,Nation,iso_code3,Year,nemomod_entc_capital_cost_pp_wind_mm_usd_per_gw
4044,Angola,LVA,2045,1760.2517556071398
4045,Angola,LVA,2046,1720.0475499453985
4046,Angola,LVA,2047,1680.7616096100478
4047,Angola,LVA,2048,1642.3729613920468
4048,Angola,LVA,2049,1604.8611111111113
4049,Angola,LVA,2050,1568.2060326746825
4050,Angola,MAC,2021,3064.776314773573
4051,Angola,MAC,2022,2994.7767270021695
4052,Angola,MAC,2023,2926.3759320250547
4053,Angola,MAC,2024,2859.5374133643395
4054,Angola,MAC,2025,2794.2254885796433
4055,Angola,MAC,2026,2730.4052902186495
4056,Angola,MAC,2027,2668.0427472027536
4057,Angola,MAC,2028,2607.1045666378623
4058,Angola,MAC,2029,2547.5582160406316
4059,Angola,MAC,2030,2489.3719059706673
4060,Angola,MAC,2031,2432.5145730593963
4061,Angola,MAC,2032,2376.955863426563
4062,Angola,MAC,2033,2322.666116475496
4063,Angola,MAC,2034,2269.6163490584886
4064,Angola,MAC,2035,2217.778240003841
4065,Angola,MAC,2036,2167.1241149963107
4066,Angola,MAC,2037,2117.6269318028885
4067,Angola,MAC,2038,2069.2602658360192
4068,Angola,MAC,2039,2021.998296046564
4069,Angola,MAC,2040,1975.8157911389596
4070,Angola,MAC,2041,1930.6880961012305
4071,Angola,MAC,2042,1886.5911190426527
4072,Angola,MAC,2043,1843.5013183320475
4073,Angola,MAC,2044,1801.3956900298342
4074,Angola,MAC,2045,1760.2517556071398
4075,Angola,MAC,2046,1720.0475499453985
4076,Angola,MAC,2047,1680.7616096100478
4077,Angola,MAC,2048,1642.3729613920468
4078,Angola,MAC,2049,1604.8611111111113
4079,Angola,MAC,2050,1568.2060326746825
4080,Angola,MAF,2021,3064.776314773573
4081,Angola,MAF,2022,2994.7767270021695
4082,Angola,MAF,2023,2926.3759320250547
4083,Angola,MAF,2024,2859.5374133643395
4084,Angola,MAF,2025,2794.2254885796433
4085,Angola,MAF,2026,2730.4052902186495
4086,Angola,MAF,2027,2668.0427472027536
4087,Angola,MAF,2028,2607.1045666378623
4088,Angola,MAF,2029,2547.5582160406316
4089,Angola,MAF,2030,2489.3719059706673
4090,Angola,MAF,2031,2432.5145730593963
4091,Angola,MAF,2032,2376.955863426563
4092,Angola,MAF,2033,2322.666116475496
4093,Angola,MAF,2034,2269.6163490584886
4094,Angola,MAF,2035,2217.778240003841
4095,Angola,MAF,2036,2167.1241149963107
4096,Angola,MAF,2037,2117.6269318028885
4097,Angola,MAF,2038,2069.2602658360192
4098,Angola,MAF,2039,2021.998296046564
4099,Angola,MAF,2040,1975.8157911389596
4100,Angola,MAF,2041,1930.6880961012305
4101,Angola,MAF,2042,1886.5911190426527
4102,Angola,MAF,2043,1843.5013183320475
4103,Angola,MAF,2044,1801.3956900298342
4104,Angola,MAF,2045,1760.2517556071398
4105,Angola,MAF,2046,1720.0475499453985
4106,Angola,MAF,2047,1680.7616096100478
4107,Angola,MAF,2048,1642.3729613920468
4108,Angola,MAF,2049,1604.8611111111113
4109,Angola,MAF,2050,1568.2060326746825
4110,Angola,MAR,2021,3064.776314773573
4111,Angola,MAR,2022,2994.7767270021695
4112,Angola,MAR,2023,2926.3759320250547
4113,Angola,MAR,2024,2859.5374133643395
4114,Angola,MAR,2025,2794.2254885796433
4115,Angola,MAR,2026,2730.4052902186495
4116,Angola,MAR,2027,2668.0427472027536
4117,Angola,MAR,2028,2607.1045666378623
4118,Angola,MAR,2029,2547.5582160406316
4119,Angola,MAR,2030,2489.3719059706673
4120,Angola,MAR,2031,2432.5145730593963
4121,Angola,MAR,2032,2376.955863426563
4122,Angola,MAR,2033,2322.666116475496
4123,Angola,MAR,2034,2269.6163490584886
4124,Angola,MAR,2035,2217.778240003841
4125,Angola,MAR,2036,2167.1241149963107
4126,Angola,MAR,2037,2117.6269318028885
4127,Angola,MAR,2038,2069.2602658360192
4128,Angola,MAR,2039,2021.998296046564
4129,Angola,MAR,2040,1975.8157911389596
4130,Angola,MAR,2041,1930.6880961012305
4131,Angola,MAR,2042,1886.5911190426527
4132,Angola,MAR,2043,1843.5013183320475
4133,Angola,MAR,2044,1801.3956900298342
4134,Angola,MAR,2045,1760.2517556071398
4135,Angola,MAR,2046,1720.0475499453985
4136,Angola,MAR,2047,1680.7616096100478
4137,Angola,MAR,2048,1642.3729613920468
4138,Angola,MAR,2049,1604.8611111111113
4139,Angola,MAR,2050,1568.2060326746825
4140,Angola,MCO,2021,3064.776314773573
4141,Angola,MCO,2022,2994.7767270021695
4142,Angola,MCO,2023,2926.3759320250547
4143,Angola,MCO,2024,2859.5374133643395
4144,Angola,MCO,2025,2794.2254885796433
4145,Angola,MCO,2026,2730.4052902186495
4146,Angola,MCO,2027,2668.0427472027536
4147,Angola,MCO,2028,2607.1045666378623
4148,Angola,MCO,2029,2547.5582160406316
4149,Angola,MCO,2030,2489.3719059706673
4150,Angola,MCO,2031,2432.5145730593963
4151,Angola,MCO,2032,2376.955863426563
4152,Angola,MCO,2033,2322.666116475496
4153,Angola,MCO,2034,2269.6163490584886
4154,Angola,MCO,2035,2217.778240003841
4155,Angola,MCO,2036,2167.1241149963107
4156,Angola,MCO,2037,2117.6269318028885
4157,Angola,MCO,2038,2069.2602658360192
4158,Angola,MCO,2039,2021.998296046564
4159,Angola,MCO,2040,1975.8157911389596
4160,Angola,MCO,2041,1930.6880961012305
4161,Angola,MCO,2042,1886.5911190426527
4162,Angola,MCO,2043,1843.5013183320475
4163,Angola,MCO,2044,1801.3956900298342
4164,Angola,MCO,2045,1760.2517556071398
4165,Angola,MCO,2046,1720.0475499453985
4166,Angola,MCO,2047,1680.7616096100478
4167,Angola,MCO,2048,1642.3729613920468
4168,Angola,MCO,2049,1604.8611111111113
4169,Angola,MCO,2050,1568.2060326746825
4170,Angola,MDA,2021,3064.776314773573
4171,Angola,MDA,2022,2994.7767270021695
4172,Angola,MDA,2023,2926.3759320250547
4173,Angola,MDA,2024,2859.5374133643395
4174,Angola,MDA,2025,2794.2254885796433
4175,Angola,MDA,2026,2730.4052902186495
4176,Angola,MDA,2027,2668.0427472027536
4177,Angola,MDA,2028,2607.1045666378623
4178,Angola,MDA,2029,2547.5582160406316
4179,Angola,MDA,2030,2489.3719059706673
4180,Angola,MDA,2031,2432.5145730593963
4181,Angola,MDA,2032,2376.955863426563
4182,Angola,MDA,2033,2322.666116475496
4183,Angola,MDA,2034,2269.6163490584886
4184,Angola,MDA,2035,2217.778240003841
4185,Angola,MDA,2036,2167.1241149963107
4186,Angola,MDA,2037,2117.6269318028885
4187,Angola,MDA,2038,2069.2602658360192
4188,Angola,MDA,2039,2021.998296046564
4189,Angola,MDA,2040,1975.8157911389596
4190,Angola,MDA,2041,1930.6880961012305
4191,Angola,MDA,2042,1886.5911190426527
4192,Angola,MDA,2043,1843.5013183320475
4193,Angola,MDA,2044,1801.3956900298342
4194,Angola,MDA,2045,1760.2517556071398
4195,Angola,MDA,2046,1720.0475499453985
4196,Angola,MDA,2047,1680.7616096100478
4197,Angola,MDA,2048,1642.3729613920468
4198,Angola,MDA,2049,1604.8611111111113
4199,Angola,MDA,2050,1568.2060326746825
4200,Angola,MDG,2021,3064.776314773573
4201,Angola,MDG,2022,2994.7767270021695
4202,Angola,MDG,2023,2926.3759320250547
4203,Angola,MDG,2024,2859.5374133643395
4204,Angola,MDG,2025,2794.2254885796433
4205,Angola,MDG,2026,2730.4052902186495
4206,Angola,MDG,2027,2668.0427472027536
4207,Angola,MDG,2028,2607.1045666378623
4208,Angola,MDG,2029,2547.5582160406316
4209,Angola,MDG,2030,2489.3719059706673
4210,Angola,MDG,2031,2432.5145730593963
4211,Angola,MDG,2032,2376.955863426563
4212,Angola,MDG,2033,2322.666116475496
4213,Angola,MDG,2034,2269.6163490584886
4214,Angola,MDG,2035,2217.778240003841
4215,Angola,MDG,2036,2167.1241149963107
4216,Angola,MDG,2037,2117.6269318028885
4217,Angola,MDG,2038,2069.2602658360192
4218,Angola,MDG,2039,2021.998296046564
4219,Angola,MDG,2040,1975.8157911389596
4220,Angola,MDG,2041,1930.6880961012305
4221,Angola,MDG,2042,1886.5911190426527
4222,Angola,MDG,2043,1843.5013183320475
4223,Angola,MDG,2044,1801.3956900298342
4224,Angola,MDG,2045,1760.2517556071398
4225,Angola,MDG,2046,1720.0475499453985
4226,Angola,MDG,2047,1680.7616096100478
4227,Angola,MDG,2048,1642.3729613920468
4228,Angola,MDG,2049,1604.8611111111113
4229,Angola,MDG,2050,1568.2060326746825
4230,Angola,MDV,2021,3064.776314773573
4231,Angola,MDV,2022,2994.7767270021695
4232,Angola,MDV,2023,2926.3759320250547
4233,Angola,MDV,2024,2859.5374133643395
4234,Angola,MDV,2025,2794.2254885796433
4235,Angola,MDV,2026,2730.4052902186495
4236,Angola,MDV,2027,2668.0427472027536
4237,Angola,MDV,2028,2607.1045666378623
4238,Angola,MDV,2029,2547.5582160406316
4239,Angola,MDV,2030,2489.3719059706673
4240,Angola,MDV,2031,2432.5145730593963
4241,Angola,MDV,2032,2376.955863426563
4242,Angola,MDV,2033,2322.666116475496
4243,Angola,MDV,2034,2269.6163490584886
4244,Angola,MDV,2035,2217.778240003841
4245,Angola,MDV,2036,2167.1241149963107
4246,Angola,MDV,2037,2117.6269318028885
4247,Angola,MDV,2038,2069.2602658360192
4248,Angola,MDV,2039,2021.998296046564
4249,Angola,MDV,2040,1975.8157911389596
4250,Angola,MDV,2041,1930.6880961012305
4251,Angola,MDV,2042,1886.5911190426527
4252,Angola,MDV,2043,1843.5013183320475
4253,Angola,MDV,2044,1801.3956900298342
4254,Angola,MDV,2045,1760.2517556071398
4255,Angola,MDV,2046,1720.0475499453985
4256,Angola,MDV,2047,1680.7616096100478
4257,Angola,MDV,2048,1642.3729613920468
4258,Angola,MDV,2049,1604.8611111111113
4259,Angola,MDV,2050,1568.2060326746825
4260,Angola,MEX,2021,3064.776314773573
4261,Angola,MEX,2022,2994.7767270021695
4262,Angola,MEX,2023,2926.3759320250547
4263,Angola,MEX,2024,2859.5374133643395
4264,Angola,MEX,2025,2794.2254885796433
4265,Angola,MEX,2026,2730.4052902186495
4266,Angola,MEX,2027,2668.0427472027536
4267,Angola,MEX,2028,2607.1045666378623
4268,Angola,MEX,2029,2547.5582160406316
4269,Angola,MEX,2030,2489.3719059706673
4270,Angola,MEX,2031,2432.5145730593963
4271,Angola,MEX,2032,2376.955863426563
4272,Angola,MEX,2033,2322.666116475496
4273,Angola,MEX,2034,2269.6163490584886
4274,Angola,MEX,2035,2217.778240003841
4275,Angola,MEX,2036,2167.1241149963107
4276,Angola,MEX,2037,2117.6269318028885
4277,Angola,MEX,2038,2069.2602658360192
4278,Angola,MEX,2039,2021.998296046564
4279,Angola,MEX,2040,1975.8157911389596
4280,Angola,MEX,2041,1930.6880961012305
4281,Angola,MEX,2042,1886.5911190426527
4282,Angola,MEX,2043,1843.5013183320475
4283,Angola,MEX,2044,1801.3956900298342
4284,Angola,MEX,2045,1760.2517556071398
4285,Angola,MEX,2046,1720.0475499453985
4286,Angola,MEX,2047,1680.7616096100478
4287,Angola,MEX,2048,1642.3729613920468
4288,Angola,MEX,2049,1604.8611111111113
4289,Angola,MEX,2050,1568.2060326746825
4290,Angola,MHL,2021,3064.776314773573
4291,Angola,MHL,2022,2994.7767270021695
4292,Angola,MHL,2023,2926.3759320250547
4293,Angola,MHL,2024,2859.5374133643395
4294,Angola,MHL,2025,2794.2254885796433
4295,Angola,MHL,2026,2730.4052902186495
4296,Angola,MHL,2027,2668.0427472027536
4297,Angola,MHL,2028,2607.1045666378623
4298,Angola,MHL,2029,2547.5582160406316
4299,Angola,MHL,2030,2489.3719059706673
4300,Angola,MHL,2031,2432.5145730593963
4301,Angola,MHL,2032,2376.955863426563
4302,Angola,MHL,2033,2322.666116475496
4303,Angola,MHL,2034,2269.6163490584886
4304,Angola,MHL,2035,2217.778240003841
4305,Angola,MHL,2036,2167.1241149963107
4306,Angola,MHL,2037,2117.6269318028885
4307,Angola,MHL,2038,2069.2602658360192
4308,Angola,MHL,2039,2021.998296046564
4309,Angola,MHL,2040,1975.8157911389596
4310,Angola,MHL,2041,1930.6880961012305
4311,Angola,MHL,2042,1886.5911190426527
4312,Angola,MHL,2043,1843.5013183320475
4313,Angola,MHL,2044,1801.3956900298342
4314,Angola,MHL,2045,1760.2517556071398
4315,Angola,MHL,2046,1720.0475499453985
4316,Angola,MHL,2047,1680.7616096100478
4317,Angola,MHL,2048,1642.3729613920468
4318,Angola,MHL,2049,1604.8611111111113
4319,Angola,MHL,2050,1568.2060326746825
4320,Angola,MKD,2021,3064.776314773573
4321,Angola,MKD,2022,2994.7767270021695
4322,Angola,MKD,2023,2926.3759320250547
4323,Angola,MKD,2024,2859.5374133643395
4324,Angola,MKD,2025,2794.2254885796433
4325,Angola,MKD,2026,2730.4052902186495
4326,Angola,MKD,2027,2668.0427472027536
4327,Angola,MKD,2028,2607.1045666378623
4328,Angola,MKD,2029,2547.5582160406316
4329,Angola,MKD,2030,2489.3719059706673
4330,Angola,MKD,2031,2432.5145730593963
4331,Angola,MKD,2032,2376.955863426563
4332,Angola,MKD,2033,2322.666116475496
4333,Angola,MKD,2034,2269.6163490584886
4334,Angola,MKD,2035,2217.778240003841
4335,Angola,MKD,2036,2167.1241149963107
4336,Angola,MKD,2037,2117.6269318028885
4337,Angola,MKD,2038,2069.2602658360192
4338,Angola,MKD,2039,2021.998296046564
4339,Angola,MKD,2040,1975.8157911389596
4340,Angola,MKD,2041,1930.6880961012305
4341,Angola,MKD,2042,1886.5911190426527
4342,Angola,MKD,2043,1843.5013183320475
4343,Angola,MKD,2044,1801.3956900298342
4344,Angola,MKD,2045,1760.2517556071398
4345,Angola,MKD,2046,1720.0475499453985
4346,Angola,MKD,2047,1680.7616096100478
4347,Angola,MKD,2048,1642.3729613920468
4348,Angola,MKD,2049,1604.8611111111113
4349,Angola,MKD,2050,1568.2060326746825
4350,Angola,MLI,2021,3064.776314773573
4351,Angola,MLI,2022,2994.7767270021695
4352,Angola,MLI,2023,2926.3759320250547
4353,Angola,MLI,2024,2859.5374133643395
4354,Angola,MLI,2025,2794.2254885796433
4355,Angola,MLI,2026,2730.4052902186495
4356,Angola,MLI,2027,2668.0427472027536
4357,Angola,MLI,2028,2607.1045666378623
4358,Angola,MLI,2029,2547.5582160406316
4359,Angola,MLI,2030,2489.3719059706673
4360,Angola,MLI,2031,2432.5145730593963
4361,Angola,MLI,2032,2376.955863426563
4362,Angola,MLI,2033,2322.666116475496
4363,Angola,MLI,2034,2269.6163490584886
4364,Angola,MLI,2035,2217.778240003841
4365,Angola,MLI,2036,2167.1241149963107
4366,Angola,MLI,2037,2117.6269318028885
4367,Angola,MLI,2038,2069.2602658360192
4368,Angola,MLI,2039,2021.998296046564
4369,Angola,MLI,2040,1975.8157911389596
4370,Angola,MLI,2041,1930.6880961012305
4371,Angola,MLI,2042,1886.5911190426527
4372,Angola,MLI,2043,1843.5013183320475
4373,Angola,MLI,2044,1801.3956900298342
4374,Angola,MLI,2045,1760.2517556071398
4375,Angola,MLI,2046,1720.0475499453985
4376,Angola,MLI,2047,1680.7616096100478
4377,Angola,MLI,2048,1642.3729613920468
4378,Angola,MLI,2049,1604.8611111111113
4379,Angola,MLI,2050,1568.2060326746825
4380,Angola,MLT,2021,3064.776314773573
4381,Angola,MLT,2022,2994.7767270021695
4382,Angola,MLT,2023,2926.3759320250547
4383,Angola,MLT,2024,2859.5374133643395
4384,Angola,MLT,2025,2794.2254885796433
4385,Angola,MLT,2026,2730.4052902186495
4386,Angola,MLT,2027,2668.0427472027536
4387,Angola,MLT,2028,2607.1045666378623
4388,Angola,MLT,2029,2547.5582160406316
4389,Angola,MLT,2030,2489.3719059706673
4390,Angola,MLT,2031,2432.5145730593963
4391,Angola,MLT,2032,2376.955863426563
4392,Angola,MLT,2033,2322.666116475496
4393,Angola,MLT,2034,2269.6163490584886
4394,Angola,MLT,2035,2217.778240003841
4395,Angola,MLT,2036,2167.1241149963107
4396,Angola,MLT,2037,2117.6269318028885
4397,Angola,MLT,2038,2069.2602658360192
4398,Angola,MLT,2039,2021.998296046564
4399,Angola,MLT,2040,1975.8157911389596
4400,Angola,MLT,2041,1930.6880961012305
4401,Angola,MLT,2042,1886.5911190426527
4402,Angola,MLT,2043,1843.5013183320475
4403,Angola,MLT,2044,1801.3956900298342
4404,Angola,MLT,2045,1760.2517556071398
4405,Angola,MLT,2046,1720.0475499453985
4406,Angola,MLT,2047,1680.7616096100478
4407,Angola,MLT,2048,1642.3729613920468
4408,Angola,MLT,2049,1604.8611111111113
4409,Angola,MLT,2050,1568.2060326746825
4410,Anguilla,MMR,2021,3064.776314773573
4411,Anguilla,MMR,2022,2994.7767270021695
4412,Anguilla,MMR,2023,2926.3759320250547
4413,Anguilla,MMR,2024,2859.5374133643395
4414,Anguilla,MMR,2025,2794.2254885796433
4415,Anguilla,MMR,2026,2730.4052902186495
4416,Anguilla,MMR,2027,2668.0427472027536
4417,Anguilla,MMR,2028,2607.1045666378623
4418,Anguilla,MMR,2029,2547.5582160406316
4419,Anguilla,MMR,2030,2489.3719059706673
4420,Anguilla,MMR,2031,2432.5145730593963
4421,Anguilla,MMR,2032,2376.955863426563
4422,Anguilla,MMR,2033,2322.666116475496
4423,Anguilla,MMR,2034,2269.6163490584886
4424,Anguilla,MMR,2035,2217.778240003841
4425,Anguilla,MMR,2036,2167.1241149963107
4426,Anguilla,MMR,2037,2117.6269318028885
4427,Anguilla,MMR,2038,2069.2602658360192
4428,Anguilla,MMR,2039,2021.998296046564
4429,Anguilla,MMR,2040,1975.8157911389596
4430,Anguilla,MMR,2041,1930.6880961012305
4431,Anguilla,MMR,2042,1886.5911190426527
4432,Anguilla,MMR,2043,1843.5013183320475
4433,Anguilla,MMR,2044,1801.3956900298342
4434,Anguilla,MMR,2045,1760.2517556071398
4435,Anguilla,MMR,2046,1720.0475499453985
4436,Anguilla,MMR,2047,1680.7616096100478
4437,Anguilla,MMR,2048,1642.3729613920468
4438,Anguilla,MMR,2049,1604.8611111111113
4439,Anguilla,MMR,2050,1568.2060326746825
4440,Anguilla,MNE,2021,3064.776314773573
4441,Anguilla,MNE,2022,2994.7767270021695
4442,Anguilla,MNE,2023,2926.3759320250547
4443,Anguilla,MNE,2024,2859.5374133643395
4444,Anguilla,MNE,2025,2794.2254885796433
4445,Anguilla,MNE,2026,2730.4052902186495
4446,Anguilla,MNE,2027,2668.0427472027536
4447,Anguilla,MNE,2028,2607.1045666378623
4448,Anguilla,MNE,2029,2547.5582160406316
4449,Anguilla,MNE,2030,2489.3719059706673
4450,Anguilla,MNE,2031,2432.5145730593963
4451,Anguilla,MNE,2032,2376.955863426563
4452,Anguilla,MNE,2033,2322.666116475496
4453,Anguilla,MNE,2034,2269.6163490584886
4454,Anguilla,MNE,2035,2217.778240003841
4455,Anguilla,MNE,2036,2167.1241149963107
4456,Anguilla,MNE,2037,2117.6269318028885
4457,Anguilla,MNE,2038,2069.2602658360192
4458,Anguilla,MNE,2039,2021.998296046564
4459,Anguilla,MNE,2040,1975.8157911389596
4460,Anguilla,MNE,2041,1930.6880961012305
4461,Anguilla,MNE,2042,1886.5911190426527
4462,Anguilla,MNE,2043,1843.5013183320475
4463,Anguilla,MNE,2044,1801.3956900298342
4464,Anguilla,MNE,2045,1760.2517556071398
4465,Anguilla,MNE,2046,1720.0475499453985
4466,Anguilla,MNE,2047,1680.7616096100478
4467,Anguilla,MNE,2048,1642.3729613920468
4468,Anguilla,MNE,2049,1604.8611111111113
4469,Anguilla,MNE,2050,1568.2060326746825
4470,Anguilla,MNG,2021,3064.776314773573
4471,Anguilla,MNG,2022,2994.7767270021695
4472,Anguilla,MNG,2023,2926.3759320250547
4473,Anguilla,MNG,2024,2859.5374133643395
4474,Anguilla,MNG,2025,2794.2254885796433
4475,Anguilla,MNG,2026,2730.4052902186495
4476,Anguilla,MNG,2027,2668.0427472027536
4477,Anguilla,MNG,2028,2607.1045666378623
4478,Anguilla,MNG,2029,2547.5582160406316
4479,Anguilla,MNG,2030,2489.3719059706673
4480,Anguilla,MNG,2031,2432.5145730593963
4481,Anguilla,MNG,2032,2376.955863426563
4482,Anguilla,MNG,2033,2322.666116475496
4483,Anguilla,MNG,2034,2269.6163490584886
4484,Anguilla,MNG,2035,2217.778240003841
4485,Anguilla,MNG,2036,2167.1241149963107
4486,Anguilla,MNG,2037,2117.6269318028885
4487,Anguilla,MNG,2038,2069.2602658360192
4488,Anguilla,MNG,2039,2021.998296046564
4489,Anguilla,MNG,2040,1975.8157911389596
4490,Anguilla,MNG,2041,1930.6880961012305
4491,Anguilla,MNG,2042,1886.5911190426527
4492,Anguilla,MNG,2043,1843.5013183320475
4493,Anguilla,MNG,2044,1801.3956900298342
4494,Anguilla,MNG,2045,1760.2517556071398
4495,Anguilla,MNG,2046,1720.0475499453985
4496,Anguilla,MNG,2047,1680.7616096100478
4497,Anguilla,MNG,2048,1642.3729613920468
4498,Anguilla,MNG,2049,1604.8611111111113
4499,Anguilla,MNG,2050,1568.2060326746825
4500,Anguilla,MNP,2021,3064.776314773573
4501,Anguilla,MNP,2022,2994.7767270021695
4502,Anguilla,MNP,2023,2926.3759320250547
4503,Anguilla,MNP,2024,2859.5374133643395
4504,Anguilla,MNP,2025,2794.2254885796433
4505,Anguilla,MNP,2026,2730.4052902186495
4506,Anguilla,MNP,2027,2668.0427472027536
4507,Anguilla,MNP,2028,2607.1045666378623
4508,Anguilla,MNP,2029,2547.5582160406316
4509,Anguilla,MNP,2030,2489.3719059706673
4510,Anguilla,MNP,2031,2432.5145730593963
4511,Anguilla,MNP,2032,2376.955863426563
4512,Anguilla,MNP,2033,2322.666116475496
4513,Anguilla,MNP,2034,2269.6163490584886
4514,Anguilla,MNP,2035,2217.778240003841
4515,Anguilla,MNP,2036,2167.1241149963107
4516,Anguilla,MNP,2037,2117.6269318028885
4517,Anguilla,MNP,2038,2069.2602658360192
4518,Anguilla,MNP,2039,2021.998296046564
4519,Anguilla,MNP,2040,1975.8157911389596
4520,Anguilla,MNP,2041,1930.6880961012305
4521,Anguilla,MNP,2042,1886.5911190426527
4522,Anguilla,MNP,2043,1843.5013183320475
4523,Anguilla,MNP,2044,1801.3956900298342
4524,Anguilla,MNP,2045,1760.2517556071398
4525,Anguilla,MNP,2046,1720.0475499453985
4526,Anguilla,MNP,2047,1680.7616096100478
4527,Anguilla,MNP,2048,1642.3729613920468
4528,Anguilla,MNP,2049,1604.8611111111113
4529,Anguilla,MNP,2050,1568.2060326746825
4530,Anguilla,MOZ,2021,3064.776314773573
4531,Anguilla,MOZ,2022,2994.7767270021695
4532,Anguilla,MOZ,2023,2926.3759320250547
4533,Anguilla,MOZ,2024,2859.5374133643395
4534,Anguilla,MOZ,2025,2794.2254885796433
4535,Anguilla,MOZ,2026,2730.4052902186495
4536,Anguilla,MOZ,2027,2668.0427472027536
4537,Anguilla,MOZ,2028,2607.1045666378623
4538,Anguilla,MOZ,2029,2547.5582160406316
4539,Anguilla,MOZ,2030,2489.3719059706673
4540,Anguilla,MOZ,2031,2432.5145730593963
4541,Anguilla,MOZ,2032,2376.955863426563
4542,Anguilla,MOZ,2033,2322.666116475496
4543,Anguilla,MOZ,2034,2269.6163490584886
4544,Anguilla,MOZ,2035,2217.778240003841
4545,Anguilla,MOZ,2036,2167.1241149963107
4546,Anguilla,MOZ,2037,2117.6269318028885
4547,Anguilla,MOZ,2038,2069.2602658360192
4548,Anguilla,MOZ,2039,2021.998296046564
4549,Anguilla,MOZ,2040,1975.8157911389596
4550,Anguilla,MOZ,2041,1930.6880961012305
4551,Anguilla,MOZ,2042,1886.5911190426527
4552,Anguilla,MOZ,2043,1843.5013183320475
4553,Anguilla,MOZ,2044,1801.3956900298342
4554,Anguilla,MOZ,2045,1760.2517556071398
4555,Anguilla,MOZ,2046,1720.0475499453985
4556,Anguilla,MOZ,2047,1680.7616096100478
4557,Anguilla,MOZ,2048,1642.3729613920468
4558,Anguilla,MOZ,2049,1604.8611111111113
4559,Anguilla,MOZ,2050,1568.2060326746825
4560,Anguilla,MRT,2021,3064.776314773573
4561,Anguilla,MRT,2022,2994.7767270021695
4562,Anguilla,MRT,2023,2926.3759320250547
4563,Anguilla,MRT,2024,2859.5374133643395
4564,Anguilla,MRT,2025,2794.2254885796433
4565,Anguilla,MRT,2026,2730.4052902186495
4566,Anguilla,MRT,2027,2668.0427472027536
4567,Anguilla,MRT,2028,2607.1045666378623
4568,Anguilla,MRT,2029,2547.5582160406316
4569,Anguilla,MRT,2030,2489.3719059706673
4570,Anguilla,MRT,2031,2432.5145730593963
4571,Anguilla,MRT,2032,2376.955863426563
4572,Anguilla,MRT,2033,2322.666116475496
4573,Anguilla,MRT,2034,2269.6163490584886
4574,Anguilla,MRT,2035,2217.778240003841
4575,Anguilla,MRT,2036,2167.1241149963107
4576,Anguilla,MRT,2037,2117.6269318028885
4577,Anguilla,MRT,2038,2069.2602658360192
4578,Anguilla,MRT,2039,2021.998296046564
4579,Anguilla,MRT,2040,1975.8157911389596
4580,Anguilla,MRT,2041,1930.6880961012305
4581,Anguilla,MRT,2042,1886.5911190426527
4582,Anguilla,MRT,2043,1843.5013183320475
4583,Anguilla,MRT,2044,1801.3956900298342
4584,Anguilla,MRT,2045,1760.2517556071398
4585,Anguilla,MRT,2046,1720.0475499453985
4586,Anguilla,MRT,2047,1680.7616096100478
4587,Anguilla,MRT,2048,1642.3729613920468
4588,Anguilla,MRT,2049,1604.8611111111113
4589,Anguilla,MRT,2050,1568.2060326746825
4590,Anguilla,MSR,2021,3064.776314773573
4591,Anguilla,MSR,2022,2994.7767270021695
4592,Anguilla,MSR,2023,2926.3759320250547
4593,Anguilla,MSR,2024,2859.5374133643395
4594,Anguilla,MSR,2025,2794.2254885796433
4595,Anguilla,MSR,2026,2730.4052902186495
4596,Anguilla,MSR,2027,2668.0427472027536
4597,Anguilla,MSR,2028,2607.1045666378623
4598,Anguilla,MSR,2029,2547.5582160406316
4599,Anguilla,MSR,2030,2489.3719059706673
4600,Anguilla,MSR,2031,2432.5145730593963
4601,Anguilla,MSR,2032,2376.955863426563
4602,Anguilla,MSR,2033,2322.666116475496
4603,Anguilla,MSR,2034,2269.6163490584886
4604,Anguilla,MSR,2035,2217.778240003841
4605,Anguilla,MSR,2036,2167.1241149963107
4606,Anguilla,MSR,2037,2117.6269318028885
4607,Anguilla,MSR,2038,2069.2602658360192
4608,Anguilla,MSR,2039,2021.998296046564
4609,Anguilla,MSR,2040,1975.8157911389596
4610,Anguilla,MSR,2041,1930.6880961012305
4611,Anguilla,MSR,2042,1886.5911190426527
4612,Anguilla,MSR,2043,1843.5013183320475
4613,Anguilla,MSR,2044,1801.3956900298342
4614,Anguilla,MSR,2045,1760.2517556071398
4615,Anguilla,MSR,2046,1720.0475499453985
4616,Anguilla,MSR,2047,1680.7616096100478
4617,Anguilla,MSR,2048,1642.3729613920468
4618,Anguilla,MSR,2049,1604.8611111111113
4619,Anguilla,MSR,2050,1568.2060326746825
4620,Anguilla,MTQ,2021,3064.776314773573
4621,Anguilla,MTQ,2022,2994.7767270021695
4622,Anguilla,MTQ,2023,2926.3759320250547
4623,Anguilla,MTQ,2024,2859.5374133643395
4624,Anguilla,MTQ,2025,2794.2254885796433
4625,Anguilla,MTQ,2026,2730.4052902186495
4626,Anguilla,MTQ,2027,2668.0427472027536
4627,Anguilla,MTQ,2028,2607.1045666378623
4628,Anguilla,MTQ,2029,2547.5582160406316
4629,Anguilla,MTQ,2030,2489.3719059706673
4630,Anguilla,MTQ,2031,2432.5145730593963
4631,Anguilla,MTQ,2032,2376.955863426563
4632,Anguilla,MTQ,2033,2322.666116475496
