Year,iso_code3,nemomod_entc_frac_min_share_production_pp_solar
2014,QAT,0.0765437271855534
2015,QAT,0.0765437271855534
2016,QAT,0.158572271737567
2017,QAT,0.1012575680610661
2018,QAT,0.0988033118768835
2019,QAT,0.0977142427997371
2020,QAT,0.1142371548800392
2010,ROU,0.0323449260300753
2011,ROU,0.0323449260300753
2012,ROU,0.0323449260300753
2013,ROU,0.0323449260300753
2014,ROU,0.0323449260300753
2015,ROU,0.0323449260300753
2016,ROU,0.0302044775624004
2017,ROU,0.031263765064904
2018,ROU,0.0294310242486159
2019,ROU,0.0322164721326922
2020,ROU,0.0333831089172603
2010,RUS,0.0
2011,RUS,0.0
2012,RUS,0.0
2013,RUS,0.0
2014,RUS,0.0
2015,RUS,0.0
2016,RUS,0.000932378338453
2017,RUS,0.001296413708687
2018,RUS,0.0028394623465786
2019,RUS,0.0112290070276167
2020,RUS,0.0145220327787372
2010,RWA,0.0011737024481943
2011,RWA,0.0011785568491525
2012,RWA,0.0011946231876772
2013,RWA,0.0012351678401487
2014,RWA,0.002437742832959
2015,RWA,0.0041505102818377
2016,RWA,0.0070603325720561
2017,RWA,0.0102829631870572
2018,RWA,0.0136249810186272
2019,RWA,0.0205425806128919
2020,RWA,0.0261924811920392
2010,SAU,0.0765437271855534
2011,SAU,0.0765437271855534
2012,SAU,0.0765437271855534
2013,SAU,0.0765437271855534
2014,SAU,0.0765437271855534
2015,SAU,0.0765437271855534
2016,SAU,0.158572271737567
2017,SAU,0.1012575680610661
2018,SAU,0.0988033118768835
2019,SAU,0.0977142427997371
2020,SAU,0.1142371548800392
2010,SDN,0.0011737024481943
2011,SDN,0.0011785568491525
2012,SDN,0.0011946231876772
2013,SDN,0.0012351678401487
2014,SDN,0.002437742832959
2015,SDN,0.0041505102818377
2016,SDN,0.0070603325720561
2017,SDN,0.0102829631870572
2018,SDN,0.0136249810186272
2019,SDN,0.0205425806128919
2020,SDN,0.0261924811920392
2010,SEN,0.0011737024481943
2011,SEN,0.0011785568491525
2012,SEN,0.0011946231876772
2013,SEN,0.0012351678401487
2014,SEN,0.002437742832959
2015,SEN,0.0041505102818377
2016,SEN,0.0070603325720561
2017,SEN,0.0102829631870572
2018,SEN,0.0136249810186272
2019,SEN,0.0205425806128919
2020,SEN,0.0261924811920392
2010,SGP,0.0069103267796047
2011,SGP,0.0069103267796047
2012,SGP,0.0069103267796047
2013,SGP,0.0069103267796047
2014,SGP,0.0069103267796047
2015,SGP,0.0069103267796047
2016,SGP,0.0110025023404084
2017,SGP,0.0179970311646822
2018,SGP,0.025928854808924
2019,SGP,0.0313441246292393
2020,SGP,0.0361422197740578
2010,SLB,0.0038383011417922
2011,SLB,0.0078457256318946
2012,SLB,0.0123498536731334
2013,SLB,0.0162188595410675
2014,SLB,0.0190351937131624
2015,SLB,0.0208363241202792
2016,SLB,0.0287376687227313
2017,SLB,0.0354037100465397
2018,SLB,0.0495483577665311
2019,SLB,0.073995688392026
2020,SLB,0.0976003492097607
2010,SLE,0.0011737024481943
2011,SLE,0.0011785568491525
2012,SLE,0.0011946231876772
2013,SLE,0.0012351678401487
2014,SLE,0.002437742832959
2015,SLE,0.0041505102818377
2016,SLE,0.0070603325720561
2017,SLE,0.0102829631870572
2018,SLE,0.0136249810186272
2019,SLE,0.0205425806128919
2020,SLE,0.0261924811920392
2010,SLV,0.0065829414060865
2011,SLV,0.0065829414060865
2012,SLV,0.0065829414060865
2013,SLV,0.0065829414060865
2014,SLV,0.0065829414060865
2015,SLV,0.0065829414060865
2016,SLV,0.0065829414060865
2017,SLV,0.0065829414060865
2018,SLV,0.0065829414060865
2019,SLV,0.0065829414060865
2020,SLV,0.0065829414060865
2010,SMR,0.0065079614258116
2011,SMR,0.0369820313279423
2012,SMR,0.0654106478239752
2013,SMR,0.0769355130792667
2014,SMR,0.0820361343757516
2015,SMR,0.0837904312971298
2016,SMR,0.078642060013043
2017,SMR,0.0850702987148967
2018,SMR,0.0803907948238214
2019,SMR,0.0829720368995499
2020,SMR,0.0912957908533672
2010,SOM,0.0011737024481943
2011,SOM,0.0011785568491525
2012,SOM,0.0011946231876772
2013,SOM,0.0012351678401487
2014,SOM,0.002437742832959
2015,SOM,0.0041505102818377
2016,SOM,0.0070603325720561
2017,SOM,0.0102829631870572
2018,SOM,0.0136249810186272
2019,SOM,0.0205425806128919
2020,SOM,0.0261924811920392
2010,SRB,0.0003087100603027
2011,SRB,0.0003087100603027
2012,SRB,0.0003087100603027
2013,SRB,0.0003087100603027
2014,SRB,0.0003087100603027
2015,SRB,0.0003087100603027
2016,SRB,0.0003276233293367
2017,SRB,0.0003830928510581
2018,SRB,0.0003749370952451
2019,SRB,0.0003919603954982
2020,SRB,0.000375998091911
2010,SSD,0.0011737024481943
2011,SSD,0.0011785568491525
2012,SSD,0.0011946231876772
2013,SSD,0.0012351678401487
2014,SSD,0.002437742832959
2015,SSD,0.0041505102818377
2016,SSD,0.0070603325720561
2017,SSD,0.0102829631870572
2018,SSD,0.0136249810186272
2019,SSD,0.0205425806128919
2020,SSD,0.0261924811920392
2010,STP,0.0011737024481943
2011,STP,0.0011785568491525
2012,STP,0.0011946231876772
2013,STP,0.0012351678401487
2014,STP,0.002437742832959
2015,STP,0.0041505102818377
2016,STP,0.0070603325720561
2017,STP,0.0102829631870572
2018,STP,0.0136249810186272
2019,STP,0.0205425806128919
2020,STP,0.0261924811920392
2010,SUR,0.0001296153915691
2011,SUR,0.0001296153915691
2012,SUR,0.0001296153915691
2013,SUR,0.0001296153915691
2014,SUR,0.0001296153915691
2015,SUR,0.000117535018854
2016,SUR,0.0001201564249441
2017,SUR,0.0001841037433833
2018,SUR,0.0002624595883512
2019,SUR,0.001707405395871
2020,SUR,0.0025248968897425
2010,SVK,0.000670114497734
2011,SVK,0.015275809943067
2012,SVK,0.0162769854218825
2013,SVK,0.021710096101676
2014,SVK,0.0239960040490073
2015,SVK,0.0205287219295543
2016,SVK,0.0214348654545448
2017,SVK,0.0198095158603479
2018,SVK,0.0236381371838758
2019,SVK,0.0223860713727094
2020,SVK,0.025406131574807
2010,SVN,0.0008347058474912
2011,SVN,0.0043348950346754
2012,SVN,0.0110077908783007
2013,SVN,0.0142321235844095
2014,SVN,0.015583759453099
2015,SVN,0.0193391844133929
2016,SVN,0.0172124705417651
2017,SVN,0.0184339912510704
2018,SVN,0.0164846150504596
2019,SVN,0.0198787299547979
2020,SVN,0.0226118029224361
2010,SWE,5.967473439469613e-05
2011,SWE,7.549629323427465e-05
2012,SWE,0.0001175028253304
2013,SWE,0.0002359081862594
2014,SWE,0.0003157155087355
2015,SWE,0.0006143742625371
2016,SWE,0.0009470637384916
2017,SWE,0.001447410174215
2018,SWE,0.0025732796041572
2019,SWE,0.004139398720513
2020,SWE,0.004287648058289
2010,SWZ,0.0011737024481943
2011,SWZ,0.0011785568491525
2012,SWZ,0.0011946231876772
2013,SWZ,0.0012351678401487
2014,SWZ,0.002437742832959
2015,SWZ,0.0041505102818377
2016,SWZ,0.0070603325720561
2017,SWZ,0.0102829631870572
2018,SWZ,0.0136249810186272
2019,SWZ,0.0205425806128919
2020,SWZ,0.0261924811920392
2010,SXM,0.0001296153915691
2011,SXM,0.0001296153915691
2012,SXM,0.0001296153915691
2013,SXM,0.0001296153915691
2014,SXM,0.0001296153915691
2015,SXM,0.000117535018854
2016,SXM,0.0001201564249441
2017,SXM,0.0001841037433833
2018,SXM,0.0002624595883512
2019,SXM,0.001707405395871
2020,SXM,0.0025248968897425
2010,SYC,0.0011737024481943
2011,SYC,0.0011785568491525
2012,SYC,0.0011946231876772
2013,SYC,0.0012351678401487
2014,SYC,0.002437742832959
2015,SYC,0.0041505102818377
2016,SYC,0.0070603325720561
2017,SYC,0.0102829631870572
2018,SYC,0.0136249810186272
2019,SYC,0.0205425806128919
2020,SYC,0.0261924811920392
2010,SYR,0.0765437271855534
2011,SYR,0.0765437271855534
2012,SYR,0.0765437271855534
2013,SYR,0.0765437271855534
2014,SYR,0.0765437271855534
2015,SYR,0.0765437271855534
2016,SYR,0.158572271737567
2017,SYR,0.1012575680610661
2018,SYR,0.0988033118768835
2019,SYR,0.0977142427997371
2020,SYR,0.1142371548800392
2010,TCA,0.0001296153915691
2011,TCA,0.0001296153915691
2012,TCA,0.0001296153915691
2013,TCA,0.0001296153915691
2014,TCA,0.0001296153915691
2015,TCA,0.000117535018854
2016,TCA,0.0001201564249441
2017,TCA,0.0001841037433833
2018,TCA,0.0002624595883512
2019,TCA,0.001707405395871
2020,TCA,0.0025248968897425
2010,TCD,0.0011737024481943
2011,TCD,0.0011785568491525
2012,TCD,0.0011946231876772
2013,TCD,0.0012351678401487
2014,TCD,0.002437742832959
2015,TCD,0.0041505102818377
2016,TCD,0.0070603325720561
2017,TCD,0.0102829631870572
2018,TCD,0.0136249810186272
2019,TCD,0.0205425806128919
2020,TCD,0.0261924811920392
2010,TGO,0.0011737024481943
2011,TGO,0.0011785568491525
2012,TGO,0.0011946231876772
2013,TGO,0.0012351678401487
2014,TGO,0.002437742832959
2015,TGO,0.0041505102818377
2016,TGO,0.0070603325720561
2017,TGO,0.0102829631870572
2018,TGO,0.0136249810186272
2019,TGO,0.0205425806128919
2020,TGO,0.0261924811920392
2010,THA,0.0069103267796047
2011,THA,0.0069103267796047
2012,THA,0.0069103267796047
2013,THA,0.0069103267796047
2014,THA,0.0069103267796047
2015,THA,0.0069103267796047
2016,THA,0.0110025023404084
2017,THA,0.0179970311646822
2018,THA,0.025928854808924
2019,THA,0.0313441246292393
2020,THA,0.0361422197740578
2010,TJK,0.0
2011,TJK,0.0
2012,TJK,0.0
2013,TJK,0.0
2014,TJK,7.109470174764744e-05
2015,TJK,0.0007658035316445
2016,TJK,0.0038782695268202
2017,TJK,0.0099422566692064
2018,TJK,0.0260138204497531
2019,TJK,0.0310528771167266
2020,TJK,0.0358283386476769
2010,TKM,0.0
2011,TKM,0.0
2012,TKM,0.0
2013,TKM,0.0
2014,TKM,7.109470174764744e-05
2015,TKM,0.0007658035316445
2016,TKM,0.0038782695268202
2017,TKM,0.0099422566692064
2018,TKM,0.0260138204497531
2019,TKM,0.0310528771167266
2020,TKM,0.0358283386476769
2010,TLS,0.0038383011417922
2011,TLS,0.0078457256318946
2012,TLS,0.0123498536731334
2013,TLS,0.0162188595410675
2014,TLS,0.0190351937131624
2015,TLS,0.0208363241202792
2016,TLS,0.0287376687227313
2017,TLS,0.0354037100465397
2018,TLS,0.0495483577665311
2019,TLS,0.073995688392026
2020,TLS,0.0976003492097607
2010,TON,8.73507837151496e-05
2011,TON,9.491753007988369e-05
2012,TON,0.0001116424173101
2013,TON,0.0001635800906246
2014,TON,0.0004337101819783
2015,TON,0.0008385556835842
2016,TON,0.0013230180774398
2017,TON,0.0017769275912538
2018,TON,0.0023048720693352
2019,TON,0.0029071041758305
2020,TON,0.0036824809667745
2010,TTO,0.0001296153915691
2011,TTO,0.0001296153915691
2012,TTO,0.0001296153915691
2013,TTO,0.0001296153915691
2014,TTO,0.0001296153915691
2015,TTO,0.000117535018854
2016,TTO,0.0001201564249441
2017,TTO,0.0001841037433833
2018,TTO,0.0002624595883512
2019,TTO,0.001707405395871
2020,TTO,0.0025248968897425
2010,TUN,0.0765437271855534
2011,TUN,0.0765437271855534
2012,TUN,0.0765437271855534
2013,TUN,0.0765437271855534
2014,TUN,0.0765437271855534
2015,TUN,0.0765437271855534
2016,TUN,0.158572271737567
2017,TUN,0.1012575680610661
2018,TUN,0.0988033118768835
2019,TUN,0.0977142427997371
2020,TUN,0.1142371548800392
2010,TUR,0.0
2011,TUR,0.0
2012,TUR,0.0
2013,TUR,0.0
2014,TUR,7.109470174764744e-05
2015,TUR,0.0007658035316445
2016,TUR,0.0038782695268202
2017,TUR,0.0099422566692064
2018,TUR,0.0260138204497531
2019,TUR,0.0310528771167266
2020,TUR,0.0358283386476769
2010,TUV,8.73507837151496e-05
2011,TUV,9.491753007988369e-05
2012,TUV,0.0001116424173101
2013,TUV,0.0001635800906246
2014,TUV,0.0004337101819783
2015,TUV,0.0008385556835842
2016,TUV,0.0013230180774398
2017,TUV,0.0017769275912538
2018,TUV,0.0023048720693352
2019,TUV,0.0029071041758305
2020,TUV,0.0036824809667745
2010,TZA,0.0011737024481943
2011,TZA,0.0011785568491525
2012,TZA,0.0011946231876772
2013,TZA,0.0012351678401487
2014,TZA,0.002437742832959
2015,TZA,0.0041505102818377
2016,TZA,0.0070603325720561
2017,TZA,0.0102829631870572
2018,TZA,0.0136249810186272
2019,TZA,0.0205425806128919
2020,TZA,0.0261924811920392
2010,UGA,0.0011737024481943
2011,UGA,0.0011785568491525
2012,UGA,0.0011946231876772
2013,UGA,0.0012351678401487
2014,UGA,0.002437742832959
2015,UGA,0.0041505102818377
2016,UGA,0.0070603325720561
2017,UGA,0.0102829631870572
2018,UGA,0.0136249810186272
2019,UGA,0.0205425806128919
2020,UGA,0.0261924811920392
2010,UKR,0.0323449260300753
2011,UKR,0.0323449260300753
2012,UKR,0.0323449260300753
2013,UKR,0.0323449260300753
2014,UKR,0.0323449260300753
2015,UKR,0.0323449260300753
2016,UKR,0.0302044775624004
2017,UKR,0.031263765064904
2018,UKR,0.0294310242486159
2019,UKR,0.0322164721326922
2020,UKR,0.0333831089172603
2010,URY,0.0001083793133224
2011,URY,0.0001083793133224
2012,URY,0.0001083793133224
2013,URY,0.0001083793133224
2014,URY,0.0001083793133224
2015,URY,0.0001083793133224
2016,URY,9.999844293579189e-05
2017,URY,0.0001183625622782
2018,URY,0.0007724251362041
2019,URY,0.0059778776608963
2020,URY,0.0096758688883617
2010,USA,0.0009282811513101
2011,USA,0.0014760662775333
2012,USA,0.002459692337287
2013,USA,0.0038437307340085
2014,USA,0.0061422283252347
2015,USA,0.008556232165743
2016,USA,0.0119939520957332
2017,USA,0.0172325372021354
2018,USA,0.0199439256701082
2019,USA,0.0230464102494815
2020,USA,0.0221553542881989
2010,UZB,0.0
2011,UZB,0.0
2012,UZB,0.0
2013,UZB,0.0
2014,UZB,7.109470174764744e-05
2015,UZB,0.0007658035316445
2016,UZB,0.0038782695268202
2017,UZB,0.0099422566692064
2018,UZB,0.0260138204497531
2019,UZB,0.0310528771167266
2020,UZB,0.0358283386476769
2010,VCT,0.0001296153915691
2011,VCT,0.0001296153915691
2012,VCT,0.0001296153915691
2013,VCT,0.0001296153915691
2014,VCT,0.0001296153915691
2015,VCT,0.000117535018854
2016,VCT,0.0001201564249441
2017,VCT,0.0001841037433833
2018,VCT,0.0002624595883512
2019,VCT,0.001707405395871
2020,VCT,0.0025248968897425
2010,VEN,0.0001296153915691
2011,VEN,0.0001296153915691
2012,VEN,0.0001296153915691
2013,VEN,0.0001296153915691
2014,VEN,0.0001296153915691
2015,VEN,0.000117535018854
2016,VEN,0.0001201564249441
2017,VEN,0.0001841037433833
2018,VEN,0.0002624595883512
2019,VEN,0.001707405395871
2020,VEN,0.0025248968897425
2010,VGB,0.0001296153915691
2011,VGB,0.0001296153915691
2012,VGB,0.0001296153915691
2013,VGB,0.0001296153915691
2014,VGB,0.0001296153915691
2015,VGB,0.000117535018854
2016,VGB,0.0001201564249441
2017,VGB,0.0001841037433833
2018,VGB,0.0002624595883512
2019,VGB,0.001707405395871
2020,VGB,0.0025248968897425
2010,VIR,0.0001296153915691
2011,VIR,0.0001296153915691
2012,VIR,0.0001296153915691
2013,VIR,0.0001296153915691
2014,VIR,0.0001296153915691
2015,VIR,0.000117535018854
2016,VIR,0.0001201564249441
2017,VIR,0.0001841037433833
2018,VIR,0.0002624595883512
2019,VIR,0.001707405395871
2020,VIR,0.0025248968897425
2010,VNM,0.0069103267796047
2011,VNM,0.0069103267796047
2012,VNM,0.0069103267796047
2013,VNM,0.0069103267796047
2014,VNM,0.0069103267796047
2015,VNM,0.0069103267796047
2016,VNM,0.0110025023404084
2017,VNM,0.0179970311646822
2018,VNM,0.025928854808924
2019,VNM,0.0313441246292393
2020,VNM,0.0361422197740578
2010,VUT,8.73507837151496e-05
2011,VUT,9.491753007988369e-05
2012,VUT,0.0001116424173101
2013,VUT,0.0001635800906246
2014,VUT,0.0004337101819783
2015,VUT,0.0008385556835842
2016,VUT,0.0013230180774398
2017,VUT,0.0017769275912538
2018,VUT,0.0023048720693352
2019,VUT,0.0029071041758305
2020,VUT,0.0036824809667745
2010,WSM,8.73507837151496e-05
2011,WSM,9.491753007988369e-05
2012,WSM,0.0001116424173101
2013,WSM,0.0001635800906246
2014,WSM,0.0004337101819783
2015,WSM,0.0008385556835842
2016,WSM,0.0013230180774398
2017,WSM,0.0017769275912538
2018,WSM,0.0023048720693352
2019,WSM,0.0029071041758305
2020,WSM,0.0036824809667745
2010,XKX,0.0043578990686248
2011,XKX,0.0043578990686248
2012,XKX,0.0043578990686248
2013,XKX,0.0043578990686248
2014,XKX,0.0043578990686248
2015,XKX,0.0043578990686248
2016,XKX,0.0044846426819593
2017,XKX,0.0045440257378087
2018,XKX,0.0043138304711134
2019,XKX,0.0042221024783259
2020,XKX,0.0046763830505549
2010,YEM,0.0765437271855534
2011,YEM,0.0765437271855534
2012,YEM,0.0765437271855534
2013,YEM,0.0765437271855534
2014,YEM,0.0765437271855534
2015,YEM,0.0765437271855534
2016,YEM,0.158572271737567
2017,YEM,0.1012575680610661
2018,YEM,0.0988033118768835
2019,YEM,0.0977142427997371
2020,YEM,0.1142371548800392
2010,ZAF,0.0011737024481943
2011,ZAF,0.0011785568491525
2012,ZAF,0.0011946231876772
2013,ZAF,0.0012351678401487
2014,ZAF,0.002437742832959
2015,ZAF,0.0041505102818377
2016,ZAF,0.0070603325720561
2017,ZAF,0.0102829631870572
2018,ZAF,0.0136249810186272
2019,ZAF,0.0205425806128919
2020,ZAF,0.0261924811920392
2010,ZMB,0.0011737024481943
2011,ZMB,0.0011785568491525
2012,ZMB,0.0011946231876772
2013,ZMB,0.0012351678401487
2014,ZMB,0.002437742832959
2015,ZMB,0.0041505102818377
2016,ZMB,0.0070603325720561
2017,ZMB,0.0102829631870572
2018,ZMB,0.0136249810186272
2019,ZMB,0.0205425806128919
2020,ZMB,0.0261924811920392
2010,ZWE,0.0011737024481943
2011,ZWE,0.0011785568491525
2012,ZWE,0.0011946231876772
2013,ZWE,0.0012351678401487
2014,ZWE,0.002437742832959
2015,ZWE,0.0041505102818377
2016,ZWE,0.0070603325720561
2017,ZWE,0.0102829631870572
2018,ZWE,0.0136249810186272
2019,ZWE,0.0205425806128919
2020,ZWE,0.0261924811920392
