,Nation,iso_code3,Year,consumpinit_inen_energy_tj_per_tonne_production_chemicals
3453,Armenia,ARM,2036,0.0014939189526627925
3454,Armenia,ARM,2037,0.0013559138815929799
3455,Armenia,ARM,2038,0.001230657426910314
3456,Armenia,ARM,2039,0.0011169718984145216
3457,Armenia,ARM,2040,0.0010137883984335334
3458,Armenia,ARM,2041,0.0009201367717999758
3459,Armenia,ARM,2042,0.000835136484227569
3460,Armenia,ARM,2043,0.0007579883433238163
3461,Armenia,ARM,2044,0.0006879669843979921
3462,Armenia,ARM,2045,0.0006244140504143223
3463,Armenia,ARM,2046,0.0005667320019666321
3464,Armenia,ARM,2047,0.0005143784990744336
3465,Armenia,ARM,2048,0.00046686130197681053
3466,Armenia,ARM,2049,0.0004237336429801732
3467,Armenia,ARM,2050,0.00038459002584490806
3468,Lao PDR,LAO,2017,2.3729463951787233
3469,Lao PDR,LAO,2018,2.3729463951787233
3470,Lao PDR,LAO,2019,2.3729463951787233
3471,Lao PDR,LAO,2020,2.3729463951787233
3472,Lao PDR,LAO,2021,2.37294652057327
3473,Lao PDR,LAO,2022,2.0198176334072193
3474,Lao PDR,LAO,2023,1.719239450553293
3475,Lao PDR,LAO,2024,1.4633916644012486
3476,Lao PDR,LAO,2025,1.2456177426302497
3477,Lao PDR,LAO,2026,1.0602517415528052
3478,Lao PDR,LAO,2027,0.902470892147079
3479,Lao PDR,LAO,2028,0.7681701234274121
3480,Lao PDR,LAO,2029,0.6538552585586513
3481,Lao PDR,LAO,2030,0.5565521049390287
3482,Lao PDR,LAO,2031,0.47372907299831624
3483,Lao PDR,LAO,2032,0.4032313104420468
3484,Lao PDR,LAO,2033,0.3432246382762923
3485,Lao PDR,LAO,2034,0.2921478299657547
3486,Lao PDR,LAO,2035,0.248671992145836
3487,Lao PDR,LAO,2036,0.21166599007436498
3488,Lao PDR,LAO,2037,0.1801670182779828
3489,Lao PDR,LAO,2038,0.1533555507135312
3490,Lao PDR,LAO,2039,0.13053401870904108
3491,Lao PDR,LAO,2040,0.11110866193660905
3492,Lao PDR,LAO,2041,0.09457408022395192
3493,Lao PDR,LAO,2042,0.08050008428064333
3494,Lao PDR,LAO,2043,0.0685205032271563
3495,Lao PDR,LAO,2044,0.0583236577260543
3496,Lao PDR,LAO,2045,0.04964425084954384
3497,Lao PDR,LAO,2046,0.042256465703649985
3498,Lao PDR,LAO,2047,0.03596809022610428
3499,Lao PDR,LAO,2048,0.030615516299590344
3500,Lao PDR,LAO,2049,0.0260594830695298
3501,Lao PDR,LAO,2050,0.022181453717969663
3502,"Egypt, Arab Rep.",EGY,2017,0.07044388201461109
3503,"Egypt, Arab Rep.",EGY,2018,0.06743591959015639
3504,"Egypt, Arab Rep.",EGY,2019,0.05993984738910415
3505,"Egypt, Arab Rep.",EGY,2020,0.05243929882843312
3506,"Egypt, Arab Rep.",EGY,2021,0.05243930158673927
3507,"Egypt, Arab Rep.",EGY,2022,0.04837184332891191
3508,"Egypt, Arab Rep.",EGY,2023,0.044619877767946625
3509,"Egypt, Arab Rep.",EGY,2024,0.04115893368976725
3510,"Egypt, Arab Rep.",EGY,2025,0.03796643799180496
3511,"Egypt, Arab Rep.",EGY,2026,0.03502156845584012
3512,"Egypt, Arab Rep.",EGY,2027,0.03230511794053054
3513,"Egypt, Arab Rep.",EGY,2028,0.029799369107854863
3514,"Egypt, Arab Rep.",EGY,2029,0.02748797886640967
3515,"Egypt, Arab Rep.",EGY,2030,0.025355871777869837
3516,"Egypt, Arab Rep.",EGY,2031,0.023389141731385215
3517,"Egypt, Arab Rep.",EGY,2032,0.021574961244609323
3518,"Egypt, Arab Rep.",EGY,2033,0.019901497799800896
3519,"Egypt, Arab Rep.",EGY,2034,0.018357836669321524
3520,"Egypt, Arab Rep.",EGY,2035,0.016933909727179314
3521,"Egypt, Arab Rep.",EGY,2036,0.015620429782310307
3522,"Egypt, Arab Rep.",EGY,2037,0.014408830005303786
3523,"Egypt, Arab Rep.",EGY,2038,0.013291208053498043
3524,"Egypt, Arab Rep.",EGY,2039,0.012260274530016985
3525,"Egypt, Arab Rep.",EGY,2040,0.011309305440585745
3526,"Egypt, Arab Rep.",EGY,2041,0.010432098338036658
3527,"Egypt, Arab Rep.",EGY,2042,0.0096229318684694
3528,"Egypt, Arab Rep.",EGY,2043,0.008876528455216939
3529,"Egypt, Arab Rep.",EGY,2044,0.008188019877231964
3530,"Egypt, Arab Rep.",EGY,2045,0.007552915517388162
3531,"Egypt, Arab Rep.",EGY,2046,0.006967073073604698
3532,"Egypt, Arab Rep.",EGY,2047,0.006426671541764171
3533,"Egypt, Arab Rep.",EGY,2048,0.005928186294212689
3534,"Egypt, Arab Rep.",EGY,2049,0.005468366091297694
3535,"Egypt, Arab Rep.",EGY,2050,0.005044211876007824
3536,Turkiye,TUR,2017,0.0374838981986704
3537,Turkiye,TUR,2018,0.040185499559903144
3538,Turkiye,TUR,2019,0.03791751542895512
3539,Turkiye,TUR,2020,0.041013460003393794
3540,Turkiye,TUR,2021,0.041013456483280766
3541,Turkiye,TUR,2022,0.04027611390877327
3542,Turkiye,TUR,2023,0.03955202732678145
3543,Turkiye,TUR,2024,0.038840958420214
3544,Turkiye,TUR,2025,0.03814267315645981
3545,Turkiye,TUR,2026,0.0374569417103613
3546,Turkiye,TUR,2027,0.03678353838857218
3547,Turkiye,TUR,2028,0.03612224155527605
3548,Turkiye,TUR,2029,0.0354728335592393
3549,Turkiye,TUR,2030,0.034835100662176446
3550,Turkiye,TUR,2031,0.03420883296840269
3551,Turkiye,TUR,2032,0.03359382435575134
3552,Turkiye,TUR,2033,0.03298987240773354
3553,Turkiye,TUR,2034,0.03239677834691702
3554,Turkiye,TUR,2035,0.03181434696950309
3555,Turkiye,TUR,2036,0.03124238658107963
3556,Turkiye,TUR,2037,0.030680708933528963
3557,Turkiye,TUR,2038,0.030129129163070367
3558,Turkiye,TUR,2039,0.029587465729416063
3559,Turkiye,TUR,2040,0.0290555403560213
3560,Turkiye,TUR,2041,0.02853317797140862
3561,Turkiye,TUR,2042,0.028020206651546985
3562,Turkiye,TUR,2043,0.02751645756326652
3563,Turkiye,TUR,2044,0.027021764908691202
3564,Turkiye,TUR,2045,0.026535965870669823
3565,Turkiye,TUR,2046,0.026058900559188487
3566,Turkiye,TUR,2047,0.025590411958746406
3567,Turkiye,TUR,2048,0.025130345876677437
3568,Turkiye,TUR,2049,0.024678550892401327
3569,Turkiye,TUR,2050,0.02423487830758677
3570,Slovenia,SVN,2017,0.024764465416378934
3571,Slovenia,SVN,2018,0.02322213375873915
3572,Slovenia,SVN,2019,0.02192129761029504
3573,Slovenia,SVN,2020,0.016266908563304955
3574,Slovenia,SVN,2021,0.016266908772889183
3575,Slovenia,SVN,2022,0.015181564881267054
3576,Slovenia,SVN,2023,0.01416863618416822
3577,Slovenia,SVN,2024,0.013223291069752084
3578,Slovenia,SVN,2025,0.012341020295994768
3579,Slovenia,SVN,2026,0.01151761548186278
3580,Slovenia,SVN,2027,0.010749149033576913
3581,Slovenia,SVN,2028,0.010031955410214835
3582,Slovenia,SVN,2029,0.00936261363929098
3583,Slovenia,SVN,2030,0.008737930998913838
3584,Slovenia,SVN,2031,0.008154927788685448
3585,Slovenia,SVN,2032,0.007610823116701274
3586,Slovenia,SVN,2033,0.007103021634855179
3587,Slovenia,SVN,2034,0.006629101159177706
3588,Slovenia,SVN,2035,0.0061868011161572345
3589,Slovenia,SVN,2036,0.005774011759934047
3590,Slovenia,SVN,2037,0.005388764108933317
3591,Slovenia,SVN,2038,0.00502922055393589
3592,Slovenia,SVN,2039,0.004693666092787614
3593,Slovenia,SVN,2040,0.004380500149937351
3594,Slovenia,SVN,2041,0.004088228941783289
3595,Slovenia,SVN,2042,0.0038154583514107545
3596,Slovenia,SVN,2043,0.003560887278734411
3597,Slovenia,SVN,2044,0.003323301434325518
3598,Slovenia,SVN,2045,0.0031015675473207833
3599,Slovenia,SVN,2046,0.002894627959785359
3600,Slovenia,SVN,2047,0.002701495581745118
3601,Slovenia,SVN,2048,0.0025212491828240187
3602,Slovenia,SVN,2049,0.0023530289980280036
3603,Slovenia,SVN,2050,0.0021960326267152375
3604,Ecuador,ECU,2017,0.3697624954966201
3605,Ecuador,ECU,2018,0.39091183062921886
3606,Ecuador,ECU,2019,0.3850021185219637
3607,Ecuador,ECU,2020,0.3676188657510362
3608,Ecuador,ECU,2021,0.3676188684607905
3609,Ecuador,ECU,2022,0.34564451948269226
3610,Ecuador,ECU,2023,0.3249836830972222
3611,Ecuador,ECU,2024,0.3055578443352823
3612,Ecuador,ECU,2025,0.28729318144533866
3613,Ecuador,ECU,2026,0.2701202853572219
3614,Ecuador,ECU,2027,0.2539738959149285
3615,Ecuador,ECU,2028,0.2387926538760502
3616,Ecuador,ECU,2029,0.22451886773539595
3617,Ecuador,ECU,2030,0.21109829448668818
3618,Ecuador,ECU,2031,0.1984799334891849
3619,Ecuador,ECU,2032,0.18661583265588852
3620,Ecuador,ECU,2033,0.17546090622681618
3621,Ecuador,ECU,2034,0.16497276343484005
3622,Ecuador,ECU,2035,0.15511154741299393
3623,Ecuador,ECU,2036,0.14583978373106646
3624,Ecuador,ECU,2037,0.13712223798589063
3625,Ecuador,ECU,2038,0.12892578190414422
3626,Ecuador,ECU,2039,0.12121926744884018
3627,Ecuador,ECU,2040,0.11397340845106052
3628,Ecuador,ECU,2041,0.10716066931714885
3629,Ecuador,ECU,2042,0.10075516038840127
3630,Ecuador,ECU,2043,0.09473253955561044
3631,Ecuador,ECU,2044,0.08906991975458523
3632,Ecuador,ECU,2045,0.0837457819911092
3633,Ecuador,ECU,2046,0.07873989356481174
3634,Ecuador,ECU,2047,0.07403323118119685
3635,Ecuador,ECU,2048,0.06960790865963142
3636,Ecuador,ECU,2049,0.06544710896257926
3637,Ecuador,ECU,2050,0.06153502028777091
3638,Malaysia,MYS,2017,0.07667293929755423
3639,Malaysia,MYS,2018,0.06828942714386933
3640,Malaysia,MYS,2019,0.06834954589919641
3641,Malaysia,MYS,2020,0.07386370375831326
3642,Malaysia,MYS,2021,0.073863687923115
3643,Malaysia,MYS,2022,0.07015128303507713
3644,Malaysia,MYS,2023,0.0666254644175092
3645,Malaysia,MYS,2024,0.06327685420420925
3646,Malaysia,MYS,2025,0.06009654586255324
3647,Malaysia,MYS,2026,0.05707608050416814
3648,Malaysia,MYS,2027,0.05420742438623554
3649,Malaysia,MYS,2028,0.05148294754358344
3650,Malaysia,MYS,2029,0.04889540349473584
3651,Malaysia,MYS,2030,0.04643790996793851
3652,Malaysia,MYS,2031,0.044103930595900016
3653,Malaysia,MYS,2032,0.04188725753055935
3654,Malaysia,MYS,2033,0.039781994931637775
3655,Malaysia,MYS,2034,0.037782543285061046
3656,Malaysia,MYS,2035,0.0358835845095398
3657,Malaysia,MYS,2036,0.034080067811697715
3658,Malaysia,MYS,2037,0.03236719625212302
3659,Malaysia,MYS,2038,0.030740413986613382
3660,Malaysia,MYS,2039,0.02919539414867897
3661,Malaysia,MYS,2040,0.027728027341072988
3662,Malaysia,MYS,2041,0.02633441070574067
3663,Malaysia,MYS,2042,0.025010837543115106
3664,Malaysia,MYS,2043,0.02375378745314898
3665,Malaysia,MYS,2044,0.02255991697186091
3666,Malaysia,MYS,2045,0.021426050678490346
3667,Malaysia,MYS,2046,0.0203491727496091
3668,Malaysia,MYS,2047,0.019326418937725135
3669,Malaysia,MYS,2048,0.01835506895304308
3670,Malaysia,MYS,2049,0.017432539228119562
3671,Malaysia,MYS,2050,0.01655637604616815
3672,Panama,PAN,2017,0.2555441872451409
3673,Panama,PAN,2018,0.34646332961222337
3674,Panama,PAN,2019,0.5535351765281691
3675,Panama,PAN,2020,0.6482536902608436
3676,Panama,PAN,2021,0.6482537898086445
3677,Panama,PAN,2022,0.659176883381192
3678,Panama,PAN,2023,0.6702840313704994
3679,Panama,PAN,2024,0.6815783350983741
3680,Panama,PAN,2025,0.693062948143982
3681,Panama,PAN,2026,0.7047410772243785
3682,Panama,PAN,2027,0.7166159830898934
3683,Panama,PAN,2028,0.7286909814345763
3684,Panama,PAN,2029,0.7409694438220182
3685,Panama,PAN,2030,0.7534547986267421
3686,Panama,PAN,2031,0.7661505319914718
3687,Panama,PAN,2032,0.7790601888005283
3688,Panama,PAN,2033,0.7921873736696331
3689,Panama,PAN,2034,0.80553575195237
3690,Panama,PAN,2035,0.8191090507636354
3691,Panama,PAN,2036,0.832911060020311
3692,Panama,PAN,2037,0.8469456334994693
3693,Panama,PAN,2038,0.8612166899144368
3694,Panama,PAN,2039,0.8757282140089581
3695,Panama,PAN,2040,0.8904842576698305
3696,Panama,PAN,2041,0.9054889410582286
3697,Panama,PAN,2042,0.9207464537601678
3698,Panama,PAN,2043,0.9362610559562988
3699,Panama,PAN,2044,0.9520370796114185
3700,Panama,PAN,2045,0.9680789296840603
3701,Panama,PAN,2046,0.9843910853564095
3702,Panama,PAN,2047,1.0009781012850105
3703,Panama,PAN,2048,1.017844608872475
3704,Panama,PAN,2049,1.0349953175606674
3705,Panama,PAN,2050,1.0524350161456977
3706,"Hong Kong SAR, China",HKG,2017,1.0972023051908255
3707,"Hong Kong SAR, China",HKG,2018,1.0025852830973432
3708,"Hong Kong SAR, China",HKG,2019,1.048033628057499
3709,"Hong Kong SAR, China",HKG,2020,1.0085294262575277
3710,"Hong Kong SAR, China",HKG,2021,1.0085297119608552
3711,"Hong Kong SAR, China",HKG,2022,1.03955652602708
3712,"Hong Kong SAR, China",HKG,2023,1.071537861491813
3713,"Hong Kong SAR, China",HKG,2024,1.1045030836356253
3714,"Hong Kong SAR, China",HKG,2025,1.1384824611443911
3715,"Hong Kong SAR, China",HKG,2026,1.1735071939020507
3716,"Hong Kong SAR, China",HKG,2027,1.20960944163829
3717,"Hong Kong SAR, China",HKG,2028,1.2468223534577096
3718,"Hong Kong SAR, China",HKG,2029,1.2851800982772705
3719,"Hong Kong SAR, China",HKG,2030,1.3247178962002777
3720,"Hong Kong SAR, China",HKG,2031,1.3654720508554674
3721,"Hong Kong SAR, China",HKG,2032,1.4074799827310163
3722,"Hong Kong SAR, China",HKG,2033,1.4507802635340628
3723,"Hong Kong SAR, China",HKG,2034,1.4954126516072885
3724,"Hong Kong SAR, China",HKG,2035,1.5414181284350277
3725,"Hong Kong SAR, China",HKG,2036,1.5888389362724793
3726,"Hong Kong SAR, China",HKG,2037,1.6377186169326001
3727,"Hong Kong SAR, China",HKG,2038,1.688102051766236
3728,"Hong Kong SAR, China",HKG,2039,1.7400355028721286
3729,"Hong Kong SAR, China",HKG,2040,1.7935666555748817
3730,"Hong Kong SAR, China",HKG,2041,1.8487446622096106
3731,"Hong Kong SAR, China",HKG,2042,1.9056201872536607
3732,"Hong Kong SAR, China",HKG,2043,1.9642454538467535
3733,"Hong Kong SAR, China",HKG,2044,2.0246742917423015
3734,"Hong Kong SAR, China",HKG,2045,2.086962186733923
3735,"Hong Kong SAR, China",HKG,2046,2.1511663316025302
3736,"Hong Kong SAR, China",HKG,2047,2.2173456786307737
3737,"Hong Kong SAR, China",HKG,2048,2.285560993733051
3738,"Hong Kong SAR, China",HKG,2049,2.3558749122508185
3739,"Hong Kong SAR, China",HKG,2050,2.4283519964644014
3740,Ethiopia,ETH,2017,0.8268916600706142
3741,Ethiopia,ETH,2018,1.1304351795962166
3742,Ethiopia,ETH,2019,0.9624118707344197
3743,Ethiopia,ETH,2020,1.011678332112644
3744,Ethiopia,ETH,2021,1.0116785886000805
3745,Ethiopia,ETH,2022,0.9475130969028822
3746,Ethiopia,ETH,2023,0.8874172873865056
3747,Ethiopia,ETH,2024,0.8311330413548285
3748,Ethiopia,ETH,2025,0.7784186112331876
3749,Ethiopia,ETH,2026,0.7290475822336083
3750,Ethiopia,ETH,2027,0.6828078998761881
3751,Ethiopia,ETH,2028,0.6395009591897075
3752,Ethiopia,ETH,2029,0.5989407516795161
3753,Ethiopia,ETH,2030,0.5609530663987744
3754,Ethiopia,ETH,2031,0.525374741691582
3755,Ethiopia,ETH,2032,0.49205296439413504
3756,Ethiopia,ETH,2033,0.46084461348388933
3757,Ethiopia,ETH,2034,0.43161564535764163
3758,Ethiopia,ETH,2035,0.40424051809820416
3759,Ethiopia,ETH,2036,0.3786016522568368
3760,Ethiopia,ETH,2037,0.35458892583544727
3761,Ethiopia,ETH,2038,0.3320992012994207
3762,Ethiopia,ETH,2039,0.3110358825895615
3763,Ethiopia,ETH,2040,0.29130850023045923
3764,Ethiopia,ETH,2041,0.2728323227532569
3765,Ethiopia,ETH,2042,0.25552799276385213
3766,Ethiopia,ETH,2043,0.2393211860933873
3767,Ethiopia,ETH,2044,0.22414229256704743
3768,Ethiopia,ETH,2045,0.20992611702002592
3769,Ethiopia,ETH,2046,0.1966115992764879
3770,Ethiopia,ETH,2047,0.18414155188880416
3771,Ethiopia,ETH,2048,0.17246241451061783
3772,Ethiopia,ETH,2049,0.16152402384874517
3773,Ethiopia,ETH,2050,0.15127939820582598
3774,"Korea, Rep.",KOR,2017,0.010534759770995257
3775,"Korea, Rep.",KOR,2018,0.010307805279032944
3776,"Korea, Rep.",KOR,2019,0.010714312774018938
3777,"Korea, Rep.",KOR,2020,0.011583060260043772
3778,"Korea, Rep.",KOR,2021,0.011583056347225002
3779,"Korea, Rep.",KOR,2022,0.011017660311969968
3780,"Korea, Rep.",KOR,2023,0.010479862577810863
3781,"Korea, Rep.",KOR,2024,0.009968316007208945
3782,"Korea, Rep.",KOR,2025,0.009481739219555172
3783,"Korea, Rep.",KOR,2026,0.009018913381421119
3784,"Korea, Rep.",KOR,2027,0.00857867915348472
3785,"Korea, Rep.",KOR,2028,0.0081599337864843
3786,"Korea, Rep.",KOR,2029,0.007761628358925266
3787,"Korea, Rep.",KOR,2030,0.007382765149621218
3788,"Korea, Rep.",KOR,2031,0.0070223951384872614
3789,"Korea, Rep.",KOR,2032,0.006679615629325478
3790,"Korea, Rep.",KOR,2033,0.006353567988647907
3791,"Korea, Rep.",KOR,2034,0.0060434354948725785
3792,"Korea, Rep.",KOR,2035,0.005748441292505687
3793,"Korea, Rep.",KOR,2036,0.005467846446184523
3794,"Korea, Rep.",KOR,2037,0.005200948089707415
3795,"Korea, Rep.",KOR,2038,0.0049470776654137166
3796,"Korea, Rep.",KOR,2039,0.004705599249503751
3797,"Korea, Rep.",KOR,2040,0.004475907959103892
3798,"Korea, Rep.",KOR,2041,0.004257428437086362
3799,"Korea, Rep.",KOR,2042,0.004049613410848722
3800,"Korea, Rep.",KOR,2043,0.0038519423214425095
3801,"Korea, Rep.",KOR,2044,0.003663920019617445
3802,"Korea, Rep.",KOR,2045,0.00348507552551468
3803,"Korea, Rep.",KOR,2046,0.0033149608489023694
3804,"Korea, Rep.",KOR,2047,0.0031531498669982627
3805,"Korea, Rep.",KOR,2048,0.0029992372570684226
3806,"Korea, Rep.",KOR,2049,0.002852837481128293
3807,"Korea, Rep.",KOR,2050,0.0027135838202028352
3808,Iraq,IRQ,2017,0.0011515113260983435
3809,Iraq,IRQ,2018,0.0007926970839989755
3810,Iraq,IRQ,2019,0.0014227890812025838
3811,Iraq,IRQ,2020,0.001724202875227837
3812,Iraq,IRQ,2021,0.00172420364478501
3813,Iraq,IRQ,2022,0.0015409996632165955
3814,Iraq,IRQ,2023,0.0013772618850540427
3815,Iraq,IRQ,2024,0.0012309219432684625
3816,Iraq,IRQ,2025,0.0011001312436380642
3817,Iraq,IRQ,2026,0.0009832376129512825
3818,Iraq,IRQ,2027,0.0008787644284377641
3819,Iraq,IRQ,2028,0.0007853919647862539
3820,Iraq,IRQ,2029,0.0007019407231212229
3821,Iraq,IRQ,2030,0.0006273565313467885
3822,Iraq,IRQ,2031,0.0005606972276425489
3823,Iraq,IRQ,2032,0.0005011207588946851
3824,Iraq,IRQ,2033,0.00044787454371948145
3825,Iraq,IRQ,2034,0.0004002859657108909
3826,Iraq,IRQ,2035,0.00035775387682104414
3827,Iraq,IRQ,2036,0.00031974100354276977
3828,Iraq,IRQ,2037,0.00028576715996756933
3829,Iraq,IRQ,2038,0.0002554031819850932
3830,Iraq,IRQ,2039,0.0002282655059997565
3831,Iraq,IRQ,2040,0.00020401132368180958
3832,Iraq,IRQ,2041,0.00018233425154674262
3833,Iraq,IRQ,2042,0.00016296046066032667
3834,Iraq,IRQ,2043,0.00014564521757898133
3835,Iraq,IRQ,2044,0.00013016979282995397
3836,Iraq,IRQ,2045,0.00011633869787866325
3837,Iraq,IRQ,2046,0.00010397721568001412
3838,Iraq,IRQ,2047,9.29291936191677e-05
3839,Iraq,IRQ,2048,8.305507096174997e-05
3840,Iraq,IRQ,2049,7.423011589587826e-05
3841,Iraq,IRQ,2050,6.634284989598215e-05
3842,Nigeria,NGA,2017,0.15294368821071372
3843,Nigeria,NGA,2018,0.21469532114525194
3844,Nigeria,NGA,2019,0.23153012732968917
3845,Nigeria,NGA,2020,0.09615220344372719
3846,Nigeria,NGA,2021,0.09615217707138748
3847,Nigeria,NGA,2022,0.08092006572047784
3848,Nigeria,NGA,2023,0.06810097530443719
3849,Nigeria,NGA,2024,0.057312642990623795
3850,Nigeria,NGA,2025,0.048233362765902725
3851,Nigeria,NGA,2026,0.04059239222465758
3852,Nigeria,NGA,2027,0.03416187908186388
3853,Nigeria,NGA,2028,0.02875006666138239
3854,Nigeria,NGA,2029,0.02419557574842967
3855,Nigeria,NGA,2030,0.020362592292154636
3856,Nigeria,NGA,2031,0.017136817456531343
3857,Nigeria,NGA,2032,0.01442205925085598
3858,Nigeria,NGA,2033,0.01213736410292019
3859,Nigeria,NGA,2034,0.010214602838919338
3860,Nigeria,NGA,2035,0.008596439084475972
3861,Nigeria,NGA,2036,0.00723461950488566
3862,Nigeria,NGA,2037,0.006088534899873889
3863,Nigeria,NGA,2038,0.005124009244984936
3864,Nigeria,NGA,2039,0.004312280569047048
3865,Nigeria,NGA,2040,0.003629143277674836
3866,Nigeria,NGA,2041,0.003054226347058617
3867,Nigeria,NGA,2042,0.002570385863917615
3868,Nigeria,NGA,2043,0.0021631937972738276
3869,Nigeria,NGA,2044,0.00182050775731855
3870,Nigeria,NGA,2045,0.0015321089116628463
3871,Nigeria,NGA,2046,0.0012893972617035977
3872,Nigeria,NGA,2047,0.0010851351923045272
3873,Nigeria,NGA,2048,0.0009132316474924181
3874,Nigeria,NGA,2049,0.0007685604963290716
3875,Nigeria,NGA,2050,0.0006468076726639003
3876,Netherlands,NLD,2017,0.0453716622568234
3877,Netherlands,NLD,2018,0.04470061852261023
3878,Netherlands,NLD,2019,0.04576451523497056
3879,Netherlands,NLD,2020,0.04938144221604931
3880,Netherlands,NLD,2021,0.04938143876193557
3881,Netherlands,NLD,2022,0.050232099290676326
3882,Netherlands,NLD,2023,0.051097413570974304
3883,Netherlands,NLD,2024,0.051977634033061576
3884,Netherlands,NLD,2025,0.05287301745561464
3885,Netherlands,NLD,2026,0.05378382504066177
3886,Netherlands,NLD,2027,0.05471032248978134
3887,Netherlands,NLD,2028,0.05565278008161259
3888,Netherlands,NLD,2029,0.05661147275070115
3889,Netherlands,NLD,2030,0.05758668016770378
3890,Netherlands,NLD,2031,0.0585786868209738
3891,Netherlands,NLD,2032,0.059587782099551886
3892,Netherlands,NLD,2033,0.060614260377587964
3893,Netherlands,NLD,2034,0.06165842110021505
3894,Netherlands,NLD,2035,0.06272056887090444
3895,Netherlands,NLD,2036,0.06380101354032486
3896,Netherlands,NLD,2037,0.06490007029673187
3897,Netherlands,NLD,2038,0.0660180597579155
3898,Netherlands,NLD,2039,0.06715530806473057
3899,Netherlands,NLD,2040,0.06831214697623926
3900,Netherlands,NLD,2041,0.06948891396649187
3901,Netherlands,NLD,2042,0.07068595232297487
3902,Netherlands,NLD,2043,0.07190361124675554
3903,Netherlands,NLD,2044,0.07314224595435098
3904,Netherlands,NLD,2045,0.07440221778135202
3905,Netherlands,NLD,2046,0.07568389428783229
3906,Netherlands,NLD,2047,0.07698764936557365
3907,Netherlands,NLD,2048,0.07831386334713754
3908,Netherlands,NLD,2049,0.07966292311681676
3909,Netherlands,NLD,2050,0.08103522222349693
3910,Bosnia and Herzegovina,BIH,2017,0.24603223324559487
3911,Bosnia and Herzegovina,BIH,2018,0.275277205354156
3912,Bosnia and Herzegovina,BIH,2019,0.3058497261336403
3913,Bosnia and Herzegovina,BIH,2020,0.3231991041592928
3914,Bosnia and Herzegovina,BIH,2021,0.32319901996740785
3915,Bosnia and Herzegovina,BIH,2022,0.32203316577700114
3916,Bosnia and Herzegovina,BIH,2023,0.3208715170943747
3917,Bosnia and Herzegovina,BIH,2024,0.3197140587492821
3918,Bosnia and Herzegovina,BIH,2025,0.3185607756262025
3919,Bosnia and Herzegovina,BIH,2026,0.3174116526641301
3920,Bosnia and Herzegovina,BIH,2027,0.316266674856402
3921,Bosnia and Herzegovina,BIH,2028,0.31512582725047616
3922,Bosnia and Herzegovina,BIH,2029,0.31398909494775284
3923,Bosnia and Herzegovina,BIH,2030,0.312856463103374
3924,Bosnia and Herzegovina,BIH,2031,0.3117279169260311
3925,Bosnia and Herzegovina,BIH,2032,0.310603441677772
3926,Bosnia and Herzegovina,BIH,2033,0.30948302267380495
3927,Bosnia and Herzegovina,BIH,2034,0.3083666452823128
3928,Bosnia and Herzegovina,BIH,2035,0.3072542949242569
3929,Bosnia and Herzegovina,BIH,2036,0.30614595707319014
3930,Bosnia and Herzegovina,BIH,2037,0.3050416172550614
3931,Bosnia and Herzegovina,BIH,2038,0.30394126104803554
3932,Bosnia and Herzegovina,BIH,2039,0.3028448740823027
3933,Bosnia and Herzegovina,BIH,2040,0.30175244203987917
3934,Bosnia and Herzegovina,BIH,2041,0.3006639506544372
3935,Bosnia and Herzegovina,BIH,2042,0.29957938571110826
3936,Bosnia and Herzegovina,BIH,2043,0.2984987330463003
3937,Bosnia and Herzegovina,BIH,2044,0.2974219785475147
3938,Bosnia and Herzegovina,BIH,2045,0.2963491081531556
3939,Bosnia and Herzegovina,BIH,2046,0.2952801078523556
3940,Bosnia and Herzegovina,BIH,2047,0.2942149636847819
3941,Bosnia and Herzegovina,BIH,2048,0.29315366174046625
3942,Bosnia and Herzegovina,BIH,2049,0.2920961881596119
3943,Bosnia and Herzegovina,BIH,2050,0.2910425291324222
3944,Thailand,THA,2017,0.06005768821028346
3945,Thailand,THA,2018,0.054678576557998855
3946,Thailand,THA,2019,0.05522787820855382
3947,Thailand,THA,2020,0.05564638107284132
3948,Thailand,THA,2021,0.05564638125597034
3949,Thailand,THA,2022,0.053554671510378966
3950,Thailand,THA,2023,0.05154158771603623
3951,Thailand,THA,2024,0.04960417437673992
3952,Thailand,THA,2025,0.04773958709138602
3953,Thailand,THA,2026,0.045945088377979545
3954,Thailand,THA,2027,0.04421804365461822
3955,Thailand,THA,2028,0.042555917371547
3956,Thailand,THA,2029,0.04095626928860726
3957,Thailand,THA,2030,0.039416750892613574
3958,Thailand,THA,2031,0.0379351019493989
3959,Thailand,THA,2032,0.03650914718546635
3960,Thailand,THA,2033,0.03513679309437474
3961,Thailand,THA,2034,0.033816024863171146
3962,Thailand,THA,2035,0.0325449034143551
3963,Thailand,THA,2036,0.031321562559035225
3964,Thailand,THA,2037,0.030144206257095015
3965,Thailand,THA,2038,0.029011105980348464
3966,Thailand,THA,2039,0.027920598174812267
3967,Thailand,THA,2040,0.026871081818369415
3968,Thailand,THA,2041,0.025861016070238885
3969,Thailand,THA,2042,0.024888918008800064
3970,Thailand,THA,2043,0.023953360454450637
3971,Thailand,THA,2044,0.023052969874301946
3972,Thailand,THA,2045,0.022186424365635504
3973,Thailand,THA,2046,0.021352451715159728
3974,Thailand,THA,2047,0.020549827531218263
3975,Thailand,THA,2048,0.019777373446206954
3976,Thailand,THA,2049,0.019033955386561014
