iso_code3,Nation,Year,frac_trns_fuelmix_road_heavy_regional_diesel
LSO,Lesotho,2027,0.7477220727766382
LSO,Lesotho,2028,0.7430807229436096
LSO,Lesotho,2029,0.7385188677295957
LSO,Lesotho,2030,0.7340344821623727
LSO,Lesotho,2031,0.7284312034799427
LSO,Lesotho,2032,0.722930723345285
LSO,Lesotho,2033,0.7175302385373745
LSO,Lesotho,2034,0.712227046838744
LSO,Lesotho,2035,0.7070185425269904
LSO,Lesotho,2036,0.7003826480083832
LSO,Lesotho,2037,0.6938929913291164
LSO,Lesotho,2038,0.6875447911217368
LSO,Lesotho,2039,0.6813334722126027
LSO,Lesotho,2040,0.675254654625437
LSO,Lesotho,2041,0.6677843970772351
LSO,Lesotho,2042,0.6605117033465981
LSO,Lesotho,2043,0.6534288383446352
LSO,Lesotho,2044,0.6465284655764287
LSO,Lesotho,2045,0.6398036217928391
LSO,Lesotho,2046,0.6317822303474234
LSO,Lesotho,2047,0.6240062551490805
LSO,Lesotho,2048,0.6164646030498552
LSO,Lesotho,2049,0.6091468395450859
LSO,Lesotho,2050,0.6020431406056251
LTU,Lithuania,2021,0.8684335631091039
LTU,Lithuania,2022,0.8684335631091039
LTU,Lithuania,2023,0.8684335631091039
LTU,Lithuania,2024,0.8684335631091039
LTU,Lithuania,2025,0.8684335631091039
LTU,Lithuania,2026,0.8684335631091039
LTU,Lithuania,2027,0.8684335631091039
LTU,Lithuania,2028,0.8684335631091039
LTU,Lithuania,2029,0.8684335631091039
LTU,Lithuania,2030,0.8684335631091039
LTU,Lithuania,2031,0.8684335631091039
LTU,Lithuania,2032,0.8684335631091039
LTU,Lithuania,2033,0.8684335631091039
LTU,Lithuania,2034,0.8684335631091039
LTU,Lithuania,2035,0.8684335631091039
LTU,Lithuania,2036,0.8684335631091039
LTU,Lithuania,2037,0.8684335631091039
LTU,Lithuania,2038,0.8684335631091039
LTU,Lithuania,2039,0.8684335631091039
LTU,Lithuania,2040,0.8684335631091039
LTU,Lithuania,2041,0.8684335631091039
LTU,Lithuania,2042,0.8684335631091039
LTU,Lithuania,2043,0.8684335631091039
LTU,Lithuania,2044,0.8684335631091039
LTU,Lithuania,2045,0.8684335631091039
LTU,Lithuania,2046,0.8684335631091039
LTU,Lithuania,2047,0.8684335631091039
LTU,Lithuania,2048,0.8684335631091039
LTU,Lithuania,2049,0.8684335631091039
LTU,Lithuania,2050,0.8684335631091039
LUX,Luxembourg,2021,0.7062350119904076
LUX,Luxembourg,2022,0.7062350119904076
LUX,Luxembourg,2023,0.7062350119904076
LUX,Luxembourg,2024,0.7062350119904076
LUX,Luxembourg,2025,0.7062350119904076
LUX,Luxembourg,2026,0.7062350119904076
LUX,Luxembourg,2027,0.7062350119904076
LUX,Luxembourg,2028,0.7062350119904076
LUX,Luxembourg,2029,0.7062350119904076
LUX,Luxembourg,2030,0.7062350119904076
LUX,Luxembourg,2031,0.7062350119904076
LUX,Luxembourg,2032,0.7062350119904076
LUX,Luxembourg,2033,0.7062350119904076
LUX,Luxembourg,2034,0.7062350119904076
LUX,Luxembourg,2035,0.7062350119904076
LUX,Luxembourg,2036,0.7062350119904076
LUX,Luxembourg,2037,0.7062350119904076
LUX,Luxembourg,2038,0.7062350119904076
LUX,Luxembourg,2039,0.7062350119904076
LUX,Luxembourg,2040,0.7062350119904076
LUX,Luxembourg,2041,0.7062350119904076
LUX,Luxembourg,2042,0.7062350119904076
LUX,Luxembourg,2043,0.7062350119904076
LUX,Luxembourg,2044,0.7062350119904076
LUX,Luxembourg,2045,0.7062350119904076
LUX,Luxembourg,2046,0.7062350119904076
LUX,Luxembourg,2047,0.7062350119904076
LUX,Luxembourg,2048,0.7062350119904076
LUX,Luxembourg,2049,0.7062350119904076
LUX,Luxembourg,2050,0.7062350119904076
LVA,Latvia,2021,0.8118151500714624
LVA,Latvia,2022,0.8118151500714624
LVA,Latvia,2023,0.8118151500714624
LVA,Latvia,2024,0.8118151500714624
LVA,Latvia,2025,0.8118151500714624
LVA,Latvia,2026,0.8118151500714624
LVA,Latvia,2027,0.8118151500714624
LVA,Latvia,2028,0.8118151500714624
LVA,Latvia,2029,0.8118151500714624
LVA,Latvia,2030,0.8118151500714624
LVA,Latvia,2031,0.8118151500714624
LVA,Latvia,2032,0.8118151500714624
LVA,Latvia,2033,0.8118151500714624
LVA,Latvia,2034,0.8118151500714624
LVA,Latvia,2035,0.8118151500714624
LVA,Latvia,2036,0.8118151500714624
LVA,Latvia,2037,0.8118151500714624
LVA,Latvia,2038,0.8118151500714624
LVA,Latvia,2039,0.8118151500714624
LVA,Latvia,2040,0.8118151500714624
LVA,Latvia,2041,0.8118151500714624
LVA,Latvia,2042,0.8118151500714624
LVA,Latvia,2043,0.8118151500714624
LVA,Latvia,2044,0.8118151500714624
LVA,Latvia,2045,0.8118151500714624
LVA,Latvia,2046,0.8118151500714624
LVA,Latvia,2047,0.8118151500714624
LVA,Latvia,2048,0.8118151500714624
LVA,Latvia,2049,0.8118151500714624
LVA,Latvia,2050,0.8118151500714624
MAC,"Macao SAR, China",2021,0.23893343297779385
MAC,"Macao SAR, China",2022,0.2402486812973921
MAC,"Macao SAR, China",2023,0.24139952318899233
MAC,"Macao SAR, China",2024,0.24241497161610415
MAC,"Macao SAR, China",2025,0.24331759220348592
MAC,"Macao SAR, China",2026,0.2434220482283238
MAC,"Macao SAR, China",2027,0.24352488121160373
MAC,"Macao SAR, China",2028,0.24362612869002157
MAC,"Macao SAR, China",2029,0.24372582705162768
MAC,"Macao SAR, China",2030,0.24382401157943037
MAC,"Macao SAR, China",2031,0.2439192739742755
MAC,"Macao SAR, China",2032,0.2440131395653481
MAC,"Macao SAR, China",2033,0.2441056388504271
MAC,"Macao SAR, China",2034,0.24419680144585626
MAC,"Macao SAR, China",2035,0.24428665611815917
MAC,"Macao SAR, China",2036,0.24436309532639888
MAC,"Macao SAR, China",2037,0.2444385945849228
MAC,"Macao SAR, China",2038,0.24451317112519994
MAC,"Macao SAR, China",2039,0.24458684176006684
MAC,"Macao SAR, China",2040,0.2446596228963638
MAC,"Macao SAR, China",2041,0.24471840976766218
MAC,"Macao SAR, China",2042,0.24477661683735308
MAC,"Macao SAR, China",2043,0.2448342526410222
MAC,"Macao SAR, China",2044,0.24489132554753074
MAC,"Macao SAR, China",2045,0.2449478437630659
MAC,"Macao SAR, China",2046,0.2449879077873363
MAC,"Macao SAR, China",2047,0.24502768638941633
MAC,"Macao SAR, China",2048,0.2450671826085663
MAC,"Macao SAR, China",2049,0.24510639944104876
MAC,"Macao SAR, China",2050,0.2451453398408858
MAR,Morocco,2021,0.8664453052942261
MAR,Morocco,2022,0.8664453052942261
MAR,Morocco,2023,0.8664453052942261
MAR,Morocco,2024,0.8664453052942261
MAR,Morocco,2025,0.8664453052942261
MAR,Morocco,2026,0.8664453052942261
MAR,Morocco,2027,0.8664453052942261
MAR,Morocco,2028,0.8664453052942261
MAR,Morocco,2029,0.8664453052942261
MAR,Morocco,2030,0.8664453052942261
MAR,Morocco,2031,0.8664453052942261
MAR,Morocco,2032,0.8664453052942261
MAR,Morocco,2033,0.8664453052942261
MAR,Morocco,2034,0.8664453052942261
MAR,Morocco,2035,0.8664453052942261
MAR,Morocco,2036,0.8664453052942261
MAR,Morocco,2037,0.8664453052942261
MAR,Morocco,2038,0.8664453052942261
MAR,Morocco,2039,0.8664453052942261
MAR,Morocco,2040,0.8664453052942261
MAR,Morocco,2041,0.8664453052942261
MAR,Morocco,2042,0.8664453052942261
MAR,Morocco,2043,0.8664453052942261
MAR,Morocco,2044,0.8664453052942261
MAR,Morocco,2045,0.8664453052942261
MAR,Morocco,2046,0.8664453052942261
MAR,Morocco,2047,0.8664453052942261
MAR,Morocco,2048,0.8664453052942261
MAR,Morocco,2049,0.8664453052942261
MAR,Morocco,2050,0.8664453052942261
MDA,Moldova,2021,0.6271779715925869
MDA,Moldova,2022,0.6205725443919886
MDA,Moldova,2023,0.614045070149387
MDA,Moldova,2024,0.6075941770343036
MDA,Moldova,2025,0.6012185252175013
MDA,Moldova,2026,0.5924420702224902
MDA,Moldova,2027,0.5838983027890439
MDA,Moldova,2028,0.5755780902184453
MDA,Moldova,2029,0.5674727715695052
MDA,Moldova,2030,0.5595741275856081
MDA,Moldova,2031,0.5516288876442207
MDA,Moldova,2032,0.5438974775287183
MDA,Moldova,2033,0.5363713796692207
MDA,Moldova,2034,0.5290425229463717
MDA,Moldova,2035,0.5219032538186621
MDA,Moldova,2036,0.5150611817566632
MDA,Moldova,2037,0.5083885618165924
MDA,Moldova,2038,0.5018791759693308
MDA,Moldova,2039,0.4955271067361641
MDA,Moldova,2040,0.4893267192466013
MDA,Moldova,2041,0.48366520601235974
MDA,Moldova,2042,0.47811960512915863
MDA,Moldova,2043,0.47268639292928394
MDA,Moldova,2044,0.4673621871355485
MDA,Moldova,2045,0.4621437398399299
MDA,Moldova,2046,0.457569091826457
MDA,Moldova,2047,0.45306333901523876
MDA,Moldova,2048,0.44862493667300524
MDA,Moldova,2049,0.4442523859042038
MDA,Moldova,2050,0.43994423196330995
MDG,Madagascar,2021,0.8311820551274266
MDG,Madagascar,2022,0.8289551690779621
MDG,Madagascar,2023,0.8267913068140932
MDG,Madagascar,2024,0.8246878301841408
MDG,Madagascar,2025,0.8226422462528903
MDG,Madagascar,2026,0.8177180997127123
MDG,Madagascar,2027,0.8129545257628171
MDG,Madagascar,2028,0.8083437961877602
MDG,Madagascar,2029,0.8038786708775532
MDG,Madagascar,2030,0.7995523598914199
MDG,Madagascar,2031,0.7932495597170652
MDG,Madagascar,2032,0.7871527632314755
MDG,Madagascar,2033,0.781252033149752
MDG,Madagascar,2034,0.775538061217268
MDG,Madagascar,2035,0.7700021192130181
MDG,Madagascar,2036,0.762064615599588
MDG,Madagascar,2037,0.7544046504610324
MDG,Madagascar,2038,0.7470079175189882
MDG,Madagascar,2039,0.7398610771469051
MDG,Madagascar,2040,0.7329516760824281
MDG,Madagascar,2041,0.7233542766375964
MDG,Madagascar,2042,0.7141267678157776
MDG,Madagascar,2043,0.7052481701264119
MDG,Madagascar,2044,0.6966990611956213
MDG,Madagascar,2045,0.6884614339346754
MDG,Madagascar,2046,0.6774716243617909
MDG,Madagascar,2047,0.6669583898998734
MDG,Madagascar,2048,0.6568913882967419
MDG,Madagascar,2049,0.6472427995184361
MDG,Madagascar,2050,0.6379870690084939
MDV,Maldives,2021,0.3329053003017924
MDV,Maldives,2022,0.3321567021052085
MDV,Maldives,2023,0.3314376811123358
MDV,Maldives,2024,0.3307465183826955
MDV,Maldives,2025,0.33008162564417093
MDV,Maldives,2026,0.3290968993318326
MDV,Maldives,2027,0.3281469045721288
MDV,Maldives,2028,0.3272298357215032
MDV,Maldives,2029,0.32634401016807446
MDV,Maldives,2030,0.325487858028338
MDV,Maldives,2031,0.32422430395597523
MDV,Maldives,2032,0.3230056452150792
MDV,Maldives,2033,0.32182953080868604
MDV,Maldives,2034,0.32069377107398533
MDV,Maldives,2035,0.3195963240765518
MDV,Maldives,2036,0.31822329402446703
MDV,Maldives,2037,0.3169002729185068
MDV,Maldives,2038,0.315624577461534
MDV,Maldives,2039,0.31439371295118973
MDV,Maldives,2040,0.3132053569968422
MDV,Maldives,2041,0.3118407664545163
MDV,Maldives,2042,0.3105249164582257
MDV,Maldives,2043,0.30925524144873934
MDV,Maldives,2044,0.3080293528200661
MDV,Maldives,2045,0.3068450239219079
MDV,Maldives,2046,0.30552722260539594
MDV,Maldives,2047,0.30425353315587855
MDV,Maldives,2048,0.3030217771433665
MDV,Maldives,2049,0.30182991725496267
MDV,Maldives,2050,0.3006760460501411
MEX,Mexico,2021,0.2694210710707634
MEX,Mexico,2022,0.2694210710707634
MEX,Mexico,2023,0.2694210710707634
MEX,Mexico,2024,0.2694210710707634
MEX,Mexico,2025,0.2694210710707634
MEX,Mexico,2026,0.2694210710707634
MEX,Mexico,2027,0.2694210710707634
MEX,Mexico,2028,0.2694210710707634
MEX,Mexico,2029,0.2694210710707634
MEX,Mexico,2030,0.2694210710707634
MEX,Mexico,2031,0.2694210710707634
MEX,Mexico,2032,0.2694210710707634
MEX,Mexico,2033,0.2694210710707634
MEX,Mexico,2034,0.2694210710707634
MEX,Mexico,2035,0.2694210710707634
MEX,Mexico,2036,0.2694210710707634
MEX,Mexico,2037,0.2694210710707634
MEX,Mexico,2038,0.2694210710707634
MEX,Mexico,2039,0.2694210710707634
MEX,Mexico,2040,0.2694210710707634
MEX,Mexico,2041,0.2694210710707634
MEX,Mexico,2042,0.2694210710707634
MEX,Mexico,2043,0.2694210710707634
MEX,Mexico,2044,0.2694210710707634
MEX,Mexico,2045,0.2694210710707634
MEX,Mexico,2046,0.2694210710707634
MEX,Mexico,2047,0.2694210710707634
MEX,Mexico,2048,0.2694210710707634
MEX,Mexico,2049,0.2694210710707634
MEX,Mexico,2050,0.2694210710707634
MKD,North Macedonia,2021,0.42629053718518756
MKD,North Macedonia,2022,0.4225836114896015
MKD,North Macedonia,2023,0.41902960137711476
MKD,North Macedonia,2024,0.4156192361080701
MKD,North Macedonia,2025,0.41234397950180307
MKD,North Macedonia,2026,0.4080127698298646
MKD,North Macedonia,2027,0.40390868419171116
MKD,North Macedonia,2028,0.4000143138213811
MKD,North Macedonia,2029,0.3963139847750664
MKD,North Macedonia,2030,0.3927935470853294
MKD,North Macedonia,2031,0.3890652624089988
MKD,North Macedonia,2032,0.3855275225847551
MKD,North Macedonia,2033,0.3821660840667254
MKD,North Macedonia,2034,0.37896808843401975
MKD,North Macedonia,2035,0.3759218980149638
MKD,North Macedonia,2036,0.37284470822893573
MKD,North Macedonia,2037,0.36991357234727223
MKD,North Macedonia,2038,0.3671183330960045
MKD,North Macedonia,2039,0.36444975370836963
MKD,North Macedonia,2040,0.36189941595831027
MKD,North Macedonia,2041,0.35944254442785667
MKD,North Macedonia,2042,0.3570891606213389
MKD,North Macedonia,2043,0.3548328607817058
MKD,North Macedonia,2044,0.35266775882163587
MKD,North Macedonia,2045,0.35058843505023457
MKD,North Macedonia,2046,0.348594998052229
MKD,North Macedonia,2047,0.3466755188867474
MKD,North Macedonia,2048,0.34482595668638427
MKD,North Macedonia,2049,0.3430425596952192
MKD,North Macedonia,2050,0.3413218398668905
MLI,Mali,2021,0.7501102907984252
MLI,Mali,2022,0.7477045614268079
MLI,Mali,2023,0.7453619837073365
MLI,Mali,2024,0.7430801032092904
MLI,Mali,2025,0.7408565910660027
MLI,Mali,2026,0.7362970626560005
MLI,Mali,2027,0.7318707196997578
MLI,Mali,2028,0.7275718106082313
MLI,Mali,2029,0.7233949102678571
MLI,Mali,2030,0.7193348972001448
MLI,Mali,2031,0.7132109726584335
MLI,Mali,2032,0.7072707804292431
MLI,Mali,2033,0.7015061741082864
MLI,Mali,2034,0.6959094818756498
MLI,Mali,2035,0.6904734724321338
MLI,Mali,2036,0.6825999595844003
MLI,Mali,2037,0.6749839672604802
MLI,Mali,2038,0.6676130645886789
MLI,Mali,2039,0.6604756081014267
MLI,Mali,2040,0.6535606803618478
MLI,Mali,2041,0.6440734668222367
MLI,Mali,2042,0.6349371454944448
MLI,Mali,2043,0.626132602798644
MLI,Mali,2044,0.617642088589491
MLI,Mali,2045,0.6094490967133498
MLI,Mali,2046,0.5986799316463307
MLI,Mali,2047,0.5883670984744354
MLI,Mali,2048,0.5784821941062822
MLI,Mali,2049,0.5689991246999706
MLI,Mali,2050,0.559893875652778
MLT,Malta,2021,0.64
MLT,Malta,2022,0.64
MLT,Malta,2023,0.64
MLT,Malta,2024,0.64
MLT,Malta,2025,0.64
MLT,Malta,2026,0.64
MLT,Malta,2027,0.64
MLT,Malta,2028,0.64
MLT,Malta,2029,0.64
MLT,Malta,2030,0.64
MLT,Malta,2031,0.64
MLT,Malta,2032,0.64
MLT,Malta,2033,0.64
MLT,Malta,2034,0.64
MLT,Malta,2035,0.64
MLT,Malta,2036,0.64
MLT,Malta,2037,0.64
MLT,Malta,2038,0.64
MLT,Malta,2039,0.64
MLT,Malta,2040,0.64
MLT,Malta,2041,0.64
MLT,Malta,2042,0.64
MLT,Malta,2043,0.64
MLT,Malta,2044,0.64
MLT,Malta,2045,0.64
MLT,Malta,2046,0.64
MLT,Malta,2047,0.64
MLT,Malta,2048,0.64
MLT,Malta,2049,0.64
MLT,Malta,2050,0.64
MMR,Myanmar,2021,0.8091510789266572
MMR,Myanmar,2022,0.802354162162643
MMR,Myanmar,2023,0.7957083323057021
MMR,Myanmar,2024,0.7892086070235763
MMR,Myanmar,2025,0.7828502206693202
MMR,Myanmar,2026,0.7763063764874439
MMR,Myanmar,2027,0.7698949903776442
MMR,Myanmar,2028,0.7636120808845839
MMR,Myanmar,2029,0.7574538245373561
MMR,Myanmar,2030,0.7514165480904088
MMR,Myanmar,2031,0.7457032032168037
MMR,Myanmar,2032,0.7400761311204306
MMR,Myanmar,2033,0.7345333923372953
MMR,Myanmar,2034,0.7290731051047757
MMR,Myanmar,2035,0.7236934432316082
MMR,Myanmar,2036,0.718163024640834
MMR,Myanmar,2037,0.7127049397146603
MMR,Myanmar,2038,0.7073177785692976
MMR,Myanmar,2039,0.7020001677252288
MMR,Myanmar,2040,0.696750768939764
MMR,Myanmar,2041,0.6912558103988102
MMR,Myanmar,2042,0.6858241946189466
MMR,Myanmar,2043,0.6804548326077553
MMR,Myanmar,2044,0.6751466601932766
MMR,Myanmar,2045,0.6698986373208727
MMR,Myanmar,2046,0.6645363523234797
MMR,Myanmar,2047,0.659229972242078
MMR,Myanmar,2048,0.6539786273488527
MMR,Myanmar,2049,0.6487814658637017
MMR,Myanmar,2050,0.6436376534936501
MNE,Montenegro,2021,0.3534539411845229
MNE,Montenegro,2022,0.3513261353730681
MNE,Montenegro,2023,0.34924612907261654
MNE,Montenegro,2024,0.3472123295048946
MNE,Montenegro,2025,0.34522321388044674
MNE,Montenegro,2026,0.3425676857829879
MNE,Montenegro,2027,0.34000684939837783
MNE,Montenegro,2028,0.33753572862304937
MNE,Montenegro,2029,0.33514969001387906
MNE,Montenegro,2030,0.3328444137923489
MNE,Montenegro,2031,0.33051321707022985
MNE,Montenegro,2032,0.3282603007287879
MNE,Montenegro,2033,0.32608178695346
MNE,Montenegro,2034,0.32397404989871
MNE,Montenegro,2035,0.32193369554989587
MNE,Montenegro,2036,0.3199057278653562
MNE,Montenegro,2037,0.3179404568964685
MNE,Montenegro,2038,0.31603501940266693
MNE,Montenegro,2039,0.31418672387422836
MNE,Montenegro,2040,0.3123930378474291
MNE,Montenegro,2041,0.31063170051005184
MNE,Montenegro,2042,0.3089190503330513
MNE,Montenegro,2043,0.3072530961099673
MNE,Montenegro,2044,0.3056319537557505
MNE,Montenegro,2045,0.3040538391988127
MNE,Montenegro,2046,0.30249799120462456
MNE,Montenegro,2047,0.300981134108462
MNE,Montenegro,2048,0.29950182033062217
MNE,Montenegro,2049,0.29805867307276196
MNE,Montenegro,2050,0.2966503820439553
MNG,Mongolia,2021,0.5178764930894338
MNG,Mongolia,2022,0.515457409364869
MNG,Mongolia,2023,0.5130919287207532
MNG,Mongolia,2024,0.5107782890403547
MNG,Mongolia,2025,0.5085148046055248
MNG,Mongolia,2026,0.5044291918316147
MNG,Mongolia,2027,0.5004846476975502
MNG,Mongolia,2028,0.49667398994027573
MNG,Mongolia,2029,0.49299051572349417
MNG,Mongolia,2030,0.48942796229120916
MNG,Mongolia,2031,0.48550501207706237
MNG,Mongolia,2032,0.48172003452651524
MNG,Mongolia,2033,0.47806587654895183
MNG,Mongolia,2034,0.47453587111615625
MNG,Mongolia,2035,0.4711237966661927
MNG,Mongolia,2036,0.46748576765912486
MNG,Mongolia,2037,0.4639758045253492
MNG,Mongolia,2038,0.46058726196766886
MNG,Mongolia,2039,0.4573139466349052
MNG,Mongolia,2040,0.45415007934321905
MNG,Mongolia,2041,0.4509455493747542
MNG,Mongolia,2042,0.4478478561724281
MNG,Mongolia,2043,0.4448517445449204
MNG,Mongolia,2044,0.4419522984041828
MNG,Mongolia,2045,0.4391449138478963
MNG,Mongolia,2046,0.43639758653907396
MNG,Mongolia,2047,0.43373356958156367
MNG,Mongolia,2048,0.43114913010073813
MNG,Mongolia,2049,0.4286407549513257
MNG,Mongolia,2050,0.4262051347843846
MOZ,Mozambique,2021,0.8070429269546089
MOZ,Mozambique,2022,0.8017716439968517
MOZ,Mozambique,2023,0.7966839498410218
MOZ,Mozambique,2024,0.7917704175725102
MOZ,Mozambique,2025,0.7870222548199365
MOZ,Mozambique,2026,0.7812093758342464
MOZ,Mozambique,2027,0.775590384126791
MOZ,Mozambique,2028,0.7701557382242334
MOZ,Mozambique,2029,0.7648965126153785
MOZ,Mozambique,2030,0.7598043488353325
MOZ,Mozambique,2031,0.7531800547453034
MOZ,Mozambique,2032,0.7467774386458197
MOZ,Mozambique,2033,0.740585556180428
MOZ,Mozambique,2034,0.7345941717665145
MOZ,Mozambique,2035,0.7287937021328044
MOZ,Mozambique,2036,0.7209659454254058
MOZ,Mozambique,2037,0.7134210382121631
MOZ,Mozambique,2038,0.7061439217627411
MOZ,Mozambique,2039,0.6991205876639204
MOZ,Mozambique,2040,0.6923379878170076
MOZ,Mozambique,2041,0.6832365585415271
MOZ,Mozambique,2042,0.6745010257337976
MOZ,Mozambique,2043,0.666109759474371
MOZ,Mozambique,2044,0.6580428017649566
MOZ,Mozambique,2045,0.6502817080484598
MOZ,Mozambique,2046,0.64021690111675
MOZ,Mozambique,2047,0.6306096849001824
MOZ,Mozambique,2048,0.6214295468643637
MOZ,Mozambique,2049,0.6126486282906778
MOZ,Mozambique,2050,0.6042414418979775
MRT,Mauritania,2021,0.5962187453198621
MRT,Mauritania,2022,0.5936720971141389
MRT,Mauritania,2023,0.5911522719207182
MRT,Mauritania,2024,0.5886588481826412
MRT,Mauritania,2025,0.5861914131306368
MRT,Mauritania,2026,0.5819278461980959
MRT,Mauritania,2027,0.5777369412446285
MRT,Mauritania,2028,0.5736168564486515
MRT,Mauritania,2029,0.56956581171521
MRT,Mauritania,2030,0.5655820861115936
MRT,Mauritania,2031,0.5605474163530753
MRT,Mauritania,2032,0.55560890087965
MRT,Mauritania,2033,0.5507638111529752
MRT,Mauritania,2034,0.5460095209031331
MRT,Mauritania,2035,0.541343501381709
MRT,Mauritania,2036,0.5355745029720114
MRT,Mauritania,2037,0.5299306150147522
MRT,Mauritania,2038,0.5244078113207835
MRT,Mauritania,2039,0.5190022366236047
MRT,Mauritania,2040,0.5137101976044532
MRT,Mauritania,2041,0.5072920492435031
MRT,Mauritania,2042,0.5010354182715432
MRT,Mauritania,2043,0.494934283399134
MRT,Mauritania,2044,0.4889829189576128
MRT,Mauritania,2045,0.48317587697685094
MRT,Mauritania,2046,0.4763937095625492
MRT,Mauritania,2047,0.46980880158365196
MRT,Mauritania,2048,0.4634126704579571
MRT,Mauritania,2049,0.45719731308944905
MRT,Mauritania,2050,0.4511551724611116
MUS,Mauritius,2021,0.44300899387335424
MUS,Mauritius,2022,0.43904882803563394
MUS,Mauritius,2023,0.43524732408599276
MUS,Mauritius,2024,0.4315951342283722
MUS,Mauritius,2025,0.42808363084200257
MUS,Mauritius,2026,0.42354161749816027
MUS,Mauritius,2027,0.4192198824460831
MUS,Mauritius,2028,0.4151027805002582
MUS,Mauritius,2029,0.4111761138013776
MUS,Mauritius,2030,0.40742696823548996
MUS,Mauritius,2031,0.40377681950795125
MUS,Mauritius,2032,0.400279113868856
MUS,Mauritius,2033,0.3969244968149534
MUS,Mauritius,2034,0.39370436387320096
MUS,Mauritius,2035,0.39061078690753026
MUS,Mauritius,2036,0.38748154814627656
MUS,Mauritius,2037,0.384470138083454
MUS,Mauritius,2038,0.38157002459763073
MUS,Mauritius,2039,0.3787751496390571
MUS,Mauritius,2040,0.3760798869886213
MUS,Mauritius,2041,0.373338284006631
MUS,Mauritius,2042,0.37069182230110387
MUS,Mauritius,2043,0.36813563383742465
MUS,Mauritius,2044,0.3656651771180117
MUS,Mauritius,2045,0.3632762102546482
MUS,Mauritius,2046,0.36079573863065595
MUS,Mauritius,2047,0.3583982278996175
MUS,Mauritius,2048,0.35607958450053323
MUS,Mauritius,2049,0.35383597983391324
MUS,Mauritius,2050,0.3516638291656386
MWI,Malawi,2021,0.8925705773250754
MWI,Malawi,2022,0.8911353981088185
MWI,Malawi,2023,0.8897770914296705
MWI,Malawi,2024,0.8884896420953823
MWI,Malawi,2025,0.887267646537069
MWI,Malawi,2026,0.8840901841078047
MWI,Malawi,2027,0.8810945427846052
MWI,Malawi,2028,0.8782655503786825
MWI,Malawi,2029,0.8755896770896439
MWI,Malawi,2030,0.8730548191257261
MWI,Malawi,2031,0.8691077149338646
MWI,Malawi,2032,0.8653830242788035
MWI,Malawi,2033,0.861862463280192
MWI,Malawi,2034,0.8585296986825505
MWI,Malawi,2035,0.8553700944838081
MWI,Malawi,2036,0.8503442089566696
MWI,Malawi,2037,0.8456022538531127
MWI,Malawi,2038,0.8411208297496117
MWI,Malawi,2039,0.8368790396853629
MWI,Malawi,2040,0.8328581633397292
MWI,Malawi,2041,0.8266015883481709
MWI,Malawi,2042,0.8207009565567897
MWI,Malawi,2043,0.8151267331195906
MWI,Malawi,2044,0.8098525628347922
MWI,Malawi,2045,0.8048548534691619
MWI,Malawi,2046,0.7973567500329946
MWI,Malawi,2047,0.7902938239427277
MWI,Malawi,2048,0.7836292581533618
MWI,Malawi,2049,0.7773302747921815
MWI,Malawi,2050,0.7713675960272308
MYS,Malaysia,2021,0.34036280115624734
MYS,Malaysia,2022,0.33587400263767914
MYS,Malaysia,2023,0.33171969916937516
MYS,Malaysia,2024,0.32786384505797206
MYS,Malaysia,2025,0.3242753941424142
MYS,Malaysia,2026,0.320492415398472
MYS,Malaysia,2027,0.31697195555674895
MYS,Malaysia,2028,0.3136876048138855
MYS,Malaysia,2029,0.3106163809164516
MYS,Malaysia,2030,0.3077381905872255
MYS,Malaysia,2031,0.30467020259363287
MYS,Malaysia,2032,0.30179987997650887
MYS,Malaysia,2033,0.29910871603545264
MYS,Malaysia,2034,0.2965804444388272
MYS,Malaysia,2035,0.29420071016656657
MYS,Malaysia,2036,0.29169563495403733
MYS,Malaysia,2037,0.289340101170038
MYS,Malaysia,2038,0.28712110650387956
MYS,Malaysia,2039,0.2850271135525244
MYS,Malaysia,2040,0.28304784916714815
MYS,Malaysia,2041,0.281022095134778
MYS,Malaysia,2042,0.2791051162480759
MYS,Malaysia,2043,0.2772883803722929
MYS,Malaysia,2044,0.2755642249641662
MYS,Malaysia,2045,0.27392574903909833
MYS,Malaysia,2046,0.2722623891447129
MYS,Malaysia,2047,0.2706803052548514
MYS,Malaysia,2048,0.2691736824073087
MYS,Malaysia,2049,0.26773724743418126
MYS,Malaysia,2050,0.26636620729783356
NAM,Namibia,2021,0.5385081144286117
NAM,Namibia,2022,0.535785155057232
NAM,Namibia,2023,0.5330828532805458
NAM,Namibia,2024,0.5304009749101716
NAM,Namibia,2025,0.5277392892842929
NAM,Namibia,2026,0.5228424529996094
NAM,Namibia,2027,0.518045158834049
NAM,Namibia,2028,0.5133444021120444
NAM,Namibia,2029,0.5087372978814592
NAM,Namibia,2030,0.5042210750093146
NAM,Namibia,2031,0.4991946135326742
NAM,Namibia,2032,0.49427183664457747
NAM,Namibia,2033,0.4894495689263051
NAM,Namibia,2034,0.48472476331493325
NAM,Namibia,2035,0.4800944946827635
NAM,Namibia,2036,0.47498445887876184
NAM,Namibia,2037,0.4699836068255886
NAM,Namibia,2038,0.4650884761948286
NAM,Namibia,2039,0.4602957495188064
NAM,Namibia,2040,0.4556022466929549
NAM,Namibia,2041,0.45053101086354175
NAM,Namibia,2042,0.44557172616735025
NAM,Namibia,2043,0.4407207259749219
NAM,Namibia,2044,0.43597450204711924
