,Nation,iso_code3,Year,nemomod_entc_capital_cost_pp_gas_mm_usd_per_gw
1928,Ecuador,ECU,2029,1108.0
1929,Ecuador,ECU,2030,1108.0
1930,Ecuador,ECU,2031,1108.0
1931,Ecuador,ECU,2032,1108.0
1932,Ecuador,ECU,2033,1108.0
1933,Ecuador,ECU,2034,1108.0
1934,Ecuador,ECU,2035,1108.0
1935,Ecuador,ECU,2036,1108.0
1936,Ecuador,ECU,2037,1108.0
1937,Ecuador,ECU,2038,1108.0
1938,Ecuador,ECU,2039,1108.0
1939,Ecuador,ECU,2040,1108.0
1940,Ecuador,ECU,2041,1108.0
1941,Ecuador,ECU,2042,1108.0
1942,Ecuador,ECU,2043,1108.0
1943,Ecuador,ECU,2044,1108.0
1944,Ecuador,ECU,2045,1108.0
1945,Ecuador,ECU,2046,1108.0
1946,Ecuador,ECU,2047,1108.0
1947,Ecuador,ECU,2048,1108.0
1948,Ecuador,ECU,2049,1108.0
1949,Ecuador,ECU,2050,1108.0
1950,Egypt,EGY,2021,1248.5416666666667
1951,Egypt,EGY,2022,1248.5416666666667
1952,Egypt,EGY,2023,1248.5416666666667
1953,Egypt,EGY,2024,1248.5416666666667
1954,Egypt,EGY,2025,1248.5416666666667
1955,Egypt,EGY,2026,1248.5416666666667
1956,Egypt,EGY,2027,1248.5416666666667
1957,Egypt,EGY,2028,1248.5416666666667
1958,Egypt,EGY,2029,1248.5416666666667
1959,Egypt,EGY,2030,1248.5416666666667
1960,Egypt,EGY,2031,1248.5416666666667
1961,Egypt,EGY,2032,1248.5416666666667
1962,Egypt,EGY,2033,1248.5416666666667
1963,Egypt,EGY,2034,1248.5416666666667
1964,Egypt,EGY,2035,1248.5416666666667
1965,Egypt,EGY,2036,1248.5416666666667
1966,Egypt,EGY,2037,1248.5416666666667
1967,Egypt,EGY,2038,1248.5416666666667
1968,Egypt,EGY,2039,1248.5416666666667
1969,Egypt,EGY,2040,1248.5416666666667
1970,Egypt,EGY,2041,1248.5416666666667
1971,Egypt,EGY,2042,1248.5416666666667
1972,Egypt,EGY,2043,1248.5416666666667
1973,Egypt,EGY,2044,1248.5416666666667
1974,Egypt,EGY,2045,1248.5416666666667
1975,Egypt,EGY,2046,1248.5416666666667
1976,Egypt,EGY,2047,1248.5416666666667
1977,Egypt,EGY,2048,1248.5416666666667
1978,Egypt,EGY,2049,1248.5416666666667
1979,Egypt,EGY,2050,1248.5416666666667
1980,El Salvador,SLV,2021,1248.5416666666667
1981,El Salvador,SLV,2022,1248.5416666666667
1982,El Salvador,SLV,2023,1248.5416666666667
1983,El Salvador,SLV,2024,1248.5416666666667
1984,El Salvador,SLV,2025,1248.5416666666667
1985,El Salvador,SLV,2026,1248.5416666666667
1986,El Salvador,SLV,2027,1248.5416666666667
1987,El Salvador,SLV,2028,1248.5416666666667
1988,El Salvador,SLV,2029,1248.5416666666667
1989,El Salvador,SLV,2030,1248.5416666666667
1990,El Salvador,SLV,2031,1248.5416666666667
1991,El Salvador,SLV,2032,1248.5416666666667
1992,El Salvador,SLV,2033,1248.5416666666667
1993,El Salvador,SLV,2034,1248.5416666666667
1994,El Salvador,SLV,2035,1248.5416666666667
1995,El Salvador,SLV,2036,1248.5416666666667
1996,El Salvador,SLV,2037,1248.5416666666667
1997,El Salvador,SLV,2038,1248.5416666666667
1998,El Salvador,SLV,2039,1248.5416666666667
1999,El Salvador,SLV,2040,1248.5416666666667
2000,El Salvador,SLV,2041,1248.5416666666667
2001,El Salvador,SLV,2042,1248.5416666666667
2002,El Salvador,SLV,2043,1248.5416666666667
2003,El Salvador,SLV,2044,1248.5416666666667
2004,El Salvador,SLV,2045,1248.5416666666667
2005,El Salvador,SLV,2046,1248.5416666666667
2006,El Salvador,SLV,2047,1248.5416666666667
2007,El Salvador,SLV,2048,1248.5416666666667
2008,El Salvador,SLV,2049,1248.5416666666667
2009,El Salvador,SLV,2050,1248.5416666666667
2010,Equatorial Guinea,GNQ,2021,1248.5416666666667
2011,Equatorial Guinea,GNQ,2022,1248.5416666666667
2012,Equatorial Guinea,GNQ,2023,1248.5416666666667
2013,Equatorial Guinea,GNQ,2024,1248.5416666666667
2014,Equatorial Guinea,GNQ,2025,1248.5416666666667
2015,Equatorial Guinea,GNQ,2026,1248.5416666666667
2016,Equatorial Guinea,GNQ,2027,1248.5416666666667
2017,Equatorial Guinea,GNQ,2028,1248.5416666666667
2018,Equatorial Guinea,GNQ,2029,1248.5416666666667
2019,Equatorial Guinea,GNQ,2030,1248.5416666666667
2020,Equatorial Guinea,GNQ,2031,1248.5416666666667
2021,Equatorial Guinea,GNQ,2032,1248.5416666666667
2022,Equatorial Guinea,GNQ,2033,1248.5416666666667
2023,Equatorial Guinea,GNQ,2034,1248.5416666666667
2024,Equatorial Guinea,GNQ,2035,1248.5416666666667
2025,Equatorial Guinea,GNQ,2036,1248.5416666666667
2026,Equatorial Guinea,GNQ,2037,1248.5416666666667
2027,Equatorial Guinea,GNQ,2038,1248.5416666666667
2028,Equatorial Guinea,GNQ,2039,1248.5416666666667
2029,Equatorial Guinea,GNQ,2040,1248.5416666666667
2030,Equatorial Guinea,GNQ,2041,1248.5416666666667
2031,Equatorial Guinea,GNQ,2042,1248.5416666666667
2032,Equatorial Guinea,GNQ,2043,1248.5416666666667
2033,Equatorial Guinea,GNQ,2044,1248.5416666666667
2034,Equatorial Guinea,GNQ,2045,1248.5416666666667
2035,Equatorial Guinea,GNQ,2046,1248.5416666666667
2036,Equatorial Guinea,GNQ,2047,1248.5416666666667
2037,Equatorial Guinea,GNQ,2048,1248.5416666666667
2038,Equatorial Guinea,GNQ,2049,1248.5416666666667
2039,Equatorial Guinea,GNQ,2050,1248.5416666666667
2040,Eritrea,ERI,2021,1248.5416666666667
2041,Eritrea,ERI,2022,1248.5416666666667
2042,Eritrea,ERI,2023,1248.5416666666667
2043,Eritrea,ERI,2024,1248.5416666666667
2044,Eritrea,ERI,2025,1248.5416666666667
2045,Eritrea,ERI,2026,1248.5416666666667
2046,Eritrea,ERI,2027,1248.5416666666667
2047,Eritrea,ERI,2028,1248.5416666666667
2048,Eritrea,ERI,2029,1248.5416666666667
2049,Eritrea,ERI,2030,1248.5416666666667
2050,Eritrea,ERI,2031,1248.5416666666667
2051,Eritrea,ERI,2032,1248.5416666666667
2052,Eritrea,ERI,2033,1248.5416666666667
2053,Eritrea,ERI,2034,1248.5416666666667
2054,Eritrea,ERI,2035,1248.5416666666667
2055,Eritrea,ERI,2036,1248.5416666666667
2056,Eritrea,ERI,2037,1248.5416666666667
2057,Eritrea,ERI,2038,1248.5416666666667
2058,Eritrea,ERI,2039,1248.5416666666667
2059,Eritrea,ERI,2040,1248.5416666666667
2060,Eritrea,ERI,2041,1248.5416666666667
2061,Eritrea,ERI,2042,1248.5416666666667
2062,Eritrea,ERI,2043,1248.5416666666667
2063,Eritrea,ERI,2044,1248.5416666666667
2064,Eritrea,ERI,2045,1248.5416666666667
2065,Eritrea,ERI,2046,1248.5416666666667
2066,Eritrea,ERI,2047,1248.5416666666667
2067,Eritrea,ERI,2048,1248.5416666666667
2068,Eritrea,ERI,2049,1248.5416666666667
2069,Eritrea,ERI,2050,1248.5416666666667
2070,Estonia,EST,2021,679.3333333333334
2071,Estonia,EST,2022,679.3333333333334
2072,Estonia,EST,2023,679.3333333333334
2073,Estonia,EST,2024,679.3333333333334
2074,Estonia,EST,2025,679.3333333333334
2075,Estonia,EST,2026,679.3333333333334
2076,Estonia,EST,2027,679.3333333333334
2077,Estonia,EST,2028,679.3333333333334
2078,Estonia,EST,2029,679.3333333333334
2079,Estonia,EST,2030,679.3333333333334
2080,Estonia,EST,2031,679.3333333333334
2081,Estonia,EST,2032,679.3333333333334
2082,Estonia,EST,2033,679.3333333333334
2083,Estonia,EST,2034,679.3333333333334
2084,Estonia,EST,2035,679.3333333333334
2085,Estonia,EST,2036,679.3333333333334
2086,Estonia,EST,2037,679.3333333333334
2087,Estonia,EST,2038,679.3333333333334
2088,Estonia,EST,2039,679.3333333333334
2089,Estonia,EST,2040,679.3333333333334
2090,Estonia,EST,2041,679.3333333333334
2091,Estonia,EST,2042,679.3333333333334
2092,Estonia,EST,2043,679.3333333333334
2093,Estonia,EST,2044,679.3333333333334
2094,Estonia,EST,2045,679.3333333333334
2095,Estonia,EST,2046,679.3333333333334
2096,Estonia,EST,2047,679.3333333333334
2097,Estonia,EST,2048,679.3333333333334
2098,Estonia,EST,2049,679.3333333333334
2099,Estonia,EST,2050,679.3333333333334
2100,Ethiopia,ETH,2021,1248.5416666666667
2101,Ethiopia,ETH,2022,1248.5416666666667
2102,Ethiopia,ETH,2023,1248.5416666666667
2103,Ethiopia,ETH,2024,1248.5416666666667
2104,Ethiopia,ETH,2025,1248.5416666666667
2105,Ethiopia,ETH,2026,1248.5416666666667
2106,Ethiopia,ETH,2027,1248.5416666666667
2107,Ethiopia,ETH,2028,1248.5416666666667
2108,Ethiopia,ETH,2029,1248.5416666666667
2109,Ethiopia,ETH,2030,1248.5416666666667
2110,Ethiopia,ETH,2031,1248.5416666666667
2111,Ethiopia,ETH,2032,1248.5416666666667
2112,Ethiopia,ETH,2033,1248.5416666666667
2113,Ethiopia,ETH,2034,1248.5416666666667
2114,Ethiopia,ETH,2035,1248.5416666666667
2115,Ethiopia,ETH,2036,1248.5416666666667
2116,Ethiopia,ETH,2037,1248.5416666666667
2117,Ethiopia,ETH,2038,1248.5416666666667
2118,Ethiopia,ETH,2039,1248.5416666666667
2119,Ethiopia,ETH,2040,1248.5416666666667
2120,Ethiopia,ETH,2041,1248.5416666666667
2121,Ethiopia,ETH,2042,1248.5416666666667
2122,Ethiopia,ETH,2043,1248.5416666666667
2123,Ethiopia,ETH,2044,1248.5416666666667
2124,Ethiopia,ETH,2045,1248.5416666666667
2125,Ethiopia,ETH,2046,1248.5416666666667
2126,Ethiopia,ETH,2047,1248.5416666666667
2127,Ethiopia,ETH,2048,1248.5416666666667
2128,Ethiopia,ETH,2049,1248.5416666666667
2129,Ethiopia,ETH,2050,1248.5416666666667
2130,Falkland Islands (Malvinas),FLK,2021,1108.0
2131,Falkland Islands (Malvinas),FLK,2022,1108.0
2132,Falkland Islands (Malvinas),FLK,2023,1108.0
2133,Falkland Islands (Malvinas),FLK,2024,1108.0
2134,Falkland Islands (Malvinas),FLK,2025,1108.0
2135,Falkland Islands (Malvinas),FLK,2026,1108.0
2136,Falkland Islands (Malvinas),FLK,2027,1108.0
2137,Falkland Islands (Malvinas),FLK,2028,1108.0
2138,Falkland Islands (Malvinas),FLK,2029,1108.0
2139,Falkland Islands (Malvinas),FLK,2030,1108.0
2140,Falkland Islands (Malvinas),FLK,2031,1108.0
2141,Falkland Islands (Malvinas),FLK,2032,1108.0
2142,Falkland Islands (Malvinas),FLK,2033,1108.0
2143,Falkland Islands (Malvinas),FLK,2034,1108.0
2144,Falkland Islands (Malvinas),FLK,2035,1108.0
2145,Falkland Islands (Malvinas),FLK,2036,1108.0
2146,Falkland Islands (Malvinas),FLK,2037,1108.0
2147,Falkland Islands (Malvinas),FLK,2038,1108.0
2148,Falkland Islands (Malvinas),FLK,2039,1108.0
2149,Falkland Islands (Malvinas),FLK,2040,1108.0
2150,Falkland Islands (Malvinas),FLK,2041,1108.0
2151,Falkland Islands (Malvinas),FLK,2042,1108.0
2152,Falkland Islands (Malvinas),FLK,2043,1108.0
2153,Falkland Islands (Malvinas),FLK,2044,1108.0
2154,Falkland Islands (Malvinas),FLK,2045,1108.0
2155,Falkland Islands (Malvinas),FLK,2046,1108.0
2156,Falkland Islands (Malvinas),FLK,2047,1108.0
2157,Falkland Islands (Malvinas),FLK,2048,1108.0
2158,Falkland Islands (Malvinas),FLK,2049,1108.0
2159,Falkland Islands (Malvinas),FLK,2050,1108.0
2160,Faroe Islands,FRO,2021,679.3333333333334
2161,Faroe Islands,FRO,2022,679.3333333333334
2162,Faroe Islands,FRO,2023,679.3333333333334
2163,Faroe Islands,FRO,2024,679.3333333333334
2164,Faroe Islands,FRO,2025,679.3333333333334
2165,Faroe Islands,FRO,2026,679.3333333333334
2166,Faroe Islands,FRO,2027,679.3333333333334
2167,Faroe Islands,FRO,2028,679.3333333333334
2168,Faroe Islands,FRO,2029,679.3333333333334
2169,Faroe Islands,FRO,2030,679.3333333333334
2170,Faroe Islands,FRO,2031,679.3333333333334
2171,Faroe Islands,FRO,2032,679.3333333333334
2172,Faroe Islands,FRO,2033,679.3333333333334
2173,Faroe Islands,FRO,2034,679.3333333333334
2174,Faroe Islands,FRO,2035,679.3333333333334
2175,Faroe Islands,FRO,2036,679.3333333333334
2176,Faroe Islands,FRO,2037,679.3333333333334
2177,Faroe Islands,FRO,2038,679.3333333333334
2178,Faroe Islands,FRO,2039,679.3333333333334
2179,Faroe Islands,FRO,2040,679.3333333333334
2180,Faroe Islands,FRO,2041,679.3333333333334
2181,Faroe Islands,FRO,2042,679.3333333333334
2182,Faroe Islands,FRO,2043,679.3333333333334
2183,Faroe Islands,FRO,2044,679.3333333333334
2184,Faroe Islands,FRO,2045,679.3333333333334
2185,Faroe Islands,FRO,2046,679.3333333333334
2186,Faroe Islands,FRO,2047,679.3333333333334
2187,Faroe Islands,FRO,2048,679.3333333333334
2188,Faroe Islands,FRO,2049,679.3333333333334
2189,Faroe Islands,FRO,2050,679.3333333333334
2190,Fiji,FJI,2021,2188.0
2191,Fiji,FJI,2022,2188.0
2192,Fiji,FJI,2023,2188.0
2193,Fiji,FJI,2024,2188.0
2194,Fiji,FJI,2025,2188.0
2195,Fiji,FJI,2026,2188.0
2196,Fiji,FJI,2027,2188.0
2197,Fiji,FJI,2028,2188.0
2198,Fiji,FJI,2029,2188.0
2199,Fiji,FJI,2030,2188.0
2200,Fiji,FJI,2031,2188.0
2201,Fiji,FJI,2032,2188.0
2202,Fiji,FJI,2033,2188.0
2203,Fiji,FJI,2034,2188.0
2204,Fiji,FJI,2035,2188.0
2205,Fiji,FJI,2036,2188.0
2206,Fiji,FJI,2037,2188.0
2207,Fiji,FJI,2038,2188.0
2208,Fiji,FJI,2039,2188.0
2209,Fiji,FJI,2040,2188.0
2210,Fiji,FJI,2041,2188.0
2211,Fiji,FJI,2042,2188.0
2212,Fiji,FJI,2043,2188.0
2213,Fiji,FJI,2044,2188.0
2214,Fiji,FJI,2045,2188.0
2215,Fiji,FJI,2046,2188.0
2216,Fiji,FJI,2047,2188.0
2217,Fiji,FJI,2048,2188.0
2218,Fiji,FJI,2049,2188.0
2219,Fiji,FJI,2050,2188.0
2220,Finland,FIN,2021,679.3333333333334
2221,Finland,FIN,2022,679.3333333333334
2222,Finland,FIN,2023,679.3333333333334
2223,Finland,FIN,2024,679.3333333333334
2224,Finland,FIN,2025,679.3333333333334
2225,Finland,FIN,2026,679.3333333333334
2226,Finland,FIN,2027,679.3333333333334
2227,Finland,FIN,2028,679.3333333333334
2228,Finland,FIN,2029,679.3333333333334
2229,Finland,FIN,2030,679.3333333333334
2230,Finland,FIN,2031,679.3333333333334
2231,Finland,FIN,2032,679.3333333333334
2232,Finland,FIN,2033,679.3333333333334
2233,Finland,FIN,2034,679.3333333333334
2234,Finland,FIN,2035,679.3333333333334
2235,Finland,FIN,2036,679.3333333333334
2236,Finland,FIN,2037,679.3333333333334
2237,Finland,FIN,2038,679.3333333333334
2238,Finland,FIN,2039,679.3333333333334
2239,Finland,FIN,2040,679.3333333333334
2240,Finland,FIN,2041,679.3333333333334
2241,Finland,FIN,2042,679.3333333333334
2242,Finland,FIN,2043,679.3333333333334
2243,Finland,FIN,2044,679.3333333333334
2244,Finland,FIN,2045,679.3333333333334
2245,Finland,FIN,2046,679.3333333333334
2246,Finland,FIN,2047,679.3333333333334
2247,Finland,FIN,2048,679.3333333333334
2248,Finland,FIN,2049,679.3333333333334
2249,Finland,FIN,2050,679.3333333333334
2250,France,FRA,2021,679.3333333333334
2251,France,FRA,2022,679.3333333333334
2252,France,FRA,2023,679.3333333333334
2253,France,FRA,2024,679.3333333333334
2254,France,FRA,2025,679.3333333333334
2255,France,FRA,2026,679.3333333333334
2256,France,FRA,2027,679.3333333333334
2257,France,FRA,2028,679.3333333333334
2258,France,FRA,2029,679.3333333333334
2259,France,FRA,2030,679.3333333333334
2260,France,FRA,2031,679.3333333333334
2261,France,FRA,2032,679.3333333333334
2262,France,FRA,2033,679.3333333333334
2263,France,FRA,2034,679.3333333333334
2264,France,FRA,2035,679.3333333333334
2265,France,FRA,2036,679.3333333333334
2266,France,FRA,2037,679.3333333333334
2267,France,FRA,2038,679.3333333333334
2268,France,FRA,2039,679.3333333333334
2269,France,FRA,2040,679.3333333333334
2270,France,FRA,2041,679.3333333333334
2271,France,FRA,2042,679.3333333333334
2272,France,FRA,2043,679.3333333333334
2273,France,FRA,2044,679.3333333333334
2274,France,FRA,2045,679.3333333333334
2275,France,FRA,2046,679.3333333333334
2276,France,FRA,2047,679.3333333333334
2277,France,FRA,2048,679.3333333333334
2278,France,FRA,2049,679.3333333333334
2279,France,FRA,2050,679.3333333333334
2280,French Guiana,GUF,2021,1108.0
2281,French Guiana,GUF,2022,1108.0
2282,French Guiana,GUF,2023,1108.0
2283,French Guiana,GUF,2024,1108.0
2284,French Guiana,GUF,2025,1108.0
2285,French Guiana,GUF,2026,1108.0
2286,French Guiana,GUF,2027,1108.0
2287,French Guiana,GUF,2028,1108.0
2288,French Guiana,GUF,2029,1108.0
2289,French Guiana,GUF,2030,1108.0
2290,French Guiana,GUF,2031,1108.0
2291,French Guiana,GUF,2032,1108.0
2292,French Guiana,GUF,2033,1108.0
2293,French Guiana,GUF,2034,1108.0
2294,French Guiana,GUF,2035,1108.0
2295,French Guiana,GUF,2036,1108.0
2296,French Guiana,GUF,2037,1108.0
2297,French Guiana,GUF,2038,1108.0
2298,French Guiana,GUF,2039,1108.0
2299,French Guiana,GUF,2040,1108.0
2300,French Guiana,GUF,2041,1108.0
2301,French Guiana,GUF,2042,1108.0
2302,French Guiana,GUF,2043,1108.0
2303,French Guiana,GUF,2044,1108.0
2304,French Guiana,GUF,2045,1108.0
2305,French Guiana,GUF,2046,1108.0
2306,French Guiana,GUF,2047,1108.0
2307,French Guiana,GUF,2048,1108.0
2308,French Guiana,GUF,2049,1108.0
2309,French Guiana,GUF,2050,1108.0
2310,French Polynesia,PYF,2021,2188.0
2311,French Polynesia,PYF,2022,2188.0
2312,French Polynesia,PYF,2023,2188.0
2313,French Polynesia,PYF,2024,2188.0
2314,French Polynesia,PYF,2025,2188.0
2315,French Polynesia,PYF,2026,2188.0
2316,French Polynesia,PYF,2027,2188.0
2317,French Polynesia,PYF,2028,2188.0
2318,French Polynesia,PYF,2029,2188.0
2319,French Polynesia,PYF,2030,2188.0
2320,French Polynesia,PYF,2031,2188.0
2321,French Polynesia,PYF,2032,2188.0
2322,French Polynesia,PYF,2033,2188.0
2323,French Polynesia,PYF,2034,2188.0
2324,French Polynesia,PYF,2035,2188.0
2325,French Polynesia,PYF,2036,2188.0
2326,French Polynesia,PYF,2037,2188.0
2327,French Polynesia,PYF,2038,2188.0
2328,French Polynesia,PYF,2039,2188.0
2329,French Polynesia,PYF,2040,2188.0
2330,French Polynesia,PYF,2041,2188.0
2331,French Polynesia,PYF,2042,2188.0
2332,French Polynesia,PYF,2043,2188.0
2333,French Polynesia,PYF,2044,2188.0
2334,French Polynesia,PYF,2045,2188.0
2335,French Polynesia,PYF,2046,2188.0
2336,French Polynesia,PYF,2047,2188.0
2337,French Polynesia,PYF,2048,2188.0
2338,French Polynesia,PYF,2049,2188.0
2339,French Polynesia,PYF,2050,2188.0
2340,French Southern Territories,ATF,2021,1248.5416666666667
2341,French Southern Territories,ATF,2022,1248.5416666666667
2342,French Southern Territories,ATF,2023,1248.5416666666667
2343,French Southern Territories,ATF,2024,1248.5416666666667
2344,French Southern Territories,ATF,2025,1248.5416666666667
2345,French Southern Territories,ATF,2026,1248.5416666666667
2346,French Southern Territories,ATF,2027,1248.5416666666667
2347,French Southern Territories,ATF,2028,1248.5416666666667
2348,French Southern Territories,ATF,2029,1248.5416666666667
2349,French Southern Territories,ATF,2030,1248.5416666666667
2350,French Southern Territories,ATF,2031,1248.5416666666667
2351,French Southern Territories,ATF,2032,1248.5416666666667
2352,French Southern Territories,ATF,2033,1248.5416666666667
2353,French Southern Territories,ATF,2034,1248.5416666666667
2354,French Southern Territories,ATF,2035,1248.5416666666667
2355,French Southern Territories,ATF,2036,1248.5416666666667
2356,French Southern Territories,ATF,2037,1248.5416666666667
2357,French Southern Territories,ATF,2038,1248.5416666666667
2358,French Southern Territories,ATF,2039,1248.5416666666667
2359,French Southern Territories,ATF,2040,1248.5416666666667
2360,French Southern Territories,ATF,2041,1248.5416666666667
2361,French Southern Territories,ATF,2042,1248.5416666666667
2362,French Southern Territories,ATF,2043,1248.5416666666667
2363,French Southern Territories,ATF,2044,1248.5416666666667
2364,French Southern Territories,ATF,2045,1248.5416666666667
2365,French Southern Territories,ATF,2046,1248.5416666666667
2366,French Southern Territories,ATF,2047,1248.5416666666667
2367,French Southern Territories,ATF,2048,1248.5416666666667
2368,French Southern Territories,ATF,2049,1248.5416666666667
2369,French Southern Territories,ATF,2050,1248.5416666666667
2370,Gabon,GAB,2021,1248.5416666666667
2371,Gabon,GAB,2022,1248.5416666666667
2372,Gabon,GAB,2023,1248.5416666666667
2373,Gabon,GAB,2024,1248.5416666666667
2374,Gabon,GAB,2025,1248.5416666666667
2375,Gabon,GAB,2026,1248.5416666666667
2376,Gabon,GAB,2027,1248.5416666666667
2377,Gabon,GAB,2028,1248.5416666666667
2378,Gabon,GAB,2029,1248.5416666666667
2379,Gabon,GAB,2030,1248.5416666666667
2380,Gabon,GAB,2031,1248.5416666666667
2381,Gabon,GAB,2032,1248.5416666666667
2382,Gabon,GAB,2033,1248.5416666666667
2383,Gabon,GAB,2034,1248.5416666666667
2384,Gabon,GAB,2035,1248.5416666666667
2385,Gabon,GAB,2036,1248.5416666666667
2386,Gabon,GAB,2037,1248.5416666666667
2387,Gabon,GAB,2038,1248.5416666666667
2388,Gabon,GAB,2039,1248.5416666666667
2389,Gabon,GAB,2040,1248.5416666666667
2390,Gabon,GAB,2041,1248.5416666666667
2391,Gabon,GAB,2042,1248.5416666666667
2392,Gabon,GAB,2043,1248.5416666666667
2393,Gabon,GAB,2044,1248.5416666666667
2394,Gabon,GAB,2045,1248.5416666666667
2395,Gabon,GAB,2046,1248.5416666666667
2396,Gabon,GAB,2047,1248.5416666666667
2397,Gabon,GAB,2048,1248.5416666666667
2398,Gabon,GAB,2049,1248.5416666666667
2399,Gabon,GAB,2050,1248.5416666666667
2400,Gambia,GMB,2021,1248.5416666666667
2401,Gambia,GMB,2022,1248.5416666666667
2402,Gambia,GMB,2023,1248.5416666666667
2403,Gambia,GMB,2024,1248.5416666666667
2404,Gambia,GMB,2025,1248.5416666666667
2405,Gambia,GMB,2026,1248.5416666666667
2406,Gambia,GMB,2027,1248.5416666666667
2407,Gambia,GMB,2028,1248.5416666666667
2408,Gambia,GMB,2029,1248.5416666666667
2409,Gambia,GMB,2030,1248.5416666666667
2410,Gambia,GMB,2031,1248.5416666666667
2411,Gambia,GMB,2032,1248.5416666666667
2412,Gambia,GMB,2033,1248.5416666666667
2413,Gambia,GMB,2034,1248.5416666666667
2414,Gambia,GMB,2035,1248.5416666666667
2415,Gambia,GMB,2036,1248.5416666666667
2416,Gambia,GMB,2037,1248.5416666666667
2417,Gambia,GMB,2038,1248.5416666666667
2418,Gambia,GMB,2039,1248.5416666666667
2419,Gambia,GMB,2040,1248.5416666666667
2420,Gambia,GMB,2041,1248.5416666666667
2421,Gambia,GMB,2042,1248.5416666666667
2422,Gambia,GMB,2043,1248.5416666666667
2423,Gambia,GMB,2044,1248.5416666666667
2424,Gambia,GMB,2045,1248.5416666666667
2425,Gambia,GMB,2046,1248.5416666666667
2426,Gambia,GMB,2047,1248.5416666666667
2427,Gambia,GMB,2048,1248.5416666666667
2428,Gambia,GMB,2049,1248.5416666666667
2429,Gambia,GMB,2050,1248.5416666666667
2430,Georgia,GEO,2021,1018.8333333333334
2431,Georgia,GEO,2022,1018.8333333333334
2432,Georgia,GEO,2023,1018.8333333333334
2433,Georgia,GEO,2024,1018.8333333333334
2434,Georgia,GEO,2025,1018.8333333333334
2435,Georgia,GEO,2026,1018.8333333333334
2436,Georgia,GEO,2027,1018.8333333333334
2437,Georgia,GEO,2028,1018.8333333333334
2438,Georgia,GEO,2029,1018.8333333333334
2439,Georgia,GEO,2030,1018.8333333333334
2440,Georgia,GEO,2031,1018.8333333333334
2441,Georgia,GEO,2032,1018.8333333333334
2442,Georgia,GEO,2033,1018.8333333333334
2443,Georgia,GEO,2034,1018.8333333333334
2444,Georgia,GEO,2035,1018.8333333333334
2445,Georgia,GEO,2036,1018.8333333333334
2446,Georgia,GEO,2037,1018.8333333333334
2447,Georgia,GEO,2038,1018.8333333333334
2448,Georgia,GEO,2039,1018.8333333333334
2449,Georgia,GEO,2040,1018.8333333333334
2450,Georgia,GEO,2041,1018.8333333333334
2451,Georgia,GEO,2042,1018.8333333333334
2452,Georgia,GEO,2043,1018.8333333333334
2453,Georgia,GEO,2044,1018.8333333333334
2454,Georgia,GEO,2045,1018.8333333333334
2455,Georgia,GEO,2046,1018.8333333333334
2456,Georgia,GEO,2047,1018.8333333333334
2457,Georgia,GEO,2048,1018.8333333333334
2458,Georgia,GEO,2049,1018.8333333333334
2459,Georgia,GEO,2050,1018.8333333333334
2460,Germany,DEU,2021,679.3333333333334
2461,Germany,DEU,2022,679.3333333333334
2462,Germany,DEU,2023,679.3333333333334
2463,Germany,DEU,2024,679.3333333333334
2464,Germany,DEU,2025,679.3333333333334
2465,Germany,DEU,2026,679.3333333333334
2466,Germany,DEU,2027,679.3333333333334
2467,Germany,DEU,2028,679.3333333333334
2468,Germany,DEU,2029,679.3333333333334
2469,Germany,DEU,2030,679.3333333333334
2470,Germany,DEU,2031,679.3333333333334
2471,Germany,DEU,2032,679.3333333333334
2472,Germany,DEU,2033,679.3333333333334
2473,Germany,DEU,2034,679.3333333333334
2474,Germany,DEU,2035,679.3333333333334
2475,Germany,DEU,2036,679.3333333333334
2476,Germany,DEU,2037,679.3333333333334
2477,Germany,DEU,2038,679.3333333333334
2478,Germany,DEU,2039,679.3333333333334
2479,Germany,DEU,2040,679.3333333333334
2480,Germany,DEU,2041,679.3333333333334
2481,Germany,DEU,2042,679.3333333333334
2482,Germany,DEU,2043,679.3333333333334
2483,Germany,DEU,2044,679.3333333333334
2484,Germany,DEU,2045,679.3333333333334
2485,Germany,DEU,2046,679.3333333333334
2486,Germany,DEU,2047,679.3333333333334
2487,Germany,DEU,2048,679.3333333333334
2488,Germany,DEU,2049,679.3333333333334
2489,Germany,DEU,2050,679.3333333333334
2490,Ghana,GHA,2021,1248.5416666666667
2491,Ghana,GHA,2022,1248.5416666666667
2492,Ghana,GHA,2023,1248.5416666666667
2493,Ghana,GHA,2024,1248.5416666666667
2494,Ghana,GHA,2025,1248.5416666666667
2495,Ghana,GHA,2026,1248.5416666666667
2496,Ghana,GHA,2027,1248.5416666666667
2497,Ghana,GHA,2028,1248.5416666666667
2498,Ghana,GHA,2029,1248.5416666666667
2499,Ghana,GHA,2030,1248.5416666666667
2500,Ghana,GHA,2031,1248.5416666666667
2501,Ghana,GHA,2032,1248.5416666666667
2502,Ghana,GHA,2033,1248.5416666666667
2503,Ghana,GHA,2034,1248.5416666666667
2504,Ghana,GHA,2035,1248.5416666666667
2505,Ghana,GHA,2036,1248.5416666666667
2506,Ghana,GHA,2037,1248.5416666666667
2507,Ghana,GHA,2038,1248.5416666666667
2508,Ghana,GHA,2039,1248.5416666666667
2509,Ghana,GHA,2040,1248.5416666666667
