Hungary,Total passenger and freight transport,Motor gasoline (PJ)                                    ,58.78,65.32,58.82,55.43,56.61,57.89,60.64,65.01,58.29
Hungary,Total passenger and freight transport,Diesel and light fuel oil (PJ)                         ,64.67,96.62,107.39,114.14,114.89,122.28,131.53,138.79,121.15
Hungary,Total passenger and freight transport,LPG (PJ)                                               ,0,1.33,1.20,1.24,1.15,1.11,0.97,0.83,0.60
Hungary,Total passenger and freight transport,Heavy fuel oil (PJ)                                    ,0,0,0,0,0,0,0,0,0
Hungary,Total passenger and freight transport,Jet fuel and aviation gasoline (PJ)                    ,0,0.13,0,0,0.04,0.04,0.04,0.09,0.04
Hungary,Total passenger and freight transport,Gas (PJ)                                               ,0.07,0.11,0.04,0.18,0.34,0.37,0.40,0.39,0.32
Hungary,Total passenger and freight transport,Electricity (PJ)                                       ,4.06,4.23,3.98,4.14,4.20,4.31,4.30,4.28,4.33
Hungary,Total passenger and freight transport,Coal and coal products (PJ)                            ,0,0,0,0,0,0,0,0,0
Hungary,Total passenger and freight transport,Other sources (PJ)                                     ,0.01,0.01,0,0,0,0,0,0,0
Hungary,Total passenger and freight transport,Total final energy use (PJ)                            ,127.59,167.75,171.43,175.13,177.23,186.00,197.89,209.39,184.74
Hungary,Total passenger transport,Total final energy use (PJ)                                        ,75.13,96.98,97.45,102.85,105.64,109.85,116.25,123.84,109.82
Hungary,Cars/light trucks,Total final energy use (PJ)                                                ,62.10,82.03,82.92,88.55,91.32,95.49,101.56,108.95,97.69
Hungary,Motorcycles,Total final energy use (PJ)                                                      ,..,..,..,..,..,..,..,..,..
Hungary,Buses,Total final energy use (PJ)                                                            ,7.44,10.00,10.16,10.06,10.02,10.13,10.59,10.90,8.28
Hungary,Total freight transport,Total final energy use (PJ)                                          ,52.46,70.77,73.97,72.28,71.59,76.15,81.64,85.55,74.92
Hungary,Freight trucks,Total final energy use (PJ)                                                   ,50.40,68.80,72.04,70.49,69.85,74.11,79.50,83.49,73.04
Hungary,Total road,Total final energy use (PJ)                                                       ,119.94,160.82,165.11,169.10,171.20,179.74,191.65,203.33,179.01
Hungary,Total trains,Total final energy use (PJ)                                                     ,7.65,6.75,6.27,5.81,5.79,6.01,5.97,5.76,5.53
Hungary,Total airplanes,Total final energy use (PJ)                                                  ,..,0.13,..,..,0.04,0.04,0.04,0.09,0.04
Hungary,Total ships,Total final energy use (PJ)                                                      ,..,0.04,0.04,0.23,0.20,0.22,0.22,0.21,0.15
Ireland,Total passenger and freight transport,Motor gasoline (PJ)                                    ,53.64,64.35,56.47,41.44,36.96,32.71,29.46,27.12,20.14
Ireland,Total passenger and freight transport,Diesel and light fuel oil (PJ)                         ,51.85,71.69,82.46,100.89,108.33,110.50,112.99,118.00,101.73
Ireland,Total passenger and freight transport,LPG (PJ)                                               ,0.09,0.04,0.02,0.11,0.11,0.09,0.08,0.07,0.04
Ireland,Total passenger and freight transport,Heavy fuel oil (PJ)                                    ,1.03,0.74,0.80,0,0,0,0,0,0
Ireland,Total passenger and freight transport,Jet fuel and aviation gasoline (PJ)                    ,0.97,1.11,0.69,0.22,0.23,0.24,0.23,0.25,0.10
Ireland,Total passenger and freight transport,Gas (PJ)                                               ,0,0,0,0,0,0,0,0.02,0.02
Ireland,Total passenger and freight transport,Electricity (PJ)                                       ,0.09,0.21,0.16,0.16,0.18,0.19,0.23,0.28,0.32
Ireland,Total passenger and freight transport,Coal and coal products (PJ)                            ,0,0,0,0,0,0,0,0,0
Ireland,Total passenger and freight transport,Other sources (PJ)                                     ,0,0,0,0,0,0,0,0,0
Ireland,Total passenger and freight transport,Total final energy use (PJ)                            ,107.67,138.15,140.60,142.81,145.81,143.74,142.99,145.74,122.36
Ireland,Total passenger transport,Total final energy use (PJ)                                        ,71.76,88.78,93.71,97.79,96.34,94.44,94.38,94.98,75.06
Ireland,Cars/light trucks,Total final energy use (PJ)                                                ,66.88,82.60,87.92,92.86,91.34,89.43,89.33,89.83,70.76
Ireland,Motorcycles,Total final energy use (PJ)                                                      ,..,..,..,..,..,..,..,..,..
Ireland,Buses,Total final energy use (PJ)                                                            ,2.14,3.18,3.27,3.06,3.09,3.03,3.04,3.04,2.70
Ireland,Total freight transport,Total final energy use (PJ)                                          ,35.91,49.38,46.89,45.02,49.47,49.29,48.61,50.76,47.30
Ireland,Freight trucks,Total final energy use (PJ)                                                   ,33.89,46.55,43.39,42.03,45.87,46.12,45.10,47.02,42.94
Ireland,Total road,Total final energy use (PJ)                                                       ,102.90,132.34,134.58,137.95,140.29,138.58,137.47,139.90,116.40
Ireland,Total trains,Total final energy use (PJ)                                                     ,1.77,1.88,1.83,1.65,1.69,1.74,1.77,1.85,1.50
Ireland,Total airplanes,Total final energy use (PJ)                                                  ,0.97,1.11,0.69,0.22,0.23,0.24,0.23,0.25,0.10
Ireland,Total ships,Total final energy use (PJ)                                                      ,2.02,2.82,3.50,2.99,3.60,3.18,3.51,3.74,4.36
Italy,Total passenger and freight transport,Motor gasoline (PJ)                                      ,735.02,593.47,435.34,344.02,321.64,312.57,321.23,324.15,255.34
Italy,Total passenger and freight transport,Diesel and light fuel oil (PJ)                           ,771.02,1003.56,1004.85,972.65,969.16,921.55,955.55,958.56,791.14
Italy,Total passenger and freight transport,LPG (PJ)                                                 ,65.41,47.33,55.84,76.08,73.51,76.70,74.24,76.04,60.24
Italy,Total passenger and freight transport,Heavy fuel oil (PJ)                                      ,18.00,25.68,21.20,16.36,19.12,16.27,14.42,15.09,15.24
Italy,Total passenger and freight transport,Jet fuel and aviation gasoline (PJ)                      ,28.04,30.07,29.95,29.20,29.71,32.67,36.82,37.96,14.41
Italy,Total passenger and freight transport,Gas (PJ)                                                 ,13.68,15.89,29.11,37.72,37.41,35.47,35.92,40.19,32.34
Italy,Total passenger and freight transport,Electricity (PJ)                                         ,16.19,16.48,16.71,18.64,19.85,20.15,20.88,20.47,17.40
Italy,Total passenger and freight transport,Coal and coal products (PJ)                              ,0,0,0,0,0,0,0,0,0
Italy,Total passenger and freight transport,Other sources (PJ)                                       ,0,0,0,0,0,0,0,0,0
Italy,Total passenger and freight transport,Total final energy use (PJ)                              ,1647.37,1732.48,1593.01,1494.67,1470.41,1415.38,1459.06,1472.44,1186.10
Italy,Total passenger transport,Total final energy use (PJ)                                          ,1108.55,1086.47,999.98,906.39,880.04,811.59,871.81,893.70,670.43
Italy,Cars/light trucks,Total final energy use (PJ)                                                  ,965.54,929.12,840.60,755.10,729.28,665.69,716.43,736.08,564.24
Italy,Motorcycles,Total final energy use (PJ)                                                        ,55.00,65.34,65.12,61.16,60.50,60.10,59.40,59.40,48.40
Italy,Buses,Total final energy use (PJ)                                                              ,47.32,49.56,52.18,48.74,47.48,39.33,44.42,46.11,32.52
Italy,Total freight transport,Total final energy use (PJ)                                            ,538.82,646.01,593.02,588.28,590.37,603.79,587.26,578.74,515.67
Italy,Freight trucks,Total final energy use (PJ)                                                     ,476.28,579.73,538.75,542.12,543.12,560.03,553.26,545.93,484.56
Italy,Total road,Total final energy use (PJ)                                                         ,1544.15,1623.75,1496.66,1407.13,1380.38,1325.15,1373.51,1387.51,1129.72
Italy,Total trains,Total final energy use (PJ)                                                       ,22.03,20.61,19.18,19.32,20.27,21.29,22.41,21.80,18.71
Italy,Total airplanes,Total final energy use (PJ)                                                    ,28.04,30.07,29.95,29.20,29.71,32.67,36.82,37.96,14.41
Italy,Total ships,Total final energy use (PJ)                                                        ,53.15,58.06,47.23,39.02,40.05,36.25,26.32,25.17,23.27
Japan,Total passenger and freight transport,Motor gasoline (PJ)                                      ,1779.75,1780.91,1788.46,1637.88,1625.82,1602.18,1568.88,1518.58,1378.72
Japan,Total passenger and freight transport,Diesel and light fuel oil (PJ)                           ,1412.67,1219.65,1043.27,976.30,968.84,969.47,973.46,969.62,910.21
Japan,Total passenger and freight transport,LPG (PJ)                                                 ,74.87,66.05,59.20,44.00,40.24,37.91,34.20,29.78,16.93
Japan,Total passenger and freight transport,Heavy fuel oil (PJ)                                      ,122.91,112.50,95.90,94.12,92.19,91.10,92.24,90.27,85.42
Japan,Total passenger and freight transport,Jet fuel and aviation gasoline (PJ)                      ,150.94,152.55,130.02,140.37,141.95,144.75,146.62,146.01,72.94
Japan,Total passenger and freight transport,Gas (PJ)                                                 ,1.03,3.58,4.20,2.98,2.53,2.15,1.75,1.40,1.06
Japan,Total passenger and freight transport,Electricity (PJ)                                         ,66.86,68.03,65.68,63.18,63.15,63.15,62.29,62.29,62.29
Japan,Total passenger and freight transport,Coal and coal products (PJ)                              ,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
Japan,Total passenger and freight transport,Other sources (PJ)                                       ,0,0,0,0,0,0,0,0,0
Japan,Total passenger and freight transport,Total final energy use (PJ)                              ,3609.08,3403.31,3186.76,2958.88,2934.77,2910.76,2879.47,2817.98,2527.62
Japan,Total passenger transport,Total final energy use (PJ)                                          ,2309.66,2189.02,2057.24,1894.32,1885.23,1870.07,1843.58,1795.78,1552.63
Japan,Cars/light trucks,Total final energy use (PJ)                                                  ,1963.79,1844.65,1756.06,1591.10,1582.43,1566.08,1538.01,1492.78,1334.46
Japan,Motorcycles,Total final energy use (PJ)                                                        ,11.27,12.54,12.35,12.11,12.08,11.14,11.01,10.02,10.01
Japan,Buses,Total final energy use (PJ)                                                              ,62.57,65.05,63.32,60.54,59.24,57.55,56.56,55.07,40.58
Japan,Total freight transport,Total final energy use (PJ)                                            ,1299.42,1214.29,1129.52,1064.57,1049.54,1040.69,1035.90,1022.20,974.99
Japan,Freight trucks,Total final energy use (PJ)                                                     ,1148.93,1082.88,1011.77,949.01,934.23,927.37,923.74,911.42,871.18
Japan,Total road,Total final energy use (PJ)                                                         ,3186.56,3005.12,2843.50,2612.76,2587.98,2562.14,2529.32,2469.30,2256.24
Japan,Total trains,Total final energy use (PJ)                                                       ,76.69,76.97,73.60,70.38,70.02,70.02,69.06,69.06,69.06
Japan,Total airplanes,Total final energy use (PJ)                                                    ,150.94,152.55,130.02,140.37,141.95,144.75,146.62,146.01,72.94
Japan,Total ships,Total final energy use (PJ)                                                        ,194.89,168.66,139.64,135.37,134.83,133.85,134.48,133.62,129.38
Korea,Total passenger and freight transport,Motor gasoline (PJ)                                      ,309.40,294.82,346.02,384.58,397.93,401.10,402.09,418.81,410.51
Korea,Total passenger and freight transport,Diesel and light fuel oil (PJ)                           ,548.88,665.33,631.03,754.21,817.03,817.06,812.14,826.11,772.54
Korea,Total passenger and freight transport,LPG (PJ)                                                 ,130.89,177.92,199.86,166.23,158.89,148.68,141.10,138.95,121.17
Korea,Total passenger and freight transport,Heavy fuel oil (PJ)                                      ,6.82,6.25,6.82,7.35,6.52,7.54,6.41,8.16,8.91
Korea,Total passenger and freight transport,Jet fuel and aviation gasoline (PJ)                      ,7.24,6.28,7.40,8.63,9.31,9.21,9.90,9.71,5.05
Korea,Total passenger and freight transport,Gas (PJ)                                                 ,0,0,0,0,0,0,0,0,0
Korea,Total passenger and freight transport,Electricity (PJ)                                         ,7.33,9.38,7.87,7.20,9.67,10.13,10.52,10.31,9.66
Korea,Total passenger and freight transport,Coal and coal products (PJ)                              ,0,0,0,0,0,0,0,0,0
Korea,Total passenger and freight transport,Other sources (PJ)                                       ,0.07,0.07,0.09,0.06,0.06,0.06,0.05,0.06,0
Korea,Total passenger and freight transport,Total final energy use (PJ)                              ,1010.62,1160.04,1199.09,1328.27,1399.40,1393.78,1382.21,1412.11,1327.84
Korea,Total passenger transport,Total final energy use (PJ)                                          ,689.86,783.31,852.16,931.97,988.18,985.10,992.16,1014.16,948.60
Korea,Cars/light trucks,Total final energy use (PJ)                                                  ,452.04,539.58,561.45,618.70,673.56,680.22,697.22,716.37,690.23
Korea,Motorcycles,Total final energy use (PJ)                                                        ,18.28,17.42,20.45,22.73,23.52,23.70,23.76,24.75,25.40
Korea,Buses,Total final energy use (PJ)                                                              ,192.65,199.62,245.40,266.75,266.13,254.64,243.48,244.95,210.18
Korea,Total freight transport,Total final energy use (PJ)                                            ,320.76,376.73,346.93,396.30,411.22,408.68,390.05,397.95,379.23
Korea,Freight trucks,Total final energy use (PJ)                                                     ,293.29,352.87,323.48,372.16,385.74,383.34,371.85,378.05,356.01
Korea,Total road,Total final energy use (PJ)                                                         ,956.27,1109.50,1150.77,1280.33,1348.94,1341.90,1336.32,1364.13,1281.82
Korea,Total trains,Total final energy use (PJ)                                                       ,21.44,21.14,16.08,12.54,14.06,14.40,14.88,14.66,13.21
Korea,Total airplanes,Total final energy use (PJ)                                                    ,7.26,6.31,7.45,8.65,9.33,9.24,9.91,9.73,5.05
Korea,Total ships,Total final energy use (PJ)                                                        ,25.65,23.09,24.79,26.74,27.06,28.24,21.10,23.60,27.76
Lithuania,Total passenger and freight transport,Motor gasoline (PJ)                                  ,16.49,14.82,12.72,8.84,9.38,9.33,10.16,10.57,..
Lithuania,Total passenger and freight transport,Diesel and light fuel oil (PJ)                       ,21.39,32.61,40.81,56.88,61.39,65.67,70.43,73.07,..
Lithuania,Total passenger and freight transport,LPG (PJ)                                             ,5.06,9.64,7.31,5.61,5.29,4.90,4.60,4.43,..
Lithuania,Total passenger and freight transport,Heavy fuel oil (PJ)                                  ,0,0,0,0,0,0,0,0,..
Lithuania,Total passenger and freight transport,Jet fuel and aviation gasoline (PJ)                  ,0.07,0.01,0,0,0,0,0,0,..
Lithuania,Total passenger and freight transport,Gas (PJ)                                             ,0,0,0.10,0.32,0.33,0.33,0.32,0.31,..
Lithuania,Total passenger and freight transport,Electricity (PJ)                                     ,0.04,0.04,0.18,0.17,0.17,0.17,0.19,0.19,..
Lithuania,Total passenger and freight transport,Coal and coal products (PJ)                          ,0,0,0,0,0,0,0,0,..
Lithuania,Total passenger and freight transport,Other sources (PJ)                                   ,0,0,0,0,0,0,0,0,..
Lithuania,Total passenger and freight transport,Total final energy use (PJ)                          ,43.04,57.12,61.13,71.82,76.57,80.40,85.70,88.57,..
Lithuania,Total passenger transport,Total final energy use (PJ)                                      ,26.10,35.16,37.97,42.46,45.84,47.94,50.40,50.44,..
Lithuania,Cars/light trucks,Total final energy use (PJ)                                              ,25.78,34.99,37.67,42.22,45.57,47.67,50.12,50.25,..
Lithuania,Motorcycles,Total final energy use (PJ)                                                    ,0.12,0.09,0.10,0.08,0.09,0.09,0.10,..,..
Lithuania,Buses,Total final energy use (PJ)                                                          ,..,..,0.14,0.13,0.13,0.13,0.13,0.14,..
Lithuania,Total freight transport,Total final energy use (PJ)                                        ,16.94,21.95,23.16,29.36,30.73,32.46,35.30,38.13,..
Lithuania,Freight trucks,Total final energy use (PJ)                                                 ,13.92,18.62,20.31,26.90,28.33,29.85,32.40,35.46,..
Lithuania,Total road,Total final energy use (PJ)                                                     ,39.82,53.70,58.23,69.33,74.12,77.74,82.75,85.85,..
Lithuania,Total trains,Total final energy use (PJ)                                                   ,3.03,3.18,2.63,2.30,2.26,2.42,2.75,2.50,..
Lithuania,Total airplanes,Total final energy use (PJ)                                                ,0.07,0.01,0,0,0,..,..,..,..
Lithuania,Total ships,Total final energy use (PJ)                                                    ,0.12,0.23,0.27,0.19,0.18,0.23,0.20,0.22,..
Luxembourg,Total passenger and freight transport,Motor gasoline (PJ)                                 ,5.42,5.01,3.67,3.74,4.12,4.29,4.38,4.77,4.40
Luxembourg,Total passenger and freight transport,Diesel and light fuel oil (PJ)                      ,7.06,15.49,16.12,15.60,14.88,14.06,13.74,13.49,11.78
Luxembourg,Total passenger and freight transport,LPG (PJ)                                            ,0.10,0.10,0.08,0.02,0.02,0.01,0.02,0.03,0.02
Luxembourg,Total passenger and freight transport,Heavy fuel oil (PJ)                                 ,0,0,0,0,0,0,0,0,0
Luxembourg,Total passenger and freight transport,Jet fuel and aviation gasoline (PJ)                 ,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01
Luxembourg,Total passenger and freight transport,Gas (PJ)                                            ,0,0,0,0,0,0,0,0,0
Luxembourg,Total passenger and freight transport,Electricity (PJ)                                    ,0.22,0.34,0.43,0.50,0.50,0.51,0.54,0.55,0.50
Luxembourg,Total passenger and freight transport,Coal and coal products (PJ)                         ,0,0,0,0,0,0,0,0,0
Luxembourg,Total passenger and freight transport,Other sources (PJ)                                  ,0,0,0,0,0,0,0,0,0
Luxembourg,Total passenger and freight transport,Total final energy use (PJ)                         ,12.80,20.94,20.31,19.86,19.52,18.88,18.69,18.85,16.70
Luxembourg,Total passenger transport,Total final energy use (PJ)                                     ,9.67,12.48,13.29,13.20,14.11,13.57,13.84,13.44,12.24
Luxembourg,Cars/light trucks,Total final energy use (PJ)                                             ,9.18,11.62,12.20,11.99,12.88,12.26,12.51,12.10,11.08
Luxembourg,Motorcycles,Total final energy use (PJ)                                                   ,..,..,..,..,..,..,..,..,..
Luxembourg,Buses,Total final energy use (PJ)                                                         ,0.18,0.49,0.63,0.69,0.71,0.78,0.78,0.78,0.67
Luxembourg,Total freight transport,Total final energy use (PJ)                                       ,3.13,8.46,7.02,6.67,5.41,5.31,4.85,5.41,4.46
Luxembourg,Freight trucks,Total final energy use (PJ)                                                ,2.82,8.34,6.87,6.57,5.32,5.21,4.74,5.31,4.36
Luxembourg,Total road,Total final energy use (PJ)                                                    ,12.18,20.45,19.70,19.25,18.92,18.26,18.03,18.19,16.12
Luxembourg,Total trains,Total final energy use (PJ)                                                  ,0.60,0.47,0.58,0.59,0.58,0.60,0.63,0.63,0.58
Luxembourg,Total airplanes,Total final energy use (PJ)                                               ,0.01,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01
Luxembourg,Total ships,Total final energy use (PJ)                                                   ,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0
Mexico,Total passenger and freight transport,Motor gasoline (PJ)                                     ,994.92,1256.82,1500.44,1484.00,1539.78,1491.90,1462.13,1456.27,1183.60
Mexico,Total passenger and freight transport,Diesel and light fuel oil (PJ)                          ,443.59,525.60,594.10,596.57,610.97,592.48,585.33,570.38,438.34
Mexico,Total passenger and freight transport,LPG (PJ)                                                ,49.19,61.30,35.85,52.27,59.22,62.10,63.08,61.09,58.63
Mexico,Total passenger and freight transport,Heavy fuel oil (PJ)                                     ,8.04,2.93,2.97,1.01,0.96,1.00,2.90,2.38,2.09
Mexico,Total passenger and freight transport,Jet fuel and aviation gasoline (PJ)                     ,0.81,0.81,0.90,0.63,0.58,0.57,0.58,0.54,0.40
Mexico,Total passenger and freight transport,Gas (PJ)                                                ,0.20,0.68,0.36,0.69,0.96,1.99,2.46,1.88,1.63
Mexico,Total passenger and freight transport,Electricity (PJ)                                        ,3.96,3.93,4.29,4.08,4.10,3.88,3.86,3.98,3.40
Mexico,Total passenger and freight transport,Coal and coal products (PJ)                             ,0,0,0,0,0,0,0,0,0
Mexico,Total passenger and freight transport,Other sources (PJ)                                      ,0,0,0,0,0,0,0,0,0
Mexico,Total passenger and freight transport,Total final energy use (PJ)                             ,1500.71,1852.07,2138.91,2139.24,2216.57,2153.92,2120.34,2096.51,1688.09
Mexico,Total passenger transport,Total final energy use (PJ)                                         ,..,..,..,..,..,..,..,..,..
Mexico,Cars/light trucks,Total final energy use (PJ)                                                 ,..,..,..,..,..,..,..,..,..
Mexico,Motorcycles,Total final energy use (PJ)                                                       ,..,..,..,..,..,..,..,..,..
Mexico,Buses,Total final energy use (PJ)                                                             ,..,..,..,..,..,..,..,..,..
Mexico,Total freight transport,Total final energy use (PJ)                                           ,..,..,..,..,..,..,..,..,..
Mexico,Freight trucks,Total final energy use (PJ)                                                    ,..,..,..,..,..,..,..,..,..
Mexico,Total road,Total final energy use (PJ)                                                        ,1419.83,1787.06,2079.68,2073.51,2147.11,2092.20,2039.40,2075.92,1479.07
Mexico,Total trains,Total final energy use (PJ)                                                      ,27.26,29.45,28.65,32.20,32.22,31.99,30.44,31.05,20.04
Mexico,Total airplanes,Total final energy use (PJ)                                                   ,0.81,0.81,0.90,0.63,0.58,0.58,0.58,0.54,0.40
Mexico,Total ships,Total final energy use (PJ)                                                       ,52.81,34.76,29.69,32.91,36.66,28.10,26.58,28.78,17.65
Netherlands,Total passenger and freight transport,Motor gasoline (PJ)                                ,167.06,173.13,168.28,171.66,176.23,178.30,183.95,188.48,..
Netherlands,Total passenger and freight transport,Diesel and light fuel oil (PJ)                     ,186.14,208.14,218.78,205.01,208.21,207.36,209.74,204.66,..
Netherlands,Total passenger and freight transport,LPG (PJ)                                           ,22.43,14.05,12.03,8.73,8.10,7.47,7.23,6.76,..
Netherlands,Total passenger and freight transport,Heavy fuel oil (PJ)                                ,0,0,0,0,0,0,0,0,..
Netherlands,Total passenger and freight transport,Jet fuel and aviation gasoline (PJ)                ,3.74,2.96,2.00,1.50,1.50,1.40,1.40,0,..
Netherlands,Total passenger and freight transport,Gas (PJ)                                           ,0.01,0.03,0.39,1.52,1.78,2.44,2.64,2.67,..
Netherlands,Total passenger and freight transport,Electricity (PJ)                                   ,5.87,5.79,6.24,6.27,7.04,7.16,7.62,8.49,..
Netherlands,Total passenger and freight transport,Coal and coal products (PJ)                        ,0,0,0,0,0,0,0,0,..
Netherlands,Total passenger and freight transport,Other sources (PJ)                                 ,0,0,0,0,0,0,0,0,..
Netherlands,Total passenger and freight transport,Total final energy use (PJ)                        ,385.24,404.10,407.72,394.70,402.87,404.12,412.57,411.06,..
Netherlands,Total passenger transport,Total final energy use (PJ)                                    ,255.84,268.35,266.66,262.96,267.53,267.98,272.43,274.60,..
Netherlands,Cars/light trucks,Total final energy use (PJ)                                            ,236.03,249.95,247.76,245.25,249.52,249.57,253.33,256.90,..
Netherlands,Motorcycles,Total final energy use (PJ)                                                  ,3.26,3.91,4.22,4.00,4.00,4.01,4.07,4.17,..
Netherlands,Buses,Total final energy use (PJ)                                                        ,7.56,6.92,7.79,7.89,7.99,8.53,8.91,8.75,..
Netherlands,Total freight transport,Total final energy use (PJ)                                      ,129.41,135.74,141.06,131.74,135.33,136.14,140.14,136.46,..
Netherlands,Freight trucks,Total final energy use (PJ)                                               ,117.07,121.77,123.21,115.05,119.65,121.17,125.28,122.66,..
Netherlands,Total road,Total final energy use (PJ)                                                   ,363.92,382.55,382.99,372.18,381.16,383.29,391.59,392.48,..
Netherlands,Total trains,Total final energy use (PJ)                                                 ,7.39,7.18,7.62,6.81,7.01,6.74,6.78,6.78,..
Netherlands,Total airplanes,Total final energy use (PJ)                                              ,3.74,2.96,2.00,1.50,1.50,1.40,1.40,..,..
Netherlands,Total ships,Total final energy use (PJ)                                                  ,10.20,11.40,15.10,14.20,13.20,12.70,12.80,11.80,..
New Zealand,Total passenger and freight transport,Motor gasoline (PJ)                                ,337.62,409.89,413.85,395.62,406.56,427.53,423.66,422.56,325.48
New Zealand,Total passenger and freight transport,Diesel and light fuel oil (PJ)                     ,57.95,72.75,80.78,94.27,93.71,104.40,108.92,108.74,99.88
New Zealand,Total passenger and freight transport,LPG (PJ)                                           ,0.13,0.17,0.16,0.12,0.11,0.10,0.09,0.08,0.06
New Zealand,Total passenger and freight transport,Heavy fuel oil (PJ)                                ,0,0,0,0,0,0,0,0,0
New Zealand,Total passenger and freight transport,Jet fuel and aviation gasoline (PJ)                ,8.24,10.26,11.00,11.17,11.64,12.07,12.71,12.95,8.89
New Zealand,Total passenger and freight transport,Gas (PJ)                                           ,0,0,0,0,0,0,0,0,0
New Zealand,Total passenger and freight transport,Electricity (PJ)                                   ,0.44,0.36,0.50,0.79,1.19,2.36,4.80,8.02,9.35
New Zealand,Total passenger and freight transport,Coal and coal products (PJ)                        ,0,0,0,0,0,0,0,0,0
New Zealand,Total passenger and freight transport,Other sources (PJ)                                 ,0,0,0,0.26,0.47,0.84,1.52,2.48,3.01
New Zealand,Total passenger and freight transport,Total final energy use (PJ)                        ,404.38,493.43,506.30,502.23,513.67,547.30,551.71,554.83,446.68
New Zealand,Total passenger transport,Total final energy use (PJ)                                    ,343.35,418.78,424.25,408.61,416.82,439.73,439.68,440.07,346.12
New Zealand,Cars/light trucks,Total final energy use (PJ)                                            ,328.63,400.97,405.62,388.37,398.17,420.06,419.10,419.00,329.20
New Zealand,Motorcycles,Total final energy use (PJ)                                                  ,1.26,1.61,2.32,2.22,2.28,2.36,2.33,2.30,1.77
New Zealand,Buses,Total final energy use (PJ)                                                        ,2.50,3.03,3.95,4.08,4.13,4.55,4.77,4.93,5.39
New Zealand,Total freight transport,Total final energy use (PJ)                                      ,61.03,74.64,82.05,93.62,96.85,107.57,112.03,114.76,100.56
New Zealand,Freight trucks,Total final energy use (PJ)                                               ,58.66,72.19,79.70,88.41,91.56,101.70,106.30,109.08,95.11
New Zealand,Total road,Total final energy use (PJ)                                                   ,391.05,477.80,491.58,483.08,496.14,528.67,532.49,535.32,431.47
New Zealand,Total trains,Total final energy use (PJ)                                                 ,..,..,..,2.27,2.23,1.98,1.86,2.07,1.94
New Zealand,Total airplanes,Total final energy use (PJ)                                              ,8.24,10.26,11.00,11.17,11.64,12.07,12.71,12.95,8.89
New Zealand,Total ships,Total final energy use (PJ)                                                  ,5.09,5.37,3.71,5.71,3.66,4.57,4.64,4.50,4.39
Norway,Total passenger and freight transport,Motor gasoline (PJ)                                     ,70.31,68.60,52.86,38.07,36.79,35.82,34.66,32.49,30.66
Norway,Total passenger and freight transport,Diesel and light fuel oil (PJ)                          ,84.09,99.00,127.70,143.59,146.28,143.74,142.68,142.79,136.12
Norway,Total passenger and freight transport,LPG (PJ)                                                ,0,0.09,0.09,0.18,0.18,0.32,0.32,0.21,0.25
Norway,Total passenger and freight transport,Heavy fuel oil (PJ)                                     ,0.60,2.28,2.44,1.00,0.96,0,0,0.13,0
Norway,Total passenger and freight transport,Jet fuel and aviation gasoline (PJ)                     ,12.60,10.84,14.66,15.76,14.86,15.22,11.45,14.70,9.74
Norway,Total passenger and freight transport,Gas (PJ)                                                ,0.07,0.41,2.28,5.37,4.95,5.21,4.37,4.51,4.13
Norway,Total passenger and freight transport,Electricity (PJ)                                        ,2.25,2.16,2.05,2.86,3.24,3.57,4.40,5.21,5.95
Norway,Total passenger and freight transport,Coal and coal products (PJ)                             ,0,0,0,0,0,0,0,0,0
Norway,Total passenger and freight transport,Other sources (PJ)                                      ,0,0,0,0.40,0.40,0.43,0.79,1.02,0.84
Norway,Total passenger and freight transport,Total final energy use (PJ)                             ,169.92,183.38,202.08,207.23,207.67,204.31,198.67,201.05,187.69
Norway,Total passenger transport,Total final energy use (PJ)                                         ,..,..,..,..,..,..,..,..,..
Norway,Cars/light trucks,Total final energy use (PJ)                                                 ,..,..,..,..,..,..,..,..,..
Norway,Motorcycles,Total final energy use (PJ)                                                       ,..,..,..,..,..,..,..,..,..
Norway,Buses,Total final energy use (PJ)                                                             ,..,..,..,..,..,..,..,..,..
Norway,Total freight transport,Total final energy use (PJ)                                           ,..,..,..,..,..,..,..,..,..
Norway,Freight trucks,Total final energy use (PJ)                                                    ,..,..,..,..,..,..,..,..,..
Norway,Total road,Total final energy use (PJ)                                                        ,124.25,135.20,140.79,145.73,149.23,145.92,145.01,141.50,133.92
Norway,Total trains,Total final energy use (PJ)                                                      ,2.97,2.76,2.83,2.82,2.81,2.66,2.70,2.68,2.57
Norway,Total airplanes,Total final energy use (PJ)                                                   ,12.69,10.84,14.66,15.76,14.86,15.22,11.45,14.70,9.74
Norway,Total ships,Total final energy use (PJ)                                                       ,30.01,34.58,43.80,42.92,40.77,40.51,39.51,42.17,41.46
Poland,Total passenger and freight transport,Motor gasoline (PJ)                                     ,218.24,174.92,180.81,162.98,172.37,188.11,195.14,202.16,..
Poland,Total passenger and freight transport,Diesel and light fuel oil (PJ)                          ,140.77,235.23,429.42,427.19,494.34,593.13,620.43,630.18,..
Poland,Total passenger and freight transport,LPG (PJ)                                                ,19.55,71.22,76.38,75.67,76.15,84.27,86.43,89.04,..
