Year,iso_code3,cost_enfu_fuel_natural_gas_usd_per_mmbtu
2031,CPV,6.239751837344495
2032,CPV,6.239751837344495
2033,CPV,6.239751837344495
2034,CPV,6.239751837344495
2035,CPV,6.239751837344495
2036,CPV,6.239751837344495
2037,CPV,6.239751837344495
2038,CPV,6.239751837344495
2039,CPV,6.239751837344495
2040,CPV,6.239751837344495
2041,CPV,6.239751837344495
2042,CPV,6.239751837344495
2043,CPV,6.239751837344495
2044,CPV,6.239751837344495
2045,CPV,6.239751837344495
2046,CPV,6.239751837344495
2047,CPV,6.239751837344495
2048,CPV,6.239751837344495
2049,CPV,6.239751837344495
2050,CPV,6.239751837344495
2021,CRI,6.239751837344495
2022,CRI,6.239751837344495
2023,CRI,6.239751837344495
2024,CRI,6.239751837344495
2025,CRI,6.239751837344495
2026,CRI,6.239751837344495
2027,CRI,6.239751837344495
2028,CRI,6.239751837344495
2029,CRI,6.239751837344495
2030,CRI,6.239751837344495
2031,CRI,6.239751837344495
2032,CRI,6.239751837344495
2033,CRI,6.239751837344495
2034,CRI,6.239751837344495
2035,CRI,6.239751837344495
2036,CRI,6.239751837344495
2037,CRI,6.239751837344495
2038,CRI,6.239751837344495
2039,CRI,6.239751837344495
2040,CRI,6.239751837344495
2041,CRI,6.239751837344495
2042,CRI,6.239751837344495
2043,CRI,6.239751837344495
2044,CRI,6.239751837344495
2045,CRI,6.239751837344495
2046,CRI,6.239751837344495
2047,CRI,6.239751837344495
2048,CRI,6.239751837344495
2049,CRI,6.239751837344495
2050,CRI,6.239751837344495
2021,CUB,6.239751837344495
2022,CUB,6.239751837344495
2023,CUB,6.239751837344495
2024,CUB,6.239751837344495
2025,CUB,6.239751837344495
2026,CUB,6.239751837344495
2027,CUB,6.239751837344495
2028,CUB,6.239751837344495
2029,CUB,6.239751837344495
2030,CUB,6.239751837344495
2031,CUB,6.239751837344495
2032,CUB,6.239751837344495
2033,CUB,6.239751837344495
2034,CUB,6.239751837344495
2035,CUB,6.239751837344495
2036,CUB,6.239751837344495
2037,CUB,6.239751837344495
2038,CUB,6.239751837344495
2039,CUB,6.239751837344495
2040,CUB,6.239751837344495
2041,CUB,6.239751837344495
2042,CUB,6.239751837344495
2043,CUB,6.239751837344495
2044,CUB,6.239751837344495
2045,CUB,6.239751837344495
2046,CUB,6.239751837344495
2047,CUB,6.239751837344495
2048,CUB,6.239751837344495
2049,CUB,6.239751837344495
2050,CUB,6.239751837344495
2021,CUW,6.239751837344495
2022,CUW,6.239751837344495
2023,CUW,6.239751837344495
2024,CUW,6.239751837344495
2025,CUW,6.239751837344495
2026,CUW,6.239751837344495
2027,CUW,6.239751837344495
2028,CUW,6.239751837344495
2029,CUW,6.239751837344495
2030,CUW,6.239751837344495
2031,CUW,6.239751837344495
2032,CUW,6.239751837344495
2033,CUW,6.239751837344495
2034,CUW,6.239751837344495
2035,CUW,6.239751837344495
2036,CUW,6.239751837344495
2037,CUW,6.239751837344495
2038,CUW,6.239751837344495
2039,CUW,6.239751837344495
2040,CUW,6.239751837344495
2041,CUW,6.239751837344495
2042,CUW,6.239751837344495
2043,CUW,6.239751837344495
2044,CUW,6.239751837344495
2045,CUW,6.239751837344495
2046,CUW,6.239751837344495
2047,CUW,6.239751837344495
2048,CUW,6.239751837344495
2049,CUW,6.239751837344495
2050,CUW,6.239751837344495
2021,CYM,6.239751837344495
2022,CYM,6.239751837344495
2023,CYM,6.239751837344495
2024,CYM,6.239751837344495
2025,CYM,6.239751837344495
2026,CYM,6.239751837344495
2027,CYM,6.239751837344495
2028,CYM,6.239751837344495
2029,CYM,6.239751837344495
2030,CYM,6.239751837344495
2031,CYM,6.239751837344495
2032,CYM,6.239751837344495
2033,CYM,6.239751837344495
2034,CYM,6.239751837344495
2035,CYM,6.239751837344495
2036,CYM,6.239751837344495
2037,CYM,6.239751837344495
2038,CYM,6.239751837344495
2039,CYM,6.239751837344495
2040,CYM,6.239751837344495
2041,CYM,6.239751837344495
2042,CYM,6.239751837344495
2043,CYM,6.239751837344495
2044,CYM,6.239751837344495
2045,CYM,6.239751837344495
2046,CYM,6.239751837344495
2047,CYM,6.239751837344495
2048,CYM,6.239751837344495
2049,CYM,6.239751837344495
2050,CYM,6.239751837344495
2021,CYP,6.239751837344495
2022,CYP,6.239751837344495
2023,CYP,6.239751837344495
2024,CYP,6.239751837344495
2025,CYP,6.239751837344495
2026,CYP,6.239751837344495
2027,CYP,6.239751837344495
2028,CYP,6.239751837344495
2029,CYP,6.239751837344495
2030,CYP,6.239751837344495
2031,CYP,6.239751837344495
2032,CYP,6.239751837344495
2033,CYP,6.239751837344495
2034,CYP,6.239751837344495
2035,CYP,6.239751837344495
2036,CYP,6.239751837344495
2037,CYP,6.239751837344495
2038,CYP,6.239751837344495
2039,CYP,6.239751837344495
2040,CYP,6.239751837344495
2041,CYP,6.239751837344495
2042,CYP,6.239751837344495
2043,CYP,6.239751837344495
2044,CYP,6.239751837344495
2045,CYP,6.239751837344495
2046,CYP,6.239751837344495
2047,CYP,6.239751837344495
2048,CYP,6.239751837344495
2049,CYP,6.239751837344495
2050,CYP,6.239751837344495
2021,CZE,6.239751837344495
2022,CZE,6.239751837344495
2023,CZE,6.239751837344495
2024,CZE,6.239751837344495
2025,CZE,6.239751837344495
2026,CZE,6.239751837344495
2027,CZE,6.239751837344495
2028,CZE,6.239751837344495
2029,CZE,6.239751837344495
2030,CZE,6.239751837344495
2031,CZE,6.239751837344495
2032,CZE,6.239751837344495
2033,CZE,6.239751837344495
2034,CZE,6.239751837344495
2035,CZE,6.239751837344495
2036,CZE,6.239751837344495
2037,CZE,6.239751837344495
2038,CZE,6.239751837344495
2039,CZE,6.239751837344495
2040,CZE,6.239751837344495
2041,CZE,6.239751837344495
2042,CZE,6.239751837344495
2043,CZE,6.239751837344495
2044,CZE,6.239751837344495
2045,CZE,6.239751837344495
2046,CZE,6.239751837344495
2047,CZE,6.239751837344495
2048,CZE,6.239751837344495
2049,CZE,6.239751837344495
2050,CZE,6.239751837344495
2021,DEU,18.886306681640463
2022,DEU,18.886306681640463
2023,DEU,18.886306681640463
2024,DEU,18.886306681640463
2025,DEU,18.886306681640463
2026,DEU,18.886306681640463
2027,DEU,18.886306681640463
2028,DEU,18.886306681640463
2029,DEU,18.886306681640463
2030,DEU,18.886306681640463
2031,DEU,18.886306681640463
2032,DEU,18.886306681640463
2033,DEU,18.886306681640463
2034,DEU,18.886306681640463
2035,DEU,18.886306681640463
2036,DEU,18.886306681640463
2037,DEU,18.886306681640463
2038,DEU,18.886306681640463
2039,DEU,18.886306681640463
2040,DEU,18.886306681640463
2041,DEU,18.886306681640463
2042,DEU,18.886306681640463
2043,DEU,18.886306681640463
2044,DEU,18.886306681640463
2045,DEU,18.886306681640463
2046,DEU,18.886306681640463
2047,DEU,18.886306681640463
2048,DEU,18.886306681640463
2049,DEU,18.886306681640463
2050,DEU,18.886306681640463
2021,DJI,6.239751837344495
2022,DJI,6.239751837344495
2023,DJI,6.239751837344495
2024,DJI,6.239751837344495
2025,DJI,6.239751837344495
2026,DJI,6.239751837344495
2027,DJI,6.239751837344495
2028,DJI,6.239751837344495
2029,DJI,6.239751837344495
2030,DJI,6.239751837344495
2031,DJI,6.239751837344495
2032,DJI,6.239751837344495
2033,DJI,6.239751837344495
2034,DJI,6.239751837344495
2035,DJI,6.239751837344495
2036,DJI,6.239751837344495
2037,DJI,6.239751837344495
2038,DJI,6.239751837344495
2039,DJI,6.239751837344495
2040,DJI,6.239751837344495
2041,DJI,6.239751837344495
2042,DJI,6.239751837344495
2043,DJI,6.239751837344495
2044,DJI,6.239751837344495
2045,DJI,6.239751837344495
2046,DJI,6.239751837344495
2047,DJI,6.239751837344495
2048,DJI,6.239751837344495
2049,DJI,6.239751837344495
2050,DJI,6.239751837344495
2021,DMA,6.239751837344495
2022,DMA,6.239751837344495
2023,DMA,6.239751837344495
2024,DMA,6.239751837344495
2025,DMA,6.239751837344495
2026,DMA,6.239751837344495
2027,DMA,6.239751837344495
2028,DMA,6.239751837344495
2029,DMA,6.239751837344495
2030,DMA,6.239751837344495
2031,DMA,6.239751837344495
2032,DMA,6.239751837344495
2033,DMA,6.239751837344495
2034,DMA,6.239751837344495
2035,DMA,6.239751837344495
2036,DMA,6.239751837344495
2037,DMA,6.239751837344495
2038,DMA,6.239751837344495
2039,DMA,6.239751837344495
2040,DMA,6.239751837344495
2041,DMA,6.239751837344495
2042,DMA,6.239751837344495
2043,DMA,6.239751837344495
2044,DMA,6.239751837344495
2045,DMA,6.239751837344495
2046,DMA,6.239751837344495
2047,DMA,6.239751837344495
2048,DMA,6.239751837344495
2049,DMA,6.239751837344495
2050,DMA,6.239751837344495
2021,DNK,18.4091484698075
2022,DNK,18.4091484698075
2023,DNK,18.4091484698075
2024,DNK,18.4091484698075
2025,DNK,18.4091484698075
2026,DNK,18.4091484698075
2027,DNK,18.4091484698075
2028,DNK,18.4091484698075
2029,DNK,18.4091484698075
2030,DNK,18.4091484698075
2031,DNK,18.4091484698075
2032,DNK,18.4091484698075
2033,DNK,18.4091484698075
2034,DNK,18.4091484698075
2035,DNK,18.4091484698075
2036,DNK,18.4091484698075
2037,DNK,18.4091484698075
2038,DNK,18.4091484698075
2039,DNK,18.4091484698075
2040,DNK,18.4091484698075
2041,DNK,18.4091484698075
2042,DNK,18.4091484698075
2043,DNK,18.4091484698075
2044,DNK,18.4091484698075
2045,DNK,18.4091484698075
2046,DNK,18.4091484698075
2047,DNK,18.4091484698075
2048,DNK,18.4091484698075
2049,DNK,18.4091484698075
2050,DNK,18.4091484698075
2021,DOM,6.239751837344495
2022,DOM,6.239751837344495
2023,DOM,6.239751837344495
2024,DOM,6.239751837344495
2025,DOM,6.239751837344495
2026,DOM,6.239751837344495
2027,DOM,6.239751837344495
2028,DOM,6.239751837344495
2029,DOM,6.239751837344495
2030,DOM,6.239751837344495
2031,DOM,6.239751837344495
2032,DOM,6.239751837344495
2033,DOM,6.239751837344495
2034,DOM,6.239751837344495
2035,DOM,6.239751837344495
2036,DOM,6.239751837344495
2037,DOM,6.239751837344495
2038,DOM,6.239751837344495
2039,DOM,6.239751837344495
2040,DOM,6.239751837344495
2041,DOM,6.239751837344495
2042,DOM,6.239751837344495
2043,DOM,6.239751837344495
2044,DOM,6.239751837344495
2045,DOM,6.239751837344495
2046,DOM,6.239751837344495
2047,DOM,6.239751837344495
2048,DOM,6.239751837344495
2049,DOM,6.239751837344495
2050,DOM,6.239751837344495
2021,DZA,6.239751837344495
2022,DZA,6.239751837344495
2023,DZA,6.239751837344495
2024,DZA,6.239751837344495
2025,DZA,6.239751837344495
2026,DZA,6.239751837344495
2027,DZA,6.239751837344495
2028,DZA,6.239751837344495
2029,DZA,6.239751837344495
2030,DZA,6.239751837344495
2031,DZA,6.239751837344495
2032,DZA,6.239751837344495
2033,DZA,6.239751837344495
2034,DZA,6.239751837344495
2035,DZA,6.239751837344495
2036,DZA,6.239751837344495
2037,DZA,6.239751837344495
2038,DZA,6.239751837344495
2039,DZA,6.239751837344495
2040,DZA,6.239751837344495
2041,DZA,6.239751837344495
2042,DZA,6.239751837344495
2043,DZA,6.239751837344495
2044,DZA,6.239751837344495
2045,DZA,6.239751837344495
2046,DZA,6.239751837344495
2047,DZA,6.239751837344495
2048,DZA,6.239751837344495
2049,DZA,6.239751837344495
2050,DZA,6.239751837344495
2021,ECU,6.239751837344495
2022,ECU,6.239751837344495
2023,ECU,6.239751837344495
2024,ECU,6.239751837344495
2025,ECU,6.239751837344495
2026,ECU,6.239751837344495
2027,ECU,6.239751837344495
2028,ECU,6.239751837344495
2029,ECU,6.239751837344495
2030,ECU,6.239751837344495
2031,ECU,6.239751837344495
2032,ECU,6.239751837344495
2033,ECU,6.239751837344495
2034,ECU,6.239751837344495
2035,ECU,6.239751837344495
2036,ECU,6.239751837344495
2037,ECU,6.239751837344495
2038,ECU,6.239751837344495
2039,ECU,6.239751837344495
2040,ECU,6.239751837344495
2041,ECU,6.239751837344495
2042,ECU,6.239751837344495
2043,ECU,6.239751837344495
2044,ECU,6.239751837344495
2045,ECU,6.239751837344495
2046,ECU,6.239751837344495
2047,ECU,6.239751837344495
2048,ECU,6.239751837344495
2049,ECU,6.239751837344495
2050,ECU,6.239751837344495
2021,EGY,6.239751837344495
2022,EGY,6.239751837344495
2023,EGY,6.239751837344495
2024,EGY,6.239751837344495
2025,EGY,6.239751837344495
2026,EGY,6.239751837344495
2027,EGY,6.239751837344495
2028,EGY,6.239751837344495
2029,EGY,6.239751837344495
2030,EGY,6.239751837344495
2031,EGY,6.239751837344495
2032,EGY,6.239751837344495
2033,EGY,6.239751837344495
2034,EGY,6.239751837344495
2035,EGY,6.239751837344495
2036,EGY,6.239751837344495
2037,EGY,6.239751837344495
2038,EGY,6.239751837344495
2039,EGY,6.239751837344495
2040,EGY,6.239751837344495
2041,EGY,6.239751837344495
2042,EGY,6.239751837344495
2043,EGY,6.239751837344495
2044,EGY,6.239751837344495
2045,EGY,6.239751837344495
2046,EGY,6.239751837344495
2047,EGY,6.239751837344495
2048,EGY,6.239751837344495
2049,EGY,6.239751837344495
2050,EGY,6.239751837344495
2021,ERI,6.239751837344495
2022,ERI,6.239751837344495
2023,ERI,6.239751837344495
2024,ERI,6.239751837344495
2025,ERI,6.239751837344495
2026,ERI,6.239751837344495
2027,ERI,6.239751837344495
2028,ERI,6.239751837344495
2029,ERI,6.239751837344495
2030,ERI,6.239751837344495
2031,ERI,6.239751837344495
2032,ERI,6.239751837344495
2033,ERI,6.239751837344495
2034,ERI,6.239751837344495
2035,ERI,6.239751837344495
2036,ERI,6.239751837344495
2037,ERI,6.239751837344495
2038,ERI,6.239751837344495
2039,ERI,6.239751837344495
2040,ERI,6.239751837344495
2041,ERI,6.239751837344495
2042,ERI,6.239751837344495
2043,ERI,6.239751837344495
2044,ERI,6.239751837344495
2045,ERI,6.239751837344495
2046,ERI,6.239751837344495
2047,ERI,6.239751837344495
2048,ERI,6.239751837344495
2049,ERI,6.239751837344495
2050,ERI,6.239751837344495
2021,ESP,23.11515567841117
2022,ESP,23.11515567841117
2023,ESP,23.11515567841117
2024,ESP,23.11515567841117
2025,ESP,23.11515567841117
2026,ESP,23.11515567841117
2027,ESP,23.11515567841117
2028,ESP,23.11515567841117
2029,ESP,23.11515567841117
2030,ESP,23.11515567841117
2031,ESP,23.11515567841117
2032,ESP,23.11515567841117
2033,ESP,23.11515567841117
2034,ESP,23.11515567841117
2035,ESP,23.11515567841117
2036,ESP,23.11515567841117
2037,ESP,23.11515567841117
2038,ESP,23.11515567841117
2039,ESP,23.11515567841117
2040,ESP,23.11515567841117
2041,ESP,23.11515567841117
2042,ESP,23.11515567841117
2043,ESP,23.11515567841117
2044,ESP,23.11515567841117
2045,ESP,23.11515567841117
2046,ESP,23.11515567841117
2047,ESP,23.11515567841117
2048,ESP,23.11515567841117
2049,ESP,23.11515567841117
2050,ESP,23.11515567841117
2021,EST,20.517803108817525
2022,EST,20.517803108817525
2023,EST,20.517803108817525
2024,EST,20.517803108817525
2025,EST,20.517803108817525
2026,EST,20.517803108817525
2027,EST,20.517803108817525
2028,EST,20.517803108817525
2029,EST,20.517803108817525
2030,EST,20.517803108817525
2031,EST,20.517803108817525
2032,EST,20.517803108817525
2033,EST,20.517803108817525
2034,EST,20.517803108817525
2035,EST,20.517803108817525
2036,EST,20.517803108817525
2037,EST,20.517803108817525
2038,EST,20.517803108817525
2039,EST,20.517803108817525
2040,EST,20.517803108817525
2041,EST,20.517803108817525
2042,EST,20.517803108817525
2043,EST,20.517803108817525
2044,EST,20.517803108817525
2045,EST,20.517803108817525
2046,EST,20.517803108817525
2047,EST,20.517803108817525
2048,EST,20.517803108817525
2049,EST,20.517803108817525
2050,EST,20.517803108817525
2021,ETH,6.239751837344495
2022,ETH,6.239751837344495
2023,ETH,6.239751837344495
2024,ETH,6.239751837344495
2025,ETH,6.239751837344495
2026,ETH,6.239751837344495
2027,ETH,6.239751837344495
2028,ETH,6.239751837344495
2029,ETH,6.239751837344495
2030,ETH,6.239751837344495
2031,ETH,6.239751837344495
2032,ETH,6.239751837344495
2033,ETH,6.239751837344495
2034,ETH,6.239751837344495
2035,ETH,6.239751837344495
2036,ETH,6.239751837344495
2037,ETH,6.239751837344495
2038,ETH,6.239751837344495
2039,ETH,6.239751837344495
2040,ETH,6.239751837344495
2041,ETH,6.239751837344495
2042,ETH,6.239751837344495
2043,ETH,6.239751837344495
2044,ETH,6.239751837344495
2045,ETH,6.239751837344495
2046,ETH,6.239751837344495
2047,ETH,6.239751837344495
2048,ETH,6.239751837344495
2049,ETH,6.239751837344495
2050,ETH,6.239751837344495
2021,FIN,10.572214076996202
2022,FIN,10.572214076996202
2023,FIN,10.572214076996202
2024,FIN,10.572214076996202
2025,FIN,10.572214076996202
2026,FIN,10.572214076996202
2027,FIN,10.572214076996202
2028,FIN,10.572214076996202
2029,FIN,10.572214076996202
2030,FIN,10.572214076996202
2031,FIN,10.572214076996202
2032,FIN,10.572214076996202
2033,FIN,10.572214076996202
2034,FIN,10.572214076996202
2035,FIN,10.572214076996202
2036,FIN,10.572214076996202
2037,FIN,10.572214076996202
2038,FIN,10.572214076996202
2039,FIN,10.572214076996202
2040,FIN,10.572214076996202
2041,FIN,10.572214076996202
2042,FIN,10.572214076996202
2043,FIN,10.572214076996202
2044,FIN,10.572214076996202
2045,FIN,10.572214076996202
2046,FIN,10.572214076996202
2047,FIN,10.572214076996202
2048,FIN,10.572214076996202
2049,FIN,10.572214076996202
2050,FIN,10.572214076996202
2021,FJI,6.239751837344495
2022,FJI,6.239751837344495
2023,FJI,6.239751837344495
2024,FJI,6.239751837344495
2025,FJI,6.239751837344495
2026,FJI,6.239751837344495
2027,FJI,6.239751837344495
2028,FJI,6.239751837344495
2029,FJI,6.239751837344495
2030,FJI,6.239751837344495
2031,FJI,6.239751837344495
2032,FJI,6.239751837344495
2033,FJI,6.239751837344495
2034,FJI,6.239751837344495
2035,FJI,6.239751837344495
2036,FJI,6.239751837344495
2037,FJI,6.239751837344495
2038,FJI,6.239751837344495
2039,FJI,6.239751837344495
2040,FJI,6.239751837344495
2041,FJI,6.239751837344495
2042,FJI,6.239751837344495
2043,FJI,6.239751837344495
2044,FJI,6.239751837344495
2045,FJI,6.239751837344495
2046,FJI,6.239751837344495
2047,FJI,6.239751837344495
2048,FJI,6.239751837344495
2049,FJI,6.239751837344495
2050,FJI,6.239751837344495
2021,FRA,18.89528201844654
2022,FRA,18.89528201844654
2023,FRA,18.89528201844654
2024,FRA,18.89528201844654
2025,FRA,18.89528201844654
2026,FRA,18.89528201844654
2027,FRA,18.89528201844654
2028,FRA,18.89528201844654
2029,FRA,18.89528201844654
2030,FRA,18.89528201844654
2031,FRA,18.89528201844654
2032,FRA,18.89528201844654
2033,FRA,18.89528201844654
2034,FRA,18.89528201844654
2035,FRA,18.89528201844654
2036,FRA,18.89528201844654
2037,FRA,18.89528201844654
2038,FRA,18.89528201844654
2039,FRA,18.89528201844654
2040,FRA,18.89528201844654
2041,FRA,18.89528201844654
2042,FRA,18.89528201844654
2043,FRA,18.89528201844654
2044,FRA,18.89528201844654
2045,FRA,18.89528201844654
2046,FRA,18.89528201844654
2047,FRA,18.89528201844654
2048,FRA,18.89528201844654
2049,FRA,18.89528201844654
2050,FRA,18.89528201844654
2021,FRO,6.239751837344495
2022,FRO,6.239751837344495
2023,FRO,6.239751837344495
2024,FRO,6.239751837344495
2025,FRO,6.239751837344495
2026,FRO,6.239751837344495
2027,FRO,6.239751837344495
2028,FRO,6.239751837344495
2029,FRO,6.239751837344495
2030,FRO,6.239751837344495
2031,FRO,6.239751837344495
2032,FRO,6.239751837344495
2033,FRO,6.239751837344495
2034,FRO,6.239751837344495
2035,FRO,6.239751837344495
2036,FRO,6.239751837344495
2037,FRO,6.239751837344495
2038,FRO,6.239751837344495
2039,FRO,6.239751837344495
2040,FRO,6.239751837344495
2041,FRO,6.239751837344495
2042,FRO,6.239751837344495
2043,FRO,6.239751837344495
2044,FRO,6.239751837344495
2045,FRO,6.239751837344495
2046,FRO,6.239751837344495
2047,FRO,6.239751837344495
2048,FRO,6.239751837344495
2049,FRO,6.239751837344495
2050,FRO,6.239751837344495
2021,FSM,6.239751837344495
2022,FSM,6.239751837344495
2023,FSM,6.239751837344495
2024,FSM,6.239751837344495
2025,FSM,6.239751837344495
2026,FSM,6.239751837344495
2027,FSM,6.239751837344495
2028,FSM,6.239751837344495
2029,FSM,6.239751837344495
2030,FSM,6.239751837344495
2031,FSM,6.239751837344495
2032,FSM,6.239751837344495
2033,FSM,6.239751837344495
2034,FSM,6.239751837344495
2035,FSM,6.239751837344495
2036,FSM,6.239751837344495
2037,FSM,6.239751837344495
2038,FSM,6.239751837344495
2039,FSM,6.239751837344495
2040,FSM,6.239751837344495
2041,FSM,6.239751837344495
2042,FSM,6.239751837344495
2043,FSM,6.239751837344495
2044,FSM,6.239751837344495
2045,FSM,6.239751837344495
2046,FSM,6.239751837344495
2047,FSM,6.239751837344495
2048,FSM,6.239751837344495
2049,FSM,6.239751837344495
2050,FSM,6.239751837344495
2021,GAB,6.239751837344495
2022,GAB,6.239751837344495
2023,GAB,6.239751837344495
2024,GAB,6.239751837344495
2025,GAB,6.239751837344495
2026,GAB,6.239751837344495
2027,GAB,6.239751837344495
2028,GAB,6.239751837344495
2029,GAB,6.239751837344495
2030,GAB,6.239751837344495
2031,GAB,6.239751837344495
2032,GAB,6.239751837344495
2033,GAB,6.239751837344495
2034,GAB,6.239751837344495
2035,GAB,6.239751837344495
2036,GAB,6.239751837344495
2037,GAB,6.239751837344495
2038,GAB,6.239751837344495
2039,GAB,6.239751837344495
2040,GAB,6.239751837344495
2041,GAB,6.239751837344495
2042,GAB,6.239751837344495
2043,GAB,6.239751837344495
2044,GAB,6.239751837344495
2045,GAB,6.239751837344495
2046,GAB,6.239751837344495
2047,GAB,6.239751837344495
2048,GAB,6.239751837344495
2049,GAB,6.239751837344495
2050,GAB,6.239751837344495
2021,GBR,11.775886115440292
2022,GBR,11.775886115440292
2023,GBR,11.775886115440292
2024,GBR,11.775886115440292
2025,GBR,11.775886115440292
2026,GBR,11.775886115440292
2027,GBR,11.775886115440292
2028,GBR,11.775886115440292
2029,GBR,11.775886115440292
2030,GBR,11.775886115440292
2031,GBR,11.775886115440292
2032,GBR,11.775886115440292
2033,GBR,11.775886115440292
2034,GBR,11.775886115440292
2035,GBR,11.775886115440292
2036,GBR,11.775886115440292
2037,GBR,11.775886115440292
2038,GBR,11.775886115440292
2039,GBR,11.775886115440292
2040,GBR,11.775886115440292
2041,GBR,11.775886115440292
2042,GBR,11.775886115440292
2043,GBR,11.775886115440292
2044,GBR,11.775886115440292
2045,GBR,11.775886115440292
2046,GBR,11.775886115440292
2047,GBR,11.775886115440292
2048,GBR,11.775886115440292
2049,GBR,11.775886115440292
2050,GBR,11.775886115440292
2021,GEO,6.239751837344495
2022,GEO,6.239751837344495
2023,GEO,6.239751837344495
2024,GEO,6.239751837344495
2025,GEO,6.239751837344495
2026,GEO,6.239751837344495
2027,GEO,6.239751837344495
2028,GEO,6.239751837344495
2029,GEO,6.239751837344495
2030,GEO,6.239751837344495
2031,GEO,6.239751837344495
2032,GEO,6.239751837344495
2033,GEO,6.239751837344495
2034,GEO,6.239751837344495
2035,GEO,6.239751837344495
2036,GEO,6.239751837344495
2037,GEO,6.239751837344495
2038,GEO,6.239751837344495
2039,GEO,6.239751837344495
2040,GEO,6.239751837344495
2041,GEO,6.239751837344495
2042,GEO,6.239751837344495
2043,GEO,6.239751837344495
2044,GEO,6.239751837344495
2045,GEO,6.239751837344495
2046,GEO,6.239751837344495
2047,GEO,6.239751837344495
2048,GEO,6.239751837344495
2049,GEO,6.239751837344495
2050,GEO,6.239751837344495
2021,GHA,6.239751837344495
2022,GHA,6.239751837344495
2023,GHA,6.239751837344495
2024,GHA,6.239751837344495
2025,GHA,6.239751837344495
2026,GHA,6.239751837344495
2027,GHA,6.239751837344495
2028,GHA,6.239751837344495
2029,GHA,6.239751837344495
2030,GHA,6.239751837344495
2031,GHA,6.239751837344495
2032,GHA,6.239751837344495
2033,GHA,6.239751837344495
2034,GHA,6.239751837344495
2035,GHA,6.239751837344495
2036,GHA,6.239751837344495
2037,GHA,6.239751837344495
2038,GHA,6.239751837344495
2039,GHA,6.239751837344495
2040,GHA,6.239751837344495
2041,GHA,6.239751837344495
2042,GHA,6.239751837344495
2043,GHA,6.239751837344495
2044,GHA,6.239751837344495
2045,GHA,6.239751837344495
2046,GHA,6.239751837344495
2047,GHA,6.239751837344495
2048,GHA,6.239751837344495
2049,GHA,6.239751837344495
2050,GHA,6.239751837344495
2021,GIB,6.239751837344495
2022,GIB,6.239751837344495
2023,GIB,6.239751837344495
2024,GIB,6.239751837344495
2025,GIB,6.239751837344495
2026,GIB,6.239751837344495
2027,GIB,6.239751837344495
2028,GIB,6.239751837344495
2029,GIB,6.239751837344495
2030,GIB,6.239751837344495
2031,GIB,6.239751837344495
2032,GIB,6.239751837344495
2033,GIB,6.239751837344495
2034,GIB,6.239751837344495
2035,GIB,6.239751837344495
2036,GIB,6.239751837344495
2037,GIB,6.239751837344495
2038,GIB,6.239751837344495
2039,GIB,6.239751837344495
2040,GIB,6.239751837344495
2041,GIB,6.239751837344495
2042,GIB,6.239751837344495
2043,GIB,6.239751837344495
2044,GIB,6.239751837344495
2045,GIB,6.239751837344495
2046,GIB,6.239751837344495
2047,GIB,6.239751837344495
2048,GIB,6.239751837344495
2049,GIB,6.239751837344495
2050,GIB,6.239751837344495
2021,GIN,6.239751837344495
2022,GIN,6.239751837344495
2023,GIN,6.239751837344495
2024,GIN,6.239751837344495
2025,GIN,6.239751837344495
2026,GIN,6.239751837344495
2027,GIN,6.239751837344495
2028,GIN,6.239751837344495
2029,GIN,6.239751837344495
2030,GIN,6.239751837344495
2031,GIN,6.239751837344495
2032,GIN,6.239751837344495
2033,GIN,6.239751837344495
2034,GIN,6.239751837344495
2035,GIN,6.239751837344495
2036,GIN,6.239751837344495
2037,GIN,6.239751837344495
2038,GIN,6.239751837344495
2039,GIN,6.239751837344495
2040,GIN,6.239751837344495
2041,GIN,6.239751837344495
2042,GIN,6.239751837344495
2043,GIN,6.239751837344495
2044,GIN,6.239751837344495
2045,GIN,6.239751837344495
2046,GIN,6.239751837344495
2047,GIN,6.239751837344495
2048,GIN,6.239751837344495
2049,GIN,6.239751837344495
2050,GIN,6.239751837344495
2021,GMB,6.239751837344495
2022,GMB,6.239751837344495
2023,GMB,6.239751837344495
2024,GMB,6.239751837344495
2025,GMB,6.239751837344495
2026,GMB,6.239751837344495
2027,GMB,6.239751837344495
2028,GMB,6.239751837344495
2029,GMB,6.239751837344495
2030,GMB,6.239751837344495
2031,GMB,6.239751837344495
2032,GMB,6.239751837344495
2033,GMB,6.239751837344495
2034,GMB,6.239751837344495
2035,GMB,6.239751837344495
2036,GMB,6.239751837344495
2037,GMB,6.239751837344495
2038,GMB,6.239751837344495
2039,GMB,6.239751837344495
2040,GMB,6.239751837344495
2041,GMB,6.239751837344495
2042,GMB,6.239751837344495
2043,GMB,6.239751837344495
2044,GMB,6.239751837344495
2045,GMB,6.239751837344495
2046,GMB,6.239751837344495
2047,GMB,6.239751837344495
2048,GMB,6.239751837344495
2049,GMB,6.239751837344495
2050,GMB,6.239751837344495
2021,GNB,6.239751837344495
2022,GNB,6.239751837344495
2023,GNB,6.239751837344495
2024,GNB,6.239751837344495
2025,GNB,6.239751837344495
2026,GNB,6.239751837344495
2027,GNB,6.239751837344495
2028,GNB,6.239751837344495
2029,GNB,6.239751837344495
2030,GNB,6.239751837344495
2031,GNB,6.239751837344495
2032,GNB,6.239751837344495
