"iso_code3","Year","frac_wali_ww_domestic_urban_treatment_path_primary"
"SLB",2049,0
"SLB",2050,0
"SLE",2021,0
"SLE",2022,0
"SLE",2023,0
"SLE",2024,0
"SLE",2025,0
"SLE",2026,0
"SLE",2027,0
"SLE",2028,0
"SLE",2029,0
"SLE",2030,0
"SLE",2031,0
"SLE",2032,0
"SLE",2033,0
"SLE",2034,0
"SLE",2035,0
"SLE",2036,0
"SLE",2037,0
"SLE",2038,0
"SLE",2039,0
"SLE",2040,0
"SLE",2041,0
"SLE",2042,0
"SLE",2043,0
"SLE",2044,0
"SLE",2045,0
"SLE",2046,0
"SLE",2047,0
"SLE",2048,0
"SLE",2049,0
"SLE",2050,0
"SLV",2021,0
"SLV",2022,0
"SLV",2023,0
"SLV",2024,0
"SLV",2025,0
"SLV",2026,0
"SLV",2027,0
"SLV",2028,0
"SLV",2029,0
"SLV",2030,0
"SLV",2031,0
"SLV",2032,0
"SLV",2033,0
"SLV",2034,0
"SLV",2035,0
"SLV",2036,0
"SLV",2037,0
"SLV",2038,0
"SLV",2039,0
"SLV",2040,0
"SLV",2041,0
"SLV",2042,0
"SLV",2043,0
"SLV",2044,0
"SLV",2045,0
"SLV",2046,0
"SLV",2047,0
"SLV",2048,0
"SLV",2049,0
"SLV",2050,0
"SOM",2021,0
"SOM",2022,0
"SOM",2023,0
"SOM",2024,0
"SOM",2025,0
"SOM",2026,0
"SOM",2027,0
"SOM",2028,0
"SOM",2029,0
"SOM",2030,0
"SOM",2031,0
"SOM",2032,0
"SOM",2033,0
"SOM",2034,0
"SOM",2035,0
"SOM",2036,0
"SOM",2037,0
"SOM",2038,0
"SOM",2039,0
"SOM",2040,0
"SOM",2041,0
"SOM",2042,0
"SOM",2043,0
"SOM",2044,0
"SOM",2045,0
"SOM",2046,0
"SOM",2047,0
"SOM",2048,0
"SOM",2049,0
"SOM",2050,0
"SRB",2021,0
"SRB",2022,0
"SRB",2023,0
"SRB",2024,0
"SRB",2025,0
"SRB",2026,0
"SRB",2027,0
"SRB",2028,0
"SRB",2029,0
"SRB",2030,0
"SRB",2031,0
"SRB",2032,0
"SRB",2033,0
"SRB",2034,0
"SRB",2035,0
"SRB",2036,0
"SRB",2037,0
"SRB",2038,0
"SRB",2039,0
"SRB",2040,0
"SRB",2041,0
"SRB",2042,0
"SRB",2043,0
"SRB",2044,0
"SRB",2045,0
"SRB",2046,0
"SRB",2047,0
"SRB",2048,0
"SRB",2049,0
"SRB",2050,0
"STP",2021,0
"STP",2022,0
"STP",2023,0
"STP",2024,0
"STP",2025,0
"STP",2026,0
"STP",2027,0
"STP",2028,0
"STP",2029,0
"STP",2030,0
"STP",2031,0
"STP",2032,0
"STP",2033,0
"STP",2034,0
"STP",2035,0
"STP",2036,0
"STP",2037,0
"STP",2038,0
"STP",2039,0
"STP",2040,0
"STP",2041,0
"STP",2042,0
"STP",2043,0
"STP",2044,0
"STP",2045,0
"STP",2046,0
"STP",2047,0
"STP",2048,0
"STP",2049,0
"STP",2050,0
"SUR",2021,0
"SUR",2022,0
"SUR",2023,0
"SUR",2024,0
"SUR",2025,0
"SUR",2026,0
"SUR",2027,0
"SUR",2028,0
"SUR",2029,0
"SUR",2030,0
"SUR",2031,0
"SUR",2032,0
"SUR",2033,0
"SUR",2034,0
"SUR",2035,0
"SUR",2036,0
"SUR",2037,0
"SUR",2038,0
"SUR",2039,0
"SUR",2040,0
"SUR",2041,0
"SUR",2042,0
"SUR",2043,0
"SUR",2044,0
"SUR",2045,0
"SUR",2046,0
"SUR",2047,0
"SUR",2048,0
"SUR",2049,0
"SUR",2050,0
"SVN",2021,0.0047419187554019
"SVN",2022,0.0047419187554019
"SVN",2023,0.0047419187554019
"SVN",2024,0.0047419187554019
"SVN",2025,0.0047419187554019
"SVN",2026,0.0047419187554019
"SVN",2027,0.0047419187554019
"SVN",2028,0.0047419187554019
"SVN",2029,0.0047419187554019
"SVN",2030,0.0047419187554019
"SVN",2031,0.0047419187554019
"SVN",2032,0.0047419187554019
"SVN",2033,0.0047419187554019
"SVN",2034,0.0047419187554019
"SVN",2035,0.0047419187554019
"SVN",2036,0.0047419187554019
"SVN",2037,0.0047419187554019
"SVN",2038,0.0047419187554019
"SVN",2039,0.0047419187554019
"SVN",2040,0.0047419187554019
"SVN",2041,0.0047419187554019
"SVN",2042,0.0047419187554019
"SVN",2043,0.0047419187554019
"SVN",2044,0.0047419187554019
"SVN",2045,0.0047419187554019
"SVN",2046,0.0047419187554019
"SVN",2047,0.0047419187554019
"SVN",2048,0.0047419187554019
"SVN",2049,0.0047419187554019
"SVN",2050,0.0047419187554019
"SWE",2021,0
"SWE",2022,0
"SWE",2023,0
"SWE",2024,0
"SWE",2025,0
"SWE",2026,0
"SWE",2027,0
"SWE",2028,0
"SWE",2029,0
"SWE",2030,0
"SWE",2031,0
"SWE",2032,0
"SWE",2033,0
"SWE",2034,0
"SWE",2035,0
"SWE",2036,0
"SWE",2037,0
"SWE",2038,0
"SWE",2039,0
"SWE",2040,0
"SWE",2041,0
"SWE",2042,0
"SWE",2043,0
"SWE",2044,0
"SWE",2045,0
"SWE",2046,0
"SWE",2047,0
"SWE",2048,0
"SWE",2049,0
"SWE",2050,0
"SWZ",2021,0
"SWZ",2022,0
"SWZ",2023,0
"SWZ",2024,0
"SWZ",2025,0
"SWZ",2026,0
"SWZ",2027,0
"SWZ",2028,0
"SWZ",2029,0
"SWZ",2030,0
"SWZ",2031,0
"SWZ",2032,0
"SWZ",2033,0
"SWZ",2034,0
"SWZ",2035,0
"SWZ",2036,0
"SWZ",2037,0
"SWZ",2038,0
"SWZ",2039,0
"SWZ",2040,0
"SWZ",2041,0
"SWZ",2042,0
"SWZ",2043,0
"SWZ",2044,0
"SWZ",2045,0
"SWZ",2046,0
"SWZ",2047,0
"SWZ",2048,0
"SWZ",2049,0
"SWZ",2050,0
"SYR",2021,0.361313868613139
"SYR",2022,0.361313868613139
"SYR",2023,0.361313868613139
"SYR",2024,0.361313868613139
"SYR",2025,0.361313868613139
"SYR",2026,0.361313868613139
"SYR",2027,0.361313868613139
"SYR",2028,0.361313868613139
"SYR",2029,0.361313868613139
"SYR",2030,0.361313868613139
"SYR",2031,0.361313868613139
"SYR",2032,0.361313868613139
"SYR",2033,0.361313868613139
"SYR",2034,0.361313868613139
"SYR",2035,0.361313868613139
"SYR",2036,0.361313868613139
"SYR",2037,0.361313868613139
"SYR",2038,0.361313868613139
"SYR",2039,0.361313868613139
"SYR",2040,0.361313868613139
"SYR",2041,0.361313868613139
"SYR",2042,0.361313868613139
"SYR",2043,0.361313868613139
"SYR",2044,0.361313868613139
"SYR",2045,0.361313868613139
"SYR",2046,0.361313868613139
"SYR",2047,0.361313868613139
"SYR",2048,0.361313868613139
"SYR",2049,0.361313868613139
"SYR",2050,0.361313868613139
"TCD",2021,0
"TCD",2022,0
"TCD",2023,0
"TCD",2024,0
"TCD",2025,0
"TCD",2026,0
"TCD",2027,0
"TCD",2028,0
"TCD",2029,0
"TCD",2030,0
"TCD",2031,0
"TCD",2032,0
"TCD",2033,0
"TCD",2034,0
"TCD",2035,0
"TCD",2036,0
"TCD",2037,0
"TCD",2038,0
"TCD",2039,0
"TCD",2040,0
"TCD",2041,0
"TCD",2042,0
"TCD",2043,0
"TCD",2044,0
"TCD",2045,0
"TCD",2046,0
"TCD",2047,0
"TCD",2048,0
"TCD",2049,0
"TCD",2050,0
"TGO",2021,0
"TGO",2022,0
"TGO",2023,0
"TGO",2024,0
"TGO",2025,0
"TGO",2026,0
"TGO",2027,0
"TGO",2028,0
"TGO",2029,0
"TGO",2030,0
"TGO",2031,0
"TGO",2032,0
"TGO",2033,0
"TGO",2034,0
"TGO",2035,0
"TGO",2036,0
"TGO",2037,0
"TGO",2038,0
"TGO",2039,0
"TGO",2040,0
"TGO",2041,0
"TGO",2042,0
"TGO",2043,0
"TGO",2044,0
"TGO",2045,0
"TGO",2046,0
"TGO",2047,0
"TGO",2048,0
"TGO",2049,0
"TGO",2050,0
"THA",2021,0
"THA",2022,0
"THA",2023,0
"THA",2024,0
"THA",2025,0
"THA",2026,0
"THA",2027,0
"THA",2028,0
"THA",2029,0
"THA",2030,0
"THA",2031,0
"THA",2032,0
"THA",2033,0
"THA",2034,0
"THA",2035,0
"THA",2036,0
"THA",2037,0
"THA",2038,0
"THA",2039,0
"THA",2040,0
"THA",2041,0
"THA",2042,0
"THA",2043,0
"THA",2044,0
"THA",2045,0
"THA",2046,0
"THA",2047,0
"THA",2048,0
"THA",2049,0
"THA",2050,0
"TJK",2021,0.142345291447956
"TJK",2022,0.142345291447956
"TJK",2023,0.142345291447956
"TJK",2024,0.142345291447956
"TJK",2025,0.142345291447956
"TJK",2026,0.142345291447956
"TJK",2027,0.142345291447956
"TJK",2028,0.142345291447956
"TJK",2029,0.142345291447956
"TJK",2030,0.142345291447956
"TJK",2031,0.142345291447956
"TJK",2032,0.142345291447956
"TJK",2033,0.142345291447956
"TJK",2034,0.142345291447956
"TJK",2035,0.142345291447956
"TJK",2036,0.142345291447956
"TJK",2037,0.142345291447956
"TJK",2038,0.142345291447956
"TJK",2039,0.142345291447956
"TJK",2040,0.142345291447956
"TJK",2041,0.142345291447956
"TJK",2042,0.142345291447956
"TJK",2043,0.142345291447956
"TJK",2044,0.142345291447956
"TJK",2045,0.142345291447956
"TJK",2046,0.142345291447956
"TJK",2047,0.142345291447956
"TJK",2048,0.142345291447956
"TJK",2049,0.142345291447956
"TJK",2050,0.142345291447956
"TKM",2021,0
"TKM",2022,0
"TKM",2023,0
"TKM",2024,0
"TKM",2025,0
"TKM",2026,0
"TKM",2027,0
"TKM",2028,0
"TKM",2029,0
"TKM",2030,0
"TKM",2031,0
"TKM",2032,0
"TKM",2033,0
"TKM",2034,0
"TKM",2035,0
"TKM",2036,0
"TKM",2037,0
"TKM",2038,0
"TKM",2039,0
"TKM",2040,0
"TKM",2041,0
"TKM",2042,0
"TKM",2043,0
"TKM",2044,0
"TKM",2045,0
"TKM",2046,0
"TKM",2047,0
"TKM",2048,0
"TKM",2049,0
"TKM",2050,0
"TLS",2021,0
"TLS",2022,0
"TLS",2023,0
"TLS",2024,0
"TLS",2025,0
"TLS",2026,0
"TLS",2027,0
"TLS",2028,0
"TLS",2029,0
"TLS",2030,0
"TLS",2031,0
"TLS",2032,0
"TLS",2033,0
"TLS",2034,0
"TLS",2035,0
"TLS",2036,0
"TLS",2037,0
"TLS",2038,0
"TLS",2039,0
"TLS",2040,0
"TLS",2041,0
"TLS",2042,0
"TLS",2043,0
"TLS",2044,0
"TLS",2045,0
"TLS",2046,0
"TLS",2047,0
"TLS",2048,0
"TLS",2049,0
"TLS",2050,0
"TON",2021,0
"TON",2022,0
"TON",2023,0
"TON",2024,0
"TON",2025,0
"TON",2026,0
"TON",2027,0
"TON",2028,0
"TON",2029,0
"TON",2030,0
"TON",2031,0
"TON",2032,0
"TON",2033,0
"TON",2034,0
"TON",2035,0
"TON",2036,0
"TON",2037,0
"TON",2038,0
"TON",2039,0
"TON",2040,0
"TON",2041,0
"TON",2042,0
"TON",2043,0
"TON",2044,0
"TON",2045,0
"TON",2046,0
"TON",2047,0
"TON",2048,0
"TON",2049,0
"TON",2050,0
"TTO",2021,0
"TTO",2022,0
"TTO",2023,0
"TTO",2024,0
"TTO",2025,0
"TTO",2026,0
"TTO",2027,0
"TTO",2028,0
"TTO",2029,0
"TTO",2030,0
"TTO",2031,0
"TTO",2032,0
"TTO",2033,0
"TTO",2034,0
"TTO",2035,0
"TTO",2036,0
"TTO",2037,0
"TTO",2038,0
"TTO",2039,0
"TTO",2040,0
"TTO",2041,0
"TTO",2042,0
"TTO",2043,0
"TTO",2044,0
"TTO",2045,0
"TTO",2046,0
"TTO",2047,0
"TTO",2048,0
"TTO",2049,0
"TTO",2050,0
"TUN",2021,0
"TUN",2022,0
"TUN",2023,0
"TUN",2024,0
"TUN",2025,0
"TUN",2026,0
"TUN",2027,0
"TUN",2028,0
"TUN",2029,0
"TUN",2030,0
"TUN",2031,0
"TUN",2032,0
"TUN",2033,0
"TUN",2034,0
"TUN",2035,0
"TUN",2036,0
"TUN",2037,0
"TUN",2038,0
"TUN",2039,0
"TUN",2040,0
"TUN",2041,0
"TUN",2042,0
"TUN",2043,0
"TUN",2044,0
"TUN",2045,0
"TUN",2046,0
"TUN",2047,0
"TUN",2048,0
"TUN",2049,0
"TUN",2050,0
"UGA",2021,0
"UGA",2022,0
"UGA",2023,0
"UGA",2024,0
"UGA",2025,0
"UGA",2026,0
"UGA",2027,0
"UGA",2028,0
"UGA",2029,0
"UGA",2030,0
"UGA",2031,0
"UGA",2032,0
"UGA",2033,0
"UGA",2034,0
"UGA",2035,0
"UGA",2036,0
"UGA",2037,0
"UGA",2038,0
"UGA",2039,0
"UGA",2040,0
"UGA",2041,0
"UGA",2042,0
"UGA",2043,0
"UGA",2044,0
"UGA",2045,0
"UGA",2046,0
"UGA",2047,0
"UGA",2048,0
"UGA",2049,0
"UGA",2050,0
"UKR",2021,0
"UKR",2022,0
"UKR",2023,0
"UKR",2024,0
"UKR",2025,0
"UKR",2026,0
"UKR",2027,0
"UKR",2028,0
"UKR",2029,0
"UKR",2030,0
"UKR",2031,0
"UKR",2032,0
"UKR",2033,0
"UKR",2034,0
"UKR",2035,0
"UKR",2036,0
"UKR",2037,0
"UKR",2038,0
"UKR",2039,0
"UKR",2040,0
"UKR",2041,0
"UKR",2042,0
"UKR",2043,0
"UKR",2044,0
"UKR",2045,0
"UKR",2046,0
"UKR",2047,0
"UKR",2048,0
"UKR",2049,0
"UKR",2050,0
"URY",2021,0
"URY",2022,0
"URY",2023,0
"URY",2024,0
"URY",2025,0
"URY",2026,0
"URY",2027,0
"URY",2028,0
"URY",2029,0
"URY",2030,0
"URY",2031,0
"URY",2032,0
"URY",2033,0
"URY",2034,0
"URY",2035,0
"URY",2036,0
"URY",2037,0
"URY",2038,0
"URY",2039,0
"URY",2040,0
"URY",2041,0
"URY",2042,0
"URY",2043,0
"URY",2044,0
"URY",2045,0
"URY",2046,0
"URY",2047,0
"URY",2048,0
"URY",2049,0
"URY",2050,0
"UZB",2021,0
"UZB",2022,0
"UZB",2023,0
"UZB",2024,0
"UZB",2025,0
"UZB",2026,0
"UZB",2027,0
"UZB",2028,0
"UZB",2029,0
"UZB",2030,0
"UZB",2031,0
"UZB",2032,0
"UZB",2033,0
"UZB",2034,0
"UZB",2035,0
"UZB",2036,0
"UZB",2037,0
"UZB",2038,0
"UZB",2039,0
"UZB",2040,0
"UZB",2041,0
"UZB",2042,0
"UZB",2043,0
"UZB",2044,0
"UZB",2045,0
"UZB",2046,0
"UZB",2047,0
"UZB",2048,0
"UZB",2049,0
"UZB",2050,0
"VUT",2021,0
"VUT",2022,0
"VUT",2023,0
"VUT",2024,0
"VUT",2025,0
"VUT",2026,0
"VUT",2027,0
"VUT",2028,0
"VUT",2029,0
"VUT",2030,0
"VUT",2031,0
"VUT",2032,0
"VUT",2033,0
"VUT",2034,0
"VUT",2035,0
"VUT",2036,0
"VUT",2037,0
"VUT",2038,0
"VUT",2039,0
"VUT",2040,0
"VUT",2041,0
"VUT",2042,0
"VUT",2043,0
"VUT",2044,0
"VUT",2045,0
"VUT",2046,0
"VUT",2047,0
"VUT",2048,0
"VUT",2049,0
"VUT",2050,0
"WSM",2021,0
"WSM",2022,0
"WSM",2023,0
"WSM",2024,0
"WSM",2025,0
"WSM",2026,0
"WSM",2027,0
"WSM",2028,0
"WSM",2029,0
"WSM",2030,0
"WSM",2031,0
"WSM",2032,0
"WSM",2033,0
"WSM",2034,0
"WSM",2035,0
"WSM",2036,0
"WSM",2037,0
"WSM",2038,0
"WSM",2039,0
"WSM",2040,0
"WSM",2041,0
"WSM",2042,0
"WSM",2043,0
"WSM",2044,0
"WSM",2045,0
"WSM",2046,0
"WSM",2047,0
"WSM",2048,0
"WSM",2049,0
"WSM",2050,0
"ZAF",2021,0
"ZAF",2022,0
"ZAF",2023,0
"ZAF",2024,0
"ZAF",2025,0
"ZAF",2026,0
"ZAF",2027,0
"ZAF",2028,0
"ZAF",2029,0
"ZAF",2030,0
"ZAF",2031,0
"ZAF",2032,0
"ZAF",2033,0
"ZAF",2034,0
"ZAF",2035,0
"ZAF",2036,0
"ZAF",2037,0
"ZAF",2038,0
"ZAF",2039,0
"ZAF",2040,0
"ZAF",2041,0
"ZAF",2042,0
"ZAF",2043,0
"ZAF",2044,0
"ZAF",2045,0
"ZAF",2046,0
"ZAF",2047,0
"ZAF",2048,0
"ZAF",2049,0
"ZAF",2050,0
"ZMB",2021,0
"ZMB",2022,0
"ZMB",2023,0
"ZMB",2024,0
"ZMB",2025,0
"ZMB",2026,0
"ZMB",2027,0
"ZMB",2028,0
"ZMB",2029,0
"ZMB",2030,0
"ZMB",2031,0
"ZMB",2032,0
"ZMB",2033,0
"ZMB",2034,0
"ZMB",2035,0
"ZMB",2036,0
"ZMB",2037,0
"ZMB",2038,0
"ZMB",2039,0
"ZMB",2040,0
"ZMB",2041,0
"ZMB",2042,0
"ZMB",2043,0
"ZMB",2044,0
"ZMB",2045,0
"ZMB",2046,0
"ZMB",2047,0
"ZMB",2048,0
"ZMB",2049,0
"ZMB",2050,0
"ZWE",2021,0
"ZWE",2022,0
"ZWE",2023,0
"ZWE",2024,0
"ZWE",2025,0
"ZWE",2026,0
"ZWE",2027,0
"ZWE",2028,0
"ZWE",2029,0
"ZWE",2030,0
"ZWE",2031,0
"ZWE",2032,0
"ZWE",2033,0
"ZWE",2034,0
"ZWE",2035,0
"ZWE",2036,0
"ZWE",2037,0
"ZWE",2038,0
"ZWE",2039,0
"ZWE",2040,0
"ZWE",2041,0
"ZWE",2042,0
"ZWE",2043,0
"ZWE",2044,0
"ZWE",2045,0
"ZWE",2046,0
"ZWE",2047,0
"ZWE",2048,0
"ZWE",2049,0
"ZWE",2050,0
