iso_code3,Nation,Year,yf_agrc_tubers_tonne_ha
LAO,Lao People's Democratic Republic,2033,18.520241003
LAO,Lao People's Democratic Republic,2034,18.520241003
LAO,Lao People's Democratic Republic,2035,18.520241003
LAO,Lao People's Democratic Republic,2036,18.520241003
LAO,Lao People's Democratic Republic,2037,18.520241003
LAO,Lao People's Democratic Republic,2038,18.520241003
LAO,Lao People's Democratic Republic,2039,18.520241003
LAO,Lao People's Democratic Republic,2040,18.520241003
LAO,Lao People's Democratic Republic,2041,18.520241003
LAO,Lao People's Democratic Republic,2042,18.520241003
LAO,Lao People's Democratic Republic,2043,18.520241003
LAO,Lao People's Democratic Republic,2044,18.520241003
LAO,Lao People's Democratic Republic,2045,18.520241003
LAO,Lao People's Democratic Republic,2046,18.520241003
LAO,Lao People's Democratic Republic,2047,18.520241003
LAO,Lao People's Democratic Republic,2048,18.520241003
LAO,Lao People's Democratic Republic,2049,18.520241003
LAO,Lao People's Democratic Republic,2050,18.520241003
LBN,Lebanon,2023,29.027276204666666
LBN,Lebanon,2024,29.027276204666666
LBN,Lebanon,2025,29.027276204666666
LBN,Lebanon,2026,29.027276204666666
LBN,Lebanon,2027,29.027276204666666
LBN,Lebanon,2028,29.027276204666666
LBN,Lebanon,2029,29.027276204666666
LBN,Lebanon,2030,29.027276204666666
LBN,Lebanon,2031,29.027276204666666
LBN,Lebanon,2032,29.027276204666666
LBN,Lebanon,2033,29.027276204666666
LBN,Lebanon,2034,29.027276204666666
LBN,Lebanon,2035,29.027276204666666
LBN,Lebanon,2036,29.027276204666666
LBN,Lebanon,2037,29.027276204666666
LBN,Lebanon,2038,29.027276204666666
LBN,Lebanon,2039,29.027276204666666
LBN,Lebanon,2040,29.027276204666666
LBN,Lebanon,2041,29.027276204666666
LBN,Lebanon,2042,29.027276204666666
LBN,Lebanon,2043,29.027276204666666
LBN,Lebanon,2044,29.027276204666666
LBN,Lebanon,2045,29.027276204666666
LBN,Lebanon,2046,29.027276204666666
LBN,Lebanon,2047,29.027276204666666
LBN,Lebanon,2048,29.027276204666666
LBN,Lebanon,2049,29.027276204666666
LBN,Lebanon,2050,29.027276204666666
LBR,Liberia,2023,18.155707086
LBR,Liberia,2024,18.155707086
LBR,Liberia,2025,18.155707086
LBR,Liberia,2026,18.155707086
LBR,Liberia,2027,18.155707086
LBR,Liberia,2028,18.155707086
LBR,Liberia,2029,18.155707086
LBR,Liberia,2030,18.155707086
LBR,Liberia,2031,18.155707086
LBR,Liberia,2032,18.155707086
LBR,Liberia,2033,18.155707086
LBR,Liberia,2034,18.155707086
LBR,Liberia,2035,18.155707086
LBR,Liberia,2036,18.155707086
LBR,Liberia,2037,18.155707086
LBR,Liberia,2038,18.155707086
LBR,Liberia,2039,18.155707086
LBR,Liberia,2040,18.155707086
LBR,Liberia,2041,18.155707086
LBR,Liberia,2042,18.155707086
LBR,Liberia,2043,18.155707086
LBR,Liberia,2044,18.155707086
LBR,Liberia,2045,18.155707086
LBR,Liberia,2046,18.155707086
LBR,Liberia,2047,18.155707086
LBR,Liberia,2048,18.155707086
LBR,Liberia,2049,18.155707086
LBR,Liberia,2050,18.155707086
LBY,Libya,2023,9.87628423375
LBY,Libya,2024,9.87628423375
LBY,Libya,2025,9.87628423375
LBY,Libya,2026,9.87628423375
LBY,Libya,2027,9.87628423375
LBY,Libya,2028,9.87628423375
LBY,Libya,2029,9.87628423375
LBY,Libya,2030,9.87628423375
LBY,Libya,2031,9.87628423375
LBY,Libya,2032,9.87628423375
LBY,Libya,2033,9.87628423375
LBY,Libya,2034,9.87628423375
LBY,Libya,2035,9.87628423375
LBY,Libya,2036,9.87628423375
LBY,Libya,2037,9.87628423375
LBY,Libya,2038,9.87628423375
LBY,Libya,2039,9.87628423375
LBY,Libya,2040,9.87628423375
LBY,Libya,2041,9.87628423375
LBY,Libya,2042,9.87628423375
LBY,Libya,2043,9.87628423375
LBY,Libya,2044,9.87628423375
LBY,Libya,2045,9.87628423375
LBY,Libya,2046,9.87628423375
LBY,Libya,2047,9.87628423375
LBY,Libya,2048,9.87628423375
LBY,Libya,2049,9.87628423375
LBY,Libya,2050,9.87628423375
LCA,Saint Lucia,2023,20.860886057000002
LCA,Saint Lucia,2024,20.860886057000002
LCA,Saint Lucia,2025,20.860886057000002
LCA,Saint Lucia,2026,20.860886057000002
LCA,Saint Lucia,2027,20.860886057000002
LCA,Saint Lucia,2028,20.860886057000002
LCA,Saint Lucia,2029,20.860886057000002
LCA,Saint Lucia,2030,20.860886057000002
LCA,Saint Lucia,2031,20.860886057000002
LCA,Saint Lucia,2032,20.860886057000002
LCA,Saint Lucia,2033,20.860886057000002
LCA,Saint Lucia,2034,20.860886057000002
LCA,Saint Lucia,2035,20.860886057000002
LCA,Saint Lucia,2036,20.860886057000002
LCA,Saint Lucia,2037,20.860886057000002
LCA,Saint Lucia,2038,20.860886057000002
LCA,Saint Lucia,2039,20.860886057000002
LCA,Saint Lucia,2040,20.860886057000002
LCA,Saint Lucia,2041,20.860886057000002
LCA,Saint Lucia,2042,20.860886057000002
LCA,Saint Lucia,2043,20.860886057000002
LCA,Saint Lucia,2044,20.860886057000002
LCA,Saint Lucia,2045,20.860886057000002
LCA,Saint Lucia,2046,20.860886057000002
LCA,Saint Lucia,2047,20.860886057000002
LCA,Saint Lucia,2048,20.860886057000002
LCA,Saint Lucia,2049,20.860886057000002
LCA,Saint Lucia,2050,20.860886057000002
LKA,Sri Lanka,2023,36.0807558045
LKA,Sri Lanka,2024,36.0807558045
LKA,Sri Lanka,2025,36.0807558045
LKA,Sri Lanka,2026,36.0807558045
LKA,Sri Lanka,2027,36.0807558045
LKA,Sri Lanka,2028,36.0807558045
LKA,Sri Lanka,2029,36.0807558045
LKA,Sri Lanka,2030,36.0807558045
LKA,Sri Lanka,2031,36.0807558045
LKA,Sri Lanka,2032,36.0807558045
LKA,Sri Lanka,2033,36.0807558045
LKA,Sri Lanka,2034,36.0807558045
LKA,Sri Lanka,2035,36.0807558045
LKA,Sri Lanka,2036,36.0807558045
LKA,Sri Lanka,2037,36.0807558045
LKA,Sri Lanka,2038,36.0807558045
LKA,Sri Lanka,2039,36.0807558045
LKA,Sri Lanka,2040,36.0807558045
LKA,Sri Lanka,2041,36.0807558045
LKA,Sri Lanka,2042,36.0807558045
LKA,Sri Lanka,2043,36.0807558045
LKA,Sri Lanka,2044,36.0807558045
LKA,Sri Lanka,2045,36.0807558045
LKA,Sri Lanka,2046,36.0807558045
LKA,Sri Lanka,2047,36.0807558045
LKA,Sri Lanka,2048,36.0807558045
LKA,Sri Lanka,2049,36.0807558045
LKA,Sri Lanka,2050,36.0807558045
LSO,Lesotho,2023,34.161248285999996
LSO,Lesotho,2024,34.161248285999996
LSO,Lesotho,2025,34.161248285999996
LSO,Lesotho,2026,34.161248285999996
LSO,Lesotho,2027,34.161248285999996
LSO,Lesotho,2028,34.161248285999996
LSO,Lesotho,2029,34.161248285999996
LSO,Lesotho,2030,34.161248285999996
LSO,Lesotho,2031,34.161248285999996
LSO,Lesotho,2032,34.161248285999996
LSO,Lesotho,2033,34.161248285999996
LSO,Lesotho,2034,34.161248285999996
LSO,Lesotho,2035,34.161248285999996
LSO,Lesotho,2036,34.161248285999996
LSO,Lesotho,2037,34.161248285999996
LSO,Lesotho,2038,34.161248285999996
LSO,Lesotho,2039,34.161248285999996
LSO,Lesotho,2040,34.161248285999996
LSO,Lesotho,2041,34.161248285999996
LSO,Lesotho,2042,34.161248285999996
LSO,Lesotho,2043,34.161248285999996
LSO,Lesotho,2044,34.161248285999996
LSO,Lesotho,2045,34.161248285999996
LSO,Lesotho,2046,34.161248285999996
LSO,Lesotho,2047,34.161248285999996
LSO,Lesotho,2048,34.161248285999996
LSO,Lesotho,2049,34.161248285999996
LSO,Lesotho,2050,34.161248285999996
LTU,Lithuania,2023,7.4139717135000005
LTU,Lithuania,2024,7.4139717135000005
LTU,Lithuania,2025,7.4139717135000005
LTU,Lithuania,2026,7.4139717135000005
LTU,Lithuania,2027,7.4139717135000005
LTU,Lithuania,2028,7.4139717135000005
LTU,Lithuania,2029,7.4139717135000005
LTU,Lithuania,2030,7.4139717135000005
LTU,Lithuania,2031,7.4139717135000005
LTU,Lithuania,2032,7.4139717135000005
LTU,Lithuania,2033,7.4139717135000005
LTU,Lithuania,2034,7.4139717135000005
LTU,Lithuania,2035,7.4139717135000005
LTU,Lithuania,2036,7.4139717135000005
LTU,Lithuania,2037,7.4139717135000005
LTU,Lithuania,2038,7.4139717135000005
LTU,Lithuania,2039,7.4139717135000005
LTU,Lithuania,2040,7.4139717135000005
LTU,Lithuania,2041,7.4139717135000005
LTU,Lithuania,2042,7.4139717135000005
LTU,Lithuania,2043,7.4139717135000005
LTU,Lithuania,2044,7.4139717135000005
LTU,Lithuania,2045,7.4139717135000005
LTU,Lithuania,2046,7.4139717135000005
LTU,Lithuania,2047,7.4139717135000005
LTU,Lithuania,2048,7.4139717135000005
LTU,Lithuania,2049,7.4139717135000005
LTU,Lithuania,2050,7.4139717135000005
LUX,Luxembourg,2023,20.686941539000003
LUX,Luxembourg,2024,20.686941539000003
LUX,Luxembourg,2025,20.686941539000003
LUX,Luxembourg,2026,20.686941539000003
LUX,Luxembourg,2027,20.686941539000003
LUX,Luxembourg,2028,20.686941539000003
LUX,Luxembourg,2029,20.686941539000003
LUX,Luxembourg,2030,20.686941539000003
LUX,Luxembourg,2031,20.686941539000003
LUX,Luxembourg,2032,20.686941539000003
LUX,Luxembourg,2033,20.686941539000003
LUX,Luxembourg,2034,20.686941539000003
LUX,Luxembourg,2035,20.686941539000003
LUX,Luxembourg,2036,20.686941539000003
LUX,Luxembourg,2037,20.686941539000003
LUX,Luxembourg,2038,20.686941539000003
LUX,Luxembourg,2039,20.686941539000003
LUX,Luxembourg,2040,20.686941539000003
LUX,Luxembourg,2041,20.686941539000003
LUX,Luxembourg,2042,20.686941539000003
LUX,Luxembourg,2043,20.686941539000003
LUX,Luxembourg,2044,20.686941539000003
LUX,Luxembourg,2045,20.686941539000003
LUX,Luxembourg,2046,20.686941539000003
LUX,Luxembourg,2047,20.686941539000003
LUX,Luxembourg,2048,20.686941539000003
LUX,Luxembourg,2049,20.686941539000003
LUX,Luxembourg,2050,20.686941539000003
LVA,Latvia,2023,12.101048948999999
LVA,Latvia,2024,12.101048948999999
LVA,Latvia,2025,12.101048948999999
LVA,Latvia,2026,12.101048948999999
LVA,Latvia,2027,12.101048948999999
LVA,Latvia,2028,12.101048948999999
LVA,Latvia,2029,12.101048948999999
LVA,Latvia,2030,12.101048948999999
LVA,Latvia,2031,12.101048948999999
LVA,Latvia,2032,12.101048948999999
LVA,Latvia,2033,12.101048948999999
LVA,Latvia,2034,12.101048948999999
LVA,Latvia,2035,12.101048948999999
LVA,Latvia,2036,12.101048948999999
LVA,Latvia,2037,12.101048948999999
LVA,Latvia,2038,12.101048948999999
LVA,Latvia,2039,12.101048948999999
LVA,Latvia,2040,12.101048948999999
LVA,Latvia,2041,12.101048948999999
LVA,Latvia,2042,12.101048948999999
LVA,Latvia,2043,12.101048948999999
LVA,Latvia,2044,12.101048948999999
LVA,Latvia,2045,12.101048948999999
LVA,Latvia,2046,12.101048948999999
LVA,Latvia,2047,12.101048948999999
LVA,Latvia,2048,12.101048948999999
LVA,Latvia,2049,12.101048948999999
LVA,Latvia,2050,12.101048948999999
MAC,"China, Macao SAR",2023,3.1900483963333333
MAC,"China, Macao SAR",2024,3.1900483963333333
MAC,"China, Macao SAR",2025,3.1900483963333333
MAC,"China, Macao SAR",2026,3.1900483963333333
MAC,"China, Macao SAR",2027,3.1900483963333333
MAC,"China, Macao SAR",2028,3.1900483963333333
MAC,"China, Macao SAR",2029,3.1900483963333333
MAC,"China, Macao SAR",2030,3.1900483963333333
MAC,"China, Macao SAR",2031,3.1900483963333333
MAC,"China, Macao SAR",2032,3.1900483963333333
MAC,"China, Macao SAR",2033,3.1900483963333333
MAC,"China, Macao SAR",2034,3.1900483963333333
MAC,"China, Macao SAR",2035,3.1900483963333333
MAC,"China, Macao SAR",2036,3.1900483963333333
MAC,"China, Macao SAR",2037,3.1900483963333333
MAC,"China, Macao SAR",2038,3.1900483963333333
MAC,"China, Macao SAR",2039,3.1900483963333333
MAC,"China, Macao SAR",2040,3.1900483963333333
MAC,"China, Macao SAR",2041,3.1900483963333333
MAC,"China, Macao SAR",2042,3.1900483963333333
MAC,"China, Macao SAR",2043,3.1900483963333333
MAC,"China, Macao SAR",2044,3.1900483963333333
MAC,"China, Macao SAR",2045,3.1900483963333333
MAC,"China, Macao SAR",2046,3.1900483963333333
MAC,"China, Macao SAR",2047,3.1900483963333333
MAC,"China, Macao SAR",2048,3.1900483963333333
MAC,"China, Macao SAR",2049,3.1900483963333333
MAC,"China, Macao SAR",2050,3.1900483963333333
MAR,Morocco,2023,18.4866425942
MAR,Morocco,2024,18.4866425942
MAR,Morocco,2025,18.4866425942
MAR,Morocco,2026,18.4866425942
MAR,Morocco,2027,18.4866425942
MAR,Morocco,2028,18.4866425942
MAR,Morocco,2029,18.4866425942
MAR,Morocco,2030,18.4866425942
MAR,Morocco,2031,18.4866425942
MAR,Morocco,2032,18.4866425942
MAR,Morocco,2033,18.4866425942
MAR,Morocco,2034,18.4866425942
MAR,Morocco,2035,18.4866425942
MAR,Morocco,2036,18.4866425942
MAR,Morocco,2037,18.4866425942
MAR,Morocco,2038,18.4866425942
MAR,Morocco,2039,18.4866425942
MAR,Morocco,2040,18.4866425942
MAR,Morocco,2041,18.4866425942
MAR,Morocco,2042,18.4866425942
MAR,Morocco,2043,18.4866425942
MAR,Morocco,2044,18.4866425942
MAR,Morocco,2045,18.4866425942
MAR,Morocco,2046,18.4866425942
MAR,Morocco,2047,18.4866425942
MAR,Morocco,2048,18.4866425942
MAR,Morocco,2049,18.4866425942
MAR,Morocco,2050,18.4866425942
MDA,Republic of Moldova,2023,29.749803666
MDA,Republic of Moldova,2024,29.749803666
MDA,Republic of Moldova,2025,29.749803666
MDA,Republic of Moldova,2026,29.749803666
MDA,Republic of Moldova,2027,29.749803666
MDA,Republic of Moldova,2028,29.749803666
MDA,Republic of Moldova,2029,29.749803666
MDA,Republic of Moldova,2030,29.749803666
MDA,Republic of Moldova,2031,29.749803666
MDA,Republic of Moldova,2032,29.749803666
MDA,Republic of Moldova,2033,29.749803666
MDA,Republic of Moldova,2034,29.749803666
MDA,Republic of Moldova,2035,29.749803666
MDA,Republic of Moldova,2036,29.749803666
MDA,Republic of Moldova,2037,29.749803666
MDA,Republic of Moldova,2038,29.749803666
MDA,Republic of Moldova,2039,29.749803666
MDA,Republic of Moldova,2040,29.749803666
MDA,Republic of Moldova,2041,29.749803666
MDA,Republic of Moldova,2042,29.749803666
MDA,Republic of Moldova,2043,29.749803666
MDA,Republic of Moldova,2044,29.749803666
MDA,Republic of Moldova,2045,29.749803666
MDA,Republic of Moldova,2046,29.749803666
MDA,Republic of Moldova,2047,29.749803666
MDA,Republic of Moldova,2048,29.749803666
MDA,Republic of Moldova,2049,29.749803666
MDA,Republic of Moldova,2050,29.749803666
MDG,Madagascar,2023,0.0
MDG,Madagascar,2024,0.0
MDG,Madagascar,2025,0.0
MDG,Madagascar,2026,0.0
MDG,Madagascar,2027,0.0
MDG,Madagascar,2028,0.0
MDG,Madagascar,2029,0.0
MDG,Madagascar,2030,0.0
MDG,Madagascar,2031,0.0
MDG,Madagascar,2032,0.0
MDG,Madagascar,2033,0.0
MDG,Madagascar,2034,0.0
MDG,Madagascar,2035,0.0
MDG,Madagascar,2036,0.0
MDG,Madagascar,2037,0.0
MDG,Madagascar,2038,0.0
MDG,Madagascar,2039,0.0
MDG,Madagascar,2040,0.0
MDG,Madagascar,2041,0.0
MDG,Madagascar,2042,0.0
MDG,Madagascar,2043,0.0
MDG,Madagascar,2044,0.0
MDG,Madagascar,2045,0.0
MDG,Madagascar,2046,0.0
MDG,Madagascar,2047,0.0
MDG,Madagascar,2048,0.0
MDG,Madagascar,2049,0.0
MDG,Madagascar,2050,0.0
MDV,Maldives,2023,4.7680419050000005
MDV,Maldives,2024,4.7680419050000005
MDV,Maldives,2025,4.7680419050000005
MDV,Maldives,2026,4.7680419050000005
MDV,Maldives,2027,4.7680419050000005
MDV,Maldives,2028,4.7680419050000005
MDV,Maldives,2029,4.7680419050000005
MDV,Maldives,2030,4.7680419050000005
MDV,Maldives,2031,4.7680419050000005
MDV,Maldives,2032,4.7680419050000005
MDV,Maldives,2033,4.7680419050000005
MDV,Maldives,2034,4.7680419050000005
MDV,Maldives,2035,4.7680419050000005
MDV,Maldives,2036,4.7680419050000005
MDV,Maldives,2037,4.7680419050000005
MDV,Maldives,2038,4.7680419050000005
MDV,Maldives,2039,4.7680419050000005
MDV,Maldives,2040,4.7680419050000005
MDV,Maldives,2041,4.7680419050000005
MDV,Maldives,2042,4.7680419050000005
MDV,Maldives,2043,4.7680419050000005
MDV,Maldives,2044,4.7680419050000005
MDV,Maldives,2045,4.7680419050000005
MDV,Maldives,2046,4.7680419050000005
MDV,Maldives,2047,4.7680419050000005
MDV,Maldives,2048,4.7680419050000005
MDV,Maldives,2049,4.7680419050000005
MDV,Maldives,2050,4.7680419050000005
MEX,Mexico,2023,16.52139472225
MEX,Mexico,2024,16.52139472225
MEX,Mexico,2025,16.52139472225
MEX,Mexico,2026,16.52139472225
MEX,Mexico,2027,16.52139472225
MEX,Mexico,2028,16.52139472225
MEX,Mexico,2029,16.52139472225
MEX,Mexico,2030,16.52139472225
MEX,Mexico,2031,16.52139472225
MEX,Mexico,2032,16.52139472225
MEX,Mexico,2033,16.52139472225
MEX,Mexico,2034,16.52139472225
MEX,Mexico,2035,16.52139472225
MEX,Mexico,2036,16.52139472225
MEX,Mexico,2037,16.52139472225
MEX,Mexico,2038,16.52139472225
MEX,Mexico,2039,16.52139472225
MEX,Mexico,2040,16.52139472225
MEX,Mexico,2041,16.52139472225
MEX,Mexico,2042,16.52139472225
MEX,Mexico,2043,16.52139472225
MEX,Mexico,2044,16.52139472225
MEX,Mexico,2045,16.52139472225
MEX,Mexico,2046,16.52139472225
MEX,Mexico,2047,16.52139472225
MEX,Mexico,2048,16.52139472225
MEX,Mexico,2049,16.52139472225
MEX,Mexico,2050,16.52139472225
MHL,Marshall Islands,2023,28.101005111666666
MHL,Marshall Islands,2024,28.101005111666666
MHL,Marshall Islands,2025,28.101005111666666
MHL,Marshall Islands,2026,28.101005111666666
MHL,Marshall Islands,2027,28.101005111666666
MHL,Marshall Islands,2028,28.101005111666666
MHL,Marshall Islands,2029,28.101005111666666
MHL,Marshall Islands,2030,28.101005111666666
MHL,Marshall Islands,2031,28.101005111666666
MHL,Marshall Islands,2032,28.101005111666666
MHL,Marshall Islands,2033,28.101005111666666
MHL,Marshall Islands,2034,28.101005111666666
MHL,Marshall Islands,2035,28.101005111666666
MHL,Marshall Islands,2036,28.101005111666666
MHL,Marshall Islands,2037,28.101005111666666
MHL,Marshall Islands,2038,28.101005111666666
MHL,Marshall Islands,2039,28.101005111666666
MHL,Marshall Islands,2040,28.101005111666666
MHL,Marshall Islands,2041,28.101005111666666
MHL,Marshall Islands,2042,28.101005111666666
MHL,Marshall Islands,2043,28.101005111666666
MHL,Marshall Islands,2044,28.101005111666666
MHL,Marshall Islands,2045,28.101005111666666
MHL,Marshall Islands,2046,28.101005111666666
MHL,Marshall Islands,2047,28.101005111666666
MHL,Marshall Islands,2048,28.101005111666666
MHL,Marshall Islands,2049,28.101005111666666
MHL,Marshall Islands,2050,28.101005111666666
MKD,North Macedonia,2023,9.0017390375
MKD,North Macedonia,2024,9.0017390375
MKD,North Macedonia,2025,9.0017390375
MKD,North Macedonia,2026,9.0017390375
MKD,North Macedonia,2027,9.0017390375
MKD,North Macedonia,2028,9.0017390375
MKD,North Macedonia,2029,9.0017390375
MKD,North Macedonia,2030,9.0017390375
MKD,North Macedonia,2031,9.0017390375
MKD,North Macedonia,2032,9.0017390375
MKD,North Macedonia,2033,9.0017390375
MKD,North Macedonia,2034,9.0017390375
MKD,North Macedonia,2035,9.0017390375
MKD,North Macedonia,2036,9.0017390375
MKD,North Macedonia,2037,9.0017390375
MKD,North Macedonia,2038,9.0017390375
MKD,North Macedonia,2039,9.0017390375
MKD,North Macedonia,2040,9.0017390375
MKD,North Macedonia,2041,9.0017390375
MKD,North Macedonia,2042,9.0017390375
MKD,North Macedonia,2043,9.0017390375
MKD,North Macedonia,2044,9.0017390375
MKD,North Macedonia,2045,9.0017390375
MKD,North Macedonia,2046,9.0017390375
MKD,North Macedonia,2047,9.0017390375
MKD,North Macedonia,2048,9.0017390375
MKD,North Macedonia,2049,9.0017390375
MKD,North Macedonia,2050,9.0017390375
MLI,Mali,2023,14.455583108999999
MLI,Mali,2024,14.455583108999999
MLI,Mali,2025,14.455583108999999
MLI,Mali,2026,14.455583108999999
MLI,Mali,2027,14.455583108999999
MLI,Mali,2028,14.455583108999999
MLI,Mali,2029,14.455583108999999
MLI,Mali,2030,14.455583108999999
MLI,Mali,2031,14.455583108999999
MLI,Mali,2032,14.455583108999999
MLI,Mali,2033,14.455583108999999
MLI,Mali,2034,14.455583108999999
MLI,Mali,2035,14.455583108999999
MLI,Mali,2036,14.455583108999999
MLI,Mali,2037,14.455583108999999
MLI,Mali,2038,14.455583108999999
MLI,Mali,2039,14.455583108999999
MLI,Mali,2040,14.455583108999999
MLI,Mali,2041,14.455583108999999
MLI,Mali,2042,14.455583108999999
MLI,Mali,2043,14.455583108999999
MLI,Mali,2044,14.455583108999999
MLI,Mali,2045,14.455583108999999
MLI,Mali,2046,14.455583108999999
MLI,Mali,2047,14.455583108999999
MLI,Mali,2048,14.455583108999999
MLI,Mali,2049,14.455583108999999
MLI,Mali,2050,14.455583108999999
MLT,Malta,2023,18.188115
MLT,Malta,2024,18.188115
MLT,Malta,2025,18.188115
MLT,Malta,2026,18.188115
MLT,Malta,2027,18.188115
MLT,Malta,2028,18.188115
MLT,Malta,2029,18.188115
MLT,Malta,2030,18.188115
MLT,Malta,2031,18.188115
MLT,Malta,2032,18.188115
MLT,Malta,2033,18.188115
MLT,Malta,2034,18.188115
MLT,Malta,2035,18.188115
MLT,Malta,2036,18.188115
MLT,Malta,2037,18.188115
MLT,Malta,2038,18.188115
MLT,Malta,2039,18.188115
MLT,Malta,2040,18.188115
MLT,Malta,2041,18.188115
MLT,Malta,2042,18.188115
MLT,Malta,2043,18.188115
MLT,Malta,2044,18.188115
MLT,Malta,2045,18.188115
MLT,Malta,2046,18.188115
MLT,Malta,2047,18.188115
MLT,Malta,2048,18.188115
MLT,Malta,2049,18.188115
MLT,Malta,2050,18.188115
MMR,Myanmar,2023,33.66192941375
MMR,Myanmar,2024,33.66192941375
MMR,Myanmar,2025,33.66192941375
MMR,Myanmar,2026,33.66192941375
MMR,Myanmar,2027,33.66192941375
MMR,Myanmar,2028,33.66192941375
MMR,Myanmar,2029,33.66192941375
MMR,Myanmar,2030,33.66192941375
MMR,Myanmar,2031,33.66192941375
MMR,Myanmar,2032,33.66192941375
MMR,Myanmar,2033,33.66192941375
MMR,Myanmar,2034,33.66192941375
MMR,Myanmar,2035,33.66192941375
MMR,Myanmar,2036,33.66192941375
MMR,Myanmar,2037,33.66192941375
MMR,Myanmar,2038,33.66192941375
MMR,Myanmar,2039,33.66192941375
MMR,Myanmar,2040,33.66192941375
MMR,Myanmar,2041,33.66192941375
MMR,Myanmar,2042,33.66192941375
MMR,Myanmar,2043,33.66192941375
MMR,Myanmar,2044,33.66192941375
MMR,Myanmar,2045,33.66192941375
MMR,Myanmar,2046,33.66192941375
MMR,Myanmar,2047,33.66192941375
MMR,Myanmar,2048,33.66192941375
MMR,Myanmar,2049,33.66192941375
MMR,Myanmar,2050,33.66192941375
MNE,Montenegro,2023,7.92932919625
MNE,Montenegro,2024,7.92932919625
MNE,Montenegro,2025,7.92932919625
MNE,Montenegro,2026,7.92932919625
MNE,Montenegro,2027,7.92932919625
MNE,Montenegro,2028,7.92932919625
MNE,Montenegro,2029,7.92932919625
MNE,Montenegro,2030,7.92932919625
MNE,Montenegro,2031,7.92932919625
MNE,Montenegro,2032,7.92932919625
MNE,Montenegro,2033,7.92932919625
MNE,Montenegro,2034,7.92932919625
MNE,Montenegro,2035,7.92932919625
MNE,Montenegro,2036,7.92932919625
MNE,Montenegro,2037,7.92932919625
MNE,Montenegro,2038,7.92932919625
MNE,Montenegro,2039,7.92932919625
MNE,Montenegro,2040,7.92932919625
MNE,Montenegro,2041,7.92932919625
MNE,Montenegro,2042,7.92932919625
MNE,Montenegro,2043,7.92932919625
MNE,Montenegro,2044,7.92932919625
MNE,Montenegro,2045,7.92932919625
MNE,Montenegro,2046,7.92932919625
MNE,Montenegro,2047,7.92932919625
MNE,Montenegro,2048,7.92932919625
MNE,Montenegro,2049,7.92932919625
MNE,Montenegro,2050,7.92932919625
MNG,Mongolia,2023,13.372747252333332
MNG,Mongolia,2024,13.372747252333332
MNG,Mongolia,2025,13.372747252333332
MNG,Mongolia,2026,13.372747252333332
MNG,Mongolia,2027,13.372747252333332
MNG,Mongolia,2028,13.372747252333332
MNG,Mongolia,2029,13.372747252333332
MNG,Mongolia,2030,13.372747252333332
MNG,Mongolia,2031,13.372747252333332
MNG,Mongolia,2032,13.372747252333332
MNG,Mongolia,2033,13.372747252333332
MNG,Mongolia,2034,13.372747252333332
MNG,Mongolia,2035,13.372747252333332
MNG,Mongolia,2036,13.372747252333332
MNG,Mongolia,2037,13.372747252333332
MNG,Mongolia,2038,13.372747252333332
MNG,Mongolia,2039,13.372747252333332
MNG,Mongolia,2040,13.372747252333332
MNG,Mongolia,2041,13.372747252333332
MNG,Mongolia,2042,13.372747252333332
MNG,Mongolia,2043,13.372747252333332
MNG,Mongolia,2044,13.372747252333332
MNG,Mongolia,2045,13.372747252333332
MNG,Mongolia,2046,13.372747252333332
MNG,Mongolia,2047,13.372747252333332
MNG,Mongolia,2048,13.372747252333332
MNG,Mongolia,2049,13.372747252333332
MNG,Mongolia,2050,13.372747252333332
MOZ,Mozambique,2023,11.307165287
MOZ,Mozambique,2024,11.307165287
MOZ,Mozambique,2025,11.307165287
MOZ,Mozambique,2026,11.307165287
MOZ,Mozambique,2027,11.307165287
MOZ,Mozambique,2028,11.307165287
MOZ,Mozambique,2029,11.307165287
MOZ,Mozambique,2030,11.307165287
MOZ,Mozambique,2031,11.307165287
MOZ,Mozambique,2032,11.307165287
MOZ,Mozambique,2033,11.307165287
MOZ,Mozambique,2034,11.307165287
MOZ,Mozambique,2035,11.307165287
MOZ,Mozambique,2036,11.307165287
MOZ,Mozambique,2037,11.307165287
MOZ,Mozambique,2038,11.307165287
MOZ,Mozambique,2039,11.307165287
MOZ,Mozambique,2040,11.307165287
MOZ,Mozambique,2041,11.307165287
MOZ,Mozambique,2042,11.307165287
MOZ,Mozambique,2043,11.307165287
MOZ,Mozambique,2044,11.307165287
MOZ,Mozambique,2045,11.307165287
MOZ,Mozambique,2046,11.307165287
MOZ,Mozambique,2047,11.307165287
MOZ,Mozambique,2048,11.307165287
MOZ,Mozambique,2049,11.307165287
MOZ,Mozambique,2050,11.307165287
MRT,Mauritania,2023,0.0
MRT,Mauritania,2024,0.0
MRT,Mauritania,2025,0.0
MRT,Mauritania,2026,0.0
MRT,Mauritania,2027,0.0
MRT,Mauritania,2028,0.0
MRT,Mauritania,2029,0.0
MRT,Mauritania,2030,0.0
MRT,Mauritania,2031,0.0
MRT,Mauritania,2032,0.0
MRT,Mauritania,2033,0.0
MRT,Mauritania,2034,0.0
MRT,Mauritania,2035,0.0
MRT,Mauritania,2036,0.0
MRT,Mauritania,2037,0.0
MRT,Mauritania,2038,0.0
MRT,Mauritania,2039,0.0
MRT,Mauritania,2040,0.0
