,Nation,iso_code3,Year,consumpinit_scoe_gj_per_hh_residential_heat_energy
1261,Syrian Arab Republic,SYR,2022,19.96756064528218
1262,Syrian Arab Republic,SYR,2023,19.666072657678342
1263,Syrian Arab Republic,SYR,2024,19.37355351792876
1264,Syrian Arab Republic,SYR,2025,19.089604741463543
1265,Syrian Arab Republic,SYR,2026,18.823927566929935
1266,Syrian Arab Republic,SYR,2027,18.565543942691747
1267,Syrian Arab Republic,SYR,2028,18.314157594266288
1268,Syrian Arab Republic,SYR,2029,18.069484375471912
1269,Syrian Arab Republic,SYR,2030,17.831266138274533
1270,Syrian Arab Republic,SYR,2031,17.616439635396727
1271,Syrian Arab Republic,SYR,2032,17.406724422997684
1272,Syrian Arab Republic,SYR,2033,17.201946943008625
1273,Syrian Arab Republic,SYR,2034,17.001928277947698
1274,Syrian Arab Republic,SYR,2035,16.80651085722521
1275,Syrian Arab Republic,SYR,2036,16.637955442542115
1276,Syrian Arab Republic,SYR,2037,16.47274739951153
1277,Syrian Arab Republic,SYR,2038,16.310787994453836
1278,Syrian Arab Republic,SYR,2039,16.15198233886643
1279,Syrian Arab Republic,SYR,2040,15.99623920404091
1280,Syrian Arab Republic,SYR,2041,15.864129291824094
1281,Syrian Arab Republic,SYR,2042,15.734180838315998
1282,Syrian Arab Republic,SYR,2043,15.606346754561557
1283,Syrian Arab Republic,SYR,2044,15.480573134506036
1284,Syrian Arab Republic,SYR,2045,15.356810559767382
1285,Syrian Arab Republic,SYR,2046,15.249607624181913
1286,Syrian Arab Republic,SYR,2047,15.143891038747597
1287,Syrian Arab Republic,SYR,2048,15.039632670363776
1288,Syrian Arab Republic,SYR,2049,14.93679749240948
1289,Syrian Arab Republic,SYR,2050,14.83535905822652
1290,Albania,ALB,2021,12.544068363186511
1291,Albania,ALB,2022,12.527535457829167
1292,Albania,ALB,2023,12.511046075381866
1293,Albania,ALB,2024,12.494585353338797
1294,Albania,ALB,2025,12.478182541253776
1295,Albania,ALB,2026,12.471973054881033
1296,Albania,ALB,2027,12.465755122303712
1297,Albania,ALB,2028,12.459557995150616
1298,Albania,ALB,2029,12.453352432448902
1299,Albania,ALB,2030,12.447167627652883
1300,Albania,ALB,2031,12.451966151870375
1301,Albania,ALB,2032,12.45676837728568
1302,Albania,ALB,2033,12.461574308182666
1303,Albania,ALB,2034,12.466383948851805
1304,Albania,ALB,2035,12.471197303590206
1305,Albania,ALB,2036,12.48620250413596
1306,Albania,ALB,2037,12.501243856346935
1307,Albania,ALB,2038,12.5163214910297
1308,Albania,ALB,2039,12.531450317276319
1309,Albania,ALB,2040,12.546600947607663
1310,Albania,ALB,2041,12.57074877754487
1311,Albania,ALB,2042,12.594989739025104
1312,Albania,ALB,2043,12.619324371863474
1313,Albania,ALB,2044,12.643768263796513
1314,Albania,ALB,2045,12.668291933970643
1315,Albania,ALB,2046,12.700769143318825
1316,Albania,ALB,2047,12.733398043975795
1317,Albania,ALB,2048,12.7662103634649
1318,Albania,ALB,2049,12.799192226049671
1319,Albania,ALB,2050,12.832329453361607
1320,Sao Tome and Principe,STP,2021,1902.712375268922
1321,Sao Tome and Principe,STP,2022,1887.0302322547386
1322,Sao Tome and Principe,STP,2023,1871.604480308371
1323,Sao Tome and Principe,STP,2024,1856.4288827152047
1324,Sao Tome and Principe,STP,2025,1841.4974034111883
1325,Sao Tome and Principe,STP,2026,1828.7370844813042
1326,Sao Tome and Principe,STP,2027,1816.152389184781
1327,Sao Tome and Principe,STP,2028,1803.7397165704915
1328,Sao Tome and Principe,STP,2029,1791.4955634632715
1329,Sao Tome and Principe,STP,2030,1779.4165211676798
1330,Sao Tome and Principe,STP,2031,1770.232482007538
1331,Sao Tome and Principe,STP,2032,1761.1427585679278
1332,Sao Tome and Principe,STP,2033,1752.145905404376
1333,Sao Tome and Principe,STP,2034,1743.2749823804158
1334,Sao Tome and Principe,STP,2035,1734.4593024356732
1335,Sao Tome and Principe,STP,2036,1728.3378013976853
1336,Sao Tome and Principe,STP,2037,1722.2930091653643
1337,Sao Tome and Principe,STP,2038,1716.290352403344
1338,Sao Tome and Principe,STP,2039,1710.296206932291
1339,Sao Tome and Principe,STP,2040,1704.3767394153554
1340,Sao Tome and Principe,STP,2041,1700.6281102230928
1341,Sao Tome and Principe,STP,2042,1696.9286015801972
1342,Sao Tome and Principe,STP,2043,1693.212628154274
1343,Sao Tome and Principe,STP,2044,1689.512893816406
1344,Sao Tome and Principe,STP,2045,1685.861534810147
1345,Sao Tome and Principe,STP,2046,1684.3796569801145
1346,Sao Tome and Principe,STP,2047,1682.9325125357188
1347,Sao Tome and Principe,STP,2048,1681.4878526016435
1348,Sao Tome and Principe,STP,2049,1680.0456707851288
1349,Sao Tome and Principe,STP,2050,1678.5739951837327
1350,Iceland,ISL,2021,172.73500509569834
1351,Iceland,ISL,2022,170.63104411894858
1352,Iceland,ISL,2023,168.57956258470685
1353,Iceland,ISL,2024,166.5750255418876
1354,Iceland,ISL,2025,164.61935619523337
1355,Iceland,ISL,2026,162.83447360641892
1356,Iceland,ISL,2027,161.0895634282372
1357,Iceland,ISL,2028,159.38000620007648
1358,Iceland,ISL,2029,157.7079657256209
1359,Iceland,ISL,2030,156.06906421387083
1360,Iceland,ISL,2031,154.55209968335404
1361,Iceland,ISL,2032,153.0628215586452
1362,Iceland,ISL,2033,151.60346127760795
1363,Iceland,ISL,2034,150.17166639080102
1364,Iceland,ISL,2035,148.76666319434398
1365,Iceland,ISL,2036,147.4046097386152
1366,Iceland,ISL,2037,146.06865425411016
1367,Iceland,ISL,2038,144.75533871421868
1368,Iceland,ISL,2039,143.46676346656497
1369,Iceland,ISL,2040,142.19961591296732
1370,Iceland,ISL,2041,140.97011580188465
1371,Iceland,ISL,2042,139.7616946818054
1372,Iceland,ISL,2043,138.57506010673663
1373,Iceland,ISL,2044,137.4071817760673
1374,Iceland,ISL,2045,136.2588241426224
1375,Iceland,ISL,2046,135.17450474137175
1376,Iceland,ISL,2047,134.10847272822127
1377,Iceland,ISL,2048,133.05797544794981
1378,Iceland,ISL,2049,132.0238077466296
1379,Iceland,ISL,2050,131.0055918051863
1380,Bulgaria,BGR,2021,31.772171593133418
1381,Bulgaria,BGR,2022,31.924928062992052
1382,Bulgaria,BGR,2023,32.079160495577554
1383,Bulgaria,BGR,2024,32.2348782367738
1384,Bulgaria,BGR,2025,32.39212738164043
1385,Bulgaria,BGR,2026,32.53016765065433
1386,Bulgaria,BGR,2027,32.66937700327935
1387,Bulgaria,BGR,2028,32.80979552620544
1388,Bulgaria,BGR,2029,32.95141364937923
1389,Bulgaria,BGR,2030,33.09427242129735
1390,Bulgaria,BGR,2031,33.2219004325742
1391,Bulgaria,BGR,2032,33.350529654382825
1392,Bulgaria,BGR,2033,33.48015880615291
1393,Bulgaria,BGR,2034,33.61079959317275
1394,Bulgaria,BGR,2035,33.742463904144174
1395,Bulgaria,BGR,2036,33.85923139048711
1396,Bulgaria,BGR,2037,33.976809842687665
1397,Bulgaria,BGR,2038,34.09520773858573
1398,Bulgaria,BGR,2039,34.21443367460422
1399,Bulgaria,BGR,2040,34.33449636782975
1400,Bulgaria,BGR,2041,34.44403984594523
1401,Bulgaria,BGR,2042,34.55429851439745
1402,Bulgaria,BGR,2043,34.66525129622303
1403,Bulgaria,BGR,2044,34.77693304652444
1404,Bulgaria,BGR,2045,34.88932250462301
1405,Bulgaria,BGR,2046,34.996009865580945
1406,Bulgaria,BGR,2047,35.10335170213805
1407,Bulgaria,BGR,2048,35.211354055162325
1408,Bulgaria,BGR,2049,35.32003762652647
1409,Bulgaria,BGR,2050,35.4293795249874
1410,Senegal,SEN,2021,49.184181848308484
1411,Senegal,SEN,2022,48.22666176217682
1412,Senegal,SEN,2023,47.30573721095457
1413,Senegal,SEN,2024,46.419300673739436
1414,Senegal,SEN,2025,45.56547398469658
1415,Senegal,SEN,2026,44.75825705840677
1416,Senegal,SEN,2027,43.97914284314313
1417,Senegal,SEN,2028,43.22668888267452
1418,Senegal,SEN,2029,42.49952928715648
1419,Senegal,SEN,2030,41.796449340898846
1420,Senegal,SEN,2031,41.12688102330542
1421,Senegal,SEN,2032,40.478427081706954
1422,Senegal,SEN,2033,39.85010427800255
1423,Senegal,SEN,2034,39.240989489855465
1424,Senegal,SEN,2035,38.65021518546971
1425,Senegal,SEN,2036,38.11025255629978
1426,Senegal,SEN,2037,37.58518517326595
1427,Senegal,SEN,2038,37.07437389212913
1428,Senegal,SEN,2039,36.577276244980915
1429,Senegal,SEN,2040,36.09333251811724
1430,Senegal,SEN,2041,35.66053406035733
1431,Senegal,SEN,2042,35.237992068313034
1432,Senegal,SEN,2043,34.825346224522924
1433,Senegal,SEN,2044,34.422252893808015
1434,Senegal,SEN,2045,34.02838416885585
1435,Senegal,SEN,2046,33.68639584738575
1436,Senegal,SEN,2047,33.35122577424937
1437,Senegal,SEN,2048,33.022647316094535
1438,Senegal,SEN,2049,32.70049217853763
1439,Senegal,SEN,2050,32.384550037265875
1440,Lithuania,LTU,2021,14.963952860224714
1441,Lithuania,LTU,2022,15.025467952408755
1442,Lithuania,LTU,2023,15.087478695679948
1443,Lithuania,LTU,2024,15.150015702946375
1444,Lithuania,LTU,2025,15.213060891373262
1445,Lithuania,LTU,2026,15.285305529955806
1446,Lithuania,LTU,2027,15.358226959986634
1447,Lithuania,LTU,2028,15.431860258931689
1448,Lithuania,LTU,2029,15.506190126366423
1449,Lithuania,LTU,2030,15.581252512465253
1450,Lithuania,LTU,2031,15.667944190248914
1451,Lithuania,LTU,2032,15.75561924754027
1452,Lithuania,LTU,2033,15.84428105488138
1453,Lithuania,LTU,2034,15.933946364799297
1454,Lithuania,LTU,2035,16.024618549015972
1455,Lithuania,LTU,2036,16.119001691462692
1456,Lithuania,LTU,2037,16.21448914240229
1457,Lithuania,LTU,2038,16.311114652465506
1458,Lithuania,LTU,2039,16.408913119566346
1459,Lithuania,LTU,2040,16.507876819524576
1460,Lithuania,LTU,2041,16.604568315969985
1461,Lithuania,LTU,2042,16.702414138195255
1462,Lithuania,LTU,2043,16.801404820262174
1463,Lithuania,LTU,2044,16.90157587999783
1464,Lithuania,LTU,2045,17.002964050384684
1465,Lithuania,LTU,2046,17.1043842550578
1466,Lithuania,LTU,2047,17.20703750154466
1467,Lithuania,LTU,2048,17.310914289690366
1468,Lithuania,LTU,2049,17.41606913410624
1469,Lithuania,LTU,2050,17.522492853520653
1470,French Polynesia,PYF,2021,1215.0156614804453
1471,French Polynesia,PYF,2022,1204.2262931922094
1472,French Polynesia,PYF,2023,1193.6430215050489
1473,French Polynesia,PYF,2024,1183.228267032006
1474,French Polynesia,PYF,2025,1173.0092913672497
1475,French Polynesia,PYF,2026,1164.301741019223
1476,French Polynesia,PYF,2027,1155.7376681100232
1477,French Polynesia,PYF,2028,1147.283729342106
1478,French Polynesia,PYF,2029,1138.9672861417635
1479,French Polynesia,PYF,2030,1130.7560382928823
1480,French Polynesia,PYF,2031,1123.922020312686
1481,French Polynesia,PYF,2032,1117.1559536276611
1482,French Polynesia,PYF,2033,1110.484853409468
1483,French Polynesia,PYF,2034,1103.8929532389493
1484,French Polynesia,PYF,2035,1097.365189466466
1485,French Polynesia,PYF,2036,1091.833032453685
1486,French Polynesia,PYF,2037,1086.3429857788708
1487,French Polynesia,PYF,2038,1080.9211287718074
1488,French Polynesia,PYF,2039,1075.5399996227652
1489,French Polynesia,PYF,2040,1070.2121826172036
1490,French Polynesia,PYF,2041,1065.735173607585
1491,French Polynesia,PYF,2042,1061.2954658192466
1492,French Polynesia,PYF,2043,1056.8799228934613
1493,French Polynesia,PYF,2044,1052.5135369865116
1494,French Polynesia,PYF,2045,1048.1830811473137
1495,French Polynesia,PYF,2046,1044.7046661817285
1496,French Polynesia,PYF,2047,1041.2615612857437
1497,French Polynesia,PYF,2048,1037.8410771912372
1498,French Polynesia,PYF,2049,1034.4308522066276
1499,French Polynesia,PYF,2050,1031.05502513783
1500,New Zealand,NZL,2021,48.0174645843763
1501,New Zealand,NZL,2022,47.57759150789381
1502,New Zealand,NZL,2023,47.145704356051596
1503,New Zealand,NZL,2024,46.72158760776858
1504,New Zealand,NZL,2025,46.3050334280216
1505,New Zealand,NZL,2026,45.94011693588037
1506,New Zealand,NZL,2027,45.580907072799775
1507,New Zealand,NZL,2028,45.22727101541595
1508,New Zealand,NZL,2029,44.87908003063153
1509,New Zealand,NZL,2030,44.53620931936993
1510,New Zealand,NZL,2031,44.2310068353859
1511,New Zealand,NZL,2032,43.9299370352789
1512,New Zealand,NZL,2033,43.63295974297658
1513,New Zealand,NZL,2034,43.33997076925738
1514,New Zealand,NZL,2035,43.05089030707766
1515,New Zealand,NZL,2036,42.782889461059355
1516,New Zealand,NZL,2037,42.51822520392008
1517,New Zealand,NZL,2038,42.256815355589524
1518,New Zealand,NZL,2039,41.99860025675698
1519,New Zealand,NZL,2040,41.74352169747539
1520,New Zealand,NZL,2041,41.50682082517531
1521,New Zealand,NZL,2042,41.272789176596206
1522,New Zealand,NZL,2043,41.04138185451217
1523,New Zealand,NZL,2044,40.81255496299812
1524,New Zealand,NZL,2045,40.58626557967078
1525,New Zealand,NZL,2046,40.38244212906122
1526,New Zealand,NZL,2047,40.1806556438031
1527,New Zealand,NZL,2048,39.98087574026517
1528,New Zealand,NZL,2049,39.78307263610132
1529,New Zealand,NZL,2050,39.5872171354497
1530,Aruba,ABW,2021,2012.3038126445838
1531,Aruba,ABW,2022,1991.2116248550499
1532,Aruba,ABW,2023,1970.5570108442132
1533,Aruba,ABW,2024,1950.3264936959763
1534,Aruba,ABW,2025,1930.5071443075635
1535,Aruba,ABW,2026,1913.035922674726
1536,Aruba,ABW,2027,1895.8373203373126
1537,Aruba,ABW,2028,1878.9852534337344
1538,Aruba,ABW,2029,1862.4301423880358
1539,Aruba,ABW,2030,1846.1642066159122
1540,Aruba,ABW,2031,1832.196138205848
1541,Aruba,ABW,2032,1818.4378472806732
1542,Aruba,ABW,2033,1804.8846432917676
1543,Aruba,ABW,2034,1791.5319744946007
1544,Aruba,ABW,2035,1778.3754228520224
1545,Aruba,ABW,2036,1766.7553156635001
1546,Aruba,ABW,2037,1755.2511242574194
1547,Aruba,ABW,2038,1743.930284085139
1548,Aruba,ABW,2039,1732.7545400932427
1549,Aruba,ABW,2040,1721.7211205555668
1550,Aruba,ABW,2041,1712.2230766512566
1551,Aruba,ABW,2042,1702.8292516001807
1552,Aruba,ABW,2043,1693.5379394240686
1553,Aruba,ABW,2044,1684.3474711765682
1554,Aruba,ABW,2045,1675.256213943846
1555,Aruba,ABW,2046,1667.428802381268
1556,Aruba,ABW,2047,1659.705445473232
1557,Aruba,ABW,2048,1652.05330626515
1558,Aruba,ABW,2049,1644.4407255019933
1559,Aruba,ABW,2050,1636.9283776687282
1560,Morocco,MAR,2021,12.815082544060306
1561,Morocco,MAR,2022,12.740385512819069
1562,Morocco,MAR,2023,12.66655422896221
1563,Morocco,MAR,2024,12.593575527285191
1564,Morocco,MAR,2025,12.521431167192993
1565,Morocco,MAR,2026,12.469210484157806
1566,Morocco,MAR,2027,12.417421816012864
1567,Morocco,MAR,2028,12.366063293574918
1568,Morocco,MAR,2029,12.31512785948329
1569,Morocco,MAR,2030,12.264610307120252
1570,Morocco,MAR,2031,12.231670172425096
1571,Morocco,MAR,2032,12.198906504169962
1572,Morocco,MAR,2033,12.166319567331048
1573,Morocco,MAR,2034,12.133904595320425
1574,Morocco,MAR,2035,12.10166189206556
1575,Morocco,MAR,2036,12.083600871404162
1576,Morocco,MAR,2037,12.065592028889892
1577,Morocco,MAR,2038,12.047638432225334
1578,Morocco,MAR,2039,12.029738186066195
1579,Morocco,MAR,2040,12.011891052962529
1580,Morocco,MAR,2041,12.007569622004368
1581,Morocco,MAR,2042,12.003251299307744
1582,Morocco,MAR,2043,11.998934448174703
1583,Morocco,MAR,2044,11.994622333122827
1584,Morocco,MAR,2045,11.990313316288773
1585,Morocco,MAR,2046,11.99820275404446
1586,Morocco,MAR,2047,12.00610258088815
1587,Morocco,MAR,2048,12.014012817354441
1588,Morocco,MAR,2049,12.021931844419422
1589,Morocco,MAR,2050,12.029862959787392
1590,Armenia,ARM,2021,113.94163273602935
1591,Armenia,ARM,2022,114.36175918082671
1592,Armenia,ARM,2023,114.7848458054663
1593,Armenia,ARM,2024,115.21107451150694
1594,Armenia,ARM,2025,115.64048043172627
1595,Armenia,ARM,2026,116.1087234173411
1596,Armenia,ARM,2027,116.58077377005132
1597,Armenia,ARM,2028,117.05667811699345
1598,Armenia,ARM,2029,117.53648384978725
1599,Armenia,ARM,2030,118.02023914026798
1600,Armenia,ARM,2031,118.55357785813878
1601,Armenia,ARM,2032,119.09159792137568
1602,Armenia,ARM,2033,119.63468590444822
1603,Armenia,ARM,2034,120.18274981775404
1604,Armenia,ARM,2035,120.73585836240547
1605,Armenia,ARM,2036,121.38511353870598
1606,Armenia,ARM,2037,122.04138918644574
1607,Armenia,ARM,2038,122.70479979437133
1608,Armenia,ARM,2039,123.37546235425495
1609,Armenia,ARM,2040,124.05349642967387
1610,Armenia,ARM,2041,124.8487404346605
1611,Armenia,ARM,2042,125.65406691197262
1612,Armenia,ARM,2043,126.46985022394236
1613,Armenia,ARM,2044,127.2964792016269
1614,Armenia,ARM,2045,128.1337989953663
1615,Armenia,ARM,2046,129.07286346516355
1616,Armenia,ARM,2047,130.02560214934408
1617,Armenia,ARM,2048,130.9927051842853
1618,Armenia,ARM,2049,131.97410464730083
1619,Armenia,ARM,2050,132.97052102271417
1620,Burkina Faso,BFA,2021,24.33882700449058
1621,Burkina Faso,BFA,2022,23.736274078496763
1622,Burkina Faso,BFA,2023,23.16282893445556
1623,Burkina Faso,BFA,2024,22.616443738167547
1624,Burkina Faso,BFA,2025,22.095236190084083
1625,Burkina Faso,BFA,2026,21.57901047678979
1626,Burkina Faso,BFA,2027,21.086355905264654
1627,Burkina Faso,BFA,2028,20.615694103774157
1628,Burkina Faso,BFA,2029,20.165584545121305
1629,Burkina Faso,BFA,2030,19.73470982013891
1630,Burkina Faso,BFA,2031,19.318597846342115
1631,Burkina Faso,BFA,2032,18.919675254846705
1632,Burkina Faso,BFA,2033,18.536890676533304
1633,Burkina Faso,BFA,2034,18.16928800090599
1634,Burkina Faso,BFA,2035,17.815985181011474
1635,Burkina Faso,BFA,2036,17.48007642896049
1636,Burkina Faso,BFA,2037,17.156603293536037
1637,Burkina Faso,BFA,2038,16.844884541018537
1638,Burkina Faso,BFA,2039,16.54429090749242
1639,Burkina Faso,BFA,2040,16.254234260661892
1640,Burkina Faso,BFA,2041,15.985033250395078
1641,Burkina Faso,BFA,2042,15.72460392504008
1642,Burkina Faso,BFA,2043,15.472524430684182
1643,Burkina Faso,BFA,2044,15.22839953739368
1644,Burkina Faso,BFA,2045,14.991858571477978
1645,Burkina Faso,BFA,2046,14.771697122843824
1646,Burkina Faso,BFA,2047,14.557908406220356
1647,Burkina Faso,BFA,2048,14.350219674054534
1648,Burkina Faso,BFA,2049,14.148373524354477
1649,Burkina Faso,BFA,2050,13.952126836427365
1650,Japan,JPN,2021,0.022123340158089155
1651,Japan,JPN,2022,0.0221933483462334
1652,Japan,JPN,2023,0.02226380101563916
1653,Japan,JPN,2024,0.02233470286450174
1654,Japan,JPN,2025,0.02240605729306026
1655,Japan,JPN,2026,0.0224954284710924
1656,Japan,JPN,2027,0.022585515916901267
1657,Japan,JPN,2028,0.022676327344692958
1658,Japan,JPN,2029,0.022767872455816927
1659,Japan,JPN,2030,0.022860159231272974
1660,Japan,JPN,2031,0.02296465732266412
1661,Japan,JPN,2032,0.02307011468019993
1662,Japan,JPN,2033,0.02317654554631045
1663,Japan,JPN,2034,0.02328396297270919
1664,Japan,JPN,2035,0.023392380245141814
1665,Japan,JPN,2036,0.0235088895839991
1666,Japan,JPN,2037,0.023626565317540014
1667,Japan,JPN,2038,0.023745425049342232
1668,Japan,JPN,2039,0.023865486739012485
1669,Japan,JPN,2040,0.023986768711233068
1670,Japan,JPN,2041,0.024114808505678216
1671,Japan,JPN,2042,0.024244222039662415
1672,Japan,JPN,2043,0.024375032078711306
1673,Japan,JPN,2044,0.024507261350037696
1674,Japan,JPN,2045,0.024640933076705115
1675,Japan,JPN,2046,0.024778423578806753
1676,Japan,JPN,2047,0.02491745701824143
1677,Japan,JPN,2048,0.025058059514148016
1678,Japan,JPN,2049,0.02520025777854389
1679,Japan,JPN,2050,0.025344079133243123
1680,Thailand,THA,2021,3.9717821251143914
1681,Thailand,THA,2022,3.9577606468036355
1682,Thailand,THA,2023,3.9438379959959535
1683,Thailand,THA,2024,3.930012956297208
1684,Thailand,THA,2025,3.916284504772316
1685,Thailand,THA,2026,3.9070410461836333
1686,Thailand,THA,2027,3.8978412911848723
1687,Thailand,THA,2028,3.8886845874564635
1688,Thailand,THA,2029,3.879570975013351
1689,Thailand,THA,2030,3.8704998104897173
1690,Thailand,THA,2031,3.8667217257028508
1691,Thailand,THA,2032,3.862951009476032
1692,Thailand,THA,2033,3.8591876402734364
1693,Thailand,THA,2034,3.8554317652745804
1694,Thailand,THA,2035,3.8516830255201424
1695,Thailand,THA,2036,3.853369156947849
1696,Thailand,THA,2037,3.855056596681526
1697,Thailand,THA,2038,3.856745683712103
1698,Thailand,THA,2039,3.8584362515331785
1699,Thailand,THA,2040,3.860128133050286
1700,Thailand,THA,2041,3.8668257059079614
1701,Thailand,THA,2042,3.8735463903885337
1702,Thailand,THA,2043,3.8802906479469823
1703,Thailand,THA,2044,3.8870582600010692
1704,Thailand,THA,2045,3.8938496920829646
1705,Thailand,THA,2046,3.9044916497063844
1706,Thailand,THA,2047,3.915191936046578
1707,Thailand,THA,2048,3.9259510319721227
1708,Thailand,THA,2049,3.9367694236519424
1709,Thailand,THA,2050,3.9476476026285368
1710,St. Lucia,LCA,2021,1924.8161635349568
1711,St. Lucia,LCA,2022,1911.8326510450559
1712,St. Lucia,LCA,2023,1899.0231210350378
1713,St. Lucia,LCA,2024,1886.4244699870171
1714,St. Lucia,LCA,2025,1873.952043222147
1715,St. Lucia,LCA,2026,1863.6114126954767
1716,St. Lucia,LCA,2027,1853.3453083215943
1717,St. Lucia,LCA,2028,1843.23023313712
1718,St. Lucia,LCA,2029,1833.2249695127873
1719,St. Lucia,LCA,2030,1823.2900239752478
1720,St. Lucia,LCA,2031,1815.4416980904425
1721,St. Lucia,LCA,2032,1807.6235790559294
1722,St. Lucia,LCA,2033,1799.872508046787
1723,St. Lucia,LCA,2034,1792.1876262419353
1724,St. Lucia,LCA,2035,1784.568089425504
1725,St. Lucia,LCA,2036,1778.7701787727444
1726,St. Lucia,LCA,2037,1773.0098199590343
1727,St. Lucia,LCA,2038,1767.2512171515166
1728,St. Lucia,LCA,2039,1761.565103401014
1729,St. Lucia,LCA,2040,1755.9154623323377
1730,St. Lucia,LCA,2041,1752.285229983368
1731,St. Lucia,LCA,2042,1748.6699771679762
1732,St. Lucia,LCA,2043,1745.069611361327
1733,St. Lucia,LCA,2044,1741.484040799023
1734,St. Lucia,LCA,2045,1737.9474399945454
1735,St. Lucia,LCA,2046,1736.4410340027846
1736,St. Lucia,LCA,2047,1734.9030902433346
1737,St. Lucia,LCA,2048,1733.4019548706708
1738,St. Lucia,LCA,2049,1731.9034149851334
1739,St. Lucia,LCA,2050,1730.4074638610787
1740,Uruguay,URY,2021,74.34621669620095
1741,Uruguay,URY,2022,74.27242212213567
1742,Uruguay,URY,2023,74.19871143918766
1743,Uruguay,URY,2024,74.12514691756843
1744,Uruguay,URY,2025,74.0517903334364
1745,Uruguay,URY,2026,74.02486297502328
1746,Uruguay,URY,2027,73.99795519261401
1747,Uruguay,URY,2028,73.97112903988062
1748,Uruguay,URY,2029,73.94426030040387
1749,Uruguay,URY,2030,73.91741107305401
1750,Uruguay,URY,2031,73.95356596783797
1751,Uruguay,URY,2032,73.9897562484961
1752,Uruguay,URY,2033,74.02598196700363
1753,Uruguay,URY,2034,74.0621809474097
1754,Uruguay,URY,2035,74.09847763694052
1755,Uruguay,URY,2036,74.19633812567884
1756,Uruguay,URY,2037,74.29445744131955
1757,Uruguay,URY,2038,74.39289939697333
1758,Uruguay,URY,2039,74.49153962307868
1759,Uruguay,URY,2040,74.59044177774526
1760,Uruguay,URY,2041,74.747939556028
1761,Uruguay,URY,2042,74.90616750930164
1762,Uruguay,URY,2043,75.06500283926964
1763,Uruguay,URY,2044,75.2245132076988
1764,Uruguay,URY,2045,75.38476739732124
1765,Uruguay,URY,2046,75.60713485732218
1766,Uruguay,URY,2047,75.83081806262418
1767,Uruguay,URY,2048,76.05589434904894
1768,Uruguay,URY,2049,76.28224471313627
1769,Uruguay,URY,2050,76.50994638397371
1770,Guyana,GUY,2021,445.04279530395905
1771,Guyana,GUY,2022,444.2062529119234
1772,Guyana,GUY,2023,443.37284949994137
1773,Guyana,GUY,2024,442.54034565569197
1774,Guyana,GUY,2025,441.71317572965796
1775,Guyana,GUY,2026,441.64235608717587
1776,Guyana,GUY,2027,441.571559150006
1777,Guyana,GUY,2028,441.5007849072308
1778,Guyana,GUY,2029,441.43003334793974
1779,Guyana,GUY,2030,441.3593044612294
1780,Guyana,GUY,2031,441.96122344046404
1781,Guyana,GUY,2032,442.5647864373351
1782,Guyana,GUY,2033,443.1700001964965
1783,Guyana,GUY,2034,443.77687149954613
1784,Guyana,GUY,2035,444.3854071652795
1785,Guyana,GUY,2036,445.65255701204467
1786,Guyana,GUY,2037,446.92695399298964
1787,Guyana,GUY,2038,448.20866045856326
1788,Guyana,GUY,2039,449.49773947651136
1789,Guyana,GUY,2040,450.7942548422209
1790,Guyana,GUY,2041,452.63221891972165
1791,Guyana,GUY,2042,454.4852317314518
1792,Guyana,GUY,2043,456.3511162432611
1793,Guyana,GUY,2044,458.2347667890922
1794,Guyana,GUY,2045,460.13403182725375
1795,Guyana,GUY,2046,462.3641772575237
1796,Guyana,GUY,2047,464.61604579951165
1797,Guyana,GUY,2048,466.88995640311947
1798,Guyana,GUY,2049,469.18873167803093
1799,Guyana,GUY,2050,471.5077332563954
1800,Algeria,DZA,2021,11.146220859223535
1801,Algeria,DZA,2022,11.028557155808096
1802,Algeria,DZA,2023,10.91335170682956
1803,Algeria,DZA,2024,10.800528271170053
1804,Algeria,DZA,2025,10.690013728208063
1805,Algeria,DZA,2026,10.600388266496271
1806,Algeria,DZA,2027,10.51225315585199
1807,Algeria,DZA,2028,10.42557029591349
1808,Algeria,DZA,2029,10.340306511706869
1809,Algeria,DZA,2030,10.256426045482781
1810,Algeria,DZA,2031,10.185752974317536
1811,Algeria,DZA,2032,10.116048360521942
1812,Algeria,DZA,2033,10.047290142485336
1813,Algeria,DZA,2034,9.979460305859039
1814,Algeria,DZA,2035,9.912541288771953
1815,Algeria,DZA,2036,9.853763117089704
1816,Algeria,DZA,2037,9.795678996136974
1817,Algeria,DZA,2038,9.738275629240643
1818,Algeria,DZA,2039,9.681540054961342
1819,Algeria,DZA,2040,9.62546278989541
1820,Algeria,DZA,2041,9.576900024693648
1821,Algeria,DZA,2042,9.528824821190087
1822,Algeria,DZA,2043,9.481229873507889
1823,Algeria,DZA,2044,9.434108021011479
1824,Algeria,DZA,2045,9.387453244457761
1825,Algeria,DZA,2046,9.35340200326583
1826,Algeria,DZA,2047,9.319596898352552
1827,Algeria,DZA,2048,9.286035270568314
1828,Algeria,DZA,2049,9.252714498930454
1829,Algeria,DZA,2050,9.219632964258109
1830,Cameroon,CMR,2021,18.212482067696026
1831,Cameroon,CMR,2022,17.934613250888237
1832,Cameroon,CMR,2023,17.6650959337179
1833,Cameroon,CMR,2024,17.403555741097886
1834,Cameroon,CMR,2025,17.149650352778124
1835,Cameroon,CMR,2026,16.911092584298586
1836,Cameroon,CMR,2027,16.67907745321151
