"Nation","iso_code3","Year","nemomod_entc_variable_cost_pp_wind_mm_usd_per_gw"
"Argentina","SWE",2029,2.54755821604063
"Argentina","SWE",2030,2.48937190597067
"Argentina","SWE",2031,2.4325145730594
"Argentina","SWE",2032,2.37695586342656
"Argentina","SWE",2033,2.3226661164755
"Argentina","SWE",2034,2.26961634905849
"Argentina","SWE",2035,2.21777824000384
"Argentina","SWE",2036,2.16712411499631
"Argentina","SWE",2037,2.11762693180289
"Argentina","SWE",2038,2.06926026583602
"Argentina","SWE",2039,2.02199829604656
"Argentina","SWE",2040,1.97581579113896
"Argentina","SWE",2041,1.93068809610123
"Argentina","SWE",2042,1.88659111904265
"Argentina","SWE",2043,1.84350131833205
"Argentina","SWE",2044,1.80139569002983
"Argentina","SWE",2045,1.76025175560714
"Argentina","SWE",2046,1.7200475499454
"Argentina","SWE",2047,1.68076160961005
"Argentina","SWE",2048,1.64237296139205
"Argentina","SWE",2049,1.60486111111111
"Argentina","SWE",2050,1.56820603267468
"Argentina","SWZ",2021,3.06477631477357
"Argentina","SWZ",2022,2.99477672700217
"Argentina","SWZ",2023,2.92637593202505
"Argentina","SWZ",2024,2.85953741336434
"Argentina","SWZ",2025,2.79422548857964
"Argentina","SWZ",2026,2.73040529021865
"Argentina","SWZ",2027,2.66804274720275
"Argentina","SWZ",2028,2.60710456663786
"Argentina","SWZ",2029,2.54755821604063
"Argentina","SWZ",2030,2.48937190597067
"Argentina","SWZ",2031,2.4325145730594
"Argentina","SWZ",2032,2.37695586342656
"Argentina","SWZ",2033,2.3226661164755
"Argentina","SWZ",2034,2.26961634905849
"Argentina","SWZ",2035,2.21777824000384
"Argentina","SWZ",2036,2.16712411499631
"Argentina","SWZ",2037,2.11762693180289
"Argentina","SWZ",2038,2.06926026583602
"Argentina","SWZ",2039,2.02199829604656
"Argentina","SWZ",2040,1.97581579113896
"Argentina","SWZ",2041,1.93068809610123
"Argentina","SWZ",2042,1.88659111904265
"Argentina","SWZ",2043,1.84350131833205
"Argentina","SWZ",2044,1.80139569002983
"Argentina","SWZ",2045,1.76025175560714
"Argentina","SWZ",2046,1.7200475499454
"Argentina","SWZ",2047,1.68076160961005
"Argentina","SWZ",2048,1.64237296139205
"Argentina","SWZ",2049,1.60486111111111
"Argentina","SWZ",2050,1.56820603267468
"Argentina","SXM",2021,3.06477631477357
"Argentina","SXM",2022,2.99477672700217
"Argentina","SXM",2023,2.92637593202505
"Argentina","SXM",2024,2.85953741336434
"Argentina","SXM",2025,2.79422548857964
"Argentina","SXM",2026,2.73040529021865
"Argentina","SXM",2027,2.66804274720275
"Argentina","SXM",2028,2.60710456663786
"Argentina","SXM",2029,2.54755821604063
"Argentina","SXM",2030,2.48937190597067
"Argentina","SXM",2031,2.4325145730594
"Argentina","SXM",2032,2.37695586342656
"Argentina","SXM",2033,2.3226661164755
"Argentina","SXM",2034,2.26961634905849
"Argentina","SXM",2035,2.21777824000384
"Argentina","SXM",2036,2.16712411499631
"Argentina","SXM",2037,2.11762693180289
"Argentina","SXM",2038,2.06926026583602
"Argentina","SXM",2039,2.02199829604656
"Argentina","SXM",2040,1.97581579113896
"Argentina","SXM",2041,1.93068809610123
"Argentina","SXM",2042,1.88659111904265
"Argentina","SXM",2043,1.84350131833205
"Argentina","SXM",2044,1.80139569002983
"Argentina","SXM",2045,1.76025175560714
"Argentina","SXM",2046,1.7200475499454
"Argentina","SXM",2047,1.68076160961005
"Argentina","SXM",2048,1.64237296139205
"Argentina","SXM",2049,1.60486111111111
"Argentina","SXM",2050,1.56820603267468
"Argentina","SYC",2021,3.06477631477357
"Argentina","SYC",2022,2.99477672700217
"Argentina","SYC",2023,2.92637593202505
"Argentina","SYC",2024,2.85953741336434
"Argentina","SYC",2025,2.79422548857964
"Argentina","SYC",2026,2.73040529021865
"Argentina","SYC",2027,2.66804274720275
"Argentina","SYC",2028,2.60710456663786
"Argentina","SYC",2029,2.54755821604063
"Argentina","SYC",2030,2.48937190597067
"Argentina","SYC",2031,2.4325145730594
"Argentina","SYC",2032,2.37695586342656
"Argentina","SYC",2033,2.3226661164755
"Argentina","SYC",2034,2.26961634905849
"Argentina","SYC",2035,2.21777824000384
"Argentina","SYC",2036,2.16712411499631
"Argentina","SYC",2037,2.11762693180289
"Argentina","SYC",2038,2.06926026583602
"Argentina","SYC",2039,2.02199829604656
"Argentina","SYC",2040,1.97581579113896
"Argentina","SYC",2041,1.93068809610123
"Argentina","SYC",2042,1.88659111904265
"Argentina","SYC",2043,1.84350131833205
"Argentina","SYC",2044,1.80139569002983
"Argentina","SYC",2045,1.76025175560714
"Argentina","SYC",2046,1.7200475499454
"Argentina","SYC",2047,1.68076160961005
"Argentina","SYC",2048,1.64237296139205
"Argentina","SYC",2049,1.60486111111111
"Argentina","SYC",2050,1.56820603267468
"Argentina","SYR",2021,3.06477631477357
"Argentina","SYR",2022,2.99477672700217
"Argentina","SYR",2023,2.92637593202505
"Argentina","SYR",2024,2.85953741336434
"Argentina","SYR",2025,2.79422548857964
"Argentina","SYR",2026,2.73040529021865
"Argentina","SYR",2027,2.66804274720275
"Argentina","SYR",2028,2.60710456663786
"Argentina","SYR",2029,2.54755821604063
"Argentina","SYR",2030,2.48937190597067
"Argentina","SYR",2031,2.4325145730594
"Argentina","SYR",2032,2.37695586342656
"Argentina","SYR",2033,2.3226661164755
"Argentina","SYR",2034,2.26961634905849
"Argentina","SYR",2035,2.21777824000384
"Argentina","SYR",2036,2.16712411499631
"Argentina","SYR",2037,2.11762693180289
"Argentina","SYR",2038,2.06926026583602
"Argentina","SYR",2039,2.02199829604656
"Argentina","SYR",2040,1.97581579113896
"Argentina","SYR",2041,1.93068809610123
"Argentina","SYR",2042,1.88659111904265
"Argentina","SYR",2043,1.84350131833205
"Argentina","SYR",2044,1.80139569002983
"Argentina","SYR",2045,1.76025175560714
"Argentina","SYR",2046,1.7200475499454
"Argentina","SYR",2047,1.68076160961005
"Argentina","SYR",2048,1.64237296139205
"Argentina","SYR",2049,1.60486111111111
"Argentina","SYR",2050,1.56820603267468
"Argentina","TCA",2021,3.06477631477357
"Argentina","TCA",2022,2.99477672700217
"Argentina","TCA",2023,2.92637593202505
"Argentina","TCA",2024,2.85953741336434
"Argentina","TCA",2025,2.79422548857964
"Argentina","TCA",2026,2.73040529021865
"Argentina","TCA",2027,2.66804274720275
"Argentina","TCA",2028,2.60710456663786
"Argentina","TCA",2029,2.54755821604063
"Argentina","TCA",2030,2.48937190597067
"Argentina","TCA",2031,2.4325145730594
"Argentina","TCA",2032,2.37695586342656
"Argentina","TCA",2033,2.3226661164755
"Argentina","TCA",2034,2.26961634905849
"Argentina","TCA",2035,2.21777824000384
"Argentina","TCA",2036,2.16712411499631
"Argentina","TCA",2037,2.11762693180289
"Argentina","TCA",2038,2.06926026583602
"Argentina","TCA",2039,2.02199829604656
"Argentina","TCA",2040,1.97581579113896
"Argentina","TCA",2041,1.93068809610123
"Argentina","TCA",2042,1.88659111904265
"Argentina","TCA",2043,1.84350131833205
"Argentina","TCA",2044,1.80139569002983
"Argentina","TCA",2045,1.76025175560714
"Argentina","TCA",2046,1.7200475499454
"Argentina","TCA",2047,1.68076160961005
"Argentina","TCA",2048,1.64237296139205
"Argentina","TCA",2049,1.60486111111111
"Argentina","TCA",2050,1.56820603267468
"Argentina","TCD",2021,3.06477631477357
"Argentina","TCD",2022,2.99477672700217
"Argentina","TCD",2023,2.92637593202505
"Argentina","TCD",2024,2.85953741336434
"Argentina","TCD",2025,2.79422548857964
"Argentina","TCD",2026,2.73040529021865
"Argentina","TCD",2027,2.66804274720275
"Argentina","TCD",2028,2.60710456663786
"Argentina","TCD",2029,2.54755821604063
"Argentina","TCD",2030,2.48937190597067
"Argentina","TCD",2031,2.4325145730594
"Argentina","TCD",2032,2.37695586342656
"Argentina","TCD",2033,2.3226661164755
"Argentina","TCD",2034,2.26961634905849
"Argentina","TCD",2035,2.21777824000384
"Argentina","TCD",2036,2.16712411499631
"Argentina","TCD",2037,2.11762693180289
"Argentina","TCD",2038,2.06926026583602
"Argentina","TCD",2039,2.02199829604656
"Argentina","TCD",2040,1.97581579113896
"Argentina","TCD",2041,1.93068809610123
"Argentina","TCD",2042,1.88659111904265
"Argentina","TCD",2043,1.84350131833205
"Argentina","TCD",2044,1.80139569002983
"Argentina","TCD",2045,1.76025175560714
"Argentina","TCD",2046,1.7200475499454
"Argentina","TCD",2047,1.68076160961005
"Argentina","TCD",2048,1.64237296139205
"Argentina","TCD",2049,1.60486111111111
"Argentina","TCD",2050,1.56820603267468
"Argentina","TGO",2021,3.06477631477357
"Argentina","TGO",2022,2.99477672700217
"Argentina","TGO",2023,2.92637593202505
"Argentina","TGO",2024,2.85953741336434
"Argentina","TGO",2025,2.79422548857964
"Argentina","TGO",2026,2.73040529021865
"Argentina","TGO",2027,2.66804274720275
"Argentina","TGO",2028,2.60710456663786
"Argentina","TGO",2029,2.54755821604063
"Argentina","TGO",2030,2.48937190597067
"Argentina","TGO",2031,2.4325145730594
"Argentina","TGO",2032,2.37695586342656
"Argentina","TGO",2033,2.3226661164755
"Argentina","TGO",2034,2.26961634905849
"Argentina","TGO",2035,2.21777824000384
"Argentina","TGO",2036,2.16712411499631
"Argentina","TGO",2037,2.11762693180289
"Argentina","TGO",2038,2.06926026583602
"Argentina","TGO",2039,2.02199829604656
"Argentina","TGO",2040,1.97581579113896
"Argentina","TGO",2041,1.93068809610123
"Argentina","TGO",2042,1.88659111904265
"Argentina","TGO",2043,1.84350131833205
"Argentina","TGO",2044,1.80139569002983
"Argentina","TGO",2045,1.76025175560714
"Argentina","TGO",2046,1.7200475499454
"Argentina","TGO",2047,1.68076160961005
"Argentina","TGO",2048,1.64237296139205
"Argentina","TGO",2049,1.60486111111111
"Argentina","TGO",2050,1.56820603267468
"Argentina","THA",2021,3.06477631477357
"Argentina","THA",2022,2.99477672700217
"Argentina","THA",2023,2.92637593202505
"Argentina","THA",2024,2.85953741336434
"Argentina","THA",2025,2.79422548857964
"Argentina","THA",2026,2.73040529021865
"Argentina","THA",2027,2.66804274720275
"Argentina","THA",2028,2.60710456663786
"Argentina","THA",2029,2.54755821604063
"Argentina","THA",2030,2.48937190597067
"Argentina","THA",2031,2.4325145730594
"Argentina","THA",2032,2.37695586342656
"Argentina","THA",2033,2.3226661164755
"Argentina","THA",2034,2.26961634905849
"Argentina","THA",2035,2.21777824000384
"Argentina","THA",2036,2.16712411499631
"Argentina","THA",2037,2.11762693180289
"Argentina","THA",2038,2.06926026583602
"Argentina","THA",2039,2.02199829604656
"Argentina","THA",2040,1.97581579113896
"Argentina","THA",2041,1.93068809610123
"Argentina","THA",2042,1.88659111904265
"Argentina","THA",2043,1.84350131833205
"Argentina","THA",2044,1.80139569002983
"Argentina","THA",2045,1.76025175560714
"Argentina","THA",2046,1.7200475499454
"Argentina","THA",2047,1.68076160961005
"Argentina","THA",2048,1.64237296139205
"Argentina","THA",2049,1.60486111111111
"Argentina","THA",2050,1.56820603267468
"Argentina","TJK",2021,3.06477631477357
"Argentina","TJK",2022,2.99477672700217
"Argentina","TJK",2023,2.92637593202505
"Argentina","TJK",2024,2.85953741336434
"Argentina","TJK",2025,2.79422548857964
"Argentina","TJK",2026,2.73040529021865
"Argentina","TJK",2027,2.66804274720275
"Argentina","TJK",2028,2.60710456663786
"Argentina","TJK",2029,2.54755821604063
"Argentina","TJK",2030,2.48937190597067
"Argentina","TJK",2031,2.4325145730594
"Argentina","TJK",2032,2.37695586342656
"Argentina","TJK",2033,2.3226661164755
"Argentina","TJK",2034,2.26961634905849
"Argentina","TJK",2035,2.21777824000384
"Argentina","TJK",2036,2.16712411499631
"Argentina","TJK",2037,2.11762693180289
"Argentina","TJK",2038,2.06926026583602
"Argentina","TJK",2039,2.02199829604656
"Argentina","TJK",2040,1.97581579113896
"Argentina","TJK",2041,1.93068809610123
"Argentina","TJK",2042,1.88659111904265
"Argentina","TJK",2043,1.84350131833205
"Argentina","TJK",2044,1.80139569002983
"Argentina","TJK",2045,1.76025175560714
"Argentina","TJK",2046,1.7200475499454
"Argentina","TJK",2047,1.68076160961005
"Argentina","TJK",2048,1.64237296139205
"Argentina","TJK",2049,1.60486111111111
"Argentina","TJK",2050,1.56820603267468
"Argentina","TKL",2021,3.06477631477357
"Argentina","TKL",2022,2.99477672700217
"Argentina","TKL",2023,2.92637593202505
"Argentina","TKL",2024,2.85953741336434
"Argentina","TKL",2025,2.79422548857964
"Argentina","TKL",2026,2.73040529021865
"Argentina","TKL",2027,2.66804274720275
"Argentina","TKL",2028,2.60710456663786
"Argentina","TKL",2029,2.54755821604063
"Argentina","TKL",2030,2.48937190597067
"Argentina","TKL",2031,2.4325145730594
"Argentina","TKL",2032,2.37695586342656
"Argentina","TKL",2033,2.3226661164755
"Argentina","TKL",2034,2.26961634905849
"Argentina","TKL",2035,2.21777824000384
"Argentina","TKL",2036,2.16712411499631
"Argentina","TKL",2037,2.11762693180289
"Argentina","TKL",2038,2.06926026583602
"Argentina","TKL",2039,2.02199829604656
"Argentina","TKL",2040,1.97581579113896
"Argentina","TKL",2041,1.93068809610123
"Argentina","TKL",2042,1.88659111904265
"Argentina","TKL",2043,1.84350131833205
"Argentina","TKL",2044,1.80139569002983
"Argentina","TKL",2045,1.76025175560714
"Argentina","TKL",2046,1.7200475499454
"Argentina","TKL",2047,1.68076160961005
"Argentina","TKL",2048,1.64237296139205
"Argentina","TKL",2049,1.60486111111111
"Argentina","TKL",2050,1.56820603267468
"Argentina","TKM",2021,3.06477631477357
"Argentina","TKM",2022,2.99477672700217
"Argentina","TKM",2023,2.92637593202505
"Argentina","TKM",2024,2.85953741336434
"Argentina","TKM",2025,2.79422548857964
"Argentina","TKM",2026,2.73040529021865
"Argentina","TKM",2027,2.66804274720275
"Argentina","TKM",2028,2.60710456663786
"Argentina","TKM",2029,2.54755821604063
"Argentina","TKM",2030,2.48937190597067
"Argentina","TKM",2031,2.4325145730594
"Argentina","TKM",2032,2.37695586342656
"Argentina","TKM",2033,2.3226661164755
"Argentina","TKM",2034,2.26961634905849
"Argentina","TKM",2035,2.21777824000384
"Argentina","TKM",2036,2.16712411499631
"Argentina","TKM",2037,2.11762693180289
"Argentina","TKM",2038,2.06926026583602
"Argentina","TKM",2039,2.02199829604656
"Argentina","TKM",2040,1.97581579113896
"Argentina","TKM",2041,1.93068809610123
"Argentina","TKM",2042,1.88659111904265
"Argentina","TKM",2043,1.84350131833205
"Argentina","TKM",2044,1.80139569002983
"Argentina","TKM",2045,1.76025175560714
"Argentina","TKM",2046,1.7200475499454
"Argentina","TKM",2047,1.68076160961005
"Argentina","TKM",2048,1.64237296139205
"Argentina","TKM",2049,1.60486111111111
"Argentina","TKM",2050,1.56820603267468
"Argentina","TLS",2021,3.06477631477357
"Argentina","TLS",2022,2.99477672700217
"Argentina","TLS",2023,2.92637593202505
"Argentina","TLS",2024,2.85953741336434
"Argentina","TLS",2025,2.79422548857964
"Argentina","TLS",2026,2.73040529021865
"Argentina","TLS",2027,2.66804274720275
"Argentina","TLS",2028,2.60710456663786
"Argentina","TLS",2029,2.54755821604063
"Argentina","TLS",2030,2.48937190597067
"Argentina","TLS",2031,2.4325145730594
"Argentina","TLS",2032,2.37695586342656
"Argentina","TLS",2033,2.3226661164755
"Argentina","TLS",2034,2.26961634905849
"Argentina","TLS",2035,2.21777824000384
"Argentina","TLS",2036,2.16712411499631
"Argentina","TLS",2037,2.11762693180289
"Argentina","TLS",2038,2.06926026583602
"Argentina","TLS",2039,2.02199829604656
"Argentina","TLS",2040,1.97581579113896
"Argentina","TLS",2041,1.93068809610123
"Argentina","TLS",2042,1.88659111904265
"Argentina","TLS",2043,1.84350131833205
"Argentina","TLS",2044,1.80139569002983
"Argentina","TLS",2045,1.76025175560714
"Argentina","TLS",2046,1.7200475499454
"Argentina","TLS",2047,1.68076160961005
"Argentina","TLS",2048,1.64237296139205
"Argentina","TLS",2049,1.60486111111111
"Argentina","TLS",2050,1.56820603267468
"Argentina","TON",2021,3.06477631477357
"Argentina","TON",2022,2.99477672700217
"Argentina","TON",2023,2.92637593202505
"Argentina","TON",2024,2.85953741336434
"Argentina","TON",2025,2.79422548857964
"Argentina","TON",2026,2.73040529021865
"Argentina","TON",2027,2.66804274720275
"Argentina","TON",2028,2.60710456663786
"Argentina","TON",2029,2.54755821604063
"Argentina","TON",2030,2.48937190597067
"Argentina","TON",2031,2.4325145730594
"Argentina","TON",2032,2.37695586342656
"Argentina","TON",2033,2.3226661164755
"Argentina","TON",2034,2.26961634905849
"Argentina","TON",2035,2.21777824000384
"Argentina","TON",2036,2.16712411499631
"Argentina","TON",2037,2.11762693180289
"Argentina","TON",2038,2.06926026583602
"Argentina","TON",2039,2.02199829604656
"Argentina","TON",2040,1.97581579113896
"Argentina","TON",2041,1.93068809610123
"Argentina","TON",2042,1.88659111904265
"Argentina","TON",2043,1.84350131833205
"Argentina","TON",2044,1.80139569002983
"Argentina","TON",2045,1.76025175560714
"Argentina","TON",2046,1.7200475499454
"Argentina","TON",2047,1.68076160961005
"Argentina","TON",2048,1.64237296139205
"Argentina","TON",2049,1.60486111111111
"Argentina","TON",2050,1.56820603267468
"Argentina","TTO",2021,3.06477631477357
"Argentina","TTO",2022,2.99477672700217
"Argentina","TTO",2023,2.92637593202505
"Argentina","TTO",2024,2.85953741336434
"Argentina","TTO",2025,2.79422548857964
"Argentina","TTO",2026,2.73040529021865
"Argentina","TTO",2027,2.66804274720275
"Argentina","TTO",2028,2.60710456663786
"Argentina","TTO",2029,2.54755821604063
"Argentina","TTO",2030,2.48937190597067
"Argentina","TTO",2031,2.4325145730594
"Argentina","TTO",2032,2.37695586342656
"Argentina","TTO",2033,2.3226661164755
"Argentina","TTO",2034,2.26961634905849
"Argentina","TTO",2035,2.21777824000384
"Argentina","TTO",2036,2.16712411499631
"Argentina","TTO",2037,2.11762693180289
"Argentina","TTO",2038,2.06926026583602
"Argentina","TTO",2039,2.02199829604656
"Argentina","TTO",2040,1.97581579113896
"Argentina","TTO",2041,1.93068809610123
"Argentina","TTO",2042,1.88659111904265
"Argentina","TTO",2043,1.84350131833205
"Argentina","TTO",2044,1.80139569002983
"Argentina","TTO",2045,1.76025175560714
"Argentina","TTO",2046,1.7200475499454
"Argentina","TTO",2047,1.68076160961005
"Argentina","TTO",2048,1.64237296139205
"Argentina","TTO",2049,1.60486111111111
"Argentina","TTO",2050,1.56820603267468
"Argentina","TUN",2021,3.06477631477357
"Argentina","TUN",2022,2.99477672700217
"Argentina","TUN",2023,2.92637593202505
"Argentina","TUN",2024,2.85953741336434
"Argentina","TUN",2025,2.79422548857964
"Argentina","TUN",2026,2.73040529021865
"Argentina","TUN",2027,2.66804274720275
"Argentina","TUN",2028,2.60710456663786
"Argentina","TUN",2029,2.54755821604063
"Argentina","TUN",2030,2.48937190597067
"Argentina","TUN",2031,2.4325145730594
"Argentina","TUN",2032,2.37695586342656
"Argentina","TUN",2033,2.3226661164755
"Argentina","TUN",2034,2.26961634905849
"Argentina","TUN",2035,2.21777824000384
"Argentina","TUN",2036,2.16712411499631
"Argentina","TUN",2037,2.11762693180289
"Argentina","TUN",2038,2.06926026583602
"Argentina","TUN",2039,2.02199829604656
"Argentina","TUN",2040,1.97581579113896
"Argentina","TUN",2041,1.93068809610123
"Argentina","TUN",2042,1.88659111904265
"Argentina","TUN",2043,1.84350131833205
"Argentina","TUN",2044,1.80139569002983
"Argentina","TUN",2045,1.76025175560714
"Argentina","TUN",2046,1.7200475499454
"Argentina","TUN",2047,1.68076160961005
"Argentina","TUN",2048,1.64237296139205
"Argentina","TUN",2049,1.60486111111111
"Argentina","TUN",2050,1.56820603267468
"Argentina","TUR",2021,3.06477631477357
"Argentina","TUR",2022,2.99477672700217
"Argentina","TUR",2023,2.92637593202505
"Argentina","TUR",2024,2.85953741336434
"Argentina","TUR",2025,2.79422548857964
"Argentina","TUR",2026,2.73040529021865
"Argentina","TUR",2027,2.66804274720275
"Argentina","TUR",2028,2.60710456663786
"Argentina","TUR",2029,2.54755821604063
"Argentina","TUR",2030,2.48937190597067
"Argentina","TUR",2031,2.4325145730594
"Argentina","TUR",2032,2.37695586342656
"Argentina","TUR",2033,2.3226661164755
"Argentina","TUR",2034,2.26961634905849
"Argentina","TUR",2035,2.21777824000384
"Argentina","TUR",2036,2.16712411499631
"Argentina","TUR",2037,2.11762693180289
"Argentina","TUR",2038,2.06926026583602
"Argentina","TUR",2039,2.02199829604656
"Argentina","TUR",2040,1.97581579113896
"Argentina","TUR",2041,1.93068809610123
"Argentina","TUR",2042,1.88659111904265
"Argentina","TUR",2043,1.84350131833205
"Argentina","TUR",2044,1.80139569002983
"Argentina","TUR",2045,1.76025175560714
"Argentina","TUR",2046,1.7200475499454
"Argentina","TUR",2047,1.68076160961005
"Argentina","TUR",2048,1.64237296139205
"Argentina","TUR",2049,1.60486111111111
"Argentina","TUR",2050,1.56820603267468
"Argentina","TUV",2021,3.06477631477357
"Argentina","TUV",2022,2.99477672700217
"Argentina","TUV",2023,2.92637593202505
"Argentina","TUV",2024,2.85953741336434
"Argentina","TUV",2025,2.79422548857964
"Argentina","TUV",2026,2.73040529021865
"Argentina","TUV",2027,2.66804274720275
"Argentina","TUV",2028,2.60710456663786
"Argentina","TUV",2029,2.54755821604063
"Argentina","TUV",2030,2.48937190597067
"Argentina","TUV",2031,2.4325145730594
"Argentina","TUV",2032,2.37695586342656
"Argentina","TUV",2033,2.3226661164755
"Argentina","TUV",2034,2.26961634905849
"Argentina","TUV",2035,2.21777824000384
"Argentina","TUV",2036,2.16712411499631
"Argentina","TUV",2037,2.11762693180289
"Argentina","TUV",2038,2.06926026583602
"Argentina","TUV",2039,2.02199829604656
"Argentina","TUV",2040,1.97581579113896
"Argentina","TUV",2041,1.93068809610123
"Argentina","TUV",2042,1.88659111904265
"Argentina","TUV",2043,1.84350131833205
"Argentina","TUV",2044,1.80139569002983
"Argentina","TUV",2045,1.76025175560714
"Argentina","TUV",2046,1.7200475499454
"Argentina","TUV",2047,1.68076160961005
"Argentina","TUV",2048,1.64237296139205
"Argentina","TUV",2049,1.60486111111111
"Argentina","TUV",2050,1.56820603267468
"Argentina","TWN",2021,3.06477631477357
"Argentina","TWN",2022,2.99477672700217
"Argentina","TWN",2023,2.92637593202505
"Argentina","TWN",2024,2.85953741336434
"Argentina","TWN",2025,2.79422548857964
"Argentina","TWN",2026,2.73040529021865
"Argentina","TWN",2027,2.66804274720275
"Argentina","TWN",2028,2.60710456663786
"Argentina","TWN",2029,2.54755821604063
"Argentina","TWN",2030,2.48937190597067
"Argentina","TWN",2031,2.4325145730594
"Argentina","TWN",2032,2.37695586342656
"Argentina","TWN",2033,2.3226661164755
"Argentina","TWN",2034,2.26961634905849
"Argentina","TWN",2035,2.21777824000384
"Argentina","TWN",2036,2.16712411499631
"Argentina","TWN",2037,2.11762693180289
"Argentina","TWN",2038,2.06926026583602
"Argentina","TWN",2039,2.02199829604656
"Argentina","TWN",2040,1.97581579113896
"Argentina","TWN",2041,1.93068809610123
"Argentina","TWN",2042,1.88659111904265
"Argentina","TWN",2043,1.84350131833205
"Argentina","TWN",2044,1.80139569002983
"Argentina","TWN",2045,1.76025175560714
"Argentina","TWN",2046,1.7200475499454
"Argentina","TWN",2047,1.68076160961005
"Argentina","TWN",2048,1.64237296139205
"Argentina","TWN",2049,1.60486111111111
"Argentina","TWN",2050,1.56820603267468
"Argentina","TZA",2021,3.06477631477357
"Argentina","TZA",2022,2.99477672700217
"Argentina","TZA",2023,2.92637593202505
"Argentina","TZA",2024,2.85953741336434
"Argentina","TZA",2025,2.79422548857964
"Argentina","TZA",2026,2.73040529021865
"Argentina","TZA",2027,2.66804274720275
"Argentina","TZA",2028,2.60710456663786
"Argentina","TZA",2029,2.54755821604063
"Argentina","TZA",2030,2.48937190597067
"Argentina","TZA",2031,2.4325145730594
"Argentina","TZA",2032,2.37695586342656
"Argentina","TZA",2033,2.3226661164755
"Argentina","TZA",2034,2.26961634905849
"Argentina","TZA",2035,2.21777824000384
"Argentina","TZA",2036,2.16712411499631
"Argentina","TZA",2037,2.11762693180289
"Argentina","TZA",2038,2.06926026583602
"Argentina","TZA",2039,2.02199829604656
"Argentina","TZA",2040,1.97581579113896
"Argentina","TZA",2041,1.93068809610123
"Argentina","TZA",2042,1.88659111904265
"Argentina","TZA",2043,1.84350131833205
"Argentina","TZA",2044,1.80139569002983
"Argentina","TZA",2045,1.76025175560714
"Argentina","TZA",2046,1.7200475499454
"Argentina","TZA",2047,1.68076160961005
"Argentina","TZA",2048,1.64237296139205
"Argentina","TZA",2049,1.60486111111111
"Argentina","TZA",2050,1.56820603267468
"Argentina","UGA",2021,3.06477631477357
"Argentina","UGA",2022,2.99477672700217
"Argentina","UGA",2023,2.92637593202505
"Argentina","UGA",2024,2.85953741336434
"Argentina","UGA",2025,2.79422548857964
"Argentina","UGA",2026,2.73040529021865
"Argentina","UGA",2027,2.66804274720275
"Argentina","UGA",2028,2.60710456663786
"Argentina","UGA",2029,2.54755821604063
"Argentina","UGA",2030,2.48937190597067
"Argentina","UGA",2031,2.4325145730594
"Argentina","UGA",2032,2.37695586342656
"Argentina","UGA",2033,2.3226661164755
"Argentina","UGA",2034,2.26961634905849
"Argentina","UGA",2035,2.21777824000384
"Argentina","UGA",2036,2.16712411499631
"Argentina","UGA",2037,2.11762693180289
"Argentina","UGA",2038,2.06926026583602
"Argentina","UGA",2039,2.02199829604656
"Argentina","UGA",2040,1.97581579113896
"Argentina","UGA",2041,1.93068809610123
"Argentina","UGA",2042,1.88659111904265
"Argentina","UGA",2043,1.84350131833205
"Argentina","UGA",2044,1.80139569002983
"Argentina","UGA",2045,1.76025175560714
"Argentina","UGA",2046,1.7200475499454
"Argentina","UGA",2047,1.68076160961005
"Argentina","UGA",2048,1.64237296139205
"Argentina","UGA",2049,1.60486111111111
"Argentina","UGA",2050,1.56820603267468
"Armenia","UKR",2021,3.27924434836301
"Armenia","UKR",2022,3.20434630393458
"Armenia","UKR",2023,3.1311589332051
"Armenia","UKR",2024,3.05964316433331
"Armenia","UKR",2025,2.98976081787999
"Armenia","UKR",2026,2.92147458642556
"Armenia","UKR",2027,2.85474801465305
"Armenia","UKR",2028,2.7895454798861
"Armenia","UKR",2029,2.72583217307139
"Armenia","UKR",2030,2.66357408019549
"Armenia","UKR",2031,2.60273796412611
"Armenia","UKR",2032,2.54329134686808
"Armenia","UKR",2033,2.4852024922247
"Armenia","UKR",2034,2.428440388855
"Armenia","UKR",2035,2.372974733718
"Armenia","UKR",2036,2.31877591589514
"Armenia","UKR",2037,2.26581500078219
"Armenia","UKR",2038,2.21406371464216
"Armenia","UKR",2039,2.16349442951115
"Armenia","UKR",2040,2.11408014844878
"Armenia","UKR",2041,2.06579449112567
"Armenia","UKR",2042,2.01861167974
"Armenia","UKR",2043,1.97250652525574
"Armenia","UKR",2044,1.92745441395525
"Armenia","UKR",2045,1.88343129429896
"Armenia","UKR",2046,1.84041366408524
"Armenia","UKR",2047,1.79837855790349
"Armenia","UKR",2048,1.7573035348738
"Armenia","UKR",2049,1.71716666666667
"Armenia","UKR",2050,1.67794652579634
"Armenia","UMI",2021,3.27924434836301
"Armenia","UMI",2022,3.20434630393458
"Armenia","UMI",2023,3.1311589332051
"Armenia","UMI",2024,3.05964316433331
"Armenia","UMI",2025,2.98976081787999
"Armenia","UMI",2026,2.92147458642556
"Armenia","UMI",2027,2.85474801465305
"Armenia","UMI",2028,2.7895454798861
"Armenia","UMI",2029,2.72583217307139
"Armenia","UMI",2030,2.66357408019549
"Armenia","UMI",2031,2.60273796412611
"Armenia","UMI",2032,2.54329134686808
"Armenia","UMI",2033,2.4852024922247
"Armenia","UMI",2034,2.428440388855
