Year,iso_code3,frac_enfu_transmission_loss_fuel_electricity
2010,ROU,0.116432141737739
2011,ROU,0.115179277085114
2012,ROU,0.12015517065369
2013,ROU,0.119943282766161
2014,ROU,0.108846354406307
2015,ROU,0.1161112453298022
2016,ROU,0.1161112453298022
2017,ROU,0.1161112453298022
2018,ROU,0.1161112453298022
2019,ROU,0.1161112453298022
2020,ROU,0.1161112453298022
2010,RUS,0.101275339826815
2011,RUS,0.0997169043524175
2012,RUS,0.099752831958463
2013,RUS,0.1011678449756949
2014,RUS,0.100314119960502
2015,RUS,0.1004454082147784
2016,RUS,0.1004454082147784
2017,RUS,0.1004454082147784
2018,RUS,0.1004454082147784
2019,RUS,0.1004454082147784
2020,RUS,0.1004454082147784
2010,RWA,0.0497153700189752
2011,RWA,0.0710216483099126
2012,RWA,0.0564897530215449
2013,RWA,0.0565512230564301
2014,RWA,0.214366515837104
2015,RWA,0.0896289020487933
2016,RWA,0.0896289020487933
2017,RWA,0.0896289020487933
2018,RWA,0.0896289020487933
2019,RWA,0.0896289020487933
2020,RWA,0.0896289020487933
2010,SAU,0.0890917952071713
2011,SAU,0.0940030470615051
2012,SAU,0.0875294464075382
2013,SAU,0.0704781756021647
2014,SAU,0.0678113955472313
2015,SAU,0.0817827719651221
2016,SAU,0.0817827719651221
2017,SAU,0.0817827719651221
2018,SAU,0.0817827719651221
2019,SAU,0.0817827719651221
2020,SAU,0.0817827719651221
2010,SDN,0.193092412321643
2011,SDN,0.205440567711413
2012,SDN,0.190122933446376
2013,SDN,0.229093737845196
2014,SDN,0.142844585091421
2015,SDN,0.1921188472832097
2016,SDN,0.1921188472832097
2017,SDN,0.1921188472832097
2018,SDN,0.1921188472832097
2019,SDN,0.1921188472832097
2020,SDN,0.1921188472832097
2010,SEN,0.163849154746424
2011,SEN,0.157092986353539
2012,SEN,0.162898550724638
2013,SEN,0.166526256669475
2014,SEN,0.128667563930013
2015,SEN,0.1558069024848178
2016,SEN,0.1558069024848178
2017,SEN,0.1558069024848178
2018,SEN,0.1558069024848178
2019,SEN,0.1558069024848178
2020,SEN,0.1558069024848178
2010,SGP,0.0285487533343621
2011,SGP,0.0254248337607023
2012,SGP,0.0189691511783867
2013,SGP,0.0229523233755134
2014,SGP,0.020291616038882
2015,SGP,0.0232373355375693
2016,SGP,0.0232373355375693
2017,SGP,0.0232373355375693
2018,SGP,0.0232373355375693
2019,SGP,0.0232373355375693
2020,SGP,0.0232373355375693
2010,SLB,0.0647731455644347
2011,SLB,0.0651577152264412
2012,SLB,0.0579870016088695
2013,SLB,0.0534009558490672
2014,SLB,0.0477958946927464
2015,SLB,0.0578229425883118
2016,SLB,0.0578229425883118
2017,SLB,0.0578229425883118
2018,SLB,0.0578229425883118
2019,SLB,0.0578229425883118
2020,SLB,0.0578229425883118
2010,SLE,0.20184409052808
2011,SLE,0.223807181505165
2012,SLE,0.194697833523375
2013,SLE,0.219607843137255
2014,SLE,0.143253680907555
2015,SLE,0.196642125920286
2016,SLE,0.196642125920286
2017,SLE,0.196642125920286
2018,SLE,0.196642125920286
2019,SLE,0.196642125920286
2020,SLE,0.196642125920286
2010,SLV,0.12850935828877
2011,SLV,0.119677790563867
2012,SLV,0.0978034311367645
2013,SLV,0.0725446428571429
2014,SLV,0.11328941025229
2015,SLV,0.1063649266197668
2016,SLV,0.1063649266197668
2017,SLV,0.1063649266197668
2018,SLV,0.1063649266197668
2019,SLV,0.1063649266197668
2020,SLV,0.1063649266197668
2010,SMR,0.068848256033845
2011,SMR,0.0693435512626061
2012,SMR,0.0706361966780805
2013,SMR,0.073589224372979
2014,SMR,0.0699384429518618
2015,SMR,0.0704711342598745
2016,SMR,0.0704711342598745
2017,SMR,0.0704711342598745
2018,SMR,0.0704711342598745
2019,SMR,0.0704711342598745
2020,SMR,0.0704711342598745
2010,SOM,0.15
2011,SOM,0.199968434343434
2012,SOM,0.229188619599579
2013,SOM,0.190186164100207
2014,SOM,0.186547556489753
2015,SOM,0.1911781549065946
2016,SOM,0.1911781549065946
2017,SOM,0.1911781549065946
2018,SOM,0.1911781549065946
2019,SOM,0.1911781549065946
2020,SOM,0.1911781549065946
2010,SRB,0.160970526147022
2011,SRB,0.15369240479697
2012,SRB,0.155068977910481
2013,SRB,0.140235042190328
2014,SRB,0.154368235364468
2015,SRB,0.1528670372818538
2016,SRB,0.1528670372818538
2017,SRB,0.1528670372818538
2018,SRB,0.1528670372818538
2019,SRB,0.1528670372818538
2020,SRB,0.1528670372818538
2010,SSD,0.0576691351009904
2011,SSD,0.0576691351009904
2012,SSD,0.0584269662921348
2013,SSD,0.0572033898305085
2014,SSD,0.0573770491803279
2015,SSD,0.0576691351009904
2016,SSD,0.0576691351009904
2017,SSD,0.0576691351009904
2018,SSD,0.0576691351009904
2019,SSD,0.0576691351009904
2020,SSD,0.0576691351009904
2010,STP,0.194832041343669
2011,STP,0.1979421852033319
2012,STP,0.194547134935305
2013,STP,0.231870229007634
2014,STP,0.277777777777778
2015,STP,0.2193938736535436
2016,STP,0.2193938736535436
2017,STP,0.2193938736535436
2018,STP,0.2193938736535436
2019,STP,0.2193938736535436
2020,STP,0.2193938736535436
2010,SUR,0.0852668213457076
2011,SUR,0.0902101486417222
2012,SUR,0.09026369168357
2013,SUR,0.0902014652014652
2014,SUR,0.0871559633027523
2015,SUR,0.0886196180350434
2016,SUR,0.0886196180350434
2017,SUR,0.0886196180350434
2018,SUR,0.0886196180350434
2019,SUR,0.0886196180350434
2020,SUR,0.0886196180350434
2010,SVK,0.0311680745703466
2011,SVK,0.0182055995475113
2012,SVK,0.0449731714205027
2013,SVK,0.0266535736831029
2014,SVK,0.0245690290260793
2015,SVK,0.0291138896495085
2016,SVK,0.0291138896495085
2017,SVK,0.0291138896495085
2018,SVK,0.0291138896495085
2019,SVK,0.0291138896495085
2020,SVK,0.0291138896495085
2010,SVN,0.0604121808674254
2011,SVN,0.0517750549795789
2012,SVN,0.0562773347054284
2013,SVN,0.0536403314567651
2014,SVN,0.0478354600011653
2015,SVN,0.0539880724020726
2016,SVN,0.0539880724020726
2017,SVN,0.0539880724020726
2018,SVN,0.0539880724020726
2019,SVN,0.0539880724020726
2020,SVN,0.0539880724020726
2010,SWE,0.0712986663074229
2011,SWE,0.0703408894272365
2012,SWE,0.065857146290466
2013,SWE,0.0653658409080513
2014,SWE,0.0477616994672883
2015,SWE,0.064124848480093
2016,SWE,0.064124848480093
2017,SWE,0.064124848480093
2018,SWE,0.064124848480093
2019,SWE,0.064124848480093
2020,SWE,0.064124848480093
2010,SWZ,0.0953368037155948
2011,SWZ,0.0847458933029248
2012,SWZ,0.0871709171364348
2013,SWZ,0.0848684002654112
2014,SWZ,0.0839376119869644
2015,SWZ,0.087211925281466
2016,SWZ,0.087211925281466
2017,SWZ,0.087211925281466
2018,SWZ,0.087211925281466
2019,SWZ,0.087211925281466
2020,SWZ,0.087211925281466
2010,SXM,0.120148610097525
2011,SXM,0.116862160988022
2012,SXM,0.1164749622400369
2013,SXM,0.113546141715156
2014,SXM,0.121786887102253
2015,SXM,0.1177637524285986
2016,SXM,0.1177637524285986
2017,SXM,0.1177637524285986
2018,SXM,0.1177637524285986
2019,SXM,0.1177637524285986
2020,SXM,0.1177637524285986
2010,SYC,0.0721457791000372
2011,SYC,0.0710362504577078
2012,SYC,0.0682874508401858
2013,SYC,0.0637119113573407
2014,SYC,0.0619679945522642
2015,SYC,0.0674298772615071
2016,SYC,0.0674298772615071
2017,SYC,0.0674298772615071
2018,SYC,0.0674298772615071
2019,SYC,0.0674298772615071
2020,SYC,0.0674298772615071
2010,SYR,0.153039019240299
2011,SYR,0.154323936932633
2012,SYR,0.152089628827185
2013,SYR,0.139448143097778
2014,SYR,0.159158874068448
2015,SYR,0.1516119204332686
2016,SYR,0.1516119204332686
2017,SYR,0.1516119204332686
2018,SYR,0.1516119204332686
2019,SYR,0.1516119204332686
2020,SYR,0.1516119204332686
2010,TCA,0.5843270868824529
2011,TCA,0.664899257688229
2012,TCA,0.57
2013,TCA,0.567772511848341
2014,TCA,0.601161665053243
2015,TCA,0.5976321042944532
2016,TCA,0.5976321042944532
2017,TCA,0.5976321042944532
2018,TCA,0.5976321042944532
2019,TCA,0.5976321042944532
2020,TCA,0.5976321042944532
2010,TCD,0.0983217494490592
2011,TCD,0.0986319878398919
2012,TCD,0.1225396825396829
2013,TCD,0.11016333938294
2014,TCD,0.110533159947984
2015,TCD,0.1080379838319116
2016,TCD,0.1080379838319116
2017,TCD,0.1080379838319116
2018,TCD,0.1080379838319116
2019,TCD,0.1080379838319116
2020,TCD,0.1080379838319116
2010,TGO,0.491620111731844
2011,TGO,0.71875
2012,TGO,0.8288288288288289
2013,TGO,0.6828034904714813
2014,TGO,0.710344827586207
2015,TGO,0.6828034904714813
2016,TGO,0.6828034904714813
2017,TGO,0.6828034904714813
2018,TGO,0.6828034904714813
2019,TGO,0.6828034904714813
2020,TGO,0.6828034904714813
2010,THA,0.0634457943105026
2011,THA,0.0694463142104352
2012,THA,0.0569500383582662
2013,THA,0.0606746979468011
2014,THA,0.0611120126106913
2015,THA,0.0623257714873392
2016,THA,0.0623257714873392
2017,THA,0.0623257714873392
2018,THA,0.0623257714873392
2019,THA,0.0623257714873392
2020,THA,0.0623257714873392
2010,TJK,0.141770611499848
2011,TJK,0.139857125261732
2012,TJK,0.144043831742665
2013,TJK,0.1477066900379779
2014,TJK,0.170228266148616
2015,TJK,0.1487213049381678
2016,TJK,0.1487213049381678
2017,TJK,0.1487213049381678
2018,TJK,0.1487213049381678
2019,TJK,0.1487213049381678
2020,TJK,0.1487213049381678
2010,TKM,0.12797118847539
2011,TKM,0.127177700348432
2012,TKM,0.125915492957746
2013,TKM,0.126391096979332
2014,TKM,0.124852941176471
2015,TKM,0.1264616839874742
2016,TKM,0.1264616839874742
2017,TKM,0.1264616839874742
2018,TKM,0.1264616839874742
2019,TKM,0.1264616839874742
2020,TKM,0.1264616839874742
2010,TLS,0.0939825041972254
2011,TLS,0.0908966998696958
2012,TLS,0.0892216167574864
2013,TLS,0.0958290898990834
2014,TLS,0.0940116554617424
2015,TLS,0.0927883132370466
2016,TLS,0.0927883132370466
2017,TLS,0.0927883132370466
2018,TLS,0.0927883132370466
2019,TLS,0.0927883132370466
2020,TLS,0.0927883132370466
2010,TON,0.0690584357740958
2011,TON,0.0674190140053504
2012,TON,0.067684800289174
2013,TON,0.0667467874641768
2014,TON,0.0654407539363292
2015,TON,0.0672699582938252
2016,TON,0.0672699582938252
2017,TON,0.0672699582938252
2018,TON,0.0672699582938252
2019,TON,0.0672699582938252
2020,TON,0.0672699582938252
2010,TTO,0.0312315851502652
2011,TTO,0.0277017783857729
2012,TTO,0.0261717038983793
2013,TTO,0.0246186217780116
2014,TTO,0.0230419403739262
2015,TTO,0.026553125917271
2016,TTO,0.026553125917271
2017,TTO,0.026553125917271
2018,TTO,0.026553125917271
2019,TTO,0.026553125917271
2020,TTO,0.026553125917271
2010,TUN,0.114463718543855
2011,TUN,0.136691519670243
2012,TUN,0.151541996567189
2013,TUN,0.147271639192645
2014,TUN,0.1479977086913499
2015,TUN,0.1395933165330564
2016,TUN,0.1395933165330564
2017,TUN,0.1395933165330564
2018,TUN,0.1395933165330564
2019,TUN,0.1395933165330564
2020,TUN,0.1395933165330564
2010,TUR,0.143091170788985
2011,TUR,0.141107182869573
2012,TUR,0.148883488659518
2013,TUR,0.154625781790018
2014,TUR,0.148160642634038
2015,TUR,0.1471736533484264
2016,TUR,0.1471736533484264
2017,TUR,0.1471736533484264
2018,TUR,0.1471736533484264
2019,TUR,0.1471736533484264
2020,TUR,0.1471736533484264
2010,TUV,0.0690584357740958
2011,TUV,0.0674190140053504
2012,TUV,0.067684800289174
2013,TUV,0.0667467874641768
2014,TUV,0.0654407539363292
2015,TUV,0.0672699582938252
2016,TUV,0.0672699582938252
2017,TUV,0.0672699582938252
2018,TUV,0.0672699582938252
2019,TUV,0.0672699582938252
2020,TUV,0.0672699582938252
2010,TZA,0.198331437239287
2011,TZA,0.2275672491655209
2012,TZA,0.1875111826802649
2013,TZA,0.191886887729338
2014,TZA,0.176555716353111
2015,TZA,0.1963704946335044
2016,TZA,0.1963704946335044
2017,TZA,0.1963704946335044
2018,TZA,0.1963704946335044
2019,TZA,0.1963704946335044
2020,TZA,0.1963704946335044
2010,UGA,0.159588855829051
2011,UGA,0.17137330754352
2012,UGA,0.184523080690584
2013,UGA,0.17981072555205
2014,UGA,0.17552387124649
2015,UGA,0.1741639681723389
2016,UGA,0.1741639681723389
2017,UGA,0.1741639681723389
2018,UGA,0.1741639681723389
2019,UGA,0.1741639681723389
2020,UGA,0.1741639681723389
2010,UKR,0.114892918423115
2011,UKR,0.1090598518579309
2012,UKR,0.107988889056931
2013,UKR,0.106935252392801
2014,UKR,0.107789531529056
2015,UKR,0.1093332886519668
2016,UKR,0.1093332886519668
2017,UKR,0.1093332886519668
2018,UKR,0.1093332886519668
2019,UKR,0.1093332886519668
2020,UKR,0.1093332886519668
2010,URY,0.110231923601637
2011,URY,0.124419953596288
2012,URY,0.121921298480702
2013,URY,0.109929686160178
2014,URY,0.0962735305416827
2015,URY,0.1125552784760975
2016,URY,0.1125552784760975
2017,URY,0.1125552784760975
2018,URY,0.1125552784760975
2019,URY,0.1125552784760975
2020,URY,0.1125552784760975
2010,USA,0.0599396513336164
2011,USA,0.0599837980324201
2012,USA,0.0629267851807729
2013,USA,0.059555682447446
2014,USA,0.0591138639123014
2015,USA,0.0603039561813113
2016,USA,0.0603039561813113
2017,USA,0.0603039561813113
2018,USA,0.0603039561813113
2019,USA,0.0603039561813113
2020,USA,0.0603039561813113
2010,UZB,0.088220502901354
2011,UZB,0.0881870229007634
2012,UZB,0.088152380952381
2013,UZB,0.0881549815498154
2014,UZB,0.088158844765343
2015,UZB,0.0881747466139313
2016,UZB,0.0881747466139313
2017,UZB,0.0881747466139313
2018,UZB,0.0881747466139313
2019,UZB,0.0881747466139313
2020,UZB,0.0881747466139313
2010,VCT,0.0312315851502652
2011,VCT,0.0277017783857729
2012,VCT,0.0261717038983793
2013,VCT,0.0246186217780116
2014,VCT,0.0230419403739262
2015,VCT,0.026553125917271
2016,VCT,0.026553125917271
2017,VCT,0.026553125917271
2018,VCT,0.026553125917271
2019,VCT,0.026553125917271
2020,VCT,0.026553125917271
2010,VEN,0.2011163363073
2011,VEN,0.204584566085401
2012,VEN,0.206431407363567
2013,VEN,0.208078921727834
2014,VEN,0.360447182795362
2015,VEN,0.2361316828558927
2016,VEN,0.2361316828558927
2017,VEN,0.2361316828558927
2018,VEN,0.2361316828558927
2019,VEN,0.2361316828558927
2020,VEN,0.2361316828558927
2010,VGB,0.120148610097525
2011,VGB,0.116862160988022
2012,VGB,0.1164749622400369
2013,VGB,0.113546141715156
2014,VGB,0.121786887102253
2015,VGB,0.1177637524285986
2016,VGB,0.1177637524285986
2017,VGB,0.1177637524285986
2018,VGB,0.1177637524285986
2019,VGB,0.1177637524285986
2020,VGB,0.1177637524285986
2010,VIR,0.120148610097525
2011,VIR,0.116862160988022
2012,VIR,0.1164749622400369
2013,VIR,0.113546141715156
2014,VIR,0.121786887102253
2015,VIR,0.1177637524285986
2016,VIR,0.1177637524285986
2017,VIR,0.1177637524285986
2018,VIR,0.1177637524285986
2019,VIR,0.1177637524285986
2020,VIR,0.1177637524285986
2010,VNM,0.101124305870204
2011,VNM,0.0954819740179876
2012,VNM,0.0911201442274984
2013,VNM,0.0919762662529787
2014,VNM,0.0928671228459857
2015,VNM,0.0945139626429309
2016,VNM,0.0945139626429309
2017,VNM,0.0945139626429309
2018,VNM,0.0945139626429309
2019,VNM,0.0945139626429309
2020,VNM,0.0945139626429309
2010,VUT,0.0690584357740958
2011,VUT,0.0674190140053504
2012,VUT,0.067684800289174
2013,VUT,0.0667467874641768
2014,VUT,0.0654407539363292
2015,VUT,0.0672699582938252
2016,VUT,0.0672699582938252
2017,VUT,0.0672699582938252
2018,VUT,0.0672699582938252
2019,VUT,0.0672699582938252
2020,VUT,0.0672699582938252
2010,WSM,0.0690584357740958
2011,WSM,0.0674190140053504
2012,WSM,0.067684800289174
2013,WSM,0.0667467874641768
2014,WSM,0.0654407539363292
2015,WSM,0.0672699582938252
2016,WSM,0.0672699582938252
2017,WSM,0.0672699582938252
2018,WSM,0.0672699582938252
2019,WSM,0.0672699582938252
2020,WSM,0.0672699582938252
2010,XKX,0.179760061919505
2011,XKX,0.162213411480779
2012,XKX,0.1563183577317849
2013,XKX,0.134712643678161
2014,XKX,0.150478292862399
2015,XKX,0.1566965535345258
2016,XKX,0.1566965535345258
2017,XKX,0.1566965535345258
2018,XKX,0.1566965535345258
2019,XKX,0.1566965535345258
2020,XKX,0.1566965535345258
2010,YEM,0.239071566731141
2011,YEM,0.256286266924565
2012,YEM,0.329421744662802
2013,YEM,0.257616750970474
2014,YEM,0.257651059377452
2015,YEM,0.2680094777332867
2016,YEM,0.2680094777332867
2017,YEM,0.2680094777332867
2018,YEM,0.2680094777332867
2019,YEM,0.2680094777332867
2020,YEM,0.2680094777332867
2010,ZAF,0.0953368037155948
2011,ZAF,0.0847458933029248
2012,ZAF,0.0871709171364348
2013,ZAF,0.0848684002654112
2014,ZAF,0.0839376119869644
2015,ZAF,0.087211925281466
2016,ZAF,0.087211925281466
2017,ZAF,0.087211925281466
2018,ZAF,0.087211925281466
2019,ZAF,0.087211925281466
2020,ZAF,0.087211925281466
2010,ZMB,0.1768759571209799
2011,ZMB,0.237432596973387
2012,ZMB,0.0764068564036223
2013,ZMB,0.0856390977443608
2014,ZMB,0.149598671464157
2015,ZMB,0.1451906359413014
2016,ZMB,0.1451906359413014
2017,ZMB,0.1451906359413014
2018,ZMB,0.1451906359413014
2019,ZMB,0.1451906359413014
2020,ZMB,0.1451906359413014
2010,ZWE,0.1953837276399309
2011,ZWE,0.175021701388889
2012,ZWE,0.192002607845268
2013,ZWE,0.177847439916405
2014,ZWE,0.1643726311589869
2015,ZWE,0.180925621589896
2016,ZWE,0.180925621589896
2017,ZWE,0.180925621589896
2018,ZWE,0.180925621589896
2019,ZWE,0.180925621589896
2020,ZWE,0.180925621589896
