"iso_code3","frac_waso_recycled_glass","Year"
"IRN",0.05,2015
"IRN",0.05,2016
"IRN",0.05,2017
"IRN",0.05,2018
"IRN",0.05,2019
"IRN",0.05,2020
"IRQ",0.116124352809164,2010
"IRQ",0.116124352809164,2011
"IRQ",0.116124352809164,2012
"IRQ",0.116124352809164,2013
"IRQ",0.116124352809164,2014
"IRQ",0.116124352809164,2015
"IRQ",0.116124352809164,2016
"IRQ",0.116124352809164,2017
"IRQ",0.116124352809164,2018
"IRQ",0.116124352809164,2019
"IRQ",0.116124352809164,2020
"ISL",0.5581,2010
"ISL",0.5581,2011
"ISL",0.5581,2012
"ISL",0.5581,2013
"ISL",0.5581,2014
"ISL",0.5581,2015
"ISL",0.5581,2016
"ISL",0.5581,2017
"ISL",0.5581,2018
"ISL",0.5581,2019
"ISL",0.5581,2020
"ISR",0.25,2010
"ISR",0.25,2011
"ISR",0.25,2012
"ISR",0.25,2013
"ISR",0.25,2014
"ISR",0.25,2015
"ISR",0.25,2016
"ISR",0.25,2017
"ISR",0.25,2018
"ISR",0.25,2019
"ISR",0.25,2020
"ITA",0.259,2010
"ITA",0.259,2011
"ITA",0.259,2012
"ITA",0.259,2013
"ITA",0.259,2014
"ITA",0.259,2015
"ITA",0.259,2016
"ITA",0.259,2017
"ITA",0.259,2018
"ITA",0.259,2019
"ITA",0.259,2020
"JAM",0.115229075962365,2010
"JAM",0.115229075962365,2011
"JAM",0.115229075962365,2012
"JAM",0.115229075962365,2013
"JAM",0.115229075962365,2014
"JAM",0.115229075962365,2015
"JAM",0.115229075962365,2016
"JAM",0.115229075962365,2017
"JAM",0.115229075962365,2018
"JAM",0.115229075962365,2019
"JAM",0.115229075962365,2020
"JOR",0.07,2010
"JOR",0.07,2011
"JOR",0.07,2012
"JOR",0.07,2013
"JOR",0.07,2014
"JOR",0.07,2015
"JOR",0.07,2016
"JOR",0.07,2017
"JOR",0.07,2018
"JOR",0.07,2019
"JOR",0.07,2020
"JPN",0.049,2010
"JPN",0.049,2011
"JPN",0.049,2012
"JPN",0.049,2013
"JPN",0.049,2014
"JPN",0.049,2015
"JPN",0.049,2016
"JPN",0.049,2017
"JPN",0.049,2018
"JPN",0.049,2019
"JPN",0.049,2020
"KAZ",0.0292,2010
"KAZ",0.0292,2011
"KAZ",0.0292,2012
"KAZ",0.0292,2013
"KAZ",0.0292,2014
"KAZ",0.0292,2015
"KAZ",0.0292,2016
"KAZ",0.0292,2017
"KAZ",0.0292,2018
"KAZ",0.0292,2019
"KAZ",0.0292,2020
"KEN",0.08,2010
"KEN",0.08,2011
"KEN",0.08,2012
"KEN",0.08,2013
"KEN",0.08,2014
"KEN",0.08,2015
"KEN",0.08,2016
"KEN",0.08,2017
"KEN",0.08,2018
"KEN",0.08,2019
"KEN",0.08,2020
"KGZ",0.100773737222231,2010
"KGZ",0.100773737222231,2011
"KGZ",0.100773737222231,2012
"KGZ",0.100773737222231,2013
"KGZ",0.100773737222231,2014
"KGZ",0.100773737222231,2015
"KGZ",0.100773737222231,2016
"KGZ",0.100773737222231,2017
"KGZ",0.100773737222231,2018
"KGZ",0.100773737222231,2019
"KGZ",0.100773737222231,2020
"KHM",0.0960322099697399,2010
"KHM",0.0960322099697399,2011
"KHM",0.0960322099697399,2012
"KHM",0.0960322099697399,2013
"KHM",0.0960322099697399,2014
"KHM",0.0960322099697399,2015
"KHM",0.0960322099697399,2016
"KHM",0.0960322099697399,2017
"KHM",0.0960322099697399,2018
"KHM",0.0960322099697399,2019
"KHM",0.0960322099697399,2020
"KIR",0.0933056115997041,2010
"KIR",0.0933056115997041,2011
"KIR",0.0933056115997041,2012
"KIR",0.0933056115997041,2013
"KIR",0.0933056115997041,2014
"KIR",0.0933056115997041,2015
"KIR",0.0933056115997041,2016
"KIR",0.0933056115997041,2017
"KIR",0.0933056115997041,2018
"KIR",0.0933056115997041,2019
"KIR",0.0933056115997041,2020
"KNA",0.163703776523102,2010
"KNA",0.163703776523102,2011
"KNA",0.163703776523102,2012
"KNA",0.163703776523102,2013
"KNA",0.163703776523102,2014
"KNA",0.163703776523102,2015
"KNA",0.163703776523102,2016
"KNA",0.163703776523102,2017
"KNA",0.163703776523102,2018
"KNA",0.163703776523102,2019
"KNA",0.163703776523102,2020
"KOR",0.58,2010
"KOR",0.58,2011
"KOR",0.58,2012
"KOR",0.58,2013
"KOR",0.58,2014
"KOR",0.58,2015
"KOR",0.58,2016
"KOR",0.58,2017
"KOR",0.58,2018
"KOR",0.58,2019
"KOR",0.58,2020
"KWT",0.263925461215767,2010
"KWT",0.263925461215767,2011
"KWT",0.263925461215767,2012
"KWT",0.263925461215767,2013
"KWT",0.263925461215767,2014
"KWT",0.263925461215767,2015
"KWT",0.263925461215767,2016
"KWT",0.263925461215767,2017
"KWT",0.263925461215767,2018
"KWT",0.263925461215767,2019
"KWT",0.263925461215767,2020
"LAO",0.1,2010
"LAO",0.1,2011
"LAO",0.1,2012
"LAO",0.1,2013
"LAO",0.1,2014
"LAO",0.1,2015
"LAO",0.1,2016
"LAO",0.1,2017
"LAO",0.1,2018
"LAO",0.1,2019
"LAO",0.1,2020
"LBN",0.08,2010
"LBN",0.08,2011
"LBN",0.08,2012
"LBN",0.08,2013
"LBN",0.08,2014
"LBN",0.08,2015
"LBN",0.08,2016
"LBN",0.08,2017
"LBN",0.08,2018
"LBN",0.08,2019
"LBN",0.08,2020
"LBR",0.090396388559761,2010
"LBR",0.090396388559761,2011
"LBR",0.090396388559761,2012
"LBR",0.090396388559761,2013
"LBR",0.090396388559761,2014
"LBR",0.090396388559761,2015
"LBR",0.090396388559761,2016
"LBR",0.090396388559761,2017
"LBR",0.090396388559761,2018
"LBR",0.090396388559761,2019
"LBR",0.090396388559761,2020
"LBY",0.111857039859294,2010
"LBY",0.111857039859294,2011
"LBY",0.111857039859294,2012
"LBY",0.111857039859294,2013
"LBY",0.111857039859294,2014
"LBY",0.111857039859294,2015
"LBY",0.111857039859294,2016
"LBY",0.111857039859294,2017
"LBY",0.111857039859294,2018
"LBY",0.111857039859294,2019
"LBY",0.111857039859294,2020
"LCA",0.128864300373301,2010
"LCA",0.128864300373301,2011
"LCA",0.128864300373301,2012
"LCA",0.128864300373301,2013
"LCA",0.128864300373301,2014
"LCA",0.128864300373301,2015
"LCA",0.128864300373301,2016
"LCA",0.128864300373301,2017
"LCA",0.128864300373301,2018
"LCA",0.128864300373301,2019
"LCA",0.128864300373301,2020
"LIE",0.646,2010
"LIE",0.646,2011
"LIE",0.646,2012
"LIE",0.646,2013
"LIE",0.646,2014
"LIE",0.646,2015
"LIE",0.646,2016
"LIE",0.646,2017
"LIE",0.646,2018
"LIE",0.646,2019
"LIE",0.646,2020
"LKA",0.1279,2010
"LKA",0.1279,2011
"LKA",0.1279,2012
"LKA",0.1279,2013
"LKA",0.1279,2014
"LKA",0.1279,2015
"LKA",0.1279,2016
"LKA",0.1279,2017
"LKA",0.1279,2018
"LKA",0.1279,2019
"LKA",0.1279,2020
"LSO",0.0924091461776335,2010
"LSO",0.0924091461776335,2011
"LSO",0.0924091461776335,2012
"LSO",0.0924091461776335,2013
"LSO",0.0924091461776335,2014
"LSO",0.0924091461776335,2015
"LSO",0.0924091461776335,2016
"LSO",0.0924091461776335,2017
"LSO",0.0924091461776335,2018
"LSO",0.0924091461776335,2019
"LSO",0.0924091461776335,2020
"LTU",0.2292,2010
"LTU",0.2292,2011
"LTU",0.2292,2012
"LTU",0.2292,2013
"LTU",0.2292,2014
"LTU",0.2292,2015
"LTU",0.2292,2016
"LTU",0.2292,2017
"LTU",0.2292,2018
"LTU",0.2292,2019
"LTU",0.2292,2020
"LUX",0.2837,2010
"LUX",0.2837,2011
"LUX",0.2837,2012
"LUX",0.2837,2013
"LUX",0.2837,2014
"LUX",0.2837,2015
"LUX",0.2837,2016
"LUX",0.2837,2017
"LUX",0.2837,2018
"LUX",0.2837,2019
"LUX",0.2837,2020
"LVA",0.2123,2010
"LVA",0.2123,2011
"LVA",0.2123,2012
"LVA",0.2123,2013
"LVA",0.2123,2014
"LVA",0.2123,2015
"LVA",0.2123,2016
"LVA",0.2123,2017
"LVA",0.2123,2018
"LVA",0.2123,2019
"LVA",0.2123,2020
"MAC",0.2,2010
"MAC",0.2,2011
"MAC",0.2,2012
"MAC",0.2,2013
"MAC",0.2,2014
"MAC",0.2,2015
"MAC",0.2,2016
"MAC",0.2,2017
"MAC",0.2,2018
"MAC",0.2,2019
"MAC",0.2,2020
"MAF",0.178244602530976,2010
"MAF",0.178244602530976,2011
"MAF",0.178244602530976,2012
"MAF",0.178244602530976,2013
"MAF",0.178244602530976,2014
"MAF",0.178244602530976,2015
"MAF",0.178244602530976,2016
"MAF",0.178244602530976,2017
"MAF",0.178244602530976,2018
"MAF",0.178244602530976,2019
"MAF",0.178244602530976,2020
"MAR",0.08,2010
"MAR",0.08,2011
"MAR",0.08,2012
"MAR",0.08,2013
"MAR",0.08,2014
"MAR",0.08,2015
"MAR",0.08,2016
"MAR",0.08,2017
"MAR",0.08,2018
"MAR",0.08,2019
"MAR",0.08,2020
"MCO",0.054,2010
"MCO",0.054,2011
"MCO",0.054,2012
"MCO",0.054,2013
"MCO",0.054,2014
"MCO",0.054,2015
"MCO",0.054,2016
"MCO",0.054,2017
"MCO",0.054,2018
"MCO",0.054,2019
"MCO",0.054,2020
"MDA",0.1532,2010
"MDA",0.1532,2011
"MDA",0.1532,2012
"MDA",0.1532,2013
"MDA",0.1532,2014
"MDA",0.1532,2015
"MDA",0.1532,2016
"MDA",0.1532,2017
"MDA",0.1532,2018
"MDA",0.1532,2019
"MDA",0.1532,2020
"MDG",0.0901982956688538,2010
"MDG",0.0901982956688538,2011
"MDG",0.0901982956688538,2012
"MDG",0.0901982956688538,2013
"MDG",0.0901982956688538,2014
"MDG",0.0901982956688538,2015
"MDG",0.0901982956688538,2016
"MDG",0.0901982956688538,2017
"MDG",0.0901982956688538,2018
"MDG",0.0901982956688538,2019
"MDG",0.0901982956688538,2020
"MDV",0.138679392157478,2010
"MDV",0.138679392157478,2011
"MDV",0.138679392157478,2012
"MDV",0.138679392157478,2013
"MDV",0.138679392157478,2014
"MDV",0.138679392157478,2015
"MDV",0.138679392157478,2016
"MDV",0.138679392157478,2017
"MDV",0.138679392157478,2018
"MDV",0.138679392157478,2019
"MDV",0.138679392157478,2020
"MEX",0.05,2010
"MEX",0.05,2011
"MEX",0.05,2012
"MEX",0.05,2013
"MEX",0.05,2014
"MEX",0.05,2015
"MEX",0.05,2016
"MEX",0.05,2017
"MEX",0.05,2018
"MEX",0.05,2019
"MEX",0.05,2020
"MHL",0.308,2010
"MHL",0.308,2011
"MHL",0.308,2012
"MHL",0.308,2013
"MHL",0.308,2014
"MHL",0.308,2015
"MHL",0.308,2016
"MHL",0.308,2017
"MHL",0.308,2018
"MHL",0.308,2019
"MHL",0.308,2020
"MKD",0.0018,2010
"MKD",0.0018,2011
"MKD",0.0018,2012
"MKD",0.0018,2013
"MKD",0.0018,2014
"MKD",0.0018,2015
"MKD",0.0018,2016
"MKD",0.0018,2017
"MKD",0.0018,2018
"MKD",0.0018,2019
"MKD",0.0018,2020
"MLI",0.0919064121781886,2010
"MLI",0.0919064121781886,2011
"MLI",0.0919064121781886,2012
"MLI",0.0919064121781886,2013
"MLI",0.0919064121781886,2014
"MLI",0.0919064121781886,2015
"MLI",0.0919064121781886,2016
"MLI",0.0919064121781886,2017
"MLI",0.0919064121781886,2018
"MLI",0.0919064121781886,2019
"MLI",0.0919064121781886,2020
"MLT",0.0669,2010
"MLT",0.0669,2011
"MLT",0.0669,2012
"MLT",0.0669,2013
"MLT",0.0669,2014
"MLT",0.0669,2015
"MLT",0.0669,2016
"MLT",0.0669,2017
"MLT",0.0669,2018
"MLT",0.0669,2019
"MLT",0.0669,2020
"MMR",0.0878810381197458,2010
"MMR",0.0878810381197458,2011
"MMR",0.0878810381197458,2012
"MMR",0.0878810381197458,2013
"MMR",0.0878810381197458,2014
"MMR",0.0878810381197458,2015
"MMR",0.0878810381197458,2016
"MMR",0.0878810381197458,2017
"MMR",0.0878810381197458,2018
"MMR",0.0878810381197458,2019
"MMR",0.0878810381197458,2020
"MNE",0.0542,2010
"MNE",0.0542,2011
"MNE",0.0542,2012
"MNE",0.0542,2013
"MNE",0.0542,2014
"MNE",0.0542,2015
"MNE",0.0542,2016
"MNE",0.0542,2017
"MNE",0.0542,2018
"MNE",0.0542,2019
"MNE",0.0542,2020
"MNG",0.119417776489381,2010
"MNG",0.119417776489381,2011
"MNG",0.119417776489381,2012
"MNG",0.119417776489381,2013
"MNG",0.119417776489381,2014
"MNG",0.119417776489381,2015
"MNG",0.119417776489381,2016
"MNG",0.119417776489381,2017
"MNG",0.119417776489381,2018
"MNG",0.119417776489381,2019
"MNG",0.119417776489381,2020
"MNP",0.36,2010
"MNP",0.36,2011
"MNP",0.36,2012
"MNP",0.36,2013
"MNP",0.36,2014
"MNP",0.36,2015
"MNP",0.36,2016
"MNP",0.36,2017
"MNP",0.36,2018
"MNP",0.36,2019
"MNP",0.36,2020
"MOZ",0.01,2010
"MOZ",0.01,2011
"MOZ",0.01,2012
"MOZ",0.01,2013
"MOZ",0.01,2014
"MOZ",0.01,2015
"MOZ",0.01,2016
"MOZ",0.01,2017
"MOZ",0.01,2018
"MOZ",0.01,2019
"MOZ",0.01,2020
"MRT",0.08,2010
"MRT",0.08,2011
"MRT",0.08,2012
"MRT",0.08,2013
"MRT",0.08,2014
"MRT",0.08,2015
"MRT",0.08,2016
"MRT",0.08,2017
"MRT",0.08,2018
"MRT",0.08,2019
"MRT",0.08,2020
"MUS",0.148793403470695,2010
"MUS",0.148793403470695,2011
"MUS",0.148793403470695,2012
"MUS",0.148793403470695,2013
"MUS",0.148793403470695,2014
"MUS",0.148793403470695,2015
"MUS",0.148793403470695,2016
"MUS",0.148793403470695,2017
"MUS",0.148793403470695,2018
"MUS",0.148793403470695,2019
"MUS",0.148793403470695,2020
"MWI",0.0888384206104863,2010
"MWI",0.0888384206104863,2011
"MWI",0.0888384206104863,2012
"MWI",0.0888384206104863,2013
"MWI",0.0888384206104863,2014
"MWI",0.0888384206104863,2015
"MWI",0.0888384206104863,2016
"MWI",0.0888384206104863,2017
"MWI",0.0888384206104863,2018
"MWI",0.0888384206104863,2019
"MWI",0.0888384206104863,2020
"MYS",0.175,2010
"MYS",0.175,2011
"MYS",0.175,2012
"MYS",0.175,2013
"MYS",0.175,2014
"MYS",0.175,2015
"MYS",0.175,2016
"MYS",0.175,2017
"MYS",0.175,2018
"MYS",0.175,2019
"MYS",0.175,2020
"NAM",0.045,2010
"NAM",0.045,2011
"NAM",0.045,2012
"NAM",0.045,2013
"NAM",0.045,2014
"NAM",0.045,2015
"NAM",0.045,2016
"NAM",0.045,2017
"NAM",0.045,2018
"NAM",0.045,2019
"NAM",0.045,2020
"NCL",0.259571906683794,2010
"NCL",0.259571906683794,2011
"NCL",0.259571906683794,2012
"NCL",0.259571906683794,2013
"NCL",0.259571906683794,2014
"NCL",0.259571906683794,2015
"NCL",0.259571906683794,2016
"NCL",0.259571906683794,2017
"NCL",0.259571906683794,2018
"NCL",0.259571906683794,2019
"NCL",0.259571906683794,2020
"NER",0.04,2010
"NER",0.04,2011
"NER",0.04,2012
"NER",0.04,2013
"NER",0.04,2014
"NER",0.04,2015
"NER",0.04,2016
"NER",0.04,2017
"NER",0.04,2018
"NER",0.04,2019
"NER",0.04,2020
"NGA",0.0941804260673552,2010
"NGA",0.0941804260673552,2011
"NGA",0.0941804260673552,2012
"NGA",0.0941804260673552,2013
"NGA",0.0941804260673552,2014
"NGA",0.0941804260673552,2015
"NGA",0.0941804260673552,2016
"NGA",0.0941804260673552,2017
"NGA",0.0941804260673552,2018
"NGA",0.0941804260673552,2019
"NGA",0.0941804260673552,2020
"NIC",0.100199436993355,2010
"NIC",0.100199436993355,2011
"NIC",0.100199436993355,2012
"NIC",0.100199436993355,2013
"NIC",0.100199436993355,2014
"NIC",0.100199436993355,2015
"NIC",0.100199436993355,2016
"NIC",0.100199436993355,2017
"NIC",0.100199436993355,2018
"NIC",0.100199436993355,2019
"NIC",0.100199436993355,2020
"NLD",0.2461,2010
"NLD",0.2461,2011
"NLD",0.2461,2012
"NLD",0.2461,2013
"NLD",0.2461,2014
"NLD",0.2461,2015
"NLD",0.2461,2016
"NLD",0.2461,2017
"NLD",0.2461,2018
"NLD",0.2461,2019
"NLD",0.2461,2020
"NOR",0.2616,2010
"NOR",0.2616,2011
"NOR",0.2616,2012
"NOR",0.2616,2013
"NOR",0.2616,2014
"NOR",0.2616,2015
"NOR",0.2616,2016
"NOR",0.2616,2017
"NOR",0.2616,2018
"NOR",0.2616,2019
"NOR",0.2616,2020
"NPL",0.0940604378842257,2010
"NPL",0.0940604378842257,2011
"NPL",0.0940604378842257,2012
"NPL",0.0940604378842257,2013
"NPL",0.0940604378842257,2014
"NPL",0.0940604378842257,2015
"NPL",0.0940604378842257,2016
"NPL",0.0940604378842257,2017
"NPL",0.0940604378842257,2018
"NPL",0.0940604378842257,2019
"NPL",0.0940604378842257,2020
"NRU",0.120229590076585,2010
"NRU",0.120229590076585,2011
"NRU",0.120229590076585,2012
"NRU",0.120229590076585,2013
"NRU",0.120229590076585,2014
"NRU",0.120229590076585,2015
"NRU",0.120229590076585,2016
"NRU",0.120229590076585,2017
"NRU",0.120229590076585,2018
"NRU",0.120229590076585,2019
"NRU",0.120229590076585,2020
"NZL",0.212678081658994,2010
"NZL",0.212678081658994,2011
"NZL",0.212678081658994,2012
"NZL",0.212678081658994,2013
"NZL",0.212678081658994,2014
"NZL",0.212678081658994,2015
"NZL",0.212678081658994,2016
"NZL",0.212678081658994,2017
"NZL",0.212678081658994,2018
"NZL",0.212678081658994,2019
"NZL",0.212678081658994,2020
"OMN",0.178531848973449,2010
"OMN",0.178531848973449,2011
"OMN",0.178531848973449,2012
"OMN",0.178531848973449,2013
"OMN",0.178531848973449,2014
"OMN",0.178531848973449,2015
"OMN",0.178531848973449,2016
"OMN",0.178531848973449,2017
"OMN",0.178531848973449,2018
"OMN",0.178531848973449,2019
"OMN",0.178531848973449,2020
"PAK",0.08,2010
"PAK",0.08,2011
"PAK",0.08,2012
"PAK",0.08,2013
"PAK",0.08,2014
"PAK",0.08,2015
"PAK",0.08,2016
"PAK",0.08,2017
"PAK",0.08,2018
"PAK",0.08,2019
"PAK",0.08,2020
"PAN",0.172193743322484,2010
"PAN",0.172193743322484,2011
"PAN",0.172193743322484,2012
"PAN",0.172193743322484,2013
"PAN",0.172193743322484,2014
"PAN",0.172193743322484,2015
"PAN",0.172193743322484,2016
"PAN",0.172193743322484,2017
"PAN",0.172193743322484,2018
"PAN",0.172193743322484,2019
"PAN",0.172193743322484,2020
"PER",0.04,2010
"PER",0.04,2011
"PER",0.04,2012
"PER",0.04,2013
"PER",0.04,2014
"PER",0.04,2015
"PER",0.04,2016
"PER",0.04,2017
"PER",0.04,2018
"PER",0.04,2019
"PER",0.04,2020
"PHL",0.28,2010
"PHL",0.28,2011
"PHL",0.28,2012
"PHL",0.28,2013
"PHL",0.28,2014
"PHL",0.28,2015
"PHL",0.28,2016
"PHL",0.28,2017
"PHL",0.28,2018
"PHL",0.28,2019
"PHL",0.28,2020
"PLW",0.141685508159327,2010
"PLW",0.141685508159327,2011
"PLW",0.141685508159327,2012
"PLW",0.141685508159327,2013
"PLW",0.141685508159327,2014
"PLW",0.141685508159327,2015
"PLW",0.141685508159327,2016
"PLW",0.141685508159327,2017
"PLW",0.141685508159327,2018
"PLW",0.141685508159327,2019
"PLW",0.141685508159327,2020
"PNG",0.02,2010
"PNG",0.02,2011
"PNG",0.02,2012
"PNG",0.02,2013
"PNG",0.02,2014
"PNG",0.02,2015
"PNG",0.02,2016
"PNG",0.02,2017
"PNG",0.02,2018
"PNG",0.02,2019
"PNG",0.02,2020
"POL",0.2639,2010
"POL",0.2639,2011
"POL",0.2639,2012
"POL",0.2639,2013
"POL",0.2639,2014
"POL",0.2639,2015
"POL",0.2639,2016
"POL",0.2639,2017
"POL",0.2639,2018
"POL",0.2639,2019
"POL",0.2639,2020
"PRI",0.14,2010
"PRI",0.14,2011
"PRI",0.14,2012
"PRI",0.14,2013
"PRI",0.14,2014
"PRI",0.14,2015
"PRI",0.14,2016
"PRI",0.14,2017
"PRI",0.14,2018
"PRI",0.14,2019
"PRI",0.14,2020
"PRT",0.1623,2010
"PRT",0.1623,2011
"PRT",0.1623,2012
"PRT",0.1623,2013
"PRT",0.1623,2014
"PRT",0.1623,2015
"PRT",0.1623,2016
"PRT",0.1623,2017
"PRT",0.1623,2018
"PRT",0.1623,2019
"PRT",0.1623,2020
"PRY",0.121892124892173,2010
"PRY",0.121892124892173,2011
"PRY",0.121892124892173,2012
"PRY",0.121892124892173,2013
"PRY",0.121892124892173,2014
"PRY",0.121892124892173,2015
"PRY",0.121892124892173,2016
"PRY",0.121892124892173,2017
"PRY",0.121892124892173,2018
"PRY",0.121892124892173,2019
"PRY",0.121892124892173,2020
"PSE",0.005,2010
"PSE",0.005,2011
"PSE",0.005,2012
"PSE",0.005,2013
"PSE",0.005,2014
"PSE",0.005,2015
"PSE",0.005,2016
"PSE",0.005,2017
"PSE",0.005,2018
"PSE",0.005,2019
"PSE",0.005,2020
"PYF",0.39,2010
"PYF",0.39,2011
"PYF",0.39,2012
"PYF",0.39,2013
"PYF",0.39,2014
"PYF",0.39,2015
"PYF",0.39,2016
"PYF",0.39,2017
"PYF",0.39,2018
"PYF",0.39,2019
"PYF",0.39,2020
"QAT",0.03,2010
"QAT",0.03,2011
"QAT",0.03,2012
"QAT",0.03,2013
"QAT",0.03,2014
"QAT",0.03,2015
"QAT",0.03,2016
"QAT",0.03,2017
"QAT",0.03,2018
"QAT",0.03,2019
"QAT",0.03,2020
"ROU",0.0567,2010
"ROU",0.0567,2011
"ROU",0.0567,2012
"ROU",0.0567,2013
"ROU",0.0567,2014
"ROU",0.0567,2015
"ROU",0.0567,2016
"ROU",0.0567,2017
"ROU",0.0567,2018
"ROU",0.0567,2019
"ROU",0.0567,2020
"RUS",0.045,2010
"RUS",0.045,2011
"RUS",0.045,2012
"RUS",0.045,2013
"RUS",0.045,2014
"RUS",0.045,2015
"RUS",0.045,2016
"RUS",0.045,2017
"RUS",0.045,2018
"RUS",0.045,2019
"RUS",0.045,2020
"RWA",0.0919055854403599,2010
"RWA",0.0919055854403599,2011
"RWA",0.0919055854403599,2012
"RWA",0.0919055854403599,2013
"RWA",0.0919055854403599,2014
"RWA",0.0919055854403599,2015
"RWA",0.0919055854403599,2016
"RWA",0.0919055854403599,2017
"RWA",0.0919055854403599,2018
"RWA",0.0919055854403599,2019
"RWA",0.0919055854403599,2020
"SAU",0.15,2010
"SAU",0.15,2011
"SAU",0.15,2012
"SAU",0.15,2013
"SAU",0.15,2014
"SAU",0.15,2015
"SAU",0.15,2016
"SAU",0.15,2017
"SAU",0.15,2018
"SAU",0.15,2019
"SAU",0.15,2020
"SDN",0.0975465946678924,2010
"SDN",0.0975465946678924,2011
"SDN",0.0975465946678924,2012
"SDN",0.0975465946678924,2013
"SDN",0.0975465946678924,2014
"SDN",0.0975465946678924,2015
"SDN",0.0975465946678924,2016
"SDN",0.0975465946678924,2017
"SDN",0.0975465946678924,2018
"SDN",0.0975465946678924,2019
"SDN",0.0975465946678924,2020
"SEN",0.0951308783749704,2010
"SEN",0.0951308783749704,2011
"SEN",0.0951308783749704,2012
"SEN",0.0951308783749704,2013
"SEN",0.0951308783749704,2014
"SEN",0.0951308783749704,2015
"SEN",0.0951308783749704,2016
"SEN",0.0951308783749704,2017
"SEN",0.0951308783749704,2018
"SEN",0.0951308783749704,2019
"SEN",0.0951308783749704,2020
"SGP",0.61,2010
"SGP",0.61,2011
"SGP",0.61,2012
"SGP",0.61,2013
"SGP",0.61,2014
"SGP",0.61,2015
"SGP",0.61,2016
"SGP",0.61,2017
"SGP",0.61,2018
"SGP",0.61,2019
"SGP",0.61,2020
"SLB",0.0943332595686564,2010
"SLB",0.0943332595686564,2011
"SLB",0.0943332595686564,2012
"SLB",0.0943332595686564,2013
"SLB",0.0943332595686564,2014
"SLB",0.0943332595686564,2015
"SLB",0.0943332595686564,2016
"SLB",0.0943332595686564,2017
"SLB",0.0943332595686564,2018
"SLB",0.0943332595686564,2019
"SLB",0.0943332595686564,2020
"SLE",0.0900261359512976,2010
"SLE",0.0900261359512976,2011
"SLE",0.0900261359512976,2012
"SLE",0.0900261359512976,2013
"SLE",0.0900261359512976,2014
"SLE",0.0900261359512976,2015
"SLE",0.0900261359512976,2016
"SLE",0.0900261359512976,2017
"SLE",0.0900261359512976,2018
"SLE",0.0900261359512976,2019
"SLE",0.0900261359512976,2020
"SLV",0.108382989063417,2010
"SLV",0.108382989063417,2011
"SLV",0.108382989063417,2012
"SLV",0.108382989063417,2013
"SLV",0.108382989063417,2014
"SLV",0.108382989063417,2015
"SLV",0.108382989063417,2016
"SLV",0.108382989063417,2017
"SLV",0.108382989063417,2018
"SLV",0.108382989063417,2019
"SLV",0.108382989063417,2020
"SMR",0.4505,2010
"SMR",0.4505,2011
"SMR",0.4505,2012
"SMR",0.4505,2013
"SMR",0.4505,2014
"SMR",0.4505,2015
"SMR",0.4505,2016
"SMR",0.4505,2017
"SMR",0.4505,2018
"SMR",0.4505,2019
"SMR",0.4505,2020
"SOM",0.0915391792728264,2010
"SOM",0.0915391792728264,2011
"SOM",0.0915391792728264,2012
"SOM",0.0915391792728264,2013
"SOM",0.0915391792728264,2014
"SOM",0.0915391792728264,2015
"SOM",0.0915391792728264,2016
"SOM",0.0915391792728264,2017
"SOM",0.0915391792728264,2018
"SOM",0.0915391792728264,2019
"SOM",0.0915391792728264,2020
"SRB",0.0076,2010
"SRB",0.0076,2011
"SRB",0.0076,2012
"SRB",0.0076,2013
"SRB",0.0076,2014
"SRB",0.0076,2015
"SRB",0.0076,2016
"SRB",0.0076,2017
"SRB",0.0076,2018
"SRB",0.0076,2019
"SRB",0.0076,2020
"SSD",0.0914702234110566,2010
"SSD",0.0914702234110566,2011
"SSD",0.0914702234110566,2012
"SSD",0.0914702234110566,2013
"SSD",0.0914702234110566,2014
"SSD",0.0914702234110566,2015
"SSD",0.0914702234110566,2016
"SSD",0.0914702234110566,2017
"SSD",0.0914702234110566,2018
"SSD",0.0914702234110566,2019
"SSD",0.0914702234110566,2020
"STP",0.0977429896843079,2010
"STP",0.0977429896843079,2011
"STP",0.0977429896843079,2012
"STP",0.0977429896843079,2013
"STP",0.0977429896843079,2014
"STP",0.0977429896843079,2015
"STP",0.0977429896843079,2016
"STP",0.0977429896843079,2017
"STP",0.0977429896843079,2018
"STP",0.0977429896843079,2019
"STP",0.0977429896843079,2020
"SUR",0.137675853837348,2010
"SUR",0.137675853837348,2011
"SUR",0.137675853837348,2012
"SUR",0.137675853837348,2013
"SUR",0.137675853837348,2014
"SUR",0.137675853837348,2015
"SUR",0.137675853837348,2016
"SUR",0.137675853837348,2017
"SUR",0.137675853837348,2018
"SUR",0.137675853837348,2019
"SUR",0.137675853837348,2020
"SVK",0.0762,2010
"SVK",0.0762,2011
"SVK",0.0762,2012
"SVK",0.0762,2013
"SVK",0.0762,2014
"SVK",0.0762,2015
"SVK",0.0762,2016
"SVK",0.0762,2017
"SVK",0.0762,2018
"SVK",0.0762,2019
"SVK",0.0762,2020
"SVN",0.4644,2010
"SVN",0.4644,2011
"SVN",0.4644,2012
"SVN",0.4644,2013
"SVN",0.4644,2014
"SVN",0.4644,2015
"SVN",0.4644,2016
"SVN",0.4644,2017
"SVN",0.4644,2018
"SVN",0.4644,2019
"SVN",0.4644,2020
"SWE",0.3237,2010
"SWE",0.3237,2011
"SWE",0.3237,2012
