Nation,iso_code3,Year,nemomod_entc_variable_cost_pp_hydropower_mm_usd_per_mwh
American Samoa,GMB,2036,2.625059665
American Samoa,GMB,2037,2.565103219
American Samoa,GMB,2038,2.506516181
American Samoa,GMB,2039,2.449267272
American Samoa,GMB,2040,2.39332593
American Samoa,GMB,2041,2.338662291
American Samoa,GMB,2042,2.28524717
American Samoa,GMB,2043,2.233052053
American Samoa,GMB,2044,2.182049073
American Samoa,GMB,2045,2.132211003
American Samoa,GMB,2046,2.083511237
American Samoa,GMB,2047,2.035923774
American Samoa,GMB,2048,1.989423211
American Samoa,GMB,2049,1.943984722
American Samoa,GMB,2050,1.89958405
American Samoa,GNB,2021,3.71239498
American Samoa,GNB,2022,3.627603762
American Samoa,GNB,2023,3.544749177
American Samoa,GNB,2024,3.463786994
American Samoa,GNB,2025,3.38467399
American Samoa,GNB,2026,3.307367929
American Samoa,GNB,2027,3.231827541
American Samoa,GNB,2028,3.158012498
American Samoa,GNB,2029,3.085883393
American Samoa,GNB,2030,3.015401719
American Samoa,GNB,2031,2.946529849
American Samoa,GNB,2032,2.879231014
American Samoa,GNB,2033,2.813469287
American Samoa,GNB,2034,2.749209559
American Samoa,GNB,2035,2.686417526
American Samoa,GNB,2036,2.625059665
American Samoa,GNB,2037,2.565103219
American Samoa,GNB,2038,2.506516181
American Samoa,GNB,2039,2.449267272
American Samoa,GNB,2040,2.39332593
American Samoa,GNB,2041,2.338662291
American Samoa,GNB,2042,2.28524717
American Samoa,GNB,2043,2.233052053
American Samoa,GNB,2044,2.182049073
American Samoa,GNB,2045,2.132211003
American Samoa,GNB,2046,2.083511237
American Samoa,GNB,2047,2.035923774
American Samoa,GNB,2048,1.989423211
American Samoa,GNB,2049,1.943984722
American Samoa,GNB,2050,1.89958405
American Samoa,GNQ,2021,3.71239498
American Samoa,GNQ,2022,3.627603762
American Samoa,GNQ,2023,3.544749177
American Samoa,GNQ,2024,3.463786994
American Samoa,GNQ,2025,3.38467399
American Samoa,GNQ,2026,3.307367929
American Samoa,GNQ,2027,3.231827541
American Samoa,GNQ,2028,3.158012498
American Samoa,GNQ,2029,3.085883393
American Samoa,GNQ,2030,3.015401719
American Samoa,GNQ,2031,2.946529849
American Samoa,GNQ,2032,2.879231014
American Samoa,GNQ,2033,2.813469287
American Samoa,GNQ,2034,2.749209559
American Samoa,GNQ,2035,2.686417526
American Samoa,GNQ,2036,2.625059665
American Samoa,GNQ,2037,2.565103219
American Samoa,GNQ,2038,2.506516181
American Samoa,GNQ,2039,2.449267272
American Samoa,GNQ,2040,2.39332593
American Samoa,GNQ,2041,2.338662291
American Samoa,GNQ,2042,2.28524717
American Samoa,GNQ,2043,2.233052053
American Samoa,GNQ,2044,2.182049073
American Samoa,GNQ,2045,2.132211003
American Samoa,GNQ,2046,2.083511237
American Samoa,GNQ,2047,2.035923774
American Samoa,GNQ,2048,1.989423211
American Samoa,GNQ,2049,1.943984722
American Samoa,GNQ,2050,1.89958405
American Samoa,GRC,2021,3.71239498
American Samoa,GRC,2022,3.627603762
American Samoa,GRC,2023,3.544749177
American Samoa,GRC,2024,3.463786994
American Samoa,GRC,2025,3.38467399
American Samoa,GRC,2026,3.307367929
American Samoa,GRC,2027,3.231827541
American Samoa,GRC,2028,3.158012498
American Samoa,GRC,2029,3.085883393
American Samoa,GRC,2030,3.015401719
American Samoa,GRC,2031,2.946529849
American Samoa,GRC,2032,2.879231014
American Samoa,GRC,2033,2.813469287
American Samoa,GRC,2034,2.749209559
American Samoa,GRC,2035,2.686417526
American Samoa,GRC,2036,2.625059665
American Samoa,GRC,2037,2.565103219
American Samoa,GRC,2038,2.506516181
American Samoa,GRC,2039,2.449267272
American Samoa,GRC,2040,2.39332593
American Samoa,GRC,2041,2.338662291
American Samoa,GRC,2042,2.28524717
American Samoa,GRC,2043,2.233052053
American Samoa,GRC,2044,2.182049073
American Samoa,GRC,2045,2.132211003
American Samoa,GRC,2046,2.083511237
American Samoa,GRC,2047,2.035923774
American Samoa,GRC,2048,1.989423211
American Samoa,GRC,2049,1.943984722
American Samoa,GRC,2050,1.89958405
American Samoa,GRD,2021,3.71239498
American Samoa,GRD,2022,3.627603762
American Samoa,GRD,2023,3.544749177
American Samoa,GRD,2024,3.463786994
American Samoa,GRD,2025,3.38467399
American Samoa,GRD,2026,3.307367929
American Samoa,GRD,2027,3.231827541
American Samoa,GRD,2028,3.158012498
American Samoa,GRD,2029,3.085883393
American Samoa,GRD,2030,3.015401719
American Samoa,GRD,2031,2.946529849
American Samoa,GRD,2032,2.879231014
American Samoa,GRD,2033,2.813469287
American Samoa,GRD,2034,2.749209559
American Samoa,GRD,2035,2.686417526
American Samoa,GRD,2036,2.625059665
American Samoa,GRD,2037,2.565103219
American Samoa,GRD,2038,2.506516181
American Samoa,GRD,2039,2.449267272
American Samoa,GRD,2040,2.39332593
American Samoa,GRD,2041,2.338662291
American Samoa,GRD,2042,2.28524717
American Samoa,GRD,2043,2.233052053
American Samoa,GRD,2044,2.182049073
American Samoa,GRD,2045,2.132211003
American Samoa,GRD,2046,2.083511237
American Samoa,GRD,2047,2.035923774
American Samoa,GRD,2048,1.989423211
American Samoa,GRD,2049,1.943984722
American Samoa,GRD,2050,1.89958405
American Samoa,GRL,2021,3.71239498
American Samoa,GRL,2022,3.627603762
American Samoa,GRL,2023,3.544749177
American Samoa,GRL,2024,3.463786994
American Samoa,GRL,2025,3.38467399
American Samoa,GRL,2026,3.307367929
American Samoa,GRL,2027,3.231827541
American Samoa,GRL,2028,3.158012498
American Samoa,GRL,2029,3.085883393
American Samoa,GRL,2030,3.015401719
American Samoa,GRL,2031,2.946529849
American Samoa,GRL,2032,2.879231014
American Samoa,GRL,2033,2.813469287
American Samoa,GRL,2034,2.749209559
American Samoa,GRL,2035,2.686417526
American Samoa,GRL,2036,2.625059665
American Samoa,GRL,2037,2.565103219
American Samoa,GRL,2038,2.506516181
American Samoa,GRL,2039,2.449267272
American Samoa,GRL,2040,2.39332593
American Samoa,GRL,2041,2.338662291
American Samoa,GRL,2042,2.28524717
American Samoa,GRL,2043,2.233052053
American Samoa,GRL,2044,2.182049073
American Samoa,GRL,2045,2.132211003
American Samoa,GRL,2046,2.083511237
American Samoa,GRL,2047,2.035923774
American Samoa,GRL,2048,1.989423211
American Samoa,GRL,2049,1.943984722
American Samoa,GRL,2050,1.89958405
American Samoa,GTM,2021,3.71239498
American Samoa,GTM,2022,3.627603762
American Samoa,GTM,2023,3.544749177
American Samoa,GTM,2024,3.463786994
American Samoa,GTM,2025,3.38467399
American Samoa,GTM,2026,3.307367929
American Samoa,GTM,2027,3.231827541
American Samoa,GTM,2028,3.158012498
American Samoa,GTM,2029,3.085883393
American Samoa,GTM,2030,3.015401719
American Samoa,GTM,2031,2.946529849
American Samoa,GTM,2032,2.879231014
American Samoa,GTM,2033,2.813469287
American Samoa,GTM,2034,2.749209559
American Samoa,GTM,2035,2.686417526
American Samoa,GTM,2036,2.625059665
American Samoa,GTM,2037,2.565103219
American Samoa,GTM,2038,2.506516181
American Samoa,GTM,2039,2.449267272
American Samoa,GTM,2040,2.39332593
American Samoa,GTM,2041,2.338662291
American Samoa,GTM,2042,2.28524717
American Samoa,GTM,2043,2.233052053
American Samoa,GTM,2044,2.182049073
American Samoa,GTM,2045,2.132211003
American Samoa,GTM,2046,2.083511237
American Samoa,GTM,2047,2.035923774
American Samoa,GTM,2048,1.989423211
American Samoa,GTM,2049,1.943984722
American Samoa,GTM,2050,1.89958405
American Samoa,GUF,2021,3.71239498
American Samoa,GUF,2022,3.627603762
American Samoa,GUF,2023,3.544749177
American Samoa,GUF,2024,3.463786994
American Samoa,GUF,2025,3.38467399
American Samoa,GUF,2026,3.307367929
American Samoa,GUF,2027,3.231827541
American Samoa,GUF,2028,3.158012498
American Samoa,GUF,2029,3.085883393
American Samoa,GUF,2030,3.015401719
American Samoa,GUF,2031,2.946529849
American Samoa,GUF,2032,2.879231014
American Samoa,GUF,2033,2.813469287
American Samoa,GUF,2034,2.749209559
American Samoa,GUF,2035,2.686417526
American Samoa,GUF,2036,2.625059665
American Samoa,GUF,2037,2.565103219
American Samoa,GUF,2038,2.506516181
American Samoa,GUF,2039,2.449267272
American Samoa,GUF,2040,2.39332593
American Samoa,GUF,2041,2.338662291
American Samoa,GUF,2042,2.28524717
American Samoa,GUF,2043,2.233052053
American Samoa,GUF,2044,2.182049073
American Samoa,GUF,2045,2.132211003
American Samoa,GUF,2046,2.083511237
American Samoa,GUF,2047,2.035923774
American Samoa,GUF,2048,1.989423211
American Samoa,GUF,2049,1.943984722
American Samoa,GUF,2050,1.89958405
American Samoa,GUM,2021,3.71239498
American Samoa,GUM,2022,3.627603762
American Samoa,GUM,2023,3.544749177
American Samoa,GUM,2024,3.463786994
American Samoa,GUM,2025,3.38467399
American Samoa,GUM,2026,3.307367929
American Samoa,GUM,2027,3.231827541
American Samoa,GUM,2028,3.158012498
American Samoa,GUM,2029,3.085883393
American Samoa,GUM,2030,3.015401719
American Samoa,GUM,2031,2.946529849
American Samoa,GUM,2032,2.879231014
American Samoa,GUM,2033,2.813469287
American Samoa,GUM,2034,2.749209559
American Samoa,GUM,2035,2.686417526
American Samoa,GUM,2036,2.625059665
American Samoa,GUM,2037,2.565103219
American Samoa,GUM,2038,2.506516181
American Samoa,GUM,2039,2.449267272
American Samoa,GUM,2040,2.39332593
American Samoa,GUM,2041,2.338662291
American Samoa,GUM,2042,2.28524717
American Samoa,GUM,2043,2.233052053
American Samoa,GUM,2044,2.182049073
American Samoa,GUM,2045,2.132211003
American Samoa,GUM,2046,2.083511237
American Samoa,GUM,2047,2.035923774
American Samoa,GUM,2048,1.989423211
American Samoa,GUM,2049,1.943984722
American Samoa,GUM,2050,1.89958405
American Samoa,GUY,2021,3.71239498
American Samoa,GUY,2022,3.627603762
American Samoa,GUY,2023,3.544749177
American Samoa,GUY,2024,3.463786994
American Samoa,GUY,2025,3.38467399
American Samoa,GUY,2026,3.307367929
American Samoa,GUY,2027,3.231827541
American Samoa,GUY,2028,3.158012498
American Samoa,GUY,2029,3.085883393
American Samoa,GUY,2030,3.015401719
American Samoa,GUY,2031,2.946529849
American Samoa,GUY,2032,2.879231014
American Samoa,GUY,2033,2.813469287
American Samoa,GUY,2034,2.749209559
American Samoa,GUY,2035,2.686417526
American Samoa,GUY,2036,2.625059665
American Samoa,GUY,2037,2.565103219
American Samoa,GUY,2038,2.506516181
American Samoa,GUY,2039,2.449267272
American Samoa,GUY,2040,2.39332593
American Samoa,GUY,2041,2.338662291
American Samoa,GUY,2042,2.28524717
American Samoa,GUY,2043,2.233052053
American Samoa,GUY,2044,2.182049073
American Samoa,GUY,2045,2.132211003
American Samoa,GUY,2046,2.083511237
American Samoa,GUY,2047,2.035923774
American Samoa,GUY,2048,1.989423211
American Samoa,GUY,2049,1.943984722
American Samoa,GUY,2050,1.89958405
American Samoa,HKG,2021,3.71239498
American Samoa,HKG,2022,3.627603762
American Samoa,HKG,2023,3.544749177
American Samoa,HKG,2024,3.463786994
American Samoa,HKG,2025,3.38467399
American Samoa,HKG,2026,3.307367929
American Samoa,HKG,2027,3.231827541
American Samoa,HKG,2028,3.158012498
American Samoa,HKG,2029,3.085883393
American Samoa,HKG,2030,3.015401719
American Samoa,HKG,2031,2.946529849
American Samoa,HKG,2032,2.879231014
American Samoa,HKG,2033,2.813469287
American Samoa,HKG,2034,2.749209559
American Samoa,HKG,2035,2.686417526
American Samoa,HKG,2036,2.625059665
American Samoa,HKG,2037,2.565103219
American Samoa,HKG,2038,2.506516181
American Samoa,HKG,2039,2.449267272
American Samoa,HKG,2040,2.39332593
American Samoa,HKG,2041,2.338662291
American Samoa,HKG,2042,2.28524717
American Samoa,HKG,2043,2.233052053
American Samoa,HKG,2044,2.182049073
American Samoa,HKG,2045,2.132211003
American Samoa,HKG,2046,2.083511237
American Samoa,HKG,2047,2.035923774
American Samoa,HKG,2048,1.989423211
American Samoa,HKG,2049,1.943984722
American Samoa,HKG,2050,1.89958405
American Samoa,HMD,2021,3.71239498
American Samoa,HMD,2022,3.627603762
American Samoa,HMD,2023,3.544749177
American Samoa,HMD,2024,3.463786994
American Samoa,HMD,2025,3.38467399
American Samoa,HMD,2026,3.307367929
American Samoa,HMD,2027,3.231827541
American Samoa,HMD,2028,3.158012498
American Samoa,HMD,2029,3.085883393
American Samoa,HMD,2030,3.015401719
American Samoa,HMD,2031,2.946529849
American Samoa,HMD,2032,2.879231014
American Samoa,HMD,2033,2.813469287
American Samoa,HMD,2034,2.749209559
American Samoa,HMD,2035,2.686417526
American Samoa,HMD,2036,2.625059665
American Samoa,HMD,2037,2.565103219
American Samoa,HMD,2038,2.506516181
American Samoa,HMD,2039,2.449267272
American Samoa,HMD,2040,2.39332593
American Samoa,HMD,2041,2.338662291
American Samoa,HMD,2042,2.28524717
American Samoa,HMD,2043,2.233052053
American Samoa,HMD,2044,2.182049073
American Samoa,HMD,2045,2.132211003
American Samoa,HMD,2046,2.083511237
American Samoa,HMD,2047,2.035923774
American Samoa,HMD,2048,1.989423211
American Samoa,HMD,2049,1.943984722
American Samoa,HMD,2050,1.89958405
American Samoa,HND,2021,3.71239498
American Samoa,HND,2022,3.627603762
American Samoa,HND,2023,3.544749177
American Samoa,HND,2024,3.463786994
American Samoa,HND,2025,3.38467399
American Samoa,HND,2026,3.307367929
American Samoa,HND,2027,3.231827541
American Samoa,HND,2028,3.158012498
American Samoa,HND,2029,3.085883393
American Samoa,HND,2030,3.015401719
American Samoa,HND,2031,2.946529849
American Samoa,HND,2032,2.879231014
American Samoa,HND,2033,2.813469287
American Samoa,HND,2034,2.749209559
American Samoa,HND,2035,2.686417526
American Samoa,HND,2036,2.625059665
American Samoa,HND,2037,2.565103219
American Samoa,HND,2038,2.506516181
American Samoa,HND,2039,2.449267272
American Samoa,HND,2040,2.39332593
American Samoa,HND,2041,2.338662291
American Samoa,HND,2042,2.28524717
American Samoa,HND,2043,2.233052053
American Samoa,HND,2044,2.182049073
American Samoa,HND,2045,2.132211003
American Samoa,HND,2046,2.083511237
American Samoa,HND,2047,2.035923774
American Samoa,HND,2048,1.989423211
American Samoa,HND,2049,1.943984722
American Samoa,HND,2050,1.89958405
American Samoa,HRV,2021,3.71239498
American Samoa,HRV,2022,3.627603762
American Samoa,HRV,2023,3.544749177
American Samoa,HRV,2024,3.463786994
American Samoa,HRV,2025,3.38467399
American Samoa,HRV,2026,3.307367929
American Samoa,HRV,2027,3.231827541
American Samoa,HRV,2028,3.158012498
American Samoa,HRV,2029,3.085883393
American Samoa,HRV,2030,3.015401719
American Samoa,HRV,2031,2.946529849
American Samoa,HRV,2032,2.879231014
American Samoa,HRV,2033,2.813469287
American Samoa,HRV,2034,2.749209559
American Samoa,HRV,2035,2.686417526
American Samoa,HRV,2036,2.625059665
American Samoa,HRV,2037,2.565103219
American Samoa,HRV,2038,2.506516181
American Samoa,HRV,2039,2.449267272
American Samoa,HRV,2040,2.39332593
American Samoa,HRV,2041,2.338662291
American Samoa,HRV,2042,2.28524717
American Samoa,HRV,2043,2.233052053
American Samoa,HRV,2044,2.182049073
American Samoa,HRV,2045,2.132211003
American Samoa,HRV,2046,2.083511237
American Samoa,HRV,2047,2.035923774
American Samoa,HRV,2048,1.989423211
American Samoa,HRV,2049,1.943984722
American Samoa,HRV,2050,1.89958405
American Samoa,HTI,2021,3.71239498
American Samoa,HTI,2022,3.627603762
American Samoa,HTI,2023,3.544749177
American Samoa,HTI,2024,3.463786994
American Samoa,HTI,2025,3.38467399
American Samoa,HTI,2026,3.307367929
American Samoa,HTI,2027,3.231827541
American Samoa,HTI,2028,3.158012498
American Samoa,HTI,2029,3.085883393
American Samoa,HTI,2030,3.015401719
American Samoa,HTI,2031,2.946529849
American Samoa,HTI,2032,2.879231014
American Samoa,HTI,2033,2.813469287
American Samoa,HTI,2034,2.749209559
American Samoa,HTI,2035,2.686417526
American Samoa,HTI,2036,2.625059665
American Samoa,HTI,2037,2.565103219
American Samoa,HTI,2038,2.506516181
American Samoa,HTI,2039,2.449267272
American Samoa,HTI,2040,2.39332593
American Samoa,HTI,2041,2.338662291
American Samoa,HTI,2042,2.28524717
American Samoa,HTI,2043,2.233052053
American Samoa,HTI,2044,2.182049073
American Samoa,HTI,2045,2.132211003
American Samoa,HTI,2046,2.083511237
American Samoa,HTI,2047,2.035923774
American Samoa,HTI,2048,1.989423211
American Samoa,HTI,2049,1.943984722
American Samoa,HTI,2050,1.89958405
American Samoa,HUN,2021,3.71239498
American Samoa,HUN,2022,3.627603762
American Samoa,HUN,2023,3.544749177
American Samoa,HUN,2024,3.463786994
American Samoa,HUN,2025,3.38467399
American Samoa,HUN,2026,3.307367929
American Samoa,HUN,2027,3.231827541
American Samoa,HUN,2028,3.158012498
American Samoa,HUN,2029,3.085883393
American Samoa,HUN,2030,3.015401719
American Samoa,HUN,2031,2.946529849
American Samoa,HUN,2032,2.879231014
American Samoa,HUN,2033,2.813469287
American Samoa,HUN,2034,2.749209559
American Samoa,HUN,2035,2.686417526
American Samoa,HUN,2036,2.625059665
American Samoa,HUN,2037,2.565103219
American Samoa,HUN,2038,2.506516181
American Samoa,HUN,2039,2.449267272
American Samoa,HUN,2040,2.39332593
American Samoa,HUN,2041,2.338662291
American Samoa,HUN,2042,2.28524717
American Samoa,HUN,2043,2.233052053
American Samoa,HUN,2044,2.182049073
American Samoa,HUN,2045,2.132211003
American Samoa,HUN,2046,2.083511237
American Samoa,HUN,2047,2.035923774
American Samoa,HUN,2048,1.989423211
American Samoa,HUN,2049,1.943984722
American Samoa,HUN,2050,1.89958405
American Samoa,IDN,2021,3.71239498
American Samoa,IDN,2022,3.627603762
American Samoa,IDN,2023,3.544749177
American Samoa,IDN,2024,3.463786994
American Samoa,IDN,2025,3.38467399
American Samoa,IDN,2026,3.307367929
American Samoa,IDN,2027,3.231827541
American Samoa,IDN,2028,3.158012498
American Samoa,IDN,2029,3.085883393
American Samoa,IDN,2030,3.015401719
American Samoa,IDN,2031,2.946529849
American Samoa,IDN,2032,2.879231014
American Samoa,IDN,2033,2.813469287
American Samoa,IDN,2034,2.749209559
American Samoa,IDN,2035,2.686417526
American Samoa,IDN,2036,2.625059665
American Samoa,IDN,2037,2.565103219
American Samoa,IDN,2038,2.506516181
American Samoa,IDN,2039,2.449267272
American Samoa,IDN,2040,2.39332593
American Samoa,IDN,2041,2.338662291
American Samoa,IDN,2042,2.28524717
American Samoa,IDN,2043,2.233052053
American Samoa,IDN,2044,2.182049073
American Samoa,IDN,2045,2.132211003
American Samoa,IDN,2046,2.083511237
American Samoa,IDN,2047,2.035923774
American Samoa,IDN,2048,1.989423211
American Samoa,IDN,2049,1.943984722
American Samoa,IDN,2050,1.89958405
American Samoa,IMN,2021,3.71239498
American Samoa,IMN,2022,3.627603762
American Samoa,IMN,2023,3.544749177
American Samoa,IMN,2024,3.463786994
American Samoa,IMN,2025,3.38467399
American Samoa,IMN,2026,3.307367929
American Samoa,IMN,2027,3.231827541
American Samoa,IMN,2028,3.158012498
American Samoa,IMN,2029,3.085883393
American Samoa,IMN,2030,3.015401719
American Samoa,IMN,2031,2.946529849
American Samoa,IMN,2032,2.879231014
American Samoa,IMN,2033,2.813469287
American Samoa,IMN,2034,2.749209559
American Samoa,IMN,2035,2.686417526
American Samoa,IMN,2036,2.625059665
American Samoa,IMN,2037,2.565103219
American Samoa,IMN,2038,2.506516181
American Samoa,IMN,2039,2.449267272
American Samoa,IMN,2040,2.39332593
American Samoa,IMN,2041,2.338662291
American Samoa,IMN,2042,2.28524717
American Samoa,IMN,2043,2.233052053
American Samoa,IMN,2044,2.182049073
American Samoa,IMN,2045,2.132211003
American Samoa,IMN,2046,2.083511237
American Samoa,IMN,2047,2.035923774
American Samoa,IMN,2048,1.989423211
American Samoa,IMN,2049,1.943984722
American Samoa,IMN,2050,1.89958405
American Samoa,IND,2021,3.71239498
American Samoa,IND,2022,3.627603762
American Samoa,IND,2023,3.544749177
American Samoa,IND,2024,3.463786994
American Samoa,IND,2025,3.38467399
American Samoa,IND,2026,3.307367929
American Samoa,IND,2027,3.231827541
American Samoa,IND,2028,3.158012498
American Samoa,IND,2029,3.085883393
American Samoa,IND,2030,3.015401719
American Samoa,IND,2031,2.946529849
American Samoa,IND,2032,2.879231014
American Samoa,IND,2033,2.813469287
American Samoa,IND,2034,2.749209559
American Samoa,IND,2035,2.686417526
American Samoa,IND,2036,2.625059665
American Samoa,IND,2037,2.565103219
American Samoa,IND,2038,2.506516181
American Samoa,IND,2039,2.449267272
American Samoa,IND,2040,2.39332593
American Samoa,IND,2041,2.338662291
American Samoa,IND,2042,2.28524717
American Samoa,IND,2043,2.233052053
American Samoa,IND,2044,2.182049073
American Samoa,IND,2045,2.132211003
American Samoa,IND,2046,2.083511237
American Samoa,IND,2047,2.035923774
American Samoa,IND,2048,1.989423211
American Samoa,IND,2049,1.943984722
American Samoa,IND,2050,1.89958405
Andorra,IOT,2021,3.237780352
Andorra,IOT,2022,3.163829346
Andorra,IOT,2023,3.091567384
Andorra,IOT,2024,3.020955887
Andorra,IOT,2025,2.95195716
Andorra,IOT,2026,2.884534365
Andorra,IOT,2027,2.818651509
Andorra,IOT,2028,2.75427342
Andorra,IOT,2029,2.691365728
Andorra,IOT,2030,2.62989485
Andorra,IOT,2031,2.569827968
Andorra,IOT,2032,2.511133016
Andorra,IOT,2033,2.453778659
Andorra,IOT,2034,2.397734277
Andorra,IOT,2035,2.34296995
Andorra,IOT,2036,2.289456443
Andorra,IOT,2037,2.237165185
Andorra,IOT,2038,2.186068262
Andorra,IOT,2039,2.136138394
Andorra,IOT,2040,2.087348925
Andorra,IOT,2041,2.03967381
Andorra,IOT,2042,1.993087596
Andorra,IOT,2043,1.947565412
Andorra,IOT,2044,1.903082957
Andorra,IOT,2045,1.859616482
Andorra,IOT,2046,1.817142783
Andorra,IOT,2047,1.775639184
Andorra,IOT,2048,1.735083529
Andorra,IOT,2049,1.695454167
Andorra,IOT,2050,1.65672994
Andorra,IRL,2021,3.237780352
Andorra,IRL,2022,3.163829346
Andorra,IRL,2023,3.091567384
Andorra,IRL,2024,3.020955887
Andorra,IRL,2025,2.95195716
Andorra,IRL,2026,2.884534365
Andorra,IRL,2027,2.818651509
Andorra,IRL,2028,2.75427342
Andorra,IRL,2029,2.691365728
Andorra,IRL,2030,2.62989485
Andorra,IRL,2031,2.569827968
Andorra,IRL,2032,2.511133016
Andorra,IRL,2033,2.453778659
Andorra,IRL,2034,2.397734277
Andorra,IRL,2035,2.34296995
Andorra,IRL,2036,2.289456443
Andorra,IRL,2037,2.237165185
Andorra,IRL,2038,2.186068262
Andorra,IRL,2039,2.136138394
Andorra,IRL,2040,2.087348925
Andorra,IRL,2041,2.03967381
Andorra,IRL,2042,1.993087596
Andorra,IRL,2043,1.947565412
Andorra,IRL,2044,1.903082957
Andorra,IRL,2045,1.859616482
Andorra,IRL,2046,1.817142783
Andorra,IRL,2047,1.775639184
Andorra,IRL,2048,1.735083529
Andorra,IRL,2049,1.695454167
Andorra,IRL,2050,1.65672994
Andorra,IRN,2021,3.237780352
Andorra,IRN,2022,3.163829346
Andorra,IRN,2023,3.091567384
Andorra,IRN,2024,3.020955887
Andorra,IRN,2025,2.95195716
Andorra,IRN,2026,2.884534365
Andorra,IRN,2027,2.818651509
Andorra,IRN,2028,2.75427342
Andorra,IRN,2029,2.691365728
Andorra,IRN,2030,2.62989485
Andorra,IRN,2031,2.569827968
Andorra,IRN,2032,2.511133016
Andorra,IRN,2033,2.453778659
Andorra,IRN,2034,2.397734277
Andorra,IRN,2035,2.34296995
Andorra,IRN,2036,2.289456443
Andorra,IRN,2037,2.237165185
