,Nation,iso_code3,Year,consumpinit_inen_energy_tj_per_tonne_production_plastic
3530,Faroe Islands,FRO,2045,0.03020229726854092
3531,Faroe Islands,FRO,2046,0.028332251639626653
3532,Faroe Islands,FRO,2047,0.02657799424440617
3533,Faroe Islands,FRO,2048,0.024932355784518863
3534,Faroe Islands,FRO,2049,0.023388610865421586
3535,Faroe Islands,FRO,2050,0.021940450511049567
3536,"Venezuela, RB",VEN,2017,0.019394269453144607
3537,"Venezuela, RB",VEN,2018,0.019394269453144607
3538,"Venezuela, RB",VEN,2019,0.019394269453144607
3539,"Venezuela, RB",VEN,2020,0.019394269453144607
3540,"Venezuela, RB",VEN,2021,0.01939426829423492
3541,"Venezuela, RB",VEN,2022,0.019182127684933714
3542,"Venezuela, RB",VEN,2023,0.01897230753637025
3543,"Venezuela, RB",VEN,2024,0.018764782466614855
3544,"Venezuela, RB",VEN,2025,0.018559527371373348
3545,"Venezuela, RB",VEN,2026,0.01835651742095021
3546,"Venezuela, RB",VEN,2027,0.01815572805724493
3547,"Venezuela, RB",VEN,2028,0.017957134990781276
3548,"Venezuela, RB",VEN,2029,0.017760714197768875
3549,"Venezuela, RB",VEN,2030,0.017566441917197254
3550,"Venezuela, RB",VEN,2031,0.017374294647961176
3551,"Venezuela, RB",VEN,2032,0.017184249146018064
3552,"Venezuela, RB",VEN,2033,0.01699628242157589
3553,"Venezuela, RB",VEN,2034,0.016810371736312207
3554,"Venezuela, RB",VEN,2035,0.01662649460062353
3555,"Venezuela, RB",VEN,2036,0.01644462877090475
3556,"Venezuela, RB",VEN,2037,0.016264752246858274
3557,"Venezuela, RB",VEN,2038,0.016086843268832647
3558,"Venezuela, RB",VEN,2039,0.015910880315190425
3559,"Venezuela, RB",VEN,2040,0.015736842099704527
3560,"Venezuela, RB",VEN,2041,0.015564707568983371
3561,"Venezuela, RB",VEN,2042,0.015394455899923979
3562,"Venezuela, RB",VEN,2043,0.015226066497192981
3563,"Venezuela, RB",VEN,2044,0.015059518990735349
3564,"Venezuela, RB",VEN,2045,0.014894793233310012
3565,"Venezuela, RB",VEN,2046,0.014731869298052848
3566,"Venezuela, RB",VEN,2047,0.014570727476066001
3567,"Venezuela, RB",VEN,2048,0.01441134827403373
3568,"Venezuela, RB",VEN,2049,0.014253712411864385
3569,"Venezuela, RB",VEN,2050,0.01409780082035791
3570,Lithuania,LTU,2017,0.00237675678233971
3571,Lithuania,LTU,2018,0.0020756394891177725
3572,Lithuania,LTU,2019,0.0021794095288906155
3573,Lithuania,LTU,2020,0.002260884096880269
3574,Lithuania,LTU,2021,0.0022608839356390944
3575,Lithuania,LTU,2022,0.0021841843748650895
3576,Lithuania,LTU,2023,0.002110086815250979
3577,Lithuania,LTU,2024,0.0020385029849739862
3578,Lithuania,LTU,2025,0.0019693476067967302
3579,Lithuania,LTU,2026,0.0019025382964771584
3580,Lithuania,LTU,2027,0.0018379954646248556
3581,Lithuania,LTU,2028,0.0017756422218868602
3582,Lithuania,LTU,2029,0.0017154042873499837
3583,Lithuania,LTU,2030,0.0016572099000505757
3584,Lithuania,LTU,2031,0.00160098973348626
3585,Lithuania,LTU,2032,0.0015466768130278378
3586,Lithuania,LTU,2033,0.0014942064361329534
3587,Lithuania,LTU,2034,0.0014435160952664754
3588,Lithuania,LTU,2035,0.0013945454034357816
3589,Lithuania,LTU,2036,0.001347236022252223
3590,Lithuania,LTU,2037,0.0013015315924330725
3591,Lithuania,LTU,2038,0.0012573776666611627
3592,Lithuania,LTU,2039,0.0012147216447222506
3593,Lithuania,LTU,2040,0.0011735127108427942
3594,Lithuania,LTU,2041,0.001133701773153545
3595,Lithuania,LTU,2042,0.0010952414052067883
3596,Lithuania,LTU,2043,0.0010580857894776153
3597,Lithuania,LTU,2044,0.0010221906627818666
3598,Lithuania,LTU,2045,0.000987513263545759
3599,Lithuania,LTU,2046,0.0009540122808643743
3600,Lithuania,LTU,2047,0.0009216478052883115
3601,Lithuania,LTU,2048,0.0008903812812798783
3602,Lithuania,LTU,2049,0.000860175461282197
3603,Lithuania,LTU,2050,0.0008309943613464889
3604,France,FRA,2017,0.0
3605,France,FRA,2018,0.0
3606,France,FRA,2019,0.0
3607,France,FRA,2020,0.0
3608,France,FRA,2021,0.0
3609,France,FRA,2022,0.0
3610,France,FRA,2023,0.0
3611,France,FRA,2024,0.0
3612,France,FRA,2025,0.0
3613,France,FRA,2026,0.0
3614,France,FRA,2027,0.0
3615,France,FRA,2028,0.0
3616,France,FRA,2029,0.0
3617,France,FRA,2030,0.0
3618,France,FRA,2031,0.0
3619,France,FRA,2032,0.0
3620,France,FRA,2033,0.0
3621,France,FRA,2034,0.0
3622,France,FRA,2035,0.0
3623,France,FRA,2036,0.0
3624,France,FRA,2037,0.0
3625,France,FRA,2038,0.0
3626,France,FRA,2039,0.0
3627,France,FRA,2040,0.0
3628,France,FRA,2041,0.0
3629,France,FRA,2042,0.0
3630,France,FRA,2043,0.0
3631,France,FRA,2044,0.0
3632,France,FRA,2045,0.0
3633,France,FRA,2046,0.0
3634,France,FRA,2047,0.0
3635,France,FRA,2048,0.0
3636,France,FRA,2049,0.0
3637,France,FRA,2050,0.0
3638,Philippines,PHL,2017,0.0074816632724979334
3639,Philippines,PHL,2018,0.007724246642962348
3640,Philippines,PHL,2019,0.0064584588047686565
3641,Philippines,PHL,2020,0.006166720794803565
3642,Philippines,PHL,2021,0.006166719387442234
3643,Philippines,PHL,2022,0.005880460085863384
3644,Philippines,PHL,2023,0.005607488949772892
3645,Philippines,PHL,2024,0.005347189142124475
3646,Philippines,PHL,2025,0.00509897245946636
3647,Philippines,PHL,2026,0.004862278002768854
3648,Philippines,PHL,2027,0.004636570909952375
3649,Philippines,PHL,2028,0.004421341147251238
3650,Philippines,PHL,2029,0.004216102356682737
3651,Philippines,PHL,2030,0.004020390757016539
3652,Philippines,PHL,2031,0.0038337640957611116
3653,Philippines,PHL,2032,0.003655800649798994
3654,Philippines,PHL,2033,0.0034860982724127312
3655,Philippines,PHL,2034,0.0033242734845477
3656,Philippines,PHL,2035,0.0031699606082586525
3657,Philippines,PHL,2036,0.003022810940381695
3658,Philippines,PHL,2037,0.0028824919645644054
3659,Philippines,PHL,2038,0.0027486865998735655
3660,Philippines,PHL,2039,0.002621092484282513
3661,Philippines,PHL,2040,0.0024994212914190646
3662,Philippines,PHL,2041,0.002383398079030012
3663,Philippines,PHL,2042,0.0022727606676899072
3664,Philippines,PHL,2043,0.002167259048350197
3665,Philippines,PHL,2044,0.0020666548173899763
3666,Philippines,PHL,2045,0.0019707206378916644
3667,Philippines,PHL,2046,0.0018792397259243321
3668,Philippines,PHL,2047,0.0017920053606737011
3669,Philippines,PHL,2048,0.0017088204173119847
3670,Philippines,PHL,2049,0.0016294969215519066
3671,Philippines,PHL,2050,0.0015538556248783134
3672,Cyprus,CYP,2017,0.1942246564723167
3673,Cyprus,CYP,2018,0.18850678721281805
3674,Cyprus,CYP,2019,0.18135246086191018
3675,Cyprus,CYP,2020,0.25333801929351524
3676,Cyprus,CYP,2021,0.25333800416725966
3677,Cyprus,CYP,2022,0.2639045271436139
3678,Cyprus,CYP,2023,0.2749117712355264
3679,Cyprus,CYP,2024,0.286378118563788
3680,Cyprus,CYP,2025,0.2983227179525614
3681,Cyprus,CYP,2026,0.31076551690795606
3682,Cyprus,CYP,2027,0.32372729493040553
3683,Cyprus,CYP,2028,0.33722969821647886
3684,Cyprus,CYP,2029,0.3512952758080712
3685,Cyprus,CYP,2030,0.36594751724935026
3686,Cyprus,CYP,2031,0.3812108918143517
3687,Cyprus,CYP,2032,0.3971108893707133
3688,Cyprus,CYP,2033,0.41367406294780396
3689,Cyprus,CYP,2034,0.4309280730803453
3690,Cyprus,CYP,2035,0.4489017340015624
3691,Cyprus,CYP,2036,0.46762506176300084
3692,Cyprus,CYP,2037,0.487129324361421
3693,Cyprus,CYP,2038,0.5074470939563969
3694,Cyprus,CYP,2039,0.5286123012658948
3695,Cyprus,CYP,2040,0.550660292230652
3696,Cyprus,CYP,2041,0.5736278870419671
3697,Cyprus,CYP,2042,0.597553441631498
3698,Cyprus,CYP,2043,0.6224769117257435
3699,Cyprus,CYP,2044,0.6484399195722002
3700,Cyprus,CYP,2045,0.6754858234485924
3701,Cyprus,CYP,2046,0.7036597900712978
3702,Cyprus,CYP,2047,0.7330088700238505
3703,Cyprus,CYP,2048,0.7635820763315185
3704,Cyprus,CYP,2049,0.7954304663131586
3705,Cyprus,CYP,2050,0.8286072268470462
3706,Mexico,MEX,2017,0.0008904736598613207
3707,Mexico,MEX,2018,0.0008649527366457889
3708,Mexico,MEX,2019,0.0008576414052665786
3709,Mexico,MEX,2020,0.0009943629509704447
3710,Mexico,MEX,2021,0.000994362978372561
3711,Mexico,MEX,2022,0.0009862052709181221
3712,Mexico,MEX,2023,0.00097811448891481
3713,Mexico,MEX,2024,0.0009700900833093504
3714,Mexico,MEX,2025,0.0009621315095528711
3715,Mexico,MEX,2026,0.0009542382275639572
3716,Mexico,MEX,2027,0.000946409701691997
3717,Mexico,MEX,2028,0.0009386454006808293
3718,Mexico,MEX,2029,0.0009309447976326927
3719,Mexico,MEX,2030,0.000923307369972475
3720,Mexico,MEX,2031,0.0009157325994122412
3721,Mexico,MEX,2032,0.0009082199719160678
3722,Mexico,MEX,2033,0.00090076897766516
3723,Mexico,MEX,2034,0.0008933791110232488
3724,Mexico,MEX,2035,0.0008860498705022855
3725,Mexico,MEX,2036,0.0008787807587284016
3726,Mexico,MEX,2037,0.0008715712824081661
3727,Mexico,MEX,2038,0.0008644209522950995
3728,Mexico,MEX,2039,0.0008573292831564789
3729,Mexico,MEX,2040,0.0008502957937404101
3730,Mexico,MEX,2041,0.0008433200067431637
3731,Mexico,MEX,2042,0.0008364014487767904
3732,Mexico,MEX,2043,0.0008295396503369912
3733,Mexico,MEX,2044,0.0008227341457712616
3734,Mexico,MEX,2045,0.0008159844732472862
3735,Mexico,MEX,2046,0.0008092901747216003
3736,Mexico,MEX,2047,0.0008026507959085076
3737,Mexico,MEX,2048,0.000796065886249249
3738,Mexico,MEX,2049,0.0007895349988814301
3739,Mexico,MEX,2050,0.0007830576906086941
3740,Finland,FIN,2017,0.0
3741,Finland,FIN,2018,0.0
3742,Finland,FIN,2019,0.0
3743,Finland,FIN,2020,0.0
3744,Finland,FIN,2021,0.0
3745,Finland,FIN,2022,0.0
3746,Finland,FIN,2023,0.0
3747,Finland,FIN,2024,0.0
3748,Finland,FIN,2025,0.0
3749,Finland,FIN,2026,0.0
3750,Finland,FIN,2027,0.0
3751,Finland,FIN,2028,0.0
3752,Finland,FIN,2029,0.0
3753,Finland,FIN,2030,0.0
3754,Finland,FIN,2031,0.0
3755,Finland,FIN,2032,0.0
3756,Finland,FIN,2033,0.0
3757,Finland,FIN,2034,0.0
3758,Finland,FIN,2035,0.0
3759,Finland,FIN,2036,0.0
3760,Finland,FIN,2037,0.0
3761,Finland,FIN,2038,0.0
3762,Finland,FIN,2039,0.0
3763,Finland,FIN,2040,0.0
3764,Finland,FIN,2041,0.0
3765,Finland,FIN,2042,0.0
3766,Finland,FIN,2043,0.0
3767,Finland,FIN,2044,0.0
3768,Finland,FIN,2045,0.0
3769,Finland,FIN,2046,0.0
3770,Finland,FIN,2047,0.0
3771,Finland,FIN,2048,0.0
3772,Finland,FIN,2049,0.0
3773,Finland,FIN,2050,0.0
3774,Peru,PER,2017,0.01000365938420419
3775,Peru,PER,2018,0.008774149309121104
3776,Peru,PER,2019,0.009063682096372573
3777,Peru,PER,2020,0.009480673268011709
3778,Peru,PER,2021,0.009480673565639633
3779,Peru,PER,2022,0.009162914916483706
3780,Peru,PER,2023,0.00885580641348188
3781,Peru,PER,2024,0.008558991101399724
3782,Peru,PER,2025,0.008272123988879864
3783,Peru,PER,2026,0.007994871647455153
3784,Peru,PER,2027,0.007726911824001521
3785,Peru,PER,2028,0.007467933066179924
3786,Peru,PER,2029,0.0072176343604321925
3787,Peru,PER,2030,0.006975724782110212
3788,Peru,PER,2031,0.006741923157331081
3789,Peru,PER,2032,0.0065159577361662046
3790,Peru,PER,2033,0.006297565876783413
3791,Peru,PER,2034,0.006086493740175982
3792,Peru,PER,2035,0.005882495995122942
3793,Peru,PER,2036,0.005685335533038266
3794,Peru,PER,2037,0.005494783192377197
3795,Peru,PER,2038,0.005310617492279424
3796,Peru,PER,2039,0.005132624375139876
3797,Peru,PER,2040,0.004960596957807423
3798,Peru,PER,2041,0.004794335291122387
3799,Peru,PER,2042,0.004633646127513916
3800,Peru,PER,2043,0.004478342696386231
3801,Peru,PER,2044,0.004328244487033407
3802,Peru,PER,2045,0.0041831770388300535
3803,Peru,PER,2046,0.00404297173845392
3804,Peru,PER,2047,0.0039074656239049725
3805,Peru,PER,2048,0.0037765011950931502
3806,Peru,PER,2049,0.003649926230774407
3807,Peru,PER,2050,0.003527593611622418
3808,Canada,CAN,2017,0.0006782544651720702
3809,Canada,CAN,2018,0.0006554552080873194
3810,Canada,CAN,2019,0.0006643347599327834
3811,Canada,CAN,2020,0.0006895508107785771
3812,Canada,CAN,2021,0.0006895508002663164
3813,Canada,CAN,2022,0.0006809252604910593
3814,Canada,CAN,2023,0.0006724076169525782
3815,Canada,CAN,2024,0.0006639965199848561
3816,Canada,CAN,2025,0.0006556906368047489
3817,Canada,CAN,2026,0.0006474886513007964
3818,Canada,CAN,2027,0.0006393892638246811
3819,Canada,CAN,2028,0.0006313911909852877
3820,Canada,CAN,2029,0.000623493165445346
3821,Canada,CAN,2030,0.0006156939357206141
3822,Canada,CAN,2031,0.000607992265981573
3823,Canada,CAN,2032,0.0006003869358576034
3824,Canada,CAN,2033,0.0005928767402436123
3825,Canada,CAN,2034,0.000585460489109075
3826,Canada,CAN,2035,0.0005781370073094721
3827,Canada,CAN,2036,0.0005709051344000798
3828,Canada,CAN,2037,0.0005637637244520899
3829,Canada,CAN,2038,0.0005567116458710332
3830,Canada,CAN,2039,0.0005497477812174721
3831,Canada,CAN,2040,0.0005428710270299355
3832,Canada,CAN,2041,0.0005360802936500702
3833,Canada,CAN,2042,0.000529374505049977
3834,Canada,CAN,2043,0.0005227525986617133
3835,Canada,CAN,2044,0.0005162135252089169
3836,Canada,CAN,2045,0.0005097562485405501
3837,Canada,CAN,2046,0.0005033797454667009
3838,Canada,CAN,2047,0.0004970830055964779
3839,Canada,CAN,2048,0.0004908650311778851
3840,Canada,CAN,2049,0.00048472483693973265
3841,Canada,CAN,2050,0.00047866144993552185
3842,Albania,ALB,2017,0.004455086896520356
3843,Albania,ALB,2018,0.003874290248261368
3844,Albania,ALB,2019,0.003978405363103213
3845,Albania,ALB,2020,0.003536473759620576
3846,Albania,ALB,2021,0.003536473466890962
3847,Albania,ALB,2022,0.003283179860801246
3848,Albania,ALB,2023,0.003048027957593392
3849,Albania,ALB,2024,0.0028297183901474275
3850,Albania,ALB,2025,0.0026270448561964005
3851,Albania,ALB,2026,0.0024388874527222527
3852,Albania,ALB,2027,0.0022642064877636584
3853,Albania,ALB,2028,0.002102036735442124
3854,Albania,ALB,2029,0.0019514821024615816
3855,Albania,ALB,2030,0.0018117106766104504
3856,Albania,ALB,2031,0.0016819501299059072
3857,Albania,ALB,2032,0.001561483450979719
3858,Albania,ALB,2033,0.0014496449831243997
3859,Albania,ALB,2034,0.0013458167461071894
3860,Albania,ALB,2035,0.0012494250214275398
3861,Albania,ALB,2036,0.0011599371821495298
3862,Albania,ALB,2037,0.0010768587497917417
3863,Albania,ALB,2038,0.0009997306620123062
3864,Albania,ALB,2039,0.0009281267359910069
3865,Albania,ALB,2040,0.0008616513134921894
3866,Albania,ALB,2041,0.0007999370745958183
3867,Albania,ALB,2042,0.0007426430080161651
3868,Albania,ALB,2043,0.0006894525267927616
3869,Albania,ALB,2044,0.0006400717189416753
3870,Albania,ALB,2045,0.0005942277234007422
3871,Albania,ALB,2046,0.0005516672222948261
3872,Albania,ALB,2047,0.0005121550411899022
3873,Albania,ALB,2048,0.00047547284960143706
3874,Albania,ALB,2049,0.00044141795457654123
3875,Albania,ALB,2050,0.00040980218068364883
3876,West Bank and Gaza,PSE,2017,0.12925514135935573
3877,West Bank and Gaza,PSE,2018,0.12019875835892405
3878,West Bank and Gaza,PSE,2019,0.1185031348186577
3879,West Bank and Gaza,PSE,2020,0.11534398533499803
3880,West Bank and Gaza,PSE,2021,0.11534397726638637
3881,West Bank and Gaza,PSE,2022,0.10729229944186741
3882,West Bank and Gaza,PSE,2023,0.09980267537452142
3883,West Bank and Gaza,PSE,2024,0.09283587045600497
3884,West Bank and Gaza,PSE,2025,0.08635538888093132
3885,West Bank and Gaza,PSE,2026,0.08032728246255681
3886,West Bank and Gaza,PSE,2027,0.07471997279424297
3887,West Bank and Gaza,PSE,2028,0.06950408582507174
3888,West Bank and Gaza,PSE,2029,0.06465229798305294
3889,West Bank and Gaza,PSE,2030,0.06013919303980885
3890,West Bank and Gaza,PSE,2031,0.055941128966946294
3891,West Bank and Gaza,PSE,2032,0.052036114086616056
3892,West Bank and Gaza,PSE,2033,0.04840369186748499
3893,West Bank and Gaza,PSE,2034,0.04502483376261675
3894,West Bank and Gaza,PSE,2035,0.0418818395278865
3895,West Bank and Gaza,PSE,2036,0.03895824449875079
3896,West Bank and Gaza,PSE,2037,0.03623873333963465
3897,West Bank and Gaza,PSE,2038,0.03370905981411076
3898,West Bank and Gaza,PSE,2039,0.03135597215558631
3899,West Bank and Gaza,PSE,2040,0.02916714364754645
3900,West Bank and Gaza,PSE,2041,0.027131108049700398
3901,West Bank and Gaza,PSE,2042,0.025237199531755912
3902,West Bank and Gaza,PSE,2043,0.023475496800164586
3903,West Bank and Gaza,PSE,2044,0.021836771125143713
3904,West Bank and Gaza,PSE,2045,0.02031243799571333
3905,West Bank and Gaza,PSE,2046,0.018894512149491793
3906,West Bank and Gaza,PSE,2047,0.017575565741671833
3907,West Bank and Gaza,PSE,2048,0.01634868943404484
3908,West Bank and Gaza,PSE,2049,0.015207456200236372
3909,West Bank and Gaza,PSE,2050,0.014145887657546027
3910,Zimbabwe,ZWE,2017,0.15654043092336847
3911,Zimbabwe,ZWE,2018,0.10726528735694882
3912,Zimbabwe,ZWE,2019,0.13955276520416512
3913,Zimbabwe,ZWE,2020,0.14610676345268633
3914,Zimbabwe,ZWE,2021,0.14610677573721373
3915,Zimbabwe,ZWE,2022,0.13046300748195003
3916,Zimbabwe,ZWE,2023,0.11649422989012125
3917,Zimbabwe,ZWE,2024,0.10402110038410699
3918,Zimbabwe,ZWE,2025,0.09288347873818618
3919,Zimbabwe,ZWE,2026,0.08293837106750344
3920,Zimbabwe,ZWE,2027,0.07405809395576492
3921,Zimbabwe,ZWE,2028,0.06612863515123771
3922,Zimbabwe,ZWE,2029,0.0590481897843267
3923,Zimbabwe,ZWE,2030,0.05272585331349651
3924,Zimbabwe,ZWE,2031,0.0470804544185068
3925,Zimbabwe,ZWE,2032,0.04203951285669783
3926,Zimbabwe,ZWE,2033,0.03753830890242527
3927,Zimbabwe,ZWE,2034,0.03351905242235453
3928,Zimbabwe,ZWE,2035,0.029930140918520746
3929,Zimbabwe,ZWE,2036,0.026725497013306825
3930,Zimbabwe,ZWE,2037,0.023863976870429408
3931,Zimbabwe,ZWE,2038,0.021308841956758976
3932,Zimbabwe,ZWE,2039,0.019027287363020375
3933,Zimbabwe,ZWE,2040,0.016990020627569574
3934,Zimbabwe,ZWE,2041,0.015170885655842526
3935,Zimbabwe,ZWE,2042,0.013546526907046634
3936,Zimbabwe,ZWE,2043,0.0120960895366492
3937,Zimbabwe,ZWE,2044,0.010800951644847366
3938,Zimbabwe,ZWE,2045,0.009644485193406372
3939,Zimbabwe,ZWE,2046,0.00861184252132157
3940,Zimbabwe,ZWE,2047,0.0076897657184176165
3941,Zimbabwe,ZWE,2048,0.006866416409467258
3942,Zimbabwe,ZWE,2049,0.006131223763459914
3943,Zimbabwe,ZWE,2050,0.005474748776637632
3944,South Sudan,SSD,2017,3.130402822640298
3945,South Sudan,SSD,2018,3.130402822640298
3946,South Sudan,SSD,2019,3.130402822640298
3947,South Sudan,SSD,2020,3.130402822640298
3948,South Sudan,SSD,2021,3.130402881307051
3949,South Sudan,SSD,2022,2.436295456951433
3950,South Sudan,SSD,2023,1.8960931798925136
3951,South Sudan,SSD,2024,1.475670504813728
3952,South Sudan,SSD,2025,1.1484685783747428
3953,South Sudan,SSD,2026,0.8938174688804228
3954,South Sudan,SSD,2027,0.6956304096768433
3955,South Sudan,SSD,2028,0.541387569291189
3956,South Sudan,SSD,2029,0.4213451512552228
3957,South Sudan,SSD,2030,0.32791986103175436
3958,South Sudan,SSD,2031,0.2552098557174317
3959,South Sudan,SSD,2032,0.19862191405663446
3960,South Sudan,SSD,2033,0.15458127442852665
3961,South Sudan,SSD,2034,0.12030581075325855
3962,South Sudan,SSD,2035,0.09363028060485394
3963,South Sudan,SSD,2036,0.07286954296932188
3964,South Sudan,SSD,2037,0.056712104868802286
3965,South Sudan,SSD,2038,0.044137272001336124
3966,South Sudan,SSD,2039,0.034350669653800854
3967,South Sudan,SSD,2040,0.026734060628595947
3968,South Sudan,SSD,2041,0.02080629009264062
3969,South Sudan,SSD,2042,0.016192890164843207
3970,South Sudan,SSD,2043,0.012602424109400582
3971,South Sudan,SSD,2044,0.00980807575524852
3972,South Sudan,SSD,2045,0.007633321112319654
3973,South Sudan,SSD,2046,0.0059407770349453794
3974,South Sudan,SSD,2047,0.004623522482497736
3975,South Sudan,SSD,2048,0.003598344125762764
3976,South Sudan,SSD,2049,0.0028004796119032835
3977,South Sudan,SSD,2050,0.0021795264106440836
3978,San Marino,SMR,2017,0.20211763649353287
3979,San Marino,SMR,2018,0.16010550963996129
3980,San Marino,SMR,2019,0.1508321260266714
3981,San Marino,SMR,2020,0.16711883382252127
3982,San Marino,SMR,2021,0.16711879074649705
3983,San Marino,SMR,2022,0.16631607927893216
3984,San Marino,SMR,2023,0.16551722342627112
3985,San Marino,SMR,2024,0.1647222046690737
3986,San Marino,SMR,2025,0.16393100457685367
3987,San Marino,SMR,2026,0.1631436048076503
3988,San Marino,SMR,2027,0.16235998710760752
3989,San Marino,SMR,2028,0.16158013331054064
3990,San Marino,SMR,2029,0.1608040253375252
3991,San Marino,SMR,2030,0.16003164519647453
3992,San Marino,SMR,2031,0.15926297498172237
3993,San Marino,SMR,2032,0.15849799687360452
3994,San Marino,SMR,2033,0.15773669313805086
3995,San Marino,SMR,2034,0.15697904612617322
3996,San Marino,SMR,2035,0.15622503827385603
3997,San Marino,SMR,2036,0.15547465210134398
3998,San Marino,SMR,2037,0.15472787021284443
3999,San Marino,SMR,2038,0.15398467529612167
4000,San Marino,SMR,2039,0.15324505012209244
4001,San Marino,SMR,2040,0.152508977544432
4002,San Marino,SMR,2041,0.15177644049916827
4003,San Marino,SMR,2042,0.15104742200429688
4004,San Marino,SMR,2043,0.15032190515937915
4005,San Marino,SMR,2044,0.1495998731451533
4006,San Marino,SMR,2045,0.14888130922314757
4007,San Marino,SMR,2046,0.14816619673528408
4008,San Marino,SMR,2047,0.14745451910350205
4009,San Marino,SMR,2048,0.14674625982936534
4010,San Marino,SMR,2049,0.1460414024936883
4011,San Marino,SMR,2050,0.14533993075614607
4012,"Gambia, The",GMB,2017,1.0098892262330343
4013,"Gambia, The",GMB,2018,1.1868754997745545
4014,"Gambia, The",GMB,2019,0.6457744598752275
4015,"Gambia, The",GMB,2020,0.9639548692325867
4016,"Gambia, The",GMB,2021,0.9639548469103866
4017,"Gambia, The",GMB,2022,0.9020501947621307
4018,"Gambia, The",GMB,2023,0.8441210254592375
4019,"Gambia, The",GMB,2024,0.7899120356714208
4020,"Gambia, The",GMB,2025,0.7391843175083849
4021,"Gambia, The",GMB,2026,0.6917143056136753
4022,"Gambia, The",GMB,2027,0.6472927918755234
4023,"Gambia, The",GMB,2028,0.6057240034124951
4024,"Gambia, The",GMB,2029,0.5668247397703421
4025,"Gambia, The",GMB,2030,0.5304235655276124
4026,"Gambia, The",GMB,2031,0.49636005475169986
4027,"Gambia, The",GMB,2032,0.46448408397549773
4028,"Gambia, The",GMB,2033,0.43465517057870995
4029,"Gambia, The",GMB,2034,0.40674185365794585
4030,"Gambia, The",GMB,2035,0.38062111465701093
4031,"Gambia, The",GMB,2036,0.35617783520399116
4032,"Gambia, The",GMB,2037,0.3333042897657455
4033,"Gambia, The",GMB,2038,0.31189967088385245
4034,"Gambia, The",GMB,2039,0.2918696448996426
4035,"Gambia, The",GMB,2040,0.27312593621032216
4036,"Gambia, The",GMB,2041,0.25558593822394493
4037,"Gambia, The",GMB,2042,0.23917234929864326
4038,"Gambia, The",GMB,2043,0.22381283206163946
4039,"Gambia, The",GMB,2044,0.20943969460660244
4040,"Gambia, The",GMB,2045,0.19598959216434145
4041,"Gambia, The",GMB,2046,0.1834032479320375
4042,"Gambia, The",GMB,2047,0.1716251918306727
4043,"Gambia, The",GMB,2048,0.16060351603931367
4044,"Gambia, The",GMB,2049,0.1502896462288485
4045,"Gambia, The",GMB,2050,0.14063812748696877
4046,Australia,AUS,2017,0.0
4047,Australia,AUS,2018,0.0
4048,Australia,AUS,2019,0.0
4049,Australia,AUS,2020,0.0
4050,Australia,AUS,2021,0.0
4051,Australia,AUS,2022,0.0
4052,Australia,AUS,2023,0.0
4053,Australia,AUS,2024,0.0
4054,Australia,AUS,2025,0.0
4055,Australia,AUS,2026,0.0
4056,Australia,AUS,2027,0.0
4057,Australia,AUS,2028,0.0
4058,Australia,AUS,2029,0.0
4059,Australia,AUS,2030,0.0
4060,Australia,AUS,2031,0.0
4061,Australia,AUS,2032,0.0
4062,Australia,AUS,2033,0.0
4063,Australia,AUS,2034,0.0
4064,Australia,AUS,2035,0.0
4065,Australia,AUS,2036,0.0
4066,Australia,AUS,2037,0.0
4067,Australia,AUS,2038,0.0
4068,Australia,AUS,2039,0.0
4069,Australia,AUS,2040,0.0
4070,Australia,AUS,2041,0.0
4071,Australia,AUS,2042,0.0
4072,Australia,AUS,2043,0.0
4073,Australia,AUS,2044,0.0
4074,Australia,AUS,2045,0.0
4075,Australia,AUS,2046,0.0
4076,Australia,AUS,2047,0.0
4077,Australia,AUS,2048,0.0
4078,Australia,AUS,2049,0.0
4079,Australia,AUS,2050,0.0
4080,Burkina Faso,BFA,2017,0.12472823878584698
4081,Burkina Faso,BFA,2018,0.14854972759592722
4082,Burkina Faso,BFA,2019,0.19672356313327638
4083,Burkina Faso,BFA,2020,0.20518801570473869
4084,Burkina Faso,BFA,2021,0.2051880358580667
4085,Burkina Faso,BFA,2022,0.18346013288194676
4086,Burkina Faso,BFA,2023,0.16403305493086004
4087,Burkina Faso,BFA,2024,0.1466631615669034
4088,Burkina Faso,BFA,2025,0.13113261208154756
4089,Burkina Faso,BFA,2026,0.11724663349416078
4090,Burkina Faso,BFA,2027,0.10483107784938622
4091,Burkina Faso,BFA,2028,0.09373023817874804
4092,Burkina Faso,BFA,2029,0.08380489573585244
4093,Burkina Faso,BFA,2030,0.0749305740150088
4094,Burkina Faso,BFA,2031,0.0669959776564311
4095,Burkina Faso,BFA,2032,0.05990159665988942
4096,Burkina Faso,BFA,2033,0.05355845840186212
4097,Burkina Faso,BFA,2034,0.047887011804892
4098,Burkina Faso,BFA,2035,0.042816129665191
4099,Burkina Faso,BFA,2036,0.03828221662641241
4100,Burkina Faso,BFA,2037,0.034228411612435526
4101,Burkina Faso,BFA,2038,0.03060387471664823
4102,Burkina Faso,BFA,2039,0.02736314960440709
4103,Burkina Faso,BFA,2040,0.024465593432385097
4104,Burkina Faso,BFA,2041,0.02187486713526424
4105,Burkina Faso,BFA,2042,0.019558479687317186
4106,Burkina Faso,BFA,2043,0.017487380623332764
4107,Burkina Faso,BFA,2044,0.015635595708577386
