,Nation,iso_code3,Year,consumpinit_inen_energy_tj_per_tonne_production_recycled_glass
1382,Montenegro,MNE,2023,0.11734720397617848
1383,Montenegro,MNE,2024,0.12029801589015719
1384,Montenegro,MNE,2025,0.12332302889846648
1385,Montenegro,MNE,2026,0.12642410886126978
1386,Montenegro,MNE,2027,0.1296031685576362
1387,Montenegro,MNE,2028,0.13286216886536303
1388,Montenegro,MNE,2029,0.13620311997046614
1389,Montenegro,MNE,2030,0.13962808260708381
1390,Montenegro,MNE,2031,0.14313916932855966
1391,Montenegro,MNE,2032,0.14673854581048656
1392,Montenegro,MNE,2033,0.15042843218652105
1393,Montenegro,MNE,2034,0.1542111044177842
1394,Montenegro,MNE,2035,0.1580888956966997
1395,Montenegro,MNE,2036,0.1620641978861257
1396,Montenegro,MNE,2037,0.1661394629946902
1397,Montenegro,MNE,2038,0.1703172046892119
1398,Montenegro,MNE,2039,0.17459999984515365
1399,Montenegro,MNE,2040,0.1789904901360715
1400,Montenegro,MNE,2041,0.18349138366302434
1401,Montenegro,MNE,2042,0.1881054566249607
1402,Montenegro,MNE,2043,0.19283555503110603
1403,Montenegro,MNE,2044,0.19768459645641362
1404,Montenegro,MNE,2045,0.20265557184115368
1405,Montenegro,MNE,2046,0.20775154733575904
1406,Montenegro,MNE,2047,0.2129756661920575
1407,Montenegro,MNE,2048,0.21833115070206488
1408,Montenegro,MNE,2049,0.22382130418552704
1409,Montenegro,MNE,2050,0.22944951302744354
1410,Guam,GUM,2021,23.796222297904347
1411,Guam,GUM,2022,25.66732593067617
1412,Guam,GUM,2023,27.685554966831056
1413,Guam,GUM,2024,29.862477918097337
1414,Guam,GUM,2025,32.21057293152477
1415,Guam,GUM,2026,34.74329931436529
1416,Guam,GUM,2027,37.47517468297424
1417,Guam,GUM,2028,40.421858177952714
1418,Guam,GUM,2029,43.60024022251847
1419,Guam,GUM,2030,47.02853933860399
1420,Guam,GUM,2031,50.72640657563009
1421,Guam,GUM,2032,54.715038150545304
1422,Guam,GUM,2033,59.01729694478049
1423,Guam,GUM,2034,63.657843554545586
1424,Guam,GUM,2035,68.66327764564582
1425,Guam,GUM,2036,74.06229042306953
1426,Guam,GUM,2037,79.88582908929743
1427,Guam,GUM,2038,86.16727423402271
1428,Guam,GUM,2039,92.94263117206597
1429,Guam,GUM,2040,100.25073632625015
1430,Guam,GUM,2041,108.13347983821573
1431,Guam,GUM,2042,116.63604568318881
1432,Guam,GUM,2043,125.80717066503827
1433,Guam,GUM,2044,135.6994237761901
1434,Guam,GUM,2045,146.36950752368602
1435,Guam,GUM,2046,157.87858294859973
1436,Guam,GUM,2047,170.29262020181602
1437,Guam,GUM,2048,183.6827766856842
1438,Guam,GUM,2049,198.1258049290567
1439,Guam,GUM,2050,213.70449253365408
1440,Northern Mariana Islands,MNP,2021,81.34855809040299
1441,Northern Mariana Islands,MNP,2022,62.486997478672
1442,Northern Mariana Islands,MNP,2023,47.99869777114362
1443,Northern Mariana Islands,MNP,2024,36.86967018237574
1444,Northern Mariana Islands,MNP,2025,28.321030412921136
1445,Northern Mariana Islands,MNP,2026,21.754487080630593
1446,Northern Mariana Islands,MNP,2027,16.71046926051834
1447,Northern Mariana Islands,MNP,2028,12.83596261643662
1448,Northern Mariana Islands,MNP,2029,9.859803080446136
1449,Northern Mariana Islands,MNP,2030,7.57369896517841
1450,Northern Mariana Islands,MNP,2031,5.81765330880716
1451,Northern Mariana Islands,MNP,2032,4.4687662101549686
1452,Northern Mariana Islands,MNP,2033,3.432633465935654
1453,Northern Mariana Islands,MNP,2034,2.636739528840301
1454,Northern Mariana Islands,MNP,2035,2.0253823811782645
1455,Northern Mariana Islands,MNP,2036,1.555775132552272
1456,Northern Mariana Islands,MNP,2037,1.1950515051187343
1457,Northern Mariana Islands,MNP,2038,0.9179656301252529
1458,Northern Mariana Islands,MNP,2039,0.7051251719962758
1459,Northern Mariana Islands,MNP,2040,0.5416341220911886
1460,Northern Mariana Islands,MNP,2041,0.41605027570203074
1461,Northern Mariana Islands,MNP,2042,0.3195844295101366
1462,Northern Mariana Islands,MNP,2043,0.2454852539467281
1463,Northern Mariana Islands,MNP,2044,0.18856678968265642
1464,Northern Mariana Islands,MNP,2045,0.1448454992695375
1465,Northern Mariana Islands,MNP,2046,0.11126147236186132
1466,Northern Mariana Islands,MNP,2047,0.08546427258394367
1467,Northern Mariana Islands,MNP,2048,0.06564843816327526
1468,Northern Mariana Islands,MNP,2049,0.05042712355673933
1469,Northern Mariana Islands,MNP,2050,0.03873503865974976
1470,Netherlands,NLD,2021,0.0010425307342812702
1471,Netherlands,NLD,2022,0.0010526381134462752
1472,Netherlands,NLD,2023,0.0010628434840758924
1473,Netherlands,NLD,2024,0.0010731477962015188
1474,Netherlands,NLD,2025,0.0010835520090650896
1475,Netherlands,NLD,2026,0.0010940570912084625
1476,Netherlands,NLD,2027,0.0011046640205635138
1477,Netherlands,NLD,2028,0.0011153737845432212
1478,Netherlands,NLD,2029,0.0011261873801336067
1479,Netherlands,NLD,2030,0.0011371058139864906
1480,Netherlands,NLD,2031,0.001148130102513183
1481,Netherlands,NLD,2032,0.0011592612719792312
1482,Netherlands,NLD,2033,0.0011705003585997843
1483,Netherlands,NLD,2034,0.001181848408636212
1484,Netherlands,NLD,2035,0.0011933064784933624
1485,Netherlands,NLD,2036,0.0012048756348180287
1486,Netherlands,NLD,2037,0.0012165569545981734
1487,Netherlands,NLD,2038,0.0012283515252631684
1488,Netherlands,NLD,2039,0.0012402604447851364
1489,Netherlands,NLD,2040,0.0012522848217810098
1490,Netherlands,NLD,2041,0.001264425775615843
1491,Netherlands,NLD,2042,0.0012766844365069625
1492,Netherlands,NLD,2043,0.0012890619456292231
1493,Netherlands,NLD,2044,0.001301559455221225
1494,Netherlands,NLD,2045,0.0013141781286925402
1495,Netherlands,NLD,2046,0.0013269191407320443
1496,Netherlands,NLD,2047,0.0013397836774172846
1497,Netherlands,NLD,2048,0.0013527729363249047
1498,Netherlands,NLD,2049,0.001365888126642054
1499,Netherlands,NLD,2050,0.0013791304692790274
1500,Greece,GRC,2021,0.004547886348975953
1501,Greece,GRC,2022,0.0047462443908629715
1502,Greece,GRC,2023,0.004953253905052109
1503,Greece,GRC,2024,0.005169292229272012
1504,Greece,GRC,2025,0.005394753159000652
1505,Greece,GRC,2026,0.005630047665276987
1506,Greece,GRC,2027,0.005875604643820763
1507,Greece,GRC,2028,0.006131871696825077
1508,Greece,GRC,2029,0.00639931594884748
1509,Greece,GRC,2030,0.006678424898286295
1510,Greece,GRC,2031,0.006969707305994652
1511,Greece,GRC,2032,0.0072736941226515936
1512,Greece,GRC,2033,0.007590939456581136
1513,Greece,GRC,2034,0.0079220215837828
1514,Greece,GRC,2035,0.008267544002015537
1515,Greece,GRC,2036,0.008628136530855656
1516,Greece,GRC,2037,0.009004456459734255
1517,Greece,GRC,2038,0.00939718974604693
1518,Greece,GRC,2039,0.009807052265519634
1519,Greece,GRC,2040,0.010234791117109506
1520,Greece,GRC,2041,0.010681185984819812
1521,Greece,GRC,2042,0.011147050558910798
1522,Greece,GRC,2043,0.011633234019097593
1523,Greece,GRC,2044,0.012140622582437876
1524,Greece,GRC,2045,0.012670141118731998
1525,Greece,GRC,2046,0.013222754836379115
1526,Greece,GRC,2047,0.013799471041762473
1527,Greece,GRC,2048,0.01440134097537177
1528,Greece,GRC,2049,0.015029461728007823
1529,Greece,GRC,2050,0.01568497824056432
1530,Sint Maarten (Dutch part),SXM,2021,5.885244092838469
1531,Sint Maarten (Dutch part),SXM,2022,4.5213983282713
1532,Sint Maarten (Dutch part),SXM,2023,3.4736100186177286
1533,Sint Maarten (Dutch part),SXM,2024,2.6686360469493833
1534,Sint Maarten (Dutch part),SXM,2025,2.05020664752446
1535,Sint Maarten (Dutch part),SXM,2026,1.5750920034069413
1536,Sint Maarten (Dutch part),SXM,2027,1.2100803702846703
1537,Sint Maarten (Dutch part),SXM,2028,0.9296564895136278
1538,Sint Maarten (Dutch part),SXM,2029,0.7142180054466046
1539,Sint Maarten (Dutch part),SXM,2030,0.5487052099975076
1540,Sint Maarten (Dutch part),SXM,2031,0.42154833003705366
1541,Sint Maarten (Dutch part),SXM,2032,0.3238587702818333
1542,Sint Maarten (Dutch part),SXM,2033,0.24880777745992333
1543,Sint Maarten (Dutch part),SXM,2034,0.19114909276866157
1544,Sint Maarten (Dutch part),SXM,2035,0.14685222479497292
1545,Sint Maarten (Dutch part),SXM,2036,0.11282070772542492
1546,Sint Maarten (Dutch part),SXM,2037,0.0866756503650973
1547,Sint Maarten (Dutch part),SXM,2038,0.06658944548102273
1548,Sint Maarten (Dutch part),SXM,2039,0.05115801532255544
1549,Sint Maarten (Dutch part),SXM,2040,0.03930266294962124
1550,Sint Maarten (Dutch part),SXM,2041,0.03019466852246082
1551,Sint Maarten (Dutch part),SXM,2042,0.023197359638199057
1552,Sint Maarten (Dutch part),SXM,2043,0.01782160628071341
1553,Sint Maarten (Dutch part),SXM,2044,0.013691629365514348
1554,Sint Maarten (Dutch part),SXM,2045,0.01051873280835997
1555,Sint Maarten (Dutch part),SXM,2046,0.008081122921158786
1556,Sint Maarten (Dutch part),SXM,2047,0.006208404458660263
1557,Sint Maarten (Dutch part),SXM,2048,0.004769669549437497
1558,Sint Maarten (Dutch part),SXM,2049,0.0036643468965842233
1559,Sint Maarten (Dutch part),SXM,2050,0.0028151715835513036
1560,Zimbabwe,ZWE,2021,0.17132748200113782
1561,Zimbabwe,ZWE,2022,0.15894709369941512
1562,Zimbabwe,ZWE,2023,0.14746133136610803
1563,Zimbabwe,ZWE,2024,0.13680554794783958
1564,Zimbabwe,ZWE,2025,0.12691976788709636
1565,Zimbabwe,ZWE,2026,0.11774834955272599
1566,Zimbabwe,ZWE,2027,0.10923967206372848
1567,Zimbabwe,ZWE,2028,0.10134584474364447
1568,Zimbabwe,ZWE,2029,0.09402243757021697
1569,Zimbabwe,ZWE,2030,0.08722823110317729
1570,Zimbabwe,ZWE,2031,0.08092498448263473
1571,Zimbabwe,ZWE,2032,0.0750772201922611
1572,Zimbabwe,ZWE,2033,0.06965202437581908
1573,Zimbabwe,ZWE,2034,0.06461886158312706
1574,Zimbabwe,ZWE,2035,0.059949402902767915
1575,Zimbabwe,ZWE,2036,0.05561736651418801
1576,Zimbabwe,ZWE,2037,0.05159836976175627
1577,Zimbabwe,ZWE,2038,0.047869791918172803
1578,Zimbabwe,ZWE,2039,0.044410646864808084
1579,Zimbabwe,ZWE,2040,0.04120146497235872
1580,Zimbabwe,ZWE,2041,0.03822418351698647
1581,Zimbabwe,ZWE,2042,0.03546204501515835
1582,Zimbabwe,ZWE,2043,0.032899502904967765
1583,Zimbabwe,ZWE,2044,0.030522134043068323
1584,Zimbabwe,ZWE,2045,0.028316557524714434
1585,Zimbabwe,ZWE,2046,0.026270359369991635
1586,Zimbabwe,ZWE,2047,0.024372022652335762
1587,Zimbabwe,ZWE,2048,0.022610862676072912
1588,Zimbabwe,ZWE,2049,0.020976966838131106
1589,Zimbabwe,ZWE,2050,0.0194611388354368
1590,Azerbaijan,AZE,2021,0.0035888124857587403
1591,Azerbaijan,AZE,2022,0.00386944536183623
1592,Azerbaijan,AZE,2023,0.004172022770108713
1593,Azerbaijan,AZE,2024,0.004498260698025665
1594,Azerbaijan,AZE,2025,0.004850009317392839
1595,Azerbaijan,AZE,2026,0.005229263477130533
1596,Azerbaijan,AZE,2027,0.005638174016529707
1597,Azerbaijan,AZE,2028,0.006079059963166076
1598,Azerbaijan,AZE,2029,0.006554421684649309
1599,Azerbaijan,AZE,2030,0.007066955068794329
1600,Azerbaijan,AZE,2031,0.007619566812633297
1601,Azerbaijan,AZE,2032,0.00821539090697625
1602,Azerbaijan,AZE,2033,0.008857806410008086
1603,Azerbaijan,AZE,2034,0.009550456610720029
1604,Azerbaijan,AZE,2035,0.01029726969085593
1605,Azerbaijan,AZE,2036,0.011102481002552376
1606,Azerbaijan,AZE,2037,0.011970657088014055
1607,Azerbaijan,AZE,2038,0.012906721577445492
1608,Azerbaijan,AZE,2039,0.01391598311211275
1609,Azerbaijan,AZE,2040,0.015004165450893371
1610,Azerbaijan,AZE,2041,0.01617743993105518
1611,Azerbaijan,AZE,2042,0.017442460467357514
1612,Azerbaijan,AZE,2043,0.018806401287962213
1613,Azerbaijan,AZE,2044,0.020276997621164763
1614,Azerbaijan,AZE,2045,0.02186258956368758
1615,Azerbaijan,AZE,2046,0.023572169379324572
1616,Azerbaijan,AZE,2047,0.025415432496179013
1617,Azerbaijan,AZE,2048,0.0274028324917094
1618,Azerbaijan,AZE,2049,0.029545640377419323
1619,Azerbaijan,AZE,2050,0.03185600851940747
1620,Sri Lanka,LKA,2021,0.021419172067739915
1621,Sri Lanka,LKA,2022,0.021416744274175708
1622,Sri Lanka,LKA,2023,0.02141431675579399
1623,Sri Lanka,LKA,2024,0.021411889512563592
1624,Sri Lanka,LKA,2025,0.021409462544453348
1625,Sri Lanka,LKA,2026,0.021407035851432037
1626,Sri Lanka,LKA,2027,0.02140460943346847
1627,Sri Lanka,LKA,2028,0.02140218329053154
1628,Sri Lanka,LKA,2029,0.02139975742259001
1629,Sri Lanka,LKA,2030,0.021397331829612766
1630,Sri Lanka,LKA,2031,0.021394906511568584
1631,Sri Lanka,LKA,2032,0.021392481468426285
1632,Sri Lanka,LKA,2033,0.02139005670015483
1633,Sri Lanka,LKA,2034,0.02138763220672289
1634,Sri Lanka,LKA,2035,0.021385207988099432
1635,Sri Lanka,LKA,2036,0.021382784044253297
1636,Sri Lanka,LKA,2037,0.02138036037515333
1637,Sri Lanka,LKA,2038,0.021377936980768366
1638,Sri Lanka,LKA,2039,0.021375513861067265
1639,Sri Lanka,LKA,2040,0.021373091016018964
1640,Sri Lanka,LKA,2041,0.021370668445592163
1641,Sri Lanka,LKA,2042,0.02136824614975599
1642,Sri Lanka,LKA,2043,0.02136582412847907
1643,Sri Lanka,LKA,2044,0.021363402381730463
1644,Sri Lanka,LKA,2045,0.021360980909478973
1645,Sri Lanka,LKA,2046,0.021358559711693426
1646,Sri Lanka,LKA,2047,0.021356138788342898
1647,Sri Lanka,LKA,2048,0.02135371813939605
1648,Sri Lanka,LKA,2049,0.021351297764821968
1649,Sri Lanka,LKA,2050,0.021348877664589424
1650,Singapore,SGP,2021,0.042369484908897755
1651,Singapore,SGP,2022,0.04084774799866946
1652,Singapore,SGP,2023,0.0393806655934212
1653,Singapore,SGP,2024,0.03796627472905928
1654,Singapore,SGP,2025,0.03660268294305331
1655,Singapore,SGP,2026,0.035288065742311074
1656,Singapore,SGP,2027,0.03402066416199687
1657,Singapore,SGP,2028,0.03279878241202736
1658,Singapore,SGP,2029,0.031620785608095336
1659,Singapore,SGP,2030,0.030485097584185706
1660,Singapore,SGP,2031,0.02939019878365712
1661,Singapore,SGP,2032,0.0283346242260669
1662,Singapore,SGP,2033,0.027316961547019313
1663,Singapore,SGP,2034,0.026335849108414827
1664,Singapore,SGP,2035,0.025389974176570712
1665,Singapore,SGP,2036,0.024478071165776383
1666,Singapore,SGP,2037,0.023598919944933128
1667,Singapore,SGP,2038,0.02275134420501219
1668,Singapore,SGP,2039,0.021934209885146813
1669,Singapore,SGP,2040,0.02114642365525306
1670,Singapore,SGP,2041,0.02038693145314787
1671,Singapore,SGP,2042,0.01965471707420851
1672,Singapore,SGP,2043,0.018948800811685488
1673,Singapore,SGP,2044,0.018268238145849304
1674,Singapore,SGP,2045,0.017612118480218392
1675,Singapore,SGP,2046,0.016979563923176032
1676,Singapore,SGP,2047,0.01636972811334651
1677,Singapore,SGP,2048,0.01578179508715929
1678,Singapore,SGP,2049,0.015214978187085474
1679,Singapore,SGP,2050,0.014668519009085345
1680,Denmark,DNK,2021,0.0031789020005124043
1681,Denmark,DNK,2022,0.0033054411608219366
1682,Denmark,DNK,2023,0.003437017330479105
1683,Denmark,DNK,2024,0.0035738310123409633
1684,Denmark,DNK,2025,0.0037160906904678296
1685,Denmark,DNK,2026,0.003864013147822631
1686,Denmark,DNK,2027,0.004017823796616328
1687,Denmark,DNK,2028,0.004177757021803371
1688,Denmark,DNK,2029,0.004344056538249929
1689,Denmark,DNK,2030,0.004516975762119895
1690,Denmark,DNK,2031,0.00469677819704397
1691,Denmark,DNK,2032,0.004883737835660763
1692,Denmark,DNK,2033,0.0050781395771415565
1693,Denmark,DNK,2034,0.005280279661334917
1694,Denmark,DNK,2035,0.005490466120193082
1695,Denmark,DNK,2036,0.005709019247167463
1696,Denmark,DNK,2037,0.00593627208528924
1697,Denmark,DNK,2038,0.006172570934678232
1698,Denmark,DNK,2039,0.006418275880253542
1699,Denmark,DNK,2040,0.0066737613404505855
1700,Denmark,DNK,2041,0.006939416637779861
1701,Denmark,DNK,2042,0.007215646592097754
1702,Denmark,DNK,2043,0.007502872137492708
1703,Denmark,DNK,2044,0.007801530963727388
1704,Denmark,DNK,2045,0.008112078183213765
1705,Denmark,DNK,2046,0.008434987024538113
1706,Denmark,DNK,2047,0.0087707495535921
1707,Denmark,DNK,2048,0.009119877423409337
1708,Denmark,DNK,2049,0.009482902653849896
1709,Denmark,DNK,2050,0.009860378442320813
1710,Turkiye,TUR,2021,0.0018997965185228308
1711,Turkiye,TUR,2022,0.0019347762661706756
1712,Turkiye,TUR,2023,0.001970400073713117
1713,Turkiye,TUR,2024,0.0020066797998163043
1714,Turkiye,TUR,2025,0.002043627521492386
1715,Turkiye,TUR,2026,0.002081255538119967
1716,Turkiye,TUR,2027,0.002119576375538246
1717,Turkiye,TUR,2028,0.002158602790216745
1718,Turkiye,TUR,2029,0.002198347773501802
1719,Turkiye,TUR,2030,0.0022388245559411706
1720,Turkiye,TUR,2031,0.0022800466116882218
1721,Turkiye,TUR,2032,0.0023220276629874366
1722,Turkiye,TUR,2033,0.0023647816847422146
1723,Turkiye,TUR,2034,0.0024083229091670555
1724,Turkiye,TUR,2035,0.0024526658305251193
1725,Turkiye,TUR,2036,0.0024978252099532743
1726,Turkiye,TUR,2037,0.0025438160803758127
1727,Turkiye,TUR,2038,0.002590653751508746
1728,Turkiye,TUR,2039,0.002638353814956157
1729,Turkiye,TUR,2040,0.0026869321494004507
1730,Turkiye,TUR,2041,0.0027364049258880915
1731,Turkiye,TUR,2042,0.002786788613212831
1732,Turkiye,TUR,2043,0.0028380999833978065
1733,Turkiye,TUR,2044,0.002890356117278818
1734,Turkiye,TUR,2045,0.0029435744101902286
1735,Turkiye,TUR,2046,0.002997772577755634
1736,Turkiye,TUR,2047,0.00305296866178523
1737,Turkiye,TUR,2048,0.0031091810362815506
1738,Turkiye,TUR,2049,0.003166428413556018
1739,Turkiye,TUR,2050,0.0032247298504579328
1740,Austria,AUT,2021,0.002466267789877124
1741,Austria,AUT,2022,0.0025080922226259784
1742,Austria,AUT,2023,0.0025506259389254152
1743,Austria,AUT,2024,0.002593880967226856
1744,Austria,AUT,2025,0.0026378695399672508
1745,Austria,AUT,2026,0.002682604097028485
1746,Austria,AUT,2027,0.0027280972892554153
1747,Austria,AUT,2028,0.002774361982033336
1748,Austria,AUT,2029,0.002821411258926438
1749,Austria,AUT,2030,0.002869258425377775
1750,Austria,AUT,2031,0.002917917012471922
1751,Austria,AUT,2032,0.0029674007807617203
1752,Austria,AUT,2033,0.0030177237241595218
1753,Austria,AUT,2034,0.003068900073894853
1754,Austria,AUT,2035,0.0031209443025387554
1755,Austria,AUT,2036,0.0031738711280968833
1756,Austria,AUT,2037,0.0032276955181714047
1757,Austria,AUT,2038,0.0032824326941940565
1758,Austria,AUT,2039,0.00333809813573063
1759,Austria,AUT,2040,0.003394707584858547
1760,Austria,AUT,2041,0.0034522770506187892
1761,Austria,AUT,2042,0.003510822813543092
1762,Austria,AUT,2043,0.0035703614302581214
1763,Austria,AUT,2044,0.0036309097381676744
1764,Austria,AUT,2045,0.00369248486021418
1765,Austria,AUT,2046,0.003755104209721174
1766,Austria,AUT,2047,0.0038187854953175837
1767,Austria,AUT,2048,0.003883546725945812
1768,Austria,AUT,2049,0.003949406215954532
1769,Austria,AUT,2050,0.0040163825902781326
1770,Chile,CHL,2021,3.7399952309585165e-05
1771,Chile,CHL,2022,3.712937682875491e-05
1772,Chile,CHL,2023,3.686075886621874e-05
1773,Chile,CHL,2024,3.659408426002056e-05
1774,Chile,CHL,2025,3.632933895066209e-05
1775,Chile,CHL,2026,3.606650898036064e-05
1776,Chile,CHL,2027,3.580558049231207e-05
1777,Chile,CHL,2028,3.5546539729963e-05
1778,Chile,CHL,2029,3.528937303628191e-05
1779,Chile,CHL,2030,3.503406685304282e-05
1780,Chile,CHL,2031,3.4780607720108234e-05
1781,Chile,CHL,2032,3.452898227471909e-05
1782,Chile,CHL,2033,3.427917725079254e-05
1783,Chile,CHL,2034,3.403117947822002e-05
1784,Chile,CHL,2035,3.3784975882175003e-05
1785,Chile,CHL,2036,3.354055348242219e-05
1786,Chile,CHL,2037,3.3297899392633784e-05
1787,Chile,CHL,2038,3.305700081971012e-05
1788,Chile,CHL,2039,3.281784506310521e-05
1789,Chile,CHL,2040,3.258041951415663e-05
1790,Chile,CHL,2041,3.2344711655421395e-05
1791,Chile,CHL,2042,3.2110709060016217e-05
1792,Chile,CHL,2043,3.187839939096156e-05
1793,Chile,CHL,2044,3.16477704005311e-05
1794,Chile,CHL,2045,3.141880992960761e-05
1795,Chile,CHL,2046,3.119150590703988e-05
1796,Chile,CHL,2047,3.09658463490078e-05
1797,Chile,CHL,2048,3.074181935838929e-05
1798,Chile,CHL,2049,3.0519413124134264e-05
1799,Chile,CHL,2050,3.02986159206419e-05
1800,Ireland,IRL,2021,0.011741383219772316
1801,Ireland,IRL,2022,0.012010819944997995
1802,Ireland,IRL,2023,0.012286439600083111
1803,Ireland,IRL,2024,0.012568384068512975
1804,Ireland,IRL,2025,0.012856798489660225
1805,Ireland,IRL,2026,0.013151831333499904
1806,Ireland,IRL,2027,0.013453634477038536
1807,Ireland,IRL,2028,0.013762363282497588
1808,Ireland,IRL,2029,0.014078176677290615
1809,Ireland,IRL,2030,0.014401237235836277
1810,Ireland,IRL,2031,0.014731711263247935
1811,Ireland,IRL,2032,0.015069768880944657
1812,Ireland,IRL,2033,0.015415584114225835
1813,Ireland,IRL,2034,0.01576933498185649
1814,Ireland,IRL,2035,0.016131203587707286
1815,Ireland,IRL,2036,0.016501376214498088
1816,Ireland,IRL,2037,0.016880043419692826
1817,Ireland,IRL,2038,0.017267400133594447
1818,Ireland,IRL,2039,0.017663645759690868
1819,Ireland,IRL,2040,0.01806898427730472
1820,Ireland,IRL,2041,0.01848362434659685
1821,Ireland,IRL,2042,0.018907779415981006
1822,Ireland,IRL,2043,0.019341667832002855
1823,Ireland,IRL,2044,0.01978551295173988
1824,Ireland,IRL,2045,0.02023954325778172
1825,Ireland,IRL,2046,0.020703992475847956
1826,Ireland,IRL,2047,0.021179099695106136
1827,Ireland,IRL,2048,0.021665109491249137
1828,Ireland,IRL,2049,0.022162272052398457
1829,Ireland,IRL,2050,0.022670843307896156
1830,Panama,PAN,2021,0.13613310122706307
1831,Panama,PAN,2022,0.1338499303016015
1832,Panama,PAN,2023,0.13160505182248874
1833,Panama,PAN,2024,0.12939782356384683
1834,Panama,PAN,2025,0.12722761407096064
1835,Panama,PAN,2026,0.1250938024796269
1836,Panama,PAN,2027,0.1229957783385287
1837,Panama,PAN,2028,0.12093294143460351
1838,Panama,PAN,2029,0.11890470162132345
1839,Panama,PAN,2030,0.11691047864986853
1840,Panama,PAN,2031,0.11494970200312274
1841,Panama,PAN,2032,0.11302181073245898
1842,Panama,PAN,2033,0.11112625329726299
1843,Panama,PAN,2034,0.109262487407139
1844,Panama,PAN,2035,0.10742997986677663
1845,Panama,PAN,2036,0.10562820642340477
1846,Panama,PAN,2037,0.1038566516168172
1847,Panama,PAN,2038,0.10211480863190084
1848,Panama,PAN,2039,0.10040217915364827
1849,Panama,PAN,2040,0.09871827322459588
1850,Panama,PAN,2041,0.09706260910465339
1851,Panama,PAN,2042,0.0954347131332873
1852,Panama,PAN,2043,0.09383411959401085
1853,Panama,PAN,2044,0.09226037058115379
1854,Panama,PAN,2045,0.09071301586885794
1855,Panama,PAN,2046,0.08919161278227686
1856,Panama,PAN,2047,0.08769572607093379
1857,Panama,PAN,2048,0.08622492778420128
1858,Panama,PAN,2049,0.08477879714887147
1859,Panama,PAN,2050,0.08335692044878064
1860,Syrian Arab Republic,SYR,2021,0.0007561935681655251
1861,Syrian Arab Republic,SYR,2022,0.0008166319732912051
1862,Syrian Arab Republic,SYR,2023,0.0008819008887093725
1863,Syrian Arab Republic,SYR,2024,0.0009523863906183851
1864,Syrian Arab Republic,SYR,2025,0.0010285054121699925
1865,Syrian Arab Republic,SYR,2026,0.0011107082096964052
1866,Syrian Arab Republic,SYR,2027,0.0011994810260493652
1867,Syrian Arab Republic,SYR,2028,0.0012953489668053376
1868,Syrian Arab Republic,SYR,2029,0.001398879106349945
1869,Syrian Arab Republic,SYR,2030,0.0015106838422147726
1870,Syrian Arab Republic,SYR,2031,0.00163142451750786
1871,Syrian Arab Republic,SYR,2032,0.0017618153328652403
1872,Syrian Arab Republic,SYR,2033,0.0019026275710632727
1873,Syrian Arab Republic,SYR,2034,0.0020546941592811175
1874,Syrian Arab Republic,SYR,2035,0.0022189145959998
1875,Syrian Arab Republic,SYR,2036,0.002396260271681305
1876,Syrian Arab Republic,SYR,2037,0.00258778021470037
1877,Syrian Arab Republic,SYR,2038,0.00279460729651713
1878,Syrian Arab Republic,SYR,2039,0.0030179649327951325
1879,Syrian Arab Republic,SYR,2040,0.0032591743201030275
1880,Syrian Arab Republic,SYR,2041,0.0035196622510060374
1881,Syrian Arab Republic,SYR,2042,0.003800969553774963
1882,Syrian Arab Republic,SYR,2043,0.00410476020663483
1883,Syrian Arab Republic,SYR,2044,0.004432831180465237
1884,Syrian Arab Republic,SYR,2045,0.004787123068174182
1885,Syrian Arab Republic,SYR,2046,0.005169731563618892
1886,Syrian Arab Republic,SYR,2047,0.005582919857974525
1887,Syrian Arab Republic,SYR,2048,0.006029132026875995
1888,Syrian Arab Republic,SYR,2049,0.00651100748752098
1889,Syrian Arab Republic,SYR,2050,0.0070313966112499696
1890,Kyrgyz Republic,KGZ,2021,0.05570353354173547
1891,Kyrgyz Republic,KGZ,2022,0.05532748203541451
1892,Kyrgyz Republic,KGZ,2023,0.054953969232231566
1893,Kyrgyz Republic,KGZ,2024,0.054582977993540886
1894,Kyrgyz Republic,KGZ,2025,0.054214491296398395
1895,Kyrgyz Republic,KGZ,2026,0.05384849223278131
1896,Kyrgyz Republic,KGZ,2027,0.05348496400881184
1897,Kyrgyz Republic,KGZ,2028,0.05312388994398668
1898,Kyrgyz Republic,KGZ,2029,0.052765253470411826
1899,Kyrgyz Republic,KGZ,2030,0.0524090381320421
1900,Kyrgyz Republic,KGZ,2031,0.0520552275839263
1901,Kyrgyz Republic,KGZ,2032,0.051703805591456965
1902,Kyrgyz Republic,KGZ,2033,0.05135475602962572
1903,Kyrgyz Republic,KGZ,2034,0.05100806288228313
1904,Kyrgyz Republic,KGZ,2035,0.050663710241403925
1905,Kyrgyz Republic,KGZ,2036,0.05032168230635712
1906,Kyrgyz Republic,KGZ,2037,0.04998196338318081
1907,Kyrgyz Republic,KGZ,2038,0.04964453788386231
1908,Kyrgyz Republic,KGZ,2039,0.04930939032562256
1909,Kyrgyz Republic,KGZ,2040,0.04897650533020614
1910,Kyrgyz Republic,KGZ,2041,0.04864586762317516
1911,Kyrgyz Republic,KGZ,2042,0.048317462033208754
1912,Kyrgyz Republic,KGZ,2043,0.04799127349140673
1913,Kyrgyz Republic,KGZ,2044,0.047667287030598395
1914,Kyrgyz Republic,KGZ,2045,0.04734548778465536
