Year,iso_code3,frac_waso_non_recycled_incinerated
2028,DNK,0.4790970718202591
2029,DNK,0.4790970718202591
2030,DNK,0.4790970718202591
2031,DNK,0.4790970718202591
2032,DNK,0.4790970718202591
2033,DNK,0.4790970718202591
2034,DNK,0.4790970718202591
2035,DNK,0.4790970718202591
2036,DNK,0.4790970718202591
2037,DNK,0.4790970718202591
2038,DNK,0.4790970718202591
2039,DNK,0.4790970718202591
2040,DNK,0.4790970718202591
2041,DNK,0.4790970718202591
2042,DNK,0.4790970718202591
2043,DNK,0.4790970718202591
2044,DNK,0.4790970718202591
2045,DNK,0.4790970718202591
2046,DNK,0.4790970718202591
2047,DNK,0.4790970718202591
2048,DNK,0.4790970718202591
2049,DNK,0.4790970718202591
2050,DNK,0.4790970718202591
2021,DOM,0.20408412232649015
2022,DOM,0.20408412232649015
2023,DOM,0.20408412232649015
2024,DOM,0.20408412232649015
2025,DOM,0.20408412232649015
2026,DOM,0.20408412232649015
2027,DOM,0.20408412232649015
2028,DOM,0.20408412232649015
2029,DOM,0.20408412232649015
2030,DOM,0.20408412232649015
2031,DOM,0.20408412232649015
2032,DOM,0.20408412232649015
2033,DOM,0.20408412232649015
2034,DOM,0.20408412232649015
2035,DOM,0.20408412232649015
2036,DOM,0.20408412232649015
2037,DOM,0.20408412232649015
2038,DOM,0.20408412232649015
2039,DOM,0.20408412232649015
2040,DOM,0.20408412232649015
2041,DOM,0.20408412232649015
2042,DOM,0.20408412232649015
2043,DOM,0.20408412232649015
2044,DOM,0.20408412232649015
2045,DOM,0.20408412232649015
2046,DOM,0.20408412232649015
2047,DOM,0.20408412232649015
2048,DOM,0.20408412232649015
2049,DOM,0.20408412232649015
2050,DOM,0.20408412232649015
2021,DZA,0.23614440881029783
2022,DZA,0.23614440881029783
2023,DZA,0.23614440881029783
2024,DZA,0.23614440881029783
2025,DZA,0.23614440881029783
2026,DZA,0.23614440881029783
2027,DZA,0.23614440881029783
2028,DZA,0.23614440881029783
2029,DZA,0.23614440881029783
2030,DZA,0.23614440881029783
2031,DZA,0.23614440881029783
2032,DZA,0.23614440881029783
2033,DZA,0.23614440881029783
2034,DZA,0.23614440881029783
2035,DZA,0.23614440881029783
2036,DZA,0.23614440881029783
2037,DZA,0.23614440881029783
2038,DZA,0.23614440881029783
2039,DZA,0.23614440881029783
2040,DZA,0.23614440881029783
2041,DZA,0.23614440881029783
2042,DZA,0.23614440881029783
2043,DZA,0.23614440881029783
2044,DZA,0.23614440881029783
2045,DZA,0.23614440881029783
2046,DZA,0.23614440881029783
2047,DZA,0.23614440881029783
2048,DZA,0.23614440881029783
2049,DZA,0.23614440881029783
2050,DZA,0.23614440881029783
2021,ECU,0.4411162333608411
2022,ECU,0.4411162333608411
2023,ECU,0.4411162333608411
2024,ECU,0.4411162333608411
2025,ECU,0.4411162333608411
2026,ECU,0.4411162333608411
2027,ECU,0.4411162333608411
2028,ECU,0.4411162333608411
2029,ECU,0.4411162333608411
2030,ECU,0.4411162333608411
2031,ECU,0.4411162333608411
2032,ECU,0.4411162333608411
2033,ECU,0.4411162333608411
2034,ECU,0.4411162333608411
2035,ECU,0.4411162333608411
2036,ECU,0.4411162333608411
2037,ECU,0.4411162333608411
2038,ECU,0.4411162333608411
2039,ECU,0.4411162333608411
2040,ECU,0.4411162333608411
2041,ECU,0.4411162333608411
2042,ECU,0.4411162333608411
2043,ECU,0.4411162333608411
2044,ECU,0.4411162333608411
2045,ECU,0.4411162333608411
2046,ECU,0.4411162333608411
2047,ECU,0.4411162333608411
2048,ECU,0.4411162333608411
2049,ECU,0.4411162333608411
2050,ECU,0.4411162333608411
2021,EGY,0.16093409561434718
2022,EGY,0.16093409561434718
2023,EGY,0.16093409561434718
2024,EGY,0.16093409561434718
2025,EGY,0.16093409561434718
2026,EGY,0.16093409561434718
2027,EGY,0.16093409561434718
2028,EGY,0.16093409561434718
2029,EGY,0.16093409561434718
2030,EGY,0.16093409561434718
2031,EGY,0.16093409561434718
2032,EGY,0.16093409561434718
2033,EGY,0.16093409561434718
2034,EGY,0.16093409561434718
2035,EGY,0.16093409561434718
2036,EGY,0.16093409561434718
2037,EGY,0.16093409561434718
2038,EGY,0.16093409561434718
2039,EGY,0.16093409561434718
2040,EGY,0.16093409561434718
2041,EGY,0.16093409561434718
2042,EGY,0.16093409561434718
2043,EGY,0.16093409561434718
2044,EGY,0.16093409561434718
2045,EGY,0.16093409561434718
2046,EGY,0.16093409561434718
2047,EGY,0.16093409561434718
2048,EGY,0.16093409561434718
2049,EGY,0.16093409561434718
2050,EGY,0.16093409561434718
2021,ERI,0.20568500372135193
2022,ERI,0.20568500372135193
2023,ERI,0.20568500372135193
2024,ERI,0.20568500372135193
2025,ERI,0.20568500372135193
2026,ERI,0.20568500372135193
2027,ERI,0.20568500372135193
2028,ERI,0.20568500372135193
2029,ERI,0.20568500372135193
2030,ERI,0.20568500372135193
2031,ERI,0.20568500372135193
2032,ERI,0.20568500372135193
2033,ERI,0.20568500372135193
2034,ERI,0.20568500372135193
2035,ERI,0.20568500372135193
2036,ERI,0.20568500372135193
2037,ERI,0.20568500372135193
2038,ERI,0.20568500372135193
2039,ERI,0.20568500372135193
2040,ERI,0.20568500372135193
2041,ERI,0.20568500372135193
2042,ERI,0.20568500372135193
2043,ERI,0.20568500372135193
2044,ERI,0.20568500372135193
2045,ERI,0.20568500372135193
2046,ERI,0.20568500372135193
2047,ERI,0.20568500372135193
2048,ERI,0.20568500372135193
2049,ERI,0.20568500372135193
2050,ERI,0.20568500372135193
2021,ESP,0.09520154942623316
2022,ESP,0.09520154942623316
2023,ESP,0.09520154942623316
2024,ESP,0.09520154942623316
2025,ESP,0.09520154942623316
2026,ESP,0.09520154942623316
2027,ESP,0.09520154942623316
2028,ESP,0.09520154942623316
2029,ESP,0.09520154942623316
2030,ESP,0.09520154942623316
2031,ESP,0.09520154942623316
2032,ESP,0.09520154942623316
2033,ESP,0.09520154942623316
2034,ESP,0.09520154942623316
2035,ESP,0.09520154942623316
2036,ESP,0.09520154942623316
2037,ESP,0.09520154942623316
2038,ESP,0.09520154942623316
2039,ESP,0.09520154942623316
2040,ESP,0.09520154942623316
2041,ESP,0.09520154942623316
2042,ESP,0.09520154942623316
2043,ESP,0.09520154942623316
2044,ESP,0.09520154942623316
2045,ESP,0.09520154942623316
2046,ESP,0.09520154942623316
2047,ESP,0.09520154942623316
2048,ESP,0.09520154942623316
2049,ESP,0.09520154942623316
2050,ESP,0.09520154942623316
2021,EST,0.4477941151276183
2022,EST,0.4477941151276183
2023,EST,0.4477941151276183
2024,EST,0.4477941151276183
2025,EST,0.4477941151276183
2026,EST,0.4477941151276183
2027,EST,0.4477941151276183
2028,EST,0.4477941151276183
2029,EST,0.4477941151276183
2030,EST,0.4477941151276183
2031,EST,0.4477941151276183
2032,EST,0.4477941151276183
2033,EST,0.4477941151276183
2034,EST,0.4477941151276183
2035,EST,0.4477941151276183
2036,EST,0.4477941151276183
2037,EST,0.4477941151276183
2038,EST,0.4477941151276183
2039,EST,0.4477941151276183
2040,EST,0.4477941151276183
2041,EST,0.4477941151276183
2042,EST,0.4477941151276183
2043,EST,0.4477941151276183
2044,EST,0.4477941151276183
2045,EST,0.4477941151276183
2046,EST,0.4477941151276183
2047,EST,0.4477941151276183
2048,EST,0.4477941151276183
2049,EST,0.4477941151276183
2050,EST,0.4477941151276183
2021,ETH,0.25735390288719806
2022,ETH,0.25735390288719806
2023,ETH,0.25735390288719806
2024,ETH,0.25735390288719806
2025,ETH,0.25735390288719806
2026,ETH,0.25735390288719806
2027,ETH,0.25735390288719806
2028,ETH,0.25735390288719806
2029,ETH,0.25735390288719806
2030,ETH,0.25735390288719806
2031,ETH,0.25735390288719806
2032,ETH,0.25735390288719806
2033,ETH,0.25735390288719806
2034,ETH,0.25735390288719806
2035,ETH,0.25735390288719806
2036,ETH,0.25735390288719806
2037,ETH,0.25735390288719806
2038,ETH,0.25735390288719806
2039,ETH,0.25735390288719806
2040,ETH,0.25735390288719806
2041,ETH,0.25735390288719806
2042,ETH,0.25735390288719806
2043,ETH,0.25735390288719806
2044,ETH,0.25735390288719806
2045,ETH,0.25735390288719806
2046,ETH,0.25735390288719806
2047,ETH,0.25735390288719806
2048,ETH,0.25735390288719806
2049,ETH,0.25735390288719806
2050,ETH,0.25735390288719806
2021,FIN,0.4152417216089402
2022,FIN,0.4152417216089402
2023,FIN,0.4152417216089402
2024,FIN,0.4152417216089402
2025,FIN,0.4152417216089402
2026,FIN,0.4152417216089402
2027,FIN,0.4152417216089402
2028,FIN,0.4152417216089402
2029,FIN,0.4152417216089402
2030,FIN,0.4152417216089402
2031,FIN,0.4152417216089402
2032,FIN,0.4152417216089402
2033,FIN,0.4152417216089402
2034,FIN,0.4152417216089402
2035,FIN,0.4152417216089402
2036,FIN,0.4152417216089402
2037,FIN,0.4152417216089402
2038,FIN,0.4152417216089402
2039,FIN,0.4152417216089402
2040,FIN,0.4152417216089402
2041,FIN,0.4152417216089402
2042,FIN,0.4152417216089402
2043,FIN,0.4152417216089402
2044,FIN,0.4152417216089402
2045,FIN,0.4152417216089402
2046,FIN,0.4152417216089402
2047,FIN,0.4152417216089402
2048,FIN,0.4152417216089402
2049,FIN,0.4152417216089402
2050,FIN,0.4152417216089402
2021,FJI,0.13744101406380851
2022,FJI,0.13744101406380851
2023,FJI,0.13744101406380851
2024,FJI,0.13744101406380851
2025,FJI,0.13744101406380851
2026,FJI,0.13744101406380851
2027,FJI,0.13744101406380851
2028,FJI,0.13744101406380851
2029,FJI,0.13744101406380851
2030,FJI,0.13744101406380851
2031,FJI,0.13744101406380851
2032,FJI,0.13744101406380851
2033,FJI,0.13744101406380851
2034,FJI,0.13744101406380851
2035,FJI,0.13744101406380851
2036,FJI,0.13744101406380851
2037,FJI,0.13744101406380851
2038,FJI,0.13744101406380851
2039,FJI,0.13744101406380851
2040,FJI,0.13744101406380851
2041,FJI,0.13744101406380851
2042,FJI,0.13744101406380851
2043,FJI,0.13744101406380851
2044,FJI,0.13744101406380851
2045,FJI,0.13744101406380851
2046,FJI,0.13744101406380851
2047,FJI,0.13744101406380851
2048,FJI,0.13744101406380851
2049,FJI,0.13744101406380851
2050,FJI,0.13744101406380851
2021,FRA,0.30024932466835846
2022,FRA,0.30024932466835846
2023,FRA,0.30024932466835846
2024,FRA,0.30024932466835846
2025,FRA,0.30024932466835846
2026,FRA,0.30024932466835846
2027,FRA,0.30024932466835846
2028,FRA,0.30024932466835846
2029,FRA,0.30024932466835846
2030,FRA,0.30024932466835846
2031,FRA,0.30024932466835846
2032,FRA,0.30024932466835846
2033,FRA,0.30024932466835846
2034,FRA,0.30024932466835846
2035,FRA,0.30024932466835846
2036,FRA,0.30024932466835846
2037,FRA,0.30024932466835846
2038,FRA,0.30024932466835846
2039,FRA,0.30024932466835846
2040,FRA,0.30024932466835846
2041,FRA,0.30024932466835846
2042,FRA,0.30024932466835846
2043,FRA,0.30024932466835846
2044,FRA,0.30024932466835846
2045,FRA,0.30024932466835846
2046,FRA,0.30024932466835846
2047,FRA,0.30024932466835846
2048,FRA,0.30024932466835846
2049,FRA,0.30024932466835846
2050,FRA,0.30024932466835846
2021,FRO,0.32902430133382704
2022,FRO,0.32902430133382704
2023,FRO,0.32902430133382704
2024,FRO,0.32902430133382704
2025,FRO,0.32902430133382704
2026,FRO,0.32902430133382704
2027,FRO,0.32902430133382704
2028,FRO,0.32902430133382704
2029,FRO,0.32902430133382704
2030,FRO,0.32902430133382704
2031,FRO,0.32902430133382704
2032,FRO,0.32902430133382704
2033,FRO,0.32902430133382704
2034,FRO,0.32902430133382704
2035,FRO,0.32902430133382704
2036,FRO,0.32902430133382704
2037,FRO,0.32902430133382704
2038,FRO,0.32902430133382704
2039,FRO,0.32902430133382704
2040,FRO,0.32902430133382704
2041,FRO,0.32902430133382704
2042,FRO,0.32902430133382704
2043,FRO,0.32902430133382704
2044,FRO,0.32902430133382704
2045,FRO,0.32902430133382704
2046,FRO,0.32902430133382704
2047,FRO,0.32902430133382704
2048,FRO,0.32902430133382704
2049,FRO,0.32902430133382704
2050,FRO,0.32902430133382704
2021,FSM,0.2111757533821588
2022,FSM,0.2111757533821588
2023,FSM,0.2111757533821588
2024,FSM,0.2111757533821588
2025,FSM,0.2111757533821588
2026,FSM,0.2111757533821588
2027,FSM,0.2111757533821588
2028,FSM,0.2111757533821588
2029,FSM,0.2111757533821588
2030,FSM,0.2111757533821588
2031,FSM,0.2111757533821588
2032,FSM,0.2111757533821588
2033,FSM,0.2111757533821588
2034,FSM,0.2111757533821588
2035,FSM,0.2111757533821588
2036,FSM,0.2111757533821588
2037,FSM,0.2111757533821588
2038,FSM,0.2111757533821588
2039,FSM,0.2111757533821588
2040,FSM,0.2111757533821588
2041,FSM,0.2111757533821588
2042,FSM,0.2111757533821588
2043,FSM,0.2111757533821588
2044,FSM,0.2111757533821588
2045,FSM,0.2111757533821588
2046,FSM,0.2111757533821588
2047,FSM,0.2111757533821588
2048,FSM,0.2111757533821588
2049,FSM,0.2111757533821588
2050,FSM,0.2111757533821588
2021,GAB,0.25932695760084684
2022,GAB,0.25932695760084684
2023,GAB,0.25932695760084684
2024,GAB,0.25932695760084684
2025,GAB,0.25932695760084684
2026,GAB,0.25932695760084684
2027,GAB,0.25932695760084684
2028,GAB,0.25932695760084684
2029,GAB,0.25932695760084684
2030,GAB,0.25932695760084684
2031,GAB,0.25932695760084684
2032,GAB,0.25932695760084684
2033,GAB,0.25932695760084684
2034,GAB,0.25932695760084684
2035,GAB,0.25932695760084684
2036,GAB,0.25932695760084684
2037,GAB,0.25932695760084684
2038,GAB,0.25932695760084684
2039,GAB,0.25932695760084684
2040,GAB,0.25932695760084684
2041,GAB,0.25932695760084684
2042,GAB,0.25932695760084684
2043,GAB,0.25932695760084684
2044,GAB,0.25932695760084684
2045,GAB,0.25932695760084684
2046,GAB,0.25932695760084684
2047,GAB,0.25932695760084684
2048,GAB,0.25932695760084684
2049,GAB,0.25932695760084684
2050,GAB,0.25932695760084684
2021,GBR,0.2877095878993263
2022,GBR,0.2877095878993263
2023,GBR,0.2877095878993263
2024,GBR,0.2877095878993263
2025,GBR,0.2877095878993263
2026,GBR,0.2877095878993263
2027,GBR,0.2877095878993263
2028,GBR,0.2877095878993263
2029,GBR,0.2877095878993263
2030,GBR,0.2877095878993263
2031,GBR,0.2877095878993263
2032,GBR,0.2877095878993263
2033,GBR,0.2877095878993263
2034,GBR,0.2877095878993263
2035,GBR,0.2877095878993263
2036,GBR,0.2877095878993263
2037,GBR,0.2877095878993263
2038,GBR,0.2877095878993263
2039,GBR,0.2877095878993263
2040,GBR,0.2877095878993263
2041,GBR,0.2877095878993263
2042,GBR,0.2877095878993263
2043,GBR,0.2877095878993263
2044,GBR,0.2877095878993263
2045,GBR,0.2877095878993263
2046,GBR,0.2877095878993263
2047,GBR,0.2877095878993263
2048,GBR,0.2877095878993263
2049,GBR,0.2877095878993263
2050,GBR,0.2877095878993263
2021,GEO,0.24148212725736132
2022,GEO,0.24148212725736132
2023,GEO,0.24148212725736132
2024,GEO,0.24148212725736132
2025,GEO,0.24148212725736132
2026,GEO,0.24148212725736132
2027,GEO,0.24148212725736132
2028,GEO,0.24148212725736132
2029,GEO,0.24148212725736132
2030,GEO,0.24148212725736132
2031,GEO,0.24148212725736132
2032,GEO,0.24148212725736132
2033,GEO,0.24148212725736132
2034,GEO,0.24148212725736132
2035,GEO,0.24148212725736132
2036,GEO,0.24148212725736132
2037,GEO,0.24148212725736132
2038,GEO,0.24148212725736132
2039,GEO,0.24148212725736132
2040,GEO,0.24148212725736132
2041,GEO,0.24148212725736132
2042,GEO,0.24148212725736132
2043,GEO,0.24148212725736132
2044,GEO,0.24148212725736132
2045,GEO,0.24148212725736132
2046,GEO,0.24148212725736132
2047,GEO,0.24148212725736132
2048,GEO,0.24148212725736132
2049,GEO,0.24148212725736132
2050,GEO,0.24148212725736132
2021,GHA,0.21207985005492996
2022,GHA,0.21207985005492996
2023,GHA,0.21207985005492996
2024,GHA,0.21207985005492996
2025,GHA,0.21207985005492996
2026,GHA,0.21207985005492996
2027,GHA,0.21207985005492996
2028,GHA,0.21207985005492996
2029,GHA,0.21207985005492996
2030,GHA,0.21207985005492996
2031,GHA,0.21207985005492996
2032,GHA,0.21207985005492996
2033,GHA,0.21207985005492996
2034,GHA,0.21207985005492996
2035,GHA,0.21207985005492996
2036,GHA,0.21207985005492996
2037,GHA,0.21207985005492996
2038,GHA,0.21207985005492996
2039,GHA,0.21207985005492996
2040,GHA,0.21207985005492996
2041,GHA,0.21207985005492996
2042,GHA,0.21207985005492996
2043,GHA,0.21207985005492996
2044,GHA,0.21207985005492996
2045,GHA,0.21207985005492996
2046,GHA,0.21207985005492996
2047,GHA,0.21207985005492996
2048,GHA,0.21207985005492996
2049,GHA,0.21207985005492996
2050,GHA,0.21207985005492996
2021,GIB,0.32733690453948233
2022,GIB,0.32733690453948233
2023,GIB,0.32733690453948233
2024,GIB,0.32733690453948233
2025,GIB,0.32733690453948233
2026,GIB,0.32733690453948233
2027,GIB,0.32733690453948233
2028,GIB,0.32733690453948233
2029,GIB,0.32733690453948233
2030,GIB,0.32733690453948233
2031,GIB,0.32733690453948233
2032,GIB,0.32733690453948233
2033,GIB,0.32733690453948233
2034,GIB,0.32733690453948233
2035,GIB,0.32733690453948233
2036,GIB,0.32733690453948233
2037,GIB,0.32733690453948233
2038,GIB,0.32733690453948233
2039,GIB,0.32733690453948233
2040,GIB,0.32733690453948233
2041,GIB,0.32733690453948233
2042,GIB,0.32733690453948233
2043,GIB,0.32733690453948233
2044,GIB,0.32733690453948233
2045,GIB,0.32733690453948233
2046,GIB,0.32733690453948233
2047,GIB,0.32733690453948233
2048,GIB,0.32733690453948233
2049,GIB,0.32733690453948233
2050,GIB,0.32733690453948233
2021,GIN,0.20572370035073292
2022,GIN,0.20572370035073292
2023,GIN,0.20572370035073292
2024,GIN,0.20572370035073292
2025,GIN,0.20572370035073292
2026,GIN,0.20572370035073292
2027,GIN,0.20572370035073292
2028,GIN,0.20572370035073292
2029,GIN,0.20572370035073292
2030,GIN,0.20572370035073292
2031,GIN,0.20572370035073292
2032,GIN,0.20572370035073292
2033,GIN,0.20572370035073292
2034,GIN,0.20572370035073292
2035,GIN,0.20572370035073292
2036,GIN,0.20572370035073292
2037,GIN,0.20572370035073292
2038,GIN,0.20572370035073292
2039,GIN,0.20572370035073292
2040,GIN,0.20572370035073292
2041,GIN,0.20572370035073292
2042,GIN,0.20572370035073292
2043,GIN,0.20572370035073292
2044,GIN,0.20572370035073292
2045,GIN,0.20572370035073292
2046,GIN,0.20572370035073292
2047,GIN,0.20572370035073292
2048,GIN,0.20572370035073292
2049,GIN,0.20572370035073292
2050,GIN,0.20572370035073292
2021,GMB,0.20698510602592343
2022,GMB,0.20698510602592343
2023,GMB,0.20698510602592343
2024,GMB,0.20698510602592343
2025,GMB,0.20698510602592343
2026,GMB,0.20698510602592343
2027,GMB,0.20698510602592343
2028,GMB,0.20698510602592343
2029,GMB,0.20698510602592343
2030,GMB,0.20698510602592343
2031,GMB,0.20698510602592343
2032,GMB,0.20698510602592343
2033,GMB,0.20698510602592343
2034,GMB,0.20698510602592343
2035,GMB,0.20698510602592343
2036,GMB,0.20698510602592343
2037,GMB,0.20698510602592343
2038,GMB,0.20698510602592343
2039,GMB,0.20698510602592343
2040,GMB,0.20698510602592343
2041,GMB,0.20698510602592343
2042,GMB,0.20698510602592343
2043,GMB,0.20698510602592343
2044,GMB,0.20698510602592343
2045,GMB,0.20698510602592343
2046,GMB,0.20698510602592343
2047,GMB,0.20698510602592343
2048,GMB,0.20698510602592343
2049,GMB,0.20698510602592343
2050,GMB,0.20698510602592343
2021,GNB,0.20571744017707289
2022,GNB,0.20571744017707289
2023,GNB,0.20571744017707289
2024,GNB,0.20571744017707289
2025,GNB,0.20571744017707289
2026,GNB,0.20571744017707289
2027,GNB,0.20571744017707289
2028,GNB,0.20571744017707289
2029,GNB,0.20571744017707289
2030,GNB,0.20571744017707289
2031,GNB,0.20571744017707289
2032,GNB,0.20571744017707289
2033,GNB,0.20571744017707289
2034,GNB,0.20571744017707289
2035,GNB,0.20571744017707289
2036,GNB,0.20571744017707289
2037,GNB,0.20571744017707289
2038,GNB,0.20571744017707289
2039,GNB,0.20571744017707289
2040,GNB,0.20571744017707289
2041,GNB,0.20571744017707289
2042,GNB,0.20571744017707289
2043,GNB,0.20571744017707289
2044,GNB,0.20571744017707289
2045,GNB,0.20571744017707289
2046,GNB,0.20571744017707289
2047,GNB,0.20571744017707289
2048,GNB,0.20571744017707289
2049,GNB,0.20571744017707289
2050,GNB,0.20571744017707289
2021,GNQ,0.27771316476572194
2022,GNQ,0.27771316476572194
2023,GNQ,0.27771316476572194
2024,GNQ,0.27771316476572194
2025,GNQ,0.27771316476572194
2026,GNQ,0.27771316476572194
2027,GNQ,0.27771316476572194
2028,GNQ,0.27771316476572194
2029,GNQ,0.27771316476572194
2030,GNQ,0.27771316476572194
2031,GNQ,0.27771316476572194
2032,GNQ,0.27771316476572194
2033,GNQ,0.27771316476572194
2034,GNQ,0.27771316476572194
2035,GNQ,0.27771316476572194
2036,GNQ,0.27771316476572194
2037,GNQ,0.27771316476572194
2038,GNQ,0.27771316476572194
2039,GNQ,0.27771316476572194
2040,GNQ,0.27771316476572194
2041,GNQ,0.27771316476572194
2042,GNQ,0.27771316476572194
2043,GNQ,0.27771316476572194
2044,GNQ,0.27771316476572194
2045,GNQ,0.27771316476572194
2046,GNQ,0.27771316476572194
2047,GNQ,0.27771316476572194
2048,GNQ,0.27771316476572194
2049,GNQ,0.27771316476572194
2050,GNQ,0.27771316476572194
2021,GRC,0.14622060469394313
2022,GRC,0.14622060469394313
2023,GRC,0.14622060469394313
2024,GRC,0.14622060469394313
2025,GRC,0.14622060469394313
2026,GRC,0.14622060469394313
2027,GRC,0.14622060469394313
2028,GRC,0.14622060469394313
2029,GRC,0.14622060469394313
2030,GRC,0.14622060469394313
2031,GRC,0.14622060469394313
2032,GRC,0.14622060469394313
2033,GRC,0.14622060469394313
2034,GRC,0.14622060469394313
2035,GRC,0.14622060469394313
2036,GRC,0.14622060469394313
2037,GRC,0.14622060469394313
2038,GRC,0.14622060469394313
2039,GRC,0.14622060469394313
2040,GRC,0.14622060469394313
2041,GRC,0.14622060469394313
2042,GRC,0.14622060469394313
2043,GRC,0.14622060469394313
2044,GRC,0.14622060469394313
2045,GRC,0.14622060469394313
2046,GRC,0.14622060469394313
2047,GRC,0.14622060469394313
2048,GRC,0.14622060469394313
2049,GRC,0.14622060469394313
2050,GRC,0.14622060469394313
2021,GRD,0.10411981277710579
2022,GRD,0.10411981277710579
2023,GRD,0.10411981277710579
2024,GRD,0.10411981277710579
2025,GRD,0.10411981277710579
2026,GRD,0.10411981277710579
2027,GRD,0.10411981277710579
2028,GRD,0.10411981277710579
2029,GRD,0.10411981277710579
2030,GRD,0.10411981277710579
2031,GRD,0.10411981277710579
2032,GRD,0.10411981277710579
2033,GRD,0.10411981277710579
2034,GRD,0.10411981277710579
2035,GRD,0.10411981277710579
2036,GRD,0.10411981277710579
2037,GRD,0.10411981277710579
2038,GRD,0.10411981277710579
2039,GRD,0.10411981277710579
2040,GRD,0.10411981277710579
2041,GRD,0.10411981277710579
2042,GRD,0.10411981277710579
2043,GRD,0.10411981277710579
2044,GRD,0.10411981277710579
2045,GRD,0.10411981277710579
2046,GRD,0.10411981277710579
2047,GRD,0.10411981277710579
2048,GRD,0.10411981277710579
2049,GRD,0.10411981277710579
2050,GRD,0.10411981277710579
2021,GRL,0.25637714882064355
2022,GRL,0.25637714882064355
2023,GRL,0.25637714882064355
2024,GRL,0.25637714882064355
2025,GRL,0.25637714882064355
2026,GRL,0.25637714882064355
2027,GRL,0.25637714882064355
2028,GRL,0.25637714882064355
2029,GRL,0.25637714882064355
2030,GRL,0.25637714882064355
2031,GRL,0.25637714882064355
2032,GRL,0.25637714882064355
2033,GRL,0.25637714882064355
2034,GRL,0.25637714882064355
2035,GRL,0.25637714882064355
2036,GRL,0.25637714882064355
2037,GRL,0.25637714882064355
2038,GRL,0.25637714882064355
2039,GRL,0.25637714882064355
2040,GRL,0.25637714882064355
2041,GRL,0.25637714882064355
2042,GRL,0.25637714882064355
2043,GRL,0.25637714882064355
2044,GRL,0.25637714882064355
2045,GRL,0.25637714882064355
2046,GRL,0.25637714882064355
2047,GRL,0.25637714882064355
2048,GRL,0.25637714882064355
2049,GRL,0.25637714882064355
2050,GRL,0.25637714882064355
2021,GTM,0.17144438604279066
2022,GTM,0.17144438604279066
2023,GTM,0.17144438604279066
2024,GTM,0.17144438604279066
2025,GTM,0.17144438604279066
2026,GTM,0.17144438604279066
2027,GTM,0.17144438604279066
2028,GTM,0.17144438604279066
2029,GTM,0.17144438604279066
2030,GTM,0.17144438604279066
2031,GTM,0.17144438604279066
2032,GTM,0.17144438604279066
2033,GTM,0.17144438604279066
2034,GTM,0.17144438604279066
2035,GTM,0.17144438604279066
2036,GTM,0.17144438604279066
2037,GTM,0.17144438604279066
2038,GTM,0.17144438604279066
2039,GTM,0.17144438604279066
2040,GTM,0.17144438604279066
2041,GTM,0.17144438604279066
2042,GTM,0.17144438604279066
2043,GTM,0.17144438604279066
2044,GTM,0.17144438604279066
2045,GTM,0.17144438604279066
2046,GTM,0.17144438604279066
2047,GTM,0.17144438604279066
2048,GTM,0.17144438604279066
2049,GTM,0.17144438604279066
2050,GTM,0.17144438604279066
2021,GUM,0.3628660988571499
2022,GUM,0.3628660988571499
2023,GUM,0.3628660988571499
2024,GUM,0.3628660988571499
2025,GUM,0.3628660988571499
2026,GUM,0.3628660988571499
2027,GUM,0.3628660988571499
2028,GUM,0.3628660988571499
2029,GUM,0.3628660988571499
2030,GUM,0.3628660988571499
2031,GUM,0.3628660988571499
2032,GUM,0.3628660988571499
2033,GUM,0.3628660988571499
2034,GUM,0.3628660988571499
2035,GUM,0.3628660988571499
2036,GUM,0.3628660988571499
2037,GUM,0.3628660988571499
2038,GUM,0.3628660988571499
2039,GUM,0.3628660988571499
2040,GUM,0.3628660988571499
2041,GUM,0.3628660988571499
2042,GUM,0.3628660988571499
2043,GUM,0.3628660988571499
2044,GUM,0.3628660988571499
2045,GUM,0.3628660988571499
2046,GUM,0.3628660988571499
2047,GUM,0.3628660988571499
2048,GUM,0.3628660988571499
2049,GUM,0.3628660988571499
2050,GUM,0.3628660988571499
2021,GUY,0.12590555739853376
2022,GUY,0.12590555739853376
2023,GUY,0.12590555739853376
2024,GUY,0.12590555739853376
2025,GUY,0.12590555739853376
2026,GUY,0.12590555739853376
2027,GUY,0.12590555739853376
2028,GUY,0.12590555739853376
2029,GUY,0.12590555739853376
2030,GUY,0.12590555739853376
2031,GUY,0.12590555739853376
2032,GUY,0.12590555739853376
2033,GUY,0.12590555739853376
2034,GUY,0.12590555739853376
2035,GUY,0.12590555739853376
2036,GUY,0.12590555739853376
2037,GUY,0.12590555739853376
2038,GUY,0.12590555739853376
2039,GUY,0.12590555739853376
2040,GUY,0.12590555739853376
2041,GUY,0.12590555739853376
2042,GUY,0.12590555739853376
2043,GUY,0.12590555739853376
2044,GUY,0.12590555739853376
2045,GUY,0.12590555739853376
2046,GUY,0.12590555739853376
2047,GUY,0.12590555739853376
2048,GUY,0.12590555739853376
2049,GUY,0.12590555739853376
2050,GUY,0.12590555739853376
2021,HKG,0.20485546078232447
2022,HKG,0.20485546078232447
2023,HKG,0.20485546078232447
2024,HKG,0.20485546078232447
2025,HKG,0.20485546078232447
2026,HKG,0.20485546078232447
2027,HKG,0.20485546078232447
2028,HKG,0.20485546078232447
2029,HKG,0.20485546078232447
2030,HKG,0.20485546078232447
