Year,iso_code3,pij_lndu_forests_secondary_to_forests_secondary
2027,GHA,0.9905952365516384
2028,GHA,0.9905952365516384
2029,GHA,0.9905952365516384
2030,GHA,0.9905952365516384
2031,GHA,0.9905952365516384
2032,GHA,0.9905952365516384
2033,GHA,0.9905952365516384
2034,GHA,0.9905952365516384
2035,GHA,0.9905952365516384
2036,GHA,0.9905952365516384
2037,GHA,0.9905952365516384
2038,GHA,0.9905952365516384
2039,GHA,0.9905952365516384
2040,GHA,0.9905952365516384
2041,GHA,0.9905952365516384
2042,GHA,0.9905952365516384
2043,GHA,0.9905952365516384
2044,GHA,0.9905952365516384
2045,GHA,0.9905952365516384
2046,GHA,0.9905952365516384
2047,GHA,0.9905952365516384
2048,GHA,0.9905952365516384
2049,GHA,0.9905952365516384
2050,GHA,0.9905952365516384
2019,GIN,0.9924287862000836
2020,GIN,0.9921813017117956
2021,GIN,0.9921813017117956
2022,GIN,0.9921813017117956
2023,GIN,0.9921813017117956
2024,GIN,0.9921813017117956
2025,GIN,0.9921813017117956
2026,GIN,0.9921813017117956
2027,GIN,0.9921813017117956
2028,GIN,0.9921813017117956
2029,GIN,0.9921813017117956
2030,GIN,0.9921813017117956
2031,GIN,0.9921813017117956
2032,GIN,0.9921813017117956
2033,GIN,0.9921813017117956
2034,GIN,0.9921813017117956
2035,GIN,0.9921813017117956
2036,GIN,0.9921813017117956
2037,GIN,0.9921813017117956
2038,GIN,0.9921813017117956
2039,GIN,0.9921813017117956
2040,GIN,0.9921813017117956
2041,GIN,0.9921813017117956
2042,GIN,0.9921813017117956
2043,GIN,0.9921813017117956
2044,GIN,0.9921813017117956
2045,GIN,0.9921813017117956
2046,GIN,0.9921813017117956
2047,GIN,0.9921813017117956
2048,GIN,0.9921813017117956
2049,GIN,0.9921813017117956
2050,GIN,0.9921813017117956
2019,GMB,0.9900518059256496
2020,GMB,0.991505024482042
2021,GMB,0.991505024482042
2022,GMB,0.991505024482042
2023,GMB,0.991505024482042
2024,GMB,0.991505024482042
2025,GMB,0.991505024482042
2026,GMB,0.991505024482042
2027,GMB,0.991505024482042
2028,GMB,0.991505024482042
2029,GMB,0.991505024482042
2030,GMB,0.991505024482042
2031,GMB,0.991505024482042
2032,GMB,0.991505024482042
2033,GMB,0.991505024482042
2034,GMB,0.991505024482042
2035,GMB,0.991505024482042
2036,GMB,0.991505024482042
2037,GMB,0.991505024482042
2038,GMB,0.991505024482042
2039,GMB,0.991505024482042
2040,GMB,0.991505024482042
2041,GMB,0.991505024482042
2042,GMB,0.991505024482042
2043,GMB,0.991505024482042
2044,GMB,0.991505024482042
2045,GMB,0.991505024482042
2046,GMB,0.991505024482042
2047,GMB,0.991505024482042
2048,GMB,0.991505024482042
2049,GMB,0.991505024482042
2050,GMB,0.991505024482042
2019,GNB,0.9909398363483476
2020,GNB,0.991359541240465
2021,GNB,0.991359541240465
2022,GNB,0.991359541240465
2023,GNB,0.991359541240465
2024,GNB,0.991359541240465
2025,GNB,0.991359541240465
2026,GNB,0.991359541240465
2027,GNB,0.991359541240465
2028,GNB,0.991359541240465
2029,GNB,0.991359541240465
2030,GNB,0.991359541240465
2031,GNB,0.991359541240465
2032,GNB,0.991359541240465
2033,GNB,0.991359541240465
2034,GNB,0.991359541240465
2035,GNB,0.991359541240465
2036,GNB,0.991359541240465
2037,GNB,0.991359541240465
2038,GNB,0.991359541240465
2039,GNB,0.991359541240465
2040,GNB,0.991359541240465
2041,GNB,0.991359541240465
2042,GNB,0.991359541240465
2043,GNB,0.991359541240465
2044,GNB,0.991359541240465
2045,GNB,0.991359541240465
2046,GNB,0.991359541240465
2047,GNB,0.991359541240465
2048,GNB,0.991359541240465
2049,GNB,0.991359541240465
2050,GNB,0.991359541240465
2019,GNQ,0.9999489220976834
2020,GNQ,0.799788810321056
2021,GNQ,0.799788810321056
2022,GNQ,0.799788810321056
2023,GNQ,0.799788810321056
2024,GNQ,0.799788810321056
2025,GNQ,0.799788810321056
2026,GNQ,0.799788810321056
2027,GNQ,0.799788810321056
2028,GNQ,0.799788810321056
2029,GNQ,0.799788810321056
2030,GNQ,0.799788810321056
2031,GNQ,0.799788810321056
2032,GNQ,0.799788810321056
2033,GNQ,0.799788810321056
2034,GNQ,0.799788810321056
2035,GNQ,0.799788810321056
2036,GNQ,0.799788810321056
2037,GNQ,0.799788810321056
2038,GNQ,0.799788810321056
2039,GNQ,0.799788810321056
2040,GNQ,0.799788810321056
2041,GNQ,0.799788810321056
2042,GNQ,0.799788810321056
2043,GNQ,0.799788810321056
2044,GNQ,0.799788810321056
2045,GNQ,0.799788810321056
2046,GNQ,0.799788810321056
2047,GNQ,0.799788810321056
2048,GNQ,0.799788810321056
2049,GNQ,0.799788810321056
2050,GNQ,0.799788810321056
2019,GRC,0.990045654027182
2020,GRC,0.9900842460959608
2021,GRC,0.9900842460959608
2022,GRC,0.9900842460959608
2023,GRC,0.9900842460959608
2024,GRC,0.9900842460959608
2025,GRC,0.9900842460959608
2026,GRC,0.9900842460959608
2027,GRC,0.9900842460959608
2028,GRC,0.9900842460959608
2029,GRC,0.9900842460959608
2030,GRC,0.9900842460959608
2031,GRC,0.9900842460959608
2032,GRC,0.9900842460959608
2033,GRC,0.9900842460959608
2034,GRC,0.9900842460959608
2035,GRC,0.9900842460959608
2036,GRC,0.9900842460959608
2037,GRC,0.9900842460959608
2038,GRC,0.9900842460959608
2039,GRC,0.9900842460959608
2040,GRC,0.9900842460959608
2041,GRC,0.9900842460959608
2042,GRC,0.9900842460959608
2043,GRC,0.9900842460959608
2044,GRC,0.9900842460959608
2045,GRC,0.9900842460959608
2046,GRC,0.9900842460959608
2047,GRC,0.9900842460959608
2048,GRC,0.9900842460959608
2049,GRC,0.9900842460959608
2050,GRC,0.9900842460959608
2019,GRL,0.9923817945677136
2020,GRL,0.9917487996061796
2021,GRL,0.9917487996061796
2022,GRL,0.9917487996061796
2023,GRL,0.9917487996061796
2024,GRL,0.9917487996061796
2025,GRL,0.9917487996061796
2026,GRL,0.9917487996061796
2027,GRL,0.9917487996061796
2028,GRL,0.9917487996061796
2029,GRL,0.9917487996061796
2030,GRL,0.9917487996061796
2031,GRL,0.9917487996061796
2032,GRL,0.9917487996061796
2033,GRL,0.9917487996061796
2034,GRL,0.9917487996061796
2035,GRL,0.9917487996061796
2036,GRL,0.9917487996061796
2037,GRL,0.9917487996061796
2038,GRL,0.9917487996061796
2039,GRL,0.9917487996061796
2040,GRL,0.9917487996061796
2041,GRL,0.9917487996061796
2042,GRL,0.9917487996061796
2043,GRL,0.9917487996061796
2044,GRL,0.9917487996061796
2045,GRL,0.9917487996061796
2046,GRL,0.9917487996061796
2047,GRL,0.9917487996061796
2048,GRL,0.9917487996061796
2049,GRL,0.9917487996061796
2050,GRL,0.9917487996061796
2019,GTM,0.9900614556235128
2020,GTM,0.9903552758928944
2021,GTM,0.9903552758928944
2022,GTM,0.9903552758928944
2023,GTM,0.9903552758928944
2024,GTM,0.9903552758928944
2025,GTM,0.9903552758928944
2026,GTM,0.9903552758928944
2027,GTM,0.9903552758928944
2028,GTM,0.9903552758928944
2029,GTM,0.9903552758928944
2030,GTM,0.9903552758928944
2031,GTM,0.9903552758928944
2032,GTM,0.9903552758928944
2033,GTM,0.9903552758928944
2034,GTM,0.9903552758928944
2035,GTM,0.9903552758928944
2036,GTM,0.9903552758928944
2037,GTM,0.9903552758928944
2038,GTM,0.9903552758928944
2039,GTM,0.9903552758928944
2040,GTM,0.9903552758928944
2041,GTM,0.9903552758928944
2042,GTM,0.9903552758928944
2043,GTM,0.9903552758928944
2044,GTM,0.9903552758928944
2045,GTM,0.9903552758928944
2046,GTM,0.9903552758928944
2047,GTM,0.9903552758928944
2048,GTM,0.9903552758928944
2049,GTM,0.9903552758928944
2050,GTM,0.9903552758928944
2019,GUY,0.9903181880896748
2020,GUY,0.9900992505416653
2021,GUY,0.9900992505416653
2022,GUY,0.9900992505416653
2023,GUY,0.9900992505416653
2024,GUY,0.9900992505416653
2025,GUY,0.9900992505416653
2026,GUY,0.9900992505416653
2027,GUY,0.9900992505416653
2028,GUY,0.9900992505416653
2029,GUY,0.9900992505416653
2030,GUY,0.9900992505416653
2031,GUY,0.9900992505416653
2032,GUY,0.9900992505416653
2033,GUY,0.9900992505416653
2034,GUY,0.9900992505416653
2035,GUY,0.9900992505416653
2036,GUY,0.9900992505416653
2037,GUY,0.9900992505416653
2038,GUY,0.9900992505416653
2039,GUY,0.9900992505416653
2040,GUY,0.9900992505416653
2041,GUY,0.9900992505416653
2042,GUY,0.9900992505416653
2043,GUY,0.9900992505416653
2044,GUY,0.9900992505416653
2045,GUY,0.9900992505416653
2046,GUY,0.9900992505416653
2047,GUY,0.9900992505416653
2048,GUY,0.9900992505416653
2049,GUY,0.9900992505416653
2050,GUY,0.9900992505416653
2019,HKG,0.999989999563976
2020,HKG,0.9999899983508228
2021,HKG,0.9999899983508228
2022,HKG,0.9999899983508228
2023,HKG,0.9999899983508228
2024,HKG,0.9999899983508228
2025,HKG,0.9999899983508228
2026,HKG,0.9999899983508228
2027,HKG,0.9999899983508228
2028,HKG,0.9999899983508228
2029,HKG,0.9999899983508228
2030,HKG,0.9999899983508228
2031,HKG,0.9999899983508228
2032,HKG,0.9999899983508228
2033,HKG,0.9999899983508228
2034,HKG,0.9999899983508228
2035,HKG,0.9999899983508228
2036,HKG,0.9999899983508228
2037,HKG,0.9999899983508228
2038,HKG,0.9999899983508228
2039,HKG,0.9999899983508228
2040,HKG,0.9999899983508228
2041,HKG,0.9999899983508228
2042,HKG,0.9999899983508228
2043,HKG,0.9999899983508228
2044,HKG,0.9999899983508228
2045,HKG,0.9999899983508228
2046,HKG,0.9999899983508228
2047,HKG,0.9999899983508228
2048,HKG,0.9999899983508228
2049,HKG,0.9999899983508228
2050,HKG,0.9999899983508228
2019,HND,0.9914049475923952
2020,HND,0.9915430014913303
2021,HND,0.9915430014913303
2022,HND,0.9915430014913303
2023,HND,0.9915430014913303
2024,HND,0.9915430014913303
2025,HND,0.9915430014913303
2026,HND,0.9915430014913303
2027,HND,0.9915430014913303
2028,HND,0.9915430014913303
2029,HND,0.9915430014913303
2030,HND,0.9915430014913303
2031,HND,0.9915430014913303
2032,HND,0.9915430014913303
2033,HND,0.9915430014913303
2034,HND,0.9915430014913303
2035,HND,0.9915430014913303
2036,HND,0.9915430014913303
2037,HND,0.9915430014913303
2038,HND,0.9915430014913303
2039,HND,0.9915430014913303
2040,HND,0.9915430014913303
2041,HND,0.9915430014913303
2042,HND,0.9915430014913303
2043,HND,0.9915430014913303
2044,HND,0.9915430014913303
2045,HND,0.9915430014913303
2046,HND,0.9915430014913303
2047,HND,0.9915430014913303
2048,HND,0.9915430014913303
2049,HND,0.9915430014913303
2050,HND,0.9915430014913303
2019,HRV,0.9900117349343568
2020,HRV,0.9900030478532704
2021,HRV,0.9900030478532704
2022,HRV,0.9900030478532704
2023,HRV,0.9900030478532704
2024,HRV,0.9900030478532704
2025,HRV,0.9900030478532704
2026,HRV,0.9900030478532704
2027,HRV,0.9900030478532704
2028,HRV,0.9900030478532704
2029,HRV,0.9900030478532704
2030,HRV,0.9900030478532704
2031,HRV,0.9900030478532704
2032,HRV,0.9900030478532704
2033,HRV,0.9900030478532704
2034,HRV,0.9900030478532704
2035,HRV,0.9900030478532704
2036,HRV,0.9900030478532704
2037,HRV,0.9900030478532704
2038,HRV,0.9900030478532704
2039,HRV,0.9900030478532704
2040,HRV,0.9900030478532704
2041,HRV,0.9900030478532704
2042,HRV,0.9900030478532704
2043,HRV,0.9900030478532704
2044,HRV,0.9900030478532704
2045,HRV,0.9900030478532704
2046,HRV,0.9900030478532704
2047,HRV,0.9900030478532704
2048,HRV,0.9900030478532704
2049,HRV,0.9900030478532704
2050,HRV,0.9900030478532704
2019,HTI,0.9900066164343532
2020,HTI,0.9920034366019278
2021,HTI,0.9920034366019278
2022,HTI,0.9920034366019278
2023,HTI,0.9920034366019278
2024,HTI,0.9920034366019278
2025,HTI,0.9920034366019278
2026,HTI,0.9920034366019278
2027,HTI,0.9920034366019278
2028,HTI,0.9920034366019278
2029,HTI,0.9920034366019278
2030,HTI,0.9920034366019278
2031,HTI,0.9920034366019278
2032,HTI,0.9920034366019278
2033,HTI,0.9920034366019278
2034,HTI,0.9920034366019278
2035,HTI,0.9920034366019278
2036,HTI,0.9920034366019278
2037,HTI,0.9920034366019278
2038,HTI,0.9920034366019278
2039,HTI,0.9920034366019278
2040,HTI,0.9920034366019278
2041,HTI,0.9920034366019278
2042,HTI,0.9920034366019278
2043,HTI,0.9920034366019278
2044,HTI,0.9920034366019278
2045,HTI,0.9920034366019278
2046,HTI,0.9920034366019278
2047,HTI,0.9920034366019278
2048,HTI,0.9920034366019278
2049,HTI,0.9920034366019278
2050,HTI,0.9920034366019278
2019,HUN,0.9913967010507708
2020,HUN,0.9906628321719024
2021,HUN,0.9906628321719024
2022,HUN,0.9906628321719024
2023,HUN,0.9906628321719024
2024,HUN,0.9906628321719024
2025,HUN,0.9906628321719024
2026,HUN,0.9906628321719024
2027,HUN,0.9906628321719024
2028,HUN,0.9906628321719024
2029,HUN,0.9906628321719024
2030,HUN,0.9906628321719024
2031,HUN,0.9906628321719024
2032,HUN,0.9906628321719024
2033,HUN,0.9906628321719024
2034,HUN,0.9906628321719024
2035,HUN,0.9906628321719024
2036,HUN,0.9906628321719024
2037,HUN,0.9906628321719024
2038,HUN,0.9906628321719024
2039,HUN,0.9906628321719024
2040,HUN,0.9906628321719024
2041,HUN,0.9906628321719024
2042,HUN,0.9906628321719024
2043,HUN,0.9906628321719024
2044,HUN,0.9906628321719024
2045,HUN,0.9906628321719024
2046,HUN,0.9906628321719024
2047,HUN,0.9906628321719024
2048,HUN,0.9906628321719024
2049,HUN,0.9906628321719024
2050,HUN,0.9906628321719024
2019,IDN,0.9903739248180649
2020,IDN,0.99046528626847
2021,IDN,0.99046528626847
2022,IDN,0.99046528626847
2023,IDN,0.99046528626847
2024,IDN,0.99046528626847
2025,IDN,0.99046528626847
2026,IDN,0.99046528626847
2027,IDN,0.99046528626847
2028,IDN,0.99046528626847
2029,IDN,0.99046528626847
2030,IDN,0.99046528626847
2031,IDN,0.99046528626847
2032,IDN,0.99046528626847
2033,IDN,0.99046528626847
2034,IDN,0.99046528626847
2035,IDN,0.99046528626847
2036,IDN,0.99046528626847
2037,IDN,0.99046528626847
2038,IDN,0.99046528626847
2039,IDN,0.99046528626847
2040,IDN,0.99046528626847
2041,IDN,0.99046528626847
2042,IDN,0.99046528626847
2043,IDN,0.99046528626847
2044,IDN,0.99046528626847
2045,IDN,0.99046528626847
2046,IDN,0.99046528626847
2047,IDN,0.99046528626847
2048,IDN,0.99046528626847
2049,IDN,0.99046528626847
2050,IDN,0.99046528626847
2019,IND,0.9903997550109448
2020,IND,0.9903997550109448
2021,IND,0.9903997550109448
2022,IND,0.9903997550109448
2023,IND,0.9903997550109448
2024,IND,0.9903997550109448
2025,IND,0.9903997550109448
2026,IND,0.9903997550109448
2027,IND,0.9903997550109448
2028,IND,0.9903997550109448
2029,IND,0.9903997550109448
2030,IND,0.9903997550109448
2031,IND,0.9903997550109448
2032,IND,0.9903997550109448
2033,IND,0.9903997550109448
2034,IND,0.9903997550109448
2035,IND,0.9903997550109448
2036,IND,0.9903997550109448
2037,IND,0.9903997550109448
2038,IND,0.9903997550109448
2039,IND,0.9903997550109448
2040,IND,0.9903997550109448
2041,IND,0.9903997550109448
2042,IND,0.9903997550109448
2043,IND,0.9903997550109448
2044,IND,0.9903997550109448
2045,IND,0.9903997550109448
2046,IND,0.9903997550109448
2047,IND,0.9903997550109448
2048,IND,0.9903997550109448
2049,IND,0.9903997550109448
2050,IND,0.9903997550109448
2019,IRL,0.9923930453454846
2020,IRL,0.9928531104707136
2021,IRL,0.9928531104707136
2022,IRL,0.9928531104707136
2023,IRL,0.9928531104707136
2024,IRL,0.9928531104707136
2025,IRL,0.9928531104707136
2026,IRL,0.9928531104707136
2027,IRL,0.9928531104707136
2028,IRL,0.9928531104707136
2029,IRL,0.9928531104707136
2030,IRL,0.9928531104707136
2031,IRL,0.9928531104707136
2032,IRL,0.9928531104707136
2033,IRL,0.9928531104707136
2034,IRL,0.9928531104707136
2035,IRL,0.9928531104707136
2036,IRL,0.9928531104707136
2037,IRL,0.9928531104707136
2038,IRL,0.9928531104707136
2039,IRL,0.9928531104707136
2040,IRL,0.9928531104707136
2041,IRL,0.9928531104707136
2042,IRL,0.9928531104707136
2043,IRL,0.9928531104707136
2044,IRL,0.9928531104707136
2045,IRL,0.9928531104707136
2046,IRL,0.9928531104707136
2047,IRL,0.9928531104707136
2048,IRL,0.9928531104707136
2049,IRL,0.9928531104707136
2050,IRL,0.9928531104707136
2019,IRN,0.9900366063665668
2020,IRN,0.9907566785950468
2021,IRN,0.9907566785950468
2022,IRN,0.9907566785950468
2023,IRN,0.9907566785950468
2024,IRN,0.9907566785950468
2025,IRN,0.9907566785950468
2026,IRN,0.9907566785950468
2027,IRN,0.9907566785950468
2028,IRN,0.9907566785950468
2029,IRN,0.9907566785950468
2030,IRN,0.9907566785950468
2031,IRN,0.9907566785950468
2032,IRN,0.9907566785950468
2033,IRN,0.9907566785950468
2034,IRN,0.9907566785950468
2035,IRN,0.9907566785950468
2036,IRN,0.9907566785950468
2037,IRN,0.9907566785950468
2038,IRN,0.9907566785950468
2039,IRN,0.9907566785950468
2040,IRN,0.9907566785950468
2041,IRN,0.9907566785950468
2042,IRN,0.9907566785950468
2043,IRN,0.9907566785950468
2044,IRN,0.9907566785950468
2045,IRN,0.9907566785950468
2046,IRN,0.9907566785950468
2047,IRN,0.9907566785950468
2048,IRN,0.9907566785950468
2049,IRN,0.9907566785950468
2050,IRN,0.9907566785950468
2019,IRQ,0.9914716405101484
2020,IRQ,0.9910656961894174
2021,IRQ,0.9910656961894174
2022,IRQ,0.9910656961894174
2023,IRQ,0.9910656961894174
2024,IRQ,0.9910656961894174
2025,IRQ,0.9910656961894174
2026,IRQ,0.9910656961894174
2027,IRQ,0.9910656961894174
2028,IRQ,0.9910656961894174
2029,IRQ,0.9910656961894174
2030,IRQ,0.9910656961894174
2031,IRQ,0.9910656961894174
2032,IRQ,0.9910656961894174
2033,IRQ,0.9910656961894174
2034,IRQ,0.9910656961894174
2035,IRQ,0.9910656961894174
2036,IRQ,0.9910656961894174
2037,IRQ,0.9910656961894174
2038,IRQ,0.9910656961894174
2039,IRQ,0.9910656961894174
2040,IRQ,0.9910656961894174
2041,IRQ,0.9910656961894174
2042,IRQ,0.9910656961894174
2043,IRQ,0.9910656961894174
2044,IRQ,0.9910656961894174
2045,IRQ,0.9910656961894174
2046,IRQ,0.9910656961894174
2047,IRQ,0.9910656961894174
2048,IRQ,0.9910656961894174
2049,IRQ,0.9910656961894174
2050,IRQ,0.9910656961894174
2019,ISL,0.9964045330487
2020,ISL,0.7022650690848607
2021,ISL,0.7022650690848607
2022,ISL,0.7022650690848607
2023,ISL,0.7022650690848607
2024,ISL,0.7022650690848607
2025,ISL,0.7022650690848607
2026,ISL,0.7022650690848607
2027,ISL,0.7022650690848607
2028,ISL,0.7022650690848607
2029,ISL,0.7022650690848607
2030,ISL,0.7022650690848607
2031,ISL,0.7022650690848607
2032,ISL,0.7022650690848607
2033,ISL,0.7022650690848607
2034,ISL,0.7022650690848607
2035,ISL,0.7022650690848607
2036,ISL,0.7022650690848607
2037,ISL,0.7022650690848607
2038,ISL,0.7022650690848607
2039,ISL,0.7022650690848607
2040,ISL,0.7022650690848607
2041,ISL,0.7022650690848607
2042,ISL,0.7022650690848607
2043,ISL,0.7022650690848607
2044,ISL,0.7022650690848607
2045,ISL,0.7022650690848607
2046,ISL,0.7022650690848607
2047,ISL,0.7022650690848607
2048,ISL,0.7022650690848607
2049,ISL,0.7022650690848607
2050,ISL,0.7022650690848607
2019,ITA,0.9900147256656344
2020,ITA,0.990031386361786
2021,ITA,0.990031386361786
2022,ITA,0.990031386361786
2023,ITA,0.990031386361786
2024,ITA,0.990031386361786
2025,ITA,0.990031386361786
2026,ITA,0.990031386361786
2027,ITA,0.990031386361786
2028,ITA,0.990031386361786
2029,ITA,0.990031386361786
2030,ITA,0.990031386361786
2031,ITA,0.990031386361786
2032,ITA,0.990031386361786
2033,ITA,0.990031386361786
2034,ITA,0.990031386361786
2035,ITA,0.990031386361786
2036,ITA,0.990031386361786
2037,ITA,0.990031386361786
2038,ITA,0.990031386361786
2039,ITA,0.990031386361786
2040,ITA,0.990031386361786
2041,ITA,0.990031386361786
2042,ITA,0.990031386361786
2043,ITA,0.990031386361786
2044,ITA,0.990031386361786
2045,ITA,0.990031386361786
2046,ITA,0.990031386361786
2047,ITA,0.990031386361786
2048,ITA,0.990031386361786
2049,ITA,0.990031386361786
2050,ITA,0.990031386361786
2019,JAM,0.9900434021600366
2020,JAM,0.994004903704466
2021,JAM,0.994004903704466
2022,JAM,0.994004903704466
2023,JAM,0.994004903704466
2024,JAM,0.994004903704466
2025,JAM,0.994004903704466
2026,JAM,0.994004903704466
2027,JAM,0.994004903704466
2028,JAM,0.994004903704466
2029,JAM,0.994004903704466
2030,JAM,0.994004903704466
2031,JAM,0.994004903704466
2032,JAM,0.994004903704466
2033,JAM,0.994004903704466
2034,JAM,0.994004903704466
2035,JAM,0.994004903704466
2036,JAM,0.994004903704466
2037,JAM,0.994004903704466
2038,JAM,0.994004903704466
2039,JAM,0.994004903704466
2040,JAM,0.994004903704466
2041,JAM,0.994004903704466
2042,JAM,0.994004903704466
2043,JAM,0.994004903704466
2044,JAM,0.994004903704466
2045,JAM,0.994004903704466
2046,JAM,0.994004903704466
2047,JAM,0.994004903704466
2048,JAM,0.994004903704466
2049,JAM,0.994004903704466
2050,JAM,0.994004903704466
2019,JOR,0.9983624423267125
2020,JOR,0.8962255937968863
2021,JOR,0.8962255937968863
2022,JOR,0.8962255937968863
2023,JOR,0.8962255937968863
2024,JOR,0.8962255937968863
2025,JOR,0.8962255937968863
2026,JOR,0.8962255937968863
2027,JOR,0.8962255937968863
2028,JOR,0.8962255937968863
2029,JOR,0.8962255937968863
2030,JOR,0.8962255937968863
2031,JOR,0.8962255937968863
2032,JOR,0.8962255937968863
2033,JOR,0.8962255937968863
2034,JOR,0.8962255937968863
2035,JOR,0.8962255937968863
2036,JOR,0.8962255937968863
2037,JOR,0.8962255937968863
2038,JOR,0.8962255937968863
2039,JOR,0.8962255937968863
2040,JOR,0.8962255937968863
2041,JOR,0.8962255937968863
2042,JOR,0.8962255937968863
2043,JOR,0.8962255937968863
2044,JOR,0.8962255937968863
2045,JOR,0.8962255937968863
2046,JOR,0.8962255937968863
2047,JOR,0.8962255937968863
2048,JOR,0.8962255937968863
2049,JOR,0.8962255937968863
2050,JOR,0.8962255937968863
2019,JPN,0.9935094267688116
2020,JPN,0.992575291742161
2021,JPN,0.992575291742161
2022,JPN,0.992575291742161
2023,JPN,0.992575291742161
2024,JPN,0.992575291742161
2025,JPN,0.992575291742161
2026,JPN,0.992575291742161
2027,JPN,0.992575291742161
2028,JPN,0.992575291742161
2029,JPN,0.992575291742161
2030,JPN,0.992575291742161
2031,JPN,0.992575291742161
2032,JPN,0.992575291742161
2033,JPN,0.992575291742161
2034,JPN,0.992575291742161
2035,JPN,0.992575291742161
2036,JPN,0.992575291742161
2037,JPN,0.992575291742161
2038,JPN,0.992575291742161
2039,JPN,0.992575291742161
2040,JPN,0.992575291742161
2041,JPN,0.992575291742161
2042,JPN,0.992575291742161
2043,JPN,0.992575291742161
2044,JPN,0.992575291742161
2045,JPN,0.992575291742161
2046,JPN,0.992575291742161
2047,JPN,0.992575291742161
2048,JPN,0.992575291742161
2049,JPN,0.992575291742161
2050,JPN,0.992575291742161
2019,KAZ,0.9911320453995216
2020,KAZ,0.9907552099157064
2021,KAZ,0.9907552099157064
2022,KAZ,0.9907552099157064
2023,KAZ,0.9907552099157064
2024,KAZ,0.9907552099157064
2025,KAZ,0.9907552099157064
2026,KAZ,0.9907552099157064
2027,KAZ,0.9907552099157064
2028,KAZ,0.9907552099157064
2029,KAZ,0.9907552099157064
2030,KAZ,0.9907552099157064
2031,KAZ,0.9907552099157064
2032,KAZ,0.9907552099157064
2033,KAZ,0.9907552099157064
2034,KAZ,0.9907552099157064
2035,KAZ,0.9907552099157064
2036,KAZ,0.9907552099157064
2037,KAZ,0.9907552099157064
2038,KAZ,0.9907552099157064
2039,KAZ,0.9907552099157064
2040,KAZ,0.9907552099157064
2041,KAZ,0.9907552099157064
2042,KAZ,0.9907552099157064
2043,KAZ,0.9907552099157064
2044,KAZ,0.9907552099157064
2045,KAZ,0.9907552099157064
2046,KAZ,0.9907552099157064
2047,KAZ,0.9907552099157064
2048,KAZ,0.9907552099157064
2049,KAZ,0.9907552099157064
2050,KAZ,0.9907552099157064
2019,KEN,0.9900876994985351
2020,KEN,0.9905171795256816
2021,KEN,0.9905171795256816
2022,KEN,0.9905171795256816
2023,KEN,0.9905171795256816
2024,KEN,0.9905171795256816
2025,KEN,0.9905171795256816
2026,KEN,0.9905171795256816
2027,KEN,0.9905171795256816
2028,KEN,0.9905171795256816
2029,KEN,0.9905171795256816
2030,KEN,0.9905171795256816
2031,KEN,0.9905171795256816
2032,KEN,0.9905171795256816
2033,KEN,0.9905171795256816
2034,KEN,0.9905171795256816
2035,KEN,0.9905171795256816
2036,KEN,0.9905171795256816
2037,KEN,0.9905171795256816
2038,KEN,0.9905171795256816
2039,KEN,0.9905171795256816
2040,KEN,0.9905171795256816
2041,KEN,0.9905171795256816
2042,KEN,0.9905171795256816
2043,KEN,0.9905171795256816
2044,KEN,0.9905171795256816
2045,KEN,0.9905171795256816
2046,KEN,0.9905171795256816
2047,KEN,0.9905171795256816
2048,KEN,0.9905171795256816
2049,KEN,0.9905171795256816
2050,KEN,0.9905171795256816
2019,KGZ,0.9943309738043552
2020,KGZ,0.6978435080518589
2021,KGZ,0.6978435080518589
2022,KGZ,0.6978435080518589
2023,KGZ,0.6978435080518589
2024,KGZ,0.6978435080518589
2025,KGZ,0.6978435080518589
2026,KGZ,0.6978435080518589
2027,KGZ,0.6978435080518589
2028,KGZ,0.6978435080518589
2029,KGZ,0.6978435080518589
2030,KGZ,0.6978435080518589
2031,KGZ,0.6978435080518589
2032,KGZ,0.6978435080518589
2033,KGZ,0.6978435080518589
2034,KGZ,0.6978435080518589
2035,KGZ,0.6978435080518589
2036,KGZ,0.6978435080518589
2037,KGZ,0.6978435080518589
2038,KGZ,0.6978435080518589
2039,KGZ,0.6978435080518589
2040,KGZ,0.6978435080518589
2041,KGZ,0.6978435080518589
2042,KGZ,0.6978435080518589
2043,KGZ,0.6978435080518589
2044,KGZ,0.6978435080518589
2045,KGZ,0.6978435080518589
2046,KGZ,0.6978435080518589
2047,KGZ,0.6978435080518589
2048,KGZ,0.6978435080518589
2049,KGZ,0.6978435080518589
2050,KGZ,0.6978435080518589
2019,KHM,0.9766072899325272
2020,KHM,0.9766072899325272
2021,KHM,0.9766072899325272
2022,KHM,0.9766072899325272
2023,KHM,0.9766072899325272
2024,KHM,0.9766072899325272
2025,KHM,0.9766072899325272
2026,KHM,0.9766072899325272
2027,KHM,0.9766072899325272
2028,KHM,0.9766072899325272
2029,KHM,0.9766072899325272
2030,KHM,0.9766072899325272
2031,KHM,0.9766072899325272
2032,KHM,0.9766072899325272
2033,KHM,0.9766072899325272
2034,KHM,0.9766072899325272
2035,KHM,0.9766072899325272
2036,KHM,0.9766072899325272
2037,KHM,0.9766072899325272
2038,KHM,0.9766072899325272
2039,KHM,0.9766072899325272
2040,KHM,0.9766072899325272
2041,KHM,0.9766072899325272
2042,KHM,0.9766072899325272
2043,KHM,0.9766072899325272
2044,KHM,0.9766072899325272
