Year,iso_code3,frac_lndu_initial_forests_secondary
2037,LAO,0.07477786528716214
2038,LAO,0.07477786528716214
2039,LAO,0.07477786528716214
2040,LAO,0.07477786528716214
2041,LAO,0.07477786528716214
2042,LAO,0.07477786528716214
2043,LAO,0.07477786528716214
2044,LAO,0.07477786528716214
2045,LAO,0.07477786528716214
2046,LAO,0.07477786528716214
2047,LAO,0.07477786528716214
2048,LAO,0.07477786528716214
2049,LAO,0.07477786528716214
2050,LAO,0.07477786528716214
1992,LBN,0.00096052782311724
1993,LBN,0.0009194101435406696
1994,LBN,0.0008652520754467789
1995,LBN,0.0008111184324174045
1996,LBN,0.0007571011646619206
1997,LBN,0.0007164682018441079
1998,LBN,0.0006626691377271699
1999,LBN,0.000608986448884123
2000,LBN,0.0005685875598086123
2001,LBN,0.0005418701678780317
2002,LBN,0.0005151276850173056
2003,LBN,0.0004884169756688587
2004,LBN,0.00047488306220095684
2005,LBN,0.0004482306220095695
2006,LBN,0.00042160995215311014
2007,LBN,0.00039502105263157885
2008,LBN,0.00036850077352232834
2009,LBN,0.00035509004784689
2010,LBN,0.00032858851674641155
2011,LBN,0.0003300143540669856
2012,LBN,0.00033144019138755973
2013,LBN,0.000332866028708134
2014,LBN,0.00033429186602870823
2019,LBN,0.00034145933014354056
2020,LBN,0.00032917894736842103
2021,LBN,0.00032917894736842103
2022,LBN,0.00032917894736842103
2023,LBN,0.00032917894736842103
2024,LBN,0.00032917894736842103
2025,LBN,0.00032917894736842103
2026,LBN,0.00032917894736842103
2027,LBN,0.00032917894736842103
2028,LBN,0.00032917894736842103
2029,LBN,0.00032917894736842103
2030,LBN,0.00032917894736842103
2031,LBN,0.00032917894736842103
2032,LBN,0.00032917894736842103
2033,LBN,0.00032917894736842103
2034,LBN,0.00032917894736842103
2035,LBN,0.00032917894736842103
2036,LBN,0.00032917894736842103
2037,LBN,0.00032917894736842103
2038,LBN,0.00032917894736842103
2039,LBN,0.00032917894736842103
2040,LBN,0.00032917894736842103
2041,LBN,0.00032917894736842103
2042,LBN,0.00032917894736842103
2043,LBN,0.00032917894736842103
2044,LBN,0.00032917894736842103
2045,LBN,0.00032917894736842103
2046,LBN,0.00032917894736842103
2047,LBN,0.00032917894736842103
2048,LBN,0.00032917894736842103
2049,LBN,0.00032917894736842103
2050,LBN,0.00032917894736842103
2019,LBR,0.002202663005381039
2020,LBR,0.002202663005381039
2021,LBR,0.002202663005381039
2022,LBR,0.002202663005381039
2023,LBR,0.002202663005381039
2024,LBR,0.002202663005381039
2025,LBR,0.002202663005381039
2026,LBR,0.002202663005381039
2027,LBR,0.002202663005381039
2028,LBR,0.002202663005381039
2029,LBR,0.002202663005381039
2030,LBR,0.002202663005381039
2031,LBR,0.002202663005381039
2032,LBR,0.002202663005381039
2033,LBR,0.002202663005381039
2034,LBR,0.002202663005381039
2035,LBR,0.002202663005381039
2036,LBR,0.002202663005381039
2037,LBR,0.002202663005381039
2038,LBR,0.002202663005381039
2039,LBR,0.002202663005381039
2040,LBR,0.002202663005381039
2041,LBR,0.002202663005381039
2042,LBR,0.002202663005381039
2043,LBR,0.002202663005381039
2044,LBR,0.002202663005381039
2045,LBR,0.002202663005381039
2046,LBR,0.002202663005381039
2047,LBR,0.002202663005381039
2048,LBR,0.002202663005381039
2049,LBR,0.002202663005381039
2050,LBR,0.002202663005381039
1992,LBY,0.001233276879184332
1993,LBY,0.0012332768791843327
1994,LBY,0.0012332768791843323
1995,LBY,0.0012332768791843325
1996,LBY,0.0012332768791843325
1997,LBY,0.001233276879184332
1998,LBY,0.0012332768791843323
1999,LBY,0.0012332768791843325
2000,LBY,0.0012332768791843323
2001,LBY,0.0012332768791843323
2002,LBY,0.0012332768791843325
2003,LBY,0.0012332768791843323
2004,LBY,0.0012332768791843325
2005,LBY,0.001233276879184332
2006,LBY,0.0012332768791843327
2007,LBY,0.0012332768791843325
2008,LBY,0.0012332768791843323
2009,LBY,0.001233276879184332
2010,LBY,0.0012332768791843323
2011,LBY,0.0012332768791843318
2012,LBY,0.001233276879184332
2013,LBY,0.0012332768791843323
2014,LBY,0.001233276879184332
2019,LBY,0.0012332768791843325
2020,LBY,0.0012332768791843325
2021,LBY,0.0012332768791843325
2022,LBY,0.0012332768791843325
2023,LBY,0.0012332768791843325
2024,LBY,0.0012332768791843325
2025,LBY,0.0012332768791843325
2026,LBY,0.0012332768791843325
2027,LBY,0.0012332768791843325
2028,LBY,0.0012332768791843325
2029,LBY,0.0012332768791843325
2030,LBY,0.0012332768791843325
2031,LBY,0.0012332768791843325
2032,LBY,0.0012332768791843325
2033,LBY,0.0012332768791843325
2034,LBY,0.0012332768791843325
2035,LBY,0.0012332768791843325
2036,LBY,0.0012332768791843325
2037,LBY,0.0012332768791843325
2038,LBY,0.0012332768791843325
2039,LBY,0.0012332768791843325
2040,LBY,0.0012332768791843325
2041,LBY,0.0012332768791843325
2042,LBY,0.0012332768791843325
2043,LBY,0.0012332768791843325
2044,LBY,0.0012332768791843325
2045,LBY,0.0012332768791843325
2046,LBY,0.0012332768791843325
2047,LBY,0.0012332768791843325
2048,LBY,0.0012332768791843325
2049,LBY,0.0012332768791843325
2050,LBY,0.0012332768791843325
1992,LCA,0.05022231374334755
1993,LCA,0.05019455088966281
1994,LCA,0.05020044200846055
1995,LCA,0.05020605734767025
1996,LCA,0.05021161691946165
1997,LCA,0.05021679053035249
1998,LCA,0.05022190837593441
1999,LCA,0.05019344126039792
2000,LCA,0.05019826901515512
2001,LCA,0.050207826039241774
2002,LCA,0.05021723004893343
2003,LCA,0.050193107967124326
2004,LCA,0.05020224420162479
2005,LCA,0.050211227421730245
2006,LCA,0.05022005762744071
2007,LCA,0.05019551475604543
2008,LCA,0.05020407718656468
2009,LCA,0.050212486602688976
2010,LCA,0.05022063275639846
2011,LCA,0.05022063275639846
2012,LCA,0.050220522467771644
2013,LCA,0.050220522467771644
2014,LCA,0.050220080906745304
2019,LCA,0.05021741780821919
2020,LCA,0.05021450595238095
2021,LCA,0.05021450595238095
2022,LCA,0.05021450595238095
2023,LCA,0.05021450595238095
2024,LCA,0.05021450595238095
2025,LCA,0.05021450595238095
2026,LCA,0.05021450595238095
2027,LCA,0.05021450595238095
2028,LCA,0.05021450595238095
2029,LCA,0.05021450595238095
2030,LCA,0.05021450595238095
2031,LCA,0.05021450595238095
2032,LCA,0.05021450595238095
2033,LCA,0.05021450595238095
2034,LCA,0.05021450595238095
2035,LCA,0.05021450595238095
2036,LCA,0.05021450595238095
2037,LCA,0.05021450595238095
2038,LCA,0.05021450595238095
2039,LCA,0.05021450595238095
2040,LCA,0.05021450595238095
2041,LCA,0.05021450595238095
2042,LCA,0.05021450595238095
2043,LCA,0.05021450595238095
2044,LCA,0.05021450595238095
2045,LCA,0.05021450595238095
2046,LCA,0.05021450595238095
2047,LCA,0.05021450595238095
2048,LCA,0.05021450595238095
2049,LCA,0.05021450595238095
2050,LCA,0.05021450595238095
1992,LIE,0.10622799207838915
1993,LIE,0.10614373845968954
1994,LIE,0.10604124910179111
1995,LIE,0.10591366831680753
1996,LIE,0.10577330077975841
1997,LIE,0.10562646101006723
1998,LIE,0.10548245592450897
1999,LIE,0.10533007196916962
2000,LIE,0.11204821971867578
2001,LIE,0.11222720562178166
2002,LIE,0.11240545664347804
2003,LIE,0.11256013106062619
2004,LIE,0.11272996074983128
2005,LIE,0.11290485384307926
2006,LIE,0.11307714425027485
2007,LIE,0.11325781700759714
2008,LIE,0.1134188050635047
2009,LIE,0.11357639959887712
2010,LIE,0.11370386327134034
2011,LIE,0.11405597022617575
2012,LIE,0.11441234370954914
2013,LIE,0.114699721991982
2014,LIE,0.11500962306471443
2019,LIE,0.11543769055889998
2020,LIE,0.11549818224476503
2021,LIE,0.11549818224476503
2022,LIE,0.11549818224476503
2023,LIE,0.11549818224476503
2024,LIE,0.11549818224476503
2025,LIE,0.11549818224476503
2026,LIE,0.11549818224476503
2027,LIE,0.11549818224476503
2028,LIE,0.11549818224476503
2029,LIE,0.11549818224476503
2030,LIE,0.11549818224476503
2031,LIE,0.11549818224476503
2032,LIE,0.11549818224476503
2033,LIE,0.11549818224476503
2034,LIE,0.11549818224476503
2035,LIE,0.11549818224476503
2036,LIE,0.11549818224476503
2037,LIE,0.11549818224476503
2038,LIE,0.11549818224476503
2039,LIE,0.11549818224476503
2040,LIE,0.11549818224476503
2041,LIE,0.11549818224476503
2042,LIE,0.11549818224476503
2043,LIE,0.11549818224476503
2044,LIE,0.11549818224476503
2045,LIE,0.11549818224476503
2046,LIE,0.11549818224476503
2047,LIE,0.11549818224476503
2048,LIE,0.11549818224476503
2049,LIE,0.11549818224476503
2050,LIE,0.11549818224476503
1992,LKA,0.038114872497030654
1993,LKA,0.03777719195620247
1994,LKA,0.037440064668696454
1995,LKA,0.03705536504147977
1996,LKA,0.03671569067889386
1997,LKA,0.036372774961754284
1998,LKA,0.036005265837866555
1999,LKA,0.035656069244743016
2000,LKA,0.035285239968073624
2001,LKA,0.03486734574620144
2002,LKA,0.03443715761198591
2003,LKA,0.03400761887922931
2004,LKA,0.03358425585818145
2005,LKA,0.03316347149134855
2006,LKA,0.0327123021260793
2007,LKA,0.032296085328737206
2008,LKA,0.03187841789836963
2009,LKA,0.031464951481014636
2010,LKA,0.031022368732797328
2011,LKA,0.03230313071993961
2012,LKA,0.03359205731641297
2013,LKA,0.03488754214587287
2014,LKA,0.03615536918093699
2019,LKA,0.037596815206035694
2020,LKA,0.03763740920131102
2021,LKA,0.03763740920131102
2022,LKA,0.03763740920131102
2023,LKA,0.03763740920131102
2024,LKA,0.03763740920131102
2025,LKA,0.03763740920131102
2026,LKA,0.03763740920131102
2027,LKA,0.03763740920131102
2028,LKA,0.03763740920131102
2029,LKA,0.03763740920131102
2030,LKA,0.03763740920131102
2031,LKA,0.03763740920131102
2032,LKA,0.03763740920131102
2033,LKA,0.03763740920131102
2034,LKA,0.03763740920131102
2035,LKA,0.03763740920131102
2036,LKA,0.03763740920131102
2037,LKA,0.03763740920131102
2038,LKA,0.03763740920131102
2039,LKA,0.03763740920131102
2040,LKA,0.03763740920131102
2041,LKA,0.03763740920131102
2042,LKA,0.03763740920131102
2043,LKA,0.03763740920131102
2044,LKA,0.03763740920131102
2045,LKA,0.03763740920131102
2046,LKA,0.03763740920131102
2047,LKA,0.03763740920131102
2048,LKA,0.03763740920131102
2049,LKA,0.03763740920131102
2050,LKA,0.03763740920131102
1992,LSO,0.0028562002635046124
1993,LSO,0.0028562002635046115
1994,LSO,0.002856200263504612
1995,LSO,0.002856200263504612
1996,LSO,0.0028562002635046124
1997,LSO,0.0028562002635046124
1998,LSO,0.0028562002635046115
1999,LSO,0.0028562002635046115
2000,LSO,0.002856200263504612
2001,LSO,0.0028562002635046124
2002,LSO,0.002856200263504612
2003,LSO,0.002856200263504613
2004,LSO,0.0028562002635046115
2005,LSO,0.002856200263504612
2006,LSO,0.0028562002635046115
2007,LSO,0.0028562002635046124
2008,LSO,0.0028562002635046132
2009,LSO,0.0028562002635046115
2010,LSO,0.0028562002635046124
2011,LSO,0.0028562002635046124
2012,LSO,0.0028562002635046115
2013,LSO,0.0028562002635046124
2014,LSO,0.002856200263504612
2019,LSO,0.0028562002635046124
2020,LSO,0.002856200263504611
2021,LSO,0.002856200263504611
2022,LSO,0.002856200263504611
2023,LSO,0.002856200263504611
2024,LSO,0.002856200263504611
2025,LSO,0.002856200263504611
2026,LSO,0.002856200263504611
2027,LSO,0.002856200263504611
2028,LSO,0.002856200263504611
2029,LSO,0.002856200263504611
2030,LSO,0.002856200263504611
2031,LSO,0.002856200263504611
2032,LSO,0.002856200263504611
2033,LSO,0.002856200263504611
2034,LSO,0.002856200263504611
2035,LSO,0.002856200263504611
2036,LSO,0.002856200263504611
2037,LSO,0.002856200263504611
2038,LSO,0.002856200263504611
2039,LSO,0.002856200263504611
2040,LSO,0.002856200263504611
2041,LSO,0.002856200263504611
2042,LSO,0.002856200263504611
2043,LSO,0.002856200263504611
2044,LSO,0.002856200263504611
2045,LSO,0.002856200263504611
2046,LSO,0.002856200263504611
2047,LSO,0.002856200263504611
2048,LSO,0.002856200263504611
2049,LSO,0.002856200263504611
2050,LSO,0.002856200263504611
1992,LTU,0.06814864193568147
1993,LTU,0.06895444796324654
1994,LTU,0.0696829746431853
1995,LTU,0.07036786284226651
1996,LTU,0.07114059410719756
1997,LTU,0.07187007278101071
1998,LTU,0.07258776218989278
1999,LTU,0.0732933102817764
2000,LTU,0.07408517061562023
2001,LTU,0.07471616439509954
2002,LTU,0.07542002136294028
2003,LTU,0.07614058682388972
2004,LTU,0.07691844486983157
2005,LTU,0.07771444232159269
2006,LTU,0.07851416153598774
2007,LTU,0.07931759887595714
2008,LTU,0.08009492234609494
2009,LTU,0.08070756538437981
2010,LTU,0.08144246802909648
2011,LTU,0.08311723548238893
2012,LTU,0.08496062123124042
2013,LTU,0.08656344131087292
2014,LTU,0.08827324530833561
2019,LTU,0.0937738203216419
2020,LTU,0.09448656191147191
2021,LTU,0.09448656191147191
2022,LTU,0.09448656191147191
2023,LTU,0.09448656191147191
2024,LTU,0.09448656191147191
2025,LTU,0.09448656191147191
2026,LTU,0.09448656191147191
2027,LTU,0.09448656191147191
2028,LTU,0.09448656191147191
2029,LTU,0.09448656191147191
2030,LTU,0.09448656191147191
2031,LTU,0.09448656191147191
2032,LTU,0.09448656191147191
2033,LTU,0.09448656191147191
2034,LTU,0.09448656191147191
2035,LTU,0.09448656191147191
2036,LTU,0.09448656191147191
2037,LTU,0.09448656191147191
2038,LTU,0.09448656191147191
2039,LTU,0.09448656191147191
2040,LTU,0.09448656191147191
2041,LTU,0.09448656191147191
2042,LTU,0.09448656191147191
2043,LTU,0.09448656191147191
2044,LTU,0.09448656191147191
2045,LTU,0.09448656191147191
2046,LTU,0.09448656191147191
2047,LTU,0.09448656191147191
2048,LTU,0.09448656191147191
2049,LTU,0.09448656191147191
2050,LTU,0.09448656191147191
2000,LUX,0.11622961698841695
2001,LUX,0.11679556853281851
2002,LUX,0.11739776270270269
2003,LUX,0.11796420648648649
2004,LUX,0.11853076528957525
2005,LUX,0.11913371737451742
2006,LUX,0.11970089490347485
2007,LUX,0.12026831451737452
2008,LUX,0.12080245621621624
2009,LUX,0.12133653999999999
2010,LUX,0.12187056586872586
2011,LUX,0.12186403691119692
2012,LUX,0.12185750795366795
2013,LUX,0.121804753976834
2014,LUX,0.12175213057915056
2019,LUX,0.12160627366795365
2020,LUX,0.12158303057915058
2021,LUX,0.12158303057915058
2022,LUX,0.12158303057915058
2023,LUX,0.12158303057915058
2024,LUX,0.12158303057915058
2025,LUX,0.12158303057915058
2026,LUX,0.12158303057915058
2027,LUX,0.12158303057915058
2028,LUX,0.12158303057915058
2029,LUX,0.12158303057915058
2030,LUX,0.12158303057915058
2031,LUX,0.12158303057915058
2032,LUX,0.12158303057915058
2033,LUX,0.12158303057915058
2034,LUX,0.12158303057915058
2035,LUX,0.12158303057915058
2036,LUX,0.12158303057915058
2037,LUX,0.12158303057915058
2038,LUX,0.12158303057915058
2039,LUX,0.12158303057915058
2040,LUX,0.12158303057915058
2041,LUX,0.12158303057915058
2042,LUX,0.12158303057915058
2043,LUX,0.12158303057915058
2044,LUX,0.12158303057915058
2045,LUX,0.12158303057915058
2046,LUX,0.12158303057915058
2047,LUX,0.12158303057915058
2048,LUX,0.12158303057915058
2049,LUX,0.12158303057915058
2050,LUX,0.12158303057915058
1992,LVA,0.048792432862185355
1993,LVA,0.048863124327336915
1994,LVA,0.04888458023965074
1995,LVA,0.04890603615196458
1996,LVA,0.04908839557853671
1997,LVA,0.04922145610273401
1998,LVA,0.04935451662693129
1999,LVA,0.049537412044462326
2000,LVA,0.049670606567173425
2001,LVA,0.05077370108678822
2002,LVA,0.051876957794841645
2003,LVA,0.052980376691333556
2004,LVA,0.05408395777626405
2005,LVA,0.05518770104963311
2006,LVA,0.05624161396569344
2007,LVA,0.057295681697990514
2008,LVA,0.05834990424652446
2009,LVA,0.05948025262408272
2010,LVA,0.06061344166176423
2011,LVA,0.061498457248351235
2012,LVA,0.06233536477072174
2013,LVA,0.06322464132272348
2014,LVA,0.06400399597485834
2019,LVA,0.06773225121528315
2020,LVA,0.06850374967487224
2021,LVA,0.06850374967487224
2022,LVA,0.06850374967487224
2023,LVA,0.06850374967487224
2024,LVA,0.06850374967487224
2025,LVA,0.06850374967487224
2026,LVA,0.06850374967487224
2027,LVA,0.06850374967487224
2028,LVA,0.06850374967487224
2029,LVA,0.06850374967487224
2030,LVA,0.06850374967487224
2031,LVA,0.06850374967487224
2032,LVA,0.06850374967487224
2033,LVA,0.06850374967487224
2034,LVA,0.06850374967487224
2035,LVA,0.06850374967487224
2036,LVA,0.06850374967487224
2037,LVA,0.06850374967487224
2038,LVA,0.06850374967487224
2039,LVA,0.06850374967487224
2040,LVA,0.06850374967487224
2041,LVA,0.06850374967487224
2042,LVA,0.06850374967487224
2043,LVA,0.06850374967487224
2044,LVA,0.06850374967487224
2045,LVA,0.06850374967487224
2046,LVA,0.06850374967487224
2047,LVA,0.06850374967487224
2048,LVA,0.06850374967487224
2049,LVA,0.06850374967487224
2050,LVA,0.06850374967487224
1992,MAC,0.12179403301724379
1993,MAC,0.12223115141958048
1994,MAC,0.12268301901146472
1995,MAC,0.12312176941017702
1996,MAC,0.12358742853695177
1997,MAC,0.12404745316239177
1998,MAC,0.12449795623247853
1999,MAC,0.12496057907992779
2000,MAC,0.12542078808613252
2001,MAC,0.1259033928542118
2002,MAC,0.12648037542415858
2003,MAC,0.1271866487848166
2004,MAC,0.12788674402077288
2005,MAC,0.12858098620957534
2006,MAC,0.12916986216761914
2007,MAC,0.1297550978773641
2008,MAC,0.13028784599178658
2009,MAC,0.13082122273957303
2010,MAC,0.13141432372145334
2011,MAC,0.13171568860207056
2012,MAC,0.13193889585558566
2013,MAC,0.13264553619245628
2014,MAC,0.13281618561562508
2019,MAC,0.16613246518169233
2020,MAC,0.1664202909034912
2021,MAC,0.1664202909034912
2022,MAC,0.1664202909034912
2023,MAC,0.1664202909034912
2024,MAC,0.1664202909034912
2025,MAC,0.1664202909034912
2026,MAC,0.1664202909034912
2027,MAC,0.1664202909034912
2028,MAC,0.1664202909034912
2029,MAC,0.1664202909034912
2030,MAC,0.1664202909034912
2031,MAC,0.1664202909034912
2032,MAC,0.1664202909034912
2033,MAC,0.1664202909034912
2034,MAC,0.1664202909034912
2035,MAC,0.1664202909034912
2036,MAC,0.1664202909034912
2037,MAC,0.1664202909034912
2038,MAC,0.1664202909034912
2039,MAC,0.1664202909034912
2040,MAC,0.1664202909034912
2041,MAC,0.1664202909034912
2042,MAC,0.1664202909034912
2043,MAC,0.1664202909034912
2044,MAC,0.1664202909034912
2045,MAC,0.1664202909034912
2046,MAC,0.1664202909034912
2047,MAC,0.1664202909034912
2048,MAC,0.1664202909034912
2049,MAC,0.1664202909034912
2050,MAC,0.1664202909034912
1992,MAF,0.010308692601754993
1993,MAF,0.01046840451683857
1994,MAF,0.010628639318209674
1995,MAF,0.010791984069799776
1996,MAF,0.010955380098332267
1997,MAF,0.011117888433543922
1998,MAF,0.011289719395852653
1999,MAF,0.01144935596807844
2000,MAF,0.011608424530197071
2001,MAF,0.011864777692642726
2002,MAF,0.012123194701884823
2003,MAF,0.012380041323535455
2004,MAF,0.012639268159674578
2005,MAF,0.012892719958955993
2006,MAF,0.01314529844099356
2007,MAF,0.013402460559559667
2008,MAF,0.0136603130624588
2009,MAF,0.013914632564603492
2010,MAF,0.014171468386361427
2011,MAF,0.014394267363382812
2012,MAF,0.01461113095543357
2013,MAF,0.014826621783142884
2014,MAF,0.015047694769157693
2019,MAF,0.015286236038199466
2020,MAF,0.015418623338150488
2021,MAF,0.015418623338150488
2022,MAF,0.015418623338150488
2023,MAF,0.015418623338150488
2024,MAF,0.015418623338150488
2025,MAF,0.015418623338150488
2026,MAF,0.015418623338150488
2027,MAF,0.015418623338150488
2028,MAF,0.015418623338150488
2029,MAF,0.015418623338150488
2030,MAF,0.015418623338150488
2031,MAF,0.015418623338150488
2032,MAF,0.015418623338150488
2033,MAF,0.015418623338150488
2034,MAF,0.015418623338150488
2035,MAF,0.015418623338150488
2036,MAF,0.015418623338150488
2037,MAF,0.015418623338150488
2038,MAF,0.015418623338150488
2039,MAF,0.015418623338150488
2040,MAF,0.015418623338150488
2041,MAF,0.015418623338150488
2042,MAF,0.015418623338150488
2043,MAF,0.015418623338150488
2044,MAF,0.015418623338150488
2045,MAF,0.015418623338150488
2046,MAF,0.015418623338150488
2047,MAF,0.015418623338150488
2048,MAF,0.015418623338150488
2049,MAF,0.015418623338150488
2050,MAF,0.015418623338150488
1992,MAR,0.0072407100212742125
1993,MAR,0.007305002821632517
1994,MAR,0.007357040465793307
1995,MAR,0.007421423681558617
1996,MAR,0.007473542223715148
1997,MAR,0.0075380158548874684
1998,MAR,0.007590215295039749
1999,MAR,0.007654779341619078
2000,MAR,0.007707059679767105
2001,MAR,0.008114014126077708
2002,MAR,0.008510894986003808
2003,MAR,0.008910033555033033
2004,MAR,0.00931142983316538
2005,MAR,0.009715083820400854
2006,MAR,0.010108438450341506
2007,MAR,0.010516570227298173
2008,MAR,0.010914327389989924
2009,MAR,0.011314267004814688
2010,MAR,0.011716389071772481
2011,MAR,0.011949386093382605
2012,MAR,0.01219526293136267
2013,MAR,0.012441312005374534
2014,MAR,0.012674807604971446
2019,MAR,0.013975999932818279
2020,MAR,0.014209946142649203
2021,MAR,0.014209946142649203
2022,MAR,0.014209946142649203
2023,MAR,0.014209946142649203
2024,MAR,0.014209946142649203
2025,MAR,0.014209946142649203
2026,MAR,0.014209946142649203
2027,MAR,0.014209946142649203
2028,MAR,0.014209946142649203
2029,MAR,0.014209946142649203
2030,MAR,0.014209946142649203
2031,MAR,0.014209946142649203
2032,MAR,0.014209946142649203
2033,MAR,0.014209946142649203
2034,MAR,0.014209946142649203
2035,MAR,0.014209946142649203
2036,MAR,0.014209946142649203
2037,MAR,0.014209946142649203
2038,MAR,0.014209946142649203
2039,MAR,0.014209946142649203
2040,MAR,0.014209946142649203
2041,MAR,0.014209946142649203
2042,MAR,0.014209946142649203
2043,MAR,0.014209946142649203
2044,MAR,0.014209946142649203
2045,MAR,0.014209946142649203
2046,MAR,0.014209946142649203
2047,MAR,0.014209946142649203
2048,MAR,0.014209946142649203
2049,MAR,0.014209946142649203
2050,MAR,0.014209946142649203
1992,MCO,0.10622799207838915
1993,MCO,0.10614373845968954
1994,MCO,0.10604124910179111
1995,MCO,0.10591366831680753
1996,MCO,0.10577330077975841
1997,MCO,0.10562646101006723
1998,MCO,0.10548245592450897
1999,MCO,0.10533007196916962
2000,MCO,0.11204821971867578
2001,MCO,0.11222720562178166
2002,MCO,0.11240545664347804
2003,MCO,0.11256013106062619
2004,MCO,0.11272996074983128
2005,MCO,0.11290485384307926
2006,MCO,0.11307714425027485
2007,MCO,0.11325781700759714
2008,MCO,0.1134188050635047
2009,MCO,0.11357639959887712
2010,MCO,0.11370386327134034
2011,MCO,0.11405597022617575
2012,MCO,0.11441234370954914
2013,MCO,0.114699721991982
2014,MCO,0.11500962306471443
2019,MCO,0.11543769055889998
2020,MCO,0.11549818224476503
2021,MCO,0.11549818224476503
2022,MCO,0.11549818224476503
2023,MCO,0.11549818224476503
2024,MCO,0.11549818224476503
2025,MCO,0.11549818224476503
2026,MCO,0.11549818224476503
2027,MCO,0.11549818224476503
2028,MCO,0.11549818224476503
2029,MCO,0.11549818224476503
2030,MCO,0.11549818224476503
2031,MCO,0.11549818224476503
2032,MCO,0.11549818224476503
2033,MCO,0.11549818224476503
2034,MCO,0.11549818224476503
2035,MCO,0.11549818224476503
2036,MCO,0.11549818224476503
2037,MCO,0.11549818224476503
2038,MCO,0.11549818224476503
2039,MCO,0.11549818224476503
2040,MCO,0.11549818224476503
2041,MCO,0.11549818224476503
2042,MCO,0.11549818224476503
2043,MCO,0.11549818224476503
2044,MCO,0.11549818224476503
2045,MCO,0.11549818224476503
2046,MCO,0.11549818224476503
2047,MCO,0.11549818224476503
2048,MCO,0.11549818224476503
2049,MCO,0.11549818224476503
2050,MCO,0.11549818224476503
1992,MDA,0.04387058056872038
1993,MDA,0.04402925531914894
1994,MDA,0.044281914893617026
1995,MDA,0.044521418020679465
1996,MDA,0.04477400295420975
1997,MDA,0.04503989361702128
1998,MDA,0.045292553191489365
1999,MDA,0.04554521276595745
2000,MDA,0.04580804964539006
2001,MDA,0.04749168617021275
2002,MDA,0.04917684929078014
2003,MDA,0.050852561170212765
2004,MDA,0.05252356632200886
2005,MDA,0.054209519940915794
2006,MDA,0.05589486558345642
2007,MDA,0.05757906971935008
2008,MDA,0.0592615988183161
2009,MDA,0.060941919350073856
2010,MDA,0.06263056129985228
2011,MDA,0.06302858729689807
2012,MDA,0.06341540915805022
2013,MDA,0.063813364844904
2014,MDA,0.06421132053175777
2019,MDA,0.06463407031019203
2020,MDA,0.06463741506646974
2021,MDA,0.06463741506646974
2022,MDA,0.06463741506646974
2023,MDA,0.06463741506646974
2024,MDA,0.06463741506646974
2025,MDA,0.06463741506646974
2026,MDA,0.06463741506646974
2027,MDA,0.06463741506646974
2028,MDA,0.06463741506646974
2029,MDA,0.06463741506646974
2030,MDA,0.06463741506646974
2031,MDA,0.06463741506646974
2032,MDA,0.06463741506646974
2033,MDA,0.06463741506646974
2034,MDA,0.06463741506646974
2035,MDA,0.06463741506646974
2036,MDA,0.06463741506646974
2037,MDA,0.06463741506646974
2038,MDA,0.06463741506646974
2039,MDA,0.06463741506646974
2040,MDA,0.06463741506646974
2041,MDA,0.06463741506646974
2042,MDA,0.06463741506646974
2043,MDA,0.06463741506646974
2044,MDA,0.06463741506646974
2045,MDA,0.06463741506646974
2046,MDA,0.06463741506646974
2047,MDA,0.06463741506646974
2048,MDA,0.06463741506646974
2049,MDA,0.06463741506646974
2050,MDA,0.06463741506646974
1992,MDG,0.0040408706816742745
1993,MDG,0.004112510226208465
1994,MDG,0.004183252130787039
1995,MDG,0.004252491890316391
1996,MDG,0.004321225000710723
1997,MDG,0.004389134132215089
1998,MDG,0.004456003669384562
1999,MDG,0.004543325161882173
2000,MDG,0.004607721695505603
2001,MDG,0.004854644774580491
2002,MDG,0.005077730590746361
2003,MDG,0.005318921787754387
2004,MDG,0.005559727054779359
2005,MDG,0.005798987517488589
2006,MDG,0.006057775598269028
2007,MDG,0.0062927729728302715
2008,MDG,0.006526275002747266
2009,MDG,0.006779073511917782
2010,MDG,0.00700843475179528
2011,MDG,0.006658585729515602
2012,MDG,0.006312573231429921
2013,MDG,0.0059672934680877684
2014,MDG,0.005622816851687337
2019,MDG,0.005277888318522504
2020,MDG,0.005272390627918616
2021,MDG,0.005272390627918616
2022,MDG,0.005272390627918616
2023,MDG,0.005272390627918616
2024,MDG,0.005272390627918616
2025,MDG,0.005272390627918616
2026,MDG,0.005272390627918616
2027,MDG,0.005272390627918616
2028,MDG,0.005272390627918616
2029,MDG,0.005272390627918616
2030,MDG,0.005272390627918616
2031,MDG,0.005272390627918616
2032,MDG,0.005272390627918616
2033,MDG,0.005272390627918616
2034,MDG,0.005272390627918616
2035,MDG,0.005272390627918616
2036,MDG,0.005272390627918616
2037,MDG,0.005272390627918616
2038,MDG,0.005272390627918616
2039,MDG,0.005272390627918616
2040,MDG,0.005272390627918616
2041,MDG,0.005272390627918616
2042,MDG,0.005272390627918616
2043,MDG,0.005272390627918616
2044,MDG,0.005272390627918616
2045,MDG,0.005272390627918616
2046,MDG,0.005272390627918616
2047,MDG,0.005272390627918616
2048,MDG,0.005272390627918616
2049,MDG,0.005272390627918616
2050,MDG,0.005272390627918616
1992,MDV,0.0
1993,MDV,0.0
1994,MDV,0.0
1995,MDV,0.0
