Year,iso_code3,cost_enfu_fuel_coke_usd_per_tonne
2040,POL,301.8475
2041,POL,301.8475
2042,POL,301.8475
2043,POL,301.8475
2044,POL,301.8475
2045,POL,301.8475
2046,POL,301.8475
2047,POL,301.8475
2048,POL,301.8475
2049,POL,301.8475
2050,POL,301.8475
2021,PRI,187.7075
2022,PRI,187.7075
2023,PRI,187.7075
2024,PRI,187.7075
2025,PRI,187.7075
2026,PRI,187.7075
2027,PRI,187.7075
2028,PRI,187.7075
2029,PRI,187.7075
2030,PRI,187.7075
2031,PRI,187.7075
2032,PRI,187.7075
2033,PRI,187.7075
2034,PRI,187.7075
2035,PRI,187.7075
2036,PRI,187.7075
2037,PRI,187.7075
2038,PRI,187.7075
2039,PRI,187.7075
2040,PRI,187.7075
2041,PRI,187.7075
2042,PRI,187.7075
2043,PRI,187.7075
2044,PRI,187.7075
2045,PRI,187.7075
2046,PRI,187.7075
2047,PRI,187.7075
2048,PRI,187.7075
2049,PRI,187.7075
2050,PRI,187.7075
2021,PRK,187.7075
2022,PRK,187.7075
2023,PRK,187.7075
2024,PRK,187.7075
2025,PRK,187.7075
2026,PRK,187.7075
2027,PRK,187.7075
2028,PRK,187.7075
2029,PRK,187.7075
2030,PRK,187.7075
2031,PRK,187.7075
2032,PRK,187.7075
2033,PRK,187.7075
2034,PRK,187.7075
2035,PRK,187.7075
2036,PRK,187.7075
2037,PRK,187.7075
2038,PRK,187.7075
2039,PRK,187.7075
2040,PRK,187.7075
2041,PRK,187.7075
2042,PRK,187.7075
2043,PRK,187.7075
2044,PRK,187.7075
2045,PRK,187.7075
2046,PRK,187.7075
2047,PRK,187.7075
2048,PRK,187.7075
2049,PRK,187.7075
2050,PRK,187.7075
2021,PRT,580.84
2022,PRT,580.84
2023,PRT,580.84
2024,PRT,580.84
2025,PRT,580.84
2026,PRT,580.84
2027,PRT,580.84
2028,PRT,580.84
2029,PRT,580.84
2030,PRT,580.84
2031,PRT,580.84
2032,PRT,580.84
2033,PRT,580.84
2034,PRT,580.84
2035,PRT,580.84
2036,PRT,580.84
2037,PRT,580.84
2038,PRT,580.84
2039,PRT,580.84
2040,PRT,580.84
2041,PRT,580.84
2042,PRT,580.84
2043,PRT,580.84
2044,PRT,580.84
2045,PRT,580.84
2046,PRT,580.84
2047,PRT,580.84
2048,PRT,580.84
2049,PRT,580.84
2050,PRT,580.84
2021,PRY,187.7075
2022,PRY,187.7075
2023,PRY,187.7075
2024,PRY,187.7075
2025,PRY,187.7075
2026,PRY,187.7075
2027,PRY,187.7075
2028,PRY,187.7075
2029,PRY,187.7075
2030,PRY,187.7075
2031,PRY,187.7075
2032,PRY,187.7075
2033,PRY,187.7075
2034,PRY,187.7075
2035,PRY,187.7075
2036,PRY,187.7075
2037,PRY,187.7075
2038,PRY,187.7075
2039,PRY,187.7075
2040,PRY,187.7075
2041,PRY,187.7075
2042,PRY,187.7075
2043,PRY,187.7075
2044,PRY,187.7075
2045,PRY,187.7075
2046,PRY,187.7075
2047,PRY,187.7075
2048,PRY,187.7075
2049,PRY,187.7075
2050,PRY,187.7075
2021,PYF,187.7075
2022,PYF,187.7075
2023,PYF,187.7075
2024,PYF,187.7075
2025,PYF,187.7075
2026,PYF,187.7075
2027,PYF,187.7075
2028,PYF,187.7075
2029,PYF,187.7075
2030,PYF,187.7075
2031,PYF,187.7075
2032,PYF,187.7075
2033,PYF,187.7075
2034,PYF,187.7075
2035,PYF,187.7075
2036,PYF,187.7075
2037,PYF,187.7075
2038,PYF,187.7075
2039,PYF,187.7075
2040,PYF,187.7075
2041,PYF,187.7075
2042,PYF,187.7075
2043,PYF,187.7075
2044,PYF,187.7075
2045,PYF,187.7075
2046,PYF,187.7075
2047,PYF,187.7075
2048,PYF,187.7075
2049,PYF,187.7075
2050,PYF,187.7075
2021,QAT,187.7075
2022,QAT,187.7075
2023,QAT,187.7075
2024,QAT,187.7075
2025,QAT,187.7075
2026,QAT,187.7075
2027,QAT,187.7075
2028,QAT,187.7075
2029,QAT,187.7075
2030,QAT,187.7075
2031,QAT,187.7075
2032,QAT,187.7075
2033,QAT,187.7075
2034,QAT,187.7075
2035,QAT,187.7075
2036,QAT,187.7075
2037,QAT,187.7075
2038,QAT,187.7075
2039,QAT,187.7075
2040,QAT,187.7075
2041,QAT,187.7075
2042,QAT,187.7075
2043,QAT,187.7075
2044,QAT,187.7075
2045,QAT,187.7075
2046,QAT,187.7075
2047,QAT,187.7075
2048,QAT,187.7075
2049,QAT,187.7075
2050,QAT,187.7075
2021,ROU,187.7075
2022,ROU,187.7075
2023,ROU,187.7075
2024,ROU,187.7075
2025,ROU,187.7075
2026,ROU,187.7075
2027,ROU,187.7075
2028,ROU,187.7075
2029,ROU,187.7075
2030,ROU,187.7075
2031,ROU,187.7075
2032,ROU,187.7075
2033,ROU,187.7075
2034,ROU,187.7075
2035,ROU,187.7075
2036,ROU,187.7075
2037,ROU,187.7075
2038,ROU,187.7075
2039,ROU,187.7075
2040,ROU,187.7075
2041,ROU,187.7075
2042,ROU,187.7075
2043,ROU,187.7075
2044,ROU,187.7075
2045,ROU,187.7075
2046,ROU,187.7075
2047,ROU,187.7075
2048,ROU,187.7075
2049,ROU,187.7075
2050,ROU,187.7075
2021,RUS,187.7075
2022,RUS,187.7075
2023,RUS,187.7075
2024,RUS,187.7075
2025,RUS,187.7075
2026,RUS,187.7075
2027,RUS,187.7075
2028,RUS,187.7075
2029,RUS,187.7075
2030,RUS,187.7075
2031,RUS,187.7075
2032,RUS,187.7075
2033,RUS,187.7075
2034,RUS,187.7075
2035,RUS,187.7075
2036,RUS,187.7075
2037,RUS,187.7075
2038,RUS,187.7075
2039,RUS,187.7075
2040,RUS,187.7075
2041,RUS,187.7075
2042,RUS,187.7075
2043,RUS,187.7075
2044,RUS,187.7075
2045,RUS,187.7075
2046,RUS,187.7075
2047,RUS,187.7075
2048,RUS,187.7075
2049,RUS,187.7075
2050,RUS,187.7075
2021,RWA,187.7075
2022,RWA,187.7075
2023,RWA,187.7075
2024,RWA,187.7075
2025,RWA,187.7075
2026,RWA,187.7075
2027,RWA,187.7075
2028,RWA,187.7075
2029,RWA,187.7075
2030,RWA,187.7075
2031,RWA,187.7075
2032,RWA,187.7075
2033,RWA,187.7075
2034,RWA,187.7075
2035,RWA,187.7075
2036,RWA,187.7075
2037,RWA,187.7075
2038,RWA,187.7075
2039,RWA,187.7075
2040,RWA,187.7075
2041,RWA,187.7075
2042,RWA,187.7075
2043,RWA,187.7075
2044,RWA,187.7075
2045,RWA,187.7075
2046,RWA,187.7075
2047,RWA,187.7075
2048,RWA,187.7075
2049,RWA,187.7075
2050,RWA,187.7075
2021,SAU,187.7075
2022,SAU,187.7075
2023,SAU,187.7075
2024,SAU,187.7075
2025,SAU,187.7075
2026,SAU,187.7075
2027,SAU,187.7075
2028,SAU,187.7075
2029,SAU,187.7075
2030,SAU,187.7075
2031,SAU,187.7075
2032,SAU,187.7075
2033,SAU,187.7075
2034,SAU,187.7075
2035,SAU,187.7075
2036,SAU,187.7075
2037,SAU,187.7075
2038,SAU,187.7075
2039,SAU,187.7075
2040,SAU,187.7075
2041,SAU,187.7075
2042,SAU,187.7075
2043,SAU,187.7075
2044,SAU,187.7075
2045,SAU,187.7075
2046,SAU,187.7075
2047,SAU,187.7075
2048,SAU,187.7075
2049,SAU,187.7075
2050,SAU,187.7075
2021,SDN,187.7075
2022,SDN,187.7075
2023,SDN,187.7075
2024,SDN,187.7075
2025,SDN,187.7075
2026,SDN,187.7075
2027,SDN,187.7075
2028,SDN,187.7075
2029,SDN,187.7075
2030,SDN,187.7075
2031,SDN,187.7075
2032,SDN,187.7075
2033,SDN,187.7075
2034,SDN,187.7075
2035,SDN,187.7075
2036,SDN,187.7075
2037,SDN,187.7075
2038,SDN,187.7075
2039,SDN,187.7075
2040,SDN,187.7075
2041,SDN,187.7075
2042,SDN,187.7075
2043,SDN,187.7075
2044,SDN,187.7075
2045,SDN,187.7075
2046,SDN,187.7075
2047,SDN,187.7075
2048,SDN,187.7075
2049,SDN,187.7075
2050,SDN,187.7075
2021,SEN,187.7075
2022,SEN,187.7075
2023,SEN,187.7075
2024,SEN,187.7075
2025,SEN,187.7075
2026,SEN,187.7075
2027,SEN,187.7075
2028,SEN,187.7075
2029,SEN,187.7075
2030,SEN,187.7075
2031,SEN,187.7075
2032,SEN,187.7075
2033,SEN,187.7075
2034,SEN,187.7075
2035,SEN,187.7075
2036,SEN,187.7075
2037,SEN,187.7075
2038,SEN,187.7075
2039,SEN,187.7075
2040,SEN,187.7075
2041,SEN,187.7075
2042,SEN,187.7075
2043,SEN,187.7075
2044,SEN,187.7075
2045,SEN,187.7075
2046,SEN,187.7075
2047,SEN,187.7075
2048,SEN,187.7075
2049,SEN,187.7075
2050,SEN,187.7075
2021,SGP,187.7075
2022,SGP,187.7075
2023,SGP,187.7075
2024,SGP,187.7075
2025,SGP,187.7075
2026,SGP,187.7075
2027,SGP,187.7075
2028,SGP,187.7075
2029,SGP,187.7075
2030,SGP,187.7075
2031,SGP,187.7075
2032,SGP,187.7075
2033,SGP,187.7075
2034,SGP,187.7075
2035,SGP,187.7075
2036,SGP,187.7075
2037,SGP,187.7075
2038,SGP,187.7075
2039,SGP,187.7075
2040,SGP,187.7075
2041,SGP,187.7075
2042,SGP,187.7075
2043,SGP,187.7075
2044,SGP,187.7075
2045,SGP,187.7075
2046,SGP,187.7075
2047,SGP,187.7075
2048,SGP,187.7075
2049,SGP,187.7075
2050,SGP,187.7075
2021,SLB,187.7075
2022,SLB,187.7075
2023,SLB,187.7075
2024,SLB,187.7075
2025,SLB,187.7075
2026,SLB,187.7075
2027,SLB,187.7075
2028,SLB,187.7075
2029,SLB,187.7075
2030,SLB,187.7075
2031,SLB,187.7075
2032,SLB,187.7075
2033,SLB,187.7075
2034,SLB,187.7075
2035,SLB,187.7075
2036,SLB,187.7075
2037,SLB,187.7075
2038,SLB,187.7075
2039,SLB,187.7075
2040,SLB,187.7075
2041,SLB,187.7075
2042,SLB,187.7075
2043,SLB,187.7075
2044,SLB,187.7075
2045,SLB,187.7075
2046,SLB,187.7075
2047,SLB,187.7075
2048,SLB,187.7075
2049,SLB,187.7075
2050,SLB,187.7075
2021,SLE,187.7075
2022,SLE,187.7075
2023,SLE,187.7075
2024,SLE,187.7075
2025,SLE,187.7075
2026,SLE,187.7075
2027,SLE,187.7075
2028,SLE,187.7075
2029,SLE,187.7075
2030,SLE,187.7075
2031,SLE,187.7075
2032,SLE,187.7075
2033,SLE,187.7075
2034,SLE,187.7075
2035,SLE,187.7075
2036,SLE,187.7075
2037,SLE,187.7075
2038,SLE,187.7075
2039,SLE,187.7075
2040,SLE,187.7075
2041,SLE,187.7075
2042,SLE,187.7075
2043,SLE,187.7075
2044,SLE,187.7075
2045,SLE,187.7075
2046,SLE,187.7075
2047,SLE,187.7075
2048,SLE,187.7075
2049,SLE,187.7075
2050,SLE,187.7075
2021,SLV,187.7075
2022,SLV,187.7075
2023,SLV,187.7075
2024,SLV,187.7075
2025,SLV,187.7075
2026,SLV,187.7075
2027,SLV,187.7075
2028,SLV,187.7075
2029,SLV,187.7075
2030,SLV,187.7075
2031,SLV,187.7075
2032,SLV,187.7075
2033,SLV,187.7075
2034,SLV,187.7075
2035,SLV,187.7075
2036,SLV,187.7075
2037,SLV,187.7075
2038,SLV,187.7075
2039,SLV,187.7075
2040,SLV,187.7075
2041,SLV,187.7075
2042,SLV,187.7075
2043,SLV,187.7075
2044,SLV,187.7075
2045,SLV,187.7075
2046,SLV,187.7075
2047,SLV,187.7075
2048,SLV,187.7075
2049,SLV,187.7075
2050,SLV,187.7075
2021,SMR,187.7075
2022,SMR,187.7075
2023,SMR,187.7075
2024,SMR,187.7075
2025,SMR,187.7075
2026,SMR,187.7075
2027,SMR,187.7075
2028,SMR,187.7075
2029,SMR,187.7075
2030,SMR,187.7075
2031,SMR,187.7075
2032,SMR,187.7075
2033,SMR,187.7075
2034,SMR,187.7075
2035,SMR,187.7075
2036,SMR,187.7075
2037,SMR,187.7075
2038,SMR,187.7075
2039,SMR,187.7075
2040,SMR,187.7075
2041,SMR,187.7075
2042,SMR,187.7075
2043,SMR,187.7075
2044,SMR,187.7075
2045,SMR,187.7075
2046,SMR,187.7075
2047,SMR,187.7075
2048,SMR,187.7075
2049,SMR,187.7075
2050,SMR,187.7075
2021,SOM,187.7075
2022,SOM,187.7075
2023,SOM,187.7075
2024,SOM,187.7075
2025,SOM,187.7075
2026,SOM,187.7075
2027,SOM,187.7075
2028,SOM,187.7075
2029,SOM,187.7075
2030,SOM,187.7075
2031,SOM,187.7075
2032,SOM,187.7075
2033,SOM,187.7075
2034,SOM,187.7075
2035,SOM,187.7075
2036,SOM,187.7075
2037,SOM,187.7075
2038,SOM,187.7075
2039,SOM,187.7075
2040,SOM,187.7075
2041,SOM,187.7075
2042,SOM,187.7075
2043,SOM,187.7075
2044,SOM,187.7075
2045,SOM,187.7075
2046,SOM,187.7075
2047,SOM,187.7075
2048,SOM,187.7075
2049,SOM,187.7075
2050,SOM,187.7075
2021,SRB,187.7075
2022,SRB,187.7075
2023,SRB,187.7075
2024,SRB,187.7075
2025,SRB,187.7075
2026,SRB,187.7075
2027,SRB,187.7075
2028,SRB,187.7075
2029,SRB,187.7075
2030,SRB,187.7075
2031,SRB,187.7075
2032,SRB,187.7075
2033,SRB,187.7075
2034,SRB,187.7075
2035,SRB,187.7075
2036,SRB,187.7075
2037,SRB,187.7075
2038,SRB,187.7075
2039,SRB,187.7075
2040,SRB,187.7075
2041,SRB,187.7075
2042,SRB,187.7075
2043,SRB,187.7075
2044,SRB,187.7075
2045,SRB,187.7075
2046,SRB,187.7075
2047,SRB,187.7075
2048,SRB,187.7075
2049,SRB,187.7075
2050,SRB,187.7075
2021,SSD,187.7075
2022,SSD,187.7075
2023,SSD,187.7075
2024,SSD,187.7075
2025,SSD,187.7075
2026,SSD,187.7075
2027,SSD,187.7075
2028,SSD,187.7075
2029,SSD,187.7075
2030,SSD,187.7075
2031,SSD,187.7075
2032,SSD,187.7075
2033,SSD,187.7075
2034,SSD,187.7075
2035,SSD,187.7075
2036,SSD,187.7075
2037,SSD,187.7075
2038,SSD,187.7075
2039,SSD,187.7075
2040,SSD,187.7075
2041,SSD,187.7075
2042,SSD,187.7075
2043,SSD,187.7075
2044,SSD,187.7075
2045,SSD,187.7075
2046,SSD,187.7075
2047,SSD,187.7075
2048,SSD,187.7075
2049,SSD,187.7075
2050,SSD,187.7075
2021,STP,187.7075
2022,STP,187.7075
2023,STP,187.7075
2024,STP,187.7075
2025,STP,187.7075
2026,STP,187.7075
2027,STP,187.7075
2028,STP,187.7075
2029,STP,187.7075
2030,STP,187.7075
2031,STP,187.7075
2032,STP,187.7075
2033,STP,187.7075
2034,STP,187.7075
2035,STP,187.7075
2036,STP,187.7075
2037,STP,187.7075
2038,STP,187.7075
2039,STP,187.7075
2040,STP,187.7075
2041,STP,187.7075
2042,STP,187.7075
2043,STP,187.7075
2044,STP,187.7075
2045,STP,187.7075
2046,STP,187.7075
2047,STP,187.7075
2048,STP,187.7075
2049,STP,187.7075
2050,STP,187.7075
2021,SUR,187.7075
2022,SUR,187.7075
2023,SUR,187.7075
2024,SUR,187.7075
2025,SUR,187.7075
2026,SUR,187.7075
2027,SUR,187.7075
2028,SUR,187.7075
2029,SUR,187.7075
2030,SUR,187.7075
2031,SUR,187.7075
2032,SUR,187.7075
2033,SUR,187.7075
2034,SUR,187.7075
2035,SUR,187.7075
2036,SUR,187.7075
2037,SUR,187.7075
2038,SUR,187.7075
2039,SUR,187.7075
2040,SUR,187.7075
2041,SUR,187.7075
2042,SUR,187.7075
2043,SUR,187.7075
2044,SUR,187.7075
2045,SUR,187.7075
2046,SUR,187.7075
2047,SUR,187.7075
2048,SUR,187.7075
2049,SUR,187.7075
2050,SUR,187.7075
2021,SVK,187.7075
2022,SVK,187.7075
2023,SVK,187.7075
2024,SVK,187.7075
2025,SVK,187.7075
2026,SVK,187.7075
2027,SVK,187.7075
2028,SVK,187.7075
2029,SVK,187.7075
2030,SVK,187.7075
2031,SVK,187.7075
2032,SVK,187.7075
2033,SVK,187.7075
2034,SVK,187.7075
2035,SVK,187.7075
2036,SVK,187.7075
2037,SVK,187.7075
2038,SVK,187.7075
2039,SVK,187.7075
2040,SVK,187.7075
2041,SVK,187.7075
2042,SVK,187.7075
2043,SVK,187.7075
2044,SVK,187.7075
2045,SVK,187.7075
2046,SVK,187.7075
2047,SVK,187.7075
2048,SVK,187.7075
2049,SVK,187.7075
2050,SVK,187.7075
2021,SVN,187.7075
2022,SVN,187.7075
2023,SVN,187.7075
2024,SVN,187.7075
2025,SVN,187.7075
2026,SVN,187.7075
2027,SVN,187.7075
2028,SVN,187.7075
2029,SVN,187.7075
2030,SVN,187.7075
2031,SVN,187.7075
2032,SVN,187.7075
2033,SVN,187.7075
2034,SVN,187.7075
2035,SVN,187.7075
2036,SVN,187.7075
2037,SVN,187.7075
2038,SVN,187.7075
2039,SVN,187.7075
2040,SVN,187.7075
2041,SVN,187.7075
2042,SVN,187.7075
2043,SVN,187.7075
2044,SVN,187.7075
2045,SVN,187.7075
2046,SVN,187.7075
2047,SVN,187.7075
2048,SVN,187.7075
2049,SVN,187.7075
2050,SVN,187.7075
2021,SWE,187.7075
2022,SWE,187.7075
2023,SWE,187.7075
2024,SWE,187.7075
2025,SWE,187.7075
2026,SWE,187.7075
2027,SWE,187.7075
2028,SWE,187.7075
2029,SWE,187.7075
2030,SWE,187.7075
2031,SWE,187.7075
2032,SWE,187.7075
2033,SWE,187.7075
2034,SWE,187.7075
2035,SWE,187.7075
2036,SWE,187.7075
2037,SWE,187.7075
2038,SWE,187.7075
2039,SWE,187.7075
2040,SWE,187.7075
2041,SWE,187.7075
2042,SWE,187.7075
2043,SWE,187.7075
2044,SWE,187.7075
2045,SWE,187.7075
2046,SWE,187.7075
2047,SWE,187.7075
2048,SWE,187.7075
2049,SWE,187.7075
2050,SWE,187.7075
2021,SWZ,187.7075
2022,SWZ,187.7075
2023,SWZ,187.7075
2024,SWZ,187.7075
2025,SWZ,187.7075
2026,SWZ,187.7075
2027,SWZ,187.7075
2028,SWZ,187.7075
2029,SWZ,187.7075
2030,SWZ,187.7075
2031,SWZ,187.7075
2032,SWZ,187.7075
2033,SWZ,187.7075
2034,SWZ,187.7075
2035,SWZ,187.7075
2036,SWZ,187.7075
2037,SWZ,187.7075
2038,SWZ,187.7075
2039,SWZ,187.7075
2040,SWZ,187.7075
2041,SWZ,187.7075
2042,SWZ,187.7075
2043,SWZ,187.7075
2044,SWZ,187.7075
2045,SWZ,187.7075
2046,SWZ,187.7075
2047,SWZ,187.7075
2048,SWZ,187.7075
2049,SWZ,187.7075
2050,SWZ,187.7075
2021,SXM,187.7075
2022,SXM,187.7075
2023,SXM,187.7075
2024,SXM,187.7075
2025,SXM,187.7075
2026,SXM,187.7075
2027,SXM,187.7075
2028,SXM,187.7075
2029,SXM,187.7075
2030,SXM,187.7075
2031,SXM,187.7075
2032,SXM,187.7075
2033,SXM,187.7075
2034,SXM,187.7075
2035,SXM,187.7075
2036,SXM,187.7075
2037,SXM,187.7075
2038,SXM,187.7075
2039,SXM,187.7075
2040,SXM,187.7075
2041,SXM,187.7075
2042,SXM,187.7075
2043,SXM,187.7075
2044,SXM,187.7075
2045,SXM,187.7075
2046,SXM,187.7075
2047,SXM,187.7075
2048,SXM,187.7075
2049,SXM,187.7075
2050,SXM,187.7075
2021,SYC,187.7075
2022,SYC,187.7075
2023,SYC,187.7075
2024,SYC,187.7075
2025,SYC,187.7075
2026,SYC,187.7075
2027,SYC,187.7075
2028,SYC,187.7075
2029,SYC,187.7075
2030,SYC,187.7075
2031,SYC,187.7075
2032,SYC,187.7075
2033,SYC,187.7075
2034,SYC,187.7075
2035,SYC,187.7075
2036,SYC,187.7075
2037,SYC,187.7075
2038,SYC,187.7075
2039,SYC,187.7075
2040,SYC,187.7075
2041,SYC,187.7075
2042,SYC,187.7075
2043,SYC,187.7075
2044,SYC,187.7075
2045,SYC,187.7075
2046,SYC,187.7075
2047,SYC,187.7075
2048,SYC,187.7075
2049,SYC,187.7075
2050,SYC,187.7075
2021,SYR,187.7075
2022,SYR,187.7075
2023,SYR,187.7075
2024,SYR,187.7075
2025,SYR,187.7075
2026,SYR,187.7075
2027,SYR,187.7075
2028,SYR,187.7075
2029,SYR,187.7075
2030,SYR,187.7075
2031,SYR,187.7075
2032,SYR,187.7075
2033,SYR,187.7075
2034,SYR,187.7075
2035,SYR,187.7075
2036,SYR,187.7075
2037,SYR,187.7075
2038,SYR,187.7075
2039,SYR,187.7075
2040,SYR,187.7075
2041,SYR,187.7075
2042,SYR,187.7075
2043,SYR,187.7075
2044,SYR,187.7075
2045,SYR,187.7075
2046,SYR,187.7075
2047,SYR,187.7075
2048,SYR,187.7075
2049,SYR,187.7075
2050,SYR,187.7075
2021,TCA,187.7075
2022,TCA,187.7075
2023,TCA,187.7075
2024,TCA,187.7075
2025,TCA,187.7075
2026,TCA,187.7075
2027,TCA,187.7075
2028,TCA,187.7075
2029,TCA,187.7075
2030,TCA,187.7075
2031,TCA,187.7075
2032,TCA,187.7075
2033,TCA,187.7075
2034,TCA,187.7075
2035,TCA,187.7075
2036,TCA,187.7075
2037,TCA,187.7075
2038,TCA,187.7075
2039,TCA,187.7075
2040,TCA,187.7075
2041,TCA,187.7075
2042,TCA,187.7075
2043,TCA,187.7075
2044,TCA,187.7075
2045,TCA,187.7075
2046,TCA,187.7075
2047,TCA,187.7075
2048,TCA,187.7075
2049,TCA,187.7075
2050,TCA,187.7075
2021,TCD,187.7075
2022,TCD,187.7075
2023,TCD,187.7075
2024,TCD,187.7075
2025,TCD,187.7075
2026,TCD,187.7075
2027,TCD,187.7075
2028,TCD,187.7075
2029,TCD,187.7075
2030,TCD,187.7075
2031,TCD,187.7075
2032,TCD,187.7075
2033,TCD,187.7075
2034,TCD,187.7075
2035,TCD,187.7075
2036,TCD,187.7075
2037,TCD,187.7075
2038,TCD,187.7075
2039,TCD,187.7075
2040,TCD,187.7075
2041,TCD,187.7075
2042,TCD,187.7075
2043,TCD,187.7075
2044,TCD,187.7075
2045,TCD,187.7075
2046,TCD,187.7075
2047,TCD,187.7075
2048,TCD,187.7075
2049,TCD,187.7075
2050,TCD,187.7075
2021,TGO,187.7075
2022,TGO,187.7075
2023,TGO,187.7075
2024,TGO,187.7075
2025,TGO,187.7075
2026,TGO,187.7075
2027,TGO,187.7075
2028,TGO,187.7075
2029,TGO,187.7075
2030,TGO,187.7075
2031,TGO,187.7075
2032,TGO,187.7075
2033,TGO,187.7075
2034,TGO,187.7075
2035,TGO,187.7075
2036,TGO,187.7075
2037,TGO,187.7075
2038,TGO,187.7075
2039,TGO,187.7075
2040,TGO,187.7075
2041,TGO,187.7075
2042,TGO,187.7075
2043,TGO,187.7075
2044,TGO,187.7075
2045,TGO,187.7075
2046,TGO,187.7075
2047,TGO,187.7075
2048,TGO,187.7075
2049,TGO,187.7075
2050,TGO,187.7075
2021,THA,187.7075
2022,THA,187.7075
2023,THA,187.7075
2024,THA,187.7075
2025,THA,187.7075
2026,THA,187.7075
2027,THA,187.7075
2028,THA,187.7075
2029,THA,187.7075
2030,THA,187.7075
2031,THA,187.7075
2032,THA,187.7075
2033,THA,187.7075
2034,THA,187.7075
2035,THA,187.7075
2036,THA,187.7075
2037,THA,187.7075
2038,THA,187.7075
2039,THA,187.7075
2040,THA,187.7075
2041,THA,187.7075
2042,THA,187.7075
2043,THA,187.7075
2044,THA,187.7075
2045,THA,187.7075
2046,THA,187.7075
2047,THA,187.7075
2048,THA,187.7075
2049,THA,187.7075
2050,THA,187.7075
2021,TJK,187.7075
2022,TJK,187.7075
2023,TJK,187.7075
2024,TJK,187.7075
2025,TJK,187.7075
2026,TJK,187.7075
2027,TJK,187.7075
2028,TJK,187.7075
2029,TJK,187.7075
2030,TJK,187.7075
2031,TJK,187.7075
2032,TJK,187.7075
2033,TJK,187.7075
2034,TJK,187.7075
2035,TJK,187.7075
2036,TJK,187.7075
2037,TJK,187.7075
2038,TJK,187.7075
2039,TJK,187.7075
2040,TJK,187.7075
2041,TJK,187.7075
2042,TJK,187.7075
2043,TJK,187.7075
2044,TJK,187.7075
2045,TJK,187.7075
2046,TJK,187.7075
2047,TJK,187.7075
2048,TJK,187.7075
2049,TJK,187.7075
2050,TJK,187.7075
2021,TKM,187.7075
2022,TKM,187.7075
2023,TKM,187.7075
2024,TKM,187.7075
2025,TKM,187.7075
2026,TKM,187.7075
2027,TKM,187.7075
2028,TKM,187.7075
2029,TKM,187.7075
2030,TKM,187.7075
2031,TKM,187.7075
2032,TKM,187.7075
2033,TKM,187.7075
2034,TKM,187.7075
2035,TKM,187.7075
2036,TKM,187.7075
2037,TKM,187.7075
2038,TKM,187.7075
2039,TKM,187.7075
2040,TKM,187.7075
2041,TKM,187.7075
2042,TKM,187.7075
2043,TKM,187.7075
2044,TKM,187.7075
2045,TKM,187.7075
2046,TKM,187.7075
2047,TKM,187.7075
2048,TKM,187.7075
2049,TKM,187.7075
2050,TKM,187.7075
2021,TLS,187.7075
2022,TLS,187.7075
2023,TLS,187.7075
2024,TLS,187.7075
2025,TLS,187.7075
2026,TLS,187.7075
2027,TLS,187.7075
2028,TLS,187.7075
2029,TLS,187.7075
2030,TLS,187.7075
2031,TLS,187.7075
2032,TLS,187.7075
2033,TLS,187.7075
2034,TLS,187.7075
2035,TLS,187.7075
2036,TLS,187.7075
2037,TLS,187.7075
2038,TLS,187.7075
2039,TLS,187.7075
2040,TLS,187.7075
2041,TLS,187.7075
2042,TLS,187.7075
2043,TLS,187.7075
2044,TLS,187.7075
2045,TLS,187.7075
2046,TLS,187.7075
2047,TLS,187.7075
2048,TLS,187.7075
2049,TLS,187.7075
2050,TLS,187.7075
2021,TON,187.7075
2022,TON,187.7075
2023,TON,187.7075
2024,TON,187.7075
2025,TON,187.7075
2026,TON,187.7075
2027,TON,187.7075
2028,TON,187.7075
2029,TON,187.7075
2030,TON,187.7075
2031,TON,187.7075
2032,TON,187.7075
2033,TON,187.7075
2034,TON,187.7075
2035,TON,187.7075
2036,TON,187.7075
2037,TON,187.7075
2038,TON,187.7075
2039,TON,187.7075
2040,TON,187.7075
2041,TON,187.7075
2042,TON,187.7075
2043,TON,187.7075
2044,TON,187.7075
2045,TON,187.7075
2046,TON,187.7075
2047,TON,187.7075
2048,TON,187.7075
2049,TON,187.7075
2050,TON,187.7075
2021,TTO,187.7075
2022,TTO,187.7075
2023,TTO,187.7075
2024,TTO,187.7075
2025,TTO,187.7075
2026,TTO,187.7075
2027,TTO,187.7075
2028,TTO,187.7075
2029,TTO,187.7075
2030,TTO,187.7075
2031,TTO,187.7075
2032,TTO,187.7075
2033,TTO,187.7075
2034,TTO,187.7075
2035,TTO,187.7075
2036,TTO,187.7075
2037,TTO,187.7075
2038,TTO,187.7075
2039,TTO,187.7075
2040,TTO,187.7075
2041,TTO,187.7075
2042,TTO,187.7075
2043,TTO,187.7075
2044,TTO,187.7075
2045,TTO,187.7075
2046,TTO,187.7075
2047,TTO,187.7075
2048,TTO,187.7075
2049,TTO,187.7075
2050,TTO,187.7075
2021,TUN,187.7075
2022,TUN,187.7075
2023,TUN,187.7075
2024,TUN,187.7075
2025,TUN,187.7075
2026,TUN,187.7075
2027,TUN,187.7075
2028,TUN,187.7075
2029,TUN,187.7075
2030,TUN,187.7075
2031,TUN,187.7075
2032,TUN,187.7075
2033,TUN,187.7075
2034,TUN,187.7075
2035,TUN,187.7075
2036,TUN,187.7075
2037,TUN,187.7075
2038,TUN,187.7075
2039,TUN,187.7075
2040,TUN,187.7075
2041,TUN,187.7075
