,Nation,iso_code3,Year,frac_scoe_heat_energy_commercial_municipal_kerosene
1582,Costa Rica,CRI,2033,0.0013757647642424799
1583,Costa Rica,CRI,2034,0.0013757647642424799
1584,Costa Rica,CRI,2035,0.0013757647642424799
1585,Costa Rica,CRI,2036,0.0013757647642424799
1586,Costa Rica,CRI,2037,0.0013757647642424799
1587,Costa Rica,CRI,2038,0.0013757647642424799
1588,Costa Rica,CRI,2039,0.0013757647642424799
1589,Costa Rica,CRI,2040,0.0013757647642424799
1590,Costa Rica,CRI,2041,0.0013757647642424799
1591,Costa Rica,CRI,2042,0.0013757647642424799
1592,Costa Rica,CRI,2043,0.0013757647642424799
1593,Costa Rica,CRI,2044,0.0013757647642424799
1594,Costa Rica,CRI,2045,0.0013757647642424799
1595,Costa Rica,CRI,2046,0.0013757647642424799
1596,Costa Rica,CRI,2047,0.0013757647642424799
1597,Costa Rica,CRI,2048,0.0013757647642424799
1598,Costa Rica,CRI,2049,0.0013757647642424799
1599,Costa Rica,CRI,2050,0.0013757647642424799
1609,Cote d'Ivoire,CIV,2020,0.0013757647642424799
1610,Cote d'Ivoire,CIV,2021,0.0013757647642424799
1611,Cote d'Ivoire,CIV,2022,0.0013757647642424799
1612,Cote d'Ivoire,CIV,2023,0.0013757647642424799
1613,Cote d'Ivoire,CIV,2024,0.0013757647642424799
1614,Cote d'Ivoire,CIV,2025,0.0013757647642424799
1615,Cote d'Ivoire,CIV,2026,0.0013757647642424799
1616,Cote d'Ivoire,CIV,2027,0.0013757647642424799
1617,Cote d'Ivoire,CIV,2028,0.0013757647642424799
1618,Cote d'Ivoire,CIV,2029,0.0013757647642424799
1619,Cote d'Ivoire,CIV,2030,0.0013757647642424799
1620,Cote d'Ivoire,CIV,2031,0.0013757647642424799
1621,Cote d'Ivoire,CIV,2032,0.0013757647642424799
1622,Cote d'Ivoire,CIV,2033,0.0013757647642424799
1623,Cote d'Ivoire,CIV,2034,0.0013757647642424799
1624,Cote d'Ivoire,CIV,2035,0.0013757647642424799
1625,Cote d'Ivoire,CIV,2036,0.0013757647642424799
1626,Cote d'Ivoire,CIV,2037,0.0013757647642424799
1627,Cote d'Ivoire,CIV,2038,0.0013757647642424799
1628,Cote d'Ivoire,CIV,2039,0.0013757647642424799
1629,Cote d'Ivoire,CIV,2040,0.0013757647642424799
1630,Cote d'Ivoire,CIV,2041,0.0013757647642424799
1631,Cote d'Ivoire,CIV,2042,0.0013757647642424799
1632,Cote d'Ivoire,CIV,2043,0.0013757647642424799
1633,Cote d'Ivoire,CIV,2044,0.0013757647642424799
1634,Cote d'Ivoire,CIV,2045,0.0013757647642424799
1635,Cote d'Ivoire,CIV,2046,0.0013757647642424799
1636,Cote d'Ivoire,CIV,2047,0.0013757647642424799
1637,Cote d'Ivoire,CIV,2048,0.0013757647642424799
1638,Cote d'Ivoire,CIV,2049,0.0013757647642424799
1639,Cote d'Ivoire,CIV,2050,0.0013757647642424799
1649,Croatia,HRV,2020,0.004143407953041377
1650,Croatia,HRV,2021,0.004143407953041377
1651,Croatia,HRV,2022,0.004143407953041377
1652,Croatia,HRV,2023,0.004143407953041377
1653,Croatia,HRV,2024,0.004143407953041377
1654,Croatia,HRV,2025,0.004143407953041377
1655,Croatia,HRV,2026,0.004143407953041377
1656,Croatia,HRV,2027,0.004143407953041377
1657,Croatia,HRV,2028,0.004143407953041377
1658,Croatia,HRV,2029,0.004143407953041377
1659,Croatia,HRV,2030,0.004143407953041377
1660,Croatia,HRV,2031,0.004143407953041377
1661,Croatia,HRV,2032,0.004143407953041377
1662,Croatia,HRV,2033,0.004143407953041377
1663,Croatia,HRV,2034,0.004143407953041377
1664,Croatia,HRV,2035,0.004143407953041377
1665,Croatia,HRV,2036,0.004143407953041377
1666,Croatia,HRV,2037,0.004143407953041377
1667,Croatia,HRV,2038,0.004143407953041377
1668,Croatia,HRV,2039,0.004143407953041377
1669,Croatia,HRV,2040,0.004143407953041377
1670,Croatia,HRV,2041,0.004143407953041377
1671,Croatia,HRV,2042,0.004143407953041377
1672,Croatia,HRV,2043,0.004143407953041377
1673,Croatia,HRV,2044,0.004143407953041377
1674,Croatia,HRV,2045,0.004143407953041377
1675,Croatia,HRV,2046,0.004143407953041377
1676,Croatia,HRV,2047,0.004143407953041377
1677,Croatia,HRV,2048,0.004143407953041377
1678,Croatia,HRV,2049,0.004143407953041377
1679,Croatia,HRV,2050,0.004143407953041377
1689,Cuba,CUB,2020,0.0013757647642424799
1690,Cuba,CUB,2021,0.0013757647642424799
1691,Cuba,CUB,2022,0.0013757647642424799
1692,Cuba,CUB,2023,0.0013757647642424799
1693,Cuba,CUB,2024,0.0013757647642424799
1694,Cuba,CUB,2025,0.0013757647642424799
1695,Cuba,CUB,2026,0.0013757647642424799
1696,Cuba,CUB,2027,0.0013757647642424799
1697,Cuba,CUB,2028,0.0013757647642424799
1698,Cuba,CUB,2029,0.0013757647642424799
1699,Cuba,CUB,2030,0.0013757647642424799
1700,Cuba,CUB,2031,0.0013757647642424799
1701,Cuba,CUB,2032,0.0013757647642424799
1702,Cuba,CUB,2033,0.0013757647642424799
1703,Cuba,CUB,2034,0.0013757647642424799
1704,Cuba,CUB,2035,0.0013757647642424799
1705,Cuba,CUB,2036,0.0013757647642424799
1706,Cuba,CUB,2037,0.0013757647642424799
1707,Cuba,CUB,2038,0.0013757647642424799
1708,Cuba,CUB,2039,0.0013757647642424799
1709,Cuba,CUB,2040,0.0013757647642424799
1710,Cuba,CUB,2041,0.0013757647642424799
1711,Cuba,CUB,2042,0.0013757647642424799
1712,Cuba,CUB,2043,0.0013757647642424799
1713,Cuba,CUB,2044,0.0013757647642424799
1714,Cuba,CUB,2045,0.0013757647642424799
1715,Cuba,CUB,2046,0.0013757647642424799
1716,Cuba,CUB,2047,0.0013757647642424799
1717,Cuba,CUB,2048,0.0013757647642424799
1718,Cuba,CUB,2049,0.0013757647642424799
1719,Cuba,CUB,2050,0.0013757647642424799
1729,Cyprus,CYP,2020,0.018540910923014915
1730,Cyprus,CYP,2021,0.018540910923014915
1731,Cyprus,CYP,2022,0.018540910923014915
1732,Cyprus,CYP,2023,0.018540910923014915
1733,Cyprus,CYP,2024,0.018540910923014915
1734,Cyprus,CYP,2025,0.018540910923014915
1735,Cyprus,CYP,2026,0.018540910923014915
1736,Cyprus,CYP,2027,0.018540910923014915
1737,Cyprus,CYP,2028,0.018540910923014915
1738,Cyprus,CYP,2029,0.018540910923014915
1739,Cyprus,CYP,2030,0.018540910923014915
1740,Cyprus,CYP,2031,0.018540910923014915
1741,Cyprus,CYP,2032,0.018540910923014915
1742,Cyprus,CYP,2033,0.018540910923014915
1743,Cyprus,CYP,2034,0.018540910923014915
1744,Cyprus,CYP,2035,0.018540910923014915
1745,Cyprus,CYP,2036,0.018540910923014915
1746,Cyprus,CYP,2037,0.018540910923014915
1747,Cyprus,CYP,2038,0.018540910923014915
1748,Cyprus,CYP,2039,0.018540910923014915
1749,Cyprus,CYP,2040,0.018540910923014915
1750,Cyprus,CYP,2041,0.018540910923014915
1751,Cyprus,CYP,2042,0.018540910923014915
1752,Cyprus,CYP,2043,0.018540910923014915
1753,Cyprus,CYP,2044,0.018540910923014915
1754,Cyprus,CYP,2045,0.018540910923014915
1755,Cyprus,CYP,2046,0.018540910923014915
1756,Cyprus,CYP,2047,0.018540910923014915
1757,Cyprus,CYP,2048,0.018540910923014915
1758,Cyprus,CYP,2049,0.018540910923014915
1759,Cyprus,CYP,2050,0.018540910923014915
1769,Czech Republic,CZE,2020,0.0005119402535609962
1770,Czech Republic,CZE,2021,0.0005119402535609962
1771,Czech Republic,CZE,2022,0.0005119402535609962
1772,Czech Republic,CZE,2023,0.0005119402535609962
1773,Czech Republic,CZE,2024,0.0005119402535609962
1774,Czech Republic,CZE,2025,0.0005119402535609962
1775,Czech Republic,CZE,2026,0.0005119402535609962
1776,Czech Republic,CZE,2027,0.0005119402535609962
1777,Czech Republic,CZE,2028,0.0005119402535609962
1778,Czech Republic,CZE,2029,0.0005119402535609962
1779,Czech Republic,CZE,2030,0.0005119402535609962
1780,Czech Republic,CZE,2031,0.0005119402535609962
1781,Czech Republic,CZE,2032,0.0005119402535609962
1782,Czech Republic,CZE,2033,0.0005119402535609962
1783,Czech Republic,CZE,2034,0.0005119402535609962
1784,Czech Republic,CZE,2035,0.0005119402535609962
1785,Czech Republic,CZE,2036,0.0005119402535609962
1786,Czech Republic,CZE,2037,0.0005119402535609962
1787,Czech Republic,CZE,2038,0.0005119402535609962
1788,Czech Republic,CZE,2039,0.0005119402535609962
1789,Czech Republic,CZE,2040,0.0005119402535609962
1790,Czech Republic,CZE,2041,0.0005119402535609962
1791,Czech Republic,CZE,2042,0.0005119402535609962
1792,Czech Republic,CZE,2043,0.0005119402535609962
1793,Czech Republic,CZE,2044,0.0005119402535609962
1794,Czech Republic,CZE,2045,0.0005119402535609962
1795,Czech Republic,CZE,2046,0.0005119402535609962
1796,Czech Republic,CZE,2047,0.0005119402535609962
1797,Czech Republic,CZE,2048,0.0005119402535609962
1798,Czech Republic,CZE,2049,0.0005119402535609962
1799,Czech Republic,CZE,2050,0.0005119402535609962
1809,Denmark,DNK,2020,0.0
1810,Denmark,DNK,2021,0.0
1811,Denmark,DNK,2022,0.0
1812,Denmark,DNK,2023,0.0
1813,Denmark,DNK,2024,0.0
1814,Denmark,DNK,2025,0.0
1815,Denmark,DNK,2026,0.0
1816,Denmark,DNK,2027,0.0
1817,Denmark,DNK,2028,0.0
1818,Denmark,DNK,2029,0.0
1819,Denmark,DNK,2030,0.0
1820,Denmark,DNK,2031,0.0
1821,Denmark,DNK,2032,0.0
1822,Denmark,DNK,2033,0.0
1823,Denmark,DNK,2034,0.0
1824,Denmark,DNK,2035,0.0
1825,Denmark,DNK,2036,0.0
1826,Denmark,DNK,2037,0.0
1827,Denmark,DNK,2038,0.0
1828,Denmark,DNK,2039,0.0
1829,Denmark,DNK,2040,0.0
1830,Denmark,DNK,2041,0.0
1831,Denmark,DNK,2042,0.0
1832,Denmark,DNK,2043,0.0
1833,Denmark,DNK,2044,0.0
1834,Denmark,DNK,2045,0.0
1835,Denmark,DNK,2046,0.0
1836,Denmark,DNK,2047,0.0
1837,Denmark,DNK,2048,0.0
1838,Denmark,DNK,2049,0.0
1839,Denmark,DNK,2050,0.0
1849,Djibouti,DJI,2020,0.0013757647642424799
1850,Djibouti,DJI,2021,0.0013757647642424799
1851,Djibouti,DJI,2022,0.0013757647642424799
1852,Djibouti,DJI,2023,0.0013757647642424799
1853,Djibouti,DJI,2024,0.0013757647642424799
1854,Djibouti,DJI,2025,0.0013757647642424799
1855,Djibouti,DJI,2026,0.0013757647642424799
1856,Djibouti,DJI,2027,0.0013757647642424799
1857,Djibouti,DJI,2028,0.0013757647642424799
1858,Djibouti,DJI,2029,0.0013757647642424799
1859,Djibouti,DJI,2030,0.0013757647642424799
1860,Djibouti,DJI,2031,0.0013757647642424799
1861,Djibouti,DJI,2032,0.0013757647642424799
1862,Djibouti,DJI,2033,0.0013757647642424799
1863,Djibouti,DJI,2034,0.0013757647642424799
1864,Djibouti,DJI,2035,0.0013757647642424799
1865,Djibouti,DJI,2036,0.0013757647642424799
1866,Djibouti,DJI,2037,0.0013757647642424799
1867,Djibouti,DJI,2038,0.0013757647642424799
1868,Djibouti,DJI,2039,0.0013757647642424799
1869,Djibouti,DJI,2040,0.0013757647642424799
1870,Djibouti,DJI,2041,0.0013757647642424799
1871,Djibouti,DJI,2042,0.0013757647642424799
1872,Djibouti,DJI,2043,0.0013757647642424799
1873,Djibouti,DJI,2044,0.0013757647642424799
1874,Djibouti,DJI,2045,0.0013757647642424799
1875,Djibouti,DJI,2046,0.0013757647642424799
1876,Djibouti,DJI,2047,0.0013757647642424799
1877,Djibouti,DJI,2048,0.0013757647642424799
1878,Djibouti,DJI,2049,0.0013757647642424799
1879,Djibouti,DJI,2050,0.0013757647642424799
1889,Dominican Republic,DOM,2020,0.0013757647642424799
1890,Dominican Republic,DOM,2021,0.0013757647642424799
1891,Dominican Republic,DOM,2022,0.0013757647642424799
1892,Dominican Republic,DOM,2023,0.0013757647642424799
1893,Dominican Republic,DOM,2024,0.0013757647642424799
1894,Dominican Republic,DOM,2025,0.0013757647642424799
1895,Dominican Republic,DOM,2026,0.0013757647642424799
1896,Dominican Republic,DOM,2027,0.0013757647642424799
1897,Dominican Republic,DOM,2028,0.0013757647642424799
1898,Dominican Republic,DOM,2029,0.0013757647642424799
1899,Dominican Republic,DOM,2030,0.0013757647642424799
1900,Dominican Republic,DOM,2031,0.0013757647642424799
1901,Dominican Republic,DOM,2032,0.0013757647642424799
1902,Dominican Republic,DOM,2033,0.0013757647642424799
1903,Dominican Republic,DOM,2034,0.0013757647642424799
1904,Dominican Republic,DOM,2035,0.0013757647642424799
1905,Dominican Republic,DOM,2036,0.0013757647642424799
1906,Dominican Republic,DOM,2037,0.0013757647642424799
1907,Dominican Republic,DOM,2038,0.0013757647642424799
1908,Dominican Republic,DOM,2039,0.0013757647642424799
1909,Dominican Republic,DOM,2040,0.0013757647642424799
1910,Dominican Republic,DOM,2041,0.0013757647642424799
1911,Dominican Republic,DOM,2042,0.0013757647642424799
1912,Dominican Republic,DOM,2043,0.0013757647642424799
1913,Dominican Republic,DOM,2044,0.0013757647642424799
1914,Dominican Republic,DOM,2045,0.0013757647642424799
1915,Dominican Republic,DOM,2046,0.0013757647642424799
1916,Dominican Republic,DOM,2047,0.0013757647642424799
1917,Dominican Republic,DOM,2048,0.0013757647642424799
1918,Dominican Republic,DOM,2049,0.0013757647642424799
1919,Dominican Republic,DOM,2050,0.0013757647642424799
1929,Ecuador,ECU,2020,0.0013757647642424799
1930,Ecuador,ECU,2021,0.0013757647642424799
1931,Ecuador,ECU,2022,0.0013757647642424799
1932,Ecuador,ECU,2023,0.0013757647642424799
1933,Ecuador,ECU,2024,0.0013757647642424799
1934,Ecuador,ECU,2025,0.0013757647642424799
1935,Ecuador,ECU,2026,0.0013757647642424799
1936,Ecuador,ECU,2027,0.0013757647642424799
1937,Ecuador,ECU,2028,0.0013757647642424799
1938,Ecuador,ECU,2029,0.0013757647642424799
1939,Ecuador,ECU,2030,0.0013757647642424799
1940,Ecuador,ECU,2031,0.0013757647642424799
1941,Ecuador,ECU,2032,0.0013757647642424799
1942,Ecuador,ECU,2033,0.0013757647642424799
1943,Ecuador,ECU,2034,0.0013757647642424799
1944,Ecuador,ECU,2035,0.0013757647642424799
1945,Ecuador,ECU,2036,0.0013757647642424799
1946,Ecuador,ECU,2037,0.0013757647642424799
1947,Ecuador,ECU,2038,0.0013757647642424799
1948,Ecuador,ECU,2039,0.0013757647642424799
1949,Ecuador,ECU,2040,0.0013757647642424799
1950,Ecuador,ECU,2041,0.0013757647642424799
1951,Ecuador,ECU,2042,0.0013757647642424799
1952,Ecuador,ECU,2043,0.0013757647642424799
1953,Ecuador,ECU,2044,0.0013757647642424799
1954,Ecuador,ECU,2045,0.0013757647642424799
1955,Ecuador,ECU,2046,0.0013757647642424799
1956,Ecuador,ECU,2047,0.0013757647642424799
1957,Ecuador,ECU,2048,0.0013757647642424799
1958,Ecuador,ECU,2049,0.0013757647642424799
1959,Ecuador,ECU,2050,0.0013757647642424799
1969,"Egypt, Arab Rep.",EGY,2020,0.0013757647642424799
1970,"Egypt, Arab Rep.",EGY,2021,0.0013757647642424799
1971,"Egypt, Arab Rep.",EGY,2022,0.0013757647642424799
1972,"Egypt, Arab Rep.",EGY,2023,0.0013757647642424799
1973,"Egypt, Arab Rep.",EGY,2024,0.0013757647642424799
1974,"Egypt, Arab Rep.",EGY,2025,0.0013757647642424799
1975,"Egypt, Arab Rep.",EGY,2026,0.0013757647642424799
1976,"Egypt, Arab Rep.",EGY,2027,0.0013757647642424799
1977,"Egypt, Arab Rep.",EGY,2028,0.0013757647642424799
1978,"Egypt, Arab Rep.",EGY,2029,0.0013757647642424799
1979,"Egypt, Arab Rep.",EGY,2030,0.0013757647642424799
1980,"Egypt, Arab Rep.",EGY,2031,0.0013757647642424799
1981,"Egypt, Arab Rep.",EGY,2032,0.0013757647642424799
1982,"Egypt, Arab Rep.",EGY,2033,0.0013757647642424799
1983,"Egypt, Arab Rep.",EGY,2034,0.0013757647642424799
1984,"Egypt, Arab Rep.",EGY,2035,0.0013757647642424799
1985,"Egypt, Arab Rep.",EGY,2036,0.0013757647642424799
1986,"Egypt, Arab Rep.",EGY,2037,0.0013757647642424799
1987,"Egypt, Arab Rep.",EGY,2038,0.0013757647642424799
1988,"Egypt, Arab Rep.",EGY,2039,0.0013757647642424799
1989,"Egypt, Arab Rep.",EGY,2040,0.0013757647642424799
1990,"Egypt, Arab Rep.",EGY,2041,0.0013757647642424799
1991,"Egypt, Arab Rep.",EGY,2042,0.0013757647642424799
1992,"Egypt, Arab Rep.",EGY,2043,0.0013757647642424799
1993,"Egypt, Arab Rep.",EGY,2044,0.0013757647642424799
1994,"Egypt, Arab Rep.",EGY,2045,0.0013757647642424799
1995,"Egypt, Arab Rep.",EGY,2046,0.0013757647642424799
1996,"Egypt, Arab Rep.",EGY,2047,0.0013757647642424799
1997,"Egypt, Arab Rep.",EGY,2048,0.0013757647642424799
1998,"Egypt, Arab Rep.",EGY,2049,0.0013757647642424799
1999,"Egypt, Arab Rep.",EGY,2050,0.0013757647642424799
2009,El Salvador,SLV,2020,0.0013757647642424799
2010,El Salvador,SLV,2021,0.0013757647642424799
2011,El Salvador,SLV,2022,0.0013757647642424799
2012,El Salvador,SLV,2023,0.0013757647642424799
2013,El Salvador,SLV,2024,0.0013757647642424799
2014,El Salvador,SLV,2025,0.0013757647642424799
2015,El Salvador,SLV,2026,0.0013757647642424799
2016,El Salvador,SLV,2027,0.0013757647642424799
2017,El Salvador,SLV,2028,0.0013757647642424799
2018,El Salvador,SLV,2029,0.0013757647642424799
2019,El Salvador,SLV,2030,0.0013757647642424799
2020,El Salvador,SLV,2031,0.0013757647642424799
2021,El Salvador,SLV,2032,0.0013757647642424799
2022,El Salvador,SLV,2033,0.0013757647642424799
2023,El Salvador,SLV,2034,0.0013757647642424799
2024,El Salvador,SLV,2035,0.0013757647642424799
2025,El Salvador,SLV,2036,0.0013757647642424799
2026,El Salvador,SLV,2037,0.0013757647642424799
2027,El Salvador,SLV,2038,0.0013757647642424799
2028,El Salvador,SLV,2039,0.0013757647642424799
2029,El Salvador,SLV,2040,0.0013757647642424799
2030,El Salvador,SLV,2041,0.0013757647642424799
2031,El Salvador,SLV,2042,0.0013757647642424799
2032,El Salvador,SLV,2043,0.0013757647642424799
2033,El Salvador,SLV,2044,0.0013757647642424799
2034,El Salvador,SLV,2045,0.0013757647642424799
2035,El Salvador,SLV,2046,0.0013757647642424799
2036,El Salvador,SLV,2047,0.0013757647642424799
2037,El Salvador,SLV,2048,0.0013757647642424799
2038,El Salvador,SLV,2049,0.0013757647642424799
2039,El Salvador,SLV,2050,0.0013757647642424799
2049,Equatorial Guinea,GNQ,2020,0.0013757647642424799
2050,Equatorial Guinea,GNQ,2021,0.0013757647642424799
2051,Equatorial Guinea,GNQ,2022,0.0013757647642424799
2052,Equatorial Guinea,GNQ,2023,0.0013757647642424799
2053,Equatorial Guinea,GNQ,2024,0.0013757647642424799
2054,Equatorial Guinea,GNQ,2025,0.0013757647642424799
2055,Equatorial Guinea,GNQ,2026,0.0013757647642424799
2056,Equatorial Guinea,GNQ,2027,0.0013757647642424799
2057,Equatorial Guinea,GNQ,2028,0.0013757647642424799
2058,Equatorial Guinea,GNQ,2029,0.0013757647642424799
2059,Equatorial Guinea,GNQ,2030,0.0013757647642424799
2060,Equatorial Guinea,GNQ,2031,0.0013757647642424799
2061,Equatorial Guinea,GNQ,2032,0.0013757647642424799
2062,Equatorial Guinea,GNQ,2033,0.0013757647642424799
2063,Equatorial Guinea,GNQ,2034,0.0013757647642424799
2064,Equatorial Guinea,GNQ,2035,0.0013757647642424799
2065,Equatorial Guinea,GNQ,2036,0.0013757647642424799
2066,Equatorial Guinea,GNQ,2037,0.0013757647642424799
2067,Equatorial Guinea,GNQ,2038,0.0013757647642424799
2068,Equatorial Guinea,GNQ,2039,0.0013757647642424799
2069,Equatorial Guinea,GNQ,2040,0.0013757647642424799
2070,Equatorial Guinea,GNQ,2041,0.0013757647642424799
2071,Equatorial Guinea,GNQ,2042,0.0013757647642424799
2072,Equatorial Guinea,GNQ,2043,0.0013757647642424799
2073,Equatorial Guinea,GNQ,2044,0.0013757647642424799
2074,Equatorial Guinea,GNQ,2045,0.0013757647642424799
2075,Equatorial Guinea,GNQ,2046,0.0013757647642424799
2076,Equatorial Guinea,GNQ,2047,0.0013757647642424799
2077,Equatorial Guinea,GNQ,2048,0.0013757647642424799
2078,Equatorial Guinea,GNQ,2049,0.0013757647642424799
2079,Equatorial Guinea,GNQ,2050,0.0013757647642424799
2089,Estonia,EST,2020,0.0
2090,Estonia,EST,2021,0.0
2091,Estonia,EST,2022,0.0
2092,Estonia,EST,2023,0.0
2093,Estonia,EST,2024,0.0
2094,Estonia,EST,2025,0.0
2095,Estonia,EST,2026,0.0
2096,Estonia,EST,2027,0.0
2097,Estonia,EST,2028,0.0
2098,Estonia,EST,2029,0.0
2099,Estonia,EST,2030,0.0
2100,Estonia,EST,2031,0.0
2101,Estonia,EST,2032,0.0
2102,Estonia,EST,2033,0.0
2103,Estonia,EST,2034,0.0
2104,Estonia,EST,2035,0.0
2105,Estonia,EST,2036,0.0
2106,Estonia,EST,2037,0.0
2107,Estonia,EST,2038,0.0
2108,Estonia,EST,2039,0.0
2109,Estonia,EST,2040,0.0
2110,Estonia,EST,2041,0.0
2111,Estonia,EST,2042,0.0
2112,Estonia,EST,2043,0.0
2113,Estonia,EST,2044,0.0
2114,Estonia,EST,2045,0.0
2115,Estonia,EST,2046,0.0
2116,Estonia,EST,2047,0.0
2117,Estonia,EST,2048,0.0
2118,Estonia,EST,2049,0.0
2119,Estonia,EST,2050,0.0
2129,Eswatini,SWZ,2020,0.0013757647642424799
2130,Eswatini,SWZ,2021,0.0013757647642424799
2131,Eswatini,SWZ,2022,0.0013757647642424799
2132,Eswatini,SWZ,2023,0.0013757647642424799
2133,Eswatini,SWZ,2024,0.0013757647642424799
2134,Eswatini,SWZ,2025,0.0013757647642424799
2135,Eswatini,SWZ,2026,0.0013757647642424799
2136,Eswatini,SWZ,2027,0.0013757647642424799
2137,Eswatini,SWZ,2028,0.0013757647642424799
2138,Eswatini,SWZ,2029,0.0013757647642424799
2139,Eswatini,SWZ,2030,0.0013757647642424799
2140,Eswatini,SWZ,2031,0.0013757647642424799
2141,Eswatini,SWZ,2032,0.0013757647642424799
2142,Eswatini,SWZ,2033,0.0013757647642424799
2143,Eswatini,SWZ,2034,0.0013757647642424799
2144,Eswatini,SWZ,2035,0.0013757647642424799
2145,Eswatini,SWZ,2036,0.0013757647642424799
2146,Eswatini,SWZ,2037,0.0013757647642424799
2147,Eswatini,SWZ,2038,0.0013757647642424799
2148,Eswatini,SWZ,2039,0.0013757647642424799
2149,Eswatini,SWZ,2040,0.0013757647642424799
2150,Eswatini,SWZ,2041,0.0013757647642424799
2151,Eswatini,SWZ,2042,0.0013757647642424799
2152,Eswatini,SWZ,2043,0.0013757647642424799
2153,Eswatini,SWZ,2044,0.0013757647642424799
2154,Eswatini,SWZ,2045,0.0013757647642424799
2155,Eswatini,SWZ,2046,0.0013757647642424799
2156,Eswatini,SWZ,2047,0.0013757647642424799
2157,Eswatini,SWZ,2048,0.0013757647642424799
2158,Eswatini,SWZ,2049,0.0013757647642424799
2159,Eswatini,SWZ,2050,0.0013757647642424799
2169,Ethiopia,ETH,2020,0.0013757647642424799
2170,Ethiopia,ETH,2021,0.0013757647642424799
2171,Ethiopia,ETH,2022,0.0013757647642424799
2172,Ethiopia,ETH,2023,0.0013757647642424799
2173,Ethiopia,ETH,2024,0.0013757647642424799
2174,Ethiopia,ETH,2025,0.0013757647642424799
2175,Ethiopia,ETH,2026,0.0013757647642424799
2176,Ethiopia,ETH,2027,0.0013757647642424799
2177,Ethiopia,ETH,2028,0.0013757647642424799
2178,Ethiopia,ETH,2029,0.0013757647642424799
2179,Ethiopia,ETH,2030,0.0013757647642424799
2180,Ethiopia,ETH,2031,0.0013757647642424799
2181,Ethiopia,ETH,2032,0.0013757647642424799
2182,Ethiopia,ETH,2033,0.0013757647642424799
2183,Ethiopia,ETH,2034,0.0013757647642424799
2184,Ethiopia,ETH,2035,0.0013757647642424799
2185,Ethiopia,ETH,2036,0.0013757647642424799
2186,Ethiopia,ETH,2037,0.0013757647642424799
2187,Ethiopia,ETH,2038,0.0013757647642424799
2188,Ethiopia,ETH,2039,0.0013757647642424799
2189,Ethiopia,ETH,2040,0.0013757647642424799
2190,Ethiopia,ETH,2041,0.0013757647642424799
2191,Ethiopia,ETH,2042,0.0013757647642424799
2192,Ethiopia,ETH,2043,0.0013757647642424799
2193,Ethiopia,ETH,2044,0.0013757647642424799
2194,Ethiopia,ETH,2045,0.0013757647642424799
2195,Ethiopia,ETH,2046,0.0013757647642424799
2196,Ethiopia,ETH,2047,0.0013757647642424799
2197,Ethiopia,ETH,2048,0.0013757647642424799
2198,Ethiopia,ETH,2049,0.0013757647642424799
2199,Ethiopia,ETH,2050,0.0013757647642424799
2209,Fiji,FJI,2020,0.0013757647642424799
2210,Fiji,FJI,2021,0.0013757647642424799
2211,Fiji,FJI,2022,0.0013757647642424799
2212,Fiji,FJI,2023,0.0013757647642424799
2213,Fiji,FJI,2024,0.0013757647642424799
2214,Fiji,FJI,2025,0.0013757647642424799
2215,Fiji,FJI,2026,0.0013757647642424799
2216,Fiji,FJI,2027,0.0013757647642424799
2217,Fiji,FJI,2028,0.0013757647642424799
2218,Fiji,FJI,2029,0.0013757647642424799
2219,Fiji,FJI,2030,0.0013757647642424799
2220,Fiji,FJI,2031,0.0013757647642424799
2221,Fiji,FJI,2032,0.0013757647642424799
2222,Fiji,FJI,2033,0.0013757647642424799
2223,Fiji,FJI,2034,0.0013757647642424799
2224,Fiji,FJI,2035,0.0013757647642424799
2225,Fiji,FJI,2036,0.0013757647642424799
2226,Fiji,FJI,2037,0.0013757647642424799
2227,Fiji,FJI,2038,0.0013757647642424799
2228,Fiji,FJI,2039,0.0013757647642424799
2229,Fiji,FJI,2040,0.0013757647642424799
2230,Fiji,FJI,2041,0.0013757647642424799
2231,Fiji,FJI,2042,0.0013757647642424799
2232,Fiji,FJI,2043,0.0013757647642424799
2233,Fiji,FJI,2044,0.0013757647642424799
2234,Fiji,FJI,2045,0.0013757647642424799
2235,Fiji,FJI,2046,0.0013757647642424799
2236,Fiji,FJI,2047,0.0013757647642424799
2237,Fiji,FJI,2048,0.0013757647642424799
2238,Fiji,FJI,2049,0.0013757647642424799
2239,Fiji,FJI,2050,0.0013757647642424799
2249,Finland,FIN,2020,0.0
2250,Finland,FIN,2021,0.0
2251,Finland,FIN,2022,0.0
2252,Finland,FIN,2023,0.0
2253,Finland,FIN,2024,0.0
2254,Finland,FIN,2025,0.0
2255,Finland,FIN,2026,0.0
2256,Finland,FIN,2027,0.0
2257,Finland,FIN,2028,0.0
2258,Finland,FIN,2029,0.0
2259,Finland,FIN,2030,0.0
2260,Finland,FIN,2031,0.0
2261,Finland,FIN,2032,0.0
2262,Finland,FIN,2033,0.0
2263,Finland,FIN,2034,0.0
2264,Finland,FIN,2035,0.0
2265,Finland,FIN,2036,0.0
2266,Finland,FIN,2037,0.0
2267,Finland,FIN,2038,0.0
2268,Finland,FIN,2039,0.0
2269,Finland,FIN,2040,0.0
2270,Finland,FIN,2041,0.0
2271,Finland,FIN,2042,0.0
2272,Finland,FIN,2043,0.0
2273,Finland,FIN,2044,0.0
2274,Finland,FIN,2045,0.0
