"iso_code3","frac_waso_initial_composition_mun_rubber_leather","Year"
"PYF",0.0280221018140145,2011
"PYF",0.0280221018140145,2012
"PYF",0.0280221018140145,2013
"PYF",0.0280221018140145,2014
"PYF",0.0280221018140145,2015
"PYF",0.0280221018140145,2016
"PYF",0.0280221018140145,2017
"PYF",0.0280221018140145,2018
"PYF",0.0280221018140145,2019
"PYF",0.0280221018140145,2020
"QAT",0.0290029435711918,2010
"QAT",0.0290029435711918,2011
"QAT",0.0290029435711918,2012
"QAT",0.0290029435711918,2013
"QAT",0.0290029435711918,2014
"QAT",0.0290029435711918,2015
"QAT",0.0290029435711918,2016
"QAT",0.0290029435711918,2017
"QAT",0.0290029435711918,2018
"QAT",0.0290029435711918,2019
"QAT",0.0290029435711918,2020
"ROU",0.0270858494373283,2010
"ROU",0.0270858494373283,2011
"ROU",0.0270858494373283,2012
"ROU",0.0270858494373283,2013
"ROU",0.0270858494373283,2014
"ROU",0.0270858494373283,2015
"ROU",0.0270858494373283,2016
"ROU",0.0270858494373283,2017
"ROU",0.0270858494373283,2018
"ROU",0.0270858494373283,2019
"ROU",0.0270858494373283,2020
"RUS",0.0265210954641624,2010
"RUS",0.0265210954641624,2011
"RUS",0.0265210954641624,2012
"RUS",0.0265210954641624,2013
"RUS",0.0265210954641624,2014
"RUS",0.0265210954641624,2015
"RUS",0.0265210954641624,2016
"RUS",0.0265210954641624,2017
"RUS",0.0265210954641624,2018
"RUS",0.0265210954641624,2019
"RUS",0.0265210954641624,2020
"RWA",0.0263289691134533,2010
"RWA",0.0263289691134533,2011
"RWA",0.0263289691134533,2012
"RWA",0.0263289691134533,2013
"RWA",0.0263289691134533,2014
"RWA",0.0263289691134533,2015
"RWA",0.0263289691134533,2016
"RWA",0.0263289691134533,2017
"RWA",0.0263289691134533,2018
"RWA",0.0263289691134533,2019
"RWA",0.0263289691134533,2020
"SAU",0.0275708738336183,2010
"SAU",0.0275708738336183,2011
"SAU",0.0275708738336183,2012
"SAU",0.0275708738336183,2013
"SAU",0.0275708738336183,2014
"SAU",0.0275708738336183,2015
"SAU",0.0275708738336183,2016
"SAU",0.0275708738336183,2017
"SAU",0.0275708738336183,2018
"SAU",0.0275708738336183,2019
"SAU",0.0275708738336183,2020
"SDN",0.0262937399114814,2010
"SDN",0.0262937399114814,2011
"SDN",0.0262937399114814,2012
"SDN",0.0262937399114814,2013
"SDN",0.0262937399114814,2014
"SDN",0.0262937399114814,2015
"SDN",0.0262937399114814,2016
"SDN",0.0262937399114814,2017
"SDN",0.0262937399114814,2018
"SDN",0.0262937399114814,2019
"SDN",0.0262937399114814,2020
"SEN",0.0263474171994634,2010
"SEN",0.0263474171994634,2011
"SEN",0.0263474171994634,2012
"SEN",0.0263474171994634,2013
"SEN",0.0263474171994634,2014
"SEN",0.0263474171994634,2015
"SEN",0.0263474171994634,2016
"SEN",0.0263474171994634,2017
"SEN",0.0263474171994634,2018
"SEN",0.0263474171994634,2019
"SEN",0.0263474171994634,2020
"SGP",0.0196,2010
"SGP",0.0196,2011
"SGP",0.0196,2012
"SGP",0.0196,2013
"SGP",0.0196,2014
"SGP",0.0196,2015
"SGP",0.0196,2016
"SGP",0.0196,2017
"SGP",0.0196,2018
"SGP",0.0196,2019
"SGP",0.0196,2020
"SLB",0.049,2010
"SLB",0.049,2011
"SLB",0.049,2012
"SLB",0.049,2013
"SLB",0.049,2014
"SLB",0.049,2015
"SLB",0.049,2016
"SLB",0.049,2017
"SLB",0.049,2018
"SLB",0.049,2019
"SLB",0.049,2020
"SLE",0.0263327585472279,2010
"SLE",0.0263327585472279,2011
"SLE",0.0263327585472279,2012
"SLE",0.0263327585472279,2013
"SLE",0.0263327585472279,2014
"SLE",0.0263327585472279,2015
"SLE",0.0263327585472279,2016
"SLE",0.0263327585472279,2017
"SLE",0.0263327585472279,2018
"SLE",0.0263327585472279,2019
"SLE",0.0263327585472279,2020
"SLV",0.0265004809511608,2010
"SLV",0.0265004809511608,2011
"SLV",0.0265004809511608,2012
"SLV",0.0265004809511608,2013
"SLV",0.0265004809511608,2014
"SLV",0.0265004809511608,2015
"SLV",0.0265004809511608,2016
"SLV",0.0265004809511608,2017
"SLV",0.0265004809511608,2018
"SLV",0.0265004809511608,2019
"SLV",0.0265004809511608,2020
"SMR",0.0279628562289525,2010
"SMR",0.0279628562289525,2011
"SMR",0.0279628562289525,2012
"SMR",0.0279628562289525,2013
"SMR",0.0279628562289525,2014
"SMR",0.0279628562289525,2015
"SMR",0.0279628562289525,2016
"SMR",0.0279628562289525,2017
"SMR",0.0279628562289525,2018
"SMR",0.0279628562289525,2019
"SMR",0.0279628562289525,2020
"SOM",0.0263177162128426,2010
"SOM",0.0263177162128426,2011
"SOM",0.0263177162128426,2012
"SOM",0.0263177162128426,2013
"SOM",0.0263177162128426,2014
"SOM",0.0263177162128426,2015
"SOM",0.0263177162128426,2016
"SOM",0.0263177162128426,2017
"SOM",0.0263177162128426,2018
"SOM",0.0263177162128426,2019
"SOM",0.0263177162128426,2020
"SRB",0.004,2010
"SRB",0.004,2011
"SRB",0.004,2012
"SRB",0.004,2013
"SRB",0.004,2014
"SRB",0.004,2015
"SRB",0.004,2016
"SRB",0.004,2017
"SRB",0.004,2018
"SRB",0.004,2019
"SRB",0.004,2020
"SSD",0.0263273574073685,2010
"SSD",0.0263273574073685,2011
"SSD",0.0263273574073685,2012
"SSD",0.0263273574073685,2013
"SSD",0.0263273574073685,2014
"SSD",0.0263273574073685,2015
"SSD",0.0263273574073685,2016
"SSD",0.0263273574073685,2017
"SSD",0.0263273574073685,2018
"SSD",0.0263273574073685,2019
"SSD",0.0263273574073685,2020
"STP",0.0264214434724125,2010
"STP",0.0264214434724125,2011
"STP",0.0264214434724125,2012
"STP",0.0264214434724125,2013
"STP",0.0264214434724125,2014
"STP",0.0264214434724125,2015
"STP",0.0264214434724125,2016
"STP",0.0264214434724125,2017
"STP",0.0264214434724125,2018
"STP",0.0264214434724125,2019
"STP",0.0264214434724125,2020
"SUR",0.0267903670634226,2010
"SUR",0.0267903670634226,2011
"SUR",0.0267903670634226,2012
"SUR",0.0267903670634226,2013
"SUR",0.0267903670634226,2014
"SUR",0.0267903670634226,2015
"SUR",0.0267903670634226,2016
"SUR",0.0267903670634226,2017
"SUR",0.0267903670634226,2018
"SUR",0.0267903670634226,2019
"SUR",0.0267903670634226,2020
"SVK",0.0271922245587064,2010
"SVK",0.0271922245587064,2011
"SVK",0.0271922245587064,2012
"SVK",0.0271922245587064,2013
"SVK",0.0271922245587064,2014
"SVK",0.0271922245587064,2015
"SVK",0.0271922245587064,2016
"SVK",0.0271922245587064,2017
"SVK",0.0271922245587064,2018
"SVK",0.0271922245587064,2019
"SVK",0.0271922245587064,2020
"SVN",0.0274023766262332,2010
"SVN",0.0274023766262332,2011
"SVN",0.0274023766262332,2012
"SVN",0.0274023766262332,2013
"SVN",0.0274023766262332,2014
"SVN",0.0274023766262332,2015
"SVN",0.0274023766262332,2016
"SVN",0.0274023766262332,2017
"SVN",0.0274023766262332,2018
"SVN",0.0274023766262332,2019
"SVN",0.0274023766262332,2020
"SWE",0.0277519443766497,2010
"SWE",0.0277519443766497,2011
"SWE",0.0277519443766497,2012
"SWE",0.0277519443766497,2013
"SWE",0.0277519443766497,2014
"SWE",0.0277519443766497,2015
"SWE",0.0277519443766497,2016
"SWE",0.0277519443766497,2017
"SWE",0.0277519443766497,2018
"SWE",0.0277519443766497,2019
"SWE",0.0277519443766497,2020
"SWZ",0.0265459027738392,2010
"SWZ",0.0265459027738392,2011
"SWZ",0.0265459027738392,2012
"SWZ",0.0265459027738392,2013
"SWZ",0.0265459027738392,2014
"SWZ",0.0265459027738392,2015
"SWZ",0.0265459027738392,2016
"SWZ",0.0265459027738392,2017
"SWZ",0.0265459027738392,2018
"SWZ",0.0265459027738392,2019
"SWZ",0.0265459027738392,2020
"SXM",0.0267132075471698,2010
"SXM",0.0267132075471698,2011
"SXM",0.0267132075471698,2012
"SXM",0.0267132075471698,2013
"SXM",0.0267132075471698,2014
"SXM",0.0267132075471698,2015
"SXM",0.0267132075471698,2016
"SXM",0.0267132075471698,2017
"SXM",0.0267132075471698,2018
"SXM",0.0267132075471698,2019
"SXM",0.0267132075471698,2020
"SYC",0.002,2010
"SYC",0.002,2011
"SYC",0.002,2012
"SYC",0.002,2013
"SYC",0.002,2014
"SYC",0.002,2015
"SYC",0.002,2016
"SYC",0.002,2017
"SYC",0.002,2018
"SYC",0.002,2019
"SYC",0.002,2020
"SYR",0.026481973317532,2010
"SYR",0.026481973317532,2011
"SYR",0.026481973317532,2012
"SYR",0.026481973317532,2013
"SYR",0.026481973317532,2014
"SYR",0.026481973317532,2015
"SYR",0.026481973317532,2016
"SYR",0.026481973317532,2017
"SYR",0.026481973317532,2018
"SYR",0.026481973317532,2019
"SYR",0.026481973317532,2020
"TCA",0.0271060282135438,2010
"TCA",0.0271060282135438,2011
"TCA",0.0271060282135438,2012
"TCA",0.0271060282135438,2013
"TCA",0.0271060282135438,2014
"TCA",0.0271060282135438,2015
"TCA",0.0271060282135438,2016
"TCA",0.0271060282135438,2017
"TCA",0.0271060282135438,2018
"TCA",0.0271060282135438,2019
"TCA",0.0271060282135438,2020
"TCD",0.0263229868648402,2010
"TCD",0.0263229868648402,2011
"TCD",0.0263229868648402,2012
"TCD",0.0263229868648402,2013
"TCD",0.0263229868648402,2014
"TCD",0.0263229868648402,2015
"TCD",0.0263229868648402,2016
"TCD",0.0263229868648402,2017
"TCD",0.0263229868648402,2018
"TCD",0.0263229868648402,2019
"TCD",0.0263229868648402,2020
"TGO",0.0263308613978674,2010
"TGO",0.0263308613978674,2011
"TGO",0.0263308613978674,2012
"TGO",0.0263308613978674,2013
"TGO",0.0263308613978674,2014
"TGO",0.0263308613978674,2015
"TGO",0.0263308613978674,2016
"TGO",0.0263308613978674,2017
"TGO",0.0263308613978674,2018
"TGO",0.0263308613978674,2019
"TGO",0.0263308613978674,2020
"THA",0.0046,2010
"THA",0.0046,2011
"THA",0.0046,2012
"THA",0.0046,2013
"THA",0.0046,2014
"THA",0.0046,2015
"THA",0.0046,2016
"THA",0.0046,2017
"THA",0.0046,2018
"THA",0.0046,2019
"THA",0.0046,2020
"TJK",0.0263612965882954,2010
"TJK",0.0263612965882954,2011
"TJK",0.0263612965882954,2012
"TJK",0.0263612965882954,2013
"TJK",0.0263612965882954,2014
"TJK",0.0263612965882954,2015
"TJK",0.0263612965882954,2016
"TJK",0.0263612965882954,2017
"TJK",0.0263612965882954,2018
"TJK",0.0263612965882954,2019
"TJK",0.0263612965882954,2020
"TKM",0.0266192776705989,2010
"TKM",0.0266192776705989,2011
"TKM",0.0266192776705989,2012
"TKM",0.0266192776705989,2013
"TKM",0.0266192776705989,2014
"TKM",0.0266192776705989,2015
"TKM",0.0266192776705989,2016
"TKM",0.0266192776705989,2017
"TKM",0.0266192776705989,2018
"TKM",0.0266192776705989,2019
"TKM",0.0266192776705989,2020
"TLS",0.042,2010
"TLS",0.042,2011
"TLS",0.042,2012
"TLS",0.042,2013
"TLS",0.042,2014
"TLS",0.042,2015
"TLS",0.042,2016
"TLS",0.042,2017
"TLS",0.042,2018
"TLS",0.042,2019
"TLS",0.042,2020
"TON",0.041,2010
"TON",0.041,2011
"TON",0.041,2012
"TON",0.041,2013
"TON",0.041,2014
"TON",0.041,2015
"TON",0.041,2016
"TON",0.041,2017
"TON",0.041,2018
"TON",0.041,2019
"TON",0.041,2020
"TTO",0.0271218898817322,2010
"TTO",0.0271218898817322,2011
"TTO",0.0271218898817322,2012
"TTO",0.0271218898817322,2013
"TTO",0.0271218898817322,2014
"TTO",0.0271218898817322,2015
"TTO",0.0271218898817322,2016
"TTO",0.0271218898817322,2017
"TTO",0.0271218898817322,2018
"TTO",0.0271218898817322,2019
"TTO",0.0271218898817322,2020
"TUN",0.0265710937105427,2010
"TUN",0.0265710937105427,2011
"TUN",0.0265710937105427,2012
"TUN",0.0265710937105427,2013
"TUN",0.0265710937105427,2014
"TUN",0.0265710937105427,2015
"TUN",0.0265710937105427,2016
"TUN",0.0265710937105427,2017
"TUN",0.0265710937105427,2018
"TUN",0.0265710937105427,2019
"TUN",0.0265710937105427,2020
"TUR",0.0268037309770309,2010
"TUR",0.0268037309770309,2011
"TUR",0.0268037309770309,2012
"TUR",0.0268037309770309,2013
"TUR",0.0268037309770309,2014
"TUR",0.0268037309770309,2015
"TUR",0.0268037309770309,2016
"TUR",0.0268037309770309,2017
"TUR",0.0268037309770309,2018
"TUR",0.0268037309770309,2019
"TUR",0.0268037309770309,2020
"TUV",0.042,2010
"TUV",0.042,2011
"TUV",0.042,2012
"TUV",0.042,2013
"TUV",0.042,2014
"TUV",0.042,2015
"TUV",0.042,2016
"TUV",0.042,2017
"TUV",0.042,2018
"TUV",0.042,2019
"TUV",0.042,2020
"TWN",0.006,2010
"TWN",0.006,2011
"TWN",0.006,2012
"TWN",0.006,2013
"TWN",0.006,2014
"TWN",0.006,2015
"TWN",0.006,2016
"TWN",0.006,2017
"TWN",0.006,2018
"TWN",0.006,2019
"TWN",0.006,2020
"TZA",0.0261977990962087,2010
"TZA",0.0261977990962087,2011
"TZA",0.0261977990962087,2012
"TZA",0.0261977990962087,2013
"TZA",0.0261977990962087,2014
"TZA",0.0261977990962087,2015
"TZA",0.0261977990962087,2016
"TZA",0.0261977990962087,2017
"TZA",0.0261977990962087,2018
"TZA",0.0261977990962087,2019
"TZA",0.0261977990962087,2020
"UGA",0.0262446761496392,2010
"UGA",0.0262446761496392,2011
"UGA",0.0262446761496392,2012
"UGA",0.0262446761496392,2013
"UGA",0.0262446761496392,2014
"UGA",0.0262446761496392,2015
"UGA",0.0262446761496392,2016
"UGA",0.0262446761496392,2017
"UGA",0.0262446761496392,2018
"UGA",0.0262446761496392,2019
"UGA",0.0262446761496392,2020
"UKR",0.0264758438126224,2010
"UKR",0.0264758438126224,2011
"UKR",0.0264758438126224,2012
"UKR",0.0264758438126224,2013
"UKR",0.0264758438126224,2014
"UKR",0.0264758438126224,2015
"UKR",0.0264758438126224,2016
"UKR",0.0264758438126224,2017
"UKR",0.0264758438126224,2018
"UKR",0.0264758438126224,2019
"UKR",0.0264758438126224,2020
"URY",0.0268813891532416,2010
"URY",0.0268813891532416,2011
"URY",0.0268813891532416,2012
"URY",0.0268813891532416,2013
"URY",0.0268813891532416,2014
"URY",0.0268813891532416,2015
"URY",0.0268813891532416,2016
"URY",0.0268813891532416,2017
"URY",0.0268813891532416,2018
"URY",0.0268813891532416,2019
"URY",0.0268813891532416,2020
"USA",0.095,2010
"USA",0.095,2011
"USA",0.095,2012
"USA",0.095,2013
"USA",0.095,2014
"USA",0.095,2015
"USA",0.095,2016
"USA",0.095,2017
"USA",0.095,2018
"USA",0.095,2019
"USA",0.095,2020
"UZB",0.015,2010
"UZB",0.015,2011
"UZB",0.015,2012
"UZB",0.015,2013
"UZB",0.015,2014
"UZB",0.015,2015
"UZB",0.015,2016
"UZB",0.015,2017
"UZB",0.015,2018
"UZB",0.015,2019
"UZB",0.015,2020
"VCT",0.0266525436041412,2010
"VCT",0.0266525436041412,2011
"VCT",0.0266525436041412,2012
"VCT",0.0266525436041412,2013
"VCT",0.0266525436041412,2014
"VCT",0.0266525436041412,2015
"VCT",0.0266525436041412,2016
"VCT",0.0266525436041412,2017
"VCT",0.0266525436041412,2018
"VCT",0.0266525436041412,2019
"VCT",0.0266525436041412,2020
"VEN",0.0266077062284275,2010
"VEN",0.0266077062284275,2011
"VEN",0.0266077062284275,2012
"VEN",0.0266077062284275,2013
"VEN",0.0266077062284275,2014
"VEN",0.0266077062284275,2015
"VEN",0.0266077062284275,2016
"VEN",0.0266077062284275,2017
"VEN",0.0266077062284275,2018
"VEN",0.0266077062284275,2019
"VEN",0.0266077062284275,2020
"VGB",0.0269953515954047,2010
"VGB",0.0269953515954047,2011
"VGB",0.0269953515954047,2012
"VGB",0.0269953515954047,2013
"VGB",0.0269953515954047,2014
"VGB",0.0269953515954047,2015
"VGB",0.0269953515954047,2016
"VGB",0.0269953515954047,2017
"VGB",0.0269953515954047,2018
"VGB",0.0269953515954047,2019
"VGB",0.0269953515954047,2020
"VIR",0.0271690428662691,2010
"VIR",0.0271690428662691,2011
"VIR",0.0271690428662691,2012
"VIR",0.0271690428662691,2013
"VIR",0.0271690428662691,2014
"VIR",0.0271690428662691,2015
"VIR",0.0271690428662691,2016
"VIR",0.0271690428662691,2017
"VIR",0.0271690428662691,2018
"VIR",0.0271690428662691,2019
"VIR",0.0271690428662691,2020
"VNM",0.006,2010
"VNM",0.006,2011
"VNM",0.006,2012
"VNM",0.006,2013
"VNM",0.006,2014
"VNM",0.006,2015
"VNM",0.006,2016
"VNM",0.006,2017
"VNM",0.006,2018
"VNM",0.006,2019
"VNM",0.006,2020
"VUT",0.012,2010
"VUT",0.012,2011
"VUT",0.012,2012
"VUT",0.012,2013
"VUT",0.012,2014
"VUT",0.012,2015
"VUT",0.012,2016
"VUT",0.012,2017
"VUT",0.012,2018
"VUT",0.012,2019
"VUT",0.012,2020
"WSM",0.068,2010
"WSM",0.068,2011
"WSM",0.068,2012
"WSM",0.068,2013
"WSM",0.068,2014
"WSM",0.068,2015
"WSM",0.068,2016
"WSM",0.068,2017
"WSM",0.068,2018
"WSM",0.068,2019
"WSM",0.068,2020
"XKX",0.0265834514742855,2010
"XKX",0.0265834514742855,2011
"XKX",0.0265834514742855,2012
"XKX",0.0265834514742855,2013
"XKX",0.0265834514742855,2014
"XKX",0.0265834514742855,2015
"XKX",0.0265834514742855,2016
"XKX",0.0265834514742855,2017
"XKX",0.0265834514742855,2018
"XKX",0.0265834514742855,2019
"XKX",0.0265834514742855,2020
"YEM",0.01,2010
"YEM",0.01,2011
"YEM",0.01,2012
"YEM",0.01,2013
"YEM",0.01,2014
"YEM",0.01,2015
"YEM",0.01,2016
"YEM",0.01,2017
"YEM",0.01,2018
"YEM",0.01,2019
"YEM",0.01,2020
"ZAF",0.0264828721103058,2010
"ZAF",0.0264828721103058,2011
"ZAF",0.0264828721103058,2012
"ZAF",0.0264828721103058,2013
"ZAF",0.0264828721103058,2014
"ZAF",0.0264828721103058,2015
"ZAF",0.0264828721103058,2016
"ZAF",0.0264828721103058,2017
"ZAF",0.0264828721103058,2018
"ZAF",0.0264828721103058,2019
"ZAF",0.0264828721103058,2020
"ZMB",0.0263553562956657,2010
"ZMB",0.0263553562956657,2011
"ZMB",0.0263553562956657,2012
"ZMB",0.0263553562956657,2013
"ZMB",0.0263553562956657,2014
"ZMB",0.0263553562956657,2015
"ZMB",0.0263553562956657,2016
"ZMB",0.0263553562956657,2017
"ZMB",0.0263553562956657,2018
"ZMB",0.0263553562956657,2019
"ZMB",0.0263553562956657,2020
"ZWE",0.0263615176572831,2010
"ZWE",0.0263615176572831,2011
"ZWE",0.0263615176572831,2012
"ZWE",0.0263615176572831,2013
"ZWE",0.0263615176572831,2014
"ZWE",0.0263615176572831,2015
"ZWE",0.0263615176572831,2016
"ZWE",0.0263615176572831,2017
"ZWE",0.0263615176572831,2018
"ZWE",0.0263615176572831,2019
"ZWE",0.0263615176572831,2020
