Nation,iso_code3,Year,nemomod_entc_variable_cost_pp_geothermal_mm_usd_per_mwh
Antigua and Barbuda,SGP,2047,6.234367364
Antigua and Barbuda,SGP,2048,6.091974217
Antigua and Barbuda,SGP,2049,5.952833333
Antigua and Barbuda,SGP,2050,5.816870432
Antigua and Barbuda,SGS,2021,11.36802586
Antigua and Barbuda,SGS,2022,11.10837979
Antigua and Barbuda,SGS,2023,10.85466404
Antigua and Barbuda,SGS,2024,10.60674317
Antigua and Barbuda,SGS,2025,10.36448482
Antigua and Barbuda,SGS,2026,10.12775966
Antigua and Barbuda,SGS,2027,9.896441312
Antigua and Barbuda,SGS,2028,9.67040628
Antigua and Barbuda,SGS,2029,9.449533896
Antigua and Barbuda,SGS,2030,9.233706243
Antigua and Barbuda,SGS,2031,9.022808101
Antigua and Barbuda,SGS,2032,8.816726879
Antigua and Barbuda,SGS,2033,8.615352559
Antigua and Barbuda,SGS,2034,8.418577635
Antigua and Barbuda,SGS,2035,8.226297056
Antigua and Barbuda,SGS,2036,8.038408171
Antigua and Barbuda,SGS,2037,7.854810675
Antigua and Barbuda,SGS,2038,7.675406551
Antigua and Barbuda,SGS,2039,7.500100023
Antigua and Barbuda,SGS,2040,7.328797502
Antigua and Barbuda,SGS,2041,7.161407536
Antigua and Barbuda,SGS,2042,6.997840761
Antigua and Barbuda,SGS,2043,6.838009858
Antigua and Barbuda,SGS,2044,6.681829497
Antigua and Barbuda,SGS,2045,6.5292163
Antigua and Barbuda,SGS,2046,6.380088794
Antigua and Barbuda,SGS,2047,6.234367364
Antigua and Barbuda,SGS,2048,6.091974217
Antigua and Barbuda,SGS,2049,5.952833333
Antigua and Barbuda,SGS,2050,5.816870432
Antigua and Barbuda,SHN,2021,11.36802586
Antigua and Barbuda,SHN,2022,11.10837979
Antigua and Barbuda,SHN,2023,10.85466404
Antigua and Barbuda,SHN,2024,10.60674317
Antigua and Barbuda,SHN,2025,10.36448482
Antigua and Barbuda,SHN,2026,10.12775966
Antigua and Barbuda,SHN,2027,9.896441312
Antigua and Barbuda,SHN,2028,9.67040628
Antigua and Barbuda,SHN,2029,9.449533896
Antigua and Barbuda,SHN,2030,9.233706243
Antigua and Barbuda,SHN,2031,9.022808101
Antigua and Barbuda,SHN,2032,8.816726879
Antigua and Barbuda,SHN,2033,8.615352559
Antigua and Barbuda,SHN,2034,8.418577635
Antigua and Barbuda,SHN,2035,8.226297056
Antigua and Barbuda,SHN,2036,8.038408171
Antigua and Barbuda,SHN,2037,7.854810675
Antigua and Barbuda,SHN,2038,7.675406551
Antigua and Barbuda,SHN,2039,7.500100023
Antigua and Barbuda,SHN,2040,7.328797502
Antigua and Barbuda,SHN,2041,7.161407536
Antigua and Barbuda,SHN,2042,6.997840761
Antigua and Barbuda,SHN,2043,6.838009858
Antigua and Barbuda,SHN,2044,6.681829497
Antigua and Barbuda,SHN,2045,6.5292163
Antigua and Barbuda,SHN,2046,6.380088794
Antigua and Barbuda,SHN,2047,6.234367364
Antigua and Barbuda,SHN,2048,6.091974217
Antigua and Barbuda,SHN,2049,5.952833333
Antigua and Barbuda,SHN,2050,5.816870432
Antigua and Barbuda,SJM,2021,11.36802586
Antigua and Barbuda,SJM,2022,11.10837979
Antigua and Barbuda,SJM,2023,10.85466404
Antigua and Barbuda,SJM,2024,10.60674317
Antigua and Barbuda,SJM,2025,10.36448482
Antigua and Barbuda,SJM,2026,10.12775966
Antigua and Barbuda,SJM,2027,9.896441312
Antigua and Barbuda,SJM,2028,9.67040628
Antigua and Barbuda,SJM,2029,9.449533896
Antigua and Barbuda,SJM,2030,9.233706243
Antigua and Barbuda,SJM,2031,9.022808101
Antigua and Barbuda,SJM,2032,8.816726879
Antigua and Barbuda,SJM,2033,8.615352559
Antigua and Barbuda,SJM,2034,8.418577635
Antigua and Barbuda,SJM,2035,8.226297056
Antigua and Barbuda,SJM,2036,8.038408171
Antigua and Barbuda,SJM,2037,7.854810675
Antigua and Barbuda,SJM,2038,7.675406551
Antigua and Barbuda,SJM,2039,7.500100023
Antigua and Barbuda,SJM,2040,7.328797502
Antigua and Barbuda,SJM,2041,7.161407536
Antigua and Barbuda,SJM,2042,6.997840761
Antigua and Barbuda,SJM,2043,6.838009858
Antigua and Barbuda,SJM,2044,6.681829497
Antigua and Barbuda,SJM,2045,6.5292163
Antigua and Barbuda,SJM,2046,6.380088794
Antigua and Barbuda,SJM,2047,6.234367364
Antigua and Barbuda,SJM,2048,6.091974217
Antigua and Barbuda,SJM,2049,5.952833333
Antigua and Barbuda,SJM,2050,5.816870432
Antigua and Barbuda,SLB,2021,11.36802586
Antigua and Barbuda,SLB,2022,11.10837979
Antigua and Barbuda,SLB,2023,10.85466404
Antigua and Barbuda,SLB,2024,10.60674317
Antigua and Barbuda,SLB,2025,10.36448482
Antigua and Barbuda,SLB,2026,10.12775966
Antigua and Barbuda,SLB,2027,9.896441312
Antigua and Barbuda,SLB,2028,9.67040628
Antigua and Barbuda,SLB,2029,9.449533896
Antigua and Barbuda,SLB,2030,9.233706243
Antigua and Barbuda,SLB,2031,9.022808101
Antigua and Barbuda,SLB,2032,8.816726879
Antigua and Barbuda,SLB,2033,8.615352559
Antigua and Barbuda,SLB,2034,8.418577635
Antigua and Barbuda,SLB,2035,8.226297056
Antigua and Barbuda,SLB,2036,8.038408171
Antigua and Barbuda,SLB,2037,7.854810675
Antigua and Barbuda,SLB,2038,7.675406551
Antigua and Barbuda,SLB,2039,7.500100023
Antigua and Barbuda,SLB,2040,7.328797502
Antigua and Barbuda,SLB,2041,7.161407536
Antigua and Barbuda,SLB,2042,6.997840761
Antigua and Barbuda,SLB,2043,6.838009858
Antigua and Barbuda,SLB,2044,6.681829497
Antigua and Barbuda,SLB,2045,6.5292163
Antigua and Barbuda,SLB,2046,6.380088794
Antigua and Barbuda,SLB,2047,6.234367364
Antigua and Barbuda,SLB,2048,6.091974217
Antigua and Barbuda,SLB,2049,5.952833333
Antigua and Barbuda,SLB,2050,5.816870432
Antigua and Barbuda,SLE,2021,11.36802586
Antigua and Barbuda,SLE,2022,11.10837979
Antigua and Barbuda,SLE,2023,10.85466404
Antigua and Barbuda,SLE,2024,10.60674317
Antigua and Barbuda,SLE,2025,10.36448482
Antigua and Barbuda,SLE,2026,10.12775966
Antigua and Barbuda,SLE,2027,9.896441312
Antigua and Barbuda,SLE,2028,9.67040628
Antigua and Barbuda,SLE,2029,9.449533896
Antigua and Barbuda,SLE,2030,9.233706243
Antigua and Barbuda,SLE,2031,9.022808101
Antigua and Barbuda,SLE,2032,8.816726879
Antigua and Barbuda,SLE,2033,8.615352559
Antigua and Barbuda,SLE,2034,8.418577635
Antigua and Barbuda,SLE,2035,8.226297056
Antigua and Barbuda,SLE,2036,8.038408171
Antigua and Barbuda,SLE,2037,7.854810675
Antigua and Barbuda,SLE,2038,7.675406551
Antigua and Barbuda,SLE,2039,7.500100023
Antigua and Barbuda,SLE,2040,7.328797502
Antigua and Barbuda,SLE,2041,7.161407536
Antigua and Barbuda,SLE,2042,6.997840761
Antigua and Barbuda,SLE,2043,6.838009858
Antigua and Barbuda,SLE,2044,6.681829497
Antigua and Barbuda,SLE,2045,6.5292163
Antigua and Barbuda,SLE,2046,6.380088794
Antigua and Barbuda,SLE,2047,6.234367364
Antigua and Barbuda,SLE,2048,6.091974217
Antigua and Barbuda,SLE,2049,5.952833333
Antigua and Barbuda,SLE,2050,5.816870432
Antigua and Barbuda,SLV,2021,11.36802586
Antigua and Barbuda,SLV,2022,11.10837979
Antigua and Barbuda,SLV,2023,10.85466404
Antigua and Barbuda,SLV,2024,10.60674317
Antigua and Barbuda,SLV,2025,10.36448482
Antigua and Barbuda,SLV,2026,10.12775966
Antigua and Barbuda,SLV,2027,9.896441312
Antigua and Barbuda,SLV,2028,9.67040628
Antigua and Barbuda,SLV,2029,9.449533896
Antigua and Barbuda,SLV,2030,9.233706243
Antigua and Barbuda,SLV,2031,9.022808101
Antigua and Barbuda,SLV,2032,8.816726879
Antigua and Barbuda,SLV,2033,8.615352559
Antigua and Barbuda,SLV,2034,8.418577635
Antigua and Barbuda,SLV,2035,8.226297056
Antigua and Barbuda,SLV,2036,8.038408171
Antigua and Barbuda,SLV,2037,7.854810675
Antigua and Barbuda,SLV,2038,7.675406551
Antigua and Barbuda,SLV,2039,7.500100023
Antigua and Barbuda,SLV,2040,7.328797502
Antigua and Barbuda,SLV,2041,7.161407536
Antigua and Barbuda,SLV,2042,6.997840761
Antigua and Barbuda,SLV,2043,6.838009858
Antigua and Barbuda,SLV,2044,6.681829497
Antigua and Barbuda,SLV,2045,6.5292163
Antigua and Barbuda,SLV,2046,6.380088794
Antigua and Barbuda,SLV,2047,6.234367364
Antigua and Barbuda,SLV,2048,6.091974217
Antigua and Barbuda,SLV,2049,5.952833333
Antigua and Barbuda,SLV,2050,5.816870432
Antigua and Barbuda,SMR,2021,11.36802586
Antigua and Barbuda,SMR,2022,11.10837979
Antigua and Barbuda,SMR,2023,10.85466404
Antigua and Barbuda,SMR,2024,10.60674317
Antigua and Barbuda,SMR,2025,10.36448482
Antigua and Barbuda,SMR,2026,10.12775966
Antigua and Barbuda,SMR,2027,9.896441312
Antigua and Barbuda,SMR,2028,9.67040628
Antigua and Barbuda,SMR,2029,9.449533896
Antigua and Barbuda,SMR,2030,9.233706243
Antigua and Barbuda,SMR,2031,9.022808101
Antigua and Barbuda,SMR,2032,8.816726879
Antigua and Barbuda,SMR,2033,8.615352559
Antigua and Barbuda,SMR,2034,8.418577635
Antigua and Barbuda,SMR,2035,8.226297056
Antigua and Barbuda,SMR,2036,8.038408171
Antigua and Barbuda,SMR,2037,7.854810675
Antigua and Barbuda,SMR,2038,7.675406551
Antigua and Barbuda,SMR,2039,7.500100023
Antigua and Barbuda,SMR,2040,7.328797502
Antigua and Barbuda,SMR,2041,7.161407536
Antigua and Barbuda,SMR,2042,6.997840761
Antigua and Barbuda,SMR,2043,6.838009858
Antigua and Barbuda,SMR,2044,6.681829497
Antigua and Barbuda,SMR,2045,6.5292163
Antigua and Barbuda,SMR,2046,6.380088794
Antigua and Barbuda,SMR,2047,6.234367364
Antigua and Barbuda,SMR,2048,6.091974217
Antigua and Barbuda,SMR,2049,5.952833333
Antigua and Barbuda,SMR,2050,5.816870432
Antigua and Barbuda,SOM,2021,11.36802586
Antigua and Barbuda,SOM,2022,11.10837979
Antigua and Barbuda,SOM,2023,10.85466404
Antigua and Barbuda,SOM,2024,10.60674317
Antigua and Barbuda,SOM,2025,10.36448482
Antigua and Barbuda,SOM,2026,10.12775966
Antigua and Barbuda,SOM,2027,9.896441312
Antigua and Barbuda,SOM,2028,9.67040628
Antigua and Barbuda,SOM,2029,9.449533896
Antigua and Barbuda,SOM,2030,9.233706243
Antigua and Barbuda,SOM,2031,9.022808101
Antigua and Barbuda,SOM,2032,8.816726879
Antigua and Barbuda,SOM,2033,8.615352559
Antigua and Barbuda,SOM,2034,8.418577635
Antigua and Barbuda,SOM,2035,8.226297056
Antigua and Barbuda,SOM,2036,8.038408171
Antigua and Barbuda,SOM,2037,7.854810675
Antigua and Barbuda,SOM,2038,7.675406551
Antigua and Barbuda,SOM,2039,7.500100023
Antigua and Barbuda,SOM,2040,7.328797502
Antigua and Barbuda,SOM,2041,7.161407536
Antigua and Barbuda,SOM,2042,6.997840761
Antigua and Barbuda,SOM,2043,6.838009858
Antigua and Barbuda,SOM,2044,6.681829497
Antigua and Barbuda,SOM,2045,6.5292163
Antigua and Barbuda,SOM,2046,6.380088794
Antigua and Barbuda,SOM,2047,6.234367364
Antigua and Barbuda,SOM,2048,6.091974217
Antigua and Barbuda,SOM,2049,5.952833333
Antigua and Barbuda,SOM,2050,5.816870432
Antigua and Barbuda,SPM,2021,11.36802586
Antigua and Barbuda,SPM,2022,11.10837979
Antigua and Barbuda,SPM,2023,10.85466404
Antigua and Barbuda,SPM,2024,10.60674317
Antigua and Barbuda,SPM,2025,10.36448482
Antigua and Barbuda,SPM,2026,10.12775966
Antigua and Barbuda,SPM,2027,9.896441312
Antigua and Barbuda,SPM,2028,9.67040628
Antigua and Barbuda,SPM,2029,9.449533896
Antigua and Barbuda,SPM,2030,9.233706243
Antigua and Barbuda,SPM,2031,9.022808101
Antigua and Barbuda,SPM,2032,8.816726879
Antigua and Barbuda,SPM,2033,8.615352559
Antigua and Barbuda,SPM,2034,8.418577635
Antigua and Barbuda,SPM,2035,8.226297056
Antigua and Barbuda,SPM,2036,8.038408171
Antigua and Barbuda,SPM,2037,7.854810675
Antigua and Barbuda,SPM,2038,7.675406551
Antigua and Barbuda,SPM,2039,7.500100023
Antigua and Barbuda,SPM,2040,7.328797502
Antigua and Barbuda,SPM,2041,7.161407536
Antigua and Barbuda,SPM,2042,6.997840761
Antigua and Barbuda,SPM,2043,6.838009858
Antigua and Barbuda,SPM,2044,6.681829497
Antigua and Barbuda,SPM,2045,6.5292163
Antigua and Barbuda,SPM,2046,6.380088794
Antigua and Barbuda,SPM,2047,6.234367364
Antigua and Barbuda,SPM,2048,6.091974217
Antigua and Barbuda,SPM,2049,5.952833333
Antigua and Barbuda,SPM,2050,5.816870432
Antigua and Barbuda,SRB,2021,11.36802586
Antigua and Barbuda,SRB,2022,11.10837979
Antigua and Barbuda,SRB,2023,10.85466404
Antigua and Barbuda,SRB,2024,10.60674317
Antigua and Barbuda,SRB,2025,10.36448482
Antigua and Barbuda,SRB,2026,10.12775966
Antigua and Barbuda,SRB,2027,9.896441312
Antigua and Barbuda,SRB,2028,9.67040628
Antigua and Barbuda,SRB,2029,9.449533896
Antigua and Barbuda,SRB,2030,9.233706243
Antigua and Barbuda,SRB,2031,9.022808101
Antigua and Barbuda,SRB,2032,8.816726879
Antigua and Barbuda,SRB,2033,8.615352559
Antigua and Barbuda,SRB,2034,8.418577635
Antigua and Barbuda,SRB,2035,8.226297056
Antigua and Barbuda,SRB,2036,8.038408171
Antigua and Barbuda,SRB,2037,7.854810675
Antigua and Barbuda,SRB,2038,7.675406551
Antigua and Barbuda,SRB,2039,7.500100023
Antigua and Barbuda,SRB,2040,7.328797502
Antigua and Barbuda,SRB,2041,7.161407536
Antigua and Barbuda,SRB,2042,6.997840761
Antigua and Barbuda,SRB,2043,6.838009858
Antigua and Barbuda,SRB,2044,6.681829497
Antigua and Barbuda,SRB,2045,6.5292163
Antigua and Barbuda,SRB,2046,6.380088794
Antigua and Barbuda,SRB,2047,6.234367364
Antigua and Barbuda,SRB,2048,6.091974217
Antigua and Barbuda,SRB,2049,5.952833333
Antigua and Barbuda,SRB,2050,5.816870432
Antigua and Barbuda,SSD,2021,11.36802586
Antigua and Barbuda,SSD,2022,11.10837979
Antigua and Barbuda,SSD,2023,10.85466404
Antigua and Barbuda,SSD,2024,10.60674317
Antigua and Barbuda,SSD,2025,10.36448482
Antigua and Barbuda,SSD,2026,10.12775966
Antigua and Barbuda,SSD,2027,9.896441312
Antigua and Barbuda,SSD,2028,9.67040628
Antigua and Barbuda,SSD,2029,9.449533896
Antigua and Barbuda,SSD,2030,9.233706243
Antigua and Barbuda,SSD,2031,9.022808101
Antigua and Barbuda,SSD,2032,8.816726879
Antigua and Barbuda,SSD,2033,8.615352559
Antigua and Barbuda,SSD,2034,8.418577635
Antigua and Barbuda,SSD,2035,8.226297056
Antigua and Barbuda,SSD,2036,8.038408171
Antigua and Barbuda,SSD,2037,7.854810675
Antigua and Barbuda,SSD,2038,7.675406551
Antigua and Barbuda,SSD,2039,7.500100023
Antigua and Barbuda,SSD,2040,7.328797502
Antigua and Barbuda,SSD,2041,7.161407536
Antigua and Barbuda,SSD,2042,6.997840761
Antigua and Barbuda,SSD,2043,6.838009858
Antigua and Barbuda,SSD,2044,6.681829497
Antigua and Barbuda,SSD,2045,6.5292163
Antigua and Barbuda,SSD,2046,6.380088794
Antigua and Barbuda,SSD,2047,6.234367364
Antigua and Barbuda,SSD,2048,6.091974217
Antigua and Barbuda,SSD,2049,5.952833333
Antigua and Barbuda,SSD,2050,5.816870432
Antigua and Barbuda,STP,2021,11.36802586
Antigua and Barbuda,STP,2022,11.10837979
Antigua and Barbuda,STP,2023,10.85466404
Antigua and Barbuda,STP,2024,10.60674317
Antigua and Barbuda,STP,2025,10.36448482
Antigua and Barbuda,STP,2026,10.12775966
Antigua and Barbuda,STP,2027,9.896441312
Antigua and Barbuda,STP,2028,9.67040628
Antigua and Barbuda,STP,2029,9.449533896
Antigua and Barbuda,STP,2030,9.233706243
Antigua and Barbuda,STP,2031,9.022808101
Antigua and Barbuda,STP,2032,8.816726879
Antigua and Barbuda,STP,2033,8.615352559
Antigua and Barbuda,STP,2034,8.418577635
Antigua and Barbuda,STP,2035,8.226297056
Antigua and Barbuda,STP,2036,8.038408171
Antigua and Barbuda,STP,2037,7.854810675
Antigua and Barbuda,STP,2038,7.675406551
Antigua and Barbuda,STP,2039,7.500100023
Antigua and Barbuda,STP,2040,7.328797502
Antigua and Barbuda,STP,2041,7.161407536
Antigua and Barbuda,STP,2042,6.997840761
Antigua and Barbuda,STP,2043,6.838009858
Antigua and Barbuda,STP,2044,6.681829497
Antigua and Barbuda,STP,2045,6.5292163
Antigua and Barbuda,STP,2046,6.380088794
Antigua and Barbuda,STP,2047,6.234367364
Antigua and Barbuda,STP,2048,6.091974217
Antigua and Barbuda,STP,2049,5.952833333
Antigua and Barbuda,STP,2050,5.816870432
Antigua and Barbuda,SUR,2021,11.36802586
Antigua and Barbuda,SUR,2022,11.10837979
Antigua and Barbuda,SUR,2023,10.85466404
Antigua and Barbuda,SUR,2024,10.60674317
Antigua and Barbuda,SUR,2025,10.36448482
Antigua and Barbuda,SUR,2026,10.12775966
Antigua and Barbuda,SUR,2027,9.896441312
Antigua and Barbuda,SUR,2028,9.67040628
Antigua and Barbuda,SUR,2029,9.449533896
Antigua and Barbuda,SUR,2030,9.233706243
Antigua and Barbuda,SUR,2031,9.022808101
Antigua and Barbuda,SUR,2032,8.816726879
Antigua and Barbuda,SUR,2033,8.615352559
Antigua and Barbuda,SUR,2034,8.418577635
Antigua and Barbuda,SUR,2035,8.226297056
Antigua and Barbuda,SUR,2036,8.038408171
Antigua and Barbuda,SUR,2037,7.854810675
Antigua and Barbuda,SUR,2038,7.675406551
Antigua and Barbuda,SUR,2039,7.500100023
Antigua and Barbuda,SUR,2040,7.328797502
Antigua and Barbuda,SUR,2041,7.161407536
Antigua and Barbuda,SUR,2042,6.997840761
Antigua and Barbuda,SUR,2043,6.838009858
Antigua and Barbuda,SUR,2044,6.681829497
Antigua and Barbuda,SUR,2045,6.5292163
Antigua and Barbuda,SUR,2046,6.380088794
Antigua and Barbuda,SUR,2047,6.234367364
Antigua and Barbuda,SUR,2048,6.091974217
Antigua and Barbuda,SUR,2049,5.952833333
Antigua and Barbuda,SUR,2050,5.816870432
Antigua and Barbuda,SVK,2021,11.36802586
Antigua and Barbuda,SVK,2022,11.10837979
Antigua and Barbuda,SVK,2023,10.85466404
Antigua and Barbuda,SVK,2024,10.60674317
Antigua and Barbuda,SVK,2025,10.36448482
Antigua and Barbuda,SVK,2026,10.12775966
Antigua and Barbuda,SVK,2027,9.896441312
Antigua and Barbuda,SVK,2028,9.67040628
Antigua and Barbuda,SVK,2029,9.449533896
Antigua and Barbuda,SVK,2030,9.233706243
Antigua and Barbuda,SVK,2031,9.022808101
Antigua and Barbuda,SVK,2032,8.816726879
Antigua and Barbuda,SVK,2033,8.615352559
Antigua and Barbuda,SVK,2034,8.418577635
Antigua and Barbuda,SVK,2035,8.226297056
Antigua and Barbuda,SVK,2036,8.038408171
Antigua and Barbuda,SVK,2037,7.854810675
Antigua and Barbuda,SVK,2038,7.675406551
Antigua and Barbuda,SVK,2039,7.500100023
Antigua and Barbuda,SVK,2040,7.328797502
Antigua and Barbuda,SVK,2041,7.161407536
Antigua and Barbuda,SVK,2042,6.997840761
Antigua and Barbuda,SVK,2043,6.838009858
Antigua and Barbuda,SVK,2044,6.681829497
Antigua and Barbuda,SVK,2045,6.5292163
Antigua and Barbuda,SVK,2046,6.380088794
Antigua and Barbuda,SVK,2047,6.234367364
Antigua and Barbuda,SVK,2048,6.091974217
Antigua and Barbuda,SVK,2049,5.952833333
Antigua and Barbuda,SVK,2050,5.816870432
Antigua and Barbuda,SVN,2021,11.36802586
Antigua and Barbuda,SVN,2022,11.10837979
Antigua and Barbuda,SVN,2023,10.85466404
Antigua and Barbuda,SVN,2024,10.60674317
Antigua and Barbuda,SVN,2025,10.36448482
Antigua and Barbuda,SVN,2026,10.12775966
Antigua and Barbuda,SVN,2027,9.896441312
Antigua and Barbuda,SVN,2028,9.67040628
Antigua and Barbuda,SVN,2029,9.449533896
Antigua and Barbuda,SVN,2030,9.233706243
Antigua and Barbuda,SVN,2031,9.022808101
Antigua and Barbuda,SVN,2032,8.816726879
Antigua and Barbuda,SVN,2033,8.615352559
Antigua and Barbuda,SVN,2034,8.418577635
Antigua and Barbuda,SVN,2035,8.226297056
Antigua and Barbuda,SVN,2036,8.038408171
Antigua and Barbuda,SVN,2037,7.854810675
Antigua and Barbuda,SVN,2038,7.675406551
Antigua and Barbuda,SVN,2039,7.500100023
Antigua and Barbuda,SVN,2040,7.328797502
Antigua and Barbuda,SVN,2041,7.161407536
Antigua and Barbuda,SVN,2042,6.997840761
Antigua and Barbuda,SVN,2043,6.838009858
Antigua and Barbuda,SVN,2044,6.681829497
Antigua and Barbuda,SVN,2045,6.5292163
Antigua and Barbuda,SVN,2046,6.380088794
Antigua and Barbuda,SVN,2047,6.234367364
Antigua and Barbuda,SVN,2048,6.091974217
Antigua and Barbuda,SVN,2049,5.952833333
Antigua and Barbuda,SVN,2050,5.816870432
Argentina,SWE,2021,11.36802586
Argentina,SWE,2022,11.10837979
Argentina,SWE,2023,10.85466404
Argentina,SWE,2024,10.60674317
Argentina,SWE,2025,10.36448482
Argentina,SWE,2026,10.12775966
Argentina,SWE,2027,9.896441312
Argentina,SWE,2028,9.67040628
Argentina,SWE,2029,9.449533896
Argentina,SWE,2030,9.233706243
Argentina,SWE,2031,9.022808101
Argentina,SWE,2032,8.816726879
Argentina,SWE,2033,8.615352559
Argentina,SWE,2034,8.418577635
Argentina,SWE,2035,8.226297056
Argentina,SWE,2036,8.038408171
Argentina,SWE,2037,7.854810675
Argentina,SWE,2038,7.675406551
Argentina,SWE,2039,7.500100023
Argentina,SWE,2040,7.328797502
Argentina,SWE,2041,7.161407536
Argentina,SWE,2042,6.997840761
Argentina,SWE,2043,6.838009858
Argentina,SWE,2044,6.681829497
Argentina,SWE,2045,6.5292163
Argentina,SWE,2046,6.380088794
Argentina,SWE,2047,6.234367364
Argentina,SWE,2048,6.091974217
Argentina,SWE,2049,5.952833333
Argentina,SWE,2050,5.816870432
Argentina,SWZ,2021,11.36802586
Argentina,SWZ,2022,11.10837979
Argentina,SWZ,2023,10.85466404
Argentina,SWZ,2024,10.60674317
Argentina,SWZ,2025,10.36448482
Argentina,SWZ,2026,10.12775966
Argentina,SWZ,2027,9.896441312
Argentina,SWZ,2028,9.67040628
Argentina,SWZ,2029,9.449533896
Argentina,SWZ,2030,9.233706243
Argentina,SWZ,2031,9.022808101
Argentina,SWZ,2032,8.816726879
Argentina,SWZ,2033,8.615352559
Argentina,SWZ,2034,8.418577635
Argentina,SWZ,2035,8.226297056
Argentina,SWZ,2036,8.038408171
Argentina,SWZ,2037,7.854810675
Argentina,SWZ,2038,7.675406551
Argentina,SWZ,2039,7.500100023
Argentina,SWZ,2040,7.328797502
Argentina,SWZ,2041,7.161407536
Argentina,SWZ,2042,6.997840761
Argentina,SWZ,2043,6.838009858
Argentina,SWZ,2044,6.681829497
Argentina,SWZ,2045,6.5292163
Argentina,SWZ,2046,6.380088794
Argentina,SWZ,2047,6.234367364
Argentina,SWZ,2048,6.091974217
Argentina,SWZ,2049,5.952833333
Argentina,SWZ,2050,5.816870432
Argentina,SXM,2021,11.36802586
Argentina,SXM,2022,11.10837979
Argentina,SXM,2023,10.85466404
Argentina,SXM,2024,10.60674317
Argentina,SXM,2025,10.36448482
Argentina,SXM,2026,10.12775966
Argentina,SXM,2027,9.896441312
Argentina,SXM,2028,9.67040628
Argentina,SXM,2029,9.449533896
Argentina,SXM,2030,9.233706243
Argentina,SXM,2031,9.022808101
Argentina,SXM,2032,8.816726879
Argentina,SXM,2033,8.615352559
Argentina,SXM,2034,8.418577635
Argentina,SXM,2035,8.226297056
Argentina,SXM,2036,8.038408171
Argentina,SXM,2037,7.854810675
Argentina,SXM,2038,7.675406551
Argentina,SXM,2039,7.500100023
Argentina,SXM,2040,7.328797502
Argentina,SXM,2041,7.161407536
Argentina,SXM,2042,6.997840761
Argentina,SXM,2043,6.838009858
Argentina,SXM,2044,6.681829497
Argentina,SXM,2045,6.5292163
Argentina,SXM,2046,6.380088794
Argentina,SXM,2047,6.234367364
Argentina,SXM,2048,6.091974217
Argentina,SXM,2049,5.952833333
Argentina,SXM,2050,5.816870432
Argentina,SYC,2021,11.36802586
Argentina,SYC,2022,11.10837979
Argentina,SYC,2023,10.85466404
Argentina,SYC,2024,10.60674317
Argentina,SYC,2025,10.36448482
Argentina,SYC,2026,10.12775966
Argentina,SYC,2027,9.896441312
Argentina,SYC,2028,9.67040628
Argentina,SYC,2029,9.449533896
Argentina,SYC,2030,9.233706243
Argentina,SYC,2031,9.022808101
Argentina,SYC,2032,8.816726879
Argentina,SYC,2033,8.615352559
Argentina,SYC,2034,8.418577635
Argentina,SYC,2035,8.226297056
Argentina,SYC,2036,8.038408171
Argentina,SYC,2037,7.854810675
Argentina,SYC,2038,7.675406551
Argentina,SYC,2039,7.500100023
Argentina,SYC,2040,7.328797502
Argentina,SYC,2041,7.161407536
Argentina,SYC,2042,6.997840761
Argentina,SYC,2043,6.838009858
Argentina,SYC,2044,6.681829497
Argentina,SYC,2045,6.5292163
Argentina,SYC,2046,6.380088794
Argentina,SYC,2047,6.234367364
Argentina,SYC,2048,6.091974217
Argentina,SYC,2049,5.952833333
Argentina,SYC,2050,5.816870432
Argentina,SYR,2021,11.36802586
Argentina,SYR,2022,11.10837979
Argentina,SYR,2023,10.85466404
Argentina,SYR,2024,10.60674317
Argentina,SYR,2025,10.36448482
Argentina,SYR,2026,10.12775966
Argentina,SYR,2027,9.896441312
Argentina,SYR,2028,9.67040628
Argentina,SYR,2029,9.449533896
Argentina,SYR,2030,9.233706243
Argentina,SYR,2031,9.022808101
Argentina,SYR,2032,8.816726879
Argentina,SYR,2033,8.615352559
Argentina,SYR,2034,8.418577635
Argentina,SYR,2035,8.226297056
Argentina,SYR,2036,8.038408171
Argentina,SYR,2037,7.854810675
Argentina,SYR,2038,7.675406551
Argentina,SYR,2039,7.500100023
Argentina,SYR,2040,7.328797502
Argentina,SYR,2041,7.161407536
Argentina,SYR,2042,6.997840761
Argentina,SYR,2043,6.838009858
Argentina,SYR,2044,6.681829497
Argentina,SYR,2045,6.5292163
Argentina,SYR,2046,6.380088794
Argentina,SYR,2047,6.234367364
Argentina,SYR,2048,6.091974217
Argentina,SYR,2049,5.952833333
Argentina,SYR,2050,5.816870432
Argentina,TCA,2021,11.36802586
Argentina,TCA,2022,11.10837979
Argentina,TCA,2023,10.85466404
Argentina,TCA,2024,10.60674317
Argentina,TCA,2025,10.36448482
Argentina,TCA,2026,10.12775966
Argentina,TCA,2027,9.896441312
Argentina,TCA,2028,9.67040628
Argentina,TCA,2029,9.449533896
Argentina,TCA,2030,9.233706243
Argentina,TCA,2031,9.022808101
Argentina,TCA,2032,8.816726879
Argentina,TCA,2033,8.615352559
Argentina,TCA,2034,8.418577635
Argentina,TCA,2035,8.226297056
Argentina,TCA,2036,8.038408171
Argentina,TCA,2037,7.854810675
Argentina,TCA,2038,7.675406551
Argentina,TCA,2039,7.500100023
