,Nation,iso_code3,Year,consumpinit_inen_energy_tj_per_tonne_production_metals
4648,Samoa,WSM,2049,0.34150214168160575
4649,Samoa,WSM,2050,0.31544405358817384
4650,Guatemala,GTM,2021,0.08792558395557207
4651,Guatemala,GTM,2022,0.07825266826015896
4652,Guatemala,GTM,2023,0.06964389446567265
4653,Guatemala,GTM,2024,0.06198219363230546
4654,Guatemala,GTM,2025,0.055163375870173906
4655,Guatemala,GTM,2026,0.04909471348248709
4656,Guatemala,GTM,2027,0.0436936799807192
4657,Guatemala,GTM,2028,0.03888682782390653
4658,Guatemala,GTM,2029,0.034608789620682805
4659,Guatemala,GTM,2030,0.03080138921160158
4660,Guatemala,GTM,2031,0.027412850543539168
4661,Guatemala,GTM,2032,0.02439709357782374
4662,Guatemala,GTM,2033,0.021713107657290794
4663,Guatemala,GTM,2034,0.019324393810812086
4664,Guatemala,GTM,2035,0.017198468411312985
4665,Guatemala,GTM,2036,0.015306421437625345
4666,Guatemala,GTM,2037,0.013622523333071087
4667,Guatemala,GTM,2038,0.012123875114525532
4668,Guatemala,GTM,2039,0.010790096973867696
4669,Guatemala,GTM,2040,0.009603051137171373
4670,Guatemala,GTM,2041,0.008546595212857737
4671,Guatemala,GTM,2042,0.0076063626746403785
4672,Guatemala,GTM,2043,0.00676956749409644
4673,Guatemala,GTM,2044,0.006024830266102699
4674,Guatemala,GTM,2045,0.005362023462651374
4675,Guatemala,GTM,2046,0.004772133710684968
4676,Guatemala,GTM,2047,0.004247139221094566
4677,Guatemala,GTM,2048,0.0037799007020636434
4678,Guatemala,GTM,2049,0.0033640642733107936
4679,Guatemala,GTM,2050,0.0029939750609817785
4680,Georgia,GEO,2021,0.011191081445225256
4681,Georgia,GEO,2022,0.010887600543878388
4682,Georgia,GEO,2023,0.010592349468927937
4683,Georgia,GEO,2024,0.010305105043092518
4684,Georgia,GEO,2025,0.010025650141235274
4685,Georgia,GEO,2026,0.009753773526241238
4686,Georgia,GEO,2027,0.00948926968934531
4687,Georgia,GEO,2028,0.009231938694790309
4688,Georgia,GEO,2029,0.008981586028697494
4689,Georgia,GEO,2030,0.00873802245203561
4690,Georgia,GEO,2031,0.008501063857576959
4691,Georgia,GEO,2032,0.008270531130732627
4692,Georgia,GEO,2033,0.008046250014161635
4693,Georgia,GEO,2034,0.007828050976051536
4694,Georgia,GEO,2035,0.007615769081971053
4695,Georgia,GEO,2036,0.007409243870197871
4696,Georgia,GEO,2037,0.007208319230427171
4697,Georgia,GEO,2038,0.007012843285769537
4698,Georgia,GEO,2039,0.006822668277948671
4699,Georgia,GEO,2040,0.006637650455612487
4700,Georgia,GEO,2041,0.006457649965672872
4701,Georgia,GEO,2042,0.006282530747592199
4702,Georgia,GEO,2043,0.006112160430536544
4703,Georgia,GEO,2044,0.005946410233317911
4704,Georgia,GEO,2045,0.005785154867049871
4705,Georgia,GEO,2046,0.0056282724404428715
4706,Georgia,GEO,2047,0.005475644367667977
4707,Georgia,GEO,2048,0.005327155278719068
4708,Georgia,GEO,2049,0.005182692932205597
4709,Georgia,GEO,2050,0.005042148130510798
4710,Angola,AGO,2021,0.09146275706058907
4711,Angola,AGO,2022,0.08913242406906738
4712,Angola,AGO,2023,0.08686146444465048
4713,Angola,AGO,2024,0.08464836544356527
4714,Angola,AGO,2025,0.08249165286446832
4715,Angola,AGO,2026,0.08038989006643761
4716,Angola,AGO,2027,0.07834167701199746
4717,Angola,AGO,2028,0.0763456493345103
4718,Angola,AGO,2029,0.07440047742934376
4719,Angola,AGO,2030,0.07250486556818243
4720,Angola,AGO,2031,0.07065755103591359
4721,Angola,AGO,2032,0.06885730328949968
4722,Angola,AGO,2033,0.06710292313828249
4723,Angola,AGO,2034,0.06539324194517017
4724,Angola,AGO,2035,0.06372712084818155
4725,Angola,AGO,2036,0.062103450001819015
4726,Angola,AGO,2037,0.06052114783777334
4727,Angola,AGO,2038,0.058979160344462676
4728,Angola,AGO,2039,0.05747646036493011
4729,Angola,AGO,2040,0.056012046912626866
4730,Angola,AGO,2041,0.05458494450463035
4731,Angola,AGO,2042,0.05319420251185127
4732,Angola,AGO,2043,0.051838894525793586
4733,Angola,AGO,2044,0.05051811774145232
4734,Angola,AGO,2045,0.049230992355930765
4735,Angola,AGO,2046,0.04797666098238181
4736,Angola,AGO,2047,0.04675428807888168
4737,Angola,AGO,2048,0.04556305939185278
4738,Angola,AGO,2049,0.04440218141367023
4739,Angola,AGO,2050,0.043270880854085356
4740,"Korea, Rep.",KOR,2021,0.0018203453707006211
4741,"Korea, Rep.",KOR,2022,0.001769498231032314
4742,"Korea, Rep.",KOR,2023,0.0017200713886625692
4743,"Korea, Rep.",KOR,2024,0.0016720251708697744
4744,"Korea, Rep.",KOR,2025,0.0016253210130981021
4745,"Korea, Rep.",KOR,2026,0.0015799214280034215
4746,"Korea, Rep.",KOR,2027,0.0015357899753639037
4747,"Korea, Rep.",KOR,2028,0.0014928912328310761
4748,"Korea, Rep.",KOR,2029,0.0014511907674978751
4749,"Korea, Rep.",KOR,2030,0.001410655108260903
4750,"Korea, Rep.",KOR,2031,0.0013712517189546504
4751,"Korea, Rep.",KOR,2032,0.0013329489722361774
4752,"Korea, Rep.",KOR,2033,0.0012957161241992526
4753,"Korea, Rep.",KOR,2034,0.0012595232896975906
4754,"Korea, Rep.",KOR,2035,0.0012243414183573788
4755,"Korea, Rep.",KOR,2036,0.0011901422712598437
4756,"Korea, Rep.",KOR,2037,0.0011568983982751181
4757,"Korea, Rep.",KOR,2038,0.0011245831160292582
4758,"Korea, Rep.",KOR,2039,0.0010931704864866843
4759,"Korea, Rep.",KOR,2040,0.0010626352961308756
4760,"Korea, Rep.",KOR,2041,0.0010329530357266093
4761,"Korea, Rep.",KOR,2042,0.0010040998806474849
4762,"Korea, Rep.",KOR,2043,0.000976052671752965
4763,"Korea, Rep.",KOR,2044,0.0009487888967995653
4764,"Korea, Rep.",KOR,2045,0.0009222866723712761
4765,"Korea, Rep.",KOR,2046,0.0008965247263147257
4766,"Korea, Rep.",KOR,2047,0.0008714823806649724
4767,"Korea, Rep.",KOR,2048,0.0008471395350482136
4768,"Korea, Rep.",KOR,2049,0.0008234766505481428
4769,"Korea, Rep.",KOR,2050,0.0008004747340228738
4770,Ethiopia,ETH,2021,0.0774678851432128
4771,Ethiopia,ETH,2022,0.0709722812403054
4772,Ethiopia,ETH,2023,0.06502132716210236
4773,Ethiopia,ETH,2024,0.05956935457106559
4774,Ethiopia,ETH,2025,0.05457452437362112
4775,Ethiopia,ETH,2026,0.04999850564192007
4776,Ethiopia,ETH,2027,0.04580618145768813
4777,Ethiopia,ETH,2028,0.04196537942076915
4778,Ethiopia,ETH,2029,0.03844662475425675
4779,Ethiopia,ETH,2030,0.0352229141115085
4780,Ethiopia,ETH,2031,0.032269508349217185
4781,Ethiopia,ETH,2032,0.029563742676247298
4782,Ethiopia,ETH,2033,0.027084852721301834
4783,Ethiopia,ETH,2034,0.02481381518463846
4784,Ethiopia,ETH,2035,0.022733201850979153
4785,Ethiopia,ETH,2036,0.020827045843288757
4786,Ethiopia,ETH,2037,0.019080719091040376
4787,Ethiopia,ETH,2038,0.017480820072641786
4788,Ethiopia,ETH,2039,0.01601507097054663
4789,Ethiopia,ETH,2040,0.01467222344980551
4790,Ethiopia,ETH,2041,0.013441972336990191
4791,Ethiopia,ETH,2042,0.01231487653705307
4792,Ethiopia,ETH,2043,0.011282286581227817
4793,Ethiopia,ETH,2044,0.010336278249965613
4794,Ethiopia,ETH,2045,0.009469591761520851
4795,Ethiopia,ETH,2046,0.008675576059512696
4796,Ethiopia,ETH,2047,0.007948137771918305
4797,Ethiopia,ETH,2048,0.0072816944498025815
4798,Ethiopia,ETH,2049,0.006671131726933954
4799,Ethiopia,ETH,2050,0.006111764071521987
4800,Tonga,TON,2021,18.775299546851766
4801,Tonga,TON,2022,18.017747758495787
4802,Tonga,TON,2023,17.29076191187666
4803,Tonga,TON,2024,16.593108722605656
4804,Tonga,TON,2025,15.923604667246783
4805,Tonga,TON,2026,15.281113975545987
4806,Tonga,TON,2027,14.66454670367054
4807,Tonga,TON,2028,14.072856885189962
4808,Tonga,TON,2029,13.505040756661609
4809,Tonga,TON,2030,12.96013505481118
4810,Tonga,TON,2031,12.437215382418863
4811,Tonga,TON,2032,11.935394640139435
4812,Tonga,TON,2033,11.453821521595602
4813,Tonga,TON,2034,10.991679069191965
4814,Tonga,TON,2035,10.548183288199345
4815,Tonga,TON,2036,10.122581816758533
4816,Tonga,TON,2037,9.71415264954714
4817,Tonga,TON,2038,9.322202912944324
4818,Tonga,TON,2039,8.946067689615626
4819,Tonga,TON,2040,8.585108890523774
4820,Tonga,TON,2041,8.238714172451822
4821,Tonga,TON,2042,7.906295899203018
4822,Tonga,TON,2043,7.587290144713304
4823,Tonga,TON,2044,7.281155736388159
4824,Tonga,TON,2045,6.987373337037641
4825,Tonga,TON,2046,6.705444563854805
4826,Tonga,TON,2047,6.434891142941658
4827,Tonga,TON,2048,6.1752540979482005
4828,Tonga,TON,2049,5.926092971449015
4829,Tonga,TON,2050,5.686985077735666
4830,Libya,LBY,2021,0.06785214117767985
4831,Libya,LBY,2022,0.06482572392109939
4832,Libya,LBY,2023,0.06193429431932182
4833,Libya,LBY,2024,0.05917183150165926
4834,Libya,LBY,2025,0.05653258314704728
4835,Libya,LBY,2026,0.05401105350589316
4836,Libya,LBY,2027,0.0516019919561881
4837,Libya,LBY,2028,0.049300382070050344
4838,Libya,LBY,2029,0.04710143116793968
4839,Libya,LBY,2030,0.04500056033877899
4840,Libya,LBY,2031,0.04299339490521613
4841,Libya,LBY,2032,0.04107575531416167
4842,Libya,LBY,2033,0.03924364843363851
4843,Libya,LBY,2034,0.03749325923781745
4844,Libya,LBY,2035,0.0358209428629275
4845,Libya,LBY,2036,0.03422321701749754
4846,Libya,LBY,2037,0.0326967547311234
4847,Libya,LBY,2038,0.03123837742666478
4848,Libya,LBY,2039,0.029845048301441406
4849,Libya,LBY,2040,0.028513866003650176
4850,Libya,LBY,2041,0.0272420585908333
4851,Libya,LBY,2042,0.026026977757817683
4852,Libya,LBY,2043,0.0248660933221058
4853,Libya,LBY,2044,0.02375698795523607
4854,Libya,LBY,2045,0.022697352149140808
4855,Libya,LBY,2046,0.021684979407019665
4856,Libya,LBY,2047,0.020717761648715707
4857,Libya,LBY,2048,0.019793684821026503
4858,Libya,LBY,2049,0.018910824703807744
4859,Libya,LBY,2050,0.018067342903139078
4860,Togo,TGO,2021,0.3153381223843482
4861,Togo,TGO,2022,0.27980455699860185
4862,Togo,TGO,2023,0.24827505639092845
4863,Togo,TGO,2024,0.2202984264699697
4864,Togo,TGO,2025,0.1954743155056544
4865,Togo,TGO,2026,0.17344748500785534
4866,Togo,TGO,2027,0.15390272618542572
4867,Togo,TGO,2028,0.13656034923904117
4868,Togo,TGO,2029,0.12117218093863028
4869,Togo,TGO,2030,0.10751801320984425
4870,Togo,TGO,2031,0.09540245190805849
4871,Togo,TGO,2032,0.08465212068517013
4872,Togo,TGO,2033,0.07511317993590513
4873,Togo,TGO,2034,0.0666491253192209
4874,Togo,TGO,2035,0.05913883435114446
4875,Togo,TGO,2036,0.0524748331153789
4876,Togo,TGO,2037,0.04656175828791253
4877,Togo,TGO,2038,0.04131499246686683
4878,Togo,TGO,2039,0.036659453278859395
4879,Togo,TGO,2040,0.03252851893371738
4880,Togo,TGO,2041,0.028863074852002693
4881,Togo,TGO,2042,0.025610667722371565
4882,Togo,TGO,2043,0.022724754883148363
4883,Togo,TGO,2044,0.020164038286595482
4884,Togo,TGO,2045,0.01789187351476324
4885,Togo,TGO,2046,0.015875745389805827
4886,Togo,TGO,2047,0.014086802674631806
4887,Togo,TGO,2048,0.012499445205353017
4888,Togo,TGO,2049,0.011090957547306343
4889,Togo,TGO,2050,0.00984118393218535
4890,Algeria,DZA,2021,0.020131040455729245
4891,Algeria,DZA,2022,0.020659725460239853
4892,Algeria,DZA,2023,0.021202294885409635
4893,Algeria,DZA,2024,0.021759113366390713
4894,Algeria,DZA,2025,0.022330555114449094
4895,Algeria,DZA,2026,0.022917004168454474
4896,Algeria,DZA,2027,0.023518854652974326
4897,Algeria,DZA,2028,0.024136511043146274
4898,Algeria,DZA,2029,0.02477038843650693
4899,Algeria,DZA,2030,0.025420912831958884
4900,Algeria,DZA,2031,0.026088521416064818
4901,Algeria,DZA,2032,0.026773662856859178
4902,Algeria,DZA,2033,0.027476797605377024
4903,Algeria,DZA,2034,0.028198398205101706
4904,Algeria,DZA,2035,0.028938949609538033
4905,Algeria,DZA,2036,0.029698949508127348
4906,Algeria,DZA,2037,0.03047890866072024
4907,Algeria,DZA,2038,0.03127935124083455
4908,Algeria,DZA,2039,0.032100815187927484
4909,Algeria,DZA,2040,0.03294385256891851
4910,Algeria,DZA,2041,0.033809029949208154
4911,Algeria,DZA,2042,0.034696928773439516
4912,Algeria,DZA,2043,0.035608145756259126
4913,Algeria,DZA,2044,0.03654329328334118
4914,Algeria,DZA,2045,0.03750299982294206
4915,Algeria,DZA,2046,0.038487910348265306
4916,Algeria,DZA,2047,0.03949868677091582
4917,Algeria,DZA,2048,0.040536008385740764
4918,Algeria,DZA,2049,0.04160057232735043
4919,Algeria,DZA,2050,0.04269309403862977
4920,New Caledonia,NCL,2021,0.07931551084550768
4921,New Caledonia,NCL,2022,0.07812538104858355
4922,New Caledonia,NCL,2023,0.07695310915761476
4923,New Caledonia,NCL,2024,0.07579842721459837
4924,New Caledonia,NCL,2025,0.0746610712822409
4925,New Caledonia,NCL,2026,0.07354078138363145
4926,New Caledonia,NCL,2027,0.07243730144281367
4927,New Caledonia,NCL,2028,0.07135037922625233
4928,New Caledonia,NCL,2029,0.07027976628517962
4929,New Caledonia,NCL,2030,0.06922521789880161
4930,New Caledonia,NCL,2031,0.06818649301836299
4931,New Caledonia,NCL,2032,0.06716335421204532
4932,New Caledonia,NCL,2033,0.06615556761069809
4933,New Caledonia,NCL,2034,0.06516290285437679
4934,New Caledonia,NCL,2035,0.06418513303969181
4935,New Caledonia,NCL,2036,0.06322203466793838
4936,New Caledonia,NCL,2037,0.06227338759401315
4937,New Caledonia,NCL,2038,0.06133897497608986
4938,New Caledonia,NCL,2039,0.06041858322605715
4939,New Caledonia,NCL,2040,0.059512001960693804
4940,New Caledonia,NCL,2041,0.05861902395357993
4941,New Caledonia,NCL,2042,0.057739445087730046
4942,New Caledonia,NCL,2043,0.05687306430893603
4943,New Caledonia,NCL,2044,0.056019683579808535
4944,New Caledonia,NCL,2045,0.05517910783451117
4945,New Caledonia,NCL,2046,0.05435114493417189
4946,New Caledonia,NCL,2047,0.05353560562296319
4947,New Caledonia,NCL,2048,0.052732303484843174
4948,New Caledonia,NCL,2049,0.05194105490094374
4949,New Caledonia,NCL,2050,0.051161679007599284
4950,"Congo, Dem. Rep.",COD,2021,0.0130821490546564
4951,"Congo, Dem. Rep.",COD,2022,0.010687168676318191
4952,"Congo, Dem. Rep.",COD,2023,0.008730643095327156
4953,"Congo, Dem. Rep.",COD,2024,0.007132303341191701
4954,"Congo, Dem. Rep.",COD,2025,0.005826575476209908
4955,"Congo, Dem. Rep.",COD,2026,0.004759890340600447
4956,"Congo, Dem. Rep.",COD,2027,0.003888485809039788
4957,"Congo, Dem. Rep.",COD,2028,0.003176611393361723
4958,"Congo, Dem. Rep.",COD,2029,0.0025950615329434126
4959,"Congo, Dem. Rep.",COD,2030,0.0021199773991353206
4960,"Congo, Dem. Rep.",COD,2031,0.0017318680562256117
4961,"Congo, Dem. Rep.",COD,2032,0.001414810820812539
4962,"Congo, Dem. Rep.",COD,2033,0.001155798013302863
4963,"Congo, Dem. Rep.",COD,2034,0.0009442033011789116
4964,"Congo, Dem. Rep.",COD,2035,0.0007713457400826497
4965,"Congo, Dem. Rep.",COD,2036,0.000630133626943243
4966,"Congo, Dem. Rep.",COD,2037,0.0005147735537660483
4967,"Congo, Dem. Rep.",COD,2038,0.00042053272564168795
4968,"Congo, Dem. Rep.",COD,2039,0.0003435447917668296
4969,"Congo, Dem. Rep.",COD,2040,0.0002806512234452715
4970,"Congo, Dem. Rep.",COD,2041,0.000229271731398527
4971,"Congo, Dem. Rep.",COD,2042,0.00018729840608989562
4972,"Congo, Dem. Rep.",COD,2043,0.0001530092380330876
4973,"Congo, Dem. Rep.",COD,2044,0.00012499747014520433
4974,"Congo, Dem. Rep.",COD,2045,0.00010211388373375575
4975,"Congo, Dem. Rep.",COD,2046,8.341965032634706e-05
4976,"Congo, Dem. Rep.",COD,2047,6.814781502889474e-05
4977,"Congo, Dem. Rep.",COD,2048,5.5671831217753844e-05
4978,"Congo, Dem. Rep.",COD,2049,4.547985566116755e-05
4979,"Congo, Dem. Rep.",COD,2050,3.715374949443021e-05
4980,Slovak Republic,SVK,2021,0.0046952001282102645
4981,Slovak Republic,SVK,2022,0.004665554292517739
4982,Slovak Republic,SVK,2023,0.00463609564279172
4983,Slovak Republic,SVK,2024,0.004606822997126359
4984,Slovak Republic,SVK,2025,0.0045777351810784885
4985,Slovak Republic,SVK,2026,0.004548831027620412
4986,Slovak Republic,SVK,2027,0.004520109377093182
4987,Slovak Republic,SVK,2028,0.004491569077159977
4988,Slovak Republic,SVK,2029,0.004463208982759935
4989,Slovak Republic,SVK,2030,0.004435027956062202
4990,Slovak Republic,SVK,2031,0.004407024866420252
4991,Slovak Republic,SVK,2032,0.004379198590326551
4992,Slovak Republic,SVK,2033,0.004351548011367467
4993,Slovak Republic,SVK,2034,0.004324072020178509
4994,Slovak Republic,SVK,2035,0.004296769514399751
4995,Slovak Republic,SVK,2036,0.004269639398631695
4996,Slovak Republic,SVK,2037,0.004242680584391244
4997,Slovak Republic,SVK,2038,0.0042158919900680755
4998,Slovak Republic,SVK,2039,0.004189272540881223
4999,Slovak Republic,SVK,2040,0.004162821168835975
5000,Slovak Republic,SVK,2041,0.004136536812681023
5001,Slovak Republic,SVK,2042,0.004110418417865852
5002,Slovak Republic,SVK,2043,0.004084464936498489
5003,Slovak Republic,SVK,2044,0.004058675327303388
5004,Slovak Republic,SVK,2045,0.004033048555579729
5005,Slovak Republic,SVK,2046,0.004007583593159854
5006,Slovak Republic,SVK,2047,0.0039822794183680165
5007,Slovak Republic,SVK,2048,0.003957135015979434
5008,Slovak Republic,SVK,2049,0.003932149377179495
5009,Slovak Republic,SVK,2050,0.00390732149952335
5010,Benin,BEN,2021,0.3413973264549779
5011,Benin,BEN,2022,0.3438940333491347
5012,Benin,BEN,2023,0.34640899915990314
5013,Benin,BEN,2024,0.3489423574183911
5014,Benin,BEN,2025,0.35149424263224377
5015,Benin,BEN,2026,0.3540647902927922
5016,Benin,BEN,2027,0.3566541368822384
5017,Benin,BEN,2028,0.3592624198809062
5018,Benin,BEN,2029,0.3618897777745426
5019,Benin,BEN,2030,0.3645363500616677
5020,Benin,BEN,2031,0.3672022772609836
5021,Benin,BEN,2032,0.3698877009188288
5022,Benin,BEN,2033,0.372592763616704
5023,Benin,BEN,2034,0.37531760897883437
5024,Benin,BEN,2035,0.37806238167979833
5025,Benin,BEN,2036,0.38082722745220937
5026,Benin,BEN,2037,0.3836122930944482
5027,Benin,BEN,2038,0.3864177264784683
5028,Benin,BEN,2039,0.38924367655763686
5029,Benin,BEN,2040,0.39209029337464435
5030,Benin,BEN,2041,0.3949577280694782
5031,Benin,BEN,2042,0.39784613288743764
5032,Benin,BEN,2043,0.40075566118722855
5033,Benin,BEN,2044,0.4036864674490937
5034,Benin,BEN,2045,0.40663870728302537
5035,Benin,BEN,2046,0.4096125374370181
5036,Benin,BEN,2047,0.4126081158053991
5037,Benin,BEN,2048,0.4156256014372094
5038,Benin,BEN,2049,0.41866515454464426
5039,Benin,BEN,2050,0.42172693651156484
5040,Serbia,SRB,2021,0.03127075096209982
5041,Serbia,SRB,2022,0.03100921226706024
5042,Serbia,SRB,2023,0.030749860999149694
5043,Serbia,SRB,2024,0.03049267886341804
5044,Serbia,SRB,2025,0.03023764771792801
5045,Serbia,SRB,2026,0.02998474957247573
5046,Serbia,SRB,2027,0.029733966587322015
5047,Serbia,SRB,2028,0.02948528107193331
5048,Serbia,SRB,2029,0.029238675483734492
5049,Serbia,SRB,2030,0.028994132426870586
5050,Serbia,SRB,2031,0.028751634650980337
5051,Serbia,SRB,2032,0.02851116504997874
5052,Serbia,SRB,2033,0.028272706660851285
5053,Serbia,SRB,2034,0.028036242662456128
5054,Serbia,SRB,2035,0.027801756374338637
5055,Serbia,SRB,2036,0.027569231255553703
5056,Serbia,SRB,2037,0.0273386509035001
5057,Serbia,SRB,2038,0.02710999905276237
5058,Serbia,SRB,2039,0.02688325957396378
5059,Serbia,SRB,2040,0.026658416472629006
5060,Serbia,SRB,2041,0.02643545388805523
5061,Serbia,SRB,2042,0.02621435609219355
5062,Serbia,SRB,2043,0.025995107488539417
5063,Serbia,SRB,2044,0.025777692611032795
5064,Serbia,SRB,2045,0.02556209612296656
5065,Serbia,SRB,2046,0.025348302815905263
5066,Serbia,SRB,2047,0.02513629760861185
5067,Serbia,SRB,2048,0.024926065545984075
5068,Serbia,SRB,2049,0.024717591797999216
5069,Serbia,SRB,2050,0.024510861658668552
5070,San Marino,SMR,2021,11.767111973055295
5071,San Marino,SMR,2022,12.010860310950338
5072,San Marino,SMR,2023,12.259657742655534
5073,San Marino,SMR,2024,12.51360885697968
5074,San Marino,SMR,2025,12.772820409223051
5075,San Marino,SMR,2026,13.037401366055025
5076,San Marino,SMR,2027,13.307462951321094
5077,San Marino,SMR,2028,13.583118692798843
5078,San Marino,SMR,2029,13.864484469922596
5079,San Marino,SMR,2030,14.151678562496311
5080,San Marino,SMR,2031,14.444821700415986
5081,San Marino,SMR,2032,14.744037114421458
5082,San Marino,SMR,2033,15.049450587900102
5083,San Marino,SMR,2034,15.361190509763144
5084,San Marino,SMR,2035,15.679387928417603
5085,San Marino,SMR,2036,16.00417660685581
5086,San Marino,SMR,2037,16.335693078886724
5087,San Marino,SMR,2038,16.67407670653127
5088,San Marino,SMR,2039,17.0194697386073
5089,San Marino,SMR,2040,17.372017370527495
5090,San Marino,SMR,2041,17.73186780533644
5091,San Marino,SMR,2042,18.09917231601179
5092,San Marino,SMR,2043,18.474085309055987
5093,San Marino,SMR,2044,18.85676438940503
5094,San Marino,SMR,2045,19.247370426682554
5095,San Marino,SMR,2046,19.646067622825207
5096,San Marino,SMR,2047,20.053023581109876
5097,San Marino,SMR,2048,20.468409376609902
5098,San Marino,SMR,2049,20.89239962811157
5099,San Marino,SMR,2050,21.32517257151959
5100,France,FRA,2021,0.0027347387900879946
5101,France,FRA,2022,0.0027551154098623795
5102,France,FRA,2023,0.002775643856434608
5103,France,FRA,2024,0.0027963252610706474
5104,France,FRA,2025,0.0028171607634655637
5105,France,FRA,2026,0.0028381515118063227
5106,France,FRA,2027,0.0028592986628350743
5107,France,FRA,2028,0.0028806033819128805
5108,France,FRA,2029,0.002902066843083945
5109,France,FRA,2030,0.0029236902291403023
5110,France,FRA,2031,0.0029454747316870187
5111,France,FRA,2032,0.0029674215512078437
5112,France,FRA,2033,0.002989531897131351
5113,France,FRA,2034,0.0030118069878976184
5114,France,FRA,2035,0.003034248051025352
5115,France,FRA,2036,0.0030568563231795384
5116,France,FRA,2037,0.0030796330502395855
5117,France,FRA,2038,0.003102579487367993
5118,France,FRA,2039,0.003125696899079504
5119,France,FRA,2040,0.0031489865593108107
5120,France,FRA,2041,0.003172449751490733
5121,France,FRA,2042,0.003196087768610969
5122,France,FRA,2043,0.003219901913297327
5123,France,FRA,2044,0.0032438934978815215
5124,France,FRA,2045,0.003268063844473495
5125,France,FRA,2046,0.0032924142850342584
5126,France,FRA,2047,0.003316946161449317
5127,France,FRA,2048,0.0033416608256025917
5128,France,FRA,2049,0.003366559639450947
5129,France,FRA,2050,0.003391643975099207
5130,Burkina Faso,BFA,2021,0.6503827881775104
5131,Burkina Faso,BFA,2022,0.6030701026388703
5132,Burkina Faso,BFA,2023,0.5591992213016485
5133,Burkina Faso,BFA,2024,0.5185197669989966
5134,Burkina Faso,BFA,2025,0.4807995764780611
5135,Burkina Faso,BFA,2026,0.4458233754122843
5136,Burkina Faso,BFA,2027,0.4133915498011502
5137,Burkina Faso,BFA,2028,0.38331900674557556
5138,Burkina Faso,BFA,2029,0.3554341180972192
5139,Burkina Faso,BFA,2030,0.32957774095298287
5140,Burkina Faso,BFA,2031,0.3056023094045278
5141,Burkina Faso,BFA,2032,0.28337099235929214
5142,Burkina Faso,BFA,2033,0.26275691262659084
5143,Burkina Faso,BFA,2034,0.24364242281199797
5144,Burkina Faso,BFA,2035,0.22591843388744748
5145,Burkina Faso,BFA,2036,0.20948379260511762
5146,Burkina Faso,BFA,2037,0.1942447042019011
5147,Burkina Faso,BFA,2038,0.18011419709976292
5148,Burkina Faso,BFA,2039,0.16701162654695847
5149,Burkina Faso,BFA,2040,0.1548622143673169
5150,Burkina Faso,BFA,2041,0.14359662219088534
5151,Burkina Faso,BFA,2042,0.1331505557302921
5152,Burkina Faso,BFA,2043,0.12346439784438702
5153,Burkina Faso,BFA,2044,0.11448286829500014
5154,Burkina Faso,BFA,2045,0.10615470825500138
5155,Burkina Faso,BFA,2046,0.09843238776711034
5156,Burkina Faso,BFA,2047,0.09127183448387721
5157,Burkina Faso,BFA,2048,0.08463218214072252
5158,Burkina Faso,BFA,2049,0.07847553732653004
5159,Burkina Faso,BFA,2050,0.07276676322073013
5160,Slovenia,SVN,2021,0.0031429041470002793
5161,Slovenia,SVN,2022,0.003071236562035528
5162,Slovenia,SVN,2023,0.0030012032116813305
5163,Slovenia,SVN,2024,0.0029327668305161748
5164,Slovenia,SVN,2025,0.0028658910028812696
5165,Slovenia,SVN,2026,0.0028005401435034116
5166,Slovenia,SVN,2027,0.002736679478559725
5167,Slovenia,SVN,2028,0.002674275027174156
5168,Slovenia,SVN,2029,0.0026132935833359694
5169,Slovenia,SVN,2030,0.0025537026982304415
5170,Slovenia,SVN,2031,0.0024954706629725975
5171,Slovenia,SVN,2032,0.0024385664917345676
5172,Slovenia,SVN,2033,0.002382959905257728
5173,Slovenia,SVN,2034,0.0023286213147408505
5174,Slovenia,SVN,2035,0.0022755218060955744
5175,Slovenia,SVN,2036,0.0022236331245609623
5176,Slovenia,SVN,2037,0.0021729276596688823
5177,Slovenia,SVN,2038,0.00212337843055217
5178,Slovenia,SVN,2039,0.002074959071587895
5179,Slovenia,SVN,2040,0.0020276438183679277
5180,Slovenia,SVN,2041,0.0019814074939894623
5181,Slovenia,SVN,2042,0.001936225495658136
5182,Slovenia,SVN,2043,0.0018920737815966572
5183,Slovenia,SVN,2044,0.0018489288582519271
5184,Slovenia,SVN,2045,0.0018067677677939132
5185,Slovenia,SVN,2046,0.0017655680758995459
5186,Slovenia,SVN,2047,0.0017253078598152122
5187,Slovenia,SVN,2048,0.0016859656966914435
5188,Slovenia,SVN,2049,0.001647520652183605
5189,Slovenia,SVN,2050,0.001609952269312545
5190,Tanzania,TZA,2021,0.02982126476662451
5191,Tanzania,TZA,2022,0.02509202217730514
5192,Tanzania,TZA,2023,0.021112772441865806
5193,Tanzania,TZA,2024,0.017764577005083836
5194,Tanzania,TZA,2025,0.014947359331348166
5195,Tanzania,TZA,2026,0.012576913647676609
5196,Tanzania,TZA,2027,0.010582388058964746
5197,Tanzania,TZA,2028,0.008904166806552543
5198,Tanzania,TZA,2029,0.007492088371466131
5199,Tanzania,TZA,2030,0.006303946161986933
5200,Tanzania,TZA,2031,0.00530422697155839
5201,Tanzania,TZA,2032,0.004463049499924644
5202,Tanzania,TZA,2033,0.0037552712102222364
5203,Tanzania,TZA,2034,0.0031597368262579447
5204,Tanzania,TZA,2035,0.0026586460077858837
5205,Tanzania,TZA,2036,0.002237021303792217
