Year,iso_code3,pij_lndu_croplands_to_grasslands
2031,LBR,0.0
2032,LBR,0.0
2033,LBR,0.0
2034,LBR,0.0
2035,LBR,0.0
2036,LBR,0.0
2037,LBR,0.0
2038,LBR,0.0
2039,LBR,0.0
2040,LBR,0.0
2041,LBR,0.0
2042,LBR,0.0
2043,LBR,0.0
2044,LBR,0.0
2045,LBR,0.0
2046,LBR,0.0
2047,LBR,0.0
2048,LBR,0.0
2049,LBR,0.0
2050,LBR,0.0
2019,LBY,0.0091731779288877
2020,LBY,0.0088418696542984
2021,LBY,0.0088418696542984
2022,LBY,0.0088418696542984
2023,LBY,0.0088418696542984
2024,LBY,0.0088418696542984
2025,LBY,0.0088418696542984
2026,LBY,0.0088418696542984
2027,LBY,0.0088418696542984
2028,LBY,0.0088418696542984
2029,LBY,0.0088418696542984
2030,LBY,0.0088418696542984
2031,LBY,0.0088418696542984
2032,LBY,0.0088418696542984
2033,LBY,0.0088418696542984
2034,LBY,0.0088418696542984
2035,LBY,0.0088418696542984
2036,LBY,0.0088418696542984
2037,LBY,0.0088418696542984
2038,LBY,0.0088418696542984
2039,LBY,0.0088418696542984
2040,LBY,0.0088418696542984
2041,LBY,0.0088418696542984
2042,LBY,0.0088418696542984
2043,LBY,0.0088418696542984
2044,LBY,0.0088418696542984
2045,LBY,0.0088418696542984
2046,LBY,0.0088418696542984
2047,LBY,0.0088418696542984
2048,LBY,0.0088418696542984
2049,LBY,0.0088418696542984
2050,LBY,0.0088418696542984
2019,LKA,0.0
2020,LKA,0.0050418211683925
2021,LKA,0.0050418211683925
2022,LKA,0.0050418211683925
2023,LKA,0.0050418211683925
2024,LKA,0.0050418211683925
2025,LKA,0.0050418211683925
2026,LKA,0.0050418211683925
2027,LKA,0.0050418211683925
2028,LKA,0.0050418211683925
2029,LKA,0.0050418211683925
2030,LKA,0.0050418211683925
2031,LKA,0.0050418211683925
2032,LKA,0.0050418211683925
2033,LKA,0.0050418211683925
2034,LKA,0.0050418211683925
2035,LKA,0.0050418211683925
2036,LKA,0.0050418211683925
2037,LKA,0.0050418211683925
2038,LKA,0.0050418211683925
2039,LKA,0.0050418211683925
2040,LKA,0.0050418211683925
2041,LKA,0.0050418211683925
2042,LKA,0.0050418211683925
2043,LKA,0.0050418211683925
2044,LKA,0.0050418211683925
2045,LKA,0.0050418211683925
2046,LKA,0.0050418211683925
2047,LKA,0.0050418211683925
2048,LKA,0.0050418211683925
2049,LKA,0.0050418211683925
2050,LKA,0.0050418211683925
2019,LTU,0.0
2020,LTU,0.0039964955232723
2021,LTU,0.0039964955232723
2022,LTU,0.0039964955232723
2023,LTU,0.0039964955232723
2024,LTU,0.0039964955232723
2025,LTU,0.0039964955232723
2026,LTU,0.0039964955232723
2027,LTU,0.0039964955232723
2028,LTU,0.0039964955232723
2029,LTU,0.0039964955232723
2030,LTU,0.0039964955232723
2031,LTU,0.0039964955232723
2032,LTU,0.0039964955232723
2033,LTU,0.0039964955232723
2034,LTU,0.0039964955232723
2035,LTU,0.0039964955232723
2036,LTU,0.0039964955232723
2037,LTU,0.0039964955232723
2038,LTU,0.0039964955232723
2039,LTU,0.0039964955232723
2040,LTU,0.0039964955232723
2041,LTU,0.0039964955232723
2042,LTU,0.0039964955232723
2043,LTU,0.0039964955232723
2044,LTU,0.0039964955232723
2045,LTU,0.0039964955232723
2046,LTU,0.0039964955232723
2047,LTU,0.0039964955232723
2048,LTU,0.0039964955232723
2049,LTU,0.0039964955232723
2050,LTU,0.0039964955232723
2019,LVA,0.0
2020,LVA,0.0039998275977411
2021,LVA,0.0039998275977411
2022,LVA,0.0039998275977411
2023,LVA,0.0039998275977411
2024,LVA,0.0039998275977411
2025,LVA,0.0039998275977411
2026,LVA,0.0039998275977411
2027,LVA,0.0039998275977411
2028,LVA,0.0039998275977411
2029,LVA,0.0039998275977411
2030,LVA,0.0039998275977411
2031,LVA,0.0039998275977411
2032,LVA,0.0039998275977411
2033,LVA,0.0039998275977411
2034,LVA,0.0039998275977411
2035,LVA,0.0039998275977411
2036,LVA,0.0039998275977411
2037,LVA,0.0039998275977411
2038,LVA,0.0039998275977411
2039,LVA,0.0039998275977411
2040,LVA,0.0039998275977411
2041,LVA,0.0039998275977411
2042,LVA,0.0039998275977411
2043,LVA,0.0039998275977411
2044,LVA,0.0039998275977411
2045,LVA,0.0039998275977411
2046,LVA,0.0039998275977411
2047,LVA,0.0039998275977411
2048,LVA,0.0039998275977411
2049,LVA,0.0039998275977411
2050,LVA,0.0039998275977411
2019,MAR,0.0
2020,MAR,0.0
2021,MAR,0.0
2022,MAR,0.0
2023,MAR,0.0
2024,MAR,0.0
2025,MAR,0.0
2026,MAR,0.0
2027,MAR,0.0
2028,MAR,0.0
2029,MAR,0.0
2030,MAR,0.0
2031,MAR,0.0
2032,MAR,0.0
2033,MAR,0.0
2034,MAR,0.0
2035,MAR,0.0
2036,MAR,0.0
2037,MAR,0.0
2038,MAR,0.0
2039,MAR,0.0
2040,MAR,0.0
2041,MAR,0.0
2042,MAR,0.0
2043,MAR,0.0
2044,MAR,0.0
2045,MAR,0.0
2046,MAR,0.0
2047,MAR,0.0
2048,MAR,0.0
2049,MAR,0.0
2050,MAR,0.0
2019,MDA,0.0
2020,MDA,0.0
2021,MDA,0.0
2022,MDA,0.0
2023,MDA,0.0
2024,MDA,0.0
2025,MDA,0.0
2026,MDA,0.0
2027,MDA,0.0
2028,MDA,0.0
2029,MDA,0.0
2030,MDA,0.0
2031,MDA,0.0
2032,MDA,0.0
2033,MDA,0.0
2034,MDA,0.0
2035,MDA,0.0
2036,MDA,0.0
2037,MDA,0.0
2038,MDA,0.0
2039,MDA,0.0
2040,MDA,0.0
2041,MDA,0.0
2042,MDA,0.0
2043,MDA,0.0
2044,MDA,0.0
2045,MDA,0.0
2046,MDA,0.0
2047,MDA,0.0
2048,MDA,0.0
2049,MDA,0.0
2050,MDA,0.0
2019,MDG,0.0053577623508866
2020,MDG,0.0053032325509463
2021,MDG,0.0053032325509463
2022,MDG,0.0053032325509463
2023,MDG,0.0053032325509463
2024,MDG,0.0053032325509463
2025,MDG,0.0053032325509463
2026,MDG,0.0053032325509463
2027,MDG,0.0053032325509463
2028,MDG,0.0053032325509463
2029,MDG,0.0053032325509463
2030,MDG,0.0053032325509463
2031,MDG,0.0053032325509463
2032,MDG,0.0053032325509463
2033,MDG,0.0053032325509463
2034,MDG,0.0053032325509463
2035,MDG,0.0053032325509463
2036,MDG,0.0053032325509463
2037,MDG,0.0053032325509463
2038,MDG,0.0053032325509463
2039,MDG,0.0053032325509463
2040,MDG,0.0053032325509463
2041,MDG,0.0053032325509463
2042,MDG,0.0053032325509463
2043,MDG,0.0053032325509463
2044,MDG,0.0053032325509463
2045,MDG,0.0053032325509463
2046,MDG,0.0053032325509463
2047,MDG,0.0053032325509463
2048,MDG,0.0053032325509463
2049,MDG,0.0053032325509463
2050,MDG,0.0053032325509463
2019,MEX,0.004213859316636
2020,MEX,0.0078671794340318
2021,MEX,0.0078671794340318
2022,MEX,0.0078671794340318
2023,MEX,0.0078671794340318
2024,MEX,0.0078671794340318
2025,MEX,0.0078671794340318
2026,MEX,0.0078671794340318
2027,MEX,0.0078671794340318
2028,MEX,0.0078671794340318
2029,MEX,0.0078671794340318
2030,MEX,0.0078671794340318
2031,MEX,0.0078671794340318
2032,MEX,0.0078671794340318
2033,MEX,0.0078671794340318
2034,MEX,0.0078671794340318
2035,MEX,0.0078671794340318
2036,MEX,0.0078671794340318
2037,MEX,0.0078671794340318
2038,MEX,0.0078671794340318
2039,MEX,0.0078671794340318
2040,MEX,0.0078671794340318
2041,MEX,0.0078671794340318
2042,MEX,0.0078671794340318
2043,MEX,0.0078671794340318
2044,MEX,0.0078671794340318
2045,MEX,0.0078671794340318
2046,MEX,0.0078671794340318
2047,MEX,0.0078671794340318
2048,MEX,0.0078671794340318
2049,MEX,0.0078671794340318
2050,MEX,0.0078671794340318
2019,MKD,0.0
2020,MKD,0.0
2021,MKD,0.0
2022,MKD,0.0
2023,MKD,0.0
2024,MKD,0.0
2025,MKD,0.0
2026,MKD,0.0
2027,MKD,0.0
2028,MKD,0.0
2029,MKD,0.0
2030,MKD,0.0
2031,MKD,0.0
2032,MKD,0.0
2033,MKD,0.0
2034,MKD,0.0
2035,MKD,0.0
2036,MKD,0.0
2037,MKD,0.0
2038,MKD,0.0
2039,MKD,0.0
2040,MKD,0.0
2041,MKD,0.0
2042,MKD,0.0
2043,MKD,0.0
2044,MKD,0.0
2045,MKD,0.0
2046,MKD,0.0
2047,MKD,0.0
2048,MKD,0.0
2049,MKD,0.0
2050,MKD,0.0
2019,MLI,0.0
2020,MLI,0.000859199547721
2021,MLI,0.000859199547721
2022,MLI,0.000859199547721
2023,MLI,0.000859199547721
2024,MLI,0.000859199547721
2025,MLI,0.000859199547721
2026,MLI,0.000859199547721
2027,MLI,0.000859199547721
2028,MLI,0.000859199547721
2029,MLI,0.000859199547721
2030,MLI,0.000859199547721
2031,MLI,0.000859199547721
2032,MLI,0.000859199547721
2033,MLI,0.000859199547721
2034,MLI,0.000859199547721
2035,MLI,0.000859199547721
2036,MLI,0.000859199547721
2037,MLI,0.000859199547721
2038,MLI,0.000859199547721
2039,MLI,0.000859199547721
2040,MLI,0.000859199547721
2041,MLI,0.000859199547721
2042,MLI,0.000859199547721
2043,MLI,0.000859199547721
2044,MLI,0.000859199547721
2045,MLI,0.000859199547721
2046,MLI,0.000859199547721
2047,MLI,0.000859199547721
2048,MLI,0.000859199547721
2049,MLI,0.000859199547721
2050,MLI,0.000859199547721
2019,MMR,0.0099907277828982
2020,MMR,0.0093559566672703
2021,MMR,0.0093559566672703
2022,MMR,0.0093559566672703
2023,MMR,0.0093559566672703
2024,MMR,0.0093559566672703
2025,MMR,0.0093559566672703
2026,MMR,0.0093559566672703
2027,MMR,0.0093559566672703
2028,MMR,0.0093559566672703
2029,MMR,0.0093559566672703
2030,MMR,0.0093559566672703
2031,MMR,0.0093559566672703
2032,MMR,0.0093559566672703
2033,MMR,0.0093559566672703
2034,MMR,0.0093559566672703
2035,MMR,0.0093559566672703
2036,MMR,0.0093559566672703
2037,MMR,0.0093559566672703
2038,MMR,0.0093559566672703
2039,MMR,0.0093559566672703
2040,MMR,0.0093559566672703
2041,MMR,0.0093559566672703
2042,MMR,0.0093559566672703
2043,MMR,0.0093559566672703
2044,MMR,0.0093559566672703
2045,MMR,0.0093559566672703
2046,MMR,0.0093559566672703
2047,MMR,0.0093559566672703
2048,MMR,0.0093559566672703
2049,MMR,0.0093559566672703
2050,MMR,0.0093559566672703
2019,MNE,0.0018667663436265
2020,MNE,0.0063653330482699
2021,MNE,0.0063653330482699
2022,MNE,0.0063653330482699
2023,MNE,0.0063653330482699
2024,MNE,0.0063653330482699
2025,MNE,0.0063653330482699
2026,MNE,0.0063653330482699
2027,MNE,0.0063653330482699
2028,MNE,0.0063653330482699
2029,MNE,0.0063653330482699
2030,MNE,0.0063653330482699
2031,MNE,0.0063653330482699
2032,MNE,0.0063653330482699
2033,MNE,0.0063653330482699
2034,MNE,0.0063653330482699
2035,MNE,0.0063653330482699
2036,MNE,0.0063653330482699
2037,MNE,0.0063653330482699
2038,MNE,0.0063653330482699
2039,MNE,0.0063653330482699
2040,MNE,0.0063653330482699
2041,MNE,0.0063653330482699
2042,MNE,0.0063653330482699
2043,MNE,0.0063653330482699
2044,MNE,0.0063653330482699
2045,MNE,0.0063653330482699
2046,MNE,0.0063653330482699
2047,MNE,0.0063653330482699
2048,MNE,0.0063653330482699
2049,MNE,0.0063653330482699
2050,MNE,0.0063653330482699
2019,MNG,0.000647550292009
2020,MNG,0.0006472805543913
2021,MNG,0.0006472805543913
2022,MNG,0.0006472805543913
2023,MNG,0.0006472805543913
2024,MNG,0.0006472805543913
2025,MNG,0.0006472805543913
2026,MNG,0.0006472805543913
2027,MNG,0.0006472805543913
2028,MNG,0.0006472805543913
2029,MNG,0.0006472805543913
2030,MNG,0.0006472805543913
2031,MNG,0.0006472805543913
2032,MNG,0.0006472805543913
2033,MNG,0.0006472805543913
2034,MNG,0.0006472805543913
2035,MNG,0.0006472805543913
2036,MNG,0.0006472805543913
2037,MNG,0.0006472805543913
2038,MNG,0.0006472805543913
2039,MNG,0.0006472805543913
2040,MNG,0.0006472805543913
2041,MNG,0.0006472805543913
2042,MNG,0.0006472805543913
2043,MNG,0.0006472805543913
2044,MNG,0.0006472805543913
2045,MNG,0.0006472805543913
2046,MNG,0.0006472805543913
2047,MNG,0.0006472805543913
2048,MNG,0.0006472805543913
2049,MNG,0.0006472805543913
2050,MNG,0.0006472805543913
2019,MOZ,5.18759974850497e-06
2020,MOZ,0.0021807491468519
2021,MOZ,0.0021807491468519
2022,MOZ,0.0021807491468519
2023,MOZ,0.0021807491468519
2024,MOZ,0.0021807491468519
2025,MOZ,0.0021807491468519
2026,MOZ,0.0021807491468519
2027,MOZ,0.0021807491468519
2028,MOZ,0.0021807491468519
2029,MOZ,0.0021807491468519
2030,MOZ,0.0021807491468519
2031,MOZ,0.0021807491468519
2032,MOZ,0.0021807491468519
2033,MOZ,0.0021807491468519
2034,MOZ,0.0021807491468519
2035,MOZ,0.0021807491468519
2036,MOZ,0.0021807491468519
2037,MOZ,0.0021807491468519
2038,MOZ,0.0021807491468519
2039,MOZ,0.0021807491468519
2040,MOZ,0.0021807491468519
2041,MOZ,0.0021807491468519
2042,MOZ,0.0021807491468519
2043,MOZ,0.0021807491468519
2044,MOZ,0.0021807491468519
2045,MOZ,0.0021807491468519
2046,MOZ,0.0021807491468519
2047,MOZ,0.0021807491468519
2048,MOZ,0.0021807491468519
2049,MOZ,0.0021807491468519
2050,MOZ,0.0021807491468519
2019,MRT,0.008555204168203
2020,MRT,0.0077537140386149
2021,MRT,0.0077537140386149
2022,MRT,0.0077537140386149
2023,MRT,0.0077537140386149
2024,MRT,0.0077537140386149
2025,MRT,0.0077537140386149
2026,MRT,0.0077537140386149
2027,MRT,0.0077537140386149
2028,MRT,0.0077537140386149
2029,MRT,0.0077537140386149
2030,MRT,0.0077537140386149
2031,MRT,0.0077537140386149
2032,MRT,0.0077537140386149
2033,MRT,0.0077537140386149
2034,MRT,0.0077537140386149
2035,MRT,0.0077537140386149
2036,MRT,0.0077537140386149
2037,MRT,0.0077537140386149
2038,MRT,0.0077537140386149
2039,MRT,0.0077537140386149
2040,MRT,0.0077537140386149
2041,MRT,0.0077537140386149
2042,MRT,0.0077537140386149
2043,MRT,0.0077537140386149
2044,MRT,0.0077537140386149
2045,MRT,0.0077537140386149
2046,MRT,0.0077537140386149
2047,MRT,0.0077537140386149
2048,MRT,0.0077537140386149
2049,MRT,0.0077537140386149
2050,MRT,0.0077537140386149
2019,MUS,0.0
2020,MUS,0.000176855776626
2021,MUS,0.000176855776626
2022,MUS,0.000176855776626
2023,MUS,0.000176855776626
2024,MUS,0.000176855776626
2025,MUS,0.000176855776626
2026,MUS,0.000176855776626
2027,MUS,0.000176855776626
2028,MUS,0.000176855776626
2029,MUS,0.000176855776626
2030,MUS,0.000176855776626
2031,MUS,0.000176855776626
2032,MUS,0.000176855776626
2033,MUS,0.000176855776626
2034,MUS,0.000176855776626
2035,MUS,0.000176855776626
2036,MUS,0.000176855776626
2037,MUS,0.000176855776626
2038,MUS,0.000176855776626
2039,MUS,0.000176855776626
2040,MUS,0.000176855776626
2041,MUS,0.000176855776626
2042,MUS,0.000176855776626
2043,MUS,0.000176855776626
2044,MUS,0.000176855776626
2045,MUS,0.000176855776626
2046,MUS,0.000176855776626
2047,MUS,0.000176855776626
2048,MUS,0.000176855776626
2049,MUS,0.000176855776626
2050,MUS,0.000176855776626
2019,MWI,0.0006684954107573
2020,MWI,0.0005147617693341
2021,MWI,0.0005147617693341
2022,MWI,0.0005147617693341
2023,MWI,0.0005147617693341
2024,MWI,0.0005147617693341
2025,MWI,0.0005147617693341
2026,MWI,0.0005147617693341
2027,MWI,0.0005147617693341
2028,MWI,0.0005147617693341
2029,MWI,0.0005147617693341
2030,MWI,0.0005147617693341
2031,MWI,0.0005147617693341
2032,MWI,0.0005147617693341
2033,MWI,0.0005147617693341
2034,MWI,0.0005147617693341
2035,MWI,0.0005147617693341
2036,MWI,0.0005147617693341
2037,MWI,0.0005147617693341
2038,MWI,0.0005147617693341
2039,MWI,0.0005147617693341
2040,MWI,0.0005147617693341
2041,MWI,0.0005147617693341
2042,MWI,0.0005147617693341
2043,MWI,0.0005147617693341
2044,MWI,0.0005147617693341
2045,MWI,0.0005147617693341
2046,MWI,0.0005147617693341
2047,MWI,0.0005147617693341
2048,MWI,0.0005147617693341
2049,MWI,0.0005147617693341
2050,MWI,0.0005147617693341
2019,MYS,0.0066112917289774
2020,MYS,0.0066112917289774
2021,MYS,0.0066112917289774
2022,MYS,0.0066112917289774
2023,MYS,0.0066112917289774
2024,MYS,0.0066112917289774
2025,MYS,0.0066112917289774
2026,MYS,0.0066112917289774
2027,MYS,0.0066112917289774
2028,MYS,0.0066112917289774
2029,MYS,0.0066112917289774
2030,MYS,0.0066112917289774
2031,MYS,0.0066112917289774
2032,MYS,0.0066112917289774
2033,MYS,0.0066112917289774
2034,MYS,0.0066112917289774
2035,MYS,0.0066112917289774
2036,MYS,0.0066112917289774
2037,MYS,0.0066112917289774
2038,MYS,0.0066112917289774
2039,MYS,0.0066112917289774
2040,MYS,0.0066112917289774
2041,MYS,0.0066112917289774
2042,MYS,0.0066112917289774
2043,MYS,0.0066112917289774
2044,MYS,0.0066112917289774
2045,MYS,0.0066112917289774
2046,MYS,0.0066112917289774
2047,MYS,0.0066112917289774
2048,MYS,0.0066112917289774
2049,MYS,0.0066112917289774
2050,MYS,0.0066112917289774
2019,NAM,0.0050784837818517
2020,NAM,0.0028334535675149
2021,NAM,0.0028334535675149
2022,NAM,0.0028334535675149
2023,NAM,0.0028334535675149
2024,NAM,0.0028334535675149
2025,NAM,0.0028334535675149
2026,NAM,0.0028334535675149
2027,NAM,0.0028334535675149
2028,NAM,0.0028334535675149
2029,NAM,0.0028334535675149
2030,NAM,0.0028334535675149
2031,NAM,0.0028334535675149
2032,NAM,0.0028334535675149
2033,NAM,0.0028334535675149
2034,NAM,0.0028334535675149
2035,NAM,0.0028334535675149
2036,NAM,0.0028334535675149
2037,NAM,0.0028334535675149
2038,NAM,0.0028334535675149
2039,NAM,0.0028334535675149
2040,NAM,0.0028334535675149
2041,NAM,0.0028334535675149
2042,NAM,0.0028334535675149
2043,NAM,0.0028334535675149
2044,NAM,0.0028334535675149
2045,NAM,0.0028334535675149
2046,NAM,0.0028334535675149
2047,NAM,0.0028334535675149
2048,NAM,0.0028334535675149
2049,NAM,0.0028334535675149
2050,NAM,0.0028334535675149
2019,NCL,0.0
2020,NCL,0.0
2021,NCL,0.0
2022,NCL,0.0
2023,NCL,0.0
2024,NCL,0.0
2025,NCL,0.0
2026,NCL,0.0
2027,NCL,0.0
2028,NCL,0.0
2029,NCL,0.0
2030,NCL,0.0
2031,NCL,0.0
2032,NCL,0.0
2033,NCL,0.0
2034,NCL,0.0
2035,NCL,0.0
2036,NCL,0.0
2037,NCL,0.0
2038,NCL,0.0
2039,NCL,0.0
2040,NCL,0.0
2041,NCL,0.0
2042,NCL,0.0
2043,NCL,0.0
2044,NCL,0.0
2045,NCL,0.0
2046,NCL,0.0
2047,NCL,0.0
2048,NCL,0.0
2049,NCL,0.0
2050,NCL,0.0
2019,NER,0.0017226178930927
2020,NER,0.0004128698213834
2021,NER,0.0004128698213834
2022,NER,0.0004128698213834
2023,NER,0.0004128698213834
2024,NER,0.0004128698213834
2025,NER,0.0004128698213834
2026,NER,0.0004128698213834
2027,NER,0.0004128698213834
2028,NER,0.0004128698213834
2029,NER,0.0004128698213834
2030,NER,0.0004128698213834
2031,NER,0.0004128698213834
2032,NER,0.0004128698213834
2033,NER,0.0004128698213834
2034,NER,0.0004128698213834
2035,NER,0.0004128698213834
2036,NER,0.0004128698213834
2037,NER,0.0004128698213834
2038,NER,0.0004128698213834
2039,NER,0.0004128698213834
2040,NER,0.0004128698213834
2041,NER,0.0004128698213834
2042,NER,0.0004128698213834
2043,NER,0.0004128698213834
2044,NER,0.0004128698213834
2045,NER,0.0004128698213834
2046,NER,0.0004128698213834
2047,NER,0.0004128698213834
2048,NER,0.0004128698213834
2049,NER,0.0004128698213834
2050,NER,0.0004128698213834
2019,NGA,0.0
2020,NGA,0.0
2021,NGA,0.0
2022,NGA,0.0
2023,NGA,0.0
2024,NGA,0.0
2025,NGA,0.0
2026,NGA,0.0
2027,NGA,0.0
2028,NGA,0.0
2029,NGA,0.0
2030,NGA,0.0
2031,NGA,0.0
2032,NGA,0.0
2033,NGA,0.0
2034,NGA,0.0
2035,NGA,0.0
2036,NGA,0.0
2037,NGA,0.0
2038,NGA,0.0
2039,NGA,0.0
2040,NGA,0.0
2041,NGA,0.0
2042,NGA,0.0
2043,NGA,0.0
2044,NGA,0.0
2045,NGA,0.0
2046,NGA,0.0
2047,NGA,0.0
2048,NGA,0.0
2049,NGA,0.0
2050,NGA,0.0
2019,NIC,0.0074105866720933
2020,NIC,0.0034813084017387
2021,NIC,0.0034813084017387
2022,NIC,0.0034813084017387
2023,NIC,0.0034813084017387
2024,NIC,0.0034813084017387
2025,NIC,0.0034813084017387
2026,NIC,0.0034813084017387
2027,NIC,0.0034813084017387
2028,NIC,0.0034813084017387
2029,NIC,0.0034813084017387
2030,NIC,0.0034813084017387
2031,NIC,0.0034813084017387
2032,NIC,0.0034813084017387
2033,NIC,0.0034813084017387
2034,NIC,0.0034813084017387
2035,NIC,0.0034813084017387
2036,NIC,0.0034813084017387
2037,NIC,0.0034813084017387
2038,NIC,0.0034813084017387
2039,NIC,0.0034813084017387
2040,NIC,0.0034813084017387
2041,NIC,0.0034813084017387
2042,NIC,0.0034813084017387
2043,NIC,0.0034813084017387
2044,NIC,0.0034813084017387
2045,NIC,0.0034813084017387
2046,NIC,0.0034813084017387
2047,NIC,0.0034813084017387
2048,NIC,0.0034813084017387
2049,NIC,0.0034813084017387
2050,NIC,0.0034813084017387
2019,NLD,0.0082584966480274
2020,NLD,0.0064661947581911
2021,NLD,0.0064661947581911
2022,NLD,0.0064661947581911
2023,NLD,0.0064661947581911
2024,NLD,0.0064661947581911
2025,NLD,0.0064661947581911
2026,NLD,0.0064661947581911
2027,NLD,0.0064661947581911
2028,NLD,0.0064661947581911
2029,NLD,0.0064661947581911
2030,NLD,0.0064661947581911
2031,NLD,0.0064661947581911
2032,NLD,0.0064661947581911
2033,NLD,0.0064661947581911
2034,NLD,0.0064661947581911
2035,NLD,0.0064661947581911
2036,NLD,0.0064661947581911
2037,NLD,0.0064661947581911
2038,NLD,0.0064661947581911
2039,NLD,0.0064661947581911
2040,NLD,0.0064661947581911
2041,NLD,0.0064661947581911
2042,NLD,0.0064661947581911
2043,NLD,0.0064661947581911
2044,NLD,0.0064661947581911
2045,NLD,0.0064661947581911
2046,NLD,0.0064661947581911
2047,NLD,0.0064661947581911
2048,NLD,0.0064661947581911
2049,NLD,0.0064661947581911
2050,NLD,0.0064661947581911
2019,NOR,0.0031313040310883
2020,NOR,0.0018828932439378
2021,NOR,0.0018828932439378
2022,NOR,0.0018828932439378
2023,NOR,0.0018828932439378
2024,NOR,0.0018828932439378
2025,NOR,0.0018828932439378
2026,NOR,0.0018828932439378
2027,NOR,0.0018828932439378
2028,NOR,0.0018828932439378
2029,NOR,0.0018828932439378
2030,NOR,0.0018828932439378
2031,NOR,0.0018828932439378
2032,NOR,0.0018828932439378
2033,NOR,0.0018828932439378
2034,NOR,0.0018828932439378
2035,NOR,0.0018828932439378
2036,NOR,0.0018828932439378
2037,NOR,0.0018828932439378
2038,NOR,0.0018828932439378
2039,NOR,0.0018828932439378
2040,NOR,0.0018828932439378
2041,NOR,0.0018828932439378
2042,NOR,0.0018828932439378
2043,NOR,0.0018828932439378
2044,NOR,0.0018828932439378
2045,NOR,0.0018828932439378
2046,NOR,0.0018828932439378
2047,NOR,0.0018828932439378
2048,NOR,0.0018828932439378
2049,NOR,0.0018828932439378
2050,NOR,0.0018828932439378
2019,NPL,6.002832786314946e-05
2020,NPL,0.0026013370120246
2021,NPL,0.0026013370120246
2022,NPL,0.0026013370120246
2023,NPL,0.0026013370120246
2024,NPL,0.0026013370120246
2025,NPL,0.0026013370120246
2026,NPL,0.0026013370120246
2027,NPL,0.0026013370120246
2028,NPL,0.0026013370120246
2029,NPL,0.0026013370120246
2030,NPL,0.0026013370120246
2031,NPL,0.0026013370120246
2032,NPL,0.0026013370120246
2033,NPL,0.0026013370120246
2034,NPL,0.0026013370120246
2035,NPL,0.0026013370120246
2036,NPL,0.0026013370120246
2037,NPL,0.0026013370120246
2038,NPL,0.0026013370120246
2039,NPL,0.0026013370120246
2040,NPL,0.0026013370120246
2041,NPL,0.0026013370120246
2042,NPL,0.0026013370120246
2043,NPL,0.0026013370120246
2044,NPL,0.0026013370120246
2045,NPL,0.0026013370120246
2046,NPL,0.0026013370120246
2047,NPL,0.0026013370120246
2048,NPL,0.0026013370120246
2049,NPL,0.0026013370120246
2050,NPL,0.0026013370120246
2019,NZL,0.0038484318348969
2020,NZL,0.0036032595708474
2021,NZL,0.0036032595708474
2022,NZL,0.0036032595708474
2023,NZL,0.0036032595708474
2024,NZL,0.0036032595708474
2025,NZL,0.0036032595708474
2026,NZL,0.0036032595708474
2027,NZL,0.0036032595708474
2028,NZL,0.0036032595708474
2029,NZL,0.0036032595708474
2030,NZL,0.0036032595708474
2031,NZL,0.0036032595708474
2032,NZL,0.0036032595708474
2033,NZL,0.0036032595708474
2034,NZL,0.0036032595708474
2035,NZL,0.0036032595708474
2036,NZL,0.0036032595708474
2037,NZL,0.0036032595708474
2038,NZL,0.0036032595708474
2039,NZL,0.0036032595708474
2040,NZL,0.0036032595708474
2041,NZL,0.0036032595708474
2042,NZL,0.0036032595708474
2043,NZL,0.0036032595708474
2044,NZL,0.0036032595708474
2045,NZL,0.0036032595708474
2046,NZL,0.0036032595708474
2047,NZL,0.0036032595708474
2048,NZL,0.0036032595708474
2049,NZL,0.0036032595708474
2050,NZL,0.0036032595708474
2019,PAK,0.0053355580095995
2020,PAK,0.0033896378113694
2021,PAK,0.0033896378113694
2022,PAK,0.0033896378113694
2023,PAK,0.0033896378113694
2024,PAK,0.0033896378113694
2025,PAK,0.0033896378113694
2026,PAK,0.0033896378113694
2027,PAK,0.0033896378113694
2028,PAK,0.0033896378113694
2029,PAK,0.0033896378113694
2030,PAK,0.0033896378113694
2031,PAK,0.0033896378113694
2032,PAK,0.0033896378113694
2033,PAK,0.0033896378113694
2034,PAK,0.0033896378113694
2035,PAK,0.0033896378113694
2036,PAK,0.0033896378113694
2037,PAK,0.0033896378113694
2038,PAK,0.0033896378113694
2039,PAK,0.0033896378113694
2040,PAK,0.0033896378113694
2041,PAK,0.0033896378113694
2042,PAK,0.0033896378113694
2043,PAK,0.0033896378113694
2044,PAK,0.0033896378113694
2045,PAK,0.0033896378113694
2046,PAK,0.0033896378113694
2047,PAK,0.0033896378113694
2048,PAK,0.0033896378113694
2049,PAK,0.0033896378113694
2050,PAK,0.0033896378113694
2019,PAN,0.0048492361105449
2020,PAN,0.0029053010993048
2021,PAN,0.0029053010993048
2022,PAN,0.0029053010993048
2023,PAN,0.0029053010993048
2024,PAN,0.0029053010993048
2025,PAN,0.0029053010993048
2026,PAN,0.0029053010993048
2027,PAN,0.0029053010993048
2028,PAN,0.0029053010993048
2029,PAN,0.0029053010993048
2030,PAN,0.0029053010993048
2031,PAN,0.0029053010993048
2032,PAN,0.0029053010993048
2033,PAN,0.0029053010993048
2034,PAN,0.0029053010993048
2035,PAN,0.0029053010993048
2036,PAN,0.0029053010993048
