,Nation,iso_code3,Year,frac_trns_mtkm_dem_freight_aviation
3756,Saudi Arabia,SAU,2027,0.0004443382962052928
3757,Saudi Arabia,SAU,2028,0.0004443382962052928
3758,Saudi Arabia,SAU,2029,0.0004443382962052928
3759,Saudi Arabia,SAU,2030,0.0004443382962052928
3760,Saudi Arabia,SAU,2031,0.0004443382962052928
3761,Saudi Arabia,SAU,2032,0.0004443382962052928
3762,Saudi Arabia,SAU,2033,0.0004443382962052928
3763,Saudi Arabia,SAU,2034,0.0004443382962052928
3764,Saudi Arabia,SAU,2035,0.0004443382962052928
3765,Saudi Arabia,SAU,2036,0.0004443382962052928
3766,Saudi Arabia,SAU,2037,0.0004443382962052928
3767,Saudi Arabia,SAU,2038,0.0004443382962052928
3768,Saudi Arabia,SAU,2039,0.0004443382962052928
3769,Saudi Arabia,SAU,2040,0.0004443382962052928
3770,Saudi Arabia,SAU,2041,0.0004443382962052928
3771,Saudi Arabia,SAU,2042,0.0004443382962052928
3772,Saudi Arabia,SAU,2043,0.0004443382962052928
3773,Saudi Arabia,SAU,2044,0.0004443382962052928
3774,Saudi Arabia,SAU,2045,0.0004443382962052928
3775,Saudi Arabia,SAU,2046,0.0004443382962052928
3776,Saudi Arabia,SAU,2047,0.0004443382962052928
3777,Saudi Arabia,SAU,2048,0.0004443382962052928
3778,Saudi Arabia,SAU,2049,0.0004443382962052928
3779,Saudi Arabia,SAU,2050,0.0004443382962052928
3780,Sudan,SDN,2021,8.621905015387385e-05
3781,Sudan,SDN,2022,8.621905015387385e-05
3782,Sudan,SDN,2023,8.621905015387385e-05
3783,Sudan,SDN,2024,8.621905015387385e-05
3784,Sudan,SDN,2025,8.621905015387385e-05
3785,Sudan,SDN,2026,8.621905015387385e-05
3786,Sudan,SDN,2027,8.621905015387385e-05
3787,Sudan,SDN,2028,8.621905015387385e-05
3788,Sudan,SDN,2029,8.621905015387385e-05
3789,Sudan,SDN,2030,8.621905015387385e-05
3790,Sudan,SDN,2031,8.621905015387385e-05
3791,Sudan,SDN,2032,8.621905015387385e-05
3792,Sudan,SDN,2033,8.621905015387385e-05
3793,Sudan,SDN,2034,8.621905015387385e-05
3794,Sudan,SDN,2035,8.621905015387385e-05
3795,Sudan,SDN,2036,8.621905015387385e-05
3796,Sudan,SDN,2037,8.621905015387385e-05
3797,Sudan,SDN,2038,8.621905015387385e-05
3798,Sudan,SDN,2039,8.621905015387385e-05
3799,Sudan,SDN,2040,8.621905015387385e-05
3800,Sudan,SDN,2041,8.621905015387385e-05
3801,Sudan,SDN,2042,8.621905015387385e-05
3802,Sudan,SDN,2043,8.621905015387385e-05
3803,Sudan,SDN,2044,8.621905015387385e-05
3804,Sudan,SDN,2045,8.621905015387385e-05
3805,Sudan,SDN,2046,8.621905015387385e-05
3806,Sudan,SDN,2047,8.621905015387385e-05
3807,Sudan,SDN,2048,8.621905015387385e-05
3808,Sudan,SDN,2049,8.621905015387385e-05
3809,Sudan,SDN,2050,8.621905015387385e-05
3810,Senegal,SEN,2021,3.641564217020669e-05
3811,Senegal,SEN,2022,3.641564217020669e-05
3812,Senegal,SEN,2023,3.641564217020669e-05
3813,Senegal,SEN,2024,3.641564217020669e-05
3814,Senegal,SEN,2025,3.641564217020669e-05
3815,Senegal,SEN,2026,3.641564217020669e-05
3816,Senegal,SEN,2027,3.641564217020669e-05
3817,Senegal,SEN,2028,3.641564217020669e-05
3818,Senegal,SEN,2029,3.641564217020669e-05
3819,Senegal,SEN,2030,3.641564217020669e-05
3820,Senegal,SEN,2031,3.641564217020669e-05
3821,Senegal,SEN,2032,3.641564217020669e-05
3822,Senegal,SEN,2033,3.641564217020669e-05
3823,Senegal,SEN,2034,3.641564217020669e-05
3824,Senegal,SEN,2035,3.641564217020669e-05
3825,Senegal,SEN,2036,3.641564217020669e-05
3826,Senegal,SEN,2037,3.641564217020669e-05
3827,Senegal,SEN,2038,3.641564217020669e-05
3828,Senegal,SEN,2039,3.641564217020669e-05
3829,Senegal,SEN,2040,3.641564217020669e-05
3830,Senegal,SEN,2041,3.641564217020669e-05
3831,Senegal,SEN,2042,3.641564217020669e-05
3832,Senegal,SEN,2043,3.641564217020669e-05
3833,Senegal,SEN,2044,3.641564217020669e-05
3834,Senegal,SEN,2045,3.641564217020669e-05
3835,Senegal,SEN,2046,3.641564217020669e-05
3836,Senegal,SEN,2047,3.641564217020669e-05
3837,Senegal,SEN,2048,3.641564217020669e-05
3838,Senegal,SEN,2049,3.641564217020669e-05
3839,Senegal,SEN,2050,3.641564217020669e-05
3840,Singapore,SGP,2021,0.008408924625085573
3841,Singapore,SGP,2022,0.008408924625085573
3842,Singapore,SGP,2023,0.008408924625085573
3843,Singapore,SGP,2024,0.008408924625085573
3844,Singapore,SGP,2025,0.008408924625085573
3845,Singapore,SGP,2026,0.008408924625085573
3846,Singapore,SGP,2027,0.008408924625085573
3847,Singapore,SGP,2028,0.008408924625085573
3848,Singapore,SGP,2029,0.008408924625085573
3849,Singapore,SGP,2030,0.008408924625085573
3850,Singapore,SGP,2031,0.008408924625085573
3851,Singapore,SGP,2032,0.008408924625085573
3852,Singapore,SGP,2033,0.008408924625085573
3853,Singapore,SGP,2034,0.008408924625085573
3854,Singapore,SGP,2035,0.008408924625085573
3855,Singapore,SGP,2036,0.008408924625085573
3856,Singapore,SGP,2037,0.008408924625085573
3857,Singapore,SGP,2038,0.008408924625085573
3858,Singapore,SGP,2039,0.008408924625085573
3859,Singapore,SGP,2040,0.008408924625085573
3860,Singapore,SGP,2041,0.008408924625085573
3861,Singapore,SGP,2042,0.008408924625085573
3862,Singapore,SGP,2043,0.008408924625085573
3863,Singapore,SGP,2044,0.008408924625085573
3864,Singapore,SGP,2045,0.008408924625085573
3865,Singapore,SGP,2046,0.008408924625085573
3866,Singapore,SGP,2047,0.008408924625085573
3867,Singapore,SGP,2048,0.008408924625085573
3868,Singapore,SGP,2049,0.008408924625085573
3869,Singapore,SGP,2050,0.008408924625085573
3870,Solomon Islands,SLB,2021,4.3420885906969577e-05
3871,Solomon Islands,SLB,2022,4.3420885906969577e-05
3872,Solomon Islands,SLB,2023,4.3420885906969577e-05
3873,Solomon Islands,SLB,2024,4.3420885906969577e-05
3874,Solomon Islands,SLB,2025,4.3420885906969577e-05
3875,Solomon Islands,SLB,2026,4.3420885906969577e-05
3876,Solomon Islands,SLB,2027,4.3420885906969577e-05
3877,Solomon Islands,SLB,2028,4.3420885906969577e-05
3878,Solomon Islands,SLB,2029,4.3420885906969577e-05
3879,Solomon Islands,SLB,2030,4.3420885906969577e-05
3880,Solomon Islands,SLB,2031,4.3420885906969577e-05
3881,Solomon Islands,SLB,2032,4.3420885906969577e-05
3882,Solomon Islands,SLB,2033,4.3420885906969577e-05
3883,Solomon Islands,SLB,2034,4.3420885906969577e-05
3884,Solomon Islands,SLB,2035,4.3420885906969577e-05
3885,Solomon Islands,SLB,2036,4.3420885906969577e-05
3886,Solomon Islands,SLB,2037,4.3420885906969577e-05
3887,Solomon Islands,SLB,2038,4.3420885906969577e-05
3888,Solomon Islands,SLB,2039,4.3420885906969577e-05
3889,Solomon Islands,SLB,2040,4.3420885906969577e-05
3890,Solomon Islands,SLB,2041,4.3420885906969577e-05
3891,Solomon Islands,SLB,2042,4.3420885906969577e-05
3892,Solomon Islands,SLB,2043,4.3420885906969577e-05
3893,Solomon Islands,SLB,2044,4.3420885906969577e-05
3894,Solomon Islands,SLB,2045,4.3420885906969577e-05
3895,Solomon Islands,SLB,2046,4.3420885906969577e-05
3896,Solomon Islands,SLB,2047,4.3420885906969577e-05
3897,Solomon Islands,SLB,2048,4.3420885906969577e-05
3898,Solomon Islands,SLB,2049,4.3420885906969577e-05
3899,Solomon Islands,SLB,2050,4.3420885906969577e-05
3900,Sierra Leone,SLE,2021,0.00577021106089815
3901,Sierra Leone,SLE,2022,0.00577021106089815
3902,Sierra Leone,SLE,2023,0.00577021106089815
3903,Sierra Leone,SLE,2024,0.00577021106089815
3904,Sierra Leone,SLE,2025,0.00577021106089815
3905,Sierra Leone,SLE,2026,0.00577021106089815
3906,Sierra Leone,SLE,2027,0.00577021106089815
3907,Sierra Leone,SLE,2028,0.00577021106089815
3908,Sierra Leone,SLE,2029,0.00577021106089815
3909,Sierra Leone,SLE,2030,0.00577021106089815
3910,Sierra Leone,SLE,2031,0.00577021106089815
3911,Sierra Leone,SLE,2032,0.00577021106089815
3912,Sierra Leone,SLE,2033,0.00577021106089815
3913,Sierra Leone,SLE,2034,0.00577021106089815
3914,Sierra Leone,SLE,2035,0.00577021106089815
3915,Sierra Leone,SLE,2036,0.00577021106089815
3916,Sierra Leone,SLE,2037,0.00577021106089815
3917,Sierra Leone,SLE,2038,0.00577021106089815
3918,Sierra Leone,SLE,2039,0.00577021106089815
3919,Sierra Leone,SLE,2040,0.00577021106089815
3920,Sierra Leone,SLE,2041,0.00577021106089815
3921,Sierra Leone,SLE,2042,0.00577021106089815
3922,Sierra Leone,SLE,2043,0.00577021106089815
3923,Sierra Leone,SLE,2044,0.00577021106089815
3924,Sierra Leone,SLE,2045,0.00577021106089815
3925,Sierra Leone,SLE,2046,0.00577021106089815
3926,Sierra Leone,SLE,2047,0.00577021106089815
3927,Sierra Leone,SLE,2048,0.00577021106089815
3928,Sierra Leone,SLE,2049,0.00577021106089815
3929,Sierra Leone,SLE,2050,0.00577021106089815
3930,El Salvador,SLV,2021,8.394594273409138e-05
3931,El Salvador,SLV,2022,8.394594273409138e-05
3932,El Salvador,SLV,2023,8.394594273409138e-05
3933,El Salvador,SLV,2024,8.394594273409138e-05
3934,El Salvador,SLV,2025,8.394594273409138e-05
3935,El Salvador,SLV,2026,8.394594273409138e-05
3936,El Salvador,SLV,2027,8.394594273409138e-05
3937,El Salvador,SLV,2028,8.394594273409138e-05
3938,El Salvador,SLV,2029,8.394594273409138e-05
3939,El Salvador,SLV,2030,8.394594273409138e-05
3940,El Salvador,SLV,2031,8.394594273409138e-05
3941,El Salvador,SLV,2032,8.394594273409138e-05
3942,El Salvador,SLV,2033,8.394594273409138e-05
3943,El Salvador,SLV,2034,8.394594273409138e-05
3944,El Salvador,SLV,2035,8.394594273409138e-05
3945,El Salvador,SLV,2036,8.394594273409138e-05
3946,El Salvador,SLV,2037,8.394594273409138e-05
3947,El Salvador,SLV,2038,8.394594273409138e-05
3948,El Salvador,SLV,2039,8.394594273409138e-05
3949,El Salvador,SLV,2040,8.394594273409138e-05
3950,El Salvador,SLV,2041,8.394594273409138e-05
3951,El Salvador,SLV,2042,8.394594273409138e-05
3952,El Salvador,SLV,2043,8.394594273409138e-05
3953,El Salvador,SLV,2044,8.394594273409138e-05
3954,El Salvador,SLV,2045,8.394594273409138e-05
3955,El Salvador,SLV,2046,8.394594273409138e-05
3956,El Salvador,SLV,2047,8.394594273409138e-05
3957,El Salvador,SLV,2048,8.394594273409138e-05
3958,El Salvador,SLV,2049,8.394594273409138e-05
3959,El Salvador,SLV,2050,8.394594273409138e-05
3960,Somalia,SOM,2021,2.2467200128275585e-05
3961,Somalia,SOM,2022,2.2467200128275585e-05
3962,Somalia,SOM,2023,2.2467200128275585e-05
3963,Somalia,SOM,2024,2.2467200128275585e-05
3964,Somalia,SOM,2025,2.2467200128275585e-05
3965,Somalia,SOM,2026,2.2467200128275585e-05
3966,Somalia,SOM,2027,2.2467200128275585e-05
3967,Somalia,SOM,2028,2.2467200128275585e-05
3968,Somalia,SOM,2029,2.2467200128275585e-05
3969,Somalia,SOM,2030,2.2467200128275585e-05
3970,Somalia,SOM,2031,2.2467200128275585e-05
3971,Somalia,SOM,2032,2.2467200128275585e-05
3972,Somalia,SOM,2033,2.2467200128275585e-05
3973,Somalia,SOM,2034,2.2467200128275585e-05
3974,Somalia,SOM,2035,2.2467200128275585e-05
3975,Somalia,SOM,2036,2.2467200128275585e-05
3976,Somalia,SOM,2037,2.2467200128275585e-05
3977,Somalia,SOM,2038,2.2467200128275585e-05
3978,Somalia,SOM,2039,2.2467200128275585e-05
3979,Somalia,SOM,2040,2.2467200128275585e-05
3980,Somalia,SOM,2041,2.2467200128275585e-05
3981,Somalia,SOM,2042,2.2467200128275585e-05
3982,Somalia,SOM,2043,2.2467200128275585e-05
3983,Somalia,SOM,2044,2.2467200128275585e-05
3984,Somalia,SOM,2045,2.2467200128275585e-05
3985,Somalia,SOM,2046,2.2467200128275585e-05
3986,Somalia,SOM,2047,2.2467200128275585e-05
3987,Somalia,SOM,2048,2.2467200128275585e-05
3988,Somalia,SOM,2049,2.2467200128275585e-05
3989,Somalia,SOM,2050,2.2467200128275585e-05
3990,Serbia,SRB,2021,0.00031965937513675095
3991,Serbia,SRB,2022,0.00031965937513675095
3992,Serbia,SRB,2023,0.00031965937513675095
3993,Serbia,SRB,2024,0.00031965937513675095
3994,Serbia,SRB,2025,0.00031965937513675095
3995,Serbia,SRB,2026,0.00031965937513675095
3996,Serbia,SRB,2027,0.00031965937513675095
3997,Serbia,SRB,2028,0.00031965937513675095
3998,Serbia,SRB,2029,0.00031965937513675095
3999,Serbia,SRB,2030,0.00031965937513675095
4000,Serbia,SRB,2031,0.00031965937513675095
4001,Serbia,SRB,2032,0.00031965937513675095
4002,Serbia,SRB,2033,0.00031965937513675095
4003,Serbia,SRB,2034,0.00031965937513675095
4004,Serbia,SRB,2035,0.00031965937513675095
4005,Serbia,SRB,2036,0.00031965937513675095
4006,Serbia,SRB,2037,0.00031965937513675095
4007,Serbia,SRB,2038,0.00031965937513675095
4008,Serbia,SRB,2039,0.00031965937513675095
4009,Serbia,SRB,2040,0.00031965937513675095
4010,Serbia,SRB,2041,0.00031965937513675095
4011,Serbia,SRB,2042,0.00031965937513675095
4012,Serbia,SRB,2043,0.00031965937513675095
4013,Serbia,SRB,2044,0.00031965937513675095
4014,Serbia,SRB,2045,0.00031965937513675095
4015,Serbia,SRB,2046,0.00031965937513675095
4016,Serbia,SRB,2047,0.00031965937513675095
4017,Serbia,SRB,2048,0.00031965937513675095
4018,Serbia,SRB,2049,0.00031965937513675095
4019,Serbia,SRB,2050,0.00031965937513675095
4020,Sao Tome and Principe,STP,2021,7.858925704132792e-06
4021,Sao Tome and Principe,STP,2022,7.858925704132792e-06
4022,Sao Tome and Principe,STP,2023,7.858925704132792e-06
4023,Sao Tome and Principe,STP,2024,7.858925704132792e-06
4024,Sao Tome and Principe,STP,2025,7.858925704132792e-06
4025,Sao Tome and Principe,STP,2026,7.858925704132792e-06
4026,Sao Tome and Principe,STP,2027,7.858925704132792e-06
4027,Sao Tome and Principe,STP,2028,7.858925704132792e-06
4028,Sao Tome and Principe,STP,2029,7.858925704132792e-06
4029,Sao Tome and Principe,STP,2030,7.858925704132792e-06
4030,Sao Tome and Principe,STP,2031,7.858925704132792e-06
4031,Sao Tome and Principe,STP,2032,7.858925704132792e-06
4032,Sao Tome and Principe,STP,2033,7.858925704132792e-06
4033,Sao Tome and Principe,STP,2034,7.858925704132792e-06
4034,Sao Tome and Principe,STP,2035,7.858925704132792e-06
4035,Sao Tome and Principe,STP,2036,7.858925704132792e-06
4036,Sao Tome and Principe,STP,2037,7.858925704132792e-06
4037,Sao Tome and Principe,STP,2038,7.858925704132792e-06
4038,Sao Tome and Principe,STP,2039,7.858925704132792e-06
4039,Sao Tome and Principe,STP,2040,7.858925704132792e-06
4040,Sao Tome and Principe,STP,2041,7.858925704132792e-06
4041,Sao Tome and Principe,STP,2042,7.858925704132792e-06
4042,Sao Tome and Principe,STP,2043,7.858925704132792e-06
4043,Sao Tome and Principe,STP,2044,7.858925704132792e-06
4044,Sao Tome and Principe,STP,2045,7.858925704132792e-06
4045,Sao Tome and Principe,STP,2046,7.858925704132792e-06
4046,Sao Tome and Principe,STP,2047,7.858925704132792e-06
4047,Sao Tome and Principe,STP,2048,7.858925704132792e-06
4048,Sao Tome and Principe,STP,2049,7.858925704132792e-06
4049,Sao Tome and Principe,STP,2050,7.858925704132792e-06
4050,Suriname,SUR,2021,7.282681985133348e-05
4051,Suriname,SUR,2022,7.282681985133348e-05
4052,Suriname,SUR,2023,7.282681985133348e-05
4053,Suriname,SUR,2024,7.282681985133348e-05
4054,Suriname,SUR,2025,7.282681985133348e-05
4055,Suriname,SUR,2026,7.282681985133348e-05
4056,Suriname,SUR,2027,7.282681985133348e-05
4057,Suriname,SUR,2028,7.282681985133348e-05
4058,Suriname,SUR,2029,7.282681985133348e-05
4059,Suriname,SUR,2030,7.282681985133348e-05
4060,Suriname,SUR,2031,7.282681985133348e-05
4061,Suriname,SUR,2032,7.282681985133348e-05
4062,Suriname,SUR,2033,7.282681985133348e-05
4063,Suriname,SUR,2034,7.282681985133348e-05
4064,Suriname,SUR,2035,7.282681985133348e-05
4065,Suriname,SUR,2036,7.282681985133348e-05
4066,Suriname,SUR,2037,7.282681985133348e-05
4067,Suriname,SUR,2038,7.282681985133348e-05
4068,Suriname,SUR,2039,7.282681985133348e-05
4069,Suriname,SUR,2040,7.282681985133348e-05
4070,Suriname,SUR,2041,7.282681985133348e-05
4071,Suriname,SUR,2042,7.282681985133348e-05
4072,Suriname,SUR,2043,7.282681985133348e-05
4073,Suriname,SUR,2044,7.282681985133348e-05
4074,Suriname,SUR,2045,7.282681985133348e-05
4075,Suriname,SUR,2046,7.282681985133348e-05
4076,Suriname,SUR,2047,7.282681985133348e-05
4077,Suriname,SUR,2048,7.282681985133348e-05
4078,Suriname,SUR,2049,7.282681985133348e-05
4079,Suriname,SUR,2050,7.282681985133348e-05
4080,Slovenia,SVN,2021,5.1795015964139456e-05
4081,Slovenia,SVN,2022,5.1795015964139456e-05
4082,Slovenia,SVN,2023,5.1795015964139456e-05
4083,Slovenia,SVN,2024,5.1795015964139456e-05
4084,Slovenia,SVN,2025,5.1795015964139456e-05
4085,Slovenia,SVN,2026,5.1795015964139456e-05
4086,Slovenia,SVN,2027,5.1795015964139456e-05
4087,Slovenia,SVN,2028,5.1795015964139456e-05
4088,Slovenia,SVN,2029,5.1795015964139456e-05
4089,Slovenia,SVN,2030,5.1795015964139456e-05
4090,Slovenia,SVN,2031,5.1795015964139456e-05
4091,Slovenia,SVN,2032,5.1795015964139456e-05
4092,Slovenia,SVN,2033,5.1795015964139456e-05
4093,Slovenia,SVN,2034,5.1795015964139456e-05
4094,Slovenia,SVN,2035,5.1795015964139456e-05
4095,Slovenia,SVN,2036,5.1795015964139456e-05
4096,Slovenia,SVN,2037,5.1795015964139456e-05
4097,Slovenia,SVN,2038,5.1795015964139456e-05
4098,Slovenia,SVN,2039,5.1795015964139456e-05
4099,Slovenia,SVN,2040,5.1795015964139456e-05
4100,Slovenia,SVN,2041,5.1795015964139456e-05
4101,Slovenia,SVN,2042,5.1795015964139456e-05
4102,Slovenia,SVN,2043,5.1795015964139456e-05
4103,Slovenia,SVN,2044,5.1795015964139456e-05
4104,Slovenia,SVN,2045,5.1795015964139456e-05
4105,Slovenia,SVN,2046,5.1795015964139456e-05
4106,Slovenia,SVN,2047,5.1795015964139456e-05
4107,Slovenia,SVN,2048,5.1795015964139456e-05
4108,Slovenia,SVN,2049,5.1795015964139456e-05
4109,Slovenia,SVN,2050,5.1795015964139456e-05
4110,Sweden,SWE,2021,0.0021957081334683932
4111,Sweden,SWE,2022,0.0021957081334683932
4112,Sweden,SWE,2023,0.0021957081334683932
4113,Sweden,SWE,2024,0.0021957081334683932
4114,Sweden,SWE,2025,0.0021957081334683932
4115,Sweden,SWE,2026,0.0021957081334683932
4116,Sweden,SWE,2027,0.0021957081334683932
4117,Sweden,SWE,2028,0.0021957081334683932
4118,Sweden,SWE,2029,0.0021957081334683932
4119,Sweden,SWE,2030,0.0021957081334683932
4120,Sweden,SWE,2031,0.0021957081334683932
4121,Sweden,SWE,2032,0.0021957081334683932
4122,Sweden,SWE,2033,0.0021957081334683932
4123,Sweden,SWE,2034,0.0021957081334683932
4124,Sweden,SWE,2035,0.0021957081334683932
4125,Sweden,SWE,2036,0.0021957081334683932
4126,Sweden,SWE,2037,0.0021957081334683932
4127,Sweden,SWE,2038,0.0021957081334683932
4128,Sweden,SWE,2039,0.0021957081334683932
4129,Sweden,SWE,2040,0.0021957081334683932
4130,Sweden,SWE,2041,0.0021957081334683932
4131,Sweden,SWE,2042,0.0021957081334683932
4132,Sweden,SWE,2043,0.0021957081334683932
4133,Sweden,SWE,2044,0.0021957081334683932
4134,Sweden,SWE,2045,0.0021957081334683932
4135,Sweden,SWE,2046,0.0021957081334683932
4136,Sweden,SWE,2047,0.0021957081334683932
4137,Sweden,SWE,2048,0.0021957081334683932
4138,Sweden,SWE,2049,0.0021957081334683932
4139,Sweden,SWE,2050,0.0021957081334683932
4140,Eswatini,SWZ,2021,1.929791448840071e-07
4141,Eswatini,SWZ,2022,1.929791448840071e-07
4142,Eswatini,SWZ,2023,1.929791448840071e-07
4143,Eswatini,SWZ,2024,1.929791448840071e-07
4144,Eswatini,SWZ,2025,1.929791448840071e-07
4145,Eswatini,SWZ,2026,1.929791448840071e-07
4146,Eswatini,SWZ,2027,1.929791448840071e-07
4147,Eswatini,SWZ,2028,1.929791448840071e-07
4148,Eswatini,SWZ,2029,1.929791448840071e-07
4149,Eswatini,SWZ,2030,1.929791448840071e-07
4150,Eswatini,SWZ,2031,1.929791448840071e-07
4151,Eswatini,SWZ,2032,1.929791448840071e-07
4152,Eswatini,SWZ,2033,1.929791448840071e-07
4153,Eswatini,SWZ,2034,1.929791448840071e-07
4154,Eswatini,SWZ,2035,1.929791448840071e-07
4155,Eswatini,SWZ,2036,1.929791448840071e-07
4156,Eswatini,SWZ,2037,1.929791448840071e-07
4157,Eswatini,SWZ,2038,1.929791448840071e-07
4158,Eswatini,SWZ,2039,1.929791448840071e-07
4159,Eswatini,SWZ,2040,1.929791448840071e-07
4160,Eswatini,SWZ,2041,1.929791448840071e-07
4161,Eswatini,SWZ,2042,1.929791448840071e-07
4162,Eswatini,SWZ,2043,1.929791448840071e-07
4163,Eswatini,SWZ,2044,1.929791448840071e-07
4164,Eswatini,SWZ,2045,1.929791448840071e-07
4165,Eswatini,SWZ,2046,1.929791448840071e-07
4166,Eswatini,SWZ,2047,1.929791448840071e-07
4167,Eswatini,SWZ,2048,1.929791448840071e-07
4168,Eswatini,SWZ,2049,1.929791448840071e-07
4169,Eswatini,SWZ,2050,1.929791448840071e-07
4170,Syrian Arab Republic,SYR,2021,1.3334009994909705e-07
4171,Syrian Arab Republic,SYR,2022,1.3334009994909705e-07
4172,Syrian Arab Republic,SYR,2023,1.3334009994909705e-07
4173,Syrian Arab Republic,SYR,2024,1.3334009994909705e-07
4174,Syrian Arab Republic,SYR,2025,1.3334009994909705e-07
4175,Syrian Arab Republic,SYR,2026,1.3334009994909705e-07
4176,Syrian Arab Republic,SYR,2027,1.3334009994909705e-07
4177,Syrian Arab Republic,SYR,2028,1.3334009994909705e-07
4178,Syrian Arab Republic,SYR,2029,1.3334009994909705e-07
4179,Syrian Arab Republic,SYR,2030,1.3334009994909705e-07
4180,Syrian Arab Republic,SYR,2031,1.3334009994909705e-07
4181,Syrian Arab Republic,SYR,2032,1.3334009994909705e-07
4182,Syrian Arab Republic,SYR,2033,1.3334009994909705e-07
4183,Syrian Arab Republic,SYR,2034,1.3334009994909705e-07
4184,Syrian Arab Republic,SYR,2035,1.3334009994909705e-07
4185,Syrian Arab Republic,SYR,2036,1.3334009994909705e-07
4186,Syrian Arab Republic,SYR,2037,1.3334009994909705e-07
4187,Syrian Arab Republic,SYR,2038,1.3334009994909705e-07
4188,Syrian Arab Republic,SYR,2039,1.3334009994909705e-07
4189,Syrian Arab Republic,SYR,2040,1.3334009994909705e-07
4190,Syrian Arab Republic,SYR,2041,1.3334009994909705e-07
4191,Syrian Arab Republic,SYR,2042,1.3334009994909705e-07
4192,Syrian Arab Republic,SYR,2043,1.3334009994909705e-07
4193,Syrian Arab Republic,SYR,2044,1.3334009994909705e-07
4194,Syrian Arab Republic,SYR,2045,1.3334009994909705e-07
4195,Syrian Arab Republic,SYR,2046,1.3334009994909705e-07
4196,Syrian Arab Republic,SYR,2047,1.3334009994909705e-07
4197,Syrian Arab Republic,SYR,2048,1.3334009994909705e-07
4198,Syrian Arab Republic,SYR,2049,1.3334009994909705e-07
4199,Syrian Arab Republic,SYR,2050,1.3334009994909705e-07
4200,Chad,TCD,2021,7.427586812280942e-06
4201,Chad,TCD,2022,7.427586812280942e-06
4202,Chad,TCD,2023,7.427586812280942e-06
4203,Chad,TCD,2024,7.427586812280942e-06
4204,Chad,TCD,2025,7.427586812280942e-06
4205,Chad,TCD,2026,7.427586812280942e-06
4206,Chad,TCD,2027,7.427586812280942e-06
4207,Chad,TCD,2028,7.427586812280942e-06
4208,Chad,TCD,2029,7.427586812280942e-06
4209,Chad,TCD,2030,7.427586812280942e-06
4210,Chad,TCD,2031,7.427586812280942e-06
4211,Chad,TCD,2032,7.427586812280942e-06
4212,Chad,TCD,2033,7.427586812280942e-06
4213,Chad,TCD,2034,7.427586812280942e-06
4214,Chad,TCD,2035,7.427586812280942e-06
4215,Chad,TCD,2036,7.427586812280942e-06
4216,Chad,TCD,2037,7.427586812280942e-06
4217,Chad,TCD,2038,7.427586812280942e-06
4218,Chad,TCD,2039,7.427586812280942e-06
4219,Chad,TCD,2040,7.427586812280942e-06
4220,Chad,TCD,2041,7.427586812280942e-06
4221,Chad,TCD,2042,7.427586812280942e-06
4222,Chad,TCD,2043,7.427586812280942e-06
4223,Chad,TCD,2044,7.427586812280942e-06
4224,Chad,TCD,2045,7.427586812280942e-06
4225,Chad,TCD,2046,7.427586812280942e-06
4226,Chad,TCD,2047,7.427586812280942e-06
4227,Chad,TCD,2048,7.427586812280942e-06
4228,Chad,TCD,2049,7.427586812280942e-06
4229,Chad,TCD,2050,7.427586812280942e-06
4230,Togo,TGO,2021,0.00013777438026152963
4231,Togo,TGO,2022,0.00013777438026152963
4232,Togo,TGO,2023,0.00013777438026152963
4233,Togo,TGO,2024,0.00013777438026152963
4234,Togo,TGO,2025,0.00013777438026152963
4235,Togo,TGO,2026,0.00013777438026152963
4236,Togo,TGO,2027,0.00013777438026152963
4237,Togo,TGO,2028,0.00013777438026152963
4238,Togo,TGO,2029,0.00013777438026152963
4239,Togo,TGO,2030,0.00013777438026152963
4240,Togo,TGO,2031,0.00013777438026152963
4241,Togo,TGO,2032,0.00013777438026152963
4242,Togo,TGO,2033,0.00013777438026152963
4243,Togo,TGO,2034,0.00013777438026152963
4244,Togo,TGO,2035,0.00013777438026152963
4245,Togo,TGO,2036,0.00013777438026152963
4246,Togo,TGO,2037,0.00013777438026152963
4247,Togo,TGO,2038,0.00013777438026152963
4248,Togo,TGO,2039,0.00013777438026152963
4249,Togo,TGO,2040,0.00013777438026152963
4250,Togo,TGO,2041,0.00013777438026152963
4251,Togo,TGO,2042,0.00013777438026152963
4252,Togo,TGO,2043,0.00013777438026152963
4253,Togo,TGO,2044,0.00013777438026152963
4254,Togo,TGO,2045,0.00013777438026152963
4255,Togo,TGO,2046,0.00013777438026152963
4256,Togo,TGO,2047,0.00013777438026152963
4257,Togo,TGO,2048,0.00013777438026152963
4258,Togo,TGO,2049,0.00013777438026152963
4259,Togo,TGO,2050,0.00013777438026152963
4260,Thailand,THA,2021,0.0005502214517147714
4261,Thailand,THA,2022,0.0005502214517147714
4262,Thailand,THA,2023,0.0005502214517147714
4263,Thailand,THA,2024,0.0005502214517147714
4264,Thailand,THA,2025,0.0005502214517147714
4265,Thailand,THA,2026,0.0005502214517147714
4266,Thailand,THA,2027,0.0005502214517147714
4267,Thailand,THA,2028,0.0005502214517147714
4268,Thailand,THA,2029,0.0005502214517147714
4269,Thailand,THA,2030,0.0005502214517147714
4270,Thailand,THA,2031,0.0005502214517147714
4271,Thailand,THA,2032,0.0005502214517147714
