iso_code3,Nation,pop_lvst_initial_goats,Year
KAZ,Kazakhstan,2302680,2034
KAZ,Kazakhstan,2302680,2035
KAZ,Kazakhstan,2302680,2036
KAZ,Kazakhstan,2302680,2037
KAZ,Kazakhstan,2302680,2038
KAZ,Kazakhstan,2302680,2039
KAZ,Kazakhstan,2302680,2040
KAZ,Kazakhstan,2302680,2041
KAZ,Kazakhstan,2302680,2042
KAZ,Kazakhstan,2302680,2043
KAZ,Kazakhstan,2302680,2044
KAZ,Kazakhstan,2302680,2045
KAZ,Kazakhstan,2302680,2046
KAZ,Kazakhstan,2302680,2047
KAZ,Kazakhstan,2302680,2048
KAZ,Kazakhstan,2302680,2049
KAZ,Kazakhstan,2302680,2050
KEN,Kenya,34529910,2023
KEN,Kenya,34529910,2024
KEN,Kenya,34529910,2025
KEN,Kenya,34529910,2026
KEN,Kenya,34529910,2027
KEN,Kenya,34529910,2028
KEN,Kenya,34529910,2029
KEN,Kenya,34529910,2030
KEN,Kenya,34529910,2031
KEN,Kenya,34529910,2032
KEN,Kenya,34529910,2033
KEN,Kenya,34529910,2034
KEN,Kenya,34529910,2035
KEN,Kenya,34529910,2036
KEN,Kenya,34529910,2037
KEN,Kenya,34529910,2038
KEN,Kenya,34529910,2039
KEN,Kenya,34529910,2040
KEN,Kenya,34529910,2041
KEN,Kenya,34529910,2042
KEN,Kenya,34529910,2043
KEN,Kenya,34529910,2044
KEN,Kenya,34529910,2045
KEN,Kenya,34529910,2046
KEN,Kenya,34529910,2047
KEN,Kenya,34529910,2048
KEN,Kenya,34529910,2049
KEN,Kenya,34529910,2050
KWT,Kuwait,223114,2023
KWT,Kuwait,223114,2024
KWT,Kuwait,223114,2025
KWT,Kuwait,223114,2026
KWT,Kuwait,223114,2027
KWT,Kuwait,223114,2028
KWT,Kuwait,223114,2029
KWT,Kuwait,223114,2030
KWT,Kuwait,223114,2031
KWT,Kuwait,223114,2032
KWT,Kuwait,223114,2033
KWT,Kuwait,223114,2034
KWT,Kuwait,223114,2035
KWT,Kuwait,223114,2036
KWT,Kuwait,223114,2037
KWT,Kuwait,223114,2038
KWT,Kuwait,223114,2039
KWT,Kuwait,223114,2040
KWT,Kuwait,223114,2041
KWT,Kuwait,223114,2042
KWT,Kuwait,223114,2043
KWT,Kuwait,223114,2044
KWT,Kuwait,223114,2045
KWT,Kuwait,223114,2046
KWT,Kuwait,223114,2047
KWT,Kuwait,223114,2048
KWT,Kuwait,223114,2049
KWT,Kuwait,223114,2050
KGZ,Kyrgyzstan,685368,2023
KGZ,Kyrgyzstan,685368,2024
KGZ,Kyrgyzstan,685368,2025
KGZ,Kyrgyzstan,685368,2026
KGZ,Kyrgyzstan,685368,2027
KGZ,Kyrgyzstan,685368,2028
KGZ,Kyrgyzstan,685368,2029
KGZ,Kyrgyzstan,685368,2030
KGZ,Kyrgyzstan,685368,2031
KGZ,Kyrgyzstan,685368,2032
KGZ,Kyrgyzstan,685368,2033
KGZ,Kyrgyzstan,685368,2034
KGZ,Kyrgyzstan,685368,2035
KGZ,Kyrgyzstan,685368,2036
KGZ,Kyrgyzstan,685368,2037
KGZ,Kyrgyzstan,685368,2038
KGZ,Kyrgyzstan,685368,2039
KGZ,Kyrgyzstan,685368,2040
KGZ,Kyrgyzstan,685368,2041
KGZ,Kyrgyzstan,685368,2042
KGZ,Kyrgyzstan,685368,2043
KGZ,Kyrgyzstan,685368,2044
KGZ,Kyrgyzstan,685368,2045
KGZ,Kyrgyzstan,685368,2046
KGZ,Kyrgyzstan,685368,2047
KGZ,Kyrgyzstan,685368,2048
KGZ,Kyrgyzstan,685368,2049
KGZ,Kyrgyzstan,685368,2050
LAO,Lao People's Democratic Republic,753860,2023
LAO,Lao People's Democratic Republic,753860,2024
LAO,Lao People's Democratic Republic,753860,2025
LAO,Lao People's Democratic Republic,753860,2026
LAO,Lao People's Democratic Republic,753860,2027
LAO,Lao People's Democratic Republic,753860,2028
LAO,Lao People's Democratic Republic,753860,2029
LAO,Lao People's Democratic Republic,753860,2030
LAO,Lao People's Democratic Republic,753860,2031
LAO,Lao People's Democratic Republic,753860,2032
LAO,Lao People's Democratic Republic,753860,2033
LAO,Lao People's Democratic Republic,753860,2034
LAO,Lao People's Democratic Republic,753860,2035
LAO,Lao People's Democratic Republic,753860,2036
LAO,Lao People's Democratic Republic,753860,2037
LAO,Lao People's Democratic Republic,753860,2038
LAO,Lao People's Democratic Republic,753860,2039
LAO,Lao People's Democratic Republic,753860,2040
LAO,Lao People's Democratic Republic,753860,2041
LAO,Lao People's Democratic Republic,753860,2042
LAO,Lao People's Democratic Republic,753860,2043
LAO,Lao People's Democratic Republic,753860,2044
LAO,Lao People's Democratic Republic,753860,2045
LAO,Lao People's Democratic Republic,753860,2046
LAO,Lao People's Democratic Republic,753860,2047
LAO,Lao People's Democratic Republic,753860,2048
LAO,Lao People's Democratic Republic,753860,2049
LAO,Lao People's Democratic Republic,753860,2050
LVA,Latvia,11680,2023
LVA,Latvia,11680,2024
LVA,Latvia,11680,2025
LVA,Latvia,11680,2026
LVA,Latvia,11680,2027
LVA,Latvia,11680,2028
LVA,Latvia,11680,2029
LVA,Latvia,11680,2030
LVA,Latvia,11680,2031
LVA,Latvia,11680,2032
LVA,Latvia,11680,2033
LVA,Latvia,11680,2034
LVA,Latvia,11680,2035
LVA,Latvia,11680,2036
LVA,Latvia,11680,2037
LVA,Latvia,11680,2038
LVA,Latvia,11680,2039
LVA,Latvia,11680,2040
LVA,Latvia,11680,2041
LVA,Latvia,11680,2042
LVA,Latvia,11680,2043
LVA,Latvia,11680,2044
LVA,Latvia,11680,2045
LVA,Latvia,11680,2046
LVA,Latvia,11680,2047
LVA,Latvia,11680,2048
LVA,Latvia,11680,2049
LVA,Latvia,11680,2050
LBN,Lebanon,526021,2023
LBN,Lebanon,526021,2024
LBN,Lebanon,526021,2025
LBN,Lebanon,526021,2026
LBN,Lebanon,526021,2027
LBN,Lebanon,526021,2028
LBN,Lebanon,526021,2029
LBN,Lebanon,526021,2030
LBN,Lebanon,526021,2031
LBN,Lebanon,526021,2032
LBN,Lebanon,526021,2033
LBN,Lebanon,526021,2034
LBN,Lebanon,526021,2035
LBN,Lebanon,526021,2036
LBN,Lebanon,526021,2037
LBN,Lebanon,526021,2038
LBN,Lebanon,526021,2039
LBN,Lebanon,526021,2040
LBN,Lebanon,526021,2041
LBN,Lebanon,526021,2042
LBN,Lebanon,526021,2043
LBN,Lebanon,526021,2044
LBN,Lebanon,526021,2045
LBN,Lebanon,526021,2046
LBN,Lebanon,526021,2047
LBN,Lebanon,526021,2048
LBN,Lebanon,526021,2049
LBN,Lebanon,526021,2050
LSO,Lesotho,713463,2023
LSO,Lesotho,713463,2024
LSO,Lesotho,713463,2025
LSO,Lesotho,713463,2026
LSO,Lesotho,713463,2027
LSO,Lesotho,713463,2028
LSO,Lesotho,713463,2029
LSO,Lesotho,713463,2030
LSO,Lesotho,713463,2031
LSO,Lesotho,713463,2032
LSO,Lesotho,713463,2033
LSO,Lesotho,713463,2034
LSO,Lesotho,713463,2035
LSO,Lesotho,713463,2036
LSO,Lesotho,713463,2037
LSO,Lesotho,713463,2038
LSO,Lesotho,713463,2039
LSO,Lesotho,713463,2040
LSO,Lesotho,713463,2041
LSO,Lesotho,713463,2042
LSO,Lesotho,713463,2043
LSO,Lesotho,713463,2044
LSO,Lesotho,713463,2045
LSO,Lesotho,713463,2046
LSO,Lesotho,713463,2047
LSO,Lesotho,713463,2048
LSO,Lesotho,713463,2049
LSO,Lesotho,713463,2050
LBR,Liberia,352507,2023
LBR,Liberia,352507,2024
LBR,Liberia,352507,2025
LBR,Liberia,352507,2026
LBR,Liberia,352507,2027
LBR,Liberia,352507,2028
LBR,Liberia,352507,2029
LBR,Liberia,352507,2030
LBR,Liberia,352507,2031
LBR,Liberia,352507,2032
LBR,Liberia,352507,2033
LBR,Liberia,352507,2034
LBR,Liberia,352507,2035
LBR,Liberia,352507,2036
LBR,Liberia,352507,2037
LBR,Liberia,352507,2038
LBR,Liberia,352507,2039
LBR,Liberia,352507,2040
LBR,Liberia,352507,2041
LBR,Liberia,352507,2042
LBR,Liberia,352507,2043
LBR,Liberia,352507,2044
LBR,Liberia,352507,2045
LBR,Liberia,352507,2046
LBR,Liberia,352507,2047
LBR,Liberia,352507,2048
LBR,Liberia,352507,2049
LBR,Liberia,352507,2050
LBY,Libya,2589650,2023
LBY,Libya,2589650,2024
LBY,Libya,2589650,2025
LBY,Libya,2589650,2026
LBY,Libya,2589650,2027
LBY,Libya,2589650,2028
LBY,Libya,2589650,2029
LBY,Libya,2589650,2030
LBY,Libya,2589650,2031
LBY,Libya,2589650,2032
LBY,Libya,2589650,2033
LBY,Libya,2589650,2034
LBY,Libya,2589650,2035
LBY,Libya,2589650,2036
LBY,Libya,2589650,2037
LBY,Libya,2589650,2038
LBY,Libya,2589650,2039
LBY,Libya,2589650,2040
LBY,Libya,2589650,2041
LBY,Libya,2589650,2042
LBY,Libya,2589650,2043
LBY,Libya,2589650,2044
LBY,Libya,2589650,2045
LBY,Libya,2589650,2046
LBY,Libya,2589650,2047
LBY,Libya,2589650,2048
LBY,Libya,2589650,2049
LBY,Libya,2589650,2050
LTU,Lithuania,14990,2023
LTU,Lithuania,14990,2024
LTU,Lithuania,14990,2025
LTU,Lithuania,14990,2026
LTU,Lithuania,14990,2027
LTU,Lithuania,14990,2028
LTU,Lithuania,14990,2029
LTU,Lithuania,14990,2030
LTU,Lithuania,14990,2031
LTU,Lithuania,14990,2032
LTU,Lithuania,14990,2033
LTU,Lithuania,14990,2034
LTU,Lithuania,14990,2035
LTU,Lithuania,14990,2036
LTU,Lithuania,14990,2037
LTU,Lithuania,14990,2038
LTU,Lithuania,14990,2039
LTU,Lithuania,14990,2040
LTU,Lithuania,14990,2041
LTU,Lithuania,14990,2042
LTU,Lithuania,14990,2043
LTU,Lithuania,14990,2044
LTU,Lithuania,14990,2045
LTU,Lithuania,14990,2046
LTU,Lithuania,14990,2047
LTU,Lithuania,14990,2048
LTU,Lithuania,14990,2049
LTU,Lithuania,14990,2050
LUX,Luxembourg,5090,2023
LUX,Luxembourg,5090,2024
LUX,Luxembourg,5090,2025
LUX,Luxembourg,5090,2026
LUX,Luxembourg,5090,2027
LUX,Luxembourg,5090,2028
LUX,Luxembourg,5090,2029
LUX,Luxembourg,5090,2030
LUX,Luxembourg,5090,2031
LUX,Luxembourg,5090,2032
LUX,Luxembourg,5090,2033
LUX,Luxembourg,5090,2034
LUX,Luxembourg,5090,2035
LUX,Luxembourg,5090,2036
LUX,Luxembourg,5090,2037
LUX,Luxembourg,5090,2038
LUX,Luxembourg,5090,2039
LUX,Luxembourg,5090,2040
LUX,Luxembourg,5090,2041
LUX,Luxembourg,5090,2042
LUX,Luxembourg,5090,2043
LUX,Luxembourg,5090,2044
LUX,Luxembourg,5090,2045
LUX,Luxembourg,5090,2046
LUX,Luxembourg,5090,2047
LUX,Luxembourg,5090,2048
LUX,Luxembourg,5090,2049
LUX,Luxembourg,5090,2050
MDG,Madagascar,1501646,2023
MDG,Madagascar,1501646,2024
MDG,Madagascar,1501646,2025
MDG,Madagascar,1501646,2026
MDG,Madagascar,1501646,2027
MDG,Madagascar,1501646,2028
MDG,Madagascar,1501646,2029
MDG,Madagascar,1501646,2030
MDG,Madagascar,1501646,2031
MDG,Madagascar,1501646,2032
MDG,Madagascar,1501646,2033
MDG,Madagascar,1501646,2034
MDG,Madagascar,1501646,2035
MDG,Madagascar,1501646,2036
MDG,Madagascar,1501646,2037
MDG,Madagascar,1501646,2038
MDG,Madagascar,1501646,2039
MDG,Madagascar,1501646,2040
MDG,Madagascar,1501646,2041
MDG,Madagascar,1501646,2042
MDG,Madagascar,1501646,2043
MDG,Madagascar,1501646,2044
MDG,Madagascar,1501646,2045
MDG,Madagascar,1501646,2046
MDG,Madagascar,1501646,2047
MDG,Madagascar,1501646,2048
MDG,Madagascar,1501646,2049
MDG,Madagascar,1501646,2050
MWI,Malawi,11767097,2023
MWI,Malawi,11767097,2024
MWI,Malawi,11767097,2025
MWI,Malawi,11767097,2026
MWI,Malawi,11767097,2027
MWI,Malawi,11767097,2028
MWI,Malawi,11767097,2029
MWI,Malawi,11767097,2030
MWI,Malawi,11767097,2031
MWI,Malawi,11767097,2032
MWI,Malawi,11767097,2033
MWI,Malawi,11767097,2034
MWI,Malawi,11767097,2035
MWI,Malawi,11767097,2036
MWI,Malawi,11767097,2037
MWI,Malawi,11767097,2038
MWI,Malawi,11767097,2039
MWI,Malawi,11767097,2040
MWI,Malawi,11767097,2041
MWI,Malawi,11767097,2042
MWI,Malawi,11767097,2043
MWI,Malawi,11767097,2044
MWI,Malawi,11767097,2045
MWI,Malawi,11767097,2046
MWI,Malawi,11767097,2047
MWI,Malawi,11767097,2048
MWI,Malawi,11767097,2049
MWI,Malawi,11767097,2050
MYS,Malaysia,329710,2023
MYS,Malaysia,329710,2024
MYS,Malaysia,329710,2025
MYS,Malaysia,329710,2026
MYS,Malaysia,329710,2027
MYS,Malaysia,329710,2028
MYS,Malaysia,329710,2029
MYS,Malaysia,329710,2030
MYS,Malaysia,329710,2031
MYS,Malaysia,329710,2032
MYS,Malaysia,329710,2033
MYS,Malaysia,329710,2034
MYS,Malaysia,329710,2035
MYS,Malaysia,329710,2036
MYS,Malaysia,329710,2037
MYS,Malaysia,329710,2038
MYS,Malaysia,329710,2039
MYS,Malaysia,329710,2040
MYS,Malaysia,329710,2041
MYS,Malaysia,329710,2042
MYS,Malaysia,329710,2043
MYS,Malaysia,329710,2044
MYS,Malaysia,329710,2045
MYS,Malaysia,329710,2046
MYS,Malaysia,329710,2047
MYS,Malaysia,329710,2048
MYS,Malaysia,329710,2049
MYS,Malaysia,329710,2050
MLI,Mali,27832624,2023
MLI,Mali,27832624,2024
MLI,Mali,27832624,2025
MLI,Mali,27832624,2026
MLI,Mali,27832624,2027
MLI,Mali,27832624,2028
MLI,Mali,27832624,2029
MLI,Mali,27832624,2030
MLI,Mali,27832624,2031
MLI,Mali,27832624,2032
MLI,Mali,27832624,2033
MLI,Mali,27832624,2034
MLI,Mali,27832624,2035
MLI,Mali,27832624,2036
MLI,Mali,27832624,2037
MLI,Mali,27832624,2038
MLI,Mali,27832624,2039
MLI,Mali,27832624,2040
MLI,Mali,27832624,2041
MLI,Mali,27832624,2042
MLI,Mali,27832624,2043
MLI,Mali,27832624,2044
MLI,Mali,27832624,2045
MLI,Mali,27832624,2046
MLI,Mali,27832624,2047
MLI,Mali,27832624,2048
MLI,Mali,27832624,2049
MLI,Mali,27832624,2050
MLT,Malta,6520,2023
MLT,Malta,6520,2024
MLT,Malta,6520,2025
MLT,Malta,6520,2026
MLT,Malta,6520,2027
MLT,Malta,6520,2028
MLT,Malta,6520,2029
MLT,Malta,6520,2030
MLT,Malta,6520,2031
MLT,Malta,6520,2032
MLT,Malta,6520,2033
MLT,Malta,6520,2034
MLT,Malta,6520,2035
MLT,Malta,6520,2036
MLT,Malta,6520,2037
MLT,Malta,6520,2038
MLT,Malta,6520,2039
MLT,Malta,6520,2040
MLT,Malta,6520,2041
MLT,Malta,6520,2042
MLT,Malta,6520,2043
MLT,Malta,6520,2044
MLT,Malta,6520,2045
MLT,Malta,6520,2046
MLT,Malta,6520,2047
MLT,Malta,6520,2048
MLT,Malta,6520,2049
MLT,Malta,6520,2050
MRT,Mauritania,7411863,2023
MRT,Mauritania,7411863,2024
MRT,Mauritania,7411863,2025
MRT,Mauritania,7411863,2026
MRT,Mauritania,7411863,2027
MRT,Mauritania,7411863,2028
MRT,Mauritania,7411863,2029
MRT,Mauritania,7411863,2030
MRT,Mauritania,7411863,2031
MRT,Mauritania,7411863,2032
MRT,Mauritania,7411863,2033
MRT,Mauritania,7411863,2034
MRT,Mauritania,7411863,2035
MRT,Mauritania,7411863,2036
MRT,Mauritania,7411863,2037
MRT,Mauritania,7411863,2038
MRT,Mauritania,7411863,2039
MRT,Mauritania,7411863,2040
MRT,Mauritania,7411863,2041
MRT,Mauritania,7411863,2042
MRT,Mauritania,7411863,2043
MRT,Mauritania,7411863,2044
MRT,Mauritania,7411863,2045
MRT,Mauritania,7411863,2046
MRT,Mauritania,7411863,2047
MRT,Mauritania,7411863,2048
MRT,Mauritania,7411863,2049
MRT,Mauritania,7411863,2050
MUS,Mauritius,21608,2023
MUS,Mauritius,21608,2024
MUS,Mauritius,21608,2025
MUS,Mauritius,21608,2026
MUS,Mauritius,21608,2027
MUS,Mauritius,21608,2028
MUS,Mauritius,21608,2029
MUS,Mauritius,21608,2030
MUS,Mauritius,21608,2031
MUS,Mauritius,21608,2032
MUS,Mauritius,21608,2033
MUS,Mauritius,21608,2034
MUS,Mauritius,21608,2035
MUS,Mauritius,21608,2036
MUS,Mauritius,21608,2037
MUS,Mauritius,21608,2038
MUS,Mauritius,21608,2039
MUS,Mauritius,21608,2040
MUS,Mauritius,21608,2041
MUS,Mauritius,21608,2042
MUS,Mauritius,21608,2043
MUS,Mauritius,21608,2044
MUS,Mauritius,21608,2045
MUS,Mauritius,21608,2046
MUS,Mauritius,21608,2047
MUS,Mauritius,21608,2048
MUS,Mauritius,21608,2049
MUS,Mauritius,21608,2050
MEX,Mexico,8817200,2023
MEX,Mexico,8817200,2024
MEX,Mexico,8817200,2025
MEX,Mexico,8817200,2026
MEX,Mexico,8817200,2027
MEX,Mexico,8817200,2028
MEX,Mexico,8817200,2029
MEX,Mexico,8817200,2030
MEX,Mexico,8817200,2031
MEX,Mexico,8817200,2032
MEX,Mexico,8817200,2033
MEX,Mexico,8817200,2034
MEX,Mexico,8817200,2035
MEX,Mexico,8817200,2036
MEX,Mexico,8817200,2037
MEX,Mexico,8817200,2038
MEX,Mexico,8817200,2039
MEX,Mexico,8817200,2040
MEX,Mexico,8817200,2041
MEX,Mexico,8817200,2042
MEX,Mexico,8817200,2043
MEX,Mexico,8817200,2044
MEX,Mexico,8817200,2045
MEX,Mexico,8817200,2046
MEX,Mexico,8817200,2047
MEX,Mexico,8817200,2048
MEX,Mexico,8817200,2049
MEX,Mexico,8817200,2050
FSM,Micronesia (Federated States of),4845,2023
FSM,Micronesia (Federated States of),4845,2024
FSM,Micronesia (Federated States of),4845,2025
FSM,Micronesia (Federated States of),4845,2026
FSM,Micronesia (Federated States of),4845,2027
FSM,Micronesia (Federated States of),4845,2028
FSM,Micronesia (Federated States of),4845,2029
FSM,Micronesia (Federated States of),4845,2030
FSM,Micronesia (Federated States of),4845,2031
FSM,Micronesia (Federated States of),4845,2032
FSM,Micronesia (Federated States of),4845,2033
FSM,Micronesia (Federated States of),4845,2034
FSM,Micronesia (Federated States of),4845,2035
FSM,Micronesia (Federated States of),4845,2036
FSM,Micronesia (Federated States of),4845,2037
FSM,Micronesia (Federated States of),4845,2038
FSM,Micronesia (Federated States of),4845,2039
FSM,Micronesia (Federated States of),4845,2040
FSM,Micronesia (Federated States of),4845,2041
FSM,Micronesia (Federated States of),4845,2042
FSM,Micronesia (Federated States of),4845,2043
FSM,Micronesia (Federated States of),4845,2044
FSM,Micronesia (Federated States of),4845,2045
FSM,Micronesia (Federated States of),4845,2046
FSM,Micronesia (Federated States of),4845,2047
FSM,Micronesia (Federated States of),4845,2048
FSM,Micronesia (Federated States of),4845,2049
FSM,Micronesia (Federated States of),4845,2050
MNG,Mongolia,27569395,2023
MNG,Mongolia,27569395,2024
MNG,Mongolia,27569395,2025
MNG,Mongolia,27569395,2026
MNG,Mongolia,27569395,2027
MNG,Mongolia,27569395,2028
MNG,Mongolia,27569395,2029
MNG,Mongolia,27569395,2030
MNG,Mongolia,27569395,2031
MNG,Mongolia,27569395,2032
MNG,Mongolia,27569395,2033
MNG,Mongolia,27569395,2034
MNG,Mongolia,27569395,2035
MNG,Mongolia,27569395,2036
MNG,Mongolia,27569395,2037
MNG,Mongolia,27569395,2038
MNG,Mongolia,27569395,2039
MNG,Mongolia,27569395,2040
MNG,Mongolia,27569395,2041
MNG,Mongolia,27569395,2042
MNG,Mongolia,27569395,2043
MNG,Mongolia,27569395,2044
MNG,Mongolia,27569395,2045
MNG,Mongolia,27569395,2046
MNG,Mongolia,27569395,2047
MNG,Mongolia,27569395,2048
MNG,Mongolia,27569395,2049
MNG,Mongolia,27569395,2050
MNE,Montenegro,29136,2023
MNE,Montenegro,29136,2024
MNE,Montenegro,29136,2025
MNE,Montenegro,29136,2026
MNE,Montenegro,29136,2027
MNE,Montenegro,29136,2028
MNE,Montenegro,29136,2029
MNE,Montenegro,29136,2030
MNE,Montenegro,29136,2031
MNE,Montenegro,29136,2032
MNE,Montenegro,29136,2033
MNE,Montenegro,29136,2034
MNE,Montenegro,29136,2035
MNE,Montenegro,29136,2036
MNE,Montenegro,29136,2037
MNE,Montenegro,29136,2038
MNE,Montenegro,29136,2039
MNE,Montenegro,29136,2040
MNE,Montenegro,29136,2041
MNE,Montenegro,29136,2042
MNE,Montenegro,29136,2043
MNE,Montenegro,29136,2044
MNE,Montenegro,29136,2045
MNE,Montenegro,29136,2046
MNE,Montenegro,29136,2047
MNE,Montenegro,29136,2048
MNE,Montenegro,29136,2049
MNE,Montenegro,29136,2050
MAR,Morocco,6045200,2023
MAR,Morocco,6045200,2024
MAR,Morocco,6045200,2025
MAR,Morocco,6045200,2026
MAR,Morocco,6045200,2027
MAR,Morocco,6045200,2028
MAR,Morocco,6045200,2029
MAR,Morocco,6045200,2030
MAR,Morocco,6045200,2031
MAR,Morocco,6045200,2032
MAR,Morocco,6045200,2033
MAR,Morocco,6045200,2034
MAR,Morocco,6045200,2035
MAR,Morocco,6045200,2036
MAR,Morocco,6045200,2037
MAR,Morocco,6045200,2038
MAR,Morocco,6045200,2039
MAR,Morocco,6045200,2040
MAR,Morocco,6045200,2041
MAR,Morocco,6045200,2042
MAR,Morocco,6045200,2043
MAR,Morocco,6045200,2044
MAR,Morocco,6045200,2045
MAR,Morocco,6045200,2046
MAR,Morocco,6045200,2047
MAR,Morocco,6045200,2048
MAR,Morocco,6045200,2049
MAR,Morocco,6045200,2050
MOZ,Mozambique,4405952,2023
MOZ,Mozambique,4405952,2024
MOZ,Mozambique,4405952,2025
MOZ,Mozambique,4405952,2026
MOZ,Mozambique,4405952,2027
MOZ,Mozambique,4405952,2028
MOZ,Mozambique,4405952,2029
MOZ,Mozambique,4405952,2030
MOZ,Mozambique,4405952,2031
MOZ,Mozambique,4405952,2032
MOZ,Mozambique,4405952,2033
MOZ,Mozambique,4405952,2034
MOZ,Mozambique,4405952,2035
MOZ,Mozambique,4405952,2036
MOZ,Mozambique,4405952,2037
MOZ,Mozambique,4405952,2038
MOZ,Mozambique,4405952,2039
MOZ,Mozambique,4405952,2040
MOZ,Mozambique,4405952,2041
MOZ,Mozambique,4405952,2042
MOZ,Mozambique,4405952,2043
MOZ,Mozambique,4405952,2044
MOZ,Mozambique,4405952,2045
MOZ,Mozambique,4405952,2046
MOZ,Mozambique,4405952,2047
MOZ,Mozambique,4405952,2048
MOZ,Mozambique,4405952,2049
MOZ,Mozambique,4405952,2050
MMR,Myanmar,2200000,2023
MMR,Myanmar,2200000,2024
MMR,Myanmar,2200000,2025
MMR,Myanmar,2200000,2026
MMR,Myanmar,2200000,2027
MMR,Myanmar,2200000,2028
MMR,Myanmar,2200000,2029
MMR,Myanmar,2200000,2030
MMR,Myanmar,2200000,2031
MMR,Myanmar,2200000,2032
MMR,Myanmar,2200000,2033
MMR,Myanmar,2200000,2034
MMR,Myanmar,2200000,2035
MMR,Myanmar,2200000,2036
MMR,Myanmar,2200000,2037
MMR,Myanmar,2200000,2038
MMR,Myanmar,2200000,2039
MMR,Myanmar,2200000,2040
MMR,Myanmar,2200000,2041
MMR,Myanmar,2200000,2042
MMR,Myanmar,2200000,2043
MMR,Myanmar,2200000,2044
MMR,Myanmar,2200000,2045
MMR,Myanmar,2200000,2046
MMR,Myanmar,2200000,2047
MMR,Myanmar,2200000,2048
MMR,Myanmar,2200000,2049
MMR,Myanmar,2200000,2050
NAM,Namibia,1802675,2023
NAM,Namibia,1802675,2024
NAM,Namibia,1802675,2025
NAM,Namibia,1802675,2026
NAM,Namibia,1802675,2027
NAM,Namibia,1802675,2028
NAM,Namibia,1802675,2029
NAM,Namibia,1802675,2030
NAM,Namibia,1802675,2031
NAM,Namibia,1802675,2032
NAM,Namibia,1802675,2033
NAM,Namibia,1802675,2034
NAM,Namibia,1802675,2035
NAM,Namibia,1802675,2036
NAM,Namibia,1802675,2037
NAM,Namibia,1802675,2038
NAM,Namibia,1802675,2039
NAM,Namibia,1802675,2040
NAM,Namibia,1802675,2041
NAM,Namibia,1802675,2042
NAM,Namibia,1802675,2043
NAM,Namibia,1802675,2044
NAM,Namibia,1802675,2045
NAM,Namibia,1802675,2046
NAM,Namibia,1802675,2047
NAM,Namibia,1802675,2048
NAM,Namibia,1802675,2049
NAM,Namibia,1802675,2050
NPL,Nepal,13990703,2023
NPL,Nepal,13990703,2024
NPL,Nepal,13990703,2025
NPL,Nepal,13990703,2026
NPL,Nepal,13990703,2027
NPL,Nepal,13990703,2028
NPL,Nepal,13990703,2029
NPL,Nepal,13990703,2030
NPL,Nepal,13990703,2031
NPL,Nepal,13990703,2032
NPL,Nepal,13990703,2033
NPL,Nepal,13990703,2034
NPL,Nepal,13990703,2035
NPL,Nepal,13990703,2036
NPL,Nepal,13990703,2037
NPL,Nepal,13990703,2038
NPL,Nepal,13990703,2039
NPL,Nepal,13990703,2040
NPL,Nepal,13990703,2041
NPL,Nepal,13990703,2042
NPL,Nepal,13990703,2043
NPL,Nepal,13990703,2044
NPL,Nepal,13990703,2045
NPL,Nepal,13990703,2046
NPL,Nepal,13990703,2047
NPL,Nepal,13990703,2048
NPL,Nepal,13990703,2049
NPL,Nepal,13990703,2050
NLD,Netherlands (Kingdom of the),570000,2023
NLD,Netherlands (Kingdom of the),570000,2024
NLD,Netherlands (Kingdom of the),570000,2025
NLD,Netherlands (Kingdom of the),570000,2026
NLD,Netherlands (Kingdom of the),570000,2027
NLD,Netherlands (Kingdom of the),570000,2028
NLD,Netherlands (Kingdom of the),570000,2029
NLD,Netherlands (Kingdom of the),570000,2030
NLD,Netherlands (Kingdom of the),570000,2031
NLD,Netherlands (Kingdom of the),570000,2032
NLD,Netherlands (Kingdom of the),570000,2033
NLD,Netherlands (Kingdom of the),570000,2034
NLD,Netherlands (Kingdom of the),570000,2035
NLD,Netherlands (Kingdom of the),570000,2036
NLD,Netherlands (Kingdom of the),570000,2037
NLD,Netherlands (Kingdom of the),570000,2038
NLD,Netherlands (Kingdom of the),570000,2039
NLD,Netherlands (Kingdom of the),570000,2040
NLD,Netherlands (Kingdom of the),570000,2041
NLD,Netherlands (Kingdom of the),570000,2042
NLD,Netherlands (Kingdom of the),570000,2043
NLD,Netherlands (Kingdom of the),570000,2044
NLD,Netherlands (Kingdom of the),570000,2045
NLD,Netherlands (Kingdom of the),570000,2046
NLD,Netherlands (Kingdom of the),570000,2047
NLD,Netherlands (Kingdom of the),570000,2048
NLD,Netherlands (Kingdom of the),570000,2049
NLD,Netherlands (Kingdom of the),570000,2050
NCL,New Caledonia,1185,2023
NCL,New Caledonia,1185,2024
NCL,New Caledonia,1185,2025
NCL,New Caledonia,1185,2026
NCL,New Caledonia,1185,2027
NCL,New Caledonia,1185,2028
NCL,New Caledonia,1185,2029
NCL,New Caledonia,1185,2030
NCL,New Caledonia,1185,2031
NCL,New Caledonia,1185,2032
NCL,New Caledonia,1185,2033
NCL,New Caledonia,1185,2034
NCL,New Caledonia,1185,2035
NCL,New Caledonia,1185,2036
NCL,New Caledonia,1185,2037
NCL,New Caledonia,1185,2038
NCL,New Caledonia,1185,2039
NCL,New Caledonia,1185,2040
NCL,New Caledonia,1185,2041
